50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.774137,,,,,,,,,,,,,,,efde0e70-07bc-457a-9960-e731e9daedf3,16,,"[65.1, 54.7]",3901224,0,,,,1.2298174,,Head,,"[71.7, 73.3]",,High Pass,,19.736261,,,,Hamari Traoré,3248.0,,,,,,Recovery,1,From Kick Off,Antoine Devaux,7815.0,Center Defensive Midfield,2,Stade de Reims,156,"['5dd88a10-48bf-4537-91c6-5288d0c14fb0', 'f0bde2a7-c263-4cc7-a9a4-e47ce35c89e5']",8,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:08.816,Pass,
,,,,,,,,,,,,,,,1.972231,,,,,,,,,,,,,,,4d3a7b07-2ccd-4e47-83bc-9cc3a7367d47,19,,"[71.1, 75.5]",3901224,0,,,,0.12102722,,Right Foot,,"[108.1, 80.0]",,High Pass,,37.272644,,Out,,Nicolas de Roussel de Préville,4383.0,,,,,,,1,From Kick Off,Hamari Traoré,3248.0,Right Wing Back,2,Stade de Reims,156,['72be052a-a720-4f71-a2cf-6c4dd2e87c40'],11,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:11.886,Pass,
,,,,,,,,,,,,,,,0.822966,,,,,,,,,,,,,,,b7e0a51e-2454-4feb-b19c-dfa483c68416,21,,"[29.4, 0.1]",3901224,0,,,,0.67319536,,,,"[37.3, 6.4]",,Low Pass,,10.104454,,,,Hatem Ben Arfa,16462.0,,,,,,Throw-in,1,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,3,OGC Nice,136,['654c84c5-207a-4ca3-a7af-4d4af160312a'],25,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:25.190,Pass,
,,,,,,,,,,,,,,,1.414369,,,,,,,,,,,,,,,b6d0faf8-770b-443c-8a77-dccfac09806c,24,,"[38.6, 7.0]",3901224,0,,,,2.9810808,,Left Foot,,"[28.1, 8.7]",,Ground Pass,,10.636729,,Incomplete,,Nampalys Mendy,4506.0,,,,,,,1,From Throw In,Hatem Ben Arfa,16462.0,Center Attacking Midfield,3,OGC Nice,136,"['1c06fd38-8a61-405f-8116-73ce1421ec2c', '75a61e9a-0d45-421c-a58a-ccbaaa83e2e1', '871728de-af34-4ddd-8e43-122cc1990230']",26,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:26.013,Pass,True
,,,,,,,,,,,,,,,1.522946,,,,,,,,,,,,,,,1c06fd38-8a61-405f-8116-73ce1421ec2c,26,,"[92.0, 71.4]",3901224,0,,,,-1.6133238,,Right Foot,,"[91.6, 62.0]",,Low Pass,,9.408506,,Incomplete,,Gaëtan Charbonnier,7635.0,,,,,,Recovery,1,From Throw In,Nicolas de Roussel de Préville,4383.0,Right Center Forward,3,OGC Nice,136,"['1c79eaf2-b430-44b5-86b5-10fd6a8f6bdf', '2ac403c5-71a0-499d-ba2f-d600cb798379', 'b6d0faf8-770b-443c-8a77-dccfac09806c']",27,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:27.427,Pass,
,,,,,,,,,,,,,,,0.799132,,,,,,,,,,,,,,,3892f0d2-e38c-4ef4-8f49-b7fa170acea1,31,,"[21.5, 26.5]",3901224,0,True,,,1.3734008,,Right Foot,,"[26.8, 53.0]",,Ground Pass,,27.024803,,,,Paul Baysse,4443.0,,,,,,Free Kick,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,4,OGC Nice,136,['518b89fa-397e-43bd-90fd-06062eaa46a1'],40,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:40.884,Pass,
,,,,,,,,,,,,,,,1.091709,,,,,,,,,,,,,,,ef709bec-6bcf-4cf2-bf97-b2de7af52271,33,,"[27.4, 55.3]",3901224,0,,,,-0.7060199,,Right Foot,,"[36.9, 47.2]",,Ground Pass,,12.48439,,,,Nampalys Mendy,4506.0,,,,,,,1,From Free Kick,Paul Baysse,4443.0,Right Center Back,4,OGC Nice,136,['4ce9a84f-4f35-446c-98e5-164990a288e6'],43,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:43.089,Pass,
,,,,,,,,,,,,,,,1.58071,,,,,,,,,,,,,,,1c242ab8-3246-4181-80ce-209b37e4edeb,37,,"[36.4, 47.4]",3901224,0,,,,-2.2222495,,Right Foot,,"[24.2, 31.4]",,Ground Pass,,20.120636,,,,Maxime Le Marchand,3229.0,,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,4,OGC Nice,136,"['112bb3eb-eccd-48fa-92a9-421b87557c11', '28f27ca4-cc8b-46db-89b0-3a26479b4554']",44,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:44.978,Pass,True
,,,,,,,,,,,,,,,1.049363,,,,,,,,,,,,,,,c6f430a9-d25a-4857-bbcb-16253aff09bd,40,,"[30.4, 29.7]",3901224,0,,,,-1.1618885,,Left Foot,,"[35.6, 17.7]",,Ground Pass,,13.078226,,,,Jean Michaël Seri,3359.0,,,,,,,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,4,OGC Nice,136,['5985f20d-3bbe-4c54-bf8e-a77dc216c01c'],48,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:48.979,Pass,
,,,,,,,,,,,,,,,2.363168,,,,,,,,,,,,,,,519c1c81-c6c2-4341-a9c4-28c817634122,42,,"[36.9, 18.1]",3901224,0,,,,0.6836007,,Right Foot,,"[57.4, 34.8]",,Ground Pass,,26.441256,,,,Alassane Pléa,3230.0,,,,,,,1,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,4,OGC Nice,136,['313946e9-81e4-4355-9f74-e52ae3e9b417'],50,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:50.029,Pass,
,,,,,,,,,,,,,,,0.582411,,,,,,,,,,,,,,,98f8caf1-dde3-4477-9d76-ea4a4a347dd8,46,,"[56.7, 33.5]",3901224,0,,,,2.219792,,Right Foot,,"[52.3, 39.3]",,Ground Pass,,7.28011,,,,Vincent Koziello,4264.0,,,,,,,1,From Free Kick,Alassane Pléa,3230.0,Left Center Forward,4,OGC Nice,136,"['246f11bc-d661-4c9e-bfcc-94f3b97d3d6d', 'ed07d8ac-c690-48ab-b593-1c6b0f32a24f']",52,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:52.420,Pass,True
,,,,,,,,,,,,,,,0.732694,,,,,,,,,,,,,,,ecbec520-82b6-465c-8034-604827d24396,50,,"[51.0, 34.8]",3901224,0,,,,-2.592103,,Right Foot,,"[38.1, 26.9]",,Ground Pass,,15.126798,,,,Maxime Le Marchand,3229.0,,,,,,,1,From Free Kick,Vincent Koziello,4264.0,Right Center Midfield,4,OGC Nice,136,['99c423bd-ed00-4f03-9c50-86ff557d3f3e'],54,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:54.564,Pass,
,,,,,,,,,,,,,,,1.716443,,,,,,,,,,,,,,,093650f3-9655-4260-879b-31bcf9c19613,52,,"[39.0, 27.5]",3901224,0,,,,1.4881448,,Left Foot,,"[41.8, 61.3]",,Ground Pass,,33.91578,,,,Paul Baysse,4443.0,,,,,,,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,4,OGC Nice,136,['ac5fad4b-8cb2-4eab-8835-8c3b0d9fc9e0'],55,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:55.296,Pass,
,,,,,,,,,,,,,,,1.088807,,,,,,,,,,,,,,,414ae386-d452-44ce-ab9e-2c1ae8ea7379,55,,"[52.7, 65.8]",3901224,0,,,,-0.60374933,,Right Foot,,"[67.2, 55.8]",,Ground Pass,,17.613914,,,,Hatem Ben Arfa,16462.0,,,,,,,1,From Free Kick,Paul Baysse,4443.0,Right Center Back,4,OGC Nice,136,['94b31101-b13c-4a4b-b229-4981e9e75b30'],58,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:58.800,Pass,
,,,,,,,,,,,,,,,0.779795,,,,,,,,,,,,,,,b418595e-a05f-4ca0-aa92-68fbfa884d21,58,,"[67.2, 55.8]",3901224,0,,,,-2.8559709,,Left Foot,,"[54.6, 52.1]",,Low Pass,,13.132022,,,,Vincent Koziello,4264.0,,,,,,,1,From Free Kick,Hatem Ben Arfa,16462.0,Center Attacking Midfield,4,OGC Nice,136,['30dfcf44-21fe-4a44-a5f6-415c1aaede38'],59,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:59.929,Pass,
,,,,,,,,,,,,,,,1.010365,,,,,,,,,,,,,,,d97204a1-4ee6-4dee-83bb-601b4b62ea1c,61,,"[57.2, 53.0]",3901224,1,,,,-0.5008797,,Right Foot,,"[70.9, 45.5]",,Ground Pass,,15.618579,,,,Alassane Pléa,3230.0,,,,,,,1,From Free Kick,Vincent Koziello,4264.0,Right Center Midfield,4,OGC Nice,136,['b64a469e-136b-4111-959d-facf45237186'],1,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:01.931,Pass,
,,,,,,,,,,,,,,,0.662016,,,,,,,,,,,,,,,9d1392e1-fae1-4695-b055-f4fc8a1f847d,65,,"[71.5, 44.4]",3901224,1,,,,1.3623312,,Right Foot,,"[72.6, 49.6]",,Ground Pass,,5.315073,,Incomplete,,Valère Germain,3210.0,,,,,,,1,From Free Kick,Alassane Pléa,3230.0,Left Center Forward,4,OGC Nice,136,"['0f4ec13c-a126-4177-a46c-aaa5e94ce99c', 'fb330e0c-bfdd-4942-ae5a-1fb023408c71', 'fe90f827-96c7-4163-8e71-4bf7c8064123']",2,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:02.945,Pass,True
,,,,,,,,,,,,,,,0.72652,,,,,,,,,,,,,,,0f4ec13c-a126-4177-a46c-aaa5e94ce99c,67,,"[47.5, 30.5]",3901224,1,,,,0.0,,Left Foot,,"[53.7, 30.5]",,Ground Pass,,6.2,,,,Aly Ndom,7369.0,,,,,,Recovery,1,Regular Play,Antoine Devaux,7815.0,Center Defensive Midfield,5,Stade de Reims,156,"['23f46cc6-df8a-47a0-956c-47524cc35a51', '9d1392e1-fae1-4695-b055-f4fc8a1f847d']",3,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:03.607,Pass,
,,,,,,,,,,,,,,,0.92139,,,,,,,,,,,,,,,5526e8ef-ae7f-4bf9-83f1-5a4d495868f6,75,,"[57.2, 22.0]",3901224,1,,,,-0.45351282,,Left Foot,,"[69.1, 16.2]",,Ground Pass,,13.238202,,Incomplete,,Gaëtan Charbonnier,7635.0,,,,,,,1,Regular Play,Aly Ndom,7369.0,Left Center Midfield,5,Stade de Reims,156,"['7152ff6b-528f-45b8-86c0-59450d59b3e8', '8574b04e-8a05-497c-9bc2-8cd88a0a923d', '875c76b4-5e1b-4a47-86a5-a3e6e4542e59']",8,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:08.604,Pass,True
,,,,,,,,,,,,,,,1.926242,,,,,,,,,,,,,,,fd0ac7e2-c4e9-4dfa-9bd0-ef12ec48b4d0,79,,"[51.4, 66.7]",3901224,1,,,,-0.17168026,,Right Foot,,"[76.2, 62.4]",,Ground Pass,,25.170021,,Incomplete,,Valère Germain,3210.0,,,,,,,1,Regular Play,Paul Baysse,4443.0,Right Center Back,5,Stade de Reims,156,"['925af8f0-f61e-4aa1-a332-08bcba7e90d3', '981ad557-89e9-435e-b2dc-143d3a032647']",10,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:10.428,Pass,
,,,,,,,,,,,,,,,0.899474,,,,,,,,,,,,,,,f025367b-7142-4080-ad30-949c03356079,83,,"[35.3, 19.6]",3901224,1,,,,2.045596,,Right Foot,,"[29.8, 30.3]",,Ground Pass,,12.030794,,,,Aïssa Mandi,6648.0,,,,,,,1,Regular Play,Anthony Weber,7435.0,Left Center Back,5,Stade de Reims,156,['0a1f3745-5238-4771-92bc-30acc07659bf'],15,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:15.132,Pass,
,,,,,,,,,,,,,,,2.981606,,,,,,,,,,,,,,,95799650-cc5e-4da5-96e1-19e0fd41a3c9,87,,"[28.3, 32.0]",3901224,1,,,,2.5618348,,Right Foot,,"[8.6, 44.9]",,Ground Pass,,23.547823,,,,Johann Carrasso,7641.0,,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Center Back,5,Stade de Reims,156,['245ad18a-9896-4e7a-8816-a73759334bc8'],17,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:17.267,Pass,
,,,,,,,,,,,,,,,3.794366,,,,,,,,,,,,,,,9cc0744b-f97d-4f5a-a30d-25086c5ca01d,90,,"[10.1, 48.1]",3901224,1,,,,-0.23783593,,Right Foot,,"[72.8, 32.9]",,High Pass,,64.51612,,Incomplete,,Aly Ndom,7369.0,,,,,,,1,Regular Play,Johann Carrasso,7641.0,Goalkeeper,5,Stade de Reims,156,"['0015beaf-9f9e-4d22-8def-949c406bef9d', 'd500ccda-6735-4ac5-92fe-98c6bbaeb8e7']",20,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:20.409,Pass,
,,,,,,,,,,,,,,,1.431268,,,,,,,,,,,,,,,d500ccda-6735-4ac5-92fe-98c6bbaeb8e7,92,,"[47.3, 47.2]",3901224,1,,,True,-0.3164782,,,,"[64.4, 41.6]",,Low Pass,,17.99361,,Incomplete,,Hatem Ben Arfa,16462.0,,,,,,Recovery,1,Regular Play,Paul Baysse,4443.0,Right Center Back,5,Stade de Reims,156,"['4e1998a1-dae4-42f5-b390-c437c1a76177', '7fe925bb-716f-4fd0-95cb-528de4777505', '9cc0744b-f97d-4f5a-a30d-25086c5ca01d', 'd82ef7f9-2f2b-4c04-acb3-90ca0d77f5d0']",24,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:24.203,Pass,True
,,,,,,,,,,,,,,,1.544738,,,,,,,,,,,,,,,4e1998a1-dae4-42f5-b390-c437c1a76177,95,,"[55.7, 38.5]",3901224,1,,,,-1.2959911,,Right Foot,,"[62.1, 15.8]",,Ground Pass,,23.584953,,,,Atila Turan,30291.0,,,,,,Recovery,1,Regular Play,Antoine Devaux,7815.0,Center Defensive Midfield,5,Stade de Reims,156,"['63cbe77e-95b7-41e2-bf55-b2b2e05e5a3a', 'd500ccda-6735-4ac5-92fe-98c6bbaeb8e7']",25,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:25.634,Pass,
,,,,,,,,,,,,,,,2.798764,,,,,,,,,,,,,,,92062631-a720-49cc-8c24-9ea2b4200474,98,,"[67.6, 9.8]",3901224,1,,,,0.96380866,,Left Foot,,"[100.1, 56.6]",,High Pass,,56.977978,,Incomplete,,Nicolas de Roussel de Préville,4383.0,,,True,,,,1,Regular Play,Atila Turan,30291.0,Left Wing Back,5,Stade de Reims,156,"['0bd4f34c-3fdc-49e0-a566-a1ba6e0107d6', '872e782a-dd35-48f1-b755-158d0fe83fd2']",29,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:29.011,Pass,
,,,,,,,,,,,,,,,1.915394,,,,,,,,,,,,,,,872e782a-dd35-48f1-b755-158d0fe83fd2,100,,"[20.0, 23.5]",3901224,1,,,,2.5753257,,Head,,"[6.0, 32.4]",,High Pass,,16.589455,,,,Yoan Cardinale,4257.0,,,,,,Recovery,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,6,OGC Nice,136,"['8602067f-5ccf-44da-b39d-acb7359408a8', '92062631-a720-49cc-8c24-9ea2b4200474']",31,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:31.810,Pass,
,,,,,,,,,,,,,,,2.332749,,,,,,,,,,,,,,,4df2f207-6482-4ffd-9e36-ec26e64810f6,103,,"[12.9, 37.8]",3901224,1,,,,0.97294873,,Keeper Arm,,"[24.0, 54.1]",,Ground Pass,,19.720547,,,,Paul Baysse,4443.0,,,,,,,1,Regular Play,Yoan Cardinale,4257.0,Goalkeeper,6,OGC Nice,136,['ee424085-1ee6-44cc-9fe0-c369aa8369a0'],41,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:41.079,Pass,
,,,,,,,,,,,,,,,2.658816,,,,,,,,,,,,,,,64a1537b-bff2-4310-83f3-ee6e48121621,107,,"[28.5, 59.8]",3901224,1,,,,0.03561439,,Right Foot,,"[70.6, 61.3]",,High Pass,,42.126713,,Incomplete,,Valère Germain,3210.0,,,,,,,1,Regular Play,Paul Baysse,4443.0,Right Center Back,6,OGC Nice,136,"['169c78d1-27f3-40a1-88cf-794930627751', '304152cd-668e-4268-83dd-6fb09f7572bb', 'e7a5b996-1cd6-47b3-84b2-32ac3727725f']",45,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:45.516,Pass,True
,,,,,,,,,,,,,,,1.568761,,,,,,,,,,,,,,,c34218e5-2426-4301-8934-74f1cbfa8ee6,113,,"[71.7, 44.9]",3901224,2,,,,-0.06717705,,Left Foot,,"[104.4, 42.7]",,High Pass,,32.773922,,Pass Offside,,Maxime Le Marchand,3229.0,,,,,,Free Kick,1,From Free Kick,Hatem Ben Arfa,16462.0,Center Attacking Midfield,7,OGC Nice,136,['ec7d9190-5e79-4371-8232-4475ea1a6eb1'],23,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:23.567,Pass,
,,,,,,,,,,,,,,,3.458115,,,,,,,,,,,,,,,13a4e52c-d64c-49f2-8b1d-e134c4218f06,115,,"[18.4, 28.4]",3901224,2,,,,-0.29348046,,Right Foot,,"[77.3, 10.6]",,High Pass,,61.530888,,,,Aly Ndom,7369.0,,,,,,Free Kick,1,From Free Kick,Johann Carrasso,7641.0,Goalkeeper,8,Stade de Reims,156,['e06cf805-3f79-4a2d-a83a-87b63a4cc970'],53,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:53.388,Pass,
