50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.659348,,,,,,,,,,,,,,8c55acab-75f7-43ec-ba3a-c377bc37bb8c,21,,,"[73.5, 45.9]",3901162,0,,,,,-0.9819787,,Left Foot,,,,"[92.4, 17.6]",High Pass,,34.03087,,,Incomplete,Hervé Bazile,2991.0,,,,,,,1,From Kick Off,Dennis Appiah,22111.0,Right Wing Back,2,Caen,140,"['1f1e5175-ee5c-4549-b10d-6db4ec982c14', '57f4020d-34e5-4371-b40e-1332f62cb8c8']",24,,,,,,,,,,,,,,,,,Caen,140,00:00:24.392,Pass,
,,,,,,,,,,,,,,,,,,2.139738,,,,,,,,,,,,,,57f4020d-34e5-4371-b40e-1332f62cb8c8,23,,,"[27.7, 62.5]",3901162,0,,,,,-2.0812848,,Other,,,,"[22.1, 52.5]",Low Pass,,11.461239,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,Recovery,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Back,3,AS Monaco,129,"['7328f981-0ea9-4948-be01-21f028dbe743', '8c55acab-75f7-43ec-ba3a-c377bc37bb8c']",26,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:26.051,Pass,
,,,,,,,,,,,,,,,,,,1.557312,,,,,,,,,,,,,,9d288197-95ba-47c7-8b60-403d77c1ed02,27,,,"[22.9, 52.5]",3901162,0,,,,,-0.76907307,,Right Foot,,,,"[47.8, 28.4]",Low Pass,,34.65285,,,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,3,AS Monaco,129,['4dc3462e-a814-4ab6-bbea-098bc233e8a2'],28,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:28.281,Pass,
,,,,,,,,,,,,,,,,,,1.145541,,,,,,,,,,,,,,dafeb923-0ce1-4c2e-98a1-cfcfb813953f,30,,,"[47.8, 28.4]",3901162,0,,,,,0.5827395,,Left Foot,,,,"[56.6, 34.2]",Ground Pass,,10.53945,,,,Lacina Traoré,3553.0,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Midfield,3,AS Monaco,129,['9e625ab4-553c-4ee5-83c0-b373708c24cb'],29,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:29.920,Pass,
,,,,,,,,,,,,,,,,,,0.514949,,,,,,,,,,,,,,c10e8f3b-b6c3-4fe4-8c02-cc662e98e8cd,34,,,"[55.0, 35.0]",3901162,0,,,,,2.0607536,,Left Foot,,,,"[53.4, 38.0]",Ground Pass,,3.4,,,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,,,1,Regular Play,Lacina Traoré,3553.0,Center Forward,3,AS Monaco,129,"['8d33d334-1554-4a92-b030-d1935309bfba', '94dd0356-38e8-4a97-9684-d0dc953e974e']",31,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:31.110,Pass,True
,,,,,,,,,,,,,,,,,,1.213167,,,,,,,,,,,,,,3b7a6a65-025a-402d-aecd-6ef38e7358d4,41,,,"[51.8, 41.7]",3901162,0,,,,,-0.52807444,,Right Foot,,,,"[54.2, 40.3]",Ground Pass,,2.7784889,,,,Nicolas Seube,40698.0,,,,,,Recovery,1,Regular Play,Alaeddine Yahia,7444.0,Right Center Back,4,Caen,140,['3424af89-1a75-406c-ad19-7e8c87822593'],33,,,,,,,,,,,,,,,,,Caen,140,00:00:33.872,Pass,
,,,,,,,,,,,,,,,,,,0.44774,,,,,,,,,,,,,,f8753992-d2b2-41a4-a952-d3d829fca948,45,,,"[54.4, 40.1]",3901162,0,,,,,0.0,,Right Foot,,,,"[60.4, 40.1]",Ground Pass,,6.0,,,,Jordan Adéoti,7344.0,,,,,,,1,Regular Play,Nicolas Seube,40698.0,Right Defensive Midfield,4,Caen,140,['2c0dee64-72ae-4042-b4d5-fd3da16830b6'],35,,,,,,,,,,,,,,,,,Caen,140,00:00:35.562,Pass,
,,,,,,,,,,,,,,,,,,0.783178,,,,,,,,,,,,,,4924bbbf-62ab-4775-8cd6-2d688a2718f0,48,,,"[60.2, 39.9]",3901162,0,,,,,-2.1486983,,Right Foot,,,,"[57.2, 35.3]",Ground Pass,,5.491812,,,,Nicolas Seube,40698.0,,,,,,,1,Regular Play,Jordan Adéoti,7344.0,Center Back,4,Caen,140,['96a6aa30-e97a-4106-af89-077da4b3a4de'],36,,,,,,,,,,,,,,,,,Caen,140,00:00:36.064,Pass,
,,,,,,,,,,,,,,,,,,2.269292,,,,,,,,,,,,,,77d40477-ddd1-46ef-9f05-a21cc3a9e185,51,,,"[60.2, 35.3]",3901162,0,,,,,-1.2057424,,Right Foot,,,,"[73.5, 0.5]",High Pass,,37.254932,,,,Hervé Bazile,2991.0,,,,,,,1,Regular Play,Nicolas Seube,40698.0,Right Defensive Midfield,4,Caen,140,['b940b564-3eaa-4166-8606-c58ef156e53f'],38,,,,,,,,,,,,,,,,,Caen,140,00:00:38.144,Pass,
,,,,,,,,,,,,,,,,,,1.323114,,,,,,,,,,,,,,d29b6977-b5b2-4f86-84a7-476d628f48c2,55,,,"[74.9, 2.9]",3901162,0,,,,,-3.0590222,,Left Foot,,,,"[60.4, 1.7]",Ground Pass,,14.54957,,,,Vincent Bessat,2992.0,,,,,,,1,Regular Play,Hervé Bazile,2991.0,Left Wing,4,Caen,140,"['719e0b48-0715-424f-b04c-f2a6dcdca6cc', '9e059616-503c-49bd-ad14-98d8c1e3f506']",41,,,,,,,,,,,,,,,,,Caen,140,00:00:41.094,Pass,True
,,,,,,,,,,,,,,,,,,1.495226,,,,,,,,,,,,,,7dd51d45-aa9a-46d6-bc3b-a4e8d4972c7d,58,,,"[58.6, 1.7]",3901162,0,,,,,2.6779451,,Left Foot,,,,"[46.8, 7.6]",Ground Pass,,13.192801,,,,Damien Da Silva,4386.0,,,,,,,1,Regular Play,Vincent Bessat,2992.0,Left Wing Back,4,Caen,140,['75cfa030-66ae-4022-9947-7aed0f54d810'],43,,,,,,,,,,,,,,,,,Caen,140,00:00:43.054,Pass,
,,,,,,,,,,,,,,,,,,2.352918,,,,,,,,,,,,,,b4ff2c29-9328-4ad5-8ae0-568ad2e78389,61,,,"[36.5, 13.0]",3901162,0,,,,,2.598403,,Right Foot,,,,"[10.0, 29.0]",Ground Pass,,30.955614,,,,Rémy Vercoutre,2963.0,,,,,,,1,Regular Play,Damien Da Silva,4386.0,Left Center Back,4,Caen,140,['3dd5132b-b3ac-421e-9529-998cc4d6c667'],45,,,,,,,,,,,,,,,,,Caen,140,00:00:45.831,Pass,
,,,,,,,,,,,,,,,,,,3.081318,,,,,,,,,,,,,,45b8e332-03d8-410f-86e7-e4649b409915,65,,,"[11.6, 29.2]",3901162,0,,,,,-0.48619366,,Right Foot,,,,"[57.2, 5.1]",High Pass,,51.576836,,,Incomplete,Hervé Bazile,2991.0,,,,,,,1,Regular Play,Rémy Vercoutre,2963.0,Goalkeeper,4,Caen,140,"['4892b971-f082-4a77-a7de-24da17d9e0f9', '53a82e14-6896-40a3-8e22-4af0fd8cd0f4', '8681f688-af4f-4c4a-bf65-bc36a827b0bf']",49,,,,,,,,,,,,,,,,,Caen,140,00:00:49.035,Pass,True
,,,,,,,,,,,,,,,,,,1.525829,,,,,,,,,,,,,,aba01534-22ef-4be4-8b03-4a296308ff77,69,,,"[53.0, 0.1]",3901162,1,,True,,,2.9841757,,,,,,"[34.1, 3.1]",Low Pass,,19.136614,,,,Damien Da Silva,4386.0,,,,,,Throw-in,1,From Throw In,Vincent Bessat,2992.0,Left Wing Back,5,Caen,140,['446c34b6-8674-4f4f-8a94-a88a23d5ecb6'],2,,,,,,,,,,,,,,,,,Caen,140,00:01:02.181,Pass,
,,,,,,,,,,,,,,,,,,0.823335,,,,,,,,,,,,,,327d8572-a227-4ab9-91b5-c16ee25ca31e,71,,,"[32.9, 4.1]",3901162,1,,,,,-0.2104302,,Right Foot,,,,"[43.2, 1.9]",Ground Pass,,10.532331,,,,Vincent Bessat,2992.0,,,,,,,1,From Throw In,Damien Da Silva,4386.0,Left Center Back,5,Caen,140,['a184d893-45f2-40f0-992c-df66f73eda0b'],4,,,,,,,,,,,,,,,,,Caen,140,00:01:04.517,Pass,
,,,,,,,,,,,,,,,,,,1.925051,,,,,,,,,,,,,,9931d1ec-5544-445d-a45a-df3d3ea23dda,74,,,"[41.8, 1.9]",3901162,1,,,,,1.0217149,,Right Foot,,,,"[60.4, 32.3]",High Pass,,35.638744,,,,Michaël Jordan Nkololo,4539.0,,,,,,,1,From Throw In,Vincent Bessat,2992.0,Left Wing Back,5,Caen,140,['6f2efd68-2c78-4c9b-af57-41b7fef617bf'],7,,,,,,,,,,,,,,,,,Caen,140,00:01:07.265,Pass,
,,,,,,,,,,,,,,,,,,1.632172,,,,,,,,,,,,,,2edf9829-c4dc-482a-8411-50e4f72521da,78,,,"[61.4, 34.9]",3901162,1,,,,,1.8353621,,Right Foot,,,,"[54.6, 60.0]",Ground Pass,,26.004807,,,,Alaeddine Yahia,7444.0,,,,,,,1,From Throw In,Michaël Jordan Nkololo,4539.0,Right Wing,5,Caen,140,"['4631d1fc-5d88-4181-bbcf-d89479fbabcd', 'bc81fbc0-8512-429b-87b3-bf170ddd170a']",11,,,,,,,,,,,,,,,,,Caen,140,00:01:11.063,Pass,True
,,,,,,,,,,,,,,,,,,0.96944,,,,,,,,,,,,,,96a7ef4c-8edd-47af-8eb2-579ceedc0cd5,81,,,"[60.8, 61.6]",3901162,1,,,,,0.97566116,,Right Foot,,,,"[71.7, 77.7]",Ground Pass,,19.442736,,,,Dennis Appiah,22111.0,,,,,,,1,From Throw In,Alaeddine Yahia,7444.0,Right Center Back,5,Caen,140,['f25ed8a0-1e73-4dde-b91a-5a177b2f52b4'],14,,,,,,,,,,,,,,,,,Caen,140,00:01:14.328,Pass,
,,,,,,,,,,,,,,,,,,0.952196,,,,,,,,,,,,,,5c45ff4f-5bfe-43a8-aea4-556d5111911d,84,,,"[73.1, 74.6]",3901162,1,,,,,-0.56173605,,Right Foot,,,,"[87.4, 65.6]",Ground Pass,,16.89645,,,,Michaël Jordan Nkololo,4539.0,,,,,,,1,From Throw In,Dennis Appiah,22111.0,Right Wing Back,5,Caen,140,['9b10a1d6-4b2b-4473-9350-ad91a5f9e158'],16,,,,,,,,,,,,,,,,,Caen,140,00:01:16.353,Pass,
,,,,,,,,,,,,,,,,,,1.576323,,,,,,,,,,,,,,87518cda-0f7d-469b-9568-1872fd5f9d0e,87,,,"[87.4, 65.6]",3901162,1,,,,,-2.900746,,Right Foot,,,,"[81.7, 64.2]",Ground Pass,,5.8694124,,,,Dennis Appiah,22111.0,,,,,,,1,From Throw In,Michaël Jordan Nkololo,4539.0,Right Wing,5,Caen,140,['66d02cb4-5481-4469-8a75-12c5874ac48c'],17,,,,,,,,,,,,,,,,,Caen,140,00:01:17.313,Pass,
,,,,,,,,,,,,,,,,,,2.5994,,,,,,,,,,,,,,0dadaf31-5d7b-466d-8139-4af0dc543f70,90,,,"[82.5, 62.6]",3901162,1,,,,,-1.4273441,9a4147fb-9be9-406b-aa22-34141f6a3b88,Right Foot,,,,"[89.0, 17.6]",Low Pass,,45.467022,,,,Vincent Bessat,2992.0,True,,True,,,,1,From Throw In,Dennis Appiah,22111.0,Right Wing Back,5,Caen,140,['d50dc02a-6e5b-426e-be57-341446c49c40'],18,,,,,,,,,,,,,,,,,Caen,140,00:01:18.961,Pass,
,,,,,,,,,,,,,,,,,,1.30254,,,,,,,,,,,,,,3b015a7f-6179-4e88-83d1-254c068a92ef,97,,,"[120.0, 0.1]",3901162,1,,,,,1.8404614,,Right Foot,,,,"[111.1, 32.3]",High Pass,True,33.407333,,,Incomplete,Ronny Rodelin,2955.0,,,,Inswinging,,Corner,1,From Corner,Julien Féret,2959.0,Left Defensive Midfield,6,Caen,140,"['016bc15c-d285-47d0-99ea-ec927e9d0630', '2073b054-7910-472e-8316-cf83d9c3944b']",53,,,,,,,,,,,,,,,,,Caen,140,00:01:53.849,Pass,
,,,,,,,,,,,,,,,,,,1.80283,,,,,,,,,,,,,,7ffc6ec2-c448-4c37-a150-8bcb6ef0c03d,103,,,"[72.7, 36.5]",3901162,1,,,,,-1.5632493,,Right Foot,,,,"[72.9, 10.0]",Low Pass,,26.500755,,,,Vincent Bessat,2992.0,,,,,,Recovery,1,From Corner,Jordan Adéoti,7344.0,Center Back,6,Caen,140,['6316707a-9ee6-4028-a193-a94a3bce1025'],59,,,,,,,,,,,,,,,,,Caen,140,00:01:59.544,Pass,
,,,,,,,,,,,,,,,,,,1.347804,,,,,,,,,,,,,,000b9e7b-1577-4fe1-a13e-a653894e2102,106,,,"[72.9, 9.2]",3901162,2,,,,,-0.80637413,,Left Foot,,,,"[79.9, 1.9]",Low Pass,,10.113852,,,,Julien Féret,2959.0,,,,,,,1,From Corner,Vincent Bessat,2992.0,Left Wing Back,6,Caen,140,['410ef2bd-f8f2-4cc8-b709-44471a3304fd'],2,,,,,,,,,,,,,,,,,Caen,140,00:02:02.624,Pass,
,,,,,,,,,,,,,,,,,,0.7906,,,,,,,,,,,,,,383d2ac6-ab9d-4d8e-8cca-da28e013caa9,108,,,"[80.9, 2.9]",3901162,2,,,,,0.21866895,,Right Foot,,,,"[85.4, 3.9]",Ground Pass,,4.609772,,,Incomplete,Hervé Bazile,2991.0,,,,,,,1,From Corner,Julien Féret,2959.0,Left Defensive Midfield,6,Caen,140,"['37f3e349-a9e3-40dd-beea-eea31a12318d', 'b2e76d4f-c58b-46c3-9d5b-8d64d8293646']",3,,,,,,,,,,,,,,,,,Caen,140,00:02:03.972,Pass,
,,,,,,,,,,,,,,,,,,0.044452,,,,,,,,,,,,,,edc802cf-f2ef-4c97-a6fc-866a94911bba,113,,,"[35.3, 79.2]",3901162,2,,,,,0.1882215,,Right Foot,,,,"[37.4, 79.6]",Low Pass,,2.1377559,,,Incomplete,Lacina Traoré,3553.0,,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,7,AS Monaco,129,"['2e99042b-9427-4b03-8af8-cce0f0c98f88', '5955c362-3874-4c7c-a550-4e12db15c5c9', 'bdd33d42-b720-4d3a-9087-d5e3e6bbb1f8']",5,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:05.096,Pass,True
,,,,,,,,,,,,,,,,,,2.482494,,,,,,,,,,,,,,2853fe07-8365-4eab-969f-5314414e2095,116,,,"[33.7, 80.0]",3901162,2,,,,,-2.8087723,,,,,,"[17.5, 74.4]",Low Pass,,17.140594,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,Throw-in,1,From Throw In,Fábio Henrique Tavares,3247.0,Right Back,8,AS Monaco,129,['d0f3def6-8333-482c-90df-47a3e53ceb6b'],15,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:15.526,Pass,
,,,,,,,,,,,,,,,,,,1.957447,,,,,,,,,,,,,,8c0fef3a-1466-49a0-bb76-539820e24cc0,119,,,"[17.3, 69.3]",3901162,2,,,,,-1.6696894,,Right Foot,,,,"[13.5, 31.0]",Ground Pass,,38.48805,,,,Wallace Fortuna dos Santos,8277.0,,,,,,,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,8,AS Monaco,129,['cc24cb87-6ebd-4b2b-9382-302f628ba019'],19,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:19.860,Pass,
,,,,,,,,,,,,,,,,,,1.207013,,,,,,,,,,,,,,1f7432ba-ebd3-4629-812a-3f210b0702e5,122,,,"[24.7, 25.1]",3901162,2,,,,,0.49513325,,Left Foot,,,,"[29.7, 27.8]",Ground Pass,,5.682429,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,,1,From Throw In,Wallace Fortuna dos Santos,8277.0,Right Center Back,8,AS Monaco,129,['1b4ed0ac-fdf0-4876-9541-91a99171fd43'],23,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:23.976,Pass,
,,,,,,,,,,,,,,,,,,1.306292,,,,,,,,,,,,,,0553d551-6d2b-4d2f-9725-9b31895ff85a,126,,,"[34.3, 31.0]",3901162,2,,,,,-2.7242439,,Right Foot,,,,"[23.7, 26.3]",Ground Pass,,11.595258,,,,Wallace Fortuna dos Santos,8277.0,,,,,,,1,From Throw In,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,8,AS Monaco,129,['84ff4a02-5157-43ce-b81d-c76e173fe71e'],25,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:25.254,Pass,
,,,,,,,,,,,,,,,,,,0.623257,,,,,,,,,,,,,,893d29bd-10a7-4f16-b595-41ea72230056,129,,,"[23.7, 25.3]",3901162,2,,,,,0.88417476,,Right Foot,,,,"[28.7, 31.4]",Ground Pass,,7.8873315,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,,1,From Throw In,Wallace Fortuna dos Santos,8277.0,Right Center Back,8,AS Monaco,129,['950de24f-fe75-41b2-98dd-c2c7c79a683d'],27,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:27.862,Pass,
,,,,,,,,,,,,,,,,,,1.320826,,,,,,,,,,,,,,a3e07c7c-75ed-4818-a84a-d37560cbf795,132,,,"[39.0, 41.8]",3901162,2,,,,,2.0892816,,Right Foot,,,,"[29.7, 58.1]",Ground Pass,,18.766459,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,,1,From Throw In,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,8,AS Monaco,129,['47c269ec-0f8c-4ab2-b36d-dce6557d94c4'],31,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:31.805,Pass,
