50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.744696,,,,,,,,,,,,,f096ed07-2601-4d50-8174-d85ab32bb6b9,20,,,"[89.2, 22.7]",3829434,0,,,,,2.8414214,,Left Foot,,,"[80.8, 25.3]",,Ground Pass,,8.7931795,,,Seko Fofana,7791.0,,,,,,,1,From Throw In,Julian Palmieri,4508.0,Left Wing,3,Bastia,2736,['7e6628af-5c63-4c7f-88c6-044886b6ae2d'],23,,,,,,,,,,,,,,,,,Bastia,2736,00:00:23.092,Pass,
,,,,,,,,,,,,,,1.590727,,,,,,,,,,,,,e3580fe1-2571-4ded-b954-38c56493ca09,23,,,"[80.8, 26.2]",3829434,0,,,,,2.1878042,,Right Foot,,,"[64.2, 49.6]",,Ground Pass,,28.690067,,,Alexander Djiku,2989.0,,,,,,,1,From Throw In,Seko Fofana,7791.0,Left Defensive Midfield,3,Bastia,2736,['12d6d52c-7346-4d44-a15e-5a623aa97406'],24,,,,,,,,,,,,,,,,,Bastia,2736,00:00:24.488,Pass,
,,,,,,,,,,,,,,1.156979,,,,,,,,,,,,,cc2cd5f3-542c-41f9-9c90-846955d40b54,26,,,"[65.0, 61.5]",3829434,0,,,,,-0.8021564,,Right Foot,,,"[73.8, 52.4]",,Ground Pass,,12.658989,,,Yannick Cahuzac,4350.0,,,,,,,1,From Throw In,Alexander Djiku,2989.0,Right Back,3,Bastia,2736,['478c232b-38e9-4230-8574-a14b13425c0d'],28,,,,,,,,,,,,,,,,,Bastia,2736,00:00:28.499,Pass,
,,,,,,,,,,,,,,0.960558,,,,,,,,,,,,,2ee612f6-5b35-4186-a89a-7f25e25adcbe,30,,,"[72.2, 53.6]",3829434,0,,,,,0.720273,,Right Foot,,,"[82.0, 62.2]",,Low Pass,,13.038404,,,François Kamano,3405.0,,,,,,,1,From Throw In,Yannick Cahuzac,4350.0,Right Defensive Midfield,3,Bastia,2736,"['29c44202-05de-4045-836c-2cd6b66af45a', '5aaf88c6-1127-46ce-b3e1-be4fada4e231']",31,,,,,,,,,,,,,,,,,Bastia,2736,00:00:31.000,Pass,True
,,,,,,,,,,,,,,0.985185,,,,,,,,,,,,,e36c4099-e6d2-48de-9026-8d2c1fb3e442,33,,,"[81.5, 60.8]",3829434,0,,,,,2.7105744,,Right Foot,,,"[67.8, 67.1]",,Ground Pass,,15.079124,,,Alexander Djiku,2989.0,,,,,,,1,From Throw In,François Kamano,3405.0,Right Wing,3,Bastia,2736,['df50e6e8-99c5-4e9f-9f89-0a6c7844b7c9'],33,,,,,,,,,,,,,,,,,Bastia,2736,00:00:33.180,Pass,
,,,,,,,,,,,,,,2.052019,,,,,,,,,,,,,f9872cd9-9fe7-4c8d-802f-b450c956a520,36,,,"[67.1, 66.4]",3829434,0,,,,,0.19545883,,Right Foot,,,"[96.9, 72.3]",,High Pass,,30.378447,,,Yannick Cahuzac,4350.0,,,,,,,1,From Throw In,Alexander Djiku,2989.0,Right Back,3,Bastia,2736,['6e516e99-aec2-4210-8bb4-76dd8a7a1d84'],34,,,,,,,,,,,,,,,,,Bastia,2736,00:00:34.402,Pass,
,,,,,,,,,,,,,,2.733672,,,,,,,,,,,,,6c8dc6f8-3daf-4606-b95f-cd7b1872600d,39,,,"[102.8, 73.6]",3829434,0,,,,,-0.44012254,,Right Foot,,,"[120.0, 65.5]",,Ground Pass,,19.011839,Out,,Alexander Djiku,2989.0,,,,,,,1,From Throw In,Yannick Cahuzac,4350.0,Right Defensive Midfield,3,Bastia,2736,['d1cd8cfe-51fd-47d8-ab4c-7add93a5470f'],40,,,,,,,,,,,,,,,,,Bastia,2736,00:00:40.333,Pass,
,,,,,,,,,,,,,,3.845386,,,,,,,,,,,,,6dcf4971-8b44-461d-9158-519569c902ba,41,,,"[6.0, 44.0]",3829434,1,,,,,0.09982606,,Right Foot,,,"[68.9, 50.3]",,High Pass,,63.214714,Incomplete,,Mana Dembélé,7483.0,,,,,,Goal Kick,1,From Goal Kick,Jonas Lössl,3322.0,Goalkeeper,4,Guingamp,142,"['5002b775-1f0b-4256-84f6-ff9a08ea6cf4', '701f2fcb-f2f5-4eeb-8a9a-2ae78661c2ca']",6,,,,,,,,,,,,,,,,,Guingamp,142,00:01:06.910,Pass,
,,,,,,,,,,,,,,2.756619,,,,,,,,,,,,,5002b775-1f0b-4256-84f6-ff9a08ea6cf4,44,,,"[51.2, 29.8]",3829434,1,,,,True,-1.6595457,,,,,"[49.1, 6.2]",,High Pass,,23.693249,,,Julian Palmieri,4508.0,,,,,,Recovery,1,Regular Play,Seko Fofana,7791.0,Left Defensive Midfield,5,Bastia,2736,"['55c95fab-ff80-4850-b221-aba5ee30f189', '6dcf4971-8b44-461d-9158-519569c902ba', '93947471-5d62-4e45-951d-bf92d11ea163']",10,,,,,,,,,,,,,,,,,Bastia,2736,00:01:10.755,Pass,True
,,,,,,,,,,,,,,0.080493,,,,,,,,,,,,,f14ddc73-c18f-4f0b-8881-92728130de8a,46,,,"[49.1, 6.4]",3829434,1,,,,,-2.8295505,,Left Foot,,,"[46.0, 5.4]",,Low Pass,,3.2572994,Incomplete,,Florian Marange,40528.0,,,,,,,1,Regular Play,Julian Palmieri,4508.0,Left Wing,5,Bastia,2736,"['581f2a0a-cb9c-490a-9ac0-ea561e3f22cf', '99df8a56-2b8c-43f9-afe1-21749c920121']",13,,,,,,,,,,,,,,,,,Bastia,2736,00:01:13.512,Pass,
,,,,,,,,,,,,,,2.973937,,,,,,,,,,,,,99df8a56-2b8c-43f9-afe1-21749c920121,48,,,"[74.1, 74.7]",3829434,1,,,,,-2.177034,,Left Foot,,,"[68.9, 67.2]",,High Pass,,9.126335,Incomplete,,,,,,,,,Recovery,1,Regular Play,Jimmy Briand,3213.0,Right Center Forward,5,Bastia,2736,"['113384d3-d6c5-4c01-9554-d8c5b5881ffa', 'f14ddc73-c18f-4f0b-8881-92728130de8a']",13,,,,,,,,,,,,,,,,,Guingamp,142,00:01:13.592,Pass,
,,,,,,,,,,,,,,1.900933,,,,,,,,,,,,,d2a8291c-ce70-453b-a05d-96324d45bc19,52,,,"[51.4, 16.0]",3829434,1,,,,,2.3008187,,Right Foot,,,"[30.1, 39.8]",,Ground Pass,,31.939474,,,Sébastien Squillaci,26481.0,,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Defensive Midfield,5,Bastia,2736,['10af81db-05ae-4d27-b391-987fbc99f5dc'],18,,,,,,,,,,,,,,,,,Bastia,2736,00:01:18.234,Pass,
,,,,,,,,,,,,,,1.541792,,,,,,,,,,,,,462b61df-0edc-423a-b9ce-1047b2af4b61,55,,,"[29.0, 50.3]",3829434,1,,,,,1.1087694,,Right Foot,,,"[41.3, 75.0]",,Ground Pass,,27.593115,,,Alexander Djiku,2989.0,,,,,,,1,Regular Play,Sébastien Squillaci,26481.0,Right Center Back,5,Bastia,2736,['33e7f51e-04d8-4708-bff7-ac1185f3fc09'],22,,,,,,,,,,,,,,,,,Bastia,2736,00:01:22.132,Pass,
,,,,,,,,,,,,,,1.097211,,,,,,,,,,,,,c0be560a-b580-4f1c-9fdf-fc9a139fb61d,58,,,"[48.3, 74.8]",3829434,1,,,,,-1.1263771,,Right Foot,,,"[56.3, 58.0]",,Ground Pass,,18.607525,,,Yannick Cahuzac,4350.0,,,,,,,1,Regular Play,Alexander Djiku,2989.0,Right Back,5,Bastia,2736,['aed50fb1-54f5-4fca-9aac-f8f0f4663abf'],25,,,,,,,,,,,,,,,,,Bastia,2736,00:01:25.436,Pass,
,,,,,,,,,,,,,,1.157968,,,,,,,,,,,,,8fe904aa-1c88-43e3-a366-5ba12037a859,62,,,"[55.6, 61.3]",3829434,1,,,,,0.22785705,,Right Foot,,,"[69.4, 64.5]",,Ground Pass,,14.166157,,,François Kamano,3405.0,,,,,,,1,Regular Play,Yannick Cahuzac,4350.0,Right Defensive Midfield,5,Bastia,2736,"['16a85b0d-f944-4ae8-bbd0-b127fd467b96', '9c2eeb13-fc82-4e36-84a8-6c4b16a80c63']",27,,,,,,,,,,,,,,,,,Bastia,2736,00:01:27.200,Pass,True
,,,,,,,,,,,,,,0.306506,,,,,,,,,,,,,03daac8d-89f5-4b2c-bbbf-0553e6472fe7,66,,,"[65.9, 65.3]",3829434,1,,,,,-0.30805278,,Right Foot,,,"[70.3, 63.9]",,Ground Pass,,4.6173587,Incomplete,,Yannick Cahuzac,4350.0,,,,,,,1,Regular Play,François Kamano,3405.0,Right Wing,5,Bastia,2736,"['7d555153-1c8c-438a-9eaa-f1939d539df1', 'b085d132-08cf-4894-be0f-40ac3fb53fa1', 'de90ca9a-d16c-4b5a-9fd3-71ee95ce8e85']",29,,,,,,,,,,,,,,,,,Bastia,2736,00:01:29.107,Pass,True
,,,,,,,,,,,,,,0.580941,,,,,,,,,,,,,c4d88747-bd67-4cef-85f1-b711743cf00c,71,,,"[53.1, 19.3]",3829434,1,,,,,0.86931276,,Left Foot,,,"[58.0, 25.1]",,Ground Pass,,7.5927596,,,Jimmy Briand,3213.0,,,,,,,1,Regular Play,Dorian Lévêque,30182.0,Left Back,5,Bastia,2736,['542c56c4-3535-4fa4-afae-184ab37325b6'],31,,,,,,,,,,,,,,,,,Guingamp,142,00:01:31.185,Pass,
,,,,,,,,,,,,,,1.005503,,,,,,,,,,,,,ef8cfc1e-2765-43c5-9f12-5b8f10df70c8,75,,,"[59.3, 25.1]",3829434,1,,,,,2.983824,,Right Foot,,,"[50.5, 26.5]",,Ground Pass,,8.910667,Incomplete,,Moustapha Elhadji Diallo,3121.0,,,,,,,1,Regular Play,Jimmy Briand,3213.0,Right Center Forward,5,Bastia,2736,"['859f3e9a-5c2f-4d35-92fd-f8ed1775439e', 'eef182f7-6ead-4d68-8322-0bf9ce14f2e0', 'f723133f-5eb3-4684-abbe-0380eaf11446']",31,,,,,,,,,,,,,,,,,Guingamp,142,00:01:31.846,Pass,True
,,,,,,,,,,,,,,1.287013,,,,,,,,,,,,,fc556850-c479-47e9-a122-acec9fd56c0b,80,,,"[67.1, 57.3]",3829434,1,,,,,-2.749501,,Left Foot,,,"[43.4, 47.5]",,Ground Pass,,25.646248,,,Sébastien Squillaci,26481.0,,,,,,,1,Regular Play,Floyd Ayité,15689.0,Center Forward,5,Bastia,2736,['902a2891-b8c8-4c3d-aa94-62d4a89fa01d'],38,,,,,,,,,,,,,,,,,Bastia,2736,00:01:38.093,Pass,
,,,,,,,,,,,,,,1.855316,,,,,,,,,,,,,e076f030-0c3e-462d-a84b-7dc6d1d1f304,83,,,"[41.1, 45.6]",3829434,1,,,,,-1.2906884,,Right Foot,,,"[47.4, 23.7]",,Ground Pass,,22.788155,,,Florian Marange,40528.0,,,,,,,1,Regular Play,Sébastien Squillaci,26481.0,Right Center Back,5,Bastia,2736,['c99a440a-5828-401e-bbda-5e3ffd757997'],41,,,,,,,,,,,,,,,,,Bastia,2736,00:01:41.268,Pass,
,,,,,,,,,,,,,,1.265771,,,,,,,,,,,,,d7b8f0d8-1877-411f-82bc-c5b8e4469546,86,,,"[54.4, 16.7]",3829434,1,,,,,2.4416997,,Left Foot,,,"[41.1, 27.9]",,Ground Pass,,17.38764,,,François Modesto,401194.0,,,,,,,1,Regular Play,Florian Marange,40528.0,Left Back,5,Bastia,2736,['49d8ab7f-dd18-4fb6-ac9d-4b85849cf9ea'],44,,,,,,,,,,,,,,,,,Bastia,2736,00:01:44.694,Pass,
,,,,,,,,,,,,,,2.709962,,,,,,,,,,,,,681f7930-316f-426a-a1e7-732ec5764f2d,89,,,"[39.5, 29.8]",3829434,1,,,,,1.2999659,,Right Foot,,,"[51.8, 74.1]",,Ground Pass,,45.975864,,,Alexander Djiku,2989.0,,,True,,,,1,Regular Play,François Modesto,401194.0,Left Center Back,5,Bastia,2736,['c0a700df-5818-4d2c-8123-749ba2866028'],47,,,,,,,,,,,,,,,,,Bastia,2736,00:01:47.698,Pass,
,,,,,,,,,,,,,,1.94614,,,,,,,,,,,,,28545024-30a0-4993-b256-ee515493e329,95,,,"[57.7, 80.0]",3829434,2,,,,,-0.14567877,,,,,"[83.6, 76.2]",,High Pass,,26.17728,,,François Kamano,3405.0,,,,,,Throw-in,1,From Throw In,Alexander Djiku,2989.0,Right Back,6,Bastia,2736,['9db87fce-9330-4219-8a70-9e4b448a1513'],6,,,,,,,,,,,,,,,,,Bastia,2736,00:02:06.550,Pass,
,,,,,,,,,,,,,,0.781796,,,,,,,,,,,,,3723c7ac-ac65-477d-a7ad-fae4da3114da,99,,,"[39.7, 10.7]",3829434,2,,,,,-1.4651307,,Left Foot,,,"[40.4, 4.1]",,Ground Pass,,6.6370173,,,Thibault Giresse,4434.0,,,,,,Recovery,1,From Throw In,Younousse Sankharé,3348.0,Left Defensive Midfield,6,Bastia,2736,['5497fdfd-a1fc-4718-a4bd-72b73f78c03c'],9,,,,,,,,,,,,,,,,,Guingamp,142,00:02:09.512,Pass,
,,,,,,,,,,,,,,4.384371,,,,,,,,,,,,,63dedf9c-43f3-4573-9f94-b47f670b7efb,102,,,"[42.1, 3.4]",3829434,2,,,,,0.24273652,,Left Foot,,,"[105.1, 19.0]",,High Pass,,64.902695,Incomplete,,Mana Dembélé,7483.0,,,,,,,1,From Throw In,Thibault Giresse,4434.0,Left Midfield,6,Bastia,2736,"['09b7aaae-ecec-4b67-ad55-ec6528c19170', 'e5a8bd3c-5734-48bb-82b3-347288e5eeb1']",11,,,,,,,,,,,,,,,,,Guingamp,142,00:02:11.274,Pass,
,,,,,,,,,,,,,,2.058202,,,,,,,,,,,,,2d06426e-22e4-4b5f-84fd-9e068744cc61,106,,,"[10.8, 54.7]",3829434,2,,,,,-1.2420388,,Keeper Arm,,,"[21.0, 24.8]",,Ground Pass,,31.591928,,,Florian Marange,40528.0,,,,,,,1,From Keeper,Jesper Hansen,24469.0,Goalkeeper,7,Bastia,2736,['ca3edc98-7e31-40b3-b01f-e91c5a3a8023'],18,,,,,,,,,,,,,,,,,Bastia,2736,00:02:18.877,Pass,
,,,,,,,,,,,,,,1.693793,,,,,,,,,,,,,cd69cb5d-a6b9-4cd9-b2c6-93bab9b420c0,109,,,"[27.6, 18.1]",3829434,2,,,,,-0.44216654,,Left Foot,,,"[48.3, 8.3]",,Ground Pass,,22.90262,,,Julian Palmieri,4508.0,,,,,,,1,From Keeper,Florian Marange,40528.0,Left Back,7,Bastia,2736,['7f3cf255-9856-43ff-bc61-8940f29e74cb'],22,,,,,,,,,,,,,,,,,Bastia,2736,00:02:22.035,Pass,
,,,,,,,,,,,,,,1.157737,,,,,,,,,,,,,e5abf5a3-f5e0-4629-96e9-42250f30c205,112,,,"[48.3, 8.3]",3829434,2,,,,,-3.0062985,,Left Foot,,,"[29.2, 5.7]",,Ground Pass,,19.276152,,,Florian Marange,40528.0,,,,,,,1,From Keeper,Julian Palmieri,4508.0,Left Wing,7,Bastia,2736,['e122a56d-93a0-48bd-9d91-bf569e9dacee'],24,,,,,,,,,,,,,,,,,Bastia,2736,00:02:24.908,Pass,
,,,,,,,,,,,,,,0.979462,,,,,,,,,,,,,ef440134-e9f9-4d40-ae2e-515d6b16512d,116,,,"[29.7, 4.5]",3829434,2,,,,,0.06720632,,Left Foot,,,"[50.5, 5.9]",,Low Pass,,20.847063,Incomplete,,Gaël Danic,7349.0,,,,,,,1,From Keeper,Florian Marange,40528.0,Left Back,7,Bastia,2736,"['7eda5fd8-7e2b-4cdc-bcf9-ec06500748d9', '9660fcf6-b67f-43da-be76-edf6a236e3ad', 'ec64bc7e-35bc-4c1b-b639-fe09fffb02ca']",26,,,,,,,,,,,,,,,,,Bastia,2736,00:02:26.780,Pass,True
,,,,,,,,,,,,,,1.902393,,,,,,,,,,,,,81ed6cef-9b76-4afd-9c07-b238d35de225,119,,,"[59.4, 0.1]",3829434,2,,,,,2.5386658,,,,,"[39.5, 13.8]",,Low Pass,,24.159883,,,François Modesto,401194.0,,,,,,Throw-in,1,From Throw In,Florian Marange,40528.0,Left Back,8,Bastia,2736,['1e1ee2a0-0ccd-4e74-b5d0-61849fa0917d'],39,,,,,,,,,,,,,,,,,Bastia,2736,00:02:39.533,Pass,
,,,,,,,,,,,,,,1.597261,,,,,,,,,,,,,0adaf378-3ca2-4e23-b792-e3547525ea0c,122,,,"[34.3, 18.8]",3829434,2,,,,,1.6594522,,Right Foot,,,"[31.5, 50.3]",,Ground Pass,,31.624199,,,Sébastien Squillaci,26481.0,,,,,,,1,From Throw In,François Modesto,401194.0,Left Center Back,8,Bastia,2736,['e3747aaa-e7e7-4681-b57c-d2d541db6de1'],43,,,,,,,,,,,,,,,,,Bastia,2736,00:02:43.340,Pass,
,,,,,,,,,,,,,,1.316242,,,,,,,,,,,,,59f6d59d-13e6-4751-a9df-0637354fffec,125,,,"[33.9, 45.1]",3829434,2,,,,,-0.94642824,,Right Foot,,,"[50.4, 22.2]",,Ground Pass,,28.225166,,,Seko Fofana,7791.0,,,,,,,1,From Throw In,Sébastien Squillaci,26481.0,Right Center Back,8,Bastia,2736,['4dd5bb52-f228-4345-b22d-769f9320362f'],47,,,,,,,,,,,,,,,,,Bastia,2736,00:02:47.234,Pass,
,,,,,,,,,,,,,,1.473099,,,,,,,,,,,,,7c3e583d-ed4b-4c44-a2cd-e4e68c58a154,128,,,"[50.4, 20.4]",3829434,2,,,,,-3.098516,,Right Foot,,,"[38.8, 19.9]",,Ground Pass,,11.610771,,,François Modesto,401194.0,,,,,,,1,From Throw In,Seko Fofana,7791.0,Left Defensive Midfield,8,Bastia,2736,['c0f338f4-0de0-4b75-a47d-17ac877cf4c6'],48,,,,,,,,,,,,,,,,,Bastia,2736,00:02:48.591,Pass,
