50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d434d4f4-9d57-4131-9d52-2fcc87f9e2a4,1,,,,3893802,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Colombia Women's,16802,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 46344, 'name': 'Catalina Pérez Jaramillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 403283, 'name': 'Carolina Arias Vidal'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 388473, 'name': 'Jorelyn Andrea Daniela Carabalí Martínez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 19}, {'player': {'id': 403277, 'name': 'Daniela Alexandra Árias Rojas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 49945, 'name': 'Manuela Vanegas Cataño'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 403282, 'name': 'Daniela Montoya Quiróz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 49904, 'name': 'Lorena Bedoya Durango'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 386339, 'name': 'Linda Lizeth Caicedo Alegría'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 18}, {'player': {'id': 32215, 'name': 'Leicy Maria Santos Herrera'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 53188, 'name': 'Mayra Tatiana Ramírez Ramírez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 9}, {'player': {'id': 403278, 'name': 'María Catalina Usme Pineda'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Colombia Women's,16802,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,dea814f5-87e0-44f3-a031-ce41ad9770e5,2,,,,3893802,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Colombia Women's,16802,,0,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 389771, 'name': 'Young-Geul Yoon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 25451, 'name': 'Hye-Ri Kim'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 34510, 'name': 'Seon-Joo Lim'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 6}, {'player': {'id': 403287, 'name': 'Seo-Yeon Shim'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 403286, 'name': 'Hyo-Joo Choo'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 25447, 'name': 'Sel-Gi Jang'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 16}, {'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 25453, 'name': 'Geum-Min Lee'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 9}, {'player': {'id': 22798, 'name': 'So-Hyun Cho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 34509, 'name': 'Hwa-Yeon Son'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 403290, 'name': 'Yu-Ri Choe'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]}",Korea Republic Women's,1211,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,57fa4664-98a7-4b1c-bd47-e83db8007214,3,,,,3893802,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Colombia Women's,16802,['123877d3-0f27-4799-8315-b58722da7d10'],0,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,123877d3-0f27-4799-8315-b58722da7d10,4,,,,3893802,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Colombia Women's,16802,['57fa4664-98a7-4b1c-bd47-e83db8007214'],0,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,17267841-c685-4f69-843a-224aef773730,1482,,,,3893802,45,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,112,Colombia Women's,16802,['48f8328b-403e-46ca-ab9b-545a37418c34'],0,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,48f8328b-403e-46ca-ab9b-545a37418c34,1483,,,,3893802,45,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,112,Colombia Women's,16802,['17267841-c685-4f69-843a-224aef773730'],0,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.748331,,,,,,,,,,,,,,,50cc1b05-3907-46f0-9d1c-5dde01692692,5,,,"[61.0, 40.1]",3893802,0,,,,2.7934694,,Left Foot,,,"[48.6, 44.6]",Ground Pass,,13.191285,,,,Leicy Maria Santos Herrera,32215.0,,,,,Kick Off,1,From Kick Off,María Catalina Usme Pineda,403278.0,Center Forward,2,Colombia Women's,16802,['ebd47b94-07da-47e4-896a-5fa39fe698cc'],0,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:00.279,Pass,
,,,,,,,,,,,,,,,,,2.229086,,,,,,,,,,,,,,,09ec4785-6610-4171-ac21-21b9d5058bbf,8,,,"[48.1, 47.6]",3893802,0,,,,1.2322875,,Right Foot,,,"[57.5, 74.3]",Ground Pass,,28.30636,,,,Linda Lizeth Caicedo Alegría,386339.0,,,,,,1,From Kick Off,Leicy Maria Santos Herrera,32215.0,Center Attacking Midfield,2,Colombia Women's,16802,['006b0c35-12df-4fbc-b054-413b516549a0'],2,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:02.025,Pass,
,,,,,,,,,,,,,,,,,0.929412,,,,,,,,,,,,,,,496bce36-c054-41bc-a41e-33df4cf197fe,11,,,"[57.8, 71.6]",3893802,0,,,,-1.501343,,Right Foot,,,"[58.6, 60.1]",Ground Pass,,11.527793,,,,Leicy Maria Santos Herrera,32215.0,,,,,,1,From Kick Off,Linda Lizeth Caicedo Alegría,386339.0,Right Wing,2,Colombia Women's,16802,['29023914-95fc-467d-8e5c-a723cfce14c9'],4,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:04.952,Pass,
,,,,,,,,,,,,,,,,,2.35272,,,,,,,,,,,,,,,bc7cbce3-cba5-466c-a5cd-a1b73352f049,15,,,"[57.0, 62.1]",3893802,0,,,,2.0604122,,Right Foot,,,"[48.9, 77.3]",Ground Pass,,17.22353,,,,Carolina Arias Vidal,403283.0,,,,,,1,From Kick Off,Leicy Maria Santos Herrera,32215.0,Center Attacking Midfield,2,Colombia Women's,16802,['68d383b2-2c03-44e4-8575-54686d535499'],7,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:07.583,Pass,
