50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.730173,,,,,,,,,,,a926c313-b7a4-4ba2-8610-0d7872baaef3,16,,,"[9.8, 1.5]",3901736,0,,,,0.9484935,,Left Foot,,"[13.1, 6.1]",,High Pass,,5.661272,,Incomplete,Kyra Lillee Cooney-Cross,131586.0,,,,,,1,From Throw In,Stephanie-Elise Catley,5000.0,Left Back,3,Australia Women's,1205,"['bca09558-dad0-4e7c-ac68-8a85cd30b3da', 'f4d81126-2866-4cd8-ba6e-ce8ac1863b24']",21,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:21.016,Pass,
,,,,,,,,,,,,,,,,1.143038,,,,,,,,,,,f4d81126-2866-4cd8-ba6e-ce8ac1863b24,18,,,"[107.0, 74.0]",3901736,0,,,,-0.62548506,,Head,,"[112.4, 70.1]",,High Pass,,6.661081,,,Amalie Jørgensen Vangsgaard,224831.0,,,,,Recovery,1,Regular Play,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,4,Denmark Women's,853,"['2c397974-656e-4063-b126-3f29ba4b1eff', 'a926c313-b7a4-4ba2-8610-0d7872baaef3']",22,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:22.746,Pass,
,,,,,,,,,,,,,,,,0.788035,,,,,,,,,,,0b8a130b-b898-41ee-9f55-2b4df67c6f68,22,,,"[112.0, 69.9]",3901736,0,,,,-2.9917803,,Right Foot,,"[106.7, 69.1]",,Low Pass,,5.3600373,,,Janni Thomsen,87195.0,,,,,,1,Regular Play,Amalie Jørgensen Vangsgaard,224831.0,Center Forward,4,Denmark Women's,853,"['12b8b670-5302-4808-8f3d-8dd344e320de', '3e298745-0f05-478e-a7c0-0b6cd04b8c07']",23,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:23.930,Pass,True
,,,,,,,,,,,,,,,,1.65611,,,,,,,,,,,5ee4c606-9aaf-4219-934e-4a06c924fe25,25,,,"[106.4, 68.3]",3901736,0,,,,-1.2010278,,Right Foot,,"[111.4, 55.4]",,Low Pass,,13.8351,,,Rikke Marie Madsen,87191.0,,,,,,1,Regular Play,Janni Thomsen,87195.0,Right Wing,4,Denmark Women's,853,"['8800db99-481f-460e-a764-de3d97bb8c16', '93a08333-6a3d-4c80-a285-7b9133336032']",24,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:24.718,Pass,True
,,,,,,,,,,,,,,,,2.054583,,,,,,,,,,,3ee64f91-7656-4530-8c67-36f9bb465e5a,28,,,"[111.1, 54.3]",3901736,0,,,,-1.8571225,,Right Foot,,"[105.3, 34.6]",,Low Pass,,20.536066,,Incomplete,,,,,,,,1,Regular Play,Rikke Marie Madsen,87191.0,Left Wing,4,Denmark Women's,853,['67af4813-abe3-438c-a147-b3acebcfcf2c'],26,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:26.374,Pass,
,,,,,,,,,,,,,,,,1.106981,,,,,,,,,,,6636fde8-3696-4797-9a63-a7f90abf2915,38,,,"[12.6, 48.3]",3901736,0,True,,,1.1876705,,Right Foot,,"[23.2, 74.6]",,Ground Pass,,28.355776,,,Ellie Madison Carpenter,5095.0,,,,,,1,From Keeper,Mackenzie Arnold,42787.0,Goalkeeper,5,Australia Women's,1205,['95a2e317-0dd4-419f-8c35-6288ff5e10a8'],43,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:43.563,Pass,
,,,,,,,,,,,,,,,,1.390391,,,,,,,,,,,b8d1ca6f-73c7-4a0f-9b28-338a53032022,40,,,"[23.5, 75.4]",3901736,0,,,,0.23013495,,Right Foot,,"[41.0, 79.5]",,Low Pass,,17.97387,,Out,Hayley Emma Raso,6818.0,,,,,,1,From Keeper,Ellie Madison Carpenter,5095.0,Right Back,5,Australia Women's,1205,['9ca9fb75-b579-48e2-90a5-82833fd76096'],44,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:44.732,Pass,
,,,,,,,,,,,,,,,,1.263998,,,,,,,,,,,1899e114-61f9-4cc8-8bd5-ddc4bef7b789,42,,,"[84.5, 0.1]",3901736,0,,,,0.3109983,,,,"[101.3, 5.5]",,High Pass,,17.64653,,,Rikke Marie Madsen,87191.0,,,,,Throw-in,1,From Throw In,Katrine Veje,10088.0,Left Back,6,Denmark Women's,853,['cfa65a74-7d00-449c-98b4-daa82ce9f7fb'],58,,,,,,,,,,,,,,,,,Denmark Women's,853,00:00:58.893,Pass,
,,,,,,,,,,,,,,,,0.883008,,,,,,,,,,,09d5fe19-66cb-497c-846f-8392c66d1251,44,,,"[101.3, 4.2]",3901736,1,,,,1.728973,,Head,,"[98.7, 20.5]",,High Pass,,16.50606,,Incomplete,Amalie Jørgensen Vangsgaard,224831.0,,,,,,1,From Throw In,Rikke Marie Madsen,87191.0,Left Wing,6,Denmark Women's,853,"['42e23f10-1d00-413b-a059-1d15822ddbc7', '43b63b7d-8bc3-43aa-a1a7-b137f485e515']",0,,,,,,,,,,,,,,,,,Denmark Women's,853,00:01:00.157,Pass,
,,,,,,,,,,,,,,,,0.697489,,,,,,,,,,,95ac49b1-c8b0-40fc-92c6-c85c9da865bb,49,,,"[29.0, 51.4]",3901736,1,,,,-1.4148673,,Right Foot,,"[32.6, 28.5]",,Low Pass,,23.181242,,Incomplete,Stephanie-Elise Catley,5000.0,,,,,,1,From Throw In,Kyra Lillee Cooney-Cross,131586.0,Left Defensive Midfield,6,Denmark Women's,853,"['71363159-76ed-430e-8e39-021b37985d60', '7497cc4d-e5dd-4542-9b63-acd4b1931c3e', '9ec6b0b2-d85b-4c68-85a7-f202349f747a']",5,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:05.766,Pass,True
,,,,,,,,,,,,,,,,3.760714,,,,,,,,,,,f3a192b8-2c87-4449-a00d-8ceb6208c828,53,,,"[24.6, 26.5]",3901736,1,,,,-1.1504653,,Right Foot,,"[36.4, 0.1]",,Ground Pass,,28.917124,,Out,Stephanie-Elise Catley,5000.0,,,,,Recovery,1,From Throw In,Alanna Stephanie Kennedy,5078.0,Left Center Back,6,Denmark Women's,853,"['18fd71f8-d888-4c6d-83d6-30000626bf3f', '64d77530-8730-40fa-bdd9-c19ebec7c2b8']",7,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:07.965,Pass,True
,,,,,,,,,,,,,,,,1.709455,,,,,,,,,,,9fae9cb3-c419-4a20-8ef5-d7f0a7732c4c,55,,,"[73.0, 80.0]",3901736,1,True,,,-2.9466224,,,,"[49.2, 75.3]",,High Pass,,24.259638,,,Stine Ballisager Pedersen,87185.0,,,,,Throw-in,1,From Throw In,Rikke Læntver Sevecke,15789.0,Right Back,7,Denmark Women's,853,['1c939ec8-146a-4678-818f-96fced98c85e'],20,,,,,,,,,,,,,,,,,Denmark Women's,853,00:01:20.127,Pass,
,,,,,,,,,,,,,,,,2.579999,,,,,,,,,,,c7ccfb48-c259-44aa-aedc-1777282d93bb,57,,,"[47.6, 74.0]",3901736,1,,,,-2.3042536,,Right Foot,,"[32.1, 56.8]",,Ground Pass,,23.153618,,,Lene Christensen,276442.0,,,,,,1,From Throw In,Stine Ballisager Pedersen,87185.0,Right Center Back,7,Denmark Women's,853,['7ce013ba-7926-4eec-9015-d0bf4569fbdd'],22,,,,,,,,,,,,,,,,,Denmark Women's,853,00:01:22.441,Pass,
,,,,,,,,,,,,,,,,1.456051,,,,,,,,,,,27fc008c-e1d7-488c-8a9d-4dc277e41912,60,,,"[32.1, 56.4]",3901736,1,,,,-1.1866269,,Right Foot,,"[41.6, 32.9]",,Ground Pass,,25.347584,,,Simone Boye-Sørensen,10111.0,,,,,,1,From Throw In,Lene Christensen,276442.0,Goalkeeper,7,Denmark Women's,853,['3818c865-5ee9-40c0-b65c-9b3602616f81'],26,,,,,,,,,,,,,,,,,Denmark Women's,853,00:01:26.141,Pass,
,,,,,,,,,,,,,,,,1.405661,,,,,,,,,,,d2f32b0c-b043-4945-8bd3-bed326501375,63,,,"[45.6, 28.3]",3901736,1,,,,-1.1496762,,Right Foot,,"[54.2, 9.1]",,Ground Pass,,21.038061,,,Katrine Veje,10088.0,,,,,,1,From Throw In,Simone Boye-Sørensen,10111.0,Left Center Back,7,Denmark Women's,853,['44c1d7a3-5acc-4559-8411-ebb8ffdadc34'],29,,,,,,,,,,,,,,,,,Denmark Women's,853,00:01:29.253,Pass,
,,,,,,,,,,,,,,,,1.377748,,,,,,,,,,,b48719db-3a9b-4108-845e-33897e8353f7,66,,,"[54.2, 9.1]",3901736,1,,,,2.4037776,,Left Foot,,"[41.0, 21.1]",,Ground Pass,,17.839283,,,Simone Boye-Sørensen,10111.0,,,,,,1,From Throw In,Katrine Veje,10088.0,Left Back,7,Denmark Women's,853,['474ebda3-6331-4e31-865b-1ab9bb45892c'],32,,,,,,,,,,,,,,,,,Denmark Women's,853,00:01:32.026,Pass,
,,,,,,,,,,,,,,,,1.928431,,,,,,,,,,,e2a78a90-8413-4764-b7d3-c44ea8c2200c,69,,,"[45.3, 28.3]",3901736,1,,,,-0.2754261,,Right Foot,,"[82.1, 17.9]",,High Pass,,38.24134,,Incomplete,Rikke Marie Madsen,87191.0,,,,,,1,From Throw In,Simone Boye-Sørensen,10111.0,Left Center Back,7,Denmark Women's,853,"['59bdc507-bf43-42d3-919c-490f667f67df', 'c6839315-da61-48d1-9e14-c7003c2a8b10']",38,,,,,,,,,,,,,,,,,Denmark Women's,853,00:01:38.483,Pass,
,,,,,,,,,,,,,,,,2.152852,,,,,,,,,,,59bdc507-bf43-42d3-919c-490f667f67df,72,,,"[38.0, 62.2]",3901736,1,,,True,-1.0642157,,,,"[47.1, 45.8]",,Low Pass,,18.755533,,,Kyra Lillee Cooney-Cross,131586.0,,,,,Recovery,1,From Throw In,Ellie Madison Carpenter,5095.0,Right Back,7,Denmark Women's,853,"['022ca700-eb0d-4bfd-a75c-ea1a62bd6e6d', 'aa96abf9-6dc2-4c25-ba9b-c8b963e724ec', 'e2a78a90-8413-4764-b7d3-c44ea8c2200c']",40,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:40.412,Pass,True
,,,,,,,,,,,,,,,,0.034852,,,,,,,,,,,03e6c0ed-d1ff-4a2c-9882-5fc9a5452667,75,,,"[46.5, 46.1]",3901736,1,,,,-0.66596925,,Right Foot,,"[47.9, 45.0]",,Low Pass,,1.7804494,,Incomplete,,,,,,,,1,From Throw In,Kyra Lillee Cooney-Cross,131586.0,Left Defensive Midfield,7,Denmark Women's,853,['63f8267b-ef2e-42df-8ab2-211b58744f54'],42,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:42.768,Pass,
,,,,,,,,,,,,,,,,1.118219,,,,,,,,,,,94813ab1-0475-4c3f-aa0e-f6f8e1c55c31,77,,,"[83.1, 28.5]",3901736,1,,,,0.8807602,,Right Foot,,"[88.3, 34.8]",,Ground Pass,,8.168843,,,Amalie Jørgensen Vangsgaard,224831.0,,,,,Recovery,1,From Throw In,Rikke Marie Madsen,87191.0,Left Wing,7,Denmark Women's,853,['516f278a-041a-40ad-b801-d156f9042343'],44,,,,,,,,,,,,,,,,,Denmark Women's,853,00:01:44.251,Pass,
,,,,,,,,,,,,,,,,2.085062,,,,,,,,,,,b6360a77-a4f6-4f83-aefe-53cb89b8e68b,81,,,"[86.5, 34.8]",3901736,1,,,,1.2053717,,Right Foot,,"[95.3, 57.8]",,Low Pass,,24.626003,,Incomplete,Pernille Mosegaard Harder,10108.0,,,,,,1,From Throw In,Amalie Jørgensen Vangsgaard,224831.0,Center Forward,7,Denmark Women's,853,"['3394c83f-a021-4ad8-87b2-6bd810d2d4c2', '34dd249c-6cb9-4669-8211-66ed4d937bcd']",45,,,,,,,,,,,,,,,,,Denmark Women's,853,00:01:45.607,Pass,
,,,,,,,,,,,,,,,,2.495048,,,,,,,,,,,3394c83f-a021-4ad8-87b2-6bd810d2d4c2,83,,,"[24.8, 22.3]",3901736,1,,,,0.91263497,,Left Foot,,"[49.0, 53.6]",,High Pass,,39.56425,,,Emily Louise van Egmond,5076.0,,,,,Recovery,1,Regular Play,Stephanie-Elise Catley,5000.0,Left Back,8,Australia Women's,1205,"['b6360a77-a4f6-4f83-aefe-53cb89b8e68b', 'f1bc83f4-ad14-4b2b-a7c6-26811e8bb669']",47,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:47.692,Pass,
,,,,,,,,,,,,,,,,0.035871,,,,,,,,,,,e4fbb1df-27b1-4b28-bf47-a6431950aadc,85,,,"[49.2, 53.4]",3901736,1,,,True,0.4048918,,,,"[50.6, 54.0]",,Low Pass,,1.5231546,,Incomplete,,,,,,,,1,Regular Play,Emily Louise van Egmond,5076.0,Right Center Forward,8,Australia Women's,1205,"['3210fb67-b576-47d8-8a05-15e3ac5db45b', '4b127a87-d4dd-4552-b088-a69bbab71919']",50,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:50.239,Pass,True
,,,,,,,,,,,,,,,,1.13932,,,,,,,,,,,3526aea7-e0cb-41c7-b60a-0692819f6fa2,98,,,"[21.0, 8.9]",3901736,2,True,,,1.4426366,,Right Foot,,"[23.5, 28.3]",,Ground Pass,,19.56042,,,Simone Boye-Sørensen,10111.0,,,,,Free Kick,1,From Free Kick,Karen Holmgaard,32230.0,Right Defensive Midfield,10,Denmark Women's,853,['bb8930cb-3281-46e9-9854-59ea9676f67f'],12,,,,,,,,,,,,,,,,,Denmark Women's,853,00:02:12.306,Pass,
,,,,,,,,,,,,,,,,1.342789,,,,,,,,,,,dfbb73ab-972b-4b9e-a9e6-0aeee27e555c,100,,,"[25.9, 30.1]",3901736,2,,,,1.4707454,,Right Foot,,"[28.5, 56.0]",,Ground Pass,,26.030174,,,Stine Ballisager Pedersen,87185.0,,,,,,1,From Free Kick,Simone Boye-Sørensen,10111.0,Left Center Back,10,Denmark Women's,853,['d682a637-9362-43a6-877c-ecb880cde018'],15,,,,,,,,,,,,,,,,,Denmark Women's,853,00:02:15.432,Pass,
,,,,,,,,,,,,,,,,1.048467,,,,,,,,,,,a079b8c7-cc5f-483e-80ca-7a4ced7e4108,103,,,"[28.9, 57.6]",3901736,2,,,,1.0548708,,Left Foot,,"[36.5, 71.0]",,Ground Pass,,15.405194,,,Rikke Læntver Sevecke,15789.0,,,,,,1,From Free Kick,Stine Ballisager Pedersen,87185.0,Right Center Back,10,Denmark Women's,853,['0bebe3ef-39a9-4d49-b3eb-36aab41de32f'],17,,,,,,,,,,,,,,,,,Denmark Women's,853,00:02:17.884,Pass,
,,,,,,,,,,,,,,,,1.730357,,,,,,,,,,,cd1cde37-f56d-41fd-abe2-e01ca604ea31,106,,,"[36.5, 70.5]",3901736,2,,,,-2.2111528,,Right Foot,,"[28.9, 60.3]",,Ground Pass,,12.720063,,,Stine Ballisager Pedersen,87185.0,,,,,,1,From Free Kick,Rikke Læntver Sevecke,15789.0,Right Back,10,Denmark Women's,853,['4e472e2a-5c1a-423e-87b2-d18aa3157230'],19,,,,,,,,,,,,,,,,,Denmark Women's,853,00:02:19.111,Pass,
,,,,,,,,,,,,,,,,1.942569,,,,,,,,,,,e45be8b3-9cc3-4bcb-bd52-7b378a354343,109,,,"[33.3, 58.6]",3901736,2,,,,-1.5570357,,Right Foot,,"[33.6, 36.8]",,Ground Pass,,21.802065,,,Simone Boye-Sørensen,10111.0,,,,,,1,From Free Kick,Stine Ballisager Pedersen,87185.0,Right Center Back,10,Denmark Women's,853,['978919ac-5d38-4297-826a-db92608c5373'],23,,,,,,,,,,,,,,,,,Denmark Women's,853,00:02:23.162,Pass,
,,,,,,,,,,,,,,,,1.24806,,,,,,,,,,,343b7ca0-6339-438a-ba9f-feb80e8e194d,112,,,"[36.5, 31.5]",3901736,2,,,,1.3327209,,Right Foot,,"[42.3, 55.4]",,Ground Pass,,24.593699,,,Stine Ballisager Pedersen,87185.0,,,,,,1,From Free Kick,Simone Boye-Sørensen,10111.0,Left Center Back,10,Denmark Women's,853,['2a50d2af-18ac-4101-942a-865c680a598a'],26,,,,,,,,,,,,,,,,,Denmark Women's,853,00:02:26.135,Pass,
,,,,,,,,,,,,,,,,1.859175,,,,,,,,,,,3ed83711-619f-4f2b-814d-0fe79443dc20,115,,,"[42.9, 55.8]",3901736,2,,,,0.14800988,,Left Foot,,"[81.8, 61.6]",,Low Pass,,39.330013,,Incomplete,Janni Thomsen,87195.0,,,,,,1,From Free Kick,Stine Ballisager Pedersen,87185.0,Right Center Back,10,Denmark Women's,853,"['361b2711-6a97-4016-939f-25ec9e2dc94c', 'f94b5ae7-927a-4133-a2d7-ba8a44ae901b']",29,,,,,,,,,,,,,,,,,Denmark Women's,853,00:02:29.019,Pass,
,,,,,,,,,,,,,,,,0.783219,,,,,,,,,,,dad1b954-fe3f-4df9-9b18-9596e983539e,119,,,"[34.8, 16.3]",3901736,2,,,,0.33205947,,Right Foot,,"[43.5, 19.3]",,Ground Pass,,9.202717,,,Kyra Lillee Cooney-Cross,131586.0,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Back,11,Australia Women's,1205,['025b4151-d403-4efb-bc05-ae920a736bee'],32,,,,,,,,,,,,,,,,,Australia Women's,1205,00:02:32.016,Pass,
,,,,,,,,,,,,,,,,0.704309,,,,,,,,,,,1de617e0-6439-4da4-8cbe-cce17cf45a82,122,,,"[43.2, 19.3]",3901736,2,,,,1.6245905,,Right Foot,,"[42.5, 32.3]",,Ground Pass,,13.018832,,,Katrina Gorry,4979.0,,,,,,1,Regular Play,Kyra Lillee Cooney-Cross,131586.0,Left Defensive Midfield,11,Australia Women's,1205,['247e1920-e7ad-450c-b9fb-62543949e83c'],32,,,,,,,,,,,,,,,,,Australia Women's,1205,00:02:32.979,Pass,
