50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5a8c5669-9b52-4abb-8dd8-582b14b898ae,1,,,,3901833,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,France Women's,861,,0,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 15615, 'name': 'Pauline Peyraud Magnin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 16}, {'player': {'id': 10418, 'name': 'Eve Perisset'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 10125, 'name': 'Wendie Renard'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 30969, 'name': 'Elisa De Almeida'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 10117, 'name': 'Sakina Karchaoui'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 7}, {'player': {'id': 10272, 'name': 'Onema Grace Geyoro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 30971, 'name': 'Sandie Toletti'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 15421, 'name': 'Kenza Dali'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 15}, {'player': {'id': 15471, 'name': 'Selma Bacha'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 13}, {'player': {'id': 10121, 'name': 'Eugénie Le Sommer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 9}, {'player': {'id': 10137, 'name': 'Kadidiatou Diani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",France Women's,861,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,668bbe2f-914b-4443-955a-45432125cb60,2,,,,3901833,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,France Women's,861,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 402656, 'name': 'Khadija Er-Rmichi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 402658, 'name': 'Hanane Aït El Haj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 135153, 'name': 'Nesryne El Chad'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 402660, 'name': 'Nouhaila Benzina'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 402665, 'name': 'Zineb Redouani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 31641, 'name': 'Elodie Nakkach'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 402663, 'name': 'Ghizlane Chebbak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 402655, 'name': 'Sakina Ouzraoui Diki'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 19}, {'player': {'id': 402666, 'name': 'Fatima Zahra Tagnaout'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 402661, 'name': 'Ibtissam Jraïdi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 31629, 'name': 'Anissa Lahmari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 16}]}",Morocco Women's,2391,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f820aba8-4d06-41a5-8ed5-3af0163228a3,3,,,,3901833,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,France Women's,861,['c34bf6f4-6643-4bd9-89d1-12ee38cdc355'],0,,,,,,,,,,,,,,,,,France Women's,861,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c34bf6f4-6643-4bd9-89d1-12ee38cdc355,4,,,,3901833,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,France Women's,861,['f820aba8-4d06-41a5-8ed5-3af0163228a3'],0,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a8a78876-36f3-4be0-b897-63821d8cc334,1962,,,,3901833,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,97,Morocco Women's,2391,['a22c98e1-00ea-4121-a5cd-1b77fae10047'],0,,,,,,,,,,,,,,,,,France Women's,861,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a22c98e1-00ea-4121-a5cd-1b77fae10047,1963,,,,3901833,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,97,Morocco Women's,2391,['a8a78876-36f3-4be0-b897-63821d8cc334'],0,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,1.014285,,,,,,,,,,,,,d9a785bd-9c97-4e6f-ac83-b59a072c8ad4,5,,,"[60.0, 40.0]",3901833,0,,,,-2.7689478,,Right Foot,,,,"[49.0, 35.7]",,Ground Pass,,11.810589,,,Sandie Toletti,30971.0,,,,,,Kick Off,1,From Kick Off,Eugénie Le Sommer,10121.0,Center Attacking Midfield,2,France Women's,861,['b2388065-4663-4e43-b854-5e2ebb5cf743'],0,,,,,,,,,,,,,,,,,France Women's,861,00:00:00.212,Pass,
,,,,,,,,,,,,,,,,,,,1.74008,,,,,,,,,,,,,963bc53b-611c-4428-afd7-cb67e31f37d0,8,,,"[47.0, 40.7]",3901833,0,,,,1.5707964,,Right Foot,,,,"[47.0, 59.6]",,Ground Pass,,18.9,,,Eve Perisset,10418.0,,,,,,,1,From Kick Off,Sandie Toletti,30971.0,Left Defensive Midfield,2,France Women's,861,['d4dd31fd-3660-48b5-8bfd-bfde99a86be9'],2,,,,,,,,,,,,,,,,,France Women's,861,00:00:02.377,Pass,
,,,,,,,,,,,,,,,,,,,1.511684,,,,,,,,,,,,,6a1c4471-8f49-43b8-b556-465617c2cbcc,11,,,"[46.1, 59.6]",3901833,0,,,,-2.2173095,,Right Foot,,,,"[34.1, 43.7]",,Ground Pass,,19.92009,,,Wendie Renard,10125.0,,,,,,,1,From Kick Off,Eve Perisset,10418.0,Right Back,2,France Women's,861,['feccdbd3-5d5e-44ed-b499-bb4341cb53d0'],4,,,,,,,,,,,,,,,,,France Women's,861,00:00:04.994,Pass,
,,,,,,,,,,,,,,,,,,,2.044237,,,,,,,,,,,,,452a9554-1772-4320-b4c0-d4a9efadac77,14,,,"[34.1, 43.7]",3901833,0,,,,-1.5057719,,Right Foot,,,,"[35.5, 22.2]",,Ground Pass,,21.545532,,,Elisa De Almeida,30969.0,,,,,,,1,From Kick Off,Wendie Renard,10125.0,Right Center Back,2,France Women's,861,['25b56d62-7fed-421a-85bf-2f162376de91'],7,,,,,,,,,,,,,,,,,France Women's,861,00:00:07.468,Pass,
,,,,,,,,,,,,,,,,,,,2.615251,,,,,,,,,,,,,e352b68f-f3ea-464a-871a-484c2c406a07,17,,,"[47.8, 14.6]",3901833,0,,,,-0.3339015,,Right Foot,,,,"[89.6, 0.1]",,High Pass,,44.24353,,Out,Selma Bacha,15471.0,,,,,,,1,From Kick Off,Elisa De Almeida,30969.0,Left Center Back,2,France Women's,861,['e0dc8323-aa66-4f2a-ae7d-364c5978b63c'],11,,,,,,,,,,,,,,,,,France Women's,861,00:00:11.471,Pass,
,,,,,,,,,,,,,,,,,,,0.616293,,,,,,,,,,,,,d91ab49f-cb32-411b-95a1-937ffede4805,19,,,"[33.8, 80.0]",3901833,0,True,,,-0.21459287,,,,,,"[49.4, 76.6]",,Low Pass,,15.966214,,,Sakina Ouzraoui Diki,402655.0,,,,,,Throw-in,1,From Throw In,Hanane Aït El Haj,402658.0,Right Back,3,Morocco Women's,2391,['09973fb9-0130-4c6e-a1b1-2171399685ce'],32,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:00:32.054,Pass,
,,,,,,,,,,,,,,,,,,,1.425981,,,,,,,,,,,,,33ecf359-1468-442a-ad3f-7cf3a0fcbf75,22,,,"[70.7, 0.1]",3901833,0,,,,2.863293,,,,,,"[49.7, 6.1]",,Low Pass,,21.84033,,,Elisa De Almeida,30969.0,,,,,,Throw-in,1,From Throw In,Sakina Karchaoui,10117.0,Left Back,4,France Women's,861,['7f126828-a1b6-445c-8a3a-7e08372339cf'],35,,,,,,,,,,,,,,,,,France Women's,861,00:00:35.783,Pass,
,,,,,,,,,,,,,,,,,,,1.741857,,,,,,,,,,,,,98475791-9119-45c9-8c42-462b2d439d6e,25,,,"[43.7, 7.5]",3901833,0,,,,1.5355686,,Right Foot,,,,"[44.5, 30.2]",,Ground Pass,,22.714092,,,Wendie Renard,10125.0,,,,,,,1,From Throw In,Elisa De Almeida,30969.0,Left Center Back,4,France Women's,861,['1b7cde26-5b7d-4a97-bc47-55ee82a74461'],38,,,,,,,,,,,,,,,,,France Women's,861,00:00:38.286,Pass,
,,,,,,,,,,,,,,,,,,,1.360904,,,,,,,,,,,,,06d1c843-3b77-42c1-bbdd-8f5d0116dba5,28,,,"[45.1, 32.2]",3901833,0,,,,1.451956,,Right Foot,,,,"[47.5, 52.3]",,Ground Pass,,20.242777,,,Onema Grace Geyoro,10272.0,,,,,,,1,From Throw In,Wendie Renard,10125.0,Right Center Back,4,France Women's,861,['eac824df-3ce6-4477-94c4-131afcfc0d65'],44,,,,,,,,,,,,,,,,,France Women's,861,00:00:44.321,Pass,
,,,,,,,,,,,,,,,,,,,1.380758,,,,,,,,,,,,,546def7d-af01-4eb1-bb6b-59a6ce4fe0ec,32,,,"[46.4, 54.6]",3901833,0,,,,-2.148236,,Right Foot,,,,"[37.8, 41.4]",,Ground Pass,,15.754364,,,Wendie Renard,10125.0,,,,,,,1,From Throw In,Onema Grace Geyoro,10272.0,Right Defensive Midfield,4,France Women's,861,"['bfde8788-cf25-4e31-a578-547e2d8e434f', 'c6a0f3ec-cf8a-48fa-a11c-4b4f2bff097c']",46,,,,,,,,,,,,,,,,,France Women's,861,00:00:46.433,Pass,True
,,,,,,,,,,,,,,,,,,,1.326453,,,,,,,,,,,,,4465a01b-bd91-443d-a592-22e791ff5e30,35,,,"[37.8, 41.4]",3901833,0,,,,1.0441691,,Left Foot,,,,"[47.8, 58.6]",,Ground Pass,,19.89573,,,Onema Grace Geyoro,10272.0,,,,,,,1,From Throw In,Wendie Renard,10125.0,Right Center Back,4,France Women's,861,['32a9240e-79c3-46c3-902b-f627cab1f0b3'],51,,,,,,,,,,,,,,,,,France Women's,861,00:00:51.380,Pass,
,,,,,,,,,,,,,,,,,,,5.311815,,,,,,,,,,,,,0147c863-919e-4b67-ae97-6da4f2983ce7,38,,,"[48.5, 58.6]",3901833,0,,,,-0.04494722,,Right Foot,,,,"[115.2, 55.6]",,High Pass,,66.76743,,Incomplete,Kadidiatou Diani,10137.0,,,,,,,1,From Throw In,Onema Grace Geyoro,10272.0,Right Defensive Midfield,4,France Women's,861,"['7bf35b20-8b2b-4ed1-a02b-2f1ea8d84f1b', 'fe7c6f86-ab0c-418c-9518-3e1b88f48350']",53,,,,,,,,,,,,,,,,,France Women's,861,00:00:53.828,Pass,
,,,,,,,,,,,,,,,,,,,5.76875,,,,,,,,,,,,,540e6f5e-8e7e-4efe-8237-6a491adbc41b,42,,,"[16.3, 44.4]",3901833,1,,,,-0.034985717,,Drop Kick,,,,"[76.3, 42.3]",,High Pass,,60.03674,,Incomplete,Ibtissam Jraïdi,402661.0,,,,,,,1,From Throw In,Khadija Er-Rmichi,402656.0,Goalkeeper,4,France Women's,861,"['9e933d57-150d-43e2-88b2-98c3d64790e1', 'f6bd397f-aab0-49a5-bc9e-d58bf63075f6']",14,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:01:14.164,Pass,
,,,,,,,,,,,,,,,,,,,1.374473,,,,,,,,,,,,,9e933d57-150d-43e2-88b2-98c3d64790e1,45,,,"[43.8, 37.8]",3901833,1,,,True,-0.098776594,,,,,,"[54.9, 36.7]",,High Pass,,11.154371,,,Eugénie Le Sommer,10121.0,,,,,,Recovery,1,From Throw In,Wendie Renard,10125.0,Right Center Back,4,France Women's,861,"['540e6f5e-8e7e-4efe-8237-6a491adbc41b', '6e5f124a-f2d5-4bad-a8e0-b7f2b5c27146', 'd402e3bf-07f5-4fe5-9688-b9d029d9716a']",19,,,,,,,,,,,,,,,,,France Women's,861,00:01:19.933,Pass,True
,,,,,,,,,,,,,,,,,,,0.512941,,,,,,,,,,,,,0511b2e7-7982-4ea6-a38e-108d4312c5ff,50,,,"[58.6, 39.4]",3901833,1,,,,2.3561945,,Right Foot,,,,"[55.8, 42.2]",,Ground Pass,,3.9597979,,,Elodie Nakkach,31641.0,,,,,,Recovery,1,From Throw In,Ghizlane Chebbak,402663.0,Left Defensive Midfield,4,France Women's,861,['b76b29d2-5620-4ad9-9708-c7353341d339'],24,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:01:24.074,Pass,
,,,,,,,,,,,,,,,,,,,2.983757,,,,,,,,,,,,,6f2ee08a-bc5d-4f5f-9e80-aa0574838c4b,65,,,"[35.2, 46.3]",3901833,1,,,,-1.5981332,,Right Foot,,,,"[34.5, 20.7]",,Ground Pass,,25.609568,,Incomplete,Fatima Zahra Tagnaout,402666.0,,,,,,,1,From Throw In,Nouhaila Benzina,402660.0,Left Center Back,4,France Women's,861,"['2212737c-df61-48dd-9cad-77f7252eb21f', 'efc620c6-3736-4fba-b795-499067566a34', 'facf796a-67eb-4dd3-9a80-d1d0ba11907a']",31,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:01:31.975,Pass,True
,,,,,,,,,,,,,,,,,,,1.22061,,,,,,,,,,,,,2e89776d-5bfc-4ec1-849a-73d8afa72f0c,70,,,"[98.6, 73.1]",3901833,1,,,,-2.377025,,Right Foot,,,,"[93.7, 68.4]",,Ground Pass,,6.789698,,,Eve Perisset,10418.0,,,,,,,1,From Throw In,Kenza Dali,15421.0,Right Midfield,4,France Women's,861,"['1a43dc0d-34af-4fa9-8a9d-7df3a7fb2baa', 'b2bdda87-b1e6-4735-99c8-97b43746ebbd']",40,,,,,,,,,,,,,,,,,France Women's,861,00:01:40.443,Pass,True
,,,,,,,,,,,,,,,,,,,2.822264,,,,,,,,,,,,,ca5cffc2-b480-4ac9-b5d4-c284e9649f22,74,,,"[93.4, 68.8]",3901833,1,,,,0.17936994,,Right Foot,,,,"[111.6, 72.1]",,Ground Pass,,18.496756,,,Kenza Dali,15421.0,,,,,,,1,From Throw In,Eve Perisset,10418.0,Right Back,4,France Women's,861,"['ac01bfe2-dc71-4e1f-a555-56ce50ba4fea', 'b5f870c0-fe59-46d2-82dc-ba5a4c89ed5e']",42,,,,,,,,,,,,,,,,,France Women's,861,00:01:42.093,Pass,True
,,,,,,,,,,,,,,,,,,,1.693846,,,,,,,,,,,,,1f7e1383-1a3e-4a71-83cb-9e1bfc325692,77,,,"[116.3, 71.0]",3901833,1,,,,-1.8549706,,Right Foot,,True,,"[110.4, 50.8]",,Ground Pass,,21.044,,,Selma Bacha,15471.0,,,,,,,1,From Throw In,Kenza Dali,15421.0,Right Midfield,4,France Women's,861,['c2d4ee67-e324-4df0-817f-2b90b91edbb8'],45,,,,,,,,,,,,,,,,,France Women's,861,00:01:45.643,Pass,
,,,,,,,,,,,,,,,,,,,2.141232,,,,,,,,,,,,,1b3b662f-d37c-4efd-95f0-6d6a3a7e017b,82,,,"[7.0, 44.1]",3901833,2,,,,0.20324345,,Right Foot,,,,"[49.7, 52.9]",,High Pass,,43.597363,,,Ghizlane Chebbak,402663.0,,,,,,Goal Kick,1,From Goal Kick,Khadija Er-Rmichi,402656.0,Goalkeeper,5,Morocco Women's,2391,['40f639d5-9169-4094-b0de-45fb4e3684da'],28,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:02:28.480,Pass,
,,,,,,,,,,,,,,,,,,,2.25178,,,,,,,,,,,,,b3a7c3b0-82f0-4a79-a141-6300f3b849ac,84,,,"[49.7, 53.2]",3901833,2,,,,-0.5458989,,Head,,,,"[71.1, 40.2]",,High Pass,,25.03917,,Incomplete,Anissa Lahmari,31629.0,,,,,,,1,From Goal Kick,Ghizlane Chebbak,402663.0,Left Defensive Midfield,5,Morocco Women's,2391,"['539461c1-ed2c-4331-9528-4d04fc235094', '9bafd9be-9499-41d4-8427-559076a2f7f9']",30,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:02:30.621,Pass,
,,,,,,,,,,,,,,,,,,,2.54357,,,,,,,,,,,,,f9f40e50-b86c-4c12-a535-d623545782a5,89,,,"[42.8, 40.9]",3901833,2,,,,-3.0140831,,Left Foot,,,,"[11.6, 36.9]",,Ground Pass,,31.455366,,,Pauline Peyraud Magnin,15615.0,,,,,,,1,Regular Play,Eve Perisset,10418.0,Right Back,6,France Women's,861,"['4e8ee778-6417-49f0-9644-85f19033fbc7', 'ec2bd330-97bc-4086-a6d6-8ae9a41b493f']",34,,,,,,,,,,,,,,,,,France Women's,861,00:02:34.427,Pass,True
,,,,,,,,,,,,,,,,,,,3.080133,,,,,,,,,,,,,29a45ef2-efc5-4fa2-8cd4-a6b8dc8a0b2c,92,,,"[11.1, 36.9]",3901833,2,,,,1.1979762,,Left Foot,,,,"[19.9, 59.4]",,Ground Pass,,24.159678,,,Eve Perisset,10418.0,,,,,,,1,Regular Play,Pauline Peyraud Magnin,15615.0,Goalkeeper,6,France Women's,861,['f3977a70-2b09-4605-8c86-896eeee0f94b'],37,,,,,,,,,,,,,,,,,France Women's,861,00:02:37.010,Pass,
,,,,,,,,,,,,,,,,,,,2.411787,,,,,,,,,,,,,22ada626-e228-4efa-8e0a-9af179daf23f,95,,,"[21.0, 62.4]",3901833,2,,,,-1.4111099,,Right Foot,,,,"[27.7, 20.8]",,Ground Pass,,42.13609,,,Elisa De Almeida,30969.0,,,True,,,,1,Regular Play,Eve Perisset,10418.0,Right Back,6,France Women's,861,['2323c366-2e32-444b-98e5-1f101907f494'],42,,,,,,,,,,,,,,,,,France Women's,861,00:02:42.477,Pass,
,,,,,,,,,,,,,,,,,,,0.968083,,,,,,,,,,,,,f1d02838-e05d-4226-b76d-bf34afa43964,98,,,"[31.4, 23.0]",3901833,2,,,,-0.4064185,,Right Foot,,,,"[39.3, 19.6]",,Ground Pass,,8.600581,,,Sandie Toletti,30971.0,,,,,,,1,Regular Play,Elisa De Almeida,30969.0,Left Center Back,6,France Women's,861,['cd8f8bcc-e51f-41ea-a47d-f7c46ff54648'],45,,,,,,,,,,,,,,,,,France Women's,861,00:02:45.528,Pass,
,,,,,,,,,,,,,,,,,,,0.752891,,,,,,,,,,,,,d437c8d2-60a6-41b9-95ad-501a06654d16,101,,,"[56.0, 17.2]",3901833,2,,,,0.08057054,,Right Foot,,,,"[72.1, 18.5]",,Ground Pass,,16.1524,,,Selma Bacha,15471.0,,,,,,,1,Regular Play,Sandie Toletti,30971.0,Left Defensive Midfield,6,France Women's,861,['2b669ecb-f6cb-4914-a631-0f241d3c3505'],49,,,,,,,,,,,,,,,,,France Women's,861,00:02:49.985,Pass,
,,,,,,,,,,,,,,,,,,,1.063311,,,,,,,,,,,,,ebc7121c-67d0-4f29-a325-abca1bb05ce1,103,,,"[72.6, 18.5]",3901833,2,,,,2.2876,,Left Foot,,,,"[66.5, 25.5]",,Ground Pass,,9.284934,,,Sandie Toletti,30971.0,,,,,,,1,Regular Play,Selma Bacha,15471.0,Left Midfield,6,France Women's,861,['6855a151-c13a-4095-b7be-eb02630b325b'],50,,,,,,,,,,,,,,,,,France Women's,861,00:02:50.738,Pass,
,,,,,,,,,,,,,,,,,,,3.071013,,,,,,,,,,,,,5b5b8112-85a3-4134-b8a9-f0d16f643df9,106,,,"[67.4, 26.2]",3901833,2,,,,1.1726577,,Right Foot,,,,"[87.0, 72.8]",,High Pass,,50.55413,,,Kenza Dali,15421.0,,,True,,,,1,Regular Play,Sandie Toletti,30971.0,Left Defensive Midfield,6,France Women's,861,['ea0fd8b8-6f2a-4c85-b972-544140b72d28'],53,,,,,,,,,,,,,,,,,France Women's,861,00:02:53.770,Pass,
,,,,,,,,,,,,,,,,,,,1.048119,,,,,,,,,,,,,ed130436-4de1-4430-9f5c-3fc2e82dc9fb,111,,,"[87.3, 63.2]",3901833,3,,,,0.76277757,,Right Foot,,,,"[98.6, 74.0]",,Ground Pass,,15.631059,,,Eve Perisset,10418.0,,,,,,,1,Regular Play,Kenza Dali,15421.0,Right Midfield,6,France Women's,861,"['3f8f4663-21c6-448e-b861-122170097841', '9f51f747-0c6d-4fff-b228-55d2ed2e3fb9']",3,,,,,,,,,,,,,,,,,France Women's,861,00:03:03.820,Pass,True
,,,,,,,,,,,,,,,,,,,1.79824,,,,,,,,,,,,,97cd1156-1419-4976-8380-d16aa958a094,114,,,"[97.7, 74.3]",3901833,3,,,,-0.75837773,,Left Foot,,,,"[105.3, 67.1]",,Ground Pass,,10.469002,,Incomplete,Kenza Dali,15421.0,,,,,,,1,Regular Play,Eve Perisset,10418.0,Right Back,6,France Women's,861,"['6486d6de-d273-40ba-918d-8f950cf9e396', '8857f80c-17e1-428c-969c-1ff2af354699']",5,,,,,,,,,,,,,,,,,France Women's,861,00:03:05.710,Pass,
