50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.475622,,,,,,,,,,,a632166a-d839-42f7-97fc-6e808c0594ea,2571,,,"[94.3, 55.4]",3893791,74,,,,,0.5727172,,Right Foot,,,,"[112.6, 67.2]",,Ground Pass,,21.774527,,,Ona Batlle Pascual,46639.0,,,,,,2,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,127,Spain Women's,863,"['41eae5f5-1c13-4a23-ad9f-3da3d622c8df', 'c32789b3-1c8d-478b-b1a2-9c10447a38c1']",36,,,,,,,,,,,,,,,,,Spain Women's,863,00:29:36.952,Pass,True
,,,,,,,,,,,,,,,,,2.369927,,,,,,,,,,,5b7f57d3-83be-4c78-9b4c-46eaaeb2cee7,2574,,,"[113.6, 67.2]",3893791,74,,,,,-2.0270367,,Right Foot,True,,,"[100.3, 40.1]",,Low Pass,,30.187746,,,Jennifer Hermoso Fuentes,10151.0,,,,,,2,Regular Play,Ona Batlle Pascual,46639.0,Right Back,127,Spain Women's,863,['58f21528-b5c0-4f94-9b3f-4d73ba3bd2b1'],39,,,,,,,,,,,,,,,,,Spain Women's,863,00:29:39.452,Pass,
,,,,,,,,,,,,,,,,,0.652007,,,,,,,,,,,ee7c8dbf-1a93-4f2c-87eb-1425d9b01a2d,2577,,,"[100.3, 40.1]",3893791,74,,,,,1.4751981,,Left Foot,,,,"[101.0, 47.4]",,Ground Pass,,7.3334846,Incomplete,,Aitana Bonmati Conca,15284.0,,,,,,2,Regular Play,Jennifer Hermoso Fuentes,10151.0,Left Center Midfield,127,Spain Women's,863,"['a71a2a8e-6b2b-48eb-8844-2422f766104e', 'bb594854-b352-4f7e-8dbc-a1c2e865b0f8']",41,,,,,,,,,,,,,,,,,Spain Women's,863,00:29:41.862,Pass,
,,,,,,,,,,,,,,,,,3.230943,,,,,,,,,,,560136a7-2282-437a-a34d-0736d7d3a87e,2585,,,"[7.0, 36.1]",3893791,75,,,,,0.009689619,,Right Foot,,,,"[58.6, 36.6]",,High Pass,,51.60242,Incomplete,,Alexandra Pinell González,401800.0,,,,,Goal Kick,2,From Goal Kick,Mariana De Los Angeles Benavidez,34477.0,Left Center Back,128,Costa Rica Women's,1832,"['35fd3e0b-c8b1-46bf-b97a-16034cc9e76d', '83a8dbc9-e683-43d6-a9c0-5ab61e263eac']",9,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:30:09.923,Pass,
,,,,,,,,,,,,,,,,,0.797573,,,,,,,,,,,859136d9-f081-4b84-bd4b-316c06b1515e,2591,,,"[79.1, 16.7]",3893791,75,,,,,0.33929262,,Right Foot,,,,"[92.7, 21.5]",,Ground Pass,,14.422205,,,Aitana Bonmati Conca,15284.0,,,,,,2,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Wing,129,Spain Women's,863,['a4b64fa9-4f4a-4c27-a1a5-e560ff4d9b22'],19,,,,,,,,,,,,,,,,,Spain Women's,863,00:30:19.344,Pass,
,,,,,,,,,,,,,,,,,1.622075,,,,,,,,,,,3518651c-cf45-44e1-8bf1-48b8553d1146,2594,,,"[92.7, 21.5]",3893791,75,,,,,2.4253907,,Right Foot,,,,"[87.3, 26.2]",,Ground Pass,,7.1589108,,,María Francesca Caldentey Oliver,10161.0,,,,,,2,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,129,Spain Women's,863,['18b48435-6100-46e4-b6e4-d97370bdb3a2'],20,,,,,,,,,,,,,,,,,Spain Women's,863,00:30:20.369,Pass,
,,,,,,,,,,,,,,,,,1.900533,,,,,,,,,,,ae92fa25-b846-49d0-87fc-8563f263d1ff,2598,,,"[91.5, 37.1]",3893791,75,,,,,1.3005195,,Right Foot,,,,"[97.9, 60.2]",,Ground Pass,,23.97019,,,Ona Batlle Pascual,46639.0,,,,,,2,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Wing,129,Spain Women's,863,['80b3e0d0-af1d-4294-9b22-4a47079e023b'],23,,,,,,,,,,,,,,,,,Spain Women's,863,00:30:23.914,Pass,
,,,,,,,,,,,,,,,,,1.72072,,,,,,,,,,,4a1ecf91-fb24-4cdc-bf70-064c15c524dc,2602,,,"[115.6, 58.2]",3893791,75,,,,,-1.5871214,,Right Foot,True,,,"[115.2, 33.7]",,High Pass,,24.503265,Incomplete,,,,,,,,,2,Regular Play,Ona Batlle Pascual,46639.0,Right Back,129,Spain Women's,863,"['01a8818c-56ea-41ea-ada8-944f4ebba456', 'a19b57cb-f295-4080-996e-ad1ac2ebc2eb']",27,,,,,,,,,,,,,,,,,Spain Women's,863,00:30:27.630,Pass,True
,,,,,,,,,,,,,,,,,1.371313,,,,,,,,,,,52b24d8a-a341-4c98-b13f-07621d9b51f6,2606,,,"[115.4, 6.5]",3893791,75,,,,,3.0138516,,Left Foot,,,,"[104.5, 7.9]",,Ground Pass,,10.98954,,,María Francesca Caldentey Oliver,10161.0,,,,,,2,Regular Play,Olga  Carmona García,49836.0,Left Back,129,Spain Women's,863,['30bd1fc2-8c00-4d6d-8025-ecf8afae48fc'],34,,,,,,,,,,,,,,,,,Spain Women's,863,00:30:34.636,Pass,
,,,,,,,,,,,,,,,,,2.017033,,,,,,,,,,,35f7fc82-0621-45bb-9215-4f56395f9504,2609,,,"[102.0, 10.0]",3893791,75,,,,,0.9978302,,Right Foot,True,,,"[116.0, 31.7]",,Ground Pass,,25.824213,,,Jennifer Hermoso Fuentes,10151.0,,,,,,2,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Wing,129,Spain Women's,863,['234b47e3-48fe-4b5a-aba0-36eac94fe419'],37,,,,,,,,,,,,,,,,,Spain Women's,863,00:30:37.474,Pass,
,,,,,,,,,,,,,,,,,1.609201,,,,,,,,,,,f819ec3d-21f0-483a-b627-0fce249e282f,2614,,,"[114.0, 23.0]",3893791,75,,,,,3.0838535,,Left Foot,,,,"[96.7, 24.0]",,Ground Pass,,17.328878,,,Teresa Abelleira Dueñas,49835.0,,,,,,2,Regular Play,Jennifer Hermoso Fuentes,10151.0,Left Center Midfield,129,Spain Women's,863,['9b4341af-4eda-4ebf-9f5f-de382c6387a6'],43,,,,,,,,,,,,,,,,,Spain Women's,863,00:30:43.997,Pass,
,,,,,,,,,,,,,,,,,2.58143,,,,,,,,,,,e1e6ab26-db37-4e3c-9bf5-1498c69da6b4,2621,,,"[44.8, 51.9]",3893791,75,,,,,-1.4897774,,Right Foot,,,,"[46.7, 28.5]",,Ground Pass,,23.47701,,,Sheika Daleicha Scott Richardson,401801.0,,,,,,2,Regular Play,Priscila Chinchilla,34483.0,Center Forward,130,Costa Rica Women's,1832,['da18ce04-eff2-4815-aa4d-2f3e74a42b17'],53,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:30:53.871,Pass,
,,,,,,,,,,,,,,,,,1.437048,,,,,,,,,,,21e7dfe7-aafb-40c8-9cd4-3c324b410932,2628,,,"[41.1, 38.2]",3893791,76,,,,,2.3068051,,Right Foot,,,,"[28.6, 52.0]",,Ground Pass,,18.619614,,,Fabiola Villalobos Morales,401808.0,,,,,,2,Regular Play,Katherine Maria Alvarado Aguilar,34480.0,Right Defensive Midfield,130,Costa Rica Women's,1832,['b569b97c-5eeb-40e9-923d-102a8d031da3'],1,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:31:01.214,Pass,
,,,,,,,,,,,,,,,,,0.781846,,,,,,,,,,,775cff1f-edce-4cb4-9080-1bef31b43842,2632,,,"[38.9, 61.4]",3893791,76,,,,,1.1349194,,Right Foot,,,,"[45.7, 76.0]",,Ground Pass,,16.1059,,,María Paula Coto González,401803.0,,,,,,2,Regular Play,Fabiola Villalobos Morales,401808.0,Right Center Back,130,Costa Rica Women's,1832,"['034d83e5-c642-45d6-b619-02a0b90643fd', 'b6ae8c03-70de-4f34-8136-774119c2ce1c']",6,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:31:06.376,Pass,True
,,,,,,,,,,,,,,,,,0.659262,,,,,,,,,,,7277fa8f-97fa-46cb-9fcc-ca30577fb91a,2635,,,"[45.9, 75.2]",3893791,76,,,,,0.1367557,,Left Foot,,,,"[56.8, 76.7]",,Ground Pass,,11.002727,,,Melissa Herrera Monge,30958.0,,,,,,2,Regular Play,María Paula Coto González,401803.0,Right Back,130,Costa Rica Women's,1832,['8416e407-097b-4af3-888b-9ce981059ef9'],7,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:31:07.975,Pass,
,,,,,,,,,,,,,,,,,0.865162,,,,,,,,,,,697c46f7-6e15-4399-af09-6d1542913488,2639,,,"[52.3, 76.7]",3893791,76,,,,,3.0940096,,Left Foot,,,,"[39.7, 77.3]",,Ground Pass,,12.614278,,,María Paula Coto González,401803.0,,,,,,2,Regular Play,Melissa Herrera Monge,30958.0,Right Wing,130,Costa Rica Women's,1832,['1b2e67c8-06a3-4500-8eeb-424bfd9f1387'],10,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:31:10.138,Pass,
,,,,,,,,,,,,,,,,,1.787987,,,,,,,,,,,a9b0398f-1ff4-4a81-b010-58041321b6d2,2646,,,"[81.4, 0.1]",3893791,77,,True,,,1.6539376,,,,,,"[80.6, 9.7]",,Low Pass,,9.633276,,,Alexia Putellas Segura,10143.0,,,,,Throw-in,2,From Throw In,Olga  Carmona García,49836.0,Left Back,131,Spain Women's,863,['9f5cb6ac-53c9-4156-980c-95a857bdd45a'],0,,,,,,,,,,,,,,,,,Spain Women's,863,00:32:00.547,Pass,
,,,,,,,,,,,,,,,,,1.02463,,,,,,,,,,,91f15410-1fe7-4d34-aa9a-4867fad8a7b8,2648,,,"[80.6, 9.7]",3893791,77,,,,,-0.2735423,,Left Foot,,,,"[94.5, 5.8]",,Ground Pass,,14.436759,,,María Francesca Caldentey Oliver,10161.0,,,,,,2,From Throw In,Alexia Putellas Segura,10143.0,Right Wing,131,Spain Women's,863,['c4d510b4-235e-4b09-8c22-2ff9448e77ee'],2,,,,,,,,,,,,,,,,,Spain Women's,863,00:32:02.434,Pass,
,,,,,,,,,,,,,,,,,0.653898,,,,,,,,,,,f5f0c0ac-57cb-464a-a681-fc1690feca67,2651,,,"[94.5, 5.8]",3893791,77,,,,,2.789284,,Right Foot,,,,"[87.7, 8.3]",,Ground Pass,,7.2449985,,,Alexia Putellas Segura,10143.0,,,,,,2,From Throw In,María Francesca Caldentey Oliver,10161.0,Left Wing,131,Spain Women's,863,['1793dfa1-9cfa-4b48-9170-0f3acb4308a5'],3,,,,,,,,,,,,,,,,,Spain Women's,863,00:32:03.615,Pass,
,,,,,,,,,,,,,,,,,0.742804,,,,,,,,,,,fcece4c9-343c-4c3c-9106-0ff5523d7565,2655,,,"[87.4, 8.7]",3893791,77,,,,,-0.8005485,,Left Foot,,,,"[93.9, 2.0]",,Ground Pass,,9.334881,,,María Francesca Caldentey Oliver,10161.0,,,,,,2,From Throw In,Alexia Putellas Segura,10143.0,Right Wing,131,Spain Women's,863,"['63632b9c-f184-4932-8dbc-93ce71c99563', '97187671-5d2d-486b-b476-5a98f9654b36']",5,,,,,,,,,,,,,,,,,Spain Women's,863,00:32:05.661,Pass,True
,,,,,,,,,,,,,,,,,0.797656,,,,,,,,,,,64279f5f-e721-43d6-8625-0c92dd03252c,2663,,,"[95.7, 18.8]",3893791,77,,,,,0.59037787,,Left Foot,,,,"[105.4, 25.3]",,Ground Pass,,11.676472,,,Jennifer Hermoso Fuentes,10151.0,,,,,Recovery,2,From Throw In,Alexia Putellas Segura,10143.0,Right Wing,131,Spain Women's,863,"['d785a80e-7da4-4d39-9d3f-df93bf8b06a6', 'f79e31e3-045d-475d-8bd1-d9cf6b7b6b7d']",10,,,,,,,,,,,,,,,,,Spain Women's,863,00:32:10.947,Pass,True
,,,,,,,,,,,,,,,,,2.104579,,,,,,,,,,,d1b25a20-7c3d-4a75-8655-d002b23490b4,2666,,,"[109.1, 23.9]",3893791,77,,,,,2.7701936,,Left Foot,,,,"[99.6, 27.6]",,Ground Pass,,10.195097,Incomplete,,Alexia Putellas Segura,10143.0,,,,,,2,From Throw In,Jennifer Hermoso Fuentes,10151.0,Left Center Midfield,131,Spain Women's,863,"['86aefcdc-88c3-452e-b272-ca05197474f4', 'f6be229d-c265-4b79-bbc5-814d9c2ff28a']",13,,,,,,,,,,,,,,,,,Spain Women's,863,00:32:13.226,Pass,
,,,,,,,,,,,,,,,,,1.612153,,,,,,,,,,,86aefcdc-88c3-452e-b272-ca05197474f4,2668,,,"[20.5, 52.5]",3893791,77,,,,,0.34613597,,Right Foot,,,,"[32.7, 56.9]",,Ground Pass,,12.969194,,,Priscila Chinchilla,34483.0,,,,,Recovery,2,From Throw In,Cristín Yorleny Granados Gómez,401804.0,Left Defensive Midfield,131,Spain Women's,863,"['866c9298-e67a-44fe-9b34-fb3f031cc947', 'd1b25a20-7c3d-4a75-8655-d002b23490b4']",15,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:32:15.331,Pass,
,,,,,,,,,,,,,,,,,6.991828,,,,,,,,,,,f42fa9b8-39ce-4bab-9803-d2a9673ec244,2675,,,"[38.7, 59.3]",3893791,77,,,,,0.1978686,,Right Foot,,,,"[120.0, 75.6]",,High Pass,,82.91791,Out,,Melissa Herrera Monge,30958.0,,,,,Free Kick,2,From Free Kick,Fabiola Villalobos Morales,401808.0,Right Center Back,132,Costa Rica Women's,1832,['98313974-395f-4b84-b2b5-4888ac874ad7'],43,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:32:43.893,Pass,
,,,,,,,,,,,,,,,,,1.341369,,,,,,,,,,,df49d08e-33c3-460c-b1df-44ffbca7fb3e,2677,,,"[6.0, 44.0]",3893791,78,,,,,1.0996301,,Left Foot,,,,"[11.4, 54.6]",,Ground Pass,,11.896218,,,Irene Paredes Hernandez,10165.0,,,,,Goal Kick,2,From Goal Kick,María Isabel Rodríguez Rivero,49830.0,Goalkeeper,133,Spain Women's,863,['52c518d0-e578-40fa-9057-d899daf55691'],4,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:04.766,Pass,
,,,,,,,,,,,,,,,,,1.964526,,,,,,,,,,,631f65f2-80d8-4413-b9d6-2594e7592dc4,2680,,,"[12.1, 52.5]",3893791,78,,,,,-1.581472,,Right Foot,,,,"[11.8, 24.4]",,Ground Pass,,28.1016,,,Ivana Andrés Sanz,49831.0,,,,,,2,From Goal Kick,Irene Paredes Hernandez,10165.0,Right Center Back,133,Spain Women's,863,['2fbf835e-c0b8-45f0-8884-f3045e186807'],7,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:07.307,Pass,
,,,,,,,,,,,,,,,,,1.747052,,,,,,,,,,,d90d752c-205e-4859-88bd-46492fd74d7c,2684,,,"[12.1, 30.5]",3893791,78,,,,,1.5848799,,Left Foot,,,,"[11.8, 51.8]",,Ground Pass,,21.302113,,,Irene Paredes Hernandez,10165.0,,,,,,2,From Goal Kick,Ivana Andrés Sanz,49831.0,Left Center Back,133,Spain Women's,863,['7c367683-12d8-4b40-acbe-0db40b1205ed'],11,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:11.497,Pass,
,,,,,,,,,,,,,,,,,1.825792,,,,,,,,,,,fd5eb290-ad4d-421e-8b4d-b37b5af34a53,2687,,,"[11.0, 54.4]",3893791,78,,,,,-0.44684246,,Right Foot,,,,"[44.6, 38.3]",,Ground Pass,,37.258152,Incomplete,,María Francesca Caldentey Oliver,10161.0,,,,,,2,From Goal Kick,Irene Paredes Hernandez,10165.0,Right Center Back,133,Spain Women's,863,"['9509503b-6768-4e98-9745-36021f9b49e0', 'ca9e4dc9-4f75-4b72-bd78-7cf4139299a1']",14,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:14.570,Pass,
,,,,,,,,,,,,,,,,,1.343952,,,,,,,,,,,78044541-5058-478f-8824-76094b601e55,2693,,,"[62.4, 59.5]",3893791,78,,,,,-2.6283405,,Left Foot,,,,"[51.4, 53.3]",,Ground Pass,,12.626955,,,Fabiola Villalobos Morales,401808.0,,,,,,2,Regular Play,María Paula Coto González,401803.0,Right Back,134,Costa Rica Women's,1832,['451c6fb4-6546-469f-a4d6-2b4b99eca5d1'],20,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:33:20.237,Pass,
,,,,,,,,,,,,,,,,,1.000532,,,,,,,,,,,bc61d38f-38b2-4249-8e98-c07650e527ff,2697,,,"[52.2, 56.5]",3893791,78,,,,,-0.31638387,,Right Foot,,,,"[69.0, 51.0]",,High Pass,,17.677387,Incomplete,,,,,,,,,2,Regular Play,Fabiola Villalobos Morales,401808.0,Right Center Back,134,Costa Rica Women's,1832,['91e6ab01-d85a-48b7-9785-37fe5d53b905'],23,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:33:23.519,Pass,
,,,,,,,,,,,,,,,,,4.019884,,,,,,,,,,,91e6ab01-d85a-48b7-9785-37fe5d53b905,2698,,,"[51.1, 29.1]",3893791,78,,,,,-0.005449537,,Head,,,,"[87.8, 28.9]",,Low Pass,,36.700546,Incomplete,,Jennifer Hermoso Fuentes,10151.0,,,,,Recovery,2,Regular Play,Claudia  Zornoza Sánchez,50156.0,Center Defensive Midfield,134,Costa Rica Women's,1832,"['5d8ab5be-db70-48ba-b832-a85be384226d', '6d99a647-334b-450a-a330-f2cfc422e8fb', 'bc61d38f-38b2-4249-8e98-c07650e527ff']",24,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:24.520,Pass,
,,,,,,,,,,,,,,,,,2.174012,,,,,,,,,,,6d99a647-334b-450a-a330-f2cfc422e8fb,2700,,,"[32.3, 51.2]",3893791,78,,,,,-2.9937432,,Right Foot,,,,"[13.5, 48.4]",,Ground Pass,,19.007366,,,Daniela Solera Vega,401802.0,,,,,Recovery,2,Regular Play,Mariana De Los Angeles Benavidez,34477.0,Left Center Back,134,Costa Rica Women's,1832,"['91e6ab01-d85a-48b7-9785-37fe5d53b905', 'cf301851-1f24-406f-b43b-8214ae99136a']",28,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:33:28.540,Pass,
,,,,,,,,,,,,,,,,,6.970732,,,,,,,,,,,4c8d3b9d-645a-48eb-8ec4-fccd9a200852,2702,,,"[14.6, 47.2]",3893791,78,,,,,0.45349264,,Right Foot,,,,"[81.9, 80.0]",,High Pass,,74.86742,Out,,Priscila Chinchilla,34483.0,,,,,,2,Regular Play,Daniela Solera Vega,401802.0,Goalkeeper,134,Costa Rica Women's,1832,['8bdfae8a-a4ce-4c86-9728-b9a42743a673'],30,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:33:30.714,Pass,
,,,,,,,,,,,,,,,,,1.712106,,,,,,,,,,,e5187025-c686-4e7d-9add-5c7bd0d2b32b,2704,,,"[34.1, 0.1]",3893791,78,,,,,2.4132752,,,,,,"[26.7, 6.7]",,Low Pass,,9.915645,,,Ivana Andrés Sanz,49831.0,,,,,Throw-in,2,From Throw In,Olga  Carmona García,49836.0,Left Back,135,Spain Women's,863,['749f94e6-1c5a-4dab-a646-e7ad9265e435'],42,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:42.206,Pass,
,,,,,,,,,,,,,,,,,1.326852,,,,,,,,,,,74169734-878d-4f46-b319-275e31ad336d,2707,,,"[31.7, 10.8]",3893791,78,,,,,0.82405293,,Right Foot,,,,"[40.4, 20.2]",,Ground Pass,,12.808201,,,Claudia  Zornoza Sánchez,50156.0,,,,,,2,From Throw In,Ivana Andrés Sanz,49831.0,Left Center Back,135,Spain Women's,863,['1f11287f-cb09-4a2b-aa83-794a9c0619ea'],47,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:47.900,Pass,
,,,,,,,,,,,,,,,,,1.558898,,,,,,,,,,,bc9577ec-6fa9-4cd3-a94f-86aa223e507b,2710,,,"[40.4, 20.2]",3893791,78,,,,,-2.158799,,Left Foot,,,,"[34.8, 11.8]",,Ground Pass,,10.095544,,,Ivana Andrés Sanz,49831.0,,,,,,2,From Throw In,Claudia  Zornoza Sánchez,50156.0,Center Defensive Midfield,135,Spain Women's,863,['8a2e75ee-8fa1-4e5f-83d2-0ccffd0911bd'],49,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:49.821,Pass,
,,,,,,,,,,,,,,,,,1.07254,,,,,,,,,,,70f0846b-4e8d-46c6-a14f-1459329b2c53,2713,,,"[34.5, 12.4]",3893791,78,,,,,-0.70449406,,Right Foot,,,,"[44.5, 3.9]",,Ground Pass,,13.124405,,,Olga  Carmona García,49836.0,,,,,,2,From Throw In,Ivana Andrés Sanz,49831.0,Left Center Back,135,Spain Women's,863,['ed7da77b-6214-4665-9e43-e0aba6846039'],51,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:51.615,Pass,
,,,,,,,,,,,,,,,,,1.341319,,,,,,,,,,,2b7e76db-4f6e-4976-a9f5-6db4b9f81d60,2716,,,"[49.4, 5.3]",3893791,78,,,,,1.1030335,,Left Foot,,,,"[54.3, 15.0]",,Ground Pass,,10.867382,,,Claudia  Zornoza Sánchez,50156.0,,,,,,2,From Throw In,Olga  Carmona García,49836.0,Left Back,135,Spain Women's,863,['fcfb0fb4-15d1-4112-8393-e80d98c2845f'],55,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:55.726,Pass,
,,,,,,,,,,,,,,,,,1.433319,,,,,,,,,,,43ed6893-e558-45a8-a68a-abdeebfd7efe,2719,,,"[55.7, 16.4]",3893791,78,,,,,-0.043216318,,Left Foot,,,,"[74.2, 15.6]",,Ground Pass,,18.51729,Incomplete,,Alexia Putellas Segura,10143.0,,,,,,2,From Throw In,Claudia  Zornoza Sánchez,50156.0,Center Defensive Midfield,135,Spain Women's,863,"['31995a91-fec5-4539-890c-40c4da33608e', '7a7cd8fe-3fde-4022-ab7a-d387f110a516']",57,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:57.148,Pass,
,,,,,,,,,,,,,,,,,0.693602,,,,,,,,,,,deb43100-cc74-4b57-a5ed-778770ba8add,2722,,,"[33.0, 64.9]",3893791,79,,,,,0.7448798,,Right Foot,,,,"[40.7, 72.0]",,Ground Pass,,10.473777,,,María Paula Coto González,401803.0,,,,,Recovery,2,Regular Play,Fabiola Villalobos Morales,401808.0,Right Center Back,136,Costa Rica Women's,1832,['1ee02776-4938-4517-a693-01eef0ca6a8c'],1,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:34:01.006,Pass,
,,,,,,,,,,,,,,,,,1.619226,,,,,,,,,,,8be553ca-fe53-4cc9-864e-5a9e7b339b25,2726,,,"[45.7, 76.2]",3893791,79,,,,,-1.9280226,,Left Foot,,,,"[40.4, 62.0]",,Ground Pass,,15.156847,,,Katherine Maria Alvarado Aguilar,34480.0,,,,,Recovery,2,Regular Play,Melissa Herrera Monge,30958.0,Right Wing,136,Costa Rica Women's,1832,['7c84f138-48a2-46dc-b5b2-9950a7d5e6b6'],3,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:34:03.849,Pass,
,,,,,,,,,,,,,,,,,1.275997,,,,,,,,,,,ca7ba1c6-b32a-47e1-9646-f634dbdc07f6,2730,,,"[45.7, 63.1]",3893791,79,,,,,2.8690448,,Right Foot,,,,"[29.6, 67.6]",,Ground Pass,,16.717056,,,Fabiola Villalobos Morales,401808.0,,,,,,2,Regular Play,Katherine Maria Alvarado Aguilar,34480.0,Right Defensive Midfield,136,Costa Rica Women's,1832,['854c7571-79ea-4865-a9f8-e80693777b08'],7,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:34:07.937,Pass,
,,,,,,,,,,,,,,,,,4.636122,,,,,,,,,,,a4f8c50d-07a8-49b1-ab97-b4728a35613b,2733,,,"[34.1, 75.2]",3893791,79,,,,,0.029778428,,Right Foot,,,,"[81.1, 76.6]",,High Pass,,47.020847,Incomplete,,Alexandra Pinell González,401800.0,,,,,,2,Regular Play,Fabiola Villalobos Morales,401808.0,Right Center Back,136,Costa Rica Women's,1832,"['79721a02-9dd8-424c-b112-9db511827299', 'e93ba0c8-c571-4a60-a79b-6996fff8966e']",11,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:34:11.286,Pass,
,,,,,,,,,,,,,,,,,1.388971,,,,,,,,,,,88cf6e31-7d5e-48cf-a667-5eff2a3542aa,2737,,,"[79.5, 80.0]",3893791,79,,,,,-0.34555557,,,,,,"[89.5, 76.4]",,Low Pass,,10.628264,,,Alexandra Pinell González,401800.0,,,,,Throw-in,2,From Throw In,María Paula Coto González,401803.0,Right Back,137,Costa Rica Women's,1832,['5ac74fce-6c77-459b-9930-de2ad619fbf2'],35,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:34:35.202,Pass,
,,,,,,,,,,,,,,,,,0.219556,,,,,,,,,,,1e53d650-3b50-44b9-8015-7c40194522f5,2743,,,"[92.0, 72.4]",3893791,79,,,,,1.2966288,,Right Foot,,,,"[92.9, 75.6]",,Ground Pass,,3.3241541,Incomplete,,Melissa Herrera Monge,30958.0,,,,,Recovery,2,From Throw In,Priscila Chinchilla,34483.0,Center Forward,137,Costa Rica Women's,1832,"['1b57023e-e60e-4a77-a511-901f99805879', '9e2a0d91-e019-488f-85df-71b27065f7c1', 'c8682749-3a30-40a1-98f9-2c4e5497af29']",40,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:34:40.799,Pass,True
,,,,,,,,,,,,,,,,,0.742167,,,,,,,,,,,41c7aebe-7656-4f57-ac01-87df4643eaa4,2746,,,"[32.3, 3.1]",3893791,79,,,,,0.55303144,,Right Foot,,,,"[40.4, 8.1]",,Ground Pass,,9.518929,,,Alexia Putellas Segura,10143.0,,,,,Recovery,2,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Wing,138,Spain Women's,863,['0f39025a-14ee-41ca-b1ae-d8f1177f73bb'],42,,,,,,,,,,,,,,,,,Spain Women's,863,00:34:42.627,Pass,
,,,,,,,,,,,,,,,,,1.538024,,,,,,,,,,,b997a83a-1ba7-4d91-81dc-8deaa08c0f1e,2750,,,"[43.4, 20.6]",3893791,79,,,,,1.1577966,,Right Foot,,,,"[47.3, 29.5]",,Ground Pass,,9.716995,,,Aitana Bonmati Conca,15284.0,,,,,,2,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,138,Spain Women's,863,['ac8f481f-fbd7-4bc7-bca0-ee1024a280df'],46,,,,,,,,,,,,,,,,,Spain Women's,863,00:34:46.055,Pass,
