50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.081544,,,,,,,,,,,,,93bd28b0-8d45-4c7c-b3f1-1cecadc4fa8f,18,,,"[43.4, 4.2]",3893803,0,,,,0.28858736,,Left Foot,,,,"[62.6, 9.9]",,Ground Pass,,20.02823,Incomplete,Jacqueline Anne Hand,392266.0,,,,,,Recovery,1,From Kick Off,Elizabeth Doon Hassett,25663.0,Left Center Midfield,2,Philippines Women's,1106,"['02a88393-61e3-4347-bfd4-3c56d56c09ef', '2f21f8df-febc-4049-8e1f-61f0c19e1022', '62de494a-1c3c-471c-9446-08d188771805', 'cefdd464-fe31-4fb3-8631-96c0bb99e38f']",9,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:09.559,Pass,True
,,,,,,,,,,,,,,1.572874,,,,,,,,,,,,,cefdd464-fe31-4fb3-8631-96c0bb99e38f,20,,,"[57.5, 70.2]",3893803,0,,,,-0.45093644,,Right Foot,,,,"[86.0, 56.4]",,High Pass,,31.665281,,Sarina Isabel Calpo Bolden,401733.0,,,,,,Recovery,1,From Kick Off,Hali Moriah Candido Long,401737.0,Right Center Back,2,Philippines Women's,1106,"['93bd28b0-8d45-4c7c-b3f1-1cecadc4fa8f', 'ffd6b260-3ee9-42fb-9658-5ec6f23fec0f']",11,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:00:11.641,Pass,
,,,,,,,,,,,,,,1.301105,,,,,,,,,,,,,348c806c-ec7d-4a2d-9967-267b28f4fb2e,25,,,"[39.6, 25.5]",3893803,0,,,,-0.84593016,,Right Foot,,,,"[42.7, 22.0]",,Ground Pass,,4.675468,,Ria Percival,18145.0,,,,,,Recovery,1,Regular Play,Malia Grace Steinmetz,401642.0,Center Defensive Midfield,3,New Zealand Women's,1215,"['54295ad9-ff5d-49b8-bf3f-e1b1bea46840', 'ccaf7afe-6ceb-40ac-bf26-25938d045551']",14,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:14.311,Pass,True
,,,,,,,,,,,,,,1.167577,,,,,,,,,,,,,2d974b19-0a41-4ee9-b3e0-67d513920164,27,,,"[43.4, 21.6]",3893803,0,,,,0.11561118,,Right Foot,,,,"[58.9, 23.4]",,Ground Pass,,15.604166,,Hannah Wilkinson,25658.0,,,,,,,1,Regular Play,Ria Percival,18145.0,Right Center Midfield,3,New Zealand Women's,1215,['88e300d8-6114-4dff-b067-5387e2877d5b'],15,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:15.612,Pass,
,,,,,,,,,,,,,,1.871692,,,,,,,,,,,,,97f701d0-807f-4286-89a2-b20ca9d60d07,30,,,"[58.0, 23.3]",3893803,0,,,,-1.611757,,Right Foot,,,,"[57.5, 11.1]",,Ground Pass,,12.210241,,Elizabeth Doon Hassett,25663.0,,,,,,,1,Regular Play,Hannah Wilkinson,25658.0,Center Forward,3,New Zealand Women's,1215,['aafab68a-2241-4638-a77c-82d13b9dcbfb'],16,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:16.859,Pass,
,,,,,,,,,,,,,,1.402899,,,,,,,,,,,,,584d2015-8f7c-460d-b3aa-275c5651a6c1,33,,,"[84.7, 3.4]",3893803,0,,,,-2.9663262,,Left Foot,,,,"[75.1, 1.7]",,Ground Pass,,9.749359,,Alexandra Riley,21062.0,,,,,,,1,Regular Play,Elizabeth Doon Hassett,25663.0,Left Center Midfield,3,New Zealand Women's,1215,['c56ede61-de9f-46d9-8a83-063c4bb030a2'],24,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:24.554,Pass,
,,,,,,,,,,,,,,2.122817,,,,,,,,,,,,,98b6f304-e9c5-4c63-82ef-194ee95a0b02,36,,,"[75.1, 1.7]",3893803,0,,,,2.9540095,,Left Foot,,,,"[53.5, 5.8]",,Ground Pass,,21.985678,,Katie Bowen,5028.0,,,,,,,1,Regular Play,Alexandra Riley,21062.0,Left Back,3,New Zealand Women's,1215,['4920ebcb-84e0-471b-88e7-c6e817136da1'],27,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:27.211,Pass,
,,,,,,,,,,,,,,2.414614,,,,,,,,,,,,,442bc28d-cf47-4442-b682-4c87479ecf5d,39,,,"[51.0, 7.6]",3893803,0,,,,2.3809829,,Right Foot,,,,"[26.2, 31.2]",,Ground Pass,,34.234486,,Victoria Esson,214481.0,,,,,,,1,Regular Play,Katie Bowen,5028.0,Left Center Back,3,New Zealand Women's,1215,['12f52015-625f-4898-95e2-32a300d2ff89'],31,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:31.022,Pass,
,,,,,,,,,,,,,,1.878168,,,,,,,,,,,,,e1de0fe1-b6ca-4c40-beb4-9a1e9c182bec,42,,,"[27.4, 36.7]",3893803,0,,,,-1.0060792,,Right Foot,,,,"[37.6, 20.6]",,Ground Pass,,19.059118,,Katie Bowen,5028.0,,,,,,,1,Regular Play,Victoria Esson,214481.0,Goalkeeper,3,New Zealand Women's,1215,['522ff857-b74f-4554-8757-1d17f2cbc32d'],35,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:35.002,Pass,
,,,,,,,,,,,,,,1.240948,,,,,,,,,,,,,2b244abc-4924-48d4-9651-cf9beed23ab0,45,,,"[42.4, 16.4]",3893803,0,,,,-0.5800028,,Right Foot,,,,"[62.7, 3.1]",,Ground Pass,,24.26891,,Alexandra Riley,21062.0,,,,,,,1,Regular Play,Katie Bowen,5028.0,Left Center Back,3,New Zealand Women's,1215,['7606bb94-beaf-44d2-bea9-5177adcb079a'],38,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:38.682,Pass,
,,,,,,,,,,,,,,3.896307,,,,,,,,,,,,,080342da-4c60-492d-ad68-60018f049950,48,,,"[62.7, 3.1]",3893803,0,,,,0.13120073,,Right Foot,,,,"[111.2, 9.5]",,High Pass,,48.920444,,Hannah Wilkinson,25658.0,,,,,,,1,Regular Play,Alexandra Riley,21062.0,Left Back,3,New Zealand Women's,1215,['ce4d884f-ab9c-4cce-8a02-71cb512b66c9'],42,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:42.097,Pass,
,,,,,,,,,,,,,,1.033377,,,,,,,,,,,,,78282300-cedc-497d-89ed-57461910085c,51,,,"[112.4, 7.6]",3893803,0,,,,-2.3471856,,Right Foot,,,,"[106.9, 2.0]",,Ground Pass,,7.8492036,,Jacqueline Anne Hand,392266.0,,,,,,,1,Regular Play,Hannah Wilkinson,25658.0,Center Forward,3,New Zealand Women's,1215,['e36d542d-2644-4dbc-97f9-28a28c171bbc'],48,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:48.174,Pass,
,,,,,,,,,,,,,,1.310749,,,,,,,,,,,,,36857cce-7e4b-43d2-83be-ab41afb244eb,54,,,"[105.4, 2.5]",3893803,0,,,,-3.136245,,Right Foot,,,,"[86.7, 2.4]",,Ground Pass,,18.700268,,Alexandra Riley,21062.0,,,,,,,1,Regular Play,Jacqueline Anne Hand,392266.0,Left Wing,3,New Zealand Women's,1215,['d75556ed-ca08-4d8f-9788-18977f6b6a10'],51,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:51.076,Pass,
,,,,,,,,,,,,,,2.074843,,,,,,,,,,,,,517cb0ba-b58c-46e5-99aa-b3e63d4ade5b,57,,,"[86.1, 3.5]",3893803,0,,,,1.0628738,,Left Foot,True,,,"[103.3, 34.4]",,High Pass,,35.36453,Incomplete,Indiah-Paige Janita Riley,66217.0,,,,,,,1,Regular Play,Alexandra Riley,21062.0,Left Back,3,New Zealand Women's,1215,"['24200176-73e8-4d07-8c44-a24b57e314ef', 'b1ccc4d9-efa8-4831-86ae-59485a9cf785']",53,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:00:53.572,Pass,
,,,,,,,,,,,,,,0.589651,,,,,,,,,,,,,7ee7c72e-db21-4cec-9310-1be79fbf5e3c,61,,,"[70.0, 3.0]",3893803,1,,,,1.5707964,,Right Foot,,,,"[70.0, 9.3]",,Ground Pass,,6.3,,Elizabeth Doon Hassett,25663.0,,,,,,,1,Regular Play,Alexandra Riley,21062.0,Left Back,4,New Zealand Women's,1215,['53d9a87d-f9cb-40b5-8e5c-1fc96fa9bfdb'],2,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:02.726,Pass,
,,,,,,,,,,,,,,2.652795,,,,,,,,,,,,,507a1eb4-6403-4ef9-80a2-a3c5970d7f4d,64,,,"[70.0, 9.3]",3893803,1,,,,2.9945142,,Right Foot,,,,"[56.5, 11.3]",,Ground Pass,,13.647344,,Katie Bowen,5028.0,,,,,,,1,Regular Play,Elizabeth Doon Hassett,25663.0,Left Center Midfield,4,New Zealand Women's,1215,['6a22fb79-dd50-4311-87d1-8d345eab1d9d'],3,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:03.541,Pass,
,,,,,,,,,,,,,,1.323394,,,,,,,,,,,,,a395855f-4fd5-4a79-b21a-779209178bbd,67,,,"[56.2, 11.3]",3893803,1,,,,-0.57907426,,Right Foot,,,,"[69.2, 2.8]",,Ground Pass,,15.532225,,Alexandra Riley,21062.0,,,,,,,1,Regular Play,Katie Bowen,5028.0,Left Center Back,4,New Zealand Women's,1215,"['48d89655-0cf4-4a39-bb68-594a48d30a47', 'ddfa0128-d04c-441a-8f23-bbc7131e78de']",6,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:06.194,Pass,True
,,,,,,,,,,,,,,0.849259,,,,,,,,,,,,,15766393-2f01-4cd7-b3e9-846c8f5ee1ac,71,,,"[68.6, 3.4]",3893803,1,,,,1.7011997,,Right Foot,,,,"[67.8, 9.5]",,Ground Pass,,6.1522355,,Elizabeth Doon Hassett,25663.0,,,,,,,1,Regular Play,Alexandra Riley,21062.0,Left Back,4,New Zealand Women's,1215,"['6200a539-d6b7-471e-8b4e-bc4aaedb585d', '6cbecf87-0ba9-4559-a684-8d2e77ab0471']",9,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:09.654,Pass,True
,,,,,,,,,,,,,,2.215306,,,,,,,,,,,,,36344c69-2512-4fa6-bbd3-9ee402a7125f,74,,,"[64.8, 4.0]",3893803,1,,,,-3.0981417,,Right Foot,,,,"[41.8, 3.0]",,Ground Pass,,23.021729,,Katie Bowen,5028.0,,,,,,,1,Regular Play,Elizabeth Doon Hassett,25663.0,Left Center Midfield,4,New Zealand Women's,1215,['f92a3c63-40ee-4696-9830-2ead442a349d'],12,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:12.970,Pass,
,,,,,,,,,,,,,,0.777497,,,,,,,,,,,,,6e105005-14a6-4854-a36b-f7bdd2a6a75e,77,,,"[56.5, 16.5]",3893803,1,,,,-0.017043805,,Right Foot,,,,"[74.1, 16.2]",,Ground Pass,,17.602556,,Ria Percival,18145.0,,,,,,,1,Regular Play,Katie Bowen,5028.0,Left Center Back,4,New Zealand Women's,1215,['8cc096af-bac2-451d-935c-0a6ab8ea726b'],19,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:19.853,Pass,
,,,,,,,,,,,,,,1.656575,,,,,,,,,,,,,5bade5dd-a8b9-4b37-a13c-e9470d4137a4,81,,,"[76.1, 11.1]",3893803,1,,,,-0.4202958,,Left Foot,,,,"[94.0, 3.1]",,Ground Pass,,19.606377,,Jacqueline Anne Hand,392266.0,,,,,,,1,Regular Play,Ria Percival,18145.0,Right Center Midfield,4,New Zealand Women's,1215,"['3fbc67e1-8259-4571-9de9-3714da23b4e2', '59392f8c-8e48-4ba5-94e9-fc701fc29039']",22,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:22.487,Pass,True
,,,,,,,,,,,,,,0.721261,,,,,,,,,,,,,b6b4b807-cba2-4fb2-920d-d77c2d51eb30,85,,,"[114.8, 18.2]",3893803,1,,,,1.5164282,,Left Foot,True,,,"[115.6, 32.9]",,Ground Pass,,14.721752,Incomplete,Hannah Wilkinson,25658.0,,,,,,,1,Regular Play,Jacqueline Anne Hand,392266.0,Left Wing,4,New Zealand Women's,1215,"['410809cf-913e-4be2-8f2a-9aad5ff196ad', 'ab008c8f-3599-4812-9c6c-160c5b4d771c']",28,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:28.734,Pass,
,,,,,,,,,,,,,,1.302731,,,,,,,,,,,,,2b5887d3-f74c-43e1-b8c5-b8ac7c5b6420,88,,,"[98.2, 0.1]",3893803,1,True,,,0.23974311,,,,,,"[111.7, 3.4]",,Low Pass,,13.897482,,Jacqueline Anne Hand,392266.0,,,,,,Throw-in,1,From Throw In,Alexandra Riley,21062.0,Left Back,5,New Zealand Women's,1215,['38ecfb7f-edee-4335-9e30-d1faac2de48a'],37,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:37.399,Pass,
,,,,,,,,,,,,,,1.858631,,,,,,,,,,,,,b0bcf294-32f1-4e0e-b959-0966777907cf,90,,,"[108.0, 4.2]",3893803,1,,,,-2.9441972,,Right Foot,,,,"[99.0, 2.4]",,Ground Pass,,9.178235,,Alexandra Riley,21062.0,,,,,,,1,From Throw In,Jacqueline Anne Hand,392266.0,Left Wing,5,New Zealand Women's,1215,['9908e415-a856-43b7-9e3d-36b06b210aff'],38,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:38.732,Pass,
,,,,,,,,,,,,,,1.306925,,,,,,,,,,,,,90681362-90e0-49a1-a7ee-988bac604027,93,,,"[90.2, 3.0]",3893803,1,,,,2.5617597,,Right Foot,,,,"[76.0, 12.3]",,Ground Pass,,16.974392,,Katie Bowen,5028.0,,,,,,,1,From Throw In,Alexandra Riley,21062.0,Left Back,5,New Zealand Women's,1215,['f4ca0df2-2994-49ff-bd08-9d97f9988f95'],42,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:42.140,Pass,
,,,,,,,,,,,,,,1.590668,,,,,,,,,,,,,ffdde919-6cb5-40a2-a3c9-dbae05ed46cc,96,,,"[77.5, 15.5]",3893803,1,,,,-0.56703436,,Right Foot,,,,"[98.7, 2.0]",,Ground Pass,,25.133444,,Jacqueline Anne Hand,392266.0,,,,,,,1,From Throw In,Katie Bowen,5028.0,Left Center Back,5,New Zealand Women's,1215,['e37e5eea-f591-4a91-9636-1f93589b1bc1'],46,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:46.554,Pass,
,,,,,,,,,,,,,,1.918893,,,,,,,,,,,,,380f819f-bdd9-4bee-bffd-b2015e24a27f,99,,,"[98.5, 2.4]",3893803,1,,,,0.7679783,,Right Foot,,,,"[113.1, 16.5]",,Ground Pass,,20.297045,,Elizabeth Doon Hassett,25663.0,,,,,,,1,From Throw In,Jacqueline Anne Hand,392266.0,Left Wing,5,New Zealand Women's,1215,['24fcced1-02a4-40dd-bd1d-e54894725ba4'],49,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:49.457,Pass,
,,,,,,,,,,,,,,4.600229,,,,,,,,,,,,,98b002a6-3e89-4ac8-a489-fa881d31f565,103,,,"[113.9, 16.4]",3893803,1,,,,1.6724404,,Left Foot,True,,,"[109.3, 61.5]",,High Pass,,45.333984,Incomplete,,,,,True,,,,1,From Throw In,Elizabeth Doon Hassett,25663.0,Left Center Midfield,5,New Zealand Women's,1215,"['094b7195-8fb7-40fa-9956-b502ba6bd51d', 'e3f0641c-de5b-4978-b295-01509c34a3bf']",51,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:01:51.486,Pass,True
,,,,,,,,,,,,,,3.116058,,,,,,,,,,,,,e3f0641c-de5b-4978-b295-01509c34a3bf,105,,,"[10.8, 18.6]",3893803,1,,,,-0.30634457,,Left Foot,,,,"[51.9, 5.6]",,Ground Pass,,43.10696,Incomplete,Katrina Jacqueline Rivera Guillou,225115.0,,,,,,Recovery,1,From Throw In,Sara Kristine Bantan Eggesvik,401748.0,Left Midfield,5,New Zealand Women's,1215,"['6fe2ace2-5663-4de7-a276-4128f45ea1bc', '7e930928-7d96-46b9-8ad7-5cf7c6d082cd', '98b002a6-3e89-4ac8-a489-fa881d31f565']",56,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:01:56.086,Pass,
,,,,,,,,,,,,,,1.623032,,,,,,,,,,,,,74ff1940-16b5-484c-bd3e-3cb73f93d42a,110,,,"[62.0, 74.6]",3893803,2,,,,-2.5520632,,Left Foot,,,,"[46.9, 64.5]",,Ground Pass,,18.166452,,Rebekah Ashley Stott,4989.0,,,,,,,1,From Throw In,Catherine Joan Bott,25662.0,Right Back,5,New Zealand Women's,1215,"['16ce9624-b046-4340-8c0f-b075636b89fa', 'fb3270f1-3cde-4076-9d83-973ccf680bbd']",0,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:02:00.350,Pass,True
,,,,,,,,,,,,,,2.151455,,,,,,,,,,,,,9e32e944-64c1-4b97-b60f-69dbb6c98aec,113,,,"[48.9, 63.4]",3893803,2,,,,-1.6581864,,Right Foot,,,,"[46.0, 30.3]",,Ground Pass,,33.226795,,Katie Bowen,5028.0,,,,,,,1,From Throw In,Rebekah Ashley Stott,4989.0,Right Center Back,5,New Zealand Women's,1215,['0ad56d4e-aea5-456d-acdc-33c270fe5a15'],3,,,,,,,,,,,,,,,,,New Zealand Women's,1215,00:02:03.139,Pass,
