50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.983318,,,,,,,,,,,,4c8f4cf7-d2f0-4953-b27b-1080fefa2398,18,,"[69.0, 54.1]",3904629,0,,,,-2.9070807,,Right Foot,,"[39.7, 47.1]",,Ground Pass,,30.124575,,,Millie Bright,4642.0,,,,,,,1,From Kick Off,Georgia Stanway,4643.0,Right Defensive Midfield,2,England Women's,865,"['54991f6d-0379-4f65-b8e4-6d1f6afd2aa5', '9d67b40f-0d6c-441e-ba99-b5670f0dcd33']",12,,,,,,,,,,,,,,,,,England Women's,865,00:00:12.115,Pass,True
,,,,,,,,,,,,,,,,2.018603,,,,,,,,,,,,3e797488-c543-401f-99c0-3e5e8e439adb,21,,"[37.5, 45.6]",3904629,0,,,,-2.8234177,,Right Foot,,"[12.3, 37.3]",,Ground Pass,,26.53168,,,Mary Alexandra Earps,31538.0,,,,,,,1,From Kick Off,Millie Bright,4642.0,Center Back,2,England Women's,865,['0f25a2f5-5ec5-45c8-bcee-e7357179f2cf'],14,,,,,,,,,,,,,,,,,England Women's,865,00:00:14.973,Pass,
,,,,,,,,,,,,,,,,1.604341,,,,,,,,,,,,b0388bf2-b069-4525-9554-eb20b22b624e,24,,"[15.9, 35.9]",3904629,0,,,,-1.066355,,Right Foot,,"[21.2, 26.3]",,Ground Pass,,10.965857,,,Alex Greenwood,10252.0,,,,,,,1,From Kick Off,Mary Alexandra Earps,31538.0,Goalkeeper,2,England Women's,865,['9b3fc171-6163-4824-9f38-52daa0d814ba'],19,,,,,,,,,,,,,,,,,England Women's,865,00:00:19.649,Pass,
,,,,,,,,,,,,,,,,1.918081,,,,,,,,,,,,42354d86-59d5-4025-8726-8d692d299e29,27,,"[21.2, 26.3]",3904629,0,,,,1.4134539,,Left Foot,,"[24.5, 47.1]",,Ground Pass,,21.060152,,,Millie Bright,4642.0,,,,,,,1,From Kick Off,Alex Greenwood,10252.0,Left Center Back,2,England Women's,865,['c4ceb83e-9389-4ee9-8821-f31f3a724c0d'],22,,,,,,,,,,,,,,,,,England Women's,865,00:00:22.583,Pass,
,,,,,,,,,,,,,,,,3.34657,,,,,,,,,,,,e72243b1-e3d4-414f-be8c-a367bcdeed3c,30,,"[30.9, 53.1]",3904629,0,,,,0.24580409,,Right Foot,,"[87.9, 67.4]",,High Pass,,58.766403,Incomplete,,Lauren Hemp,15555.0,,,,,,,1,From Kick Off,Millie Bright,4642.0,Center Back,2,England Women's,865,"['79f8aa53-f2c2-47a7-8ed4-fba189eff7d6', 'cc21008d-85ab-4b07-b926-d58d5d428377']",26,,,,,,,,,,,,,,,,,England Women's,865,00:00:26.500,Pass,
,,,,,,,,,,,,,,,,2.283162,,,,,,,,,,,,79f8aa53-f2c2-47a7-8ed4-fba189eff7d6,32,,"[32.2, 12.7]",3904629,0,,,,0.4255135,,Left Foot,,"[52.5, 21.9]",,High Pass,,22.287441,Incomplete,,Samantha May Kerr,4961.0,,,,,,Recovery,1,From Kick Off,Stephanie-Elise Catley,5000.0,Left Back,2,England Women's,865,"['0032ea50-4e7f-483f-959b-3596ce2cfe3a', 'af19355f-d6a7-4f37-b7c8-472acedfd498', 'e72243b1-e3d4-414f-be8c-a367bcdeed3c']",29,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:29.847,Pass,
,,,,,,,,,,,,,,,,1.599011,,,,,,,,,,,,0032ea50-4e7f-483f-959b-3596ce2cfe3a,34,,"[67.6, 58.2]",3904629,0,,,,-0.10433183,,Right Foot,,"[86.7, 56.2]",,High Pass,,19.204426,Incomplete,,Lauren Hemp,15555.0,,,,,,Recovery,1,From Kick Off,Keira Walsh,4658.0,Left Defensive Midfield,2,England Women's,865,"['79f8aa53-f2c2-47a7-8ed4-fba189eff7d6', '862d242d-2e26-4111-b354-8133977cab3e', 'e6341547-cb1b-43d2-b7ed-383e76cf5a35']",32,,,,,,,,,,,,,,,,,England Women's,865,00:00:32.130,Pass,
,,,,,,,,,,,,,,,,1.317329,,,,,,,,,,,,862d242d-2e26-4111-b354-8133977cab3e,36,,"[33.4, 23.9]",3904629,0,,,,0.25954717,,Head,,"[51.1, 28.6]",,High Pass,,18.313383,,,Mary Boio Fowler,35693.0,,,,,,Recovery,1,From Counter,Clare Elizabeth Polkinghorne,8382.0,Left Center Back,3,Australia Women's,1205,"['0032ea50-4e7f-483f-959b-3596ce2cfe3a', '97518b42-42bb-4229-9c9b-2d081fc6c548']",33,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:33.729,Pass,
,,,,,,,,,,,,,,,,0.903855,,,,,,,,,,,,a8872264-a29a-4222-94d8-daff20dd537d,45,,"[58.4, 37.7]",3904629,1,,,,-0.07355129,,Right Foot,,"[67.9, 37.0]",,Ground Pass,,9.525755,,,Katrina Gorry,4979.0,,,,,,Free Kick,1,From Free Kick,Clare Hunt,401635.0,Right Center Back,4,Australia Women's,1205,['49dbb77a-286e-40b9-bc0f-79d7aeface4d'],9,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:09.387,Pass,
,,,,,,,,,,,,,,,,1.729829,,,,,,,,,,,,6933d113-bb86-41f7-82e0-7099b16b3f14,47,,"[68.1, 37.0]",3904629,1,,,,-3.1346962,,Right Foot,,"[53.6, 36.9]",,Ground Pass,,14.500345,,,Clare Hunt,401635.0,,,,,,,1,From Free Kick,Katrina Gorry,4979.0,Right Defensive Midfield,4,Australia Women's,1205,['0f249ed8-1eae-4fb3-8a95-658860021e9e'],10,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:10.291,Pass,
,,,,,,,,,,,,,,,,2.412254,,,,,,,,,,,,c82648b6-d2cd-470b-aa32-be3435563b9e,49,,"[53.6, 36.9]",3904629,1,,,,-1.9557158,,Right Foot,,"[45.7, 17.4]",,Ground Pass,,21.039486,,,Clare Elizabeth Polkinghorne,8382.0,,,,,,,1,From Free Kick,Clare Hunt,401635.0,Right Center Back,4,Australia Women's,1205,['48bc041d-2211-4f7f-a724-9f4e349295aa'],12,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:12.021,Pass,
,,,,,,,,,,,,,,,,1.443956,,,,,,,,,,,,db7f7e8c-792e-4640-9e13-b9b70821eae1,51,,"[45.3, 16.9]",3904629,1,,,,-1.0928639,,Right Foot,,"[52.5, 3.0]",,Ground Pass,,15.654073,,,Stephanie-Elise Catley,5000.0,,,,,,,1,From Free Kick,Clare Elizabeth Polkinghorne,8382.0,Left Center Back,4,Australia Women's,1205,['09712127-1fb9-40f8-a8b6-9d0fd189b22e'],14,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:14.433,Pass,
,,,,,,,,,,,,,,,,2.504263,,,,,,,,,,,,417b13e3-fdd5-479c-8dcd-263b29b3bff0,55,,"[53.2, 4.2]",3904629,1,,,,0.0,,Left Foot,,"[99.7, 4.2]",,High Pass,,46.5,Incomplete,,Samantha May Kerr,4961.0,,,,,,,1,From Free Kick,Stephanie-Elise Catley,5000.0,Left Back,4,Australia Women's,1205,"['142cd455-077f-41f0-848a-c256a0228ee5', '7072b589-92d0-464f-b4de-7880d327fe79']",17,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:17.025,Pass,
,,,,,,,,,,,,,,,,1.689924,,,,,,,,,,,,930ec709-2fdf-4d07-8c12-6db97d4b8195,59,,"[107.8, 0.1]",3904629,1,,,,2.7423718,,,,"[101.4, 2.8]",,Low Pass,,6.946222,,,Stephanie-Elise Catley,5000.0,,,,,,Throw-in,1,From Throw In,Caitlin Jade Foord,11338.0,Left Midfield,5,Australia Women's,1205,['42be9595-2f3b-4ab3-bd19-42dfe0337324'],28,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:28.327,Pass,
,,,,,,,,,,,,,,,,0.730886,,,,,,,,,,,,2dd166f8-e3dc-47d8-a44f-0ee01020f97e,64,,"[103.9, 3.0]",3904629,1,,,,-0.5434776,,Left Foot,,"[108.7, 0.1]",,Ground Pass,,5.60803,Out,,Caitlin Jade Foord,11338.0,,,,,,,1,From Throw In,Stephanie-Elise Catley,5000.0,Left Back,5,Australia Women's,1205,['66852b73-e5b9-4cb3-9d15-b91ab2678706'],31,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:31.946,Pass,
,,,,,,,,,,,,,,,,2.022121,,,,,,,,,,,,ed4a71d6-509e-4cc5-ba9c-8772f6ecf9b5,66,,"[20.1, 80.0]",3904629,1,,,,-0.06266295,,,,"[45.6, 78.4]",,High Pass,,25.550146,,,Lauren Hemp,15555.0,,,,,,Throw-in,1,From Throw In,Jessica Carter,19422.0,Right Center Back,6,England Women's,865,['7ce8ec36-c19f-4bd6-9fe3-edb51d7a6fa7'],54,,,,,,,,,,,,,,,,,England Women's,865,00:01:54.836,Pass,
,,,,,,,,,,,,,,,,1.221532,,,,,,,,,,,,f987cdd8-f9c8-426e-a808-f177a7d68a5f,70,,"[45.6, 77.9]",3904629,1,,,,-0.07677189,,Left Foot,,"[57.3, 77.0]",,High Pass,,11.734565,,,Alessia Russo,47521.0,,,,,,,1,From Throw In,Lauren Hemp,15555.0,Left Center Forward,6,England Women's,865,"['5c266ca5-4770-490f-a790-c0e01b87674f', 'a0a2bc4b-c467-4206-85b2-3f5d10050636']",57,,,,,,,,,,,,,,,,,England Women's,865,00:01:57.566,Pass,True
,,,,,,,,,,,,,,,,1.73619,,,,,,,,,,,,276436a5-ae65-4a39-a20c-aaa536965dd2,76,,"[74.4, 80.0]",3904629,2,,,,-2.97347,,,,"[52.6, 76.3]",,Low Pass,,22.111761,,,Jessica Carter,19422.0,,,,,,Throw-in,1,From Throw In,Lucy Bronze,10178.0,Right Wing Back,7,England Women's,865,['4f9813eb-9799-42f3-9a56-99b168d34879'],30,,,,,,,,,,,,,,,,,England Women's,865,00:02:30.813,Pass,
,,,,,,,,,,,,,,,,1.986316,,,,,,,,,,,,b1f6ceb6-69bb-42f3-956c-e1b44552fd62,79,,"[52.8, 72.4]",3904629,2,,,,-1.6982529,,Right Foot,,"[46.7, 24.8]",,Low Pass,,47.98927,,,Alex Greenwood,10252.0,,,True,,,,1,From Throw In,Jessica Carter,19422.0,Right Center Back,7,England Women's,865,['4bfd2693-268d-4bbb-b7c6-ba55434e1afe'],33,,,,,,,,,,,,,,,,,England Women's,865,00:02:33.722,Pass,
,,,,,,,,,,,,,,,,2.208353,,,,,,,,,,,,618a68d9-3db9-45d4-be18-a2b9162edf0d,82,,"[56.4, 22.6]",3904629,2,,,,-0.15351693,,Left Foot,,"[99.7, 15.9]",,High Pass,,43.815292,Incomplete,,Ella Toone,31534.0,,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Center Back,7,England Women's,865,"['1a8c6783-a578-495f-bc19-e0a6e520629c', '659f72ac-a578-4c9b-a3be-7ac082c73471']",38,,,,,,,,,,,,,,,,,England Women's,865,00:02:38.820,Pass,
,,,,,,,,,,,,,,,,0.915597,,,,,,,,,,,,1a8c6783-a578-495f-bc19-e0a6e520629c,84,,"[20.4, 64.2]",3904629,2,,,,0.3851575,,Head,,"[27.8, 67.2]",,High Pass,,7.984986,,,Ellie Madison Carpenter,5095.0,,,,,,Recovery,1,Regular Play,Clare Hunt,401635.0,Right Center Back,8,Australia Women's,1205,"['618a68d9-3db9-45d4-be18-a2b9162edf0d', 'ad42068a-6b48-4baf-ba4a-6474dbc77203']",41,,,,,,,,,,,,,,,,,Australia Women's,1205,00:02:41.028,Pass,
,,,,,,,,,,,,,,,,1.164191,,,,,,,,,,,,83de34ff-0e81-41db-b415-c095bc213946,86,,"[28.4, 67.7]",3904629,2,,,,-1.4447082,,Left Foot,,"[29.3, 60.6]",,Ground Pass,,7.156815,,,Katrina Gorry,4979.0,,,,,,,1,Regular Play,Ellie Madison Carpenter,5095.0,Right Back,8,Australia Women's,1205,['5082e2dd-85a7-4f15-8bbb-d61f348b8c9d'],41,,,,,,,,,,,,,,,,,Australia Women's,1205,00:02:41.944,Pass,
,,,,,,,,,,,,,,,,0.930909,,,,,,,,,,,,5d6a2b88-66a6-4586-b4fd-cd99e4e25d81,88,,"[29.5, 61.0]",3904629,2,,,,0.47689188,,Left Foot,,"[41.5, 67.2]",,Ground Pass,,13.507035,,,Hayley Emma Raso,6818.0,,,,,,,1,Regular Play,Katrina Gorry,4979.0,Right Defensive Midfield,8,Australia Women's,1205,['35847b01-0f87-4d2e-853f-c53b7455da17'],43,,,,,,,,,,,,,,,,,Australia Women's,1205,00:02:43.108,Pass,
,,,,,,,,,,,,,,,,0.828794,,,,,,,,,,,,c9855895-be36-4dca-bca7-a5352e28c376,90,,"[41.5, 67.2]",3904629,2,,,,1.9858711,,Left Foot,,"[38.9, 73.1]",,Ground Pass,,6.44748,,,Ellie Madison Carpenter,5095.0,,,,,,,1,Regular Play,Hayley Emma Raso,6818.0,Right Midfield,8,Australia Women's,1205,['6a93b2f8-e7fd-4b0c-b35f-282376175bd4'],44,,,,,,,,,,,,,,,,,Australia Women's,1205,00:02:44.039,Pass,
,,,,,,,,,,,,,,,,1.217667,,,,,,,,,,,,fd7015d1-719d-4856-99eb-5012c782dc11,96,,"[50.3, 80.0]",3904629,3,,,,-1.0801945,,,,"[58.9, 63.9]",,Low Pass,,18.252945,,,Mary Boio Fowler,35693.0,,,,,,Throw-in,1,From Throw In,Ellie Madison Carpenter,5095.0,Right Back,9,Australia Women's,1205,['28e62dd0-0be8-4a2d-98a6-126378e4c33a'],7,,,,,,,,,,,,,,,,,Australia Women's,1205,00:03:07.109,Pass,
,,,,,,,,,,,,,,,,1.117481,,,,,,,,,,,,527bacbb-e237-48ed-8c34-be00a0428b93,98,,"[59.0, 63.9]",3904629,3,,,,2.1396441,,Right Foot,,"[51.2, 76.1]",,High Pass,,14.480331,,,Ellie Madison Carpenter,5095.0,,,,,,,1,From Throw In,Mary Boio Fowler,35693.0,Right Center Forward,9,Australia Women's,1205,['48a336c1-e83a-4034-a83c-05ed938e3a74'],8,,,,,,,,,,,,,,,,,Australia Women's,1205,00:03:08.327,Pass,
,,,,,,,,,,,,,,,,1.631754,,,,,,,,,,,,3b1658eb-3780-4804-a760-15b782d3976b,100,,"[51.2, 76.1]",3904629,3,,,,-0.07982998,,Right Foot,,"[68.7, 74.7]",,High Pass,,17.55591,,,Hayley Emma Raso,6818.0,,,,,,,1,From Throw In,Ellie Madison Carpenter,5095.0,Right Back,9,Australia Women's,1205,['b49e8130-ba47-485c-aa59-09a2d65632f9'],9,,,,,,,,,,,,,,,,,Australia Women's,1205,00:03:09.444,Pass,
,,,,,,,,,,,,,,,,2.551369,,,,,,,,,,,,2aa09976-24a8-4cff-88d7-2451b8d4177e,102,,"[68.7, 74.7]",3904629,3,,,True,-1.0592402,,,,"[75.1, 63.3]",,High Pass,,13.073638,Incomplete,,Samantha May Kerr,4961.0,,,,,,,1,From Throw In,Hayley Emma Raso,6818.0,Right Midfield,9,Australia Women's,1205,"['0871a107-b9e3-4375-916c-bd9814f4245e', '5bdecd1a-2229-4c12-be6a-27e4370989a2', '8fdf339c-9955-44cc-ab09-a17c51e8fcdc']",11,,,,,,,,,,,,,,,,,Australia Women's,1205,00:03:11.076,Pass,True
,,,,,,,,,,,,,,,,1.49515,,,,,,,,,,,,fd2ab2f1-3808-4b58-a1d2-8f789aca5c0a,107,,"[39.7, 33.8]",3904629,3,,,,2.3221169,,Right Foot,,"[31.2, 42.9]",,Ground Pass,,12.452309,,,Jessica Carter,19422.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Center Back,10,England Women's,865,['b8be93f7-c46e-49e8-ada3-6b8b21050700'],15,,,,,,,,,,,,,,,,,England Women's,865,00:03:15.457,Pass,
,,,,,,,,,,,,,,,,1.441858,,,,,,,,,,,,43706281-d1f7-45f2-ba30-7841d1f1f03c,110,,"[33.6, 51.3]",3904629,3,,,,-2.0926306,,Right Foot,,"[26.7, 39.3]",,Ground Pass,,13.842326,,,Millie Bright,4642.0,,,,,,,1,Regular Play,Jessica Carter,19422.0,Right Center Back,10,England Women's,865,['3ae63176-6f77-44d3-93fa-b336ff029095'],18,,,,,,,,,,,,,,,,,England Women's,865,00:03:18.803,Pass,
,,,,,,,,,,,,,,,,1.232276,,,,,,,,,,,,355abb75-763a-4f91-b82f-8ab84d9a220d,113,,"[26.5, 42.4]",3904629,3,,,,0.35096303,,Right Foot,,"[44.8, 49.1]",,Ground Pass,,19.487946,,,Georgia Stanway,4643.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Center Back,10,England Women's,865,['6162d69b-6bc9-467a-b8bb-11c5c819b84e'],25,,,,,,,,,,,,,,,,,England Women's,865,00:03:25.161,Pass,
,,,,,,,,,,,,,,,,1.911478,,,,,,,,,,,,d1f5bd1d-8bad-4c36-8909-d9d96e64edb6,116,,"[44.8, 48.8]",3904629,3,,,,2.4257026,,Right Foot,,"[27.9, 63.5]",,Ground Pass,,22.39866,,,Jessica Carter,19422.0,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Defensive Midfield,10,England Women's,865,"['40eadcf4-78fb-49b7-8551-75b135607df7', 'ab94246f-fa96-4f10-bfce-e197a4a16278']",26,,,,,,,,,,,,,,,,,England Women's,865,00:03:26.393,Pass,True
,,,,,,,,,,,,,,,,1.960342,,,,,,,,,,,,c92afb9c-cb84-4f59-8e48-fece62e3f268,119,,"[41.5, 72.0]",3904629,3,,,,-1.9884406,,Right Foot,,"[34.4, 56.0]",,Ground Pass,,17.50457,,,Millie Bright,4642.0,,,,,,,1,Regular Play,Jessica Carter,19422.0,Right Center Back,10,England Women's,865,['f53a013a-cfb9-4099-8843-5ffe8ae1fe5c'],32,,,,,,,,,,,,,,,,,England Women's,865,00:03:32.200,Pass,
