50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.644548,,,,,,,,,,,,,af35d102-cf9e-48e1-b4f8-4877c987cf2d,3091,,"[107.3, 19.9]",3893794,80,,,,,1.9622015,c36c6052-563c-460f-8d7b-fd08b7730fd0,Right Foot,,"[104.7, 26.2]",Ground Pass,,6.8154235,,,Roseline Éloissaint,402013.0,True,,,,,,2,From Keeper,Nérilia Mondesir,30970.0,Center Forward,152,Haiti Women's,2355,['9c70e9a0-a355-4419-b874-09dc029d9f60'],52,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:35:52.878,Pass,
,,,,,,,,,,,,,,,,,1.744806,,,,,,,,,,,,,01fa0aef-b405-4d1e-9c8c-4ad5e7d4d821,3099,,"[93.6, 74.9]",3893794,81,,,,,-0.116355166,,Right Foot,,"[109.0, 73.1]",Ground Pass,,15.504838,,,Sherly Jeudy,402012.0,,,,,,,2,From Keeper,Batcheba Louis,46830.0,Right Wing,152,Haiti Women's,2355,['17ee8984-51b8-401f-b46f-4880d3d9eda6'],2,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:36:02.974,Pass,
,,,,,,,,,,,,,,,,,1.633125,,,,,,,,,,,,,2e67761e-09c3-4396-a310-cc8fbe479f52,3102,,"[112.6, 71.6]",3893794,81,,,,,-1.4323685,,Right Foot,True,"[117.1, 39.3]",High Pass,,32.61196,Incomplete,,Roseline Éloissaint,402013.0,,,,,,,2,From Keeper,Sherly Jeudy,402012.0,Right Defensive Midfield,152,Haiti Women's,2355,"['917fe68d-b10b-4f85-b8af-d712351f1ad8', 'cc90b1c6-aa6d-40f5-8aec-ffbebdb09f95']",6,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:36:06.762,Pass,
,,,,,,,,,,,,,,,,,2.084327,,,,,,,,,,,,,7088b9c2-ef39-4f91-a39a-347ff3c9b415,3105,,"[8.2, 34.0]",3893794,81,,True,,,-0.8486534,,Keeper Arm,,"[32.6, 6.3]",Ground Pass,,36.91409,,,Alex Greenwood,10252.0,,,,,,,2,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,153,England Women's,865,['7d2f9e98-123a-4421-bd03-c64418835af6'],31,,,,,,,,,,,,,,,,,England Women's,865,00:36:31.932,Pass,
,,,,,,,,,,,,,,,,,1.626573,,,,,,,,,,,,,6380e6f3-e5c8-4c74-b3cf-6fb220f62374,3107,,"[37.1, 8.5]",3893794,81,,,,,2.0822663,,Left Foot,,"[28.4, 24.0]",Ground Pass,,17.774702,,,Jessica Carter,19422.0,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,153,England Women's,865,['6e6a57c9-e98b-49e2-a8d4-7639eca650a7'],34,,,,,,,,,,,,,,,,,England Women's,865,00:36:34.076,Pass,
,,,,,,,,,,,,,,,,,1.28742,,,,,,,,,,,,,90bf3cc5-7576-48ba-b692-5b5df94a123d,3110,,"[31.9, 27.3]",3893794,81,,,,,1.4072697,,Right Foot,,"[35.2, 47.3]",Ground Pass,,20.270422,,,Millie Bright,4642.0,,,,,,,2,Regular Play,Jessica Carter,19422.0,Left Center Back,153,England Women's,865,['d43d975e-c5b7-4eb3-9e83-03a29fa8474d'],37,,,,,,,,,,,,,,,,,England Women's,865,00:36:37.148,Pass,
,,,,,,,,,,,,,,,,,2.064853,,,,,,,,,,,,,00dbbccb-2902-4ca2-be4c-5bb001cbfa15,3113,,"[38.7, 55.8]",3893794,81,,,,,0.42456138,,Right Foot,,"[75.2, 72.3]",High Pass,,40.05621,,,Chloe Kelly,15570.0,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,153,England Women's,865,['16d268d5-980c-4421-8d44-28bfa599c541'],40,,,,,,,,,,,,,,,,,England Women's,865,00:36:40.070,Pass,
,,,,,,,,,,,,,,,,,0.884516,,,,,,,,,,,,,7f874826-63ae-4719-89de-2b1c47721673,3115,,"[75.2, 72.3]",3893794,81,,,,,-1.8081706,,Right Foot,,"[73.7, 66.1]",Ground Pass,,6.3788714,Incomplete,,Rachel Daly,5058.0,,,,,,,2,Regular Play,Chloe Kelly,15570.0,Right Wing,153,England Women's,865,"['580e8f69-0252-4be0-9124-385e72cebd02', '59c28fd0-f1c1-474f-822f-fef9bf9887a7']",42,,,,,,,,,,,,,,,,,England Women's,865,00:36:42.135,Pass,
,,,,,,,,,,,,,,,,,0.788746,,,,,,,,,,,,,d30c737a-223e-4aa5-b101-9a2d6b65b9ca,3120,,"[42.8, 9.5]",3893794,81,,,,,-3.071938,,Right Foot,,"[38.5, 9.2]",Ground Pass,,4.3104525,Incomplete,,Ruthny Mathurin,402003.0,,,,,,,2,Regular Play,Dayana Pierre-Louis,402006.0,Left Defensive Midfield,153,England Women's,865,"['b6d25888-9360-4a8d-b016-cce17695319c', 'e14482e6-f3d1-4608-a2e2-cbc4d9f52df9', 'ff108c63-7874-4b78-a64c-49bbaabb21fc']",44,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:36:44.330,Pass,True
,,,,,,,,,,,,,,,,,1.733101,,,,,,,,,,,,,e9231581-762d-4d5f-af54-01d40d265510,3124,,"[102.8, 70.6]",3893794,81,,,,,-1.3110646,5a82e22b-a2bf-434c-aa9f-5021977e9d47,Right Foot,True,"[110.4, 42.0]",High Pass,,29.592567,,,Rachel Daly,5058.0,True,,,,,,2,Regular Play,Chloe Kelly,15570.0,Right Wing,153,England Women's,865,['68f89232-96a8-4967-a03a-230d0d041111'],48,,,,,,,,,,,,,,,,,England Women's,865,00:36:48.173,Pass,
,,,,,,,,,,,,,,,,,5.87316,,,,,,,,,,,,,c35ebd91-805f-417b-8294-b941e65ea3d4,3129,,"[8.7, 39.5]",3893794,82,,True,,,-0.07295997,,Right Foot,,"[38.8, 37.3]",High Pass,,30.180292,Incomplete,,,,,,,,,,2,From Keeper,Kerly Théus,402008.0,Goalkeeper,154,Haiti Women's,2355,['49f7e45a-6fce-40db-a2d7-a20003f7efe9'],6,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:37:06.626,Pass,
,,,,,,,,,,,,,,,,,1.09918,,,,,,,,,,,,,49f7e45a-6fce-40db-a2d7-a20003f7efe9,3130,,"[81.3, 42.8]",3893794,82,,,,,-3.068552,,Right Foot,,"[73.1, 42.2]",Ground Pass,,8.221922,,,Keira Walsh,4658.0,,,,,,Recovery,2,Regular Play,Rachel Daly,5058.0,Center Forward,155,England Women's,865,"['7034c8a6-4d45-4177-b96c-591d666b2922', 'c35ebd91-805f-417b-8294-b941e65ea3d4']",12,,,,,,,,,,,,,,,,,England Women's,865,00:37:12.499,Pass,
,,,,,,,,,,,,,,,,,1.234838,,,,,,,,,,,,,7a81749a-6ac0-4507-be36-671db508f2b6,3134,,"[76.3, 42.2]",3893794,82,,,,,-0.7022569,,Right Foot,,"[85.4, 34.5]",Ground Pass,,11.92057,,,Ella Toone,31534.0,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,155,England Women's,865,"['230126c9-25f9-4408-9697-1ecbdd163ea2', 'a9f79f21-c1bf-4e5a-8370-80086460eb72']",14,,,,,,,,,,,,,,,,,England Women's,865,00:37:14.582,Pass,True
,,,,,,,,,,,,,,,,,1.60432,,,,,,,,,,,,,a2731191-7842-4039-80c5-7af72a3ff6a0,3137,,"[87.5, 38.3]",3893794,82,,,,,0.9459578,,Right Foot,,"[103.8, 60.9]",Low Pass,,27.864853,,,Chloe Kelly,15570.0,,,,,,,2,Regular Play,Ella Toone,31534.0,Left Center Midfield,155,England Women's,865,['eb993893-2177-4c95-a5c1-5180c9bbeab0'],17,,,,,,,,,,,,,,,,,England Women's,865,00:37:17.196,Pass,
,,,,,,,,,,,,,,,,,1.607619,,,,,,,,,,,,,1a609b0c-fa84-431a-8917-257f285c1abd,3140,,"[115.8, 70.6]",3893794,82,,,,,-1.9187189,,Right Foot,True,"[105.5, 42.2]",High Pass,,30.210098,Incomplete,,,,,,,,,,2,Regular Play,Chloe Kelly,15570.0,Right Wing,155,England Women's,865,['b8346b16-4cff-45e0-9061-7929021c2a49'],21,,,,,,,,,,,,,,,,,England Women's,865,00:37:21.924,Pass,
,,,,,,,,,,,,,,,,,2.904308,,,,,,,,,,,,,6b85e15d-2720-4793-891b-d64c242f588b,3147,,"[6.0, 44.0]",3893794,82,,,,,0.10194185,,Left Foot,,"[53.9, 48.9]",High Pass,,48.149975,Incomplete,,Melchie Daëlle Dumornay,142735.0,,,,,,Goal Kick,2,From Goal Kick,Kethna Louis,46847.0,Left Center Back,156,Haiti Women's,2355,"['25161321-8cf1-480b-a022-6c906b244d89', '5915da1d-0831-4c1f-936e-50d7720262bc']",59,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:37:59.326,Pass,
,,,,,,,,,,,,,,,,,2.084175,,,,,,,,,,,,,25161321-8cf1-480b-a022-6c906b244d89,3149,,"[66.2, 31.2]",3893794,83,,,,,-0.68066156,,Head,,"[86.7, 14.6]",Low Pass,,26.37821,Incomplete,,Rachel Daly,5058.0,,,,,,Recovery,2,From Goal Kick,Georgia Stanway,4643.0,Right Center Midfield,156,Haiti Women's,2355,"['06a73d7b-5f77-4f36-a6d0-676bc6115c5b', '6b85e15d-2720-4793-891b-d64c242f588b', 'c9c2af7c-42c6-4e74-af6b-a95433ab0927']",2,,,,,,,,,,,,,,,,,England Women's,865,00:38:02.231,Pass,
,,,,,,,,,,,,,,,,,4.532994,,,,,,,,,,,,,4f3fc404-60f7-443f-b862-020bfe26d2ef,3156,,"[28.1, 70.7]",3893794,83,,True,,,-0.3510309,,Right Foot,,"[77.8, 52.5]",High Pass,,52.927593,Incomplete,,Nérilia Mondesir,30970.0,,,,,,Free Kick,2,From Free Kick,Betina Petit-Frère,402002.0,Right Back,157,Haiti Women's,2355,"['25c0b831-a1ed-45af-ba62-8381fafdc1d2', '9c25adda-0a9d-42a5-aab4-2b98159b91f0']",22,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:38:22.605,Pass,
,,,,,,,,,,,,,,,,,3.930055,,,,,,,,,,,,,9c25adda-0a9d-42a5-aab4-2b98159b91f0,3158,,"[42.3, 27.6]",3893794,83,,,,,0.56347364,,Head,,"[66.2, 42.7]",High Pass,,28.27048,,,Chloe Kelly,15570.0,,,,,,Recovery,2,From Free Kick,Millie Bright,4642.0,Right Center Back,157,Haiti Women's,2355,"['4f3fc404-60f7-443f-b862-020bfe26d2ef', '94f6e048-32d3-4b6c-9dac-0db9b950730f']",27,,,,,,,,,,,,,,,,,England Women's,865,00:38:27.138,Pass,
,,,,,,,,,,,,,,,,,1.093565,,,,,,,,,,,,,5ddf8225-0a5d-4978-ae44-59f772ecbcfb,3171,,"[24.1, 29.1]",3893794,83,,,,,-1.5707964,,Right Foot,,"[24.1, 9.2]",Ground Pass,,19.9,,,Roseline Éloissaint,402013.0,,,,,,,2,From Free Kick,Dayana Pierre-Louis,402006.0,Left Defensive Midfield,157,Haiti Women's,2355,"['35dee689-a8b0-47bf-b4b3-4d41c8814058', 'b7270566-9275-473a-a5f2-0d3391a1b453']",38,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:38:38.965,Pass,True
,,,,,,,,,,,,,,,,,1.836798,,,,,,,,,,,,,66ef87c0-4925-4c48-ad8d-880175844738,3174,,"[22.7, 15.4]",3893794,83,,,,,0.61167955,,Right Foot,,"[43.8, 30.2]",High Pass,,25.773048,Incomplete,,Nérilia Mondesir,30970.0,,,,,,,2,From Free Kick,Roseline Éloissaint,402013.0,Left Wing,157,Haiti Women's,2355,"['85d4a817-cd75-4115-b0fb-65230b5d5462', 'd5288a1f-fa95-420e-89b1-5cb4cad75755']",42,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:38:42.782,Pass,
,,,,,,,,,,,,,,,,,2.559662,,,,,,,,,,,,,85d4a817-cd75-4115-b0fb-65230b5d5462,3176,,"[76.3, 49.9]",3893794,83,,,,,-1.6373645,,Head,,"[74.5, 22.9]",High Pass,,27.059933,,,Alex Greenwood,10252.0,,,,,,Recovery,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,158,England Women's,865,"['66ef87c0-4925-4c48-ad8d-880175844738', '775eb707-5ea6-4292-a909-6e7399181d98']",44,,,,,,,,,,,,,,,,,England Women's,865,00:38:44.619,Pass,
,,,,,,,,,,,,,,,,,2.378716,,,,,,,,,,,,,64386956-1541-4e42-9438-07e6f1101cb1,3179,,"[74.5, 22.9]",3893794,83,,,,True,-1.1316004,,,,"[81.5, 8.0]",Low Pass,,16.462381,,,Lauren James,31531.0,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,158,England Women's,865,"['7b0bcdf6-45ec-4283-81ef-0170f89b9b89', '9b903063-520a-48c2-a160-77053bb85ef5']",47,,,,,,,,,,,,,,,,,England Women's,865,00:38:47.178,Pass,True
,,,,,,,,,,,,,,,,,0.979706,,,,,,,,,,,,,6fdcaff3-01f1-46bb-bef7-fedfe8a21ac6,3186,,"[80.5, 4.2]",3893794,83,,,,,3.070914,,Right Foot,,"[69.2, 5.0]",Ground Pass,,11.328283,,,Alex Greenwood,10252.0,,,,,,,2,Regular Play,Lauren James,31531.0,Left Wing,158,England Women's,865,['cb932f03-e2fe-4eab-a920-c374451cf415'],50,,,,,,,,,,,,,,,,,England Women's,865,00:38:50.231,Pass,
,,,,,,,,,,,,,,,,,1.597247,,,,,,,,,,,,,f783f548-39ec-4b34-80a5-f53d25380bed,3189,,"[67.2, 4.2]",3893794,83,,,,,2.6165566,,Left Foot,,"[50.8, 13.7]",Ground Pass,,18.952837,,,Jessica Carter,19422.0,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,158,England Women's,865,['26348c44-42f1-492c-9005-7811696ed09d'],52,,,,,,,,,,,,,,,,,England Women's,865,00:38:52.865,Pass,
,,,,,,,,,,,,,,,,,1.411388,,,,,,,,,,,,,65e548d6-ef11-45d6-bd69-3d673125bfff,3191,,"[50.8, 13.7]",3893794,83,,True,,,0.9874233,,Right Foot,,"[57.4, 23.7]",Ground Pass,,11.981652,,,Keira Walsh,4658.0,,,,,,,2,Regular Play,Jessica Carter,19422.0,Left Center Back,158,England Women's,865,['d553815a-9b5b-4a05-8b58-76b90946d843'],54,,,,,,,,,,,,,,,,,England Women's,865,00:38:54.462,Pass,
,,,,,,,,,,,,,,,,,1.253466,,,,,,,,,,,,,42dbadc1-da95-45fb-847b-ece2713213cc,3193,,"[56.4, 34.0]",3893794,83,,,,,0.5978837,,Right Foot,,"[68.0, 41.9]",Ground Pass,,14.0346,,,Georgia Stanway,4643.0,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,158,England Women's,865,['d9305384-990e-4328-baa7-a409d3100739'],59,,,,,,,,,,,,,,,,,England Women's,865,00:38:59.263,Pass,
,,,,,,,,,,,,,,,,,1.960534,,,,,,,,,,,,,90a2fb68-09c1-47c0-95d2-bd76b28e82aa,3196,,"[68.6, 41.2]",3893794,84,,,,,2.9168816,,Right Foot,,"[47.6, 46.0]",Ground Pass,,21.541588,,,Millie Bright,4642.0,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,158,England Women's,865,"['35e7d1c2-c593-4c78-a675-f0fe0e2dc16e', '94cf11dd-53a4-4de4-bfa8-99019e62e2d6']",0,,,,,,,,,,,,,,,,,England Women's,865,00:39:00.516,Pass,True
,,,,,,,,,,,,,,,,,1.615854,,,,,,,,,,,,,8337fb58-535e-4214-9025-fbdd8fded532,3199,,"[50.8, 43.8]",3893794,84,,,,,-1.2693872,,Right Foot,,"[56.8, 24.5]",Ground Pass,,20.211136,,,Jessica Carter,19422.0,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,158,England Women's,865,['cde570c9-7ae8-441f-9fd9-45ae07985b5d'],3,,,,,,,,,,,,,,,,,England Women's,865,00:39:03.557,Pass,
,,,,,,,,,,,,,,,,,1.875932,,,,,,,,,,,,,5001c1c1-2083-4a72-ba55-65b8bb422ddb,3202,,"[56.8, 23.5]",3893794,84,,,,,-0.8007031,,Right Foot,,"[76.1, 3.6]",Ground Pass,,27.721832,,,Alex Greenwood,10252.0,,,,,,,2,Regular Play,Jessica Carter,19422.0,Left Center Back,158,England Women's,865,['cff9fd55-02fe-4130-9d3c-8ada1ea83291'],6,,,,,,,,,,,,,,,,,England Women's,865,00:39:06.071,Pass,
,,,,,,,,,,,,,,,,,0.772403,,,,,,,,,,,,,4799ad11-0d5c-45e0-90e6-98b126a29de5,3205,,"[74.1, 10.5]",3893794,84,,,,,-0.252318,,Left Foot,,"[86.9, 7.2]",Ground Pass,,13.218548,Incomplete,,Ella Toone,31534.0,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,158,England Women's,865,"['56eb58ba-8409-425f-9e19-3e9865838781', '769e2677-b7e5-462f-8d87-3604aa5139d7']",10,,,,,,,,,,,,,,,,,England Women's,865,00:39:10.759,Pass,
,,,,,,,,,,,,,,,,,1.571616,,,,,,,,,,,,,284cc1ea-221e-449e-9978-fe5bd84b67e3,3212,,"[42.5, 62.2]",3893794,84,,,,,-0.27934206,,Right Foot,,"[80.5, 51.3]",High Pass,,39.53239,Incomplete,,Nérilia Mondesir,30970.0,,,,,,Free Kick,2,From Free Kick,Dougenie Tabita Kerbie Joseph,402001.0,Right Center Back,159,Haiti Women's,2355,"['1f5062d5-ffc9-46ff-b239-194405ce2a65', '848237da-328a-4c7b-83e2-55cdd0f5b17d']",42,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:39:42.722,Pass,
,,,,,,,,,,,,,,,,,2.248572,,,,,,,,,,,,,1f5062d5-ffc9-46ff-b239-194405ce2a65,3214,,"[39.6, 28.8]",3893794,84,,,,,-0.12613831,,Head,,"[67.2, 25.3]",High Pass,,27.821035,,,Rachel Daly,5058.0,,,,,,Recovery,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,160,England Women's,865,"['284cc1ea-221e-449e-9978-fe5bd84b67e3', '59227b48-e47f-4621-932d-2bc81213cca4']",44,,,,,,,,,,,,,,,,,England Women's,865,00:39:44.294,Pass,
,,,,,,,,,,,,,,,,,0.763283,,,,,,,,,,,,,4bdde81a-279a-4772-ab4f-9e19311d229a,3218,,"[65.4, 18.3]",3893794,84,,,,,-2.8345468,,Right Foot,,"[57.2, 15.7]",Ground Pass,,8.602325,,,Lauren James,31531.0,,,,,,,2,Regular Play,Rachel Daly,5058.0,Center Forward,160,England Women's,865,"['8b982225-9f0e-43af-9ccf-4170b875c9f4', 'fccf8a43-b25c-48fd-8695-2bd4c1995d07']",47,,,,,,,,,,,,,,,,,England Women's,865,00:39:47.954,Pass,True
,,,,,,,,,,,,,,,,,4.49048,,,,,,,,,,,,,87208e3a-dcf1-46eb-828e-f6ad2ff45946,3221,,"[60.4, 17.7]",3893794,84,,,,,1.0298015,,Right Foot,,"[91.1, 68.8]",High Pass,,59.61292,,,Lucy Bronze,10178.0,,,True,,,,2,Regular Play,Lauren James,31531.0,Left Wing,160,England Women's,865,['d66c6323-255f-48d7-a475-b001665a33ca'],49,,,,,,,,,,,,,,,,,England Women's,865,00:39:49.815,Pass,
,,,,,,,,,,,,,,,,,1.685655,,,,,,,,,,,,,f396288d-b77b-4e39-b481-d6c62e2ce3b1,3224,,"[91.9, 69.3]",3893794,84,,,,,-0.5933502,,Right Foot,,"[104.8, 60.6]",High Pass,,15.559563,Incomplete,,Chloe Kelly,15570.0,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,160,England Women's,865,"['2e5fa9c3-9519-4611-9daf-13eefb5498ef', 'e86c8582-4eff-456c-ad42-21990be82fec']",54,,,,,,,,,,,,,,,,,England Women's,865,00:39:54.617,Pass,
,,,,,,,,,,,,,,,,,2.585161,,,,,,,,,,,,,a9bdee93-81c2-492c-b6c8-871b4c0ffefe,3229,,"[120.0, 80.0]",3893794,85,,,,,-1.6754454,,Right Foot,,"[115.2, 34.3]",High Pass,,45.951385,,,Lucy Bronze,10178.0,,True,True,Straight,,Corner,2,From Corner,Chloe Kelly,15570.0,Right Wing,161,England Women's,865,['fcea7941-ccf1-40e8-9b6c-ed9b70b90670'],32,,,,,,,,,,,,,,,,,England Women's,865,00:40:32.584,Pass,
,,,,,,,,,,,,,,,,,1.06881,,,,,,,,,,,,,e368117f-aff4-4251-8b23-15e90e7b97a6,3232,,"[115.2, 34.3]",3893794,85,,,,True,2.3057323,,,,"[110.5, 39.5]",Low Pass,,7.0092797,,,Georgia Stanway,4643.0,,,,,,,2,From Corner,Lucy Bronze,10178.0,Right Back,161,England Women's,865,"['088ea18c-6ab5-46c2-879c-50bbd5b780d3', 'a4ce3e0c-c762-4075-91c0-f26e307d91a2']",35,,,,,,,,,,,,,,,,,England Women's,865,00:40:35.170,Pass,True
,,,,,,,,,,,,,,,,,3.498688,,,,,,,,,,,,,fccda814-6ed2-4b7e-a4c6-908e2bd98484,3234,,"[110.5, 39.5]",3893794,85,,,,,1.1881002,,Right Foot,,"[120.0, 63.1]",High Pass,,25.440323,Out,,Chloe Kelly,15570.0,,,,,,,2,From Corner,Georgia Stanway,4643.0,Right Center Midfield,161,England Women's,865,['2a669786-cda5-412b-9fa8-69d6c916e96c'],36,,,,,,,,,,,,,,,,,England Women's,865,00:40:36.238,Pass,
,,,,,,,,,,,,,,,,,2.111306,,,,,,,,,,,,,6789445b-6966-494c-b125-fe06097b45a1,3236,,"[6.0, 36.0]",3893794,86,,True,,,1.4678749,,Left Foot,,"[8.2, 57.3]",Ground Pass,,21.413313,,,Dougenie Tabita Kerbie Joseph,402001.0,,,,,,Goal Kick,2,From Goal Kick,Kethna Louis,46847.0,Left Center Back,162,Haiti Women's,2355,['e741088e-377e-4bfb-8140-3714708f4448'],1,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:41:01.277,Pass,
,,,,,,,,,,,,,,,,,1.90319,,,,,,,,,,,,,5289b6fa-a832-4d8a-bf89-6f2602cbc2db,3243,,"[21.4, 58.6]",3893794,86,,,,,0.3894597,,Left Foot,,"[52.1, 71.2]",Ground Pass,,33.185085,Incomplete,,Batcheba Louis,46830.0,,,,,,,2,From Goal Kick,Dougenie Tabita Kerbie Joseph,402001.0,Right Center Back,162,Haiti Women's,2355,"['63c82cef-e055-4208-b494-36f748dd5410', '6d5a8cfb-8081-4ad1-a2f4-a883cd1d8bde']",9,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:41:09.286,Pass,
,,,,,,,,,,,,,,,,,1.306182,,,,,,,,,,,,,6d5a8cfb-8081-4ad1-a2f4-a883cd1d8bde,3245,,"[68.0, 8.9]",3893794,86,,,,,0.3886895,,Left Foot,,"[78.5, 13.2]",Ground Pass,,11.346365,,,Lauren James,31531.0,,,,,,Recovery,2,Regular Play,Alex Greenwood,10252.0,Left Back,163,England Women's,865,"['5289b6fa-a832-4d8a-bf89-6f2602cbc2db', 'e053c3ea-345b-4abb-b136-df853b0ba140']",11,,,,,,,,,,,,,,,,,England Women's,865,00:41:11.189,Pass,
,,,,,,,,,,,,,,,,,0.58622,,,,,,,,,,,,,093bd5c8-a8e8-4266-881c-131033ddde7f,3247,,"[81.2, 16.5]",3893794,86,,,,,1.801887,,Left Foot,,"[79.6, 23.3]",Ground Pass,,6.9856997,,,Ella Toone,31534.0,,,,,,,2,Regular Play,Lauren James,31531.0,Left Wing,163,England Women's,865,['107dc60b-3a27-43a1-9b56-582a7c2f22a6'],12,,,,,,,,,,,,,,,,,England Women's,865,00:41:12.496,Pass,
,,,,,,,,,,,,,,,,,0.912091,,,,,,,,,,,,,4e6aacc5-d3e8-4226-a662-8ab3d909416a,3251,,"[80.4, 26.3]",3893794,86,,,,,0.309093,,Right Foot,,"[92.3, 30.1]",Ground Pass,,12.491998,,,Rachel Daly,5058.0,,,,,,,2,Regular Play,Ella Toone,31534.0,Left Center Midfield,163,England Women's,865,"['0fb40873-68c0-4e5a-acec-1b3d6d7a618f', '4f3ce732-01a3-4703-814b-6521265c9c3d']",13,,,,,,,,,,,,,,,,,England Women's,865,00:41:13.888,Pass,True
,,,,,,,,,,,,,,,,,1.220861,,,,,,,,,,,,,5ab81721-d24b-4a52-87f7-227c4bb3515a,3253,,"[92.3, 29.9]",3893794,86,,,,,-2.0516837,,Left Foot,,"[87.5, 20.7]",Ground Pass,,10.376898,,,Lauren James,31531.0,,,,,,,2,Regular Play,Rachel Daly,5058.0,Center Forward,163,England Women's,865,['c67805c1-3260-41e8-a7ce-02fd16418348'],14,,,,,,,,,,,,,,,,,England Women's,865,00:41:14.800,Pass,
,,,,,,,,,,,,,,,,,2.492569,,,,,,,,,,,,,df9fbeb8-ddfa-4cc7-a53e-455e8b06c444,3270,,"[50.1, 61.4]",3893794,86,,,,,-0.44107383,,Left Foot,,"[93.1, 41.1]",High Pass,,47.55092,Incomplete,,Roseline Éloissaint,402013.0,,,,,,Free Kick,2,From Free Kick,Kethna Louis,46847.0,Left Center Back,164,Haiti Women's,2355,"['3a90d761-971f-4489-a5c4-199b0d82dfd4', '47781fd9-d3c4-4159-9dc4-4dd4918446a0']",51,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:41:51.141,Pass,
,,,,,,,,,,,,,,,,,1.992141,,,,,,,,,,,,,fcb1a180-44fc-4486-b839-74a61221b4f2,3274,,"[26.7, 38.1]",3893794,86,,,,,-0.30587888,,Right Foot,,"[47.6, 31.5]",High Pass,,21.917345,,,Rachel Daly,5058.0,,,,,,Recovery,2,Regular Play,Millie Bright,4642.0,Right Center Back,165,England Women's,865,['e3d71d45-4541-47a7-803b-d61684678b9b'],55,,,,,,,,,,,,,,,,,England Women's,865,00:41:55.244,Pass,
,,,,,,,,,,,,,,,,,1.272827,,,,,,,,,,,,,014c1141-cee6-46ec-9364-e85aef5a4265,3277,,"[47.6, 31.5]",3893794,86,,,,True,-2.5748634,,,,"[44.3, 29.4]",Low Pass,,3.9115214,,,Ella Toone,31534.0,,,,,,,2,Regular Play,Rachel Daly,5058.0,Center Forward,165,England Women's,865,"['1d1b5996-012e-4113-bd5d-502f9631701b', 'bdceb7d3-5611-4bae-b52f-c8fea2ee1479']",57,,,,,,,,,,,,,,,,,England Women's,865,00:41:57.336,Pass,True
