50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.726516,,,,,,,,,,,,,61129b37-b8a5-4cce-91ff-70596244c984,24,,,"[70.8, 0.1]",3893821,0,,,,,0.8559877,,,,,"[75.4, 5.4]",,Low Pass,,7.017834,,,Julia Angela Grosso,131645.0,,,,,,Throw-in,1,From Throw In,Ashley Elizabeth Marie Lawrence,15290.0,Left Back,4,Canada Women's,1206,['c6a250f6-833e-436c-b3f9-835031a55ff4'],19,,,,,,,,,,,,,,,,,Canada Women's,1206,00:00:19.728,Pass,
,,,,,,,,,,,,,,,,,,,0.712157,,,,,,,,,,,,,991ef096-16f6-47f5-9a58-3ad1d060c9d7,27,,,"[75.4, 5.4]",3893821,0,,,,,-2.2073045,,Left Foot,,,"[72.0, 0.8]",,Low Pass,,5.72014,,,Ashley Elizabeth Marie Lawrence,15290.0,,,,,,,1,From Throw In,Julia Angela Grosso,131645.0,Left Defensive Midfield,4,Canada Women's,1206,['d03f3387-0b0f-41f8-bb03-b322b8313526'],20,,,,,,,,,,,,,,,,,Canada Women's,1206,00:00:20.615,Pass,
,,,,,,,,,,,,,,,,,,,0.671262,,,,,,,,,,,,,81e834b2-04b5-4fb0-863e-d4d469687ac7,29,,,"[71.6, 2.2]",3893821,0,,,,,0.40187064,,Right Foot,,,"[75.6, 3.9]",,Ground Pass,,4.346263,Incomplete,,Julia Angela Grosso,131645.0,,,,,,,1,From Throw In,Ashley Elizabeth Marie Lawrence,15290.0,Left Back,4,Canada Women's,1206,"['7d528631-6ee6-45e6-93a8-d2f761331e9f', 'fe79f57b-7484-4b27-93d8-484e41de0355']",21,,,,,,,,,,,,,,,,,Canada Women's,1206,00:00:21.327,Pass,
,,,,,,,,,,,,,,,,,,,0.797039,,,,,,,,,,,,,eecfd615-fcfd-434e-b3ad-38807f91f56c,33,,,"[44.7, 76.3]",3893821,0,,,,,-0.61355615,,Right Foot,,,"[51.8, 71.3]",,Ground Pass,,8.683893,,,Mary Boio Fowler,35693.0,,,,,,,1,From Throw In,Hayley Emma Raso,6818.0,Right Midfield,4,Canada Women's,1206,['927d4334-c061-4df2-8700-db69e01e1a2c'],22,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:22.781,Pass,
,,,,,,,,,,,,,,,,,,,1.463038,,,,,,,,,,,,,33f7cf21-31c5-4a07-9c1c-17b9dc6bde45,37,,,"[56.8, 15.1]",3893821,0,,,,,2.8216183,,Right Foot,,,"[39.9, 20.7]",,Ground Pass,,17.803652,,,Vanessa Brigitte Gilles,30854.0,,,,,,Recovery,1,From Throw In,Rebecca Quinn,4951.0,Right Defensive Midfield,4,Canada Women's,1206,['a604cf8b-064c-40d3-be88-462a1af20cea'],25,,,,,,,,,,,,,,,,,Canada Women's,1206,00:00:25.480,Pass,
,,,,,,,,,,,,,,,,,,,2.080661,,,,,,,,,,,,,2f5893c2-2cc2-4a95-b562-bae59c87b243,40,,,"[37.9, 18.4]",3893821,0,,,,,2.2123353,,Right Foot,,,"[19.6, 42.9]",,Ground Pass,,30.58006,,,Kailen Mary Iacovoni Sheridan,4981.0,,,,,,,1,From Throw In,Vanessa Brigitte Gilles,30854.0,Left Center Back,4,Canada Women's,1206,['188e8e8c-2b62-4404-b22e-1c9a5dd58331'],28,,,,,,,,,,,,,,,,,Canada Women's,1206,00:00:28.191,Pass,
,,,,,,,,,,,,,,,,,,,3.127248,,,,,,,,,,,,,0bbe65ab-c2da-439a-ba51-5ef1f51496d5,43,,,"[26.2, 50.6]",3893821,0,,,,,-0.34953693,,Right Foot,,,"[78.6, 31.5]",,High Pass,,55.772484,Incomplete,,Christine Margaret Sinclair,5020.0,,,,,,,1,From Throw In,Kailen Mary Iacovoni Sheridan,4981.0,Goalkeeper,4,Canada Women's,1206,"['18f94bd4-5837-46cc-8e00-b3dfd8346d0b', 'fd508ac7-d456-41be-b8c4-d20aee57c320']",37,,,,,,,,,,,,,,,,,Canada Women's,1206,00:00:37.399,Pass,
,,,,,,,,,,,,,,,,,,,1.607234,,,,,,,,,,,,,c337c638-c621-4af9-9f10-22dc07300cb9,47,,,"[28.8, 77.0]",3893821,0,,,,,-0.46869808,,Right Foot,,,"[60.4, 61.0]",,High Pass,,35.41977,,,Emily Louise van Egmond,5076.0,,,,,,Recovery,1,Regular Play,Ellie Madison Carpenter,5095.0,Right Back,5,Australia Women's,1205,['4ea761c2-efe3-4145-82df-e85ba41bc180'],44,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:44.127,Pass,
,,,,,,,,,,,,,,,,,,,2.096413,,,,,,,,,,,,,2f6a4ee0-29bd-4faa-8231-dcf9ab59a9d3,51,,,"[60.4, 61.0]",3893821,0,,,,,-2.4485238,,Right Foot,,,"[48.6, 51.2]",,Low Pass,,15.33884,,,Katrina Gorry,4979.0,,,,,,,1,Regular Play,Emily Louise van Egmond,5076.0,Right Center Forward,5,Australia Women's,1205,['f263800a-1b96-4f2b-a3a4-6d3ee9791b7d'],45,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:45.923,Pass,
,,,,,,,,,,,,,,,,,,,1.751784,,,,,,,,,,,,,042dc8b4-9db3-42c4-9a8e-1de6927c4f9a,54,,,"[48.6, 51.2]",3893821,0,,,,,-2.4154136,,Right Foot,,,"[35.2, 39.3]",,Ground Pass,,17.921217,,,Alanna Stephanie Kennedy,5078.0,,,,,,,1,Regular Play,Katrina Gorry,4979.0,Right Defensive Midfield,5,Australia Women's,1205,['f4a735dd-5f55-4c60-9086-6d54cd68b796'],49,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:49.857,Pass,
,,,,,,,,,,,,,,,,,,,1.098443,,,,,,,,,,,,,1910a093-e732-4d22-b36c-8ed619ed8dab,57,,,"[35.2, 39.1]",3893821,0,,,,,-0.73471695,,Right Foot,,,"[49.7, 26.0]",,Ground Pass,,19.541239,,,Kyra Lillee Cooney-Cross,131586.0,,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Back,5,Australia Women's,1205,['d8b76949-c6ef-4278-8b43-440455b24fec'],52,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:52.650,Pass,
,,,,,,,,,,,,,,,,,,,1.86645,,,,,,,,,,,,,feb523d6-4cec-410f-a48d-21f8636d93a2,60,,,"[48.1, 26.0]",3893821,0,,,,,2.0344439,,Right Foot,,,"[34.6, 53.0]",,Ground Pass,,30.186918,,,Clare Hunt,401635.0,,,,,,,1,Regular Play,Kyra Lillee Cooney-Cross,131586.0,Left Defensive Midfield,5,Australia Women's,1205,['db96cd33-e705-4b32-931f-be57396a8c70'],54,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:54.800,Pass,
,,,,,,,,,,,,,,,,,,,1.398429,,,,,,,,,,,,,e29da61d-8c69-4ce0-9862-75d245f5d687,63,,,"[34.6, 53.1]",3893821,0,,,,,1.2110206,,Right Foot,,,"[42.8, 74.9]",,Ground Pass,,23.2912,,,Ellie Madison Carpenter,5095.0,,,,,,,1,Regular Play,Clare Hunt,401635.0,Right Center Back,5,Australia Women's,1205,['315484a6-1cde-4c34-9f22-2ccc864a6c11'],58,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:58.014,Pass,
,,,,,,,,,,,,,,,,,,,1.434857,,,,,,,,,,,,,a4bc6da6-a786-469e-9559-b2bb10017090,67,,,"[42.8, 74.9]",3893821,1,,,,,0.14531001,,Right Foot,,,"[59.2, 77.3]",,Ground Pass,,16.57468,,,Hayley Emma Raso,6818.0,,,,,,,1,Regular Play,Ellie Madison Carpenter,5095.0,Right Back,5,Australia Women's,1205,['1ddca927-3208-4993-9d42-7423bd97856e'],0,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:00.761,Pass,
,,,,,,,,,,,,,,,,,,,1.640334,,,,,,,,,,,,,d4ee007a-8449-44f2-ae51-ac84b97189a6,71,,,"[59.2, 77.3]",3893821,1,,,,,-1.0783106,,Left Foot,,,"[63.6, 69.1]",,Ground Pass,,9.305912,Incomplete,,Ellie Madison Carpenter,5095.0,,,,,,,1,Regular Play,Hayley Emma Raso,6818.0,Right Midfield,5,Australia Women's,1205,"['023ace5a-718e-42a2-953b-c9fa2438aa6f', '8655c5d0-447f-44e8-9b65-2d408307fb5a']",2,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:02.443,Pass,
,,,,,,,,,,,,,,,,,,,1.655976,,,,,,,,,,,,,8655c5d0-447f-44e8-9b65-2d408307fb5a,73,,,"[56.5, 11.0]",3893821,1,,,,,1.6284248,,Right Foot,,,"[55.6, 26.6]",,Ground Pass,,15.62594,,,Rebecca Quinn,4951.0,,,,,,Recovery,1,Regular Play,Ashley Elizabeth Marie Lawrence,15290.0,Left Back,6,Canada Women's,1206,"['386ab2e4-5d0a-49f4-95f2-2d1047b56cdb', 'd4ee007a-8449-44f2-ae51-ac84b97189a6']",4,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:04.083,Pass,
,,,,,,,,,,,,,,,,,,,0.622755,,,,,,,,,,,,,992f00e3-fe67-4f0e-b28d-44d77c48c3d9,76,,,"[55.6, 26.6]",3893821,1,,,,,-0.5176491,,Right Foot,,,"[62.8, 22.5]",,Ground Pass,,8.285529,,,Jessie Alexandra Fleming,25612.0,,,,,,,1,Regular Play,Rebecca Quinn,4951.0,Right Defensive Midfield,6,Canada Women's,1206,['475ba56c-1fa7-42e2-a8b4-d13e7132040c'],5,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:05.958,Pass,
,,,,,,,,,,,,,,,,,,,1.842019,,,,,,,,,,,,,8cc0391e-84fe-4fdc-83c2-d52627f97a01,80,,,"[62.8, 22.7]",3893821,1,,,,,0.7250066,,Left Foot,,,"[74.2, 32.8]",,Ground Pass,,15.230561,,,Christine Margaret Sinclair,5020.0,,,,,,,1,Regular Play,Jessie Alexandra Fleming,25612.0,Center Attacking Midfield,6,Canada Women's,1206,['63f9a057-3aff-473a-bcd2-cd1e228c5fb0'],6,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:06.739,Pass,
,,,,,,,,,,,,,,,,,,,2.512094,,,,,,,,,,,,,27f7ed73-f602-47c6-acb5-353323059615,83,,,"[86.5, 40.5]",3893821,1,,,,,0.6839512,,Right Foot,,,"[104.9, 55.5]",,Ground Pass,,23.739418,,,Adriana Kristina Leon,8297.0,,,,,,,1,Regular Play,Christine Margaret Sinclair,5020.0,Center Forward,6,Canada Women's,1206,['9c9f3360-18fa-4d97-b5b2-0c3bdcf9a50e'],10,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:10.782,Pass,
,,,,,,,,,,,,,,,,,,,1.848669,,,,,,,,,,,,,0c742568-e9a8-48de-a797-bb229dd213a7,86,,,"[109.6, 61.2]",3893821,1,,,,,-1.7196863,,Right Foot,True,,"[105.7, 35.2]",,High Pass,,26.290873,Incomplete,,Jordyn Pamela Huitema,26091.0,,,,,,,1,Regular Play,Adriana Kristina Leon,8297.0,Right Wing,6,Canada Women's,1206,"['44ff2ca5-dc33-41a4-a1b9-91d710b605de', '77e3fc6d-9fdb-4b99-88b2-832f3c374e68']",16,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:16.303,Pass,
,,,,,,,,,,,,,,,,,,,1.732007,,,,,,,,,,,,,412ea8c2-bbdf-4d21-b8c9-4cc957ea320d,89,,,"[19.5, 22.7]",3893821,1,,,,,0.4160645,,Right Foot,,,"[32.4, 28.4]",,Low Pass,,14.103191,Incomplete,,,,,,,,,Recovery,1,Regular Play,Caitlin Jade Foord,11338.0,Left Midfield,6,Canada Women's,1206,['e19e3306-a968-41af-9d3e-97413c56504a'],21,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:21.510,Pass,
,,,,,,,,,,,,,,,,,,,0.835934,,,,,,,,,,,,,e19e3306-a968-41af-9d3e-97413c56504a,90,,,"[87.7, 51.7]",3893821,1,,,,,-1.4164776,,Right Foot,,,"[89.8, 38.2]",,Ground Pass,,13.662357,,,Julia Angela Grosso,131645.0,,,,,,Recovery,1,Regular Play,Rebecca Quinn,4951.0,Right Defensive Midfield,6,Canada Women's,1206,"['2aacc773-ea0e-4a73-92ce-5d600aea391c', '412ea8c2-bbdf-4d21-b8c9-4cc957ea320d']",23,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:23.242,Pass,
,,,,,,,,,,,,,,,,,,,0.701178,,,,,,,,,,,,,44cb4bcd-c330-4916-a7cf-a5eda7514365,93,,,"[89.3, 46.2]",3893821,1,,,,,1.217806,,Left Foot,,,"[92.8, 55.7]",,Ground Pass,,10.1242285,,,Jessie Alexandra Fleming,25612.0,,,,,,,1,Regular Play,Julia Angela Grosso,131645.0,Left Defensive Midfield,6,Canada Women's,1206,['48e6fd0d-745b-4aee-9c05-660a27f0431d'],25,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:25.325,Pass,
,,,,,,,,,,,,,,,,,,,1.585684,,,,,,,,,,,,,8f09e56d-6cc8-453f-97d2-47cdd2d8c09e,96,,,"[92.1, 54.7]",3893821,1,,,,,1.1793911,,Right Foot,,,"[102.5, 79.9]",,Ground Pass,,27.261694,Out,,Adriana Kristina Leon,8297.0,,,,,,,1,Regular Play,Jessie Alexandra Fleming,25612.0,Center Attacking Midfield,6,Canada Women's,1206,['67324962-d4b6-45df-9b6a-3ba19822ef82'],27,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:27.462,Pass,
,,,,,,,,,,,,,,,,,,,2.422506,,,,,,,,,,,,,e4d4b5e5-6c8a-4777-b73f-afc4fd832ed1,98,,,"[20.4, 0.1]",3893821,1,,,,,0.112365164,,,,,"[46.1, 3.0]",,High Pass,,25.863102,Incomplete,,Caitlin Jade Foord,11338.0,,,,,,Throw-in,1,From Throw In,Stephanie-Elise Catley,5000.0,Left Back,7,Australia Women's,1205,"['e683d775-7ced-4729-a763-325d3caf9b63', 'f57dae16-e235-47be-b22a-103791547db8']",51,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:51.516,Pass,
,,,,,,,,,,,,,,,,,,,2.692291,,,,,,,,,,,,,f57dae16-e235-47be-b22a-103791547db8,101,,,"[74.0, 77.1]",3893821,1,,,,,-0.268703,,Right Foot,,,"[94.7, 71.4]",,High Pass,,21.470446,Incomplete,,Adriana Kristina Leon,8297.0,,,,,,Recovery,1,From Throw In,Kadeisha Buchanan,15357.0,Right Center Back,7,Australia Women's,1205,"['00b5dbb4-1f0d-461d-8890-272ca301d962', '6461cc75-88e2-4d2e-b9fd-d3b1f324681f', 'e4d4b5e5-6c8a-4777-b73f-afc4fd832ed1']",53,,,,,,,,,,,,,,,,,Canada Women's,1206,00:01:53.939,Pass,
,,,,,,,,,,,,,,,,,,,2.420825,,,,,,,,,,,,,6461cc75-88e2-4d2e-b9fd-d3b1f324681f,103,,,"[25.4, 8.7]",3893821,1,,,,,-0.39780885,,Head,,,"[44.2, 0.8]",,Low Pass,,20.3924,Out,,,,,,,,,Recovery,1,From Throw In,Stephanie-Elise Catley,5000.0,Left Back,7,Australia Women's,1205,['f57dae16-e235-47be-b22a-103791547db8'],56,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:56.631,Pass,
,,,,,,,,,,,,,,,,,,,1.494996,,,,,,,,,,,,,d9965381-61e1-4fb0-96ba-30a078f2aea2,104,,,"[73.4, 80.0]",3893821,2,,True,,,-2.3236115,,,,,"[36.3, 40.4]",,Low Pass,,54.263893,,,Kailen Mary Iacovoni Sheridan,4981.0,,,,,,Throw-in,1,From Throw In,Jayde Yuk Fun Riviere,25785.0,Right Back,8,Canada Women's,1206,['ac605776-48cf-479e-bdf6-b02d60978522'],6,,,,,,,,,,,,,,,,,Canada Women's,1206,00:02:06.704,Pass,
,,,,,,,,,,,,,,,,,,,1.184029,,,,,,,,,,,,,4c5af547-9437-4c05-9ad4-f929c005714d,106,,,"[36.3, 40.4]",3893821,2,,,,,-0.9873323,,Right Foot,,,"[46.4, 25.1]",,Ground Pass,,18.33303,,,Vanessa Brigitte Gilles,30854.0,,,,,,,1,From Throw In,Kailen Mary Iacovoni Sheridan,4981.0,Goalkeeper,8,Canada Women's,1206,['d8b399d9-e433-4f7b-a2d4-df1962673da6'],17,,,,,,,,,,,,,,,,,Canada Women's,1206,00:02:17.453,Pass,
