50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.083905,,,,,,,,,,,,,,,4de496c0-8064-4449-b73c-4b81c8e63138,16,,,"[49.0, 14.5]",3893818,0,,,,0.49319565,,Head,,,"[57.0, 18.8]",,Low Pass,,9.0824,,,,Lorena Bedoya Durango,49904.0,,,,,,Recovery,1,From Kick Off,Daniela Alexandra Árias Rojas,403277.0,Left Center Back,2,Germany Women's,857,"['73ed8b1b-2259-4a13-b909-c5592dbef678', 'c013dde4-b3a5-4ede-a5a7-5ef75e740c7f']",10,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:10.994,Pass,
,,,,,,,,,,,,,,,,,,0.563373,,,,,,,,,,,,,,,462c64a5-923b-4f2a-ab88-d77f4e2ba161,25,,,"[58.0, 59.3]",3893818,0,,,,1.8446383,,Right Foot,,,"[55.5, 68.2]",,Ground Pass,,9.244458,,,,Svenja Huth,10374.0,,,,,,,1,From Kick Off,Lina Magull,10259.0,Center Attacking Midfield,2,Germany Women's,857,['9ae9769b-26a6-4108-9751-36567b643248'],15,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:15.554,Pass,
,,,,,,,,,,,,,,,,,,1.455638,,,,,,,,,,,,,,,e94ee901-94ff-41a7-85f1-b62daf5d703f,28,,,"[55.5, 68.2]",3893818,0,,,,-2.851746,,Right Foot,,,"[44.1, 64.8]",,Ground Pass,,11.896218,,,,Kathrin Julia Hendrich,10399.0,,,,,,,1,From Kick Off,Svenja Huth,10374.0,Right Back,2,Germany Women's,857,['8e2952ce-64fd-49e9-a31a-5ad877a943be'],16,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:16.666,Pass,
,,,,,,,,,,,,,,,,,,5.761774,,,,,,,,,,,,,,,28da179a-ecf1-4f91-a30e-1470e6f4beff,32,,,"[44.7, 63.4]",3893818,0,,,,-0.39284417,,Right Foot,,,"[103.1, 39.2]",,High Pass,,63.215504,,Incomplete,,Alexandra Popp,15178.0,,,,,,,1,From Kick Off,Kathrin Julia Hendrich,10399.0,Right Center Back,2,Germany Women's,857,"['32fd4646-ba6a-4671-9b1f-d766f875e811', '551d4a96-b82d-4656-adb2-eb4e3f871028', 'ff90bc56-3c81-4293-afcc-c16bf4df6f53']",18,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:18.207,Pass,True
,,,,,,,,,,,,,,,,,,3.973149,,,,,,,,,,,,,,,56237009-9363-4965-befc-e1c7e98c39ed,36,,,"[16.0, 41.5]",3893818,0,,,,-0.14424263,,Drop Kick,,,"[69.7, 33.7]",,High Pass,,54.263523,,Incomplete,,Mayra Tatiana Ramírez Ramírez,53188.0,,,,,,,1,From Keeper,Catalina Pérez Jaramillo,46344.0,Goalkeeper,3,Colombia Women's,16802,"['282606b9-7228-406b-ab98-5d911d8c04d6', '6ecbeef9-14e2-4c9d-b39f-129dba22940f']",32,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:32.807,Pass,
,,,,,,,,,,,,,,,,,,2.675595,,,,,,,,,,,,,,,6ecbeef9-14e2-4c9d-b39f-129dba22940f,39,,,"[50.4, 46.4]",3893818,0,,,True,0.551655,,,,,"[64.7, 55.2]",,High Pass,,16.790771,,Incomplete,,Lina Magull,10259.0,,,,,,Recovery,1,From Keeper,Kathrin Julia Hendrich,10399.0,Right Center Back,3,Colombia Women's,16802,"['0dca3359-4db4-421d-9a63-f7d8b5506816', '321c6551-9b6f-4974-a6df-aa0e17b11bee', '56237009-9363-4965-befc-e1c7e98c39ed', 'e47e1732-270c-4baf-a844-c930b008a183']",36,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:36.780,Pass,True
,,,,,,,,,,,,,,,,,,0.938683,,,,,,,,,,,,,,,c8caff76-58bb-4c25-927a-f191632bbd78,45,,,"[62.8, 19.7]",3893818,0,,,,-1.3057535,,Right Foot,,,"[66.6, 5.7]",,Ground Pass,,14.50655,,,,Linda Lizeth Caicedo Alegría,386339.0,,,,,,,1,From Keeper,Lorena Bedoya Durango,49904.0,Right Defensive Midfield,3,Colombia Women's,16802,"['732713ff-1c41-43b3-b4b1-ad9fb57a7c8d', 'b3901865-56cd-4c43-bcec-1bfd0f31bc7a']",39,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:39.925,Pass,True
,,,,,,,,,,,,,,,,,,0.841625,,,,,,,,,,,,,,,8d8a72aa-22be-49f6-8add-739854833803,48,,,"[67.5, 4.6]",3893818,0,,,,1.0813242,,Right Foot,,,"[73.2, 15.3]",,Ground Pass,,12.12353,,,,María Catalina Usme Pineda,403278.0,,,,,,,1,From Keeper,Linda Lizeth Caicedo Alegría,386339.0,Left Wing,3,Colombia Women's,16802,['f35a9cc9-996a-4026-b3a6-031e40a03440'],41,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:41.748,Pass,
,,,,,,,,,,,,,,,,,,2.346869,,,,,,,,,,,,,,,cd270f3b-646e-40a8-b854-cf9e7479a2f2,54,,,"[73.4, 9.2]",3893818,1,,,,0.65452653,,Left Foot,,,"[106.5, 34.6]",,High Pass,,41.722534,,Incomplete,,Daniela Alexandra Árias Rojas,403277.0,,,,,,Free Kick,1,From Free Kick,María Catalina Usme Pineda,403278.0,Center Attacking Midfield,4,Colombia Women's,16802,"['138bb84b-b8c8-406b-9bb9-1d0139047d00', '46b78a04-b8e6-4cc3-9a78-cbcd57c0317d']",11,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:01:11.648,Pass,
,,,,,,,,,,,,,,,,,,1.48086,,,,,,,,,,,,,,,4487f018-0a50-4bcf-ac7e-861d621dfc41,59,,,"[75.6, 30.2]",3893818,1,,,,-1.5471321,,Right Foot,,,"[76.0, 13.3]",,High Pass,,16.904734,,,,Linda Lizeth Caicedo Alegría,386339.0,,,,,,Recovery,1,From Free Kick,Lorena Bedoya Durango,49904.0,Right Defensive Midfield,4,Colombia Women's,16802,['19cc5360-69c1-445a-acf3-3e21a45da3e5'],18,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:01:18.817,Pass,
,,,,,,,,,,,,,,,,,,1.103405,,,,,,,,,,,,,,,86cce93b-f0b9-4152-b4f6-6a3a6fa3a259,63,,,"[71.4, 1.8]",3893818,1,,,,2.9430249,,Right Foot,,,"[55.0, 5.1]",,Ground Pass,,16.728718,,,,María Catalina Usme Pineda,403278.0,,,,,,,1,From Free Kick,Linda Lizeth Caicedo Alegría,386339.0,Left Wing,4,Colombia Women's,16802,['ee9835ca-6074-490e-a6f7-93f5547ecf90'],25,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:01:25.400,Pass,
,,,,,,,,,,,,,,,,,,4.183657,,,,,,,,,,,,,,,c0230566-1b27-4105-8e41-605ecb3eb318,66,,,"[56.1, 5.1]",3893818,1,,,,2.171929,,Left Foot,,,"[33.4, 38.2]",,Ground Pass,,40.136017,,,,Carolina Arias Vidal,403283.0,,,,,,,1,From Free Kick,María Catalina Usme Pineda,403278.0,Center Attacking Midfield,4,Colombia Women's,16802,['03fbb1f8-fbe3-463d-bdae-8eb89b8807f3'],28,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:01:28.311,Pass,
,,,,,,,,,,,,,,,,,,1.122873,,,,,,,,,,,,,,,47140016-4c8a-4fbc-9fe1-16727e72bbcf,69,,,"[33.5, 39.8]",3893818,1,,,,1.5707964,,Right Foot,,,"[33.5, 52.4]",,Ground Pass,,12.6,,,,Jorelyn Andrea Daniela Carabalí Martínez,388473.0,,,,,,,1,From Free Kick,Carolina Arias Vidal,403283.0,Right Back,4,Colombia Women's,16802,['dc1e649e-8a72-4641-ab4a-806ad556e470'],34,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:01:34.762,Pass,
,,,,,,,,,,,,,,,,,,1.746136,,,,,,,,,,,,,,,b5e31264-e5ed-42db-a544-ef6e1fb139b2,72,,,"[21.5, 63.8]",3893818,1,,,,-2.1633103,,Left Foot,,,"[11.2, 48.5]",,Ground Pass,,18.44397,,,,Catalina Pérez Jaramillo,46344.0,,,,,,,1,From Free Kick,Jorelyn Andrea Daniela Carabalí Martínez,388473.0,Right Center Back,4,Colombia Women's,16802,['2c0efe60-bcd7-495a-b99a-e498627a9187'],38,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:01:38.460,Pass,
,,,,,,,,,,,,,,,,,,2.949302,,,,,,,,,,,,,,,c36f6635-4ac5-4987-ba0a-869b2401d158,75,,,"[11.7, 46.2]",3893818,1,,,,-0.1558682,,Right Foot,,,"[67.7, 37.4]",,High Pass,,56.68721,,Incomplete,,,,,,,,,,1,From Free Kick,Catalina Pérez Jaramillo,46344.0,Goalkeeper,4,Colombia Women's,16802,['5286ee66-812b-4e7f-9865-c9b50797cac1'],43,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:01:43.372,Pass,
,,,,,,,,,,,,,,,,,,2.967458,,,,,,,,,,,,,,,5286ee66-812b-4e7f-9865-c9b50797cac1,76,,,"[52.4, 42.7]",3893818,1,,,,0.14373867,,Head,,,"[75.2, 46.0]",,High Pass,,23.037579,,Incomplete,,Lina Magull,10259.0,,,,,,Recovery,1,From Free Kick,Kathrin Julia Hendrich,10399.0,Right Center Back,4,Colombia Women's,16802,"['310b90fb-dc6b-417d-b513-666762646e27', 'afc42b08-bbe5-4750-b481-2d4438c7ba2d', 'c36f6635-4ac5-4987-ba0a-869b2401d158']",46,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:46.322,Pass,
,,,,,,,,,,,,,,,,,,0.960472,,,,,,,,,,,,,,,310b90fb-dc6b-417d-b513-666762646e27,79,,,"[44.9, 34.1]",3893818,1,,,True,-0.17137912,,,,,"[50.1, 33.2]",,High Pass,,5.27731,,Unknown,,María Catalina Usme Pineda,403278.0,,,,,,Recovery,1,From Free Kick,Daniela Alexandra Árias Rojas,403277.0,Left Center Back,4,Colombia Women's,16802,"['33009e58-c342-4311-9335-4f348da65b72', '51ffe6c3-a72c-4fa8-b0ba-c58eff04e9d5', '5286ee66-812b-4e7f-9865-c9b50797cac1']",49,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:01:49.289,Pass,True
,,,,,,,,,,,,,,,,,,2.081671,,,,,,,,,,,,,,,8c5a2787-e1a2-45f4-ab2f-eadc5af454fd,83,,,"[49.7, 29.0]",3893818,2,,,,0.35461068,,Right Foot,,,"[84.0, 41.7]",,High Pass,,36.575676,,,,Mayra Tatiana Ramírez Ramírez,53188.0,,,,,,Free Kick,1,From Free Kick,Daniela Montoya Quiróz,403282.0,Left Defensive Midfield,5,Colombia Women's,16802,['58ec0ce4-695b-4ba6-ac65-998d4010b428'],19,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:19.768,Pass,
,,,,,,,,,,,,,,,,,,3.494983,,,,,,,,,,,,,,,1a2b8022-2267-400a-ac00-d2dfccaacc61,86,,,"[84.0, 41.7]",3893818,2,,,True,0.64552337,,,,,"[99.8, 53.6]",,High Pass,,19.78004,,Incomplete,,,,,,,,,,1,From Free Kick,Mayra Tatiana Ramírez Ramírez,53188.0,Center Forward,5,Colombia Women's,16802,"['3583b242-6372-4666-a993-11892b120af3', '8ce678b1-77c6-407d-9818-040996e4987b']",21,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:21.849,Pass,True
,,,,,,,,,,,,,,,,,,1.285705,,,,,,,,,,,,,,,31176ebb-581d-4361-b635-cf8fa31a3279,89,,,"[60.9, 58.6]",3893818,2,,,,0.75540715,,Right Foot,,,"[71.2, 68.3]",,Ground Pass,,14.148499,,,,Carolina Arias Vidal,403283.0,,,,,,Recovery,1,From Free Kick,Jorelyn Andrea Daniela Carabalí Martínez,388473.0,Right Center Back,5,Colombia Women's,16802,['a7892bbc-6544-41bc-922b-e69b4422330d'],28,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:28.310,Pass,
,,,,,,,,,,,,,,,,,,0.69136,,,,,,,,,,,,,,,a138bfec-f55d-4c36-80b0-d1e84c3b5751,93,,,"[62.3, 75.4]",3893818,2,,,,-2.773721,,Left Foot,,,"[52.7, 71.7]",,Ground Pass,,10.288342,,,,Jorelyn Andrea Daniela Carabalí Martínez,388473.0,,,,,,,1,From Free Kick,Carolina Arias Vidal,403283.0,Right Back,5,Colombia Women's,16802,['72f3e586-2028-4251-84f2-8951331160ee'],32,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:32.563,Pass,
,,,,,,,,,,,,,,,,,,5.227064,,,,,,,,,,,,,,,a350741b-3297-4bf0-b91c-e1b14302d9e2,96,,,"[52.7, 71.7]",3893818,2,,,,-0.13374822,,Right Foot,,,"[112.9, 63.6]",,High Pass,,60.74249,,Incomplete,,,,,,,,,,1,From Free Kick,Jorelyn Andrea Daniela Carabalí Martínez,388473.0,Right Center Back,5,Colombia Women's,16802,['395b2823-2131-406e-9159-82876f22c71a'],33,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:33.294,Pass,
,,,,,,,,,,,,,,,,,,2.753422,,,,,,,,,,,,,,,ca45544a-c999-4998-b828-bf26ee3f122b,99,,,"[15.4, 35.9]",3893818,2,,,,0.1237083,,Drop Kick,,,"[72.5, 43.0]",,High Pass,,57.539726,,Incomplete,,Alexandra Popp,15178.0,,,,,,,1,From Free Kick,Merle Frohms,15443.0,Goalkeeper,5,Colombia Women's,16802,"['14e54bc7-29ec-41ec-82fa-b6a9a8285f2a', 'ec5ddbd6-679b-4465-8176-a9275682dc3f']",56,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:56.031,Pass,
,,,,,,,,,,,,,,,,,,2.060458,,,,,,,,,,,,,,,14e54bc7-29ec-41ec-82fa-b6a9a8285f2a,102,,,"[47.6, 37.1]",3893818,2,,,True,-1.2706251,,,,,"[55.4, 11.9]",,Low Pass,,26.379538,,,,Linda Lizeth Caicedo Alegría,386339.0,,,,,,Recovery,1,From Free Kick,Daniela Alexandra Árias Rojas,403277.0,Left Center Back,5,Colombia Women's,16802,"['6b5bc564-44e0-4b7f-9456-0d29d39598e6', 'ca45544a-c999-4998-b828-bf26ee3f122b', 'ea91e557-3e07-4216-99c8-5e918f863af5']",58,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:58.785,Pass,True
,,,,,,,,,,,,,,,,,,0.867497,,,,,,,,,,,,,,,8d3f9a5d-5f2b-4b4c-badc-c7b1f4fbb24b,110,,,"[64.7, 74.6]",3893818,3,,,,-0.37170896,,Left Foot,,,"[70.6, 72.3]",,Ground Pass,,6.332456,,,,Jule Brand,46987.0,,,,,,,1,Regular Play,Svenja Huth,10374.0,Right Back,6,Germany Women's,857,"['5e7d0532-5877-42d8-99bb-51667718d1e0', 'eae48615-6128-4a5e-b75c-b2cb890c3f7c']",4,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:04.415,Pass,True
,,,,,,,,,,,,,,,,,,1.512956,,,,,,,,,,,,,,,fa86c667-ba0c-45b2-b4d3-1cbeb666abfb,115,,,"[71.6, 67.7]",3893818,3,,,,-1.7681919,,Right Foot,,,"[68.4, 51.7]",,Ground Pass,,16.316862,,,,Sara Däbritz,10263.0,,,,,,,1,Regular Play,Jule Brand,46987.0,Right Wing,6,Germany Women's,857,"['0170cc2e-a7d1-4baa-aea8-f462f2e4d252', '8b7ceee7-4890-4d04-9a95-d67b2ae4ed32', 'fd04c7a6-1f86-43c2-9ded-5d1e4c1606f6']",7,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:07.296,Pass,True
,,,,,,,,,,,,,,,,,,0.850071,,,,,,,,,,,,,,,c237e3bb-3eee-4e22-b7a7-8408652381ac,118,,,"[68.4, 51.7]",3893818,3,,,,2.161608,,Left Foot,,,"[62.9, 59.9]",,Ground Pass,,9.873702,,,,Lena Oberdorf,25478.0,,,,,,,1,Regular Play,Sara Däbritz,10263.0,Left Defensive Midfield,6,Germany Women's,857,['6ca1372f-5b26-49ee-a7c9-c2ba75fc26fd'],8,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:08.889,Pass,
,,,,,,,,,,,,,,,,,,0.814656,,,,,,,,,,,,,,,cebb0b8e-8a3d-4821-bddf-752ca3da55eb,122,,,"[63.7, 61.5]",3893818,3,,,,0.4160645,,Right Foot,,,"[80.9, 69.1]",,Low Pass,,18.804255,,,,Lina Magull,10259.0,,,,,,,1,Regular Play,Lena Oberdorf,25478.0,Right Defensive Midfield,6,Germany Women's,857,"['32276690-2cb8-4543-b8e5-102de2b41011', 'd4e48ff5-c299-4596-8cf1-c359788058b7']",10,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:10.586,Pass,True
,,,,,,,,,,,,,,,,,,3.038875,,,,,,,,,,,,,,,ca123a9d-fbb0-4c80-9650-208e7cb73c21,128,,,"[81.0, 73.0]",3893818,3,,,,-0.87919873,,Left Foot,,,"[120.0, 25.9]",,High Pass,,61.150715,,Out,,,,,,True,,,Free Kick,1,From Free Kick,Chantal Hagel,46999.0,Left Back,7,Germany Women's,857,,50,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:50.543,Pass,
