50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.173938,,,,,,,,,,,23962f7a-7309-4969-a6a1-48bd59d2de0c,26,,,"[79.6, 14.5]",3893814,0,,,,,-0.6578886,,Right Foot,,,,"[81.8, 12.8]",,Ground Pass,,2.7802877,,Incomplete,,Kosovare Asllani,10220.0,,,,,,,1,From Kick Off,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,2,Sweden Women's,858,"['59bdf348-2abe-440d-b256-911dfc42e640', '8967331d-1a93-4b7a-8a62-3a298602c253', 'd8728fed-ff98-407c-9d52-7807b1b631fa']",12,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:12.700,Pass,True
,,,,,,,,,,,,,,,2.268986,,,,,,,,,,,3a10b6e0-779f-4138-b173-b5c94fa2b07f,33,,,"[57.8, 47.4]",3893814,0,,,,,0.6960061,5f37648e-d20e-437b-932a-0ecd482e4208,Right Foot,,,,"[88.8, 73.3]",,Ground Pass,,40.395668,,,,Sofia Cantore,45638.0,True,,,,,,1,Regular Play,Barbara Bonansea,10211.0,Left Wing,3,Italy Women's,855,['b45d3e2b-13c1-469b-97ea-3a3a328cd1fc'],18,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:18.024,Pass,
,,,,,,,,,,,,,,,3.063552,,,,,,,,,,,02143f1b-d884-4af0-8317-2ed103001e7e,39,,,"[15.7, 34.8]",3893814,0,,,,,-0.12008065,,Right Foot,,,,"[76.2, 27.5]",,High Pass,,60.93882,,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,,1,From Keeper,Zecira Musovic,62713.0,Goalkeeper,4,Sweden Women's,858,"['344e33aa-858f-4de4-8388-01791a90fbaf', '8bdc15ad-4962-42cc-8069-1612764cd941']",50,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:50.370,Pass,
,,,,,,,,,,,,,,,1.10559,,,,,,,,,,,8bdc15ad-4962-42cc-8069-1612764cd941,42,,,"[43.9, 52.6]",3893814,0,,,,True,-1.1571071,,,,,,"[47.5, 44.4]",,Low Pass,,8.955445,,,,Arianna Caruso,32162.0,,,,,,Recovery,1,From Keeper,Elena Linari,10208.0,Right Center Back,4,Sweden Women's,858,"['02143f1b-d884-4af0-8317-2ed103001e7e', '9ff2fae2-a81c-408d-85a6-ead9372bf3be', 'cc4bd4c8-aaf5-4e5e-9bc9-1aadc647a140']",53,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:53.433,Pass,True
,,,,,,,,,,,,,,,4.250748,,,,,,,,,,,10e195a5-e725-49c1-b487-30d9f30269a0,45,,,"[47.5, 44.4]",3893814,0,,,,,-0.70278406,,Right Foot,,,,"[73.0, 22.8]",,Low Pass,,33.41871,,Incomplete,,,,,,,,,,1,From Keeper,Arianna Caruso,32162.0,Left Defensive Midfield,4,Sweden Women's,858,['25a65c44-fd75-4ee0-9f24-4e558eb78a59'],54,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:54.593,Pass,
,,,,,,,,,,,,,,,4.794837,,,,,,,,,,,a85e25b5-44af-4063-8e5a-d34612696d7e,48,,,"[48.2, 61.5]",3893814,1,,,,,0.1085349,,Right Foot,,,,"[105.1, 67.7]",,High Pass,,57.23679,,Incomplete,,Kosovare Asllani,10220.0,,,,,,,1,From Keeper,Gun Nathalie Björn,26093.0,Right Back,4,Sweden Women's,858,"['d745c266-172e-46a6-a2d8-6fec4a6d4ac9', 'ff40283a-1dfb-4e76-a762-3e0172e555d5']",0,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:00.440,Pass,
,,,,,,,,,,,,,,,1.145655,,,,,,,,,,,ff40283a-1dfb-4e76-a762-3e0172e555d5,51,,,"[15.0, 12.4]",3893814,1,,,,,2.248389,,Right Foot,,,,"[4.7, 25.2]",,Ground Pass,,16.429546,,,,Francesca Durante,32152.0,,,,,,Recovery,1,Regular Play,Cecilia Salvai,10370.0,Left Center Back,5,Italy Women's,855,"['47c7c441-ffb7-423b-a42c-0ddb0ed478eb', 'a85e25b5-44af-4063-8e5a-d34612696d7e', 'e01f1338-7b46-4b3e-8365-ebfb069cc33c']",5,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:05.235,Pass,True
,,,,,,,,,,,,,,,1.318286,,,,,,,,,,,da6829f6-5d07-4725-b00a-89e003e0a91f,53,,,"[4.5, 24.6]",3893814,1,,,,,-0.72564036,,Left Foot,,,,"[23.1, 8.1]",,Low Pass,,24.863829,,,,Lisa Boattin,25770.0,,,,,,,1,Regular Play,Francesca Durante,32152.0,Goalkeeper,5,Italy Women's,855,['9b093725-db15-4041-b710-e6ea1d59f29f'],6,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:06.381,Pass,
,,,,,,,,,,,,,,,0.037543,,,,,,,,,,,7f0152ca-7d56-4e26-a7e3-e5c9a146e6a4,57,,,"[23.1, 8.1]",3893814,1,,,,,-1.2078706,,Left Foot,,,,"[26.1, 0.2]",,Low Pass,,8.450444,,Out,,,,,,,,,,1,Regular Play,Lisa Boattin,25770.0,Left Back,5,Italy Women's,855,['e585880e-8af6-467d-adac-ee2e76227824'],7,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:07.739,Pass,True
,,,,,,,,,,,,,,,1.091275,,,,,,,,,,,fe4ecdba-088d-469f-8c3a-4e02977dbd3d,58,,,"[94.8, 80.0]",3893814,1,,True,,,-1.2560387,,,,,,"[97.6, 71.4]",,Low Pass,,9.044335,,,,Kosovare Asllani,10220.0,,,,,,Throw-in,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,6,Sweden Women's,858,['17070fdd-b7d3-4c3e-8943-cc6705648e5b'],18,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:18.278,Pass,
,,,,,,,,,,,,,,,1.825696,,,,,,,,,,,4ec83ec9-8359-42f6-8832-3fb579464a08,62,,,"[14.2, 7.0]",3893814,1,,,,,0.045236606,,Left Foot,,,,"[38.5, 8.1]",,Low Pass,,24.324884,,,,Barbara Bonansea,10211.0,,,,,,,1,Regular Play,Manuela Giugliano,10228.0,Right Defensive Midfield,7,Italy Women's,855,['0360f388-8361-4373-98bd-1375813812bc'],20,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:20.418,Pass,
,,,,,,,,,,,,,,,0.108842,,,,,,,,,,,9f07e328-07af-4482-924c-77c25fca8336,70,,,"[83.7, 72.7]",3893814,1,,,,,-0.6435011,,Right Foot,,,,"[86.9, 70.3]",,Ground Pass,,4.0,,Incomplete,,Kosovare Asllani,10220.0,,,,,,,1,Regular Play,Amanda Ilestedt,26092.0,Right Center Back,8,Sweden Women's,858,"['426eb031-85a0-455e-8ede-b9881d673ecc', '79016b7a-a279-477e-b388-66f76b0fddc0', '86fe67f4-f9cc-4e41-9404-5dc49ce139d0']",24,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:24.733,Pass,True
,,,,,,,,,,,,,,,0.705162,,,,,,,,,,,195513c6-9d18-4457-84ad-c836b0a02768,73,,,"[85.2, 80.0]",3893814,1,,,,,-1.551751,,,,,,"[85.4, 69.5]",,Low Pass,,10.5019045,,,,Ingrid Filippa Angeldal,62666.0,,,,,,Throw-in,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,9,Sweden Women's,858,['07326e25-5bec-4366-bc0a-83f8cff2a27f'],39,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:39.056,Pass,
,,,,,,,,,,,,,,,0.881351,,,,,,,,,,,6ef0fd22-50a2-448e-af95-142fc7bb89c3,76,,,"[84.6, 70.3]",3893814,1,,,,,2.020556,,Right Foot,,,,"[81.8, 76.1]",,Low Pass,,6.440497,,,,Gun Nathalie Björn,26093.0,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,9,Sweden Women's,858,"['757c6bd4-1206-4b2d-a32f-affa53153831', '99d848f1-9f0c-4a17-b7b1-243687c83ae7']",39,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:39.761,Pass,True
,,,,,,,,,,,,,,,1.648317,,,,,,,,,,,3b4e2a4e-580f-4327-8db4-1026c64b5cdf,79,,,"[81.8, 75.9]",3893814,1,,,,,-0.35144478,,Right Foot,,,,"[87.8, 73.7]",,Low Pass,,6.3906183,,Incomplete,,Ingrid Filippa Angeldal,62666.0,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,9,Sweden Women's,858,"['d66b63a1-020c-4501-a37a-7b4912fd55d5', 'fcc6ad34-5661-44d9-9305-79fb60bcfc56']",40,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:40.723,Pass,
,,,,,,,,,,,,,,,0.496675,,,,,,,,,,,329b5fc1-05dc-4dae-b462-416934d605d8,85,,,"[32.6, 3.4]",3893814,1,,,,,1.6977692,,Right Foot,,,,"[30.8, 17.5]",,Ground Pass,,14.214429,,Incomplete,,Manuela Giugliano,10228.0,,,,,,,1,From Throw In,Arianna Caruso,32162.0,Left Defensive Midfield,9,Sweden Women's,858,"['49f5f3be-f074-4e21-a360-5530e066d75b', '746ddf91-d7a1-4f60-b3e3-fadf3886228e']",43,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:43.141,Pass,
,,,,,,,,,True,,,,,,0.46749,,,,,,,,,,,746ddf91-d7a1-4f60-b3e3-fadf3886228e,87,,,"[89.3, 62.6]",3893814,1,,,,,2.9147937,,Right Foot,,,,"[85.4, 63.5]",,Ground Pass,,4.002499,,,,Ingrid Filippa Angeldal,62666.0,,,,,,Interception,1,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing,9,Sweden Women's,858,"['329b5fc1-05dc-4dae-b462-416934d605d8', '59d110e9-94fe-49f2-8164-cdd8c78ea461']",43,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:43.638,Pass,
,,,,,,,,,,,,,,,3.19235,,,,,,,,,,,0ad60947-cce3-4339-94a0-a3c7982c41e6,90,,,"[86.0, 59.6]",3893814,1,,,,,-0.038308773,,Left Foot,,,,"[114.7, 58.5]",,Ground Pass,,28.721073,,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,9,Sweden Women's,858,"['c850b219-e67d-478e-97fc-4a5167941619', 'fc52e72c-b85b-450d-ab35-f3efeb97b64c']",45,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:45.234,Pass,
,,,,,,,,,,,,,,,1.102522,,,,,,,,,,,64de3d4d-ccbc-4531-a493-576a99602380,95,,,"[3.9, 22.8]",3893814,1,,,,,-0.51748776,,Right Foot,,,,"[16.9, 15.4]",,Ground Pass,,14.95861,,,,Arianna Caruso,32162.0,,,,,,,1,Regular Play,Cecilia Salvai,10370.0,Left Center Back,10,Italy Women's,855,"['3dd877c3-7aa7-45e4-987a-ee1b0b8d42c6', 'd7eb0629-7202-46e8-98f6-2643367ef62a']",50,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:50.066,Pass,True
,,,,,,,,,,,,,,,1.273745,,,,,,,,,,,9289708d-68cf-4d69-8fb6-844e849d274a,99,,,"[26.6, 7.0]",3893814,1,,,,,0.40298462,,Left Foot,,,,"[45.6, 15.1]",,Ground Pass,,20.65454,,,,Barbara Bonansea,10211.0,,,,,,,1,Regular Play,Arianna Caruso,32162.0,Left Defensive Midfield,10,Italy Women's,855,['02efe0c6-561b-4d2a-9d61-472e823e6e6d'],53,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:53.897,Pass,
,,,,,,,,,,,,,,,1.30237,,,,,,,,,,,efddc677-a8da-4ddd-92be-33599de8305c,102,,,"[46.0, 14.5]",3893814,1,,,,,2.1486983,,Right Foot,,,,"[40.0, 23.7]",,Ground Pass,,10.983624,,,,Giulia Dragoni,349028.0,,,,,,,1,Regular Play,Barbara Bonansea,10211.0,Left Wing,10,Italy Women's,855,['5c2b0d0e-5226-41fe-88b6-91bb6a7aca2f'],55,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:55.211,Pass,
,,,,,,,,,,,,,,,2.603669,,,,,,,,,,,1f3e41a0-283e-45ca-ad49-bd5131f56b42,105,,,"[44.5, 33.3]",3893814,1,,,,,0.48419878,,Right Foot,,,,"[88.8, 56.6]",,High Pass,,50.053772,,,,Sofia Cantore,45638.0,,,,,,,1,Regular Play,Giulia Dragoni,349028.0,Center Attacking Midfield,10,Italy Women's,855,['bb9b2664-3c1b-4914-be55-12c6b4818c6b'],58,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:58.427,Pass,
,,,,,,,,,,,,,,,0.982775,,,,,,,,,,,2eaeff13-da6d-4070-89b0-a26e0bc6ba43,109,,,"[111.9, 67.8]",3893814,2,,,,,-1.433455,,Right Foot,True,,,"[115.3, 43.2]",,High Pass,,24.833847,,Incomplete,,,,,,,,,,1,Regular Play,Sofia Cantore,45638.0,Right Wing,10,Italy Women's,855,['bc98c215-09de-46c1-a990-4a218b7f56b4'],9,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:09.260,Pass,
,,,,,,,,,,,,,,,0.835125,,,,,,,,,,,5654d78c-6537-42ad-b1c2-958f44f98874,117,,,"[97.6, 44.7]",3893814,2,,,,,2.6281936,a77e1784-8f86-4507-a8e5-a1762dc9fea6,Right Foot,,,,"[88.2, 50.0]",,Ground Pass,,10.7912,,,,Manuela Giugliano,10228.0,True,,,,,,1,Regular Play,Giulia Dragoni,349028.0,Center Attacking Midfield,10,Italy Women's,855,['58f759c4-da1a-4266-b9bd-df9ebdd0eb0b'],14,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:14.390,Pass,
,,,,,,,,,,,,,,,1.497549,,,,,,,,,,,ec5b638d-35ba-4354-8f54-a520b19936f8,124,,,"[120.0, 80.0]",3893814,2,,,,,-1.8878521,080aaf70-5d9d-45ff-b77b-91790bc5c48b,Right Foot,,,,"[109.5, 48.0]",,Low Pass,,33.678627,,,,Arianna Caruso,32162.0,True,True,,Straight,,Corner,1,From Corner,Manuela Giugliano,10228.0,Right Defensive Midfield,11,Italy Women's,855,['886fa677-386b-450b-9f06-0c86b9862e42'],57,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:57.707,Pass,
,,,,,,,,,,,,,,,3.106235,,,,,,,,,,,c0d3e338-ba1a-4698-a08f-e517fc783329,128,,,"[6.0, 36.0]",3893814,3,,,,,-0.4686351,,Right Foot,,,,"[54.0, 11.7]",,High Pass,,53.800465,,,,Fridolina Rolfö,10215.0,,,,,,Goal Kick,1,From Goal Kick,Zecira Musovic,62713.0,Goalkeeper,12,Sweden Women's,858,['00ac65cb-c755-4027-a65b-782d7481458a'],27,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:27.667,Pass,
,,,,,,,,,,,,,,,0.203484,,,,,,,,,,,0a400a28-ea82-4e57-9156-7470950e452b,130,,,"[54.0, 11.7]",3893814,3,,,,,-0.08865588,,Head,,,,"[58.5, 11.3]",,Low Pass,,4.5177426,,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,,1,From Goal Kick,Fridolina Rolfö,10215.0,Left Wing,12,Sweden Women's,858,"['1549ec75-8944-4c55-9fa4-850e6fdac857', 'c9d67b89-9294-4e5d-9d1d-b616167e7035']",30,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:30.773,Pass,
,,,,,,,,,,,,,,,0.687613,,,,,,,,,,,b44ce1ff-32a4-4140-86e9-93b0d62401e5,133,,,"[58.0, 13.0]",3893814,3,,,,,0.94897205,,Right Foot,,,,"[62.3, 19.0]",,Ground Pass,,7.3817344,,Incomplete,,Kosovare Asllani,10220.0,,,,,,Recovery,1,From Goal Kick,Fridolina Rolfö,10215.0,Left Wing,12,Sweden Women's,858,"['cdee7d82-efdc-42f6-ae5b-a55d06b7deb7', 'd0db5250-fe58-4748-82dc-3abd3802d0be']",32,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:32.177,Pass,
,,,,,,,,,,,,,,,0.711017,,,,,,,,,,,40fdc415-e3e7-446f-bc73-75b1eb5f4000,138,,,"[56.3, 60.3]",3893814,3,,,,,1.9797041,,Right Foot,,,,"[52.4, 69.3]",,Ground Pass,,9.80867,,,,Sofia Cantore,45638.0,,,,,,,1,From Goal Kick,Arianna Caruso,32162.0,Left Defensive Midfield,12,Sweden Women's,858,"['2344cbd4-11ed-4d1b-941f-1b2a0e8ed919', 'f4af293c-cb2f-457b-a424-1ca3937d938c']",33,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:33.893,Pass,True
,,,,,,,,,,,,,,,3.141332,,,,,,,,,,,5678623e-a7aa-431e-ad4f-0d2585331265,142,,,"[53.1, 71.0]",3893814,3,,,,,-0.26106,,Right Foot,,,,"[93.9, 60.1]",,High Pass,,42.23091,,Incomplete,,Chiara Beccari,135571.0,,,,,,,1,From Goal Kick,Sofia Cantore,45638.0,Right Wing,12,Sweden Women's,858,"['bfa9d664-6662-4fff-a2d8-562de650d5b5', 'de1f8bf3-9d16-4f93-8235-4841abc9d9f1']",35,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:35.777,Pass,
,,,,,,,,,,,,,,,1.789124,,,,,,,,,,,9328dad5-4a1a-41b2-8ec2-b9690f9fec68,147,,,"[16.7, 12.1]",3893814,3,,,,,-0.4820787,,Left Foot,,,,"[33.9, 3.1]",,Low Pass,,19.412367,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,From Goal Kick,Amanda Ilestedt,26092.0,Right Center Back,12,Sweden Women's,858,['dc9b488c-8cf9-4d38-8f7e-96ecc7d6c00c'],40,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:40.804,Pass,
