50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,2606c2eb-269e-47e5-95d4-33084161c9a8,1176,,,"[32.2, 46.8]",3893813,36,,,,,-1.3492204,,Right Foot,,,,"[36.3, 28.6]",Ground Pass,,18.656097,,,,,Lingwei Yao,402024.0,,,,,,,1,Regular Play,Shanshan Wang,25485.0,,Right Center Back,77,China PR Women's,1207,['a97eb0d4-4102-45f1-ab90-78c561d1459b'],52,,,,,,,,,,,,,,,,,China PR Women's,1207,00:36:52.101,Pass,
,,,,,,,,,,,,,,,,1.432473,,,,,,,,,,,,,29430382-c13d-4830-86a1-2ded9a31d7c0,1179,,,"[43.9, 17.4]",3893813,36,,,,,-1.160669,,Right Foot,,,,"[50.9, 1.3]",Ground Pass,,17.55591,,,,,Qiaozhu Chen,131583.0,,,,,,,1,Regular Play,Lingwei Yao,402024.0,,Right Defensive Midfield,77,China PR Women's,1207,['3b1d0661-6003-4153-8862-b168d669c5f5'],57,,,,,,,,,,,,,,,,,China PR Women's,1207,00:36:57.681,Pass,
,,,,,,,,,,,,,,,,1.838467,,,,,,,,,,,,,6e1cfb59-90d9-4d38-85f5-2afd22931015,1182,,,"[50.9, 1.3]",3893813,37,,,,,2.275488,,Left Foot,,,,"[38.4, 16.0]",Ground Pass,,19.296114,,,,,Yao Wei,25484.0,,,,,,,1,Regular Play,Qiaozhu Chen,131583.0,,Left Back,77,China PR Women's,1207,['7214f905-3aea-4c80-ab97-317e4414ebe8'],0,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:00.342,Pass,
,,,,,,,,,,,,,,,,2.039999,,,,,,,,,,,,,49668d05-30ff-4dcf-b70e-67a890ba8af1,1185,,,"[27.8, 22.7]",3893813,37,,,,,2.290632,,Left Foot,,,,"[9.3, 43.8]",Ground Pass,,28.061718,,,,,Yu Zhu,131695.0,,,,,,,1,Regular Play,Yao Wei,25484.0,,Left Center Back,77,China PR Women's,1207,['ecb64c31-1f6f-4246-a131-32229a19c1e7'],3,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:03.529,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,383d1ea4-8e49-469f-9a15-b9e793af68bf,1188,,,"[9.3, 43.8]",3893813,37,,,,,-1.046537,,Right Foot,,,,"[17.8, 29.1]",Ground Pass,,16.980577,,,,,Yao Wei,25484.0,,,,,,,1,Regular Play,Yu Zhu,131695.0,,Goalkeeper,77,China PR Women's,1207,['c194ffbe-32b4-4e45-a879-67fdfb3029e3'],7,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:07.207,Pass,
,,,,,,,,,,,,,,,,0.982217,,,,,,,,,,,,,20f7e7e3-3658-4b5c-aa49-11ed02a11b88,1191,,,"[20.2, 27.4]",3893813,37,,,,,-0.35653228,,Right Foot,,,,"[39.8, 20.1]",Ground Pass,,20.915306,,,,,Lina Yang,131579.0,,,,,,,1,Regular Play,Yao Wei,25484.0,,Left Center Back,77,China PR Women's,1207,['1e544bf0-0ac1-4877-9a47-6d3b9069efbc'],10,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:10.365,Pass,
,,,,,,,,,,,,,,,,1.899124,,,,,,,,,,,,,0469b133-b5ea-4d04-9b84-530a181a79f0,1194,,,"[39.8, 20.1]",3893813,37,,,,,3.1415927,,Left Foot,,,,"[27.1, 20.1]",Ground Pass,,12.7,,,,,Yao Wei,25484.0,,,,,,,1,Regular Play,Lina Yang,131579.0,,Left Defensive Midfield,77,China PR Women's,1207,['28ee531a-264f-4741-be6e-0b4e1fc1e2e3'],11,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:11.467,Pass,
,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,d22e9cb0-ae15-4885-97a0-c19c5c698e31,1197,,,"[29.2, 21.3]",3893813,37,,,,,1.6834669,,Left Foot,,,,"[25.5, 54.0]",Ground Pass,,32.90866,,,,,Shanshan Wang,25485.0,,,,,,,1,Regular Play,Yao Wei,25484.0,,Left Center Back,77,China PR Women's,1207,['53e14b85-6b5a-4017-bc15-7dc22e10c308'],17,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:17.746,Pass,
,,,,,,,,,,,,,,,,2.046946,,,,,,,,,,,,,de0b78e6-4dd5-4f86-88c7-d63dc26a77f2,1200,,,"[26.9, 52.9]",3893813,37,,,,,0.8117612,,Right Foot,,,,"[50.9, 78.2]",Ground Pass,,34.872482,,,,,Mengwen Li,131575.0,,,,,,,1,Regular Play,Shanshan Wang,25485.0,,Right Center Back,77,China PR Women's,1207,['bd7fbc15-4a25-49fc-9a99-30716d1bf43c'],20,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:20.834,Pass,
,,,,,,,,,,,,,,,,1.645662,,,,,,,,,,,,,db2e4c2e-6876-4b83-8fa5-d9a98d4013c3,1204,,,"[44.8, 74.5]",3893813,37,,,,,-2.89403,,Left Foot,,,,"[26.6, 69.9]",Ground Pass,,18.77232,,,,,Shanshan Wang,25485.0,,,,,,,1,Regular Play,Mengwen Li,131575.0,,Right Back,77,China PR Women's,1207,['4ff0100d-c7f3-4daa-9822-4cd10f480844'],24,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:24.095,Pass,
,,,,,,,,,,,,,,,,1.907467,,,,,,,,,,,,,8fa9c9c7-eb9a-4a82-a869-94bc9084ce66,1207,,,"[27.1, 69.9]",3893813,37,,,,,0.14806104,,Right Foot,,,,"[56.6, 74.3]",High Pass,,29.82633,,,,,Chengshu Wu,402019.0,,,,,,,1,Regular Play,Shanshan Wang,25485.0,,Right Center Back,77,China PR Women's,1207,['5b270e75-7892-4519-9fae-d4ef614663ae'],25,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:25.874,Pass,
,,,,,,,,,,,,,,,,0.713438,,,,,,,,,,,,,5fec362b-af41-4e8a-96b7-75d83db5bde5,1209,,,"[56.6, 74.3]",3893813,37,,,,,-0.41822433,,Head,,,,"[63.8, 71.1]",Low Pass,,7.879086,,,,,Linyan Zhang,402025.0,,,,,,,1,Regular Play,Chengshu Wu,402019.0,,Right Midfield,77,China PR Women's,1207,['fdf9c377-7524-4e1d-a0cc-c88c3e8aad09'],27,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:27.821,Pass,
,,,,,,,,,,,,,,,,0.672305,,,,,,,,,,,,,5332a858-9f1f-4aca-b2bd-dc2a12f42261,1213,,,"[64.2, 73.8]",3893813,37,,,,,3.1145723,,Left Foot,,,,"[56.8, 74.0]",Ground Pass,,7.4027023,,,,,Chengshu Wu,402019.0,,,,,,,1,Regular Play,Linyan Zhang,402025.0,,Center Forward,77,China PR Women's,1207,['1d4345b2-7e0a-46dd-860a-ef6239537c86'],30,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:30.084,Pass,
,,,,,,,,,,,,,,,,0.738715,,,,,,,,,,,,,82bb07ba-24ce-4673-a95c-ba3beca2efc6,1216,,,"[67.7, 72.5]",3893813,37,,,,,0.551655,,Left Foot,,,,"[72.9, 75.7]",Ground Pass,,6.105735,,,,,Linyan Zhang,402025.0,,,,,,,1,Regular Play,Chengshu Wu,402019.0,,Right Midfield,77,China PR Women's,1207,['f6ef1065-41b3-4db0-89f5-a59f39165447'],32,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:32.956,Pass,
,,,,,,,,,,,,,,,,1.443389,,,,,,,,,,,,,21dc6548-27c2-4c81-9af7-ce763d06a714,1219,,,"[69.1, 76.6]",3893813,37,,,,,-1.8925469,,Left Foot,,,,"[61.7, 54.4]",Ground Pass,,23.400854,,,,,Lingwei Yao,402024.0,,,,,,,1,Regular Play,Linyan Zhang,402025.0,,Center Forward,77,China PR Women's,1207,['7a2c1da4-2810-4738-8c34-64228269d879'],34,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:34.990,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,e3e609d2-f403-4cb6-a3c3-0440ed0c7258,1222,,,"[61.7, 54.4]",3893813,37,,,,,-1.5707964,,Right Foot,,,,"[61.7, 39.4]",Ground Pass,,15.0,,,,,Lina Yang,131579.0,,,,,,,1,Regular Play,Lingwei Yao,402024.0,,Right Defensive Midfield,77,China PR Women's,1207,['24f71d64-c92d-4256-9e1f-cec0112d87be'],37,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:37.610,Pass,
,,,,,,,,,,,,,,,,1.967503,,,,,,,,,,,,,a2c97f8c-ff1c-4fb3-9431-126c8e2386ff,1225,,,"[61.7, 39.4]",3893813,37,,,,,-1.0429032,,Right Foot,,,,"[81.7, 5.1]",High Pass,,39.705036,,,,,Qiaozhu Chen,131583.0,,,,,,,1,Regular Play,Lina Yang,131579.0,,Left Defensive Midfield,77,China PR Women's,1207,['bcfac661-e214-4615-bdd3-27a8e259b291'],38,,,,,,,,,,,,,,,,,China PR Women's,1207,00:37:38.932,Pass,
,,,,,,,,,,,,,,,,1.497428,,,,,,,,,,,,,26fa6c53-bd9a-496a-b5b1-a9ff8b495b2b,1228,,,"[41.9, 80.0]",3893813,37,,True,,,-2.4222462,,,,,,"[28.2, 68.0]",Low Pass,,18.212358,,,,,Dougenie Tabita Kerbie Joseph,402001.0,,,,,,Throw-in,1,From Throw In,Betina Petit-Frère,402002.0,,Right Back,78,Haiti Women's,2355,['329e9ac1-22d9-47db-ba74-6ec725493b24'],48,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:37:48.925,Pass,
,,,,,,,,,,,,,,,,1.83719,,,,,,,,,,,,,82c1f101-d303-42cd-927d-d9860edb59ec,1230,,,"[28.2, 68.0]",3893813,37,,,,,-1.7804362,,Right Foot,,,,"[22.2, 39.8]",Ground Pass,,28.831234,,,,,Kethna Louis,46847.0,,,,,,,1,From Throw In,Dougenie Tabita Kerbie Joseph,402001.0,,Right Center Back,78,Haiti Women's,2355,['2add071b-8286-474c-9f01-b0e75c215e0e'],51,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:37:51.011,Pass,
,,,,,,,,,,,,,,,,2.696191,,,,,,,,,,,,,cb675578-f3a8-4caa-86b5-c392eea01bc6,1233,,,"[38.4, 28.1]",3893813,37,,,,,-0.18716004,,Left Foot,,,,"[81.7, 19.9]",High Pass,,44.069603,,,Incomplete,,Roselord Borgella,53993.0,,,,,,,1,From Throw In,Kethna Louis,46847.0,,Left Center Back,78,Haiti Women's,2355,"['5e414df5-4ea7-41b6-a40d-8f8bbb012792', 'db957b79-c28e-4d84-8b30-cd109faae1c4']",58,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:37:58.013,Pass,
,,,,,,,,,,,,,,,,1.315914,,,,,,,,,,,,,ee280f05-246f-4369-970c-75da3d948aa7,1239,,,"[37.5, 27.7]",3893813,38,,,,,-2.822938,,Right Foot,,,,"[27.8, 24.5]",Ground Pass,,10.214206,,,,,Yao Wei,25484.0,,,,,,,1,Regular Play,Lina Yang,131579.0,,Left Defensive Midfield,79,China PR Women's,1207,['38039190-7f0c-4458-a1e4-8d9e0373436b'],5,,,,,,,,,,,,,,,,,China PR Women's,1207,00:38:05.245,Pass,
,,,,,,,,,,,,,,,,1.278139,,,,,,,,,,,,,be395270-5fb3-45d7-9e1d-44a1646efb73,1242,,,"[27.8, 24.5]",3893813,38,,,,,1.5834539,,Left Foot,,,,"[27.5, 48.2]",Ground Pass,,23.701899,,,,,Shanshan Wang,25485.0,,,,,,,1,Regular Play,Yao Wei,25484.0,,Left Center Back,79,China PR Women's,1207,['4ecf4fb6-629a-447a-ac0e-8a33257c1332'],10,,,,,,,,,,,,,,,,,China PR Women's,1207,00:38:10.975,Pass,
,,,,,,,,,,,,,,,,2.416388,,,,,,,,,,,,,85a27ae5-c71a-48ad-adbe-e0b7c2b5a227,1245,,,"[27.5, 48.2]",3893813,38,,,,,0.71250224,,Right Foot,,,,"[63.5, 79.3]",High Pass,,47.573208,,,Out,,Linyan Zhang,402025.0,,,,,,,1,Regular Play,Shanshan Wang,25485.0,,Right Center Back,79,China PR Women's,1207,['47498bf0-695b-4024-8a31-f9f06dec24a2'],14,,,,,,,,,,,,,,,,,China PR Women's,1207,00:38:14.034,Pass,
,,,,,,,,,,,,,,,,0.884812,,,,,,,,,,,,,5a56de53-b60c-49f1-b7b1-5538e65c71be,1247,,,"[57.1, 0.1]",3893813,38,,,,,0.2828092,,,,,,"[68.8, 3.5]",Low Pass,,12.184006,,,Incomplete,,Nérilia Mondesir,30970.0,,,,,,Throw-in,1,From Throw In,Ruthny Mathurin,402003.0,,Left Back,80,Haiti Women's,2355,"['9282f625-d085-4285-9937-16cea7a00c13', 'bb4dd1b7-8071-40ea-b945-a15decae549f']",30,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:38:30.080,Pass,
,,,,,,,,,,,,,,,,1.995133,,,,,,,,,,,,,443e9342-b3f1-4c78-9ede-562811c4a4c0,1250,,,"[74.1, 0.1]",3893813,38,,,,,2.6366463,,,,,,"[50.4, 13.2]",Low Pass,,27.079512,,,,,Kethna Louis,46847.0,,,,,,Throw-in,1,From Throw In,Ruthny Mathurin,402003.0,,Left Back,81,Haiti Women's,2355,['f0f52802-4ee1-4e8e-a627-68349137371a'],48,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:38:48.190,Pass,
,,,,,,,,,,,,,,,,1.307599,,,,,,,,,,,,,56b5b069-ce76-43e3-aa54-b6ddbc34cc22,1253,,,"[46.6, 24.0]",3893813,38,,,,,1.896246,,Left Foot,,,,"[38.4, 48.3]",Ground Pass,,25.646248,,,,,Dougenie Tabita Kerbie Joseph,402001.0,,,,,,,1,From Throw In,Kethna Louis,46847.0,,Left Center Back,81,Haiti Women's,2355,['bf12659c-eba9-4bdf-bed8-30938a09e20d'],51,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:38:51.923,Pass,
,,,,,,,,,,,,,,,,1.254268,,,,,,,,,,,,,a9d5e0e7-50b9-49c1-b39e-93764d682ea2,1256,,,"[38.4, 48.3]",3893813,38,,,,,-0.089049585,,Right Foot,,,,"[55.2, 46.8]",Ground Pass,,16.86683,,,,,Maudeline Moryl,401999.0,,,,,,,1,From Throw In,Dougenie Tabita Kerbie Joseph,402001.0,,Right Center Back,81,Haiti Women's,2355,['83e00929-915e-4042-af28-29e1db7d9f2c'],54,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:38:54.649,Pass,
,,,,,,,,,,,,,,,,1.552365,,,,,,,,,,,,,83e20bf1-3c4b-42c9-86ed-d1943877f428,1259,,,"[58.0, 64.4]",3893813,38,,,,,0.6055447,,Right Foot,,,,"[73.6, 75.2]",Ground Pass,,18.973665,,,,,Betina Petit-Frère,402002.0,,,,,,,1,From Throw In,Maudeline Moryl,401999.0,,Right Defensive Midfield,81,Haiti Women's,2355,['04c7c8e2-4111-440d-8cdc-ef1462d85ed0'],59,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:38:59.071,Pass,
,,,,,,,,,,,,,,,,1.249394,,,,,,,,,,,,,18438a55-b0f3-4289-a68e-3ebf6f266195,1261,,,"[73.6, 75.2]",3893813,39,,,,,-2.5879114,,Right Foot,,,,"[68.1, 71.8]",Ground Pass,,6.4660654,,,,,Maudeline Moryl,401999.0,,,,,,,1,From Throw In,Betina Petit-Frère,402002.0,,Right Back,81,Haiti Women's,2355,['f5a43295-3c28-4fb5-bfb3-9187a5f6bc2e'],0,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:39:00.623,Pass,
,,,,,,,,,,,,,,,,0.179199,,,,,,,,,,,,,c2e862cd-181a-44fd-b8ce-0aac997a3d18,1264,,,"[68.1, 71.8]",3893813,39,,,,,-0.23893644,,Right Foot,,,,"[75.9, 69.9]",Ground Pass,,8.028076,,,Incomplete,,Batcheba Louis,46830.0,,,,,,,1,From Throw In,Maudeline Moryl,401999.0,,Right Defensive Midfield,81,Haiti Women's,2355,"['08547e95-954d-4221-8808-0bbf94d716c4', '553bf7dc-8e9f-4a98-a843-e241222ad8f9']",2,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:39:02.236,Pass,
,,,,,,,,,,,,,,,,1.546451,,,,,,,,,,,,,cca04888-b1c3-461b-9aae-7f7fb31c8d1c,1270,,,"[64.2, 57.0]",3893813,39,,,,,-2.9655495,,Right Foot,,,,"[43.4, 53.3]",Ground Pass,,21.126524,,,,,Dougenie Tabita Kerbie Joseph,402001.0,,,,,,,1,From Throw In,Dayana Pierre-Louis,402006.0,,Left Defensive Midfield,81,Haiti Women's,2355,['88fb218a-e6bd-4fb8-90fb-7e873deac19a'],5,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:39:05.634,Pass,
,,,,,,,,,,,,,,,,1.50105,,,,,,,,,,,,,e3e78f2e-8684-486d-8032-544e7875c20d,1273,,,"[43.4, 53.3]",3893813,39,,,,,-1.4769028,,Left Foot,,,,"[45.5, 31.0]",Ground Pass,,22.39866,,,,,Kethna Louis,46847.0,,,,,,,1,From Throw In,Dougenie Tabita Kerbie Joseph,402001.0,,Right Center Back,81,Haiti Women's,2355,['6014aa9f-2c63-4b72-a2a7-52a0b1c09202'],7,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:39:07.508,Pass,
,,,,,,,,,,,,,,,,1.387433,,,,,,,,,,,,,f6e995f1-1388-4e5e-90d7-fa2f2a741552,1276,,,"[51.3, 28.1]",3893813,39,,,,,-0.09347678,,Left Foot,,,,"[80.1, 25.4]",Ground Pass,,28.926285,,,,,Nérilia Mondesir,30970.0,,,,,,,1,From Throw In,Kethna Louis,46847.0,,Left Center Back,81,Haiti Women's,2355,['92cc5e08-0ea2-4b08-a6c5-63a269a0887d'],11,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:39:11.225,Pass,
,,,,,,,,,,,,,,,,2.48983,,,,,,,,,,,,,43b260ce-7733-43c5-a54b-21e0eddf7227,1280,,,"[68.1, 26.6]",3893813,39,,,,,1.4651619,,Right Foot,,,,"[73.2, 74.7]",High Pass,,48.369617,,,,,Betina Petit-Frère,402002.0,,,True,,,,1,From Throw In,Nérilia Mondesir,30970.0,,Left Wing,81,Haiti Women's,2355,['a8b70328-1f02-4dc4-bbb0-f12f7a6d625c'],15,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:39:15.737,Pass,
,,,,,,,,,,,,,,,,1.509301,,,,,,,,,,,,,abec6002-d6fc-4594-ac7f-9c3db9e887e9,1284,,,"[72.1, 67.1]",3893813,39,,,,,-2.3685396,,Right Foot,,,,"[59.8, 55.1]",Ground Pass,,17.184004,,,,,Dougenie Tabita Kerbie Joseph,402001.0,,,,,,,1,From Throw In,Betina Petit-Frère,402002.0,,Right Back,81,Haiti Women's,2355,"['141495c8-a840-470c-97e7-40bb3def5c03', '771c1094-e2de-490c-8e6a-8e3ac77d585c']",19,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:39:19.601,Pass,True
,,,,,,,,,,,,,,,,1.983655,,,,,,,,,,,,,cc76903a-9144-4a09-bdd6-2e948d1aa160,1287,,,"[56.8, 54.5]",3893813,39,,,,,-0.102761745,,Right Foot,,,,"[88.8, 51.2]",High Pass,,32.169704,,,Incomplete,,Batcheba Louis,46830.0,,,,,,,1,From Throw In,Dougenie Tabita Kerbie Joseph,402001.0,,Right Center Back,81,Haiti Women's,2355,"['024b8432-f571-4169-a6d5-26857d3eabd3', 'eeef8ab3-a5dc-4dc5-8480-7380f27aaed6']",22,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:39:22.533,Pass,
,,,,,,,,,,,,,,,,0.986551,,,,,,,,,,,,,49227c51-1be4-477a-b4e8-8321833eae52,1293,,,"[79.2, 61.2]",3893813,39,,,,,0.70743155,,Right Foot,,,,"[86.1, 67.1]",Ground Pass,,9.078547,,,,,Sherly Jeudy,402012.0,,,,,,Interception,1,From Throw In,Maudeline Moryl,401999.0,,Right Defensive Midfield,81,Haiti Women's,2355,"['771724ef-53fa-4091-b191-7ef6ec0e5aae', '7eb0762a-95da-408e-b73a-c1dad0def63b']",28,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:39:28.091,Pass,True
,,,,,,,,,,,,,,,,1.901786,,,,,,,,,,,,,d256597b-aa49-4f2b-a908-db125bf59599,1296,,,"[79.4, 68.0]",3893813,39,,,,,-0.4388593,,Right Foot,,,,"[99.0, 58.8]",High Pass,,21.65179,,,,,Batcheba Louis,46830.0,,,,,,,1,From Throw In,Sherly Jeudy,402012.0,,Center Attacking Midfield,81,Haiti Women's,2355,['16983857-40c0-4461-9b86-a127b6c3bfbc'],31,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:39:31.304,Pass,
,,,,,,,,,,,,,,,,2.485341,,,,,,,,,,,,,0c764c6f-61ff-4da7-ad6c-a82bfd6ddbc5,1298,,,"[99.0, 58.8]",3893813,39,,,,True,-0.67314476,,,,,,"[114.3, 46.6]",High Pass,,19.568598,,,Incomplete,,Nérilia Mondesir,30970.0,,,,,,,1,From Throw In,Batcheba Louis,46830.0,,Right Wing,81,Haiti Women's,2355,"['47cb6143-6068-4b92-9c3f-35447a368437', '8ecdd2df-77e9-4a63-822a-2499fab7f0b4', 'd9c3c487-8078-41a5-9bc9-78cbb4664ee8']",33,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:39:33.205,Pass,True
,,,,,,,,,,,,,,,,1.79409,,,,,,,,,,,,,d9b64bf8-96a9-4a18-ae00-4a2676b537d7,1303,,,"[12.6, 49.6]",3893813,39,,,,,0.36346862,,Keeper Arm,,,,"[28.9, 55.8]",Ground Pass,,17.439323,,,,,Shanshan Wang,25485.0,,,,,,,1,From Keeper,Yu Zhu,131695.0,,Goalkeeper,82,China PR Women's,1207,['ed4a77b8-c58b-4eea-8be6-2d82fa41212c'],55,,,,,,,,,,,,,,,,,China PR Women's,1207,00:39:55.299,Pass,
,,,,,,,,,,,,,,,,1.105853,,,,,,,,,,,,,bb82114c-fb76-4b70-9844-52f574049c41,1306,,,"[27.1, 56.3]",3893813,39,,,,,-0.33298603,,Right Foot,,,,"[40.4, 51.7]",Ground Pass,,14.073024,,,,,Lingwei Yao,402024.0,,,,,,,1,From Keeper,Shanshan Wang,25485.0,,Right Center Back,82,China PR Women's,1207,['babae57f-2b96-4f98-8dda-39476c3a0a0a'],58,,,,,,,,,,,,,,,,,China PR Women's,1207,00:39:58.442,Pass,
,,,,,,,,,,,,,,,,0.947016,,,,,,,,,,,,,80bd82b4-bc0c-4f4a-b294-55d37f98230d,1309,,,"[34.0, 55.2]",3893813,40,,,,,1.6881788,,Right Foot,,,,"[31.5, 76.4]",Ground Pass,,21.346897,,,,,Mengwen Li,131575.0,,,,,,,1,From Keeper,Lingwei Yao,402024.0,,Right Defensive Midfield,82,China PR Women's,1207,['3f03e520-0615-444b-a47d-8c1212f7b963'],0,,,,,,,,,,,,,,,,,China PR Women's,1207,00:40:00.663,Pass,
,,,,,,,,,,,,,,,,1.708147,,,,,,,,,,,,,27c1f9e9-13c9-4877-9866-e0663f86ec0a,1311,,,"[31.5, 76.4]",3893813,40,,,,,-0.7778416,,Left Foot,,,,"[51.5, 56.7]",Ground Pass,,28.07294,,,,,Linyan Zhang,402025.0,,,,,,,1,From Keeper,Mengwen Li,131575.0,,Right Back,82,China PR Women's,1207,['846a8be9-764d-4c27-8dc6-e9f7108fa95e'],1,,,,,,,,,,,,,,,,,China PR Women's,1207,00:40:01.610,Pass,
,,,,,,,,,,,,,,,,1.523926,,,,,,,,,,,,,06b21d80-fe65-4eca-912f-1c52588e0efa,1314,,,"[51.5, 56.7]",3893813,40,,,,,1.4100336,,Right Foot,,,,"[54.5, 75.2]",Ground Pass,,18.741665,,,,,Chengshu Wu,402019.0,,,,,,,1,From Keeper,Linyan Zhang,402025.0,,Center Forward,82,China PR Women's,1207,['64bfc0c8-2d98-47f0-bab4-a359cf9cc19b'],3,,,,,,,,,,,,,,,,,China PR Women's,1207,00:40:03.721,Pass,
,,,,,,,,,,,,,,,,1.010016,,,,,,,,,,,,,d4ee46f0-c61d-4810-961d-29eff51233d5,1317,,,"[54.5, 75.2]",3893813,40,,,,,-1.8833487,,Right Foot,,,,"[47.1, 52.3]",Ground Pass,,24.06595,,,,,Lingwei Yao,402024.0,,,,,,,1,From Keeper,Chengshu Wu,402019.0,,Right Midfield,82,China PR Women's,1207,['73f9c8ce-e9e6-4481-8b18-825a241685f3'],5,,,,,,,,,,,,,,,,,China PR Women's,1207,00:40:05.841,Pass,
,,,,,,,,,,,,,,,,1.246947,,,,,,,,,,,,,6b9a08e7-e84c-415b-ada6-4f18669fb562,1321,,,"[50.9, 58.4]",3893813,40,,,,,0.90975314,,Right Foot,,,,"[65.6, 77.3]",Ground Pass,,23.943684,,,,,Chengshu Wu,402019.0,,,,,,,1,From Keeper,Lingwei Yao,402024.0,,Right Defensive Midfield,82,China PR Women's,1207,['04bf1cc8-dd9d-4f04-964b-7c1da7e28d3b'],8,,,,,,,,,,,,,,,,,China PR Women's,1207,00:40:08.947,Pass,
,,,,,,,,,,,,,,,,1.137722,,,,,,,,,,,,,b66eb7d7-8f0a-4f22-a51d-8fff9b84aacb,1325,,,"[55.7, 0.1]",3893813,40,,,,,1.4900897,,,,,,"[56.8, 13.7]",Low Pass,,13.644413,,,,,Dayana Pierre-Louis,402006.0,,,,,,Throw-in,1,From Throw In,Ruthny Mathurin,402003.0,,Left Back,83,Haiti Women's,2355,['5038bdb0-0c83-4752-a148-abff8c8f7340'],21,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:40:21.001,Pass,
,,,,,,,,,,,,,,,,1.967708,,,,,,,,,,,,,a66a170f-2d45-4975-acb9-5757afb8c838,1328,,,"[63.0, 23.8]",3893813,40,,,,,0.7953382,,Right Foot,,,,"[87.9, 49.2]",High Pass,,35.56923,,,,,Batcheba Louis,46830.0,,,,,,,1,From Throw In,Dayana Pierre-Louis,402006.0,,Left Defensive Midfield,83,Haiti Women's,2355,['1b021d5e-3c82-4cdb-bd3c-45d1bcd825a6'],25,,,,,,,,,,,,,,,,,Haiti Women's,2355,00:40:25.557,Pass,
