50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.139306,,,,,,,,,,,2401309a-99f8-4d1c-98ae-e61e3f780024,1213,,"[88.5, 75.2]",3893832,32,,,,,-1.5707964,,Right Foot,,,,"[88.5, 74.6]",Ground Pass,,0.6,,Incomplete,Allyson Swaby,25545.0,,,,,Recovery,1,From Throw In,Cheyna Lee Matthews,25546.0,Right Midfield,67,Brazil Women's,1203,"['74ac5e91-d047-4563-b551-ae26889ffd46', '9b1a05d5-8540-4f1d-9b5a-1726feab506b']",18,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:32:18.234,Pass,
,,,,,,,,,,,,,,,,,,1.100078,,,,,,,,,,,dd2748b4-e280-4210-b74b-de2c5ddd0551,1219,,"[33.1, 3.0]",3893832,32,,,,,-3.0324392,,Left Foot,,,,"[25.8, 2.2]",Ground Pass,,7.3437047,,,Tamires Cássia Dias de Britto,25559.0,,,,,,1,From Throw In,Marta Vieira da Silva Veiga,5082.0,Right Center Forward,67,Brazil Women's,1203,"['1c0d981e-1711-4925-b37b-593fe41ff48b', 'b25269d5-c1a2-4aaf-8058-8abc1ac15cf7']",20,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:32:20.833,Pass,True
,,,,,,,,,,,,,,,,,,0.781395,,,,,,,,,,,1430011a-7a88-4041-990c-279b0907fe74,1222,,"[25.8, 2.2]",3893832,32,,,,,2.8538847,,Left Foot,,,,"[16.0, 5.1]",Ground Pass,,10.220078,,,Rafaelle Leone Carvalho Souza,131570.0,,,,,,1,From Throw In,Tamires Cássia Dias de Britto,25559.0,Left Back,67,Brazil Women's,1203,['cc01af53-4e6a-4bb9-ba37-1e0f03e287fa'],22,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:32:22.694,Pass,
,,,,,,,,,,,,,,,,,,2.568201,,,,,,,,,,,cb30fba4-a645-420d-a6f9-a235ba4066ee,1225,,"[15.6, 2.2]",3893832,32,,,,,1.965345,,Left Foot,,,,"[3.4, 31.5]",Ground Pass,,31.738462,,,Letícia Izidoro Lima da Silva,131581.0,,,,,,1,From Throw In,Rafaelle Leone Carvalho Souza,131570.0,Left Center Back,67,Brazil Women's,1203,['3184f936-edec-4824-9400-b98582f3956e'],26,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:32:26.467,Pass,
,,,,,,,,,,,,,,,,,,1.216706,,,,,,,,,,,6d02a4d3-b4ec-4356-b648-2b8b20937766,1228,,"[5.0, 34.6]",3893832,32,,,,,1.1773456,,Right Foot,,,,"[9.4, 45.2]",Ground Pass,,11.4769335,,,Kathellen Sousa Feitoza,25556.0,,,,,,1,From Throw In,Letícia Izidoro Lima da Silva,131581.0,Goalkeeper,67,Brazil Women's,1203,['413f1b68-91fd-4c6c-9189-a35889c7367d'],30,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:32:30.988,Pass,
,,,,,,,,,,,,,,,,,,1.739487,,,,,,,,,,,735efe89-97bd-4f05-b5c5-eca850575a9c,1231,,"[20.0, 49.5]",3893832,32,,,,,-1.3760185,,Right Foot,,,,"[25.8, 20.1]",Ground Pass,,29.966648,,,Rafaelle Leone Carvalho Souza,131570.0,,,,,,1,From Throw In,Kathellen Sousa Feitoza,25556.0,Right Center Back,67,Brazil Women's,1203,['27bdf334-96c4-4705-a8ed-c757200704d1'],35,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:32:35.816,Pass,
,,,,,,,,,,,,,,,,,,2.196844,,,,,,,,,,,b9c03c33-3ea5-479d-aa29-dbcb46fd1528,1234,,"[29.2, 19.0]",3893832,32,,,,,1.6867783,,Left Foot,,,,"[26.8, 39.6]",Ground Pass,,20.739334,,,Kathellen Sousa Feitoza,25556.0,,,,,,1,From Throw In,Rafaelle Leone Carvalho Souza,131570.0,Left Center Back,67,Brazil Women's,1203,['31c05d96-4fc9-43b4-a035-6fcc99f6e22e'],41,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:32:41.099,Pass,
,,,,,,,,,,,,,,,,,,1.796292,,,,,,,,,,,954fbd5c-fa59-4ff6-9105-a78cb9904753,1237,,"[32.4, 45.6]",3893832,32,,,,,1.2601229,,Right Foot,,,,"[42.0, 75.5]",Ground Pass,,31.403343,,,Antonia Ronnycleide da Costa Silva,50003.0,,,,,,1,From Throw In,Kathellen Sousa Feitoza,25556.0,Right Center Back,67,Brazil Women's,1203,['0355ee4c-f140-4bce-8737-761fb4ead30b'],45,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:32:45.488,Pass,
,,,,,,,,,,,,,,,,,,2.453379,,,,,,,,,,,41def528-c8ca-40c6-bb6b-d7b578cd9987,1241,,"[43.0, 76.8]",3893832,32,,,,,-0.062563255,,Right Foot,,,,"[86.1, 74.1]",High Pass,,43.184486,,Incomplete,Débora Cristiane de Oliveira,5044.0,,,,,,1,From Throw In,Antonia Ronnycleide da Costa Silva,50003.0,Right Back,67,Brazil Women's,1203,"['0937c1af-ddd8-4371-aaa2-917351530f3b', '2028cec9-073a-4b30-b6c9-95a382fb6cab', '8955c906-a01e-48d5-8429-9e5bcb734b8f']",48,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:32:48.726,Pass,True
,,,,,,,,,,,,,,,,,,1.837459,,,,,,,,,,,7995f2de-17c1-4ff7-bd6d-0e5de4edc7f4,1244,,"[81.9, 80.0]",3893832,33,,,,,-1.9700171,,,,,,"[73.8, 60.8]",Low Pass,,20.838667,,,Luana Bertolucci Paixão,25743.0,,,,,Throw-in,1,From Throw In,Antonia Ronnycleide da Costa Silva,50003.0,Right Back,68,Brazil Women's,1203,['52978538-86ea-4118-9c92-2765fa965350'],0,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:33:00.673,Pass,
,,,,,,,,,,,,,,,,,,1.476635,,,,,,,,,,,2c6982db-690c-4bd3-a5d4-d6742af93b3d,1247,,"[75.7, 61.5]",3893832,33,,,,,-1.8085222,,Right Foot,,,,"[69.4, 35.5]",Ground Pass,,26.752382,,,Rafaelle Leone Carvalho Souza,131570.0,,,,,,1,From Throw In,Luana Bertolucci Paixão,25743.0,Left Defensive Midfield,68,Brazil Women's,1203,['08df0422-4a41-4bb6-ae1e-2b07dbde50f5'],3,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:33:03.499,Pass,
,,,,,,,,,,,,,,,,,,2.334988,,,,,,,,,,,bba865ae-8aef-462f-909d-fa6fd7d9a525,1250,,"[76.1, 21.9]",3893832,33,,,,,-0.57280105,,Left Foot,,,,"[103.7, 4.1]",Ground Pass,,32.842045,,,Tamires Cássia Dias de Britto,25559.0,,,,,,1,From Throw In,Rafaelle Leone Carvalho Souza,131570.0,Left Center Back,68,Brazil Women's,1203,['a6e38846-a410-4140-80e1-89425e66fb2e'],7,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:33:07.098,Pass,
,,,,,,,,,,,,,,,,,,0.139393,,,,,,,,,,,1215f7ae-6815-4950-b509-cb9313fe3d46,1253,,"[108.1, 4.5]",3893832,33,,,,,1.2298174,,Left Foot,,,,"[109.2, 7.6]",Low Pass,,3.2893767,,Incomplete,,,,,,,,1,From Throw In,Tamires Cássia Dias de Britto,25559.0,Left Back,68,Brazil Women's,1203,['ea14abeb-5439-4794-a694-7984a4bc0a5a'],10,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:33:10.934,Pass,
,,,,,,,,,,,,,,,,,,0.957927,,,,,,,,,,,b20f6acd-918e-4812-88fb-5768636a4360,1257,,"[93.3, 15.5]",3893832,33,,,,,2.360116,,Left Foot,,,,"[80.5, 28.2]",Ground Pass,,18.03136,,,Luana Bertolucci Paixão,25743.0,,,,,,1,From Throw In,Tamires Cássia Dias de Britto,25559.0,Left Back,68,Brazil Women's,1203,['977bc86e-c13e-4298-b899-7812bcd41134'],16,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:33:16.105,Pass,
,,,,,,,,,,,,,,,,,,2.588754,,,,,,,,,,,939c24ec-1f9e-43e8-89fc-a65b0d852b0a,1259,,"[80.5, 28.2]",3893832,33,,,,,2.0270777,,No Touch,,,,"[69.8, 50.0]",Ground Pass,,24.284357,True,,Kathellen Sousa Feitoza,25556.0,,,,,,1,From Throw In,Luana Bertolucci Paixão,25743.0,Left Defensive Midfield,68,Brazil Women's,1203,['17a076a9-eee8-40af-a01a-aeb9b8117aab'],17,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:33:17.063,Pass,
,,,,,,,,,,,,,,,,,,1.602676,,,,,,,,,,,8203ed7f-2a3c-4dbc-bdd1-640399b7fe8d,1262,,"[69.8, 50.0]",3893832,33,,,,,1.0335975,,Right Foot,,,,"[80.7, 68.3]",Ground Pass,,21.300234,,,Antonia Ronnycleide da Costa Silva,50003.0,,,,,,1,From Throw In,Kathellen Sousa Feitoza,25556.0,Right Center Back,68,Brazil Women's,1203,['d84f4b4c-c411-4174-9e95-af4f739cea64'],19,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:33:19.842,Pass,
,,,,,,,,,,,,,,,,,,2.988086,,,,,,,,,,,3087421b-74d1-4e6b-ae19-80d9710f1899,1265,,"[81.3, 69.9]",3893832,33,,,,,-0.044985708,,Right Foot,,,,"[112.4, 68.5]",Low Pass,,31.131495,,Incomplete,Ariadina Alves Borges,389488.0,,,,,,1,From Throw In,Antonia Ronnycleide da Costa Silva,50003.0,Right Back,68,Brazil Women's,1203,"['5f7a1716-c02c-47a5-b744-c9d528d1a590', '6110fb8a-f098-42fa-b6f5-d4c85f71e88b']",22,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:33:22.743,Pass,
,,,,,,,,,,,,,,,,,,0.05237,,,,,,,,,,,c5b47dc3-7e7a-4040-992d-d0ab8381f2d4,1274,,"[3.3, 13.7]",3893832,33,,,,,-1.3633001,,Left Foot,,,,"[3.7, 11.8]",Ground Pass,,1.9416488,,Incomplete,Jody Brown,25538.0,,,,,,1,Regular Play,Deneisha Selena Blackwood,25557.0,Left Back,69,Jamaica Women's,1212,"['73f1c96c-446c-445e-9bb2-7bb9ea763595', 'd211ca75-c3eb-454f-9899-5ad7dbd83ff6']",30,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:33:30.448,Pass,
,,,,,,,,,,,,,,,,,,1.835742,,,,,,,,,,,3b5487e7-1fe6-4c5f-b895-da41c496ce73,1277,,"[7.0, 36.1]",3893832,34,,,,,-0.044651154,,Right Foot,,,,"[54.0, 34.0]",High Pass,,47.04689,,Incomplete,Allyson Swaby,25545.0,,,,,Goal Kick,1,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,70,Jamaica Women's,1212,"['2fe95e96-8405-4f61-9a7e-9f5d75b7d5dd', '35e631ad-bcad-4e65-8568-8945cbac01c1']",0,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:34:00.139,Pass,
,,,,,,,,,,,,,,,,,,1.326829,,,,,,,,,,,2fe95e96-8405-4f61-9a7e-9f5d75b7d5dd,1280,,"[66.1, 46.1]",3893832,34,,,,True,-0.646631,,,,,,"[76.3, 38.4]",Low Pass,,12.780063,,Incomplete,Débora Cristiane de Oliveira,5044.0,,,,,Recovery,1,From Goal Kick,Marta Vieira da Silva Veiga,5082.0,Right Center Forward,70,Jamaica Women's,1212,"['3b5487e7-1fe6-4c5f-b895-da41c496ce73', '8fc41362-5729-4d3e-81d9-24ed3d2ecc56', 'b3362fdf-c26e-479d-8960-d9aa084ac298', 'bec8cf88-f334-455e-9897-4f5ab344bcd4']",1,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:34:01.975,Pass,True
,,,,,,,,,,,,,,,,,,3.006465,,,,,,,,,,,b3362fdf-c26e-479d-8960-d9aa084ac298,1282,,"[43.8, 41.7]",3893832,34,,,,,0.5935427,,Right Foot,,,,"[52.1, 47.3]",High Pass,,10.012492,,,Drew Spence,4638.0,,,,,Recovery,1,From Goal Kick,Tiernny Arlene Wiltshire,402176.0,Right Back,70,Jamaica Women's,1212,"['2fe95e96-8405-4f61-9a7e-9f5d75b7d5dd', '726da5ac-55a4-446d-a9d3-331e72f0d7ae']",3,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:34:03.302,Pass,
,,,,,,,,,,,,,,,,,,1.299336,,,,,,,,,,,83e9aba1-01be-417b-8df8-21b38c25e2f9,1286,,"[55.8, 50.0]",3893832,34,,,,,-0.3620874,,Right Foot,,,,"[75.6, 42.5]",Ground Pass,,21.17286,,,Khadija Monifa Shaw,25554.0,,,,,,1,From Goal Kick,Drew Spence,4638.0,Left Defensive Midfield,70,Jamaica Women's,1212,['48e15660-c117-4052-a8cd-6d931592a183'],7,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:34:07.865,Pass,
,,,,,,,,,,,,,,,,,,0.959078,,,,,,,,,,,bb9cbd52-2bde-412f-889a-fec67ee840c1,1290,,"[75.2, 43.0]",3893832,34,,,,,2.4911711,,Right Foot,,,,"[70.6, 46.5]",Ground Pass,,5.7801385,,Incomplete,Drew Spence,4638.0,,,,,,1,From Goal Kick,Khadija Monifa Shaw,25554.0,Center Forward,70,Jamaica Women's,1212,"['1458df75-ea25-47b1-a25e-0bc59cd00ec6', 'c74a289b-80b3-499b-97c9-4cc41e72f6e5']",9,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:34:09.245,Pass,
,,,,,,,,,,,,,,,,,,1.385847,,,,,,,,,,,b431e5da-9215-4c8a-9ad9-1ae5d3b8f1cd,1293,,"[51.3, 0.1]",3893832,34,,,,,0.3988036,,,,,,"[67.2, 6.8]",High Pass,,17.253984,,Incomplete,Jody Brown,25538.0,,,,,Throw-in,1,From Throw In,Deneisha Selena Blackwood,25557.0,Left Back,71,Jamaica Women's,1212,"['b5d07c35-b9ae-47cb-a218-2aa32d2a827e', 'b96549ec-4a63-4dc6-93bb-d17d26e33434']",47,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:34:47.187,Pass,
,,,,,,,,,,,,,,,,,,2.25071,,,,,,,,,,,b96549ec-4a63-4dc6-93bb-d17d26e33434,1295,,"[52.9, 73.3]",3893832,34,,,,,-0.24949841,,Head,,,,"[73.7, 68.0]",High Pass,,21.464622,,Incomplete,,,,,,,Recovery,1,From Throw In,Ariadina Alves Borges,389488.0,Right Midfield,71,Jamaica Women's,1212,"['b431e5da-9215-4c8a-9ad9-1ae5d3b8f1cd', 'e58969ee-2b51-48ac-a4db-6b18c47fbc3a']",48,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:34:48.573,Pass,
,,,,,,,,,,,,,,,,,,1.60072,,,,,,,,,,,71fb916b-e259-4009-b418-8c2045dc507b,1298,,"[46.4, 12.1]",3893832,34,,,,,-0.21293835,,Right Foot,,,,"[68.6, 7.3]",High Pass,,22.712992,,Incomplete,Khadija Monifa Shaw,25554.0,,,,,,1,From Throw In,Vyan Sampson,21014.0,Right Defensive Midfield,71,Jamaica Women's,1212,"['2218907f-194b-42ac-855b-46012a297cc6', 'aeef5467-4b07-44b4-a2d2-e0d1849bfced']",51,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:34:51.309,Pass,
,,,,,,,,,,,,,,,,,,1.098942,,,,,,,,,,,aeef5467-4b07-44b4-a2d2-e0d1849bfced,1300,,"[51.5, 72.8]",3893832,34,,,,,-0.19228487,,Head,,,,"[62.8, 70.6]",High Pass,,11.512168,,Incomplete,Kerolin Nicoli Israel Ferraz,105708.0,,,,,Recovery,1,From Throw In,Antonia Ronnycleide da Costa Silva,50003.0,Right Back,71,Jamaica Women's,1212,"['08a377b3-7dee-4f11-b942-6249779ff669', '439b625f-2858-44ea-bde8-df90ffd9413f', '71fb916b-e259-4009-b418-8c2045dc507b']",52,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:34:52.910,Pass,
,,,,,,,,,,,,,,,,,,0.584599,,,,,,,,,,,d02c4f76-0535-4b63-bb78-2b2275a55c28,1305,,"[57.9, 9.9]",3893832,34,,,,,0.2153577,,Right Foot,,,,"[67.5, 12.0]",Ground Pass,,9.8270035,,,Jody Brown,25538.0,,,,,,1,From Throw In,Atlanta Reigan Primus,327719.0,Center Attacking Midfield,71,Jamaica Women's,1212,"['9ca42a28-9632-4faa-af3a-1871bf8806c1', 'bf19bb3e-2051-42bc-9f1e-40a0c37ff182']",54,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:34:54.602,Pass,True
,,,,,,,,,,,,,,,,,,2.380215,,,,,,,,,,,e1d0eede-5750-479e-816e-ae17d3cd6296,1316,,"[87.4, 41.0]",3893832,35,,,,,0.98652506,,Right Foot,,,,"[99.7, 59.6]",Ground Pass,,22.299103,,,Cheyna Lee Matthews,25546.0,,,,,,1,From Throw In,Drew Spence,4638.0,Left Defensive Midfield,71,Jamaica Women's,1212,['948678e1-b797-403d-80b6-a7f655f4b8b3'],2,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:35:02.774,Pass,
,,,,,,,,,,,,,,,,,,0.784879,,,,,,,,,,,0da8f6ea-a148-4ae4-975f-e27c510bfd7c,1319,,"[110.9, 60.1]",3893832,35,,,,,-1.5345802,,Right Foot,True,,,"[111.4, 46.3]",Ground Pass,,13.809055,,Incomplete,Tiernny Arlene Wiltshire,402176.0,,,,,,1,From Throw In,Cheyna Lee Matthews,25546.0,Right Midfield,71,Jamaica Women's,1212,"['e28c11b1-97ec-4691-87d5-8faea3951b01', 'f793db22-d079-4a9b-a56a-177e1f79ecdc']",7,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:35:07.092,Pass,
,,,,,,,,,,,,,,,,,,3.996674,,,,,,,,,,,6e29d566-534f-4331-8b9b-223eb66ea4d7,1324,,"[9.4, 35.4]",3893832,35,,,,,-0.8582175,,Right Foot,,,,"[39.9, 0.1]",High Pass,,46.65126,,Out,,,,,,,,1,From Throw In,Tamires Cássia Dias de Britto,25559.0,Left Back,71,Jamaica Women's,1212,['9b24c1ed-c591-40ff-a192-fa6f7e1dfed5'],9,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:35:09.886,Pass,True
,,,,,,,,,,,,,,,,,,1.006976,,,,,,,,,,,246135e0-0352-4edc-b3b2-06fc5112f313,1325,,"[77.7, 80.0]",3893832,35,,True,,,-2.3864882,,,,,,"[67.5, 70.4]",Low Pass,,14.007141,,,Chantelle Swaby,25558.0,,,,,Throw-in,1,From Throw In,Allyson Swaby,25545.0,Right Center Back,72,Jamaica Women's,1212,['94ca0b90-98ef-4784-8804-5591b2364a56'],18,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:35:18.466,Pass,
,,,,,,,,,,,,,,,,,,2.875043,,,,,,,,,,,ab4edfb9-4789-4ace-936c-ccd4cb10f042,1327,,"[69.2, 69.6]",3893832,35,,,,,-0.7130214,,Right Foot,,,,"[108.4, 35.7]",High Pass,,51.825188,,Incomplete,,,,,,,,1,From Throw In,Chantelle Swaby,25558.0,Left Center Back,72,Jamaica Women's,1212,['8c49c7ee-1a64-4165-a076-d558714cc8e5'],21,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:35:21.273,Pass,
,,,,,,,,,,,,,,,,,,2.652266,,,,,,,,,,,8c49c7ee-1a64-4165-a076-d558714cc8e5,1328,,"[11.7, 44.4]",3893832,35,,,,,0.30648455,,Head,,,,"[35.4, 51.9]",High Pass,,24.858398,,,Ariadina Alves Borges,389488.0,,,,,Recovery,1,From Throw In,Antonia Ronnycleide da Costa Silva,50003.0,Right Back,72,Jamaica Women's,1212,"['42fe5eb7-497b-4295-a950-3aa0d376efe3', 'ab4edfb9-4789-4ace-936c-ccd4cb10f042']",24,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:35:24.148,Pass,
,,,,,,,,,,,,,,,,,,2.489402,,,,,,,,,,,eda72fef-0b65-4baa-95af-db404f49b1b0,1331,,"[34.8, 52.4]",3893832,35,,,,,0.0,,Right Foot,,,,"[56.8, 52.4]",High Pass,,22.0,,Incomplete,Débora Cristiane de Oliveira,5044.0,,,,,,1,From Throw In,Ariadina Alves Borges,389488.0,Right Midfield,72,Jamaica Women's,1212,"['a2c233cc-b1c8-4026-a742-3e4e6743705f', 'be4a443e-b5f9-45c7-b61a-276158fba659']",27,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:35:27.093,Pass,
,,,,,,,,,,,,,,,,,,1.810562,,,,,,,,,,,be4a443e-b5f9-45c7-b61a-276158fba659,1333,,"[63.3, 27.7]",3893832,35,,,,,0.39060703,,Head,,,,"[85.4, 36.8]",High Pass,,23.90021,,Incomplete,Khadija Monifa Shaw,25554.0,,,,,Recovery,1,From Throw In,Deneisha Selena Blackwood,25557.0,Left Back,72,Jamaica Women's,1212,"['5faf0b5a-b0e1-4ee8-aa1f-3cf9b8296b8c', '6da020a9-b9d0-4991-8756-70bb51014c53', 'eda72fef-0b65-4baa-95af-db404f49b1b0']",29,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:35:29.582,Pass,
,,,,,,,,,,,,,,,,,,1.855628,,,,,,,,,,,6da020a9-b9d0-4991-8756-70bb51014c53,1336,,"[34.7, 43.3]",3893832,35,,,,True,-0.37337637,,,,,,"[54.1, 35.7]",High Pass,,20.835546,,Incomplete,Marta Vieira da Silva Veiga,5082.0,,,,,Recovery,1,From Throw In,Kathellen Sousa Feitoza,25556.0,Right Center Back,72,Jamaica Women's,1212,"['135e0160-4cc9-4c11-a532-37814f0047b3', 'b3cf8709-f281-4fc2-8f94-366aa5b93663', 'be4a443e-b5f9-45c7-b61a-276158fba659', 'ee20a50b-89e7-4a6b-b9c5-4f65f10bfc7c']",31,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:35:31.393,Pass,True
,,,,,,,,,,,,,,,,,,3.539995,,,,,,,,,,,b3cf8709-f281-4fc2-8f94-366aa5b93663,1338,,"[66.0, 44.4]",3893832,35,,,,,-1.051263,,Head,,,,"[81.9, 16.6]",High Pass,,32.025772,,,Khadija Monifa Shaw,25554.0,,,,,Recovery,1,From Throw In,Tiernny Arlene Wiltshire,402176.0,Right Back,72,Jamaica Women's,1212,"['6da020a9-b9d0-4991-8756-70bb51014c53', '77f5bfde-94ad-40cf-9cf8-7ca3047326aa']",33,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:35:33.248,Pass,
,,,,,,,,,,,,,,,,,,3.216053,,,,,,,,,,,5c276c7a-feb9-4343-8e72-fdae8c50db2b,1346,,"[33.9, 59.8]",3893832,35,,,,,0.82843375,,Left Foot,,,,"[43.9, 70.7]",Ground Pass,,14.792228,,,Antonia Ronnycleide da Costa Silva,50003.0,,,,,,1,Regular Play,Ariadina Alves Borges,389488.0,Right Midfield,73,Brazil Women's,1203,['4aa0a7f0-9e4b-4b89-93df-160225633d54'],45,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:35:45.075,Pass,
,,,,,,,,,,,,,,,,,,1.986213,,,,,,,,,,,5c1148dc-6f61-49e8-91b7-a019c2822d0d,1350,,"[48.8, 69.1]",3893832,35,,,,,-2.4490442,,Right Foot,,,,"[35.3, 57.9]",Ground Pass,,17.541094,,,Kathellen Sousa Feitoza,25556.0,,,,,,1,Regular Play,Antonia Ronnycleide da Costa Silva,50003.0,Right Back,73,Brazil Women's,1203,"['66e45c0f-598f-4803-a9fe-558695c16038', 'b840675c-6bca-4db9-b0f6-5cbe99cd370c']",50,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:35:50.665,Pass,True
,,,,,,,,,,,,,,,,,,1.194161,,,,,,,,,,,e798fb39-442b-43a6-8dc5-a5b2df8a098c,1352,,"[35.3, 57.9]",3893832,35,,,,,-0.37739596,,Right Foot,,,,"[46.4, 53.5]",Ground Pass,,11.940268,,,Kerolin Nicoli Israel Ferraz,105708.0,,,,,,1,Regular Play,Kathellen Sousa Feitoza,25556.0,Right Center Back,73,Brazil Women's,1203,['5f538d88-82f8-4dac-8d75-99080eab7544'],52,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:35:52.651,Pass,
,,,,,,,,,,,,,,,,,,2.080562,,,,,,,,,,,6ea19985-9035-44f7-b304-20ad4a5a5a1c,1358,,"[53.2, 46.8]",3893832,36,,,,,-1.8829421,,Right Foot,,,,"[44.1, 18.6]",Ground Pass,,29.631908,,,Rafaelle Leone Carvalho Souza,131570.0,,,,,Free Kick,1,From Free Kick,Kerolin Nicoli Israel Ferraz,105708.0,Right Defensive Midfield,74,Brazil Women's,1203,['12f2a80d-2929-455d-990c-8d5e978ac707'],1,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:36:01.093,Pass,
,,,,,,,,,,,,,,,,,,2.242664,,,,,,,,,,,ea86b7c5-7392-4a8c-ae44-5125e94b619a,1361,,"[57.8, 14.5]",3893832,36,,,,,-0.3752708,,Left Foot,,,,"[87.5, 2.8]",Ground Pass,,31.921467,,,Tamires Cássia Dias de Britto,25559.0,,,,,,1,From Free Kick,Rafaelle Leone Carvalho Souza,131570.0,Left Center Back,74,Brazil Women's,1203,['f42bc9cb-9885-4ddc-a417-7ffd77934d0a'],5,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:36:05.197,Pass,
,,,,,,,,,,,,,,,,,,1.780204,,,,,,,,,,,96595411-a716-4a60-b85f-9ee69d65e935,1364,,"[100.6, 5.9]",3893832,36,,,,,2.6638615,,Left Foot,,,,"[86.5, 13.2]",Ground Pass,,15.877657,,,Luana Bertolucci Paixão,25743.0,,,,,,1,From Free Kick,Tamires Cássia Dias de Britto,25559.0,Left Back,74,Brazil Women's,1203,['1fd8ae92-ea30-4f47-904d-f7ace4e4b75c'],10,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:36:10.713,Pass,
,,,,,,,,,,,,,,,,,,1.69012,,,,,,,,,,,684698d0-b215-4b63-ba41-ac98b6c7dbc6,1367,,"[81.7, 14.5]",3893832,36,,,,,2.9537508,,Left Foot,,,,"[69.6, 16.8]",Ground Pass,,12.316655,,,Rafaelle Leone Carvalho Souza,131570.0,,,,,,1,From Free Kick,Luana Bertolucci Paixão,25743.0,Left Defensive Midfield,74,Brazil Women's,1203,['5c6666e4-14c1-4ca3-867c-fb8c7430f66f'],13,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:36:13.928,Pass,
