ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.697013,,,,,,,,,,2f2051cc-b6cc-4eb3-aacf-5395c8a65f9d,1434,,"[106.9, 56.2]",3893817,35,,,,,-1.4162997,,Right Foot,,,"[108.8, 44.0]",Low Pass,,12.347064,,,,,Coumba Sow,31630.0,,,,,,1,Regular Play,Eseosa Aigbogun,10407.0,Right Back,72,Switzerland Women's,860,['55372981-b292-4975-8484-1857822662b5'],45,,,,,,,,,,,,,,,Switzerland Women's,860,00:35:45.870,Pass,
,,,,,,,,,,,,,,,,,,2.083315,,,,,,,,,,ac87b8da-bef3-427f-a682-9fc1c6c73090,1438,,"[7.0, 36.1]",3893817,36,,True,,,-0.6494008,,Right Foot,,,"[12.4, 32.0]",Ground Pass,,6.780118,,,,,Katie Bowen,5028.0,,,,,Goal Kick,1,From Goal Kick,Victoria Esson,214481.0,Goalkeeper,73,New Zealand Women's,1215,['aa804d32-e094-44e6-91da-e283fb9316e3'],7,,,,,,,,,,,,,,,New Zealand Women's,1215,00:36:07.667,Pass,
,,,,,,,,,,,,,,,,,,1.925748,,,,,,,,,,5254c50c-6a70-467a-b55a-c430f75d1b09,1440,,"[14.9, 35.9]",3893817,36,,,,,1.3138897,,Right Foot,,,"[21.1, 59.5]",Ground Pass,,24.40082,,,,,Rebekah Ashley Stott,4989.0,,,,,,1,From Goal Kick,Katie Bowen,5028.0,Left Center Back,73,New Zealand Women's,1215,['3938796f-6892-4110-9a35-f9f899ece0e4'],12,,,,,,,,,,,,,,,New Zealand Women's,1215,00:36:12.325,Pass,
,,,,,,,,,,,,,,,,,,1.705575,,,,,,,,,,fdddf79c-fba4-42d5-a769-4f30afa78b59,1443,,"[28.1, 60.1]",3893817,36,,,,,-1.7091473,,Right Foot,,,"[24.8, 36.4]",Ground Pass,,23.928644,,,,,Katie Bowen,5028.0,,,,,,1,From Goal Kick,Rebekah Ashley Stott,4989.0,Right Center Back,73,New Zealand Women's,1215,['5fcf0dbb-4ade-4d0f-97cb-9039306ab573'],17,,,,,,,,,,,,,,,New Zealand Women's,1215,00:36:17.301,Pass,
,,,,,,,,,,,,,,,,,,1.645051,,,,,,,,,,ff59c625-01b7-448d-86a8-3df77bdd9087,1446,,"[22.0, 35.9]",3893817,36,,,,,1.5039107,,Right Foot,,,"[23.4, 56.8]",Ground Pass,,20.946838,,,,,Rebekah Ashley Stott,4989.0,,,,,,1,From Goal Kick,Katie Bowen,5028.0,Left Center Back,73,New Zealand Women's,1215,['cc8ae7af-8ba5-47c7-8749-2d74e4b103f2'],19,,,,,,,,,,,,,,,New Zealand Women's,1215,00:36:19.935,Pass,
,,,,,,,,,,,,,,,,,,2.437076,,,,,,,,,,7292ded9-57a4-436a-a394-b8a7c2e25e81,1449,,"[28.8, 56.8]",3893817,36,,,,,-1.4700856,,Right Foot,,,"[33.6, 9.3]",High Pass,,47.74191,,,,,Alexandra Riley,21062.0,,,True,,,1,From Goal Kick,Rebekah Ashley Stott,4989.0,Right Center Back,73,New Zealand Women's,1215,['aae5ba4c-c716-4df8-a896-0de0ccd5bed8'],23,,,,,,,,,,,,,,,New Zealand Women's,1215,00:36:23.008,Pass,
,,,,,,,,,,,,,,,,,,1.500357,,,,,,,,,,bdd68a79-fd1c-44c3-adcf-793320f68ef6,1452,,"[33.4, 7.4]",3893817,36,,,,,0.80097324,,Right Foot,,,"[49.2, 23.7]",Ground Pass,,22.700882,,,,,Malia Grace Steinmetz,401642.0,,,,,,1,From Goal Kick,Alexandra Riley,21062.0,Left Back,73,New Zealand Women's,1215,['a2ae29b4-ac70-4de6-84a2-dab05020f734'],28,,,,,,,,,,,,,,,New Zealand Women's,1215,00:36:28.653,Pass,
,,,,,,,,,,,,,,,,,,0.849009,,,,,,,,,,461539fd-d28e-470c-a01a-f2b9623d1e33,1456,,"[71.8, 15.6]",3893817,36,,,,,-1.0547622,,Right Foot,,,"[77.7, 5.2]",Ground Pass,,11.957006,,,,,Olivia Chance,24925.0,,,,,,1,From Goal Kick,Malia Grace Steinmetz,401642.0,Center Defensive Midfield,73,New Zealand Women's,1215,['d4b06a2a-0d72-476e-8280-7bc46a14b59e'],34,,,,,,,,,,,,,,,New Zealand Women's,1215,00:36:34.322,Pass,
,,,,,,,,,,,,,,,,,,0.779201,,,,,,,,,,d7eba8a0-cb7f-4b70-8774-d33d755b2506,1460,,"[80.3, 4.0]",3893817,36,,,,,0.113150984,,Left Foot,,,"[93.5, 5.5]",Ground Pass,,13.284954,,,Pass Offside,,Hannah Wilkinson,25658.0,,,,,,1,From Goal Kick,Olivia Chance,24925.0,Left Wing,73,New Zealand Women's,1215,"['11204651-5862-4b84-9863-2b752914d8fb', '745279f9-aa28-4bf5-8b10-301ace01b2e9']",35,,,,,,,,,,,,,,,New Zealand Women's,1215,00:36:35.605,Pass,True
,,,,,,,,,,,,,,,,,,1.041069,,,,,,,,,,b7ee69f4-8a41-4d9f-bf53-3e85251d5d72,1462,,"[25.7, 72.8]",3893817,36,,True,,,-0.4664409,,Right Foot,,,"[40.0, 65.6]",Ground Pass,,16.01031,,,,,Ramona Bachmann,4659.0,,,,,Free Kick,1,From Free Kick,Noelle Maritz,10404.0,Right Center Back,74,Switzerland Women's,860,['feb0ec61-325d-44c8-9ee2-874e4d8e3cda'],56,,,,,,,,,,,,,,,Switzerland Women's,860,00:36:56.385,Pass,
,,,,,,,,,,,,,,,,,,2.870985,,,,,,,,,,55cde4d0-15cf-4eed-992b-a97497ffc720,1464,,"[44.1, 70.0]",3893817,36,,,,,-2.551857,,Right Foot,,,"[30.8, 61.1]",Ground Pass,,16.003124,,,,,Noelle Maritz,10404.0,,,,,,1,From Free Kick,Ramona Bachmann,4659.0,Right Wing,74,Switzerland Women's,860,['3fd87dfe-1c40-472e-9327-3061df790ecf'],57,,,,,,,,,,,,,,,Switzerland Women's,860,00:36:57.813,Pass,
,,,,,,,,,,,,,,,,,,3.519379,,,,,,,,,,5763e739-9d5f-4f81-a363-da2e21acd5d2,1466,,"[30.4, 60.2]",3893817,37,,,,,-2.4609442,,Right Foot,,,"[7.8, 41.9]",Ground Pass,,29.080061,,,,,Gaëlle Thalmann,10400.0,,,,,,1,From Free Kick,Noelle Maritz,10404.0,Right Center Back,74,Switzerland Women's,860,['8c712765-d956-4be2-bbb8-f85acb88e6d3'],0,,,,,,,,,,,,,,,Switzerland Women's,860,00:37:00.684,Pass,
,,,,,,,,,,,,,,,,,,2.193634,,,,,,,,,,5288ef33-46ec-4c48-9bd6-9ee28850c954,1470,,"[4.0, 33.6]",3893817,37,,,,,-0.77859557,,Left Foot,,,"[33.6, 4.4]",High Pass,,41.578842,,,,,Nadine Riesen,276579.0,,,,,,1,From Free Kick,Gaëlle Thalmann,10400.0,Goalkeeper,74,Switzerland Women's,860,['81c15365-4802-4063-99d4-134d7e613bc2'],6,,,,,,,,,,,,,,,Switzerland Women's,860,00:37:06.948,Pass,
,,,,,,,,,,,,,,,,,,1.478026,,,,,,,,,,1e9e7979-1a93-4514-81a0-5f93c2ccdef6,1472,,"[33.5, 4.2]",3893817,37,,,,,0.14512633,,Head,,,"[46.5, 6.1]",Low Pass,,13.138112,,,,,Seraina Piubel,32105.0,,,,,,1,From Free Kick,Nadine Riesen,276579.0,Left Back,74,Switzerland Women's,860,['f39fd52e-b305-4d86-9c63-0ca5d3ed05d0'],9,,,,,,,,,,,,,,,Switzerland Women's,860,00:37:09.142,Pass,
,,,,,,,,,,,,,,,,,,1.505336,,,,,,,,,,8c752e02-24df-4cf0-b625-445d08712b8b,1481,,"[67.7, 77.3]",3893817,37,,,,,0.058444005,,Right Foot,,,"[86.5, 78.4]",Ground Pass,,18.832153,,,,,Jacqueline Anne Hand,392266.0,,,,,,1,Regular Play,Catherine Joan Bott,25662.0,Right Back,75,New Zealand Women's,1215,"['a8da88de-79ef-4b85-9d3a-48a036f98aed', 'ade13b18-43af-4ac9-8080-cae81eeb118b']",16,,,,,,,,,,,,,,,New Zealand Women's,1215,00:37:16.284,Pass,True
,,,,,,,,,,,,,,,,,,2.088686,,,,,,,,,,f15d49b5-9639-4763-9e02-ceb4fc4e5f9b,1485,,"[97.8, 77.3]",3893817,37,,,,,-1.3088413,,Right Foot,True,,"[108.9, 35.9]",High Pass,,42.86222,,,Incomplete,,Olivia Chance,24925.0,,,True,,,1,Regular Play,Jacqueline Anne Hand,392266.0,Right Wing,75,New Zealand Women's,1215,"['695edf7d-4d95-4fe7-a85e-136e744a9fd3', 'e5e3df8a-0c2b-480e-a080-f8c09cf6d814']",19,,,,,,,,,,,,,,,New Zealand Women's,1215,00:37:19.640,Pass,
,,,,,,,,,,,,,,,,,,1.920344,,,,,,,,,,7c216db1-b7f8-4fb1-ab37-52add82023fd,1491,,"[63.2, 36.5]",3893817,37,,,,True,0.16820677,,,,,"[73.8, 38.3]",High Pass,,10.751744,,,,,Ria Percival,18145.0,,,,,Recovery,1,Regular Play,Alexandra Riley,21062.0,Left Back,75,New Zealand Women's,1215,"['3805ec64-67c9-4d78-bc0f-9f38fb37c713', 'c3585e58-7cfa-494c-8b3e-109562dc5512']",27,,,,,,,,,,,,,,,New Zealand Women's,1215,00:37:27.382,Pass,True
,,,,,,,,,,,,,,,,,,1.247404,,,,,,,,,,6a9d36b6-ebc6-4aa5-96a8-02f8a3a12b08,1494,,"[73.8, 38.3]",3893817,37,,,,,1.472896,,Right Foot,,,"[74.9, 49.5]",Low Pass,,11.253888,,,,,Malia Grace Steinmetz,401642.0,,,,,,1,Regular Play,Ria Percival,18145.0,Left Center Midfield,75,New Zealand Women's,1215,['e96d1de4-0c32-445d-9580-5ee25b248138'],29,,,,,,,,,,,,,,,New Zealand Women's,1215,00:37:29.322,Pass,
,,,,,,,,,,,,,,,,,,1.777747,,,,,,,,,,c9ab8752-fd4b-415a-8b6a-d772e3125102,1497,,"[74.9, 48.9]",3893817,37,,,,,1.1415192,,Right Foot,,,"[87.9, 77.3]",Ground Pass,,31.233955,,,,,Jacqueline Anne Hand,392266.0,,,,,,1,Regular Play,Malia Grace Steinmetz,401642.0,Center Defensive Midfield,75,New Zealand Women's,1215,['57220df9-8d28-47be-9158-4744c8c7d5c7'],31,,,,,,,,,,,,,,,New Zealand Women's,1215,00:37:31.648,Pass,
,,,,,,,,,,,,,,,,,,2.007259,,,,,,,,,,c976fe7a-dd6f-4ee0-b580-563cd8334994,1500,,"[93.5, 76.7]",3893817,37,,,,,-0.7357935,,Right Foot,,,"[108.3, 63.3]",Ground Pass,,19.96497,,,,,Catherine Joan Bott,25662.0,,,,,,1,Regular Play,Jacqueline Anne Hand,392266.0,Right Wing,75,New Zealand Women's,1215,['6869a52b-b865-44db-8b7d-c76aa313731f'],34,,,,,,,,,,,,,,,New Zealand Women's,1215,00:37:34.830,Pass,
,,,,,,,,,,,,,,,,,,1.82318,,,,,,,,,,e8d24a90-9c04-40bf-9d9d-5b3514e2c2f8,1507,,"[4.8, 9.3]",3893817,37,,,,,-0.6066051,,Left Foot,,,"[14.6, 2.5]",High Pass,,11.928118,,,Incomplete,,Nadine Riesen,276579.0,,,,,,1,Regular Play,Julia Stierli,32101.0,Left Center Back,75,New Zealand Women's,1215,"['3cebb2fd-dbb0-425f-8240-b01ca4ca5196', '5986db50-91fb-4aaa-a229-89e0fb9bf391']",40,,,,,,,,,,,,,,,Switzerland Women's,860,00:37:40.200,Pass,
,,,,,,,,,,,,,,,,,,2.368245,,,,,,,,,,5986db50-91fb-4aaa-a229-89e0fb9bf391,1510,,"[105.5, 77.6]",3893817,37,,,,True,-0.65457076,,,,,"[109.8, 74.3]",High Pass,,5.420332,,,,,Catherine Joan Bott,25662.0,,,,,Recovery,1,Regular Play,Jacqueline Anne Hand,392266.0,Right Wing,75,New Zealand Women's,1215,"['2da0ef3b-1f0e-4b55-804a-cde14f7185f2', '7a8c1388-eff2-4f3c-a207-0d7686931044', 'e8d24a90-9c04-40bf-9d9d-5b3514e2c2f8']",42,,,,,,,,,,,,,,,New Zealand Women's,1215,00:37:42.024,Pass,True
,,,,,,,,,,,,,,,,,,2.711085,,,,,,,,,,b80e88a1-1b13-4d23-8fc3-00488b34a0a1,1514,,"[117.1, 75.2]",3893817,37,,,,,-1.8654821,,Right Foot,True,,"[105.9, 38.3]",High Pass,,38.562286,,,Incomplete,,Hannah Wilkinson,25658.0,,,,,,1,Regular Play,Catherine Joan Bott,25662.0,Right Back,75,New Zealand Women's,1215,"['02cfdfcb-daaf-44ca-8fb0-ad98206de176', 'b1abf843-0f4e-4563-b81a-5ca81b55db50']",46,,,,,,,,,,,,,,,New Zealand Women's,1215,00:37:46.855,Pass,
,,,,,,,,,,,,,,,,,,2.203943,,,,,,,,,,80d6a7af-1c4c-4cec-979e-22ffb1661ff5,1518,,"[99.9, 39.9]",3893817,37,,,,,-1.0129657,,Right Foot,,,"[107.2, 28.2]",High Pass,,13.790577,,,Incomplete,,Olivia Chance,24925.0,,,,,Recovery,1,Regular Play,Ria Percival,18145.0,Left Center Midfield,75,New Zealand Women's,1215,"['4096d11d-6534-48fd-bb09-8ba62a8dd858', '4dd7c84f-d936-40f5-9a3a-f9d2d3488204', 'afbebc20-6436-4221-b0d3-18450f4fa4b4']",50,,,,,,,,,,,,,,,New Zealand Women's,1215,00:37:50.654,Pass,True
,,,,,,,,,,,,,,,,,,0.996119,,,,,,,,,,2e6e9528-ba06-40d0-bfbe-fc0ec769a96e,1522,,"[28.5, 52.8]",3893817,37,,,,,-1.9739119,,Right Foot,,,"[25.6, 46.0]",Ground Pass,,7.392564,,,,,Coumba Sow,31630.0,,,,,Recovery,1,Regular Play,Ramona Bachmann,4659.0,Right Wing,75,New Zealand Women's,1215,"['3335098b-c485-4ae2-94a3-615dfcce5991', '399e0e67-5fd5-4297-8452-4342b3db533b']",54,,,,,,,,,,,,,,,Switzerland Women's,860,00:37:54.550,Pass,True
,,,,,,,,,,,,,,,,,,3.599538,,,,,,,,,,32670f5d-daff-44ec-8895-a5ab0655de83,1524,,"[26.7, 46.3]",3893817,37,,,,,-0.20886534,,Right Foot,,,"[63.5, 38.5]",High Pass,,37.61755,,,Incomplete,,Ana-Maria Crnogorčević,10408.0,,,,,,1,Regular Play,Coumba Sow,31630.0,Right Center Midfield,75,New Zealand Women's,1215,"['849b0121-acaf-4680-9d49-ba90db03e43a', 'a7023c9a-3d3b-4bfc-b751-cc4570e10310']",55,,,,,,,,,,,,,,,Switzerland Women's,860,00:37:55.547,Pass,
,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,20e4690d-d21f-4fe2-9c5f-537de4181442,1528,,"[54.6, 42.4]",3893817,37,,,True,,1.6530571,,Right Foot,,,"[51.5, 80.0]",Ground Pass,,37.727577,,,Injury Clearance,,,,,,,,,1,Regular Play,Katie Bowen,5028.0,Left Center Back,75,New Zealand Women's,1215,,59,,,,,,,,,,,,,,,New Zealand Women's,1215,00:37:59.680,Pass,
,,,,,,,,,,,,,,,,,,0.940232,,,,,,,,,,a2b79cb7-9c63-4387-b450-93295c397ed4,1532,,"[68.5, 0.1]",3893817,40,,,,,2.733961,,,,,"[64.1, 2.0]",Low Pass,,4.7927027,,,,,Géraldine Reuteler,10419.0,,,,,Throw-in,1,From Throw In,Seraina Piubel,32105.0,Left Wing,76,Switzerland Women's,860,['14ee81af-fcbb-40f0-b62c-b812eea4cf5d'],21,,,,,,,,,,,,,,,Switzerland Women's,860,00:40:21.182,Pass,
,,,,,,,,,,,,,,,,,,2.661223,,,,,,,,,,5eebd3e9-a49e-48e1-beb0-e6fb98e90b49,1535,,"[62.7, 4.7]",3893817,40,,,,,0.48066166,,Left Foot,,,"[93.0, 20.5]",Low Pass,,34.172066,,,Injury Clearance,,,,,,,,,1,From Throw In,Géraldine Reuteler,10419.0,Left Center Midfield,76,Switzerland Women's,860,,23,,,,,,,,,,,,,,,Switzerland Women's,860,00:40:23.282,Pass,
,,,,,,,,,,,,,,,,,,4.277992,,,,,,,,,,a807feb2-d31f-42b2-91d7-0ac1ba376e9d,1538,,"[26.2, 55.0]",3893817,40,,,,,-1.5759777,,Left Foot,,,"[26.1, 35.7]",Ground Pass,,19.300259,,,,,Katie Bowen,5028.0,,,,,,1,Regular Play,Rebekah Ashley Stott,4989.0,Right Center Back,77,New Zealand Women's,1215,['5d7b0bf1-060c-403e-be9c-d43515270cb1'],27,,,,,,,,,,,,,,,New Zealand Women's,1215,00:40:27.084,Pass,
,,,,,,,,,,,,,,,,,,1.932553,,,,,,,,,,b827488a-bec5-4286-af6e-0059c858ab4a,1541,,"[32.2, 27.6]",3893817,40,,,,,1.5645268,,Right Foot,,,"[32.4, 59.5]",Ground Pass,,31.900627,,,,,Rebekah Ashley Stott,4989.0,,,,,,1,Regular Play,Katie Bowen,5028.0,Left Center Back,77,New Zealand Women's,1215,['8793c999-24ff-4d58-9b81-c510a52510b9'],34,,,,,,,,,,,,,,,New Zealand Women's,1215,00:40:34.867,Pass,
,,,,,,,,,,,,,,,,,,1.37975,,,,,,,,,,a5c63509-fb37-41e7-82a7-ac0d176474f3,1544,,"[36.4, 60.6]",3893817,40,,,,,1.043853,,Left Foot,,,"[46.0, 77.1]",Ground Pass,,19.089525,,,,,Catherine Joan Bott,25662.0,,,,,,1,Regular Play,Rebekah Ashley Stott,4989.0,Right Center Back,77,New Zealand Women's,1215,['ff1ed000-a182-4d14-9991-cbdda8e600e5'],37,,,,,,,,,,,,,,,New Zealand Women's,1215,00:40:37.892,Pass,
,,,,,,,,,,,,,,,,,,1.640659,,,,,,,,,,34615d72-7d94-4acc-95a1-39e38f1d03a0,1547,,"[45.8, 78.1]",3893817,40,,,,,-2.4111848,,Right Foot,,,"[34.3, 67.8]",Ground Pass,,15.438264,,,,,Rebekah Ashley Stott,4989.0,,,,,,1,Regular Play,Catherine Joan Bott,25662.0,Right Back,77,New Zealand Women's,1215,['0a01abd5-748a-4cbe-9eeb-58e20a4f7e57'],39,,,,,,,,,,,,,,,New Zealand Women's,1215,00:40:39.875,Pass,
,,,,,,,,,,,,,,,,,,1.388994,,,,,,,,,,740f596d-257c-4643-beda-c1419a5f7bab,1550,,"[34.3, 67.0]",3893817,40,,,,,-1.6645969,,Right Foot,,,"[31.6, 38.3]",Ground Pass,,28.826723,,,,,Katie Bowen,5028.0,,,,,,1,Regular Play,Rebekah Ashley Stott,4989.0,Right Center Back,77,New Zealand Women's,1215,['7928ca09-53a5-42b7-87cb-94f7df77fd22'],42,,,,,,,,,,,,,,,New Zealand Women's,1215,00:40:42.653,Pass,
,,,,,,,,,,,,,,,,,,1.638127,,,,,,,,,,75a6fb56-3d06-4215-980d-f78c7efa6966,1553,,"[31.6, 38.5]",3893817,40,,,,,1.2798053,,Left Foot,,,"[37.5, 58.2]",Ground Pass,,20.564533,,,,,Rebekah Ashley Stott,4989.0,,,,,,1,Regular Play,Katie Bowen,5028.0,Left Center Back,77,New Zealand Women's,1215,['fbf0162b-b77d-4e26-94b6-440e54e59d53'],45,,,,,,,,,,,,,,,New Zealand Women's,1215,00:40:45.825,Pass,
,,,,,,,,,,,,,,,,,,1.836161,,,,,,,,,,f7259aef-3d1b-40c6-af77-65e1fe671d55,1556,,"[46.8, 56.3]",3893817,40,,,,,-1.8908885,,Right Foot,,,"[40.8, 38.2]",Ground Pass,,19.06856,,,,,Katie Bowen,5028.0,,,,,,1,Regular Play,Rebekah Ashley Stott,4989.0,Right Center Back,77,New Zealand Women's,1215,['7065fb0f-ea37-4074-bcbc-1174f6f79ba5'],53,,,,,,,,,,,,,,,New Zealand Women's,1215,00:40:53.607,Pass,
,,,,,,,,,,,,,,,,,,2.184853,,,,,,,,,,a21e57d8-abfd-4cd8-8adb-285680ea0285,1559,,"[45.1, 37.8]",3893817,40,,,,,1.3052866,,Left Foot,,,"[51.3, 60.6]",Ground Pass,,23.627949,,,,,Rebekah Ashley Stott,4989.0,,,,,,1,Regular Play,Katie Bowen,5028.0,Left Center Back,77,New Zealand Women's,1215,['d7313147-1ca8-4eae-b97a-b1d1ba81de5e'],58,,,,,,,,,,,,,,,New Zealand Women's,1215,00:40:58.057,Pass,
,,,,,,,,,,,,,,,,,,2.200478,,,,,,,,,,8c6ef4da-eb71-4094-bba3-270cb767bdeb,1562,,"[56.1, 60.5]",3893817,41,,,,,1.1236566,,Left Foot,,,"[64.3, 77.6]",Ground Pass,,18.964441,,,,,Catherine Joan Bott,25662.0,,,,,,1,Regular Play,Rebekah Ashley Stott,4989.0,Right Center Back,77,New Zealand Women's,1215,['0496a1a2-925a-42e1-bb32-f7fc257d9a60'],0,,,,,,,,,,,,,,,New Zealand Women's,1215,00:41:00.959,Pass,
,,,,,,,,,,,,,,,,,,2.368481,,,,,,,,,,3f5a3eed-5bd1-490e-87fc-7eb9ec3560cf,1565,,"[64.3, 77.6]",3893817,41,,,,,-0.07414952,,Left Foot,,,"[81.8, 76.3]",Ground Pass,,17.54822,,,Incomplete,,Annalie Longo,25660.0,,,,,,1,Regular Play,Catherine Joan Bott,25662.0,Right Back,77,New Zealand Women's,1215,"['59b9b3cb-344b-43fd-9310-cba603ee1c85', 'b12b5436-9aa5-456e-b0e8-31f8fece7b72']",4,,,,,,,,,,,,,,,New Zealand Women's,1215,00:41:04.040,Pass,
,,,,,,,,,,,,,,,,,,1.200902,,,,,,,,,,b12b5436-9aa5-456e-b0e8-31f8fece7b72,1568,,"[38.3, 3.8]",3893817,41,,,,,2.4749744,,Right Foot,,,"[24.7, 14.5]",Ground Pass,,17.304625,,,,,Nadine Riesen,276579.0,,,,,Recovery,1,Regular Play,Géraldine Reuteler,10419.0,Left Center Midfield,78,Switzerland Women's,860,"['3f5a3eed-5bd1-490e-87fc-7eb9ec3560cf', '76e36504-cdca-4761-b087-7a32b2f8d84e']",6,,,,,,,,,,,,,,,Switzerland Women's,860,00:41:06.408,Pass,
,,,,,,,,,,,,,,,,,,0.751546,,,,,,,,,,b834b441-4b49-442f-ad15-cdd4202fb34b,1571,,"[24.7, 14.5]",3893817,41,,,,,0.26791042,,Right Foot,,,"[29.8, 15.9]",Ground Pass,,5.288667,,,,,Lia Wälti,10405.0,,,,,,1,Regular Play,Nadine Riesen,276579.0,Left Back,78,Switzerland Women's,860,['6ccb8b9e-61a4-4e23-993a-38bb3eee1062'],8,,,,,,,,,,,,,,,Switzerland Women's,860,00:41:08.386,Pass,
,,,,,,,,,,,,,,,,,,1.127404,,,,,,,,,,c6504f6a-a5c6-4d3c-823b-b83a37693927,1574,,"[27.6, 15.9]",3893817,41,,,,,-1.1633027,,Left Foot,,,"[33.6, 2.0]",Ground Pass,,15.139683,,,,,Géraldine Reuteler,10419.0,,,,,,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,78,Switzerland Women's,860,['ac15d441-26d2-4ed4-a96d-8bb5ab9aa3a6'],10,,,,,,,,,,,,,,,Switzerland Women's,860,00:41:10.204,Pass,
,,,,,,,,,,,,,,,,,,4.622082,,,,,,,,,,e5911b56-9746-49b1-b750-446923814248,1577,,"[31.7, 2.5]",3893817,41,,,,,0.25482652,,Right Foot,,,"[88.9, 17.4]",High Pass,,59.1088,,,,,Seraina Piubel,32105.0,,,,,,1,Regular Play,Géraldine Reuteler,10419.0,Left Center Midfield,78,Switzerland Women's,860,['39cd412c-e359-4d79-a872-21f3e2cd6e70'],12,,,,,,,,,,,,,,,Switzerland Women's,860,00:41:12.587,Pass,
,,,,,,,,,,,,,,,,,,0.230574,,,,,,,,,,90ee29a4-f714-4114-9864-ab4c09d71285,1583,,"[8.2, 70.6]",3893817,41,,,,,0.14189705,,Right Foot,,,"[14.5, 71.5]",Ground Pass,,6.363961,,,Incomplete,,Annalie Longo,25660.0,,,,,,1,Regular Play,Katie Bowen,5028.0,Left Center Back,79,New Zealand Women's,1215,"['4f2f942a-a1fa-45c2-b712-dbaf4380136e', 'aebd897d-558c-4e27-b6af-d7cb7ee53c10', 'd1dece27-b8a4-4031-b5de-e89eff919b2b']",20,,,,,,,,,,,,,,,New Zealand Women's,1215,00:41:20.732,Pass,True
,,,,,,,,,,,,,,,,,,1.499674,,,,,,,,,,a0ec41d4-d14b-471a-a06c-c049ee137592,1586,,"[10.4, 80.0]",3893817,41,,,,,-0.11379201,,,,,"[27.9, 78.0]",High Pass,,17.613914,,,,,Hannah Wilkinson,25658.0,,,,,Throw-in,1,From Throw In,Catherine Joan Bott,25662.0,Right Back,80,New Zealand Women's,1215,['85bfc092-9485-46a6-925d-d6a0e0faf597'],44,,,,,,,,,,,,,,,New Zealand Women's,1215,00:41:44.882,Pass,
,,,,,,,,,,,,,,,,,,2.206579,,,,,,,,,,17729ef6-a1c9-443b-a0be-05257f2e5ebd,1590,,"[28.3, 77.7]",3893817,41,,,,,-3.0613058,,Left Foot,,,"[19.6, 77.0]",High Pass,,8.728115,,,,,Catherine Joan Bott,25662.0,,,,,,1,From Throw In,Hannah Wilkinson,25658.0,Center Forward,80,New Zealand Women's,1215,['17ce1bfc-80de-4a2a-963f-4ea2fa9608ba'],47,,,,,,,,,,,,,,,New Zealand Women's,1215,00:41:47.238,Pass,
,,,,,,,,,,,,,,,,,,0.365388,,,,,,,,,,a884e2ab-da88-440f-ab50-f287d2400fa2,1592,,"[29.3, 76.6]",3893817,41,,,,,3.119374,,Head,,,"[24.8, 76.7]",High Pass,,4.501111,,,,,Hannah Wilkinson,25658.0,,,,,,1,From Throw In,Catherine Joan Bott,25662.0,Right Back,80,New Zealand Women's,1215,['b4015dff-d788-4496-8adf-3b85e150a968'],50,,,,,,,,,,,,,,,New Zealand Women's,1215,00:41:50.951,Pass,
,,,,,,,,,,,,,,,,,,3.167819,,,,,,,,,,e86a1e56-4db4-4764-8f39-d3feeaae5ba3,1599,,"[33.6, 74.5]",3893817,42,,True,,,-2.112104,,Right Foot,,,"[13.7, 41.4]",Ground Pass,,38.6215,,,,,Victoria Esson,214481.0,,,,,Free Kick,1,From Free Kick,Rebekah Ashley Stott,4989.0,Right Center Back,81,New Zealand Women's,1215,['619b605c-c903-41a0-a761-d82de7a156f5'],6,,,,,,,,,,,,,,,New Zealand Women's,1215,00:42:06.070,Pass,
