50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6e41f415-4801-4a39-94e0-f5e55a4c28f0,1,,,3893804,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Switzerland Women's,860,,0,,,,,,,,,,,,,,,"{'formation': 4321, 'lineup': [{'player': {'id': 10400, 'name': 'Gaëlle Thalmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 10407, 'name': 'Eseosa Aigbogun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 32101, 'name': 'Julia Stierli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 276579, 'name': 'Nadine Riesen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 8}, {'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 13}, {'player': {'id': 31630, 'name': 'Coumba Sow'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 10419, 'name': 'Géraldine Reuteler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 32105, 'name': 'Seraina Piubel'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'jersey_number': 17}, {'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Switzerland Women's,860,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b0cf5ef5-e896-420c-af18-9ba7d17fea11,2,,,3893804,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Switzerland Women's,860,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 36800, 'name': 'Aurora Watten Mikalsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 276303, 'name': 'Thea Bjelde'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 13}, {'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 401645, 'name': 'Mathilde Hauge Harviken'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 276288, 'name': 'Tuva Hansen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 4}, {'player': {'id': 25466, 'name': 'Vilde Bøe Risa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 10516, 'name': 'Frida Maanum'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 15}, {'player': {'id': 10392, 'name': 'Emilie Haavi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 24706, 'name': 'Sophie Roman Haug'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]}",Norway Women's,852,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2e88bb9f-572a-4254-804b-36b7762ad019,3,,,3893804,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Switzerland Women's,860,['ce7fcd4c-f6c5-4588-98fb-c02bde98e2f6'],0,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ce7fcd4c-f6c5-4588-98fb-c02bde98e2f6,4,,,3893804,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Switzerland Women's,860,['2e88bb9f-572a-4254-804b-36b7762ad019'],0,,,,,,,,,,,,,,,,Norway Women's,852,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b13a90a7-0e90-4754-b132-4470865c6662,1929,,,3893804,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,83,Norway Women's,852,['9cc0d3d2-89be-4c4b-8a04-8c22f6df944d'],0,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9cc0d3d2-89be-4c4b-8a04-8c22f6df944d,1930,,,3893804,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,83,Norway Women's,852,['b13a90a7-0e90-4754-b132-4470865c6662'],0,,,,,,,,,,,,,,,,Norway Women's,852,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,1.48351,,,,,,,,,,,,fec07636-2b7a-42d2-ac0f-8109a0d59dc4,5,,"[60.0, 40.0]",3893804,0,,,,-2.8566353,,Right Foot,,,,"[50.1, 37.1]",Ground Pass,,10.316007,,Coumba Sow,31630.0,,,,,Kick Off,1,From Kick Off,Ramona Bachmann,4659.0,Left Attacking Midfield,2,Switzerland Women's,860,['a57a7888-1333-4ae6-8c5e-09cf5c90b0e9'],0,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:00.519,Pass,
,,,,,,,,,,,,,,,,1.642949,,,,,,,,,,,,de153872-5f01-4ddb-b792-955b271538a2,7,,"[51.8, 37.3]",3893804,0,,,,-0.7452737,,Right Foot,,,,"[80.3, 11.0]",Low Pass,,38.780666,Incomplete,Géraldine Reuteler,10419.0,,,,,,1,From Kick Off,Coumba Sow,31630.0,Right Center Midfield,2,Switzerland Women's,860,"['10803187-ab3a-45d9-871d-671063004325', 'fdc1fc7e-a8f4-4906-82a2-3649c952c95b']",2,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:02.003,Pass,
,,,,,,,,,,,,,,,,1.385644,,,,,,,,,,,,fdc1fc7e-a8f4-4906-82a2-3649c952c95b,9,,"[39.8, 69.1]",3893804,0,,,,-2.0732176,,Other,,,,"[34.8, 60.0]",Low Pass,,10.38316,,Vilde Bøe Risa,25466.0,,,,,Recovery,1,Regular Play,Amalie Vevle Eikeland,26570.0,Right Wing,3,Norway Women's,852,"['b6ac55c1-c383-4e01-b6ef-d0e420bd10b8', 'de153872-5f01-4ddb-b792-955b271538a2']",3,,,,,,,,,,,,,,,,Norway Women's,852,00:00:03.646,Pass,
,,,,,,,,,,,,,,,,0.915898,,,,,,,,,,,,e1b89b63-82c4-4f1f-a7af-01f1c5348706,13,,"[34.8, 61.3]",3893804,0,,,,-2.9746225,,Right Foot,,,,"[25.9, 59.8]",Ground Pass,,9.025519,,Maren Nævdal Mjelde,10395.0,,,,,,1,Regular Play,Vilde Bøe Risa,25466.0,Center Defensive Midfield,3,Norway Women's,852,"['13ac180d-872d-4afe-a7a1-cff43f964bd4', 'a1652653-9c75-4f07-a6ed-30cf3c8cce56']",5,,,,,,,,,,,,,,,,Norway Women's,852,00:00:05.155,Pass,True
