50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2fbd9c2b-150e-482f-8954-d865b5f14f45,1,,,,3893820,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Norway Women's,852,,0,,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 36800, 'name': 'Aurora Watten Mikalsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 276303, 'name': 'Thea Bjelde'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 13}, {'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 401645, 'name': 'Mathilde Hauge Harviken'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 276288, 'name': 'Tuva Hansen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 4}, {'player': {'id': 25466, 'name': 'Vilde Bøe Risa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 10386, 'name': 'Caroline Graham Hansen'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 10516, 'name': 'Frida Maanum'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 10392, 'name': 'Emilie Haavi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 20}, {'player': {'id': 24706, 'name': 'Sophie Roman Haug'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]}",Norway Women's,852,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fc1bc772-7549-4601-bd0f-1c746ac48c09,2,,,,3893820,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Norway Women's,852,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 401735, 'name': 'Olivia Alexandra Davies Isip McDaniel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 401741, 'name': 'Alicia Balicoco Barker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 401737, 'name': 'Hali Moriah Candido Long'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 389446, 'name': 'Jessika Rebecca Macayan Cowart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 401731, 'name': 'Angela Beard'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 13}, {'player': {'id': 401748, 'name': 'Sara Kristine Bantan Eggesvik'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 401732, 'name': 'Jaclyn Katrina Demis Sawicki'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 401745, 'name': 'Quinley Mirielle Campomanes Quezada-Keča'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 225115, 'name': 'Katrina Jacqueline Rivera Guillou'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 21}, {'player': {'id': 401733, 'name': 'Sarina Isabel Calpo Bolden'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 401742, 'name': 'Isabella Victoria Sola Flanigan'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Philippines Women's,1106,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6f7d3559-4e4b-4dc1-93f4-aebddf2b16e9,3,,,,3893820,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Norway Women's,852,['59a48eac-ccd0-4358-b143-8b1fc2360c13'],0,,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,59a48eac-ccd0-4358-b143-8b1fc2360c13,4,,,,3893820,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Norway Women's,852,['6f7d3559-4e4b-4dc1-93f4-aebddf2b16e9'],0,,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b2ca3eab-71f8-43c4-9c63-092f66833b3d,1790,,,,3893820,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,88,Norway Women's,852,['75e60d63-af08-4f09-88df-531bfc2521c3'],0,,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,75e60d63-af08-4f09-88df-531bfc2521c3,1791,,,,3893820,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,88,Norway Women's,852,['b2ca3eab-71f8-43c4-9c63-092f66833b3d'],0,,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,1.148893,,,,,,,,,,,,,,fe552f33-2b14-4211-9a04-9dbc4735d3c4,5,,,"[61.0, 40.1]",3893820,0,,,,,-2.6216664,,Right Foot,,,,"[47.2, 32.2]",,Ground Pass,,15.9012575,,,Jaclyn Katrina Demis Sawicki,401732.0,,,,,,Kick Off,1,From Kick Off,Sarina Isabel Calpo Bolden,401733.0,Right Center Forward,2,Philippines Women's,1106,['78ac7422-3a9f-4856-a3a1-57ee5e80e9a4'],1,,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:00:01.093,Pass,
,,,,,,,,,,,,,,,,,1.754226,,,,,,,,,,,,,,925c9e93-080f-4a92-94d0-71aa6f8db60b,8,,,"[45.5, 32.5]",3893820,0,,,,,2.2222857,,Right Foot,,,,"[28.8, 54.4]",,Ground Pass,,27.540878,,,Hali Moriah Candido Long,401737.0,,,,,,,1,From Kick Off,Jaclyn Katrina Demis Sawicki,401732.0,Left Defensive Midfield,2,Philippines Women's,1106,['cdc4f647-f1db-4a08-a67e-81c75b0b97cc'],3,,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:00:03.152,Pass,
,,,,,,,,,,,,,,,,,2.620564,,,,,,,,,,,,,,1f6414ce-ed5b-4037-bd94-784ae441d1a9,11,,,"[28.8, 59.3]",3893820,0,,,,,0.32044846,,Right Foot,,,,"[74.9, 74.6]",,High Pass,,48.572624,,Incomplete,Quinley Mirielle Campomanes Quezada-Keča,401745.0,,,,,,,1,From Kick Off,Hali Moriah Candido Long,401737.0,Right Center Back,2,Philippines Women's,1106,"['603363ef-af0a-4be9-b3a8-69fa0bec1059', 'd9cbf3f1-3557-4650-a324-b2db425715f9']",6,,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:00:06.894,Pass,
,,,,,,,,,,,,,,,,,0.944324,,,,,,,,,,,,,,7aede90e-8961-46d7-b812-4d0a005dafeb,15,,,"[46.0, 5.2]",3893820,0,,,,,0.114876606,,Right Foot,,,,"[61.6, 7.0]",,Low Pass,,15.703503,,,Guro Reiten,10514.0,,,,,,,1,Regular Play,Tuva Hansen,276288.0,Left Back,3,Norway Women's,852,['bf70df81-10e2-42d8-82ad-2d96544400e3'],10,,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:10.493,Pass,
