50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.057828,,,,,,,,,,15769510-4fc2-4d0b-afcb-3b8113de31c9,19,,,"[45.1, 13.7]",3902967,0,,,,,-0.8467735,,Right Foot,,,"[53.5, 4.2]",,Ground Pass,,12.681088,,,Linda Lizeth Caicedo Alegría,386339.0,,,,,,1,Regular Play,Leicy Maria Santos Herrera,32215.0,Center Attacking Midfield,3,Colombia Women's,16802,['3bc923d7-9eb0-428b-91dd-d86d3f8f707f'],10,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:10.047,Pass,
,,,,,,,,,,,,,,,,1.053413,,,,,,,,,,6c157f15-a3f5-499e-a782-8b8acab15899,22,,,"[53.2, 4.4]",3902967,0,,,,,-2.9996955,,Left Foot,,,"[44.8, 3.2]",,Ground Pass,,8.485281,,,Manuela Vanegas Cataño,49945.0,,,,,,1,Regular Play,Linda Lizeth Caicedo Alegría,386339.0,Left Wing,3,Colombia Women's,16802,['48f276fe-b7d5-4fa1-a959-2495f807b6f9'],11,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:11.130,Pass,
,,,,,,,,,,,,,,,,0.639187,,,,,,,,,,6cb9fe2c-9a16-4c22-9fc1-6f978cd72e52,25,,,"[45.5, 3.6]",3902967,0,,,,,1.7742894,,Left Foot,,,"[44.2, 9.9]",,Ground Pass,,6.432729,,,Lorena Bedoya Durango,49904.0,,,,,,1,Regular Play,Manuela Vanegas Cataño,49945.0,Left Back,3,Colombia Women's,16802,['1d0ea012-d94a-489d-981d-e748bc43dcfb'],12,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:12.860,Pass,
,,,,,,,,,,,,,,,,1.138844,,,,,,,,,,7990bd5d-1d38-4ab8-a785-f5a9bb36294a,29,,,"[44.8, 9.9]",3902967,0,,,,,-2.0131705,,Right Foot,,,"[41.2, 2.3]",,Ground Pass,,8.409518,,,Manuela Vanegas Cataño,49945.0,,,,,,1,Regular Play,Lorena Bedoya Durango,49904.0,Left Defensive Midfield,3,Colombia Women's,16802,"['1da3785a-b670-4a92-891f-44d56d2a11b7', 'af467bd9-cde8-4dbb-be82-311045df7f25']",13,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:13.907,Pass,True
,,,,,,,,,,,,,,,,0.772888,,,,,,,,,,7a355bb9-b38a-4f14-ab5f-a2f3ce71346f,32,,,"[41.0, 2.3]",3902967,0,,,,,-0.04803993,,Left Foot,,,"[51.4, 1.8]",,Ground Pass,,10.412012,,,Linda Lizeth Caicedo Alegría,386339.0,,,,,,1,Regular Play,Manuela Vanegas Cataño,49945.0,Left Back,3,Colombia Women's,16802,['d08fee8c-61bd-4f16-9f31-8111eeffa615'],15,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:15.086,Pass,
,,,,,,,,,,,,,,,,1.274029,,,,,,,,,,a37cfc45-eaa7-4f73-8112-e08fd02e7908,36,,,"[68.7, 80.0]",3902967,0,,True,,,-0.21588086,,,,,"[80.1, 77.5]",,High Pass,,11.670904,,Incomplete,,,,,,,Throw-in,1,From Throw In,Lucy Bronze,10178.0,Right Wing Back,4,England Women's,865,['f5a3efe4-c18d-45cd-a2f6-0195291e8129'],28,,,,,,,,,,,,,,,,,,England Women's,865,00:00:28.266,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,ae4f3b98-562b-40e5-9f1c-81959b59f880,39,,,"[38.5, 3.0]",3902967,0,,,,,-2.7950537,,Right Foot,,,"[34.9, 1.7]",,Ground Pass,,3.8275318,,,Linda Lizeth Caicedo Alegría,386339.0,,,,,,1,Regular Play,Manuela Vanegas Cataño,49945.0,Left Back,5,Colombia Women's,16802,['7768b876-11bd-4ca1-b9e1-e2f8457eb50c'],31,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:31.340,Pass,
,,,,,,,,,,,,,,,,0.162867,,,,,,,,,,6f6f937e-a7ff-493e-8f35-15df9f073904,43,,,"[32.9, 1.4]",3902967,0,,,,,-0.05258306,,Left Foot,,,"[36.7, 1.2]",,High Pass,,3.8052595,,Incomplete,Leicy Maria Santos Herrera,32215.0,,,,,,1,Regular Play,Linda Lizeth Caicedo Alegría,386339.0,Left Wing,5,Colombia Women's,16802,"['200328eb-8ac4-4b6a-8aa8-af8d1fb5f684', '7f03ac65-2513-4910-bd6d-547c35440dd6', '81624c74-df34-48b2-960b-b186a393358b']",32,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:32.237,Pass,True
,,,,,,,,,,,,,,,,0.535139,,,,,,,,,,45706bb7-a154-4b58-8b76-5a9cad162986,47,,,"[47.3, 2.3]",3902967,0,,,,,3.1415927,,Right Foot,,,"[43.1, 2.3]",,Low Pass,,4.2,,,Linda Lizeth Caicedo Alegría,386339.0,,,,,Recovery,1,Regular Play,Leicy Maria Santos Herrera,32215.0,Center Attacking Midfield,5,Colombia Women's,16802,"['64b8f32c-dee3-4d57-84e0-e8e3b9b3aebc', 'afe515f8-5d88-40c3-ba05-50b547b9b903']",33,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:33.919,Pass,True
,,,,,,,,,,,,,,,,1.054653,,,,,,,,,,e0f1322f-9010-419e-b4b2-3cc1b7315d57,51,,,"[45.8, 3.3]",3902967,0,,,,,0.62980336,,Right Foot,,,"[57.6, 11.9]",,Ground Pass,,14.60137,,,Mayra Tatiana Ramírez Ramírez,53188.0,,,,,,1,Regular Play,Linda Lizeth Caicedo Alegría,386339.0,Left Wing,5,Colombia Women's,16802,"['ac898247-81eb-4b84-af61-83ef64b41caf', 'e000815e-4247-409b-a09d-6855734baf12']",35,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:35.406,Pass,True
,,,,,,,,,,,,,,,,2.288675,,,,,,,,,,3266e79e-336c-4371-8c8a-6c0400bae6a7,55,,,"[57.1, 14.6]",3902967,0,,,,,1.5795298,,Right Foot,,,"[56.7, 60.4]",,High Pass,,45.801746,,,María Catalina Usme Pineda,403278.0,,,True,,,1,Regular Play,Mayra Tatiana Ramírez Ramírez,53188.0,Center Forward,5,Colombia Women's,16802,"['17ae7638-373d-47f9-9bce-ffcb385a4600', 'c1147dff-9f5d-4cfd-a50f-1779220f453a']",37,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:37.607,Pass,True
,,,,,,,,,,,,,,,,3.89788,,,,,,,,,,3c7e8eb5-78a5-47ce-8bd0-f57b79021ea8,58,,,"[57.3, 60.4]",3902967,0,,,,,-0.01995743,,Left Foot,,,"[107.4, 59.4]",,High Pass,,50.109978,,Incomplete,Mayra Tatiana Ramírez Ramírez,53188.0,,,,,,1,Regular Play,María Catalina Usme Pineda,403278.0,Right Wing,5,Colombia Women's,16802,"['410bc3de-d665-425a-970d-e9eb6b1494d9', 'caef2e73-f5f8-4bb1-a480-ad75a9df994f']",41,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:41.989,Pass,
,,,,,,,,,,,,,,,,2.491112,,,,,,,,,,ab19eca0-7d26-4992-a56b-b38224a60c6a,62,,,"[12.2, 35.5]",3902967,0,,,,,1.2824728,,Keeper Arm,,,"[23.5, 73.6]",,Low Pass,,39.740406,,,Jessica Carter,19422.0,,,,,,1,From Keeper,Mary Alexandra Earps,31538.0,Goalkeeper,6,England Women's,865,['597c104d-e88b-4515-bf94-85ade8b437e4'],54,,,,,,,,,,,,,,,,,,England Women's,865,00:00:54.573,Pass,
,,,,,,,,,,,,,,,,2.28568,,,,,,,,,,84033ef8-a579-40a2-a1ab-925e2eabebed,66,,,"[38.5, 74.7]",3902967,1,,,,,-2.425849,,Right Foot,,,"[22.4, 60.7]",,Ground Pass,,21.335651,,,Millie Bright,4642.0,,,,,,1,From Keeper,Jessica Carter,19422.0,Right Center Back,6,England Women's,865,"['7a6518a0-b9d3-4849-ab30-1a47e3e335c0', 'b5d33ff3-6aa3-45e8-ad06-f2521afd6be6']",1,,,,,,,,,,,,,,,,,,England Women's,865,00:01:01.387,Pass,True
,,,,,,,,,,,,,,,,1.464389,,,,,,,,,,d6c21a39-d86b-427d-88de-d2dfe3e8f1e6,69,,,"[23.3, 55.4]",3902967,1,,,,,-1.5170366,,Right Foot,,,"[24.5, 33.1]",,Ground Pass,,22.332264,,,Alex Greenwood,10252.0,,,,,,1,From Keeper,Millie Bright,4642.0,Center Back,6,England Women's,865,['151f6a35-41bd-40b4-950b-0f0f58eb15b3'],4,,,,,,,,,,,,,,,,,,England Women's,865,00:01:04.852,Pass,
,,,,,,,,,,,,,,,,1.215384,,,,,,,,,,e45b9c5a-1bee-4bf3-a1f2-d25af79bfaed,72,,,"[25.4, 31.7]",3902967,1,,,,,1.4619387,,Left Foot,,,"[27.4, 50.0]",,Ground Pass,,18.408966,,,Millie Bright,4642.0,,,,,,1,From Keeper,Alex Greenwood,10252.0,Left Center Back,6,England Women's,865,['2dda94e0-15ab-4d8a-b3f3-d7396c95ce45'],7,,,,,,,,,,,,,,,,,,England Women's,865,00:01:07.152,Pass,
,,,,,,,,,,,,,,,,1.631108,,,,,,,,,,6c9be275-24d7-4162-a03b-bc808e4abdf0,75,,,"[26.0, 52.3]",3902967,1,,,,,1.2913486,,Right Foot,,,"[32.6, 75.3]",,Ground Pass,,23.928226,,,Jessica Carter,19422.0,,,,,,1,From Keeper,Millie Bright,4642.0,Center Back,6,England Women's,865,['4f869b6c-fe40-46f6-96d4-9215c7c729b8'],9,,,,,,,,,,,,,,,,,,England Women's,865,00:01:09.957,Pass,
,,,,,,,,,,,,,,,,2.632092,,,,,,,,,,815e4279-e5d2-47d2-9271-00451c7ef505,79,,,"[35.8, 75.1]",3902967,1,,,,,0.0,,Right Foot,,,"[84.5, 75.1]",,High Pass,,48.7,,Incomplete,Alessia Russo,47521.0,,,,,,1,From Keeper,Jessica Carter,19422.0,Right Center Back,6,England Women's,865,"['1c135a72-eda0-45a3-ba21-1e2c8c728092', '268acbf2-a876-408d-bda1-c53e8769c9b3', '36f253e1-a7db-49de-a5e8-fdcf5719dbaa']",12,,,,,,,,,,,,,,,,,,England Women's,865,00:01:12.696,Pass,True
,,,,,,,,,,,,,,,,2.071465,,,,,,,,,,174d014a-aae3-4a5c-a77c-1e8fbbbed453,82,,,"[71.3, 76.2]",3902967,1,,,,,0.27246314,,Head,,,"[84.9, 80.0]",,High Pass,,14.120907,,Out,Alessia Russo,47521.0,,,,,Recovery,1,From Keeper,Lucy Bronze,10178.0,Right Wing Back,6,England Women's,865,['be7dd064-89dc-46e0-86f3-8775fa2de983'],17,,,,,,,,,,,,,,,,,,England Women's,865,00:01:17.451,Pass,
,,,,,,,,,,,,,,,,1.421458,,,,,,,,,,5ce8223a-406f-41d8-bf85-45bffd485b86,84,,,"[34.1, 0.1]",3902967,1,,,,,1.0497793,,,,,"[40.7, 11.6]",,Low Pass,,13.259336,,,Leicy Maria Santos Herrera,32215.0,,,,,Throw-in,1,From Throw In,Manuela Vanegas Cataño,49945.0,Left Back,7,Colombia Women's,16802,['f39f0c83-2ab8-4471-ac75-78c0ae1c9cc2'],41,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:01:41.425,Pass,
,,,,,,,,,,,,,,,,0.855917,,,,,,,,,,6cd51fc0-d8b5-4336-bb72-876c8609a5f0,88,,,"[33.8, 7.4]",3902967,1,,,,,-2.284887,,Right Foot,,,"[28.6, 1.4]",,Ground Pass,,7.939773,,,Manuela Vanegas Cataño,49945.0,,,,,,1,From Throw In,Leicy Maria Santos Herrera,32215.0,Center Attacking Midfield,7,Colombia Women's,16802,['81bf3720-6719-4955-aebf-b710bbc89902'],45,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:01:45.144,Pass,
,,,,,,,,,,,,,,,,2.037283,,,,,,,,,,c8b20880-7645-422f-b20b-2f2592bdb121,92,,,"[30.4, 0.6]",3902967,1,,,,,0.35756585,,Left Foot,,,"[57.7, 10.8]",,High Pass,,29.143267,,,Mayra Tatiana Ramírez Ramírez,53188.0,,,,,,1,From Throw In,Manuela Vanegas Cataño,49945.0,Left Back,7,Colombia Women's,16802,['d3fa459c-8a17-414e-a6f7-fed7bdd49fe9'],46,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:01:46.837,Pass,
,,,,,,,,,,,,,,,,0.039998,,,,,,,,,,c5a80de0-e68d-4b87-b72d-ab5b42e68701,99,,,"[72.2, 51.8]",3902967,1,,,,,1.6373645,,Right Foot,,,"[72.0, 54.8]",,Ground Pass,,3.0066593,,Incomplete,,,,,,,Recovery,1,From Throw In,Ella Toone,31534.0,Left Center Midfield,7,Colombia Women's,16802,['fee292fe-f885-4247-a6e7-fc4f7918ac2f'],53,,,,,,,,,,,,,,,,,,England Women's,865,00:01:53.289,Pass,
,,,,,,,,,,,,,,,,2.188881,,,,,,,,,,c682c2ca-95b7-49c9-a1fc-bbd04e3af232,104,,,"[57.9, 48.5]",3902967,1,,,,,1.0533545,,Right Foot,,,"[72.3, 73.8]",,Ground Pass,,29.110994,,,María Catalina Usme Pineda,403278.0,,,,,,1,From Throw In,Diana Carolina Ospina García Pineda,403280.0,Right Defensive Midfield,7,Colombia Women's,16802,"['38e2e8b5-0513-4dfb-9232-72a95a93de8a', '4b4a06f5-c62c-487b-acd6-2e32551c9ed0']",57,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:01:57.115,Pass,True
,,,,,,,,,,,,,,,,1.894588,,,,,,,,,,06dde312-59f5-4ec0-bbdc-4dd628b8932c,108,,,"[76.6, 64.6]",3902967,2,,,,,0.6932231,,Left Foot,,,"[89.6, 75.4]",,Ground Pass,,16.900888,,,Carolina Arias Vidal,403283.0,,,,,,1,From Throw In,María Catalina Usme Pineda,403278.0,Right Wing,7,Colombia Women's,16802,"['60bcd7f7-e4ff-4241-90fd-ecf05952e745', 'edd71648-ef5a-4019-bb63-25e978275596']",1,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:01.458,Pass,True
,,,,,,,,,,,,,,,,0.908703,,,,,,,,,,2c7ce301-3e92-4c21-8f22-d984f111c181,111,,,"[89.6, 75.1]",3902967,2,,,,,-2.6779451,,Right Foot,,,"[81.8, 71.2]",,Ground Pass,,8.720665,,,Diana Carolina Ospina García Pineda,403280.0,,,,,,1,From Throw In,Carolina Arias Vidal,403283.0,Right Back,7,Colombia Women's,16802,['b33e0e03-cdfe-42e7-adfb-89427ae9bd8c'],3,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:03.527,Pass,
,,,,,,,,,,,,,,,,0.949234,,,,,,,,,,51c58aee-5ad0-49e9-9685-1b4b555af8bb,114,,,"[82.1, 72.1]",3902967,2,,,,,0.48126695,,Right Foot,,,"[91.1, 76.8]",,Ground Pass,,10.153324,,,Carolina Arias Vidal,403283.0,,,,,,1,From Throw In,Diana Carolina Ospina García Pineda,403280.0,Right Defensive Midfield,7,Colombia Women's,16802,['06ef6568-d4c4-47f3-90ef-91f40ce9cea3'],5,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:05.347,Pass,
,,,,,,,,,,,,,,,,0.209552,,,,,,,,,,87ae8276-f356-4776-a1b5-e8eb6eccb27e,117,,,"[92.7, 76.8]",3902967,2,,,,,-0.6682894,,Right Foot,,,"[98.4, 72.3]",,Ground Pass,,7.262231,,Incomplete,Linda Lizeth Caicedo Alegría,386339.0,,,,,,1,From Throw In,Carolina Arias Vidal,403283.0,Right Back,7,Colombia Women's,16802,"['2bf6c351-db29-42a5-9f64-5d5182dbf515', '5f4e7c13-5acf-4bd2-b122-43bf4bc1989d']",7,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:07.471,Pass,
,,,,,,,,,,,,,,,,1.323799,,,,,,,,,,e017de66-9c8f-428e-9295-fa2a7495f62c,120,,,"[93.2, 80.0]",3902967,2,,,,,-0.1508911,,,,,"[110.3, 77.4]",,High Pass,,17.296532,,,Linda Lizeth Caicedo Alegría,386339.0,,,,,Throw-in,1,From Throw In,Carolina Arias Vidal,403283.0,Right Back,8,Colombia Women's,16802,['55d7ee06-9402-4159-8099-fd5e0966a41d'],25,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:25.077,Pass,
,,,,,,,,,,,,,,,,0.189998,,,,,,,,,,765ba8a0-e1d0-47a9-aa5c-8c4e94e6c4b1,124,,,"[109.9, 78.0]",3902967,2,,,,,-2.5829933,,Right Foot,,,"[109.1, 77.5]",,Ground Pass,,0.9433981,,Incomplete,Carolina Arias Vidal,403283.0,,,,,,1,From Throw In,Linda Lizeth Caicedo Alegría,386339.0,Left Wing,8,Colombia Women's,16802,"['3ad75440-83c5-4a4c-90a0-23199a56b634', '4ab45120-f2f7-4c5c-83e8-f27bc6370d32', '8823499f-4fc9-4ee1-b944-32ed87610701']",27,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:27.002,Pass,True
,,,,,,,,,,,,,,,,0.964109,,,,,,,,,,d8c2a62f-d293-4d9b-bb63-bc9813cfa310,127,,,"[105.5, 80.0]",3902967,2,,,,,-1.8207749,,,,,"[103.1, 70.6]",,Low Pass,,9.701547,,,María Catalina Usme Pineda,403278.0,,,,,Throw-in,1,From Throw In,Carolina Arias Vidal,403283.0,Right Back,9,Colombia Women's,16802,['eed80f7e-a8fd-4a74-b8fe-e5b2c63cc76b'],38,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:38.534,Pass,
,,,,,,,,,,,,,,,,0.828833,,,,,,,,,,e553af44-909b-42b3-9df5-7cc43ef7d912,131,,,"[103.8, 70.8]",3902967,2,,,,,1.4382448,,Left Foot,,,"[104.6, 76.8]",,Ground Pass,,6.053098,,,Carolina Arias Vidal,403283.0,,,,,,1,From Throw In,María Catalina Usme Pineda,403278.0,Right Wing,9,Colombia Women's,16802,"['5656a08f-451a-4746-bf40-e7ae5763fdf4', 'a705199a-2c8b-45fc-9471-d8517e4ad683']",40,,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:40.069,Pass,True
