50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.848013,,,,,,,,,,,,,,f1bc5e40-858a-4042-8abe-b6457b73074c,21,,,"[14.6, 43.6]",3893806,0,,,,-1.6714169,,Keeper Arm,,,"[12.5, 22.8]",,Ground Pass,,20.90574,,,,Lushomo Mweemba,131624.0,,,,,,,1,Regular Play,Eunice Sakala,401938.0,Goalkeeper,3,Zambia Women's,6045,['209bdc5b-171e-45df-9e1a-c138f04bc238'],21,,,,,,,,,,,,,,,,,,,,Zambia Women's,6045,00:00:21.117,Pass,
,,,,,,,,,,,,,,,,,0.975281,,,,,,,,,,,,,,d041c0e7-8c91-4454-92c5-81e198c3592b,24,,,"[12.5, 22.8]",3893806,0,,,,2.0165086,,Left Foot,,,"[8.2, 31.8]",,Ground Pass,,9.974467,,,,Eunice Sakala,401938.0,,,,,,,1,Regular Play,Lushomo Mweemba,131624.0,Left Center Back,3,Zambia Women's,6045,['0b3ded68-6664-480b-9d52-b3e764ff9aaf'],23,,,,,,,,,,,,,,,,,,,,Zambia Women's,6045,00:00:23.902,Pass,
,,,,,,,,,,,,,,,,,2.641359,,,,,,,,,,,,,,d52806c2-1d93-4656-9e9b-79c813da0a53,28,,,"[11.4, 42.3]",3893806,0,,,,0.5080435,,Right Foot,,,"[56.3, 67.3]",,High Pass,,51.39076,,Incomplete,,Siomala Mapepa,401941.0,,,,,,,1,Regular Play,Eunice Sakala,401938.0,Goalkeeper,3,Zambia Women's,6045,"['4023d48e-6a97-429d-bc86-c5bab064686f', '868ef1af-e4e6-4781-b8b0-8d5bae448df5', 'b8b5ce08-2af1-444e-a4e3-128ff691418d']",28,,,,,,,,,,,,,,,,,,,,Zambia Women's,6045,00:00:28.120,Pass,True
,,,,,,,,,,,,,,,,,1.055188,,,,,,,,,,,,,,4023d48e-6a97-429d-bc86-c5bab064686f,30,,,"[63.8, 12.8]",3893806,0,,,,-0.25933173,,Head,,,"[78.5, 8.9]",,Low Pass,,15.20855,,Incomplete,,María Francesca Caldentey Oliver,10161.0,,,,,,Recovery,1,Regular Play,Olga  Carmona García,49836.0,Left Back,3,Zambia Women's,6045,"['b76f14fa-2674-4e11-958a-843a4a6d638c', 'bac27707-b140-4cd6-8344-c3dbf7503a8f', 'd52806c2-1d93-4656-9e9b-79c813da0a53']",30,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:30.761,Pass,
,,,,,,,,,,,,,,,,,1.705793,,,,,,,,,,,,,,bac27707-b140-4cd6-8344-c3dbf7503a8f,32,,,"[41.6, 71.2]",3893806,0,,,,0.6373188,,Right Foot,,,"[52.0, 78.9]",,High Pass,,12.940248,,Out,,,,,,,,,Recovery,1,Regular Play,Margaret Belemu,131616.0,Right Back,3,Zambia Women's,6045,['4023d48e-6a97-429d-bc86-c5bab064686f'],31,,,,,,,,,,,,,,,,,,,,Zambia Women's,6045,00:00:31.816,Pass,
,,,,,,,,,,,,,,,,,0.90684,,,,,,,,,,,,,,ef8775cb-22d6-49a2-9a29-5adf12b438b6,33,,,"[67.8, 0.1]",3893806,0,True,,,1.8215055,,,,,"[65.7, 8.3]",,Low Pass,,8.464632,,,,Ivana Andrés Sanz,49831.0,,,,,,Throw-in,1,From Throw In,Olga  Carmona García,49836.0,Left Back,4,Spain Women's,863,['89bf2f0f-4891-4ab7-be55-432f48c76bfd'],37,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:37.418,Pass,
,,,,,,,,,,,,,,,,,1.630302,,,,,,,,,,,,,,03b4f72e-012c-48e6-91a7-a7d12f200361,35,,,"[46.7, 18.1]",3893806,0,,,,1.6139069,,Right Foot,,,"[45.6, 43.6]",,Ground Pass,,25.523714,,,,Irene Paredes Hernandez,10165.0,,,,,,,1,From Throw In,Ivana Andrés Sanz,49831.0,Left Center Back,4,Spain Women's,863,['bfa72f66-40b0-4dd8-bc81-35dfbf0afce2'],43,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:43.313,Pass,
,,,,,,,,,,,,,,,,,1.238826,,,,,,,,,,,,,,6ae091fb-63fa-4b72-94ae-43da3efa26db,38,,,"[46.9, 52.6]",3893806,0,,,,1.0784092,,Left Foot,,,"[57.2, 71.8]",,Ground Pass,,21.7883,,,,Ona Batlle Pascual,46639.0,,,,,,,1,From Throw In,Irene Paredes Hernandez,10165.0,Right Center Back,4,Spain Women's,863,['134c0cf5-fb78-4ac6-bd1b-23017219a318'],46,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:46.918,Pass,
,,,,,,,,,,,,,,,,,2.553932,,,,,,,,,,,,,,63c631bd-fbe4-4c34-b084-a1d4bfc143ca,41,,,"[59.9, 72.0]",3893806,0,,,,-0.06876894,,Right Foot,,,"[99.1, 69.3]",,High Pass,,39.292873,,,,Aitana Bonmati Conca,15284.0,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,4,Spain Women's,863,['5c2f92a2-3040-4e72-87d7-d2a461ebf00d'],49,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:49.499,Pass,
,,,,,,,,,,,,,,,,,1.599379,,,,,,,,,,,,,,4ee76b9f-a968-42cb-b8ea-d94887d49f8f,48,,,"[93.9, 75.0]",3893806,0,,,,-1.1762692,,Left Foot,True,,"[105.1, 48.1]",,High Pass,,29.138462,,Incomplete,,Jennifer Hermoso Fuentes,10151.0,,,,,,,1,From Throw In,Aitana Bonmati Conca,15284.0,Right Center Midfield,4,Spain Women's,863,"['05029821-f06f-4548-aeea-fa73310b8ec4', 'b86fc346-29dd-40b9-b326-4e2d3f62507a']",56,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:56.973,Pass,
,,,,,,,,,,,,,,,,,1.96357,,,,,,,,,,,,,,5d1d05ff-80e1-453d-92ff-3a2e060d9127,52,,,"[15.5, 45.3]",3893806,1,True,,,0.18534794,,Drop Kick,,,"[74.7, 56.4]",,High Pass,,60.231636,,Incomplete,,,,,,,,,,1,From Keeper,Eunice Sakala,401938.0,Goalkeeper,5,Zambia Women's,6045,['443338c2-d997-42d9-ba30-7f8185b27862'],13,,,,,,,,,,,,,,,,,,,,Zambia Women's,6045,00:01:13.760,Pass,
,,,,,,,,,,,,,,,,,2.443577,,,,,,,,,,,,,,443338c2-d997-42d9-ba30-7f8185b27862,53,,,"[45.4, 23.7]",3893806,1,,,,-0.5620344,,Head,,,"[68.9, 8.9]",,High Pass,,27.772108,,,,María Francesca Caldentey Oliver,10161.0,,,,,,Recovery,1,From Keeper,Olga  Carmona García,49836.0,Left Back,5,Zambia Women's,6045,"['5c108592-62db-4446-91ae-8310562fdba4', '5d1d05ff-80e1-453d-92ff-3a2e060d9127']",15,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:15.724,Pass,
,,,,,,,,,,,,,,,,,0.580729,,,,,,,,,,,,,,8091adea-a237-42e9-a713-21f010e3d522,57,,,"[55.0, 80.0]",3893806,1,True,,,-0.507783,,,,,"[67.4, 73.1]",,Low Pass,,14.19049,,,,Barbra Banda,131619.0,,,,,,Throw-in,1,From Throw In,Margaret Belemu,131616.0,Right Back,6,Zambia Women's,6045,['e182054f-e689-4a7a-a0dc-42fc606ecf5e'],26,,,,,,,,,,,,,,,,,,,,Zambia Women's,6045,00:01:26.612,Pass,
,,,,,,,,,,,,,,,,,3.108621,,,,,,,,,,,,,,54f4eaee-fc0e-4160-a5f9-0290478e4d0e,62,,,"[44.1, 20.1]",3893806,1,,,,3.01568,,Left Foot,,,"[20.4, 23.1]",,Ground Pass,,23.889118,,,,Ivana Andrés Sanz,49831.0,,,,,,,1,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,7,Spain Women's,863,['d13dc220-7564-47fd-a5b2-2f2ca40a19d9'],32,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:32.260,Pass,
,,,,,,,,,,,,,,,,,1.57513,,,,,,,,,,,,,,0c0a1d8d-6a5e-4c7c-863d-576e6bf84aa4,65,,,"[31.1, 29.3]",3893806,1,,,,1.4655528,,Left Foot,,,"[34.1, 57.7]",,Ground Pass,,28.558012,,,,Irene Paredes Hernandez,10165.0,,,,,,,1,Regular Play,Ivana Andrés Sanz,49831.0,Left Center Back,7,Spain Women's,863,['04e13700-8a05-4332-a8ee-393083f74ea6'],41,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:41.645,Pass,
,,,,,,,,,,,,,,,,,1.470391,,,,,,,,,,,,,,7efacb7f-e60e-46f0-821e-1d07cb70b933,68,,,"[41.3, 56.0]",3893806,1,,,,1.0690506,,Left Foot,,,"[50.9, 73.5]",,Ground Pass,,19.96021,,,,Ona Batlle Pascual,46639.0,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,7,Spain Women's,863,['9bde0edf-98df-4073-bc7c-2a8c6072a80f'],46,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:46.551,Pass,
,,,,,,,,,,,,,,,,,1.100045,,,,,,,,,,,,,,8c068bb6-6038-4990-81ed-f2ed88eddc77,71,,,"[51.6, 75.9]",3893806,1,,,,0.12509191,,Right Foot,,,"[68.3, 78.0]",,Ground Pass,,16.831518,,,,Salma Paralluelo Ayingono,222682.0,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,7,Spain Women's,863,['ccfa4272-1f0d-4339-b8bc-46df96fd9753'],49,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:49.045,Pass,
,,,,,,,,,,,,,,,,,0.683363,,,,,,,,,,,,,,ed592399-6fbd-4f47-81b3-f823b0eae59c,79,,,"[68.7, 16.8]",3893806,1,,,,-0.12940972,,Right Foot,,,"[83.3, 14.9]",,Ground Pass,,14.723111,,Incomplete,,Racheal Kundananji,32854.0,,,,,,,1,Regular Play,Barbra Banda,131619.0,Center Forward,7,Spain Women's,863,"['4c2a5812-ee58-45b3-aac6-57f3d00653e1', '752d15bd-9601-4d05-8f99-99b078e2799e']",57,,,,,,,,,,,,,,,,,,,,Zambia Women's,6045,00:01:57.536,Pass,
,,,,,,,,,,,,,,,,,2.372544,,,,,,,,,,,,,,bacd1416-944b-4177-bcab-a45f1ecb4e70,83,,,"[33.4, 61.8]",3893806,1,,,,-2.1732757,,Right Foot,,,"[18.2, 39.7]",,Ground Pass,,26.822565,,,,Ivana Andrés Sanz,49831.0,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,7,Spain Women's,863,['2f184582-d548-4698-b6b3-c94fca4e8a29'],59,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:59.921,Pass,
,,,,,,,,,,,,,,,,,1.712479,,,,,,,,,,,,,,6d82c12e-930d-43fd-a441-a516affb76c1,86,,,"[16.5, 39.3]",3893806,2,,,,1.9391452,,Right Foot,,,"[9.9, 56.4]",,Ground Pass,,18.329485,,,,Irene Paredes Hernandez,10165.0,,,,,,,1,Regular Play,Ivana Andrés Sanz,49831.0,Left Center Back,7,Spain Women's,863,['63d7e256-4c1c-4672-b955-bcbf49de7bc4'],2,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:02.373,Pass,
,,,,,,,,,,,,,,,,,2.013765,,,,,,,,,,,,,,f2a68b6b-cba6-4cea-80a9-3b6856e88677,89,,,"[11.8, 56.6]",3893806,2,,,,-1.6022819,,Right Foot,,,"[11.0, 31.2]",,Ground Pass,,25.412596,,,,Ivana Andrés Sanz,49831.0,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,7,Spain Women's,863,['b26c6f39-64fc-4286-a192-5157393f463b'],6,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:06.181,Pass,
,,,,,,,,,,,,,,,,,1.648025,,,,,,,,,,,,,,d7cb03c3-cc26-45c2-959d-ad289143c957,92,,,"[34.9, 29.3]",3893806,2,,,,1.6307244,,Right Foot,,,"[33.4, 54.3]",,Ground Pass,,25.04496,,,,Irene Paredes Hernandez,10165.0,,,,,,,1,Regular Play,Ivana Andrés Sanz,49831.0,Left Center Back,7,Spain Women's,863,['5be4dc94-748e-41ec-b674-f925e76fc90d'],15,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:15.807,Pass,
,,,,,,,,,,,,,,,,,1.430193,,,,,,,,,,,,,,cc6b57e9-2289-4887-bd35-0d2f81a6bfab,95,,,"[39.2, 53.2]",3893806,2,,,,-1.4365869,,Right Foot,,,"[42.4, 29.5]",,Ground Pass,,23.915058,,,,Ivana Andrés Sanz,49831.0,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,7,Spain Women's,863,['d13a6850-5ea1-4194-8f09-dc5baf37a6f4'],20,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:20.155,Pass,
,,,,,,,,,,,,,,,,,1.085425,,,,,,,,,,,,,,ea1c20bf-9d78-4824-8a15-f5384bc3a8a1,98,,,"[48.4, 27.3]",3893806,2,,,,-0.7291196,,Right Foot,,,"[63.4, 13.9]",,Ground Pass,,20.113676,,,,María Francesca Caldentey Oliver,10161.0,,,,,,,1,Regular Play,Ivana Andrés Sanz,49831.0,Left Center Back,7,Spain Women's,863,['ec811db9-8485-43cf-89f9-a770171776f2'],23,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:23.128,Pass,
,,,,,,,,,,,,,,,,,0.849106,,,,,,,,,,,,,,672da2a5-a986-44f6-bf38-98d901aeef64,101,,,"[75.5, 20.1]",3893806,2,,,,1.0111147,,Right Foot,,,"[80.7, 28.4]",,Ground Pass,,9.794386,,,,Jennifer Hermoso Fuentes,10151.0,,,,,,,1,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Wing,7,Spain Women's,863,['866d8cce-6c13-4a48-a84e-060ebd628bbc'],26,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:26.183,Pass,
,,,,,,,,,,,,,,,,,0.568174,,,,,,,,,,,,,,c0df7748-7f1d-4730-bcc0-d395e9ea5202,105,,,"[81.1, 30.3]",3893806,2,,,,-2.861293,,Left Foot,,,"[74.5, 28.4]",,Ground Pass,,6.868042,,,,María Francesca Caldentey Oliver,10161.0,,,,,,,1,Regular Play,Jennifer Hermoso Fuentes,10151.0,Center Forward,7,Spain Women's,863,"['40876895-1107-4902-b736-61532708d538', 'b8a2edef-747e-4ded-aa04-ed4909b4b960']",28,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:28.039,Pass,True
,,,,,,,,,,,,,,,,,0.453107,,,,,,,,,,,,,,b3a7ff81-0382-4128-b3c6-9b49556afce8,108,,,"[75.3, 28.2]",3893806,2,,,,-0.43424433,,Right Foot,,,"[82.2, 25.0]",,Ground Pass,,7.605919,,,,Jennifer Hermoso Fuentes,10151.0,,,,,,,1,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Wing,7,Spain Women's,863,['ed2adb8a-2ccb-45dc-b732-762bf643f2a0'],28,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:28.959,Pass,
,,,,,,,,,,,,,,,,,3.001133,,,,,,,,,,,,,,8569c513-53a6-4b7d-a23f-dc3c54bd78bf,112,,,"[84.5, 22.4]",3893806,2,,,,-0.46516737,,Left Foot,,,"[110.8, 9.2]",,Ground Pass,,29.42669,,,,Olga  Carmona García,49836.0,,,,,,,1,Regular Play,Jennifer Hermoso Fuentes,10151.0,Center Forward,7,Spain Women's,863,"['01680401-0f5c-4ca5-acc1-2fdce1fa9699', 'de7a42c6-561c-43a5-ac07-ab794467a78a']",30,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:30.867,Pass,True
,,,,,,,,,,,,,,,,,0.098977,,,,,,,,,,,,,,cdb362d4-6550-4b94-af86-a0411054e2ce,116,,,"[114.3, 5.3]",3893806,2,,,,1.5330784,,Left Foot,,,"[114.5, 10.6]",,Low Pass,,5.3037724,,Incomplete,,,,,,,,,,1,Regular Play,Olga  Carmona García,49836.0,Left Back,7,Spain Women's,863,"['666310f6-c850-4df1-8366-71726a67fc5c', 'a3c8490a-861a-4272-b108-496cac25dd0f']",35,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:35.004,Pass,True
,,,,,,,,,,,,,,,,,0.303617,,,,,,,,,,,,,,76af7b18-5169-44a2-89ec-d126ee3107ce,119,,,"[15.0, 49.6]",3893806,2,,,,1.5707964,,Head,,,"[15.0, 54.3]",,Low Pass,,4.7,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Evarine Susan Katongo,131631.0,Center Attacking Midfield,7,Spain Women's,863,['8b548d50-85b6-4c84-aa98-c29a5f4f8273'],39,,,,,,,,,,,,,,,,,,,,Zambia Women's,6045,00:02:39.227,Pass,
,,,,,,,,,,,,,,,,,5.685738,,,,,,,,,,,,,,e39885b9-1173-4da6-94d8-dfca876ab188,128,,,"[120.0, 0.1]",3893806,3,,,,1.6771603,,Right Foot,,,"[112.9, 66.6]",,High Pass,,66.877945,,Incomplete,,Irene Paredes Hernandez,10165.0,,True,True,Straight,,Corner,1,From Corner,Teresa Abelleira Dueñas,49835.0,Center Defensive Midfield,8,Spain Women's,863,"['72f820a8-bc16-4043-9e77-f089725c0ff7', 'e60af50d-dcd9-45bd-b583-cf5cdd28382b']",9,,,,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:09.070,Pass,
