ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ccba6bbb-1fb3-4c06-b690-3261d55a02db,1,,,,3893801,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Brazil Women's,1203,,0,,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 131581, 'name': 'Letícia Izidoro Lima da Silva'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 12}, {'player': {'id': 50003, 'name': 'Antonia Ronnycleide da Costa Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 182466, 'name': 'Lauren Eduarda Leal Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 131570, 'name': 'Rafaelle Leone Carvalho Souza'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 25559, 'name': 'Tamires Cássia Dias de Britto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 105708, 'name': 'Kerolin Nicoli Israel Ferraz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 25743, 'name': 'Luana Bertolucci Paixão'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 389488, 'name': 'Ariadina Alves Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 389489, 'name': 'Adriana Leal da Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 25561, 'name': 'Beatriz Zaneratto João'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 16}, {'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Brazil Women's,1203,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bc1296a7-9be9-485c-8182-6933356b9d7f,2,,,,3893801,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Brazil Women's,1203,,0,,,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 402781, 'name': 'Yenith Elizabett Bailey de la Cruz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 12}, {'player': {'id': 402784, 'name': 'Carina Alicia Baltrip-Reyes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 402786, 'name': 'Yomira Tibisay Pinzón Ríos'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 402785, 'name': 'Rosario del Carmen Vargas Sarasqueta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 402793, 'name': 'Katherine Lineth Castillo Macías'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 4}, {'player': {'id': 402794, 'name': 'Hilary Stacy Jaén Rodríguez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 2}, {'player': {'id': 402796, 'name': 'Schiandra Yael González Jurado'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 359388, 'name': 'Aldrith Ivana Quintero Humphries'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 402797, 'name': 'Natalia Didelka Mills Urrunaga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 361339, 'name': 'Marta Alexandra Cox Villarreal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 402789, 'name': 'Karla Paola Riley Serracín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Panama Women's,16803,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e6c42e21-0e17-4d7a-b11b-1eb9fe35d10d,3,,,,3893801,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Brazil Women's,1203,['93069e5e-fb3f-4709-8f63-fd6c38557153'],0,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,93069e5e-fb3f-4709-8f63-fd6c38557153,4,,,,3893801,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Brazil Women's,1203,['e6c42e21-0e17-4d7a-b11b-1eb9fe35d10d'],0,,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6dd1f8bf-3dea-41f7-b5e0-fe4ffae04576,1699,,,,3893801,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,91,Brazil Women's,1203,['eabafd31-a5a9-4d87-b86e-795f1ff3d2f2'],0,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eabafd31-a5a9-4d87-b86e-795f1ff3d2f2,1700,,,,3893801,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,91,Brazil Women's,1203,['6dd1f8bf-3dea-41f7-b5e0-fe4ffae04576'],0,,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,1.28325,,,,,,,,,,,,,8a6fe20c-fba9-41d7-b6e9-86aead0b6a8d,5,,,"[61.0, 40.1]",3893801,0,,,,,-2.8794727,,Right Foot,,,,"[44.6, 35.7]",,Ground Pass,,16.979988,,,,Aldrith Ivana Quintero Humphries,359388.0,,,,,,Kick Off,1,From Kick Off,Karla Paola Riley Serracín,402789.0,Center Forward,2,Panama Women's,16803,['d956e259-6133-4ed2-ae95-c03df6311f48'],0,,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:00:00.695,Pass,
,,,,,,,,,,,,,,,,1.361791,,,,,,,,,,,,,86819fc0-a9cb-40fb-89a0-7c355a8f8e2d,8,,,"[45.4, 36.4]",3893801,0,,,,,2.4216745,,Right Foot,,,,"[38.9, 42.1]",,Ground Pass,,8.64523,,,,Yomira Tibisay Pinzón Ríos,402786.0,,,,,,,1,From Kick Off,Aldrith Ivana Quintero Humphries,359388.0,Left Defensive Midfield,2,Panama Women's,16803,['89b80ee7-e670-472a-928e-cf09ef9b80de'],2,,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:00:02.004,Pass,
,,,,,,,,,,,,,,,,2.871189,,,,,,,,,,,,,9d619132-6242-4c68-90e1-cb08501c321b,11,,,"[38.8, 43.8]",3893801,0,,,,,0.43408632,,Right Foot,,,,"[84.1, 64.8]",,High Pass,,49.93085,,Incomplete,,,,,,,,,,1,From Kick Off,Yomira Tibisay Pinzón Ríos,402786.0,Center Back,2,Panama Women's,16803,['aab235c0-8ab4-4791-ad9d-c7a817026866'],3,,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:00:03.446,Pass,
,,,,,,,,,,,,,,,,1.124649,,,,,,,,,,,,,b1f67931-f016-4529-9ebd-91b5142e259a,13,,,"[70.6, 80.0]",3893801,0,,,,,-0.44237423,,,,,,"[82.0, 74.6]",,Low Pass,,12.614278,,,,Karla Paola Riley Serracín,402789.0,,,,,,Throw-in,1,From Throw In,Katherine Lineth Castillo Macías,402793.0,Right Wing Back,3,Panama Women's,16803,['c0de10aa-e630-4bc7-b819-a060be737a93'],18,,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:00:18.535,Pass,
,,,,,,,,,,,,,,,,1.465438,,,,,,,,,,,,,488fdba8-bd1c-4d2a-af91-fb26d670e7da,20,,,"[27.9, 5.9]",3893801,0,,,,,1.9920291,,Left Foot,,,,"[21.0, 21.3]",,Ground Pass,,16.87513,,,,Lauren Eduarda Leal Costa,182466.0,,,,,,,1,Regular Play,Rafaelle Leone Carvalho Souza,131570.0,Left Center Back,4,Brazil Women's,1203,['069d523b-5300-4845-b8d6-95ac2913e925'],23,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:23.685,Pass,
,,,,,,,,,,,,,,,,1.106248,,,,,,,,,,,,,2758b0d0-cd93-436a-9e88-c918693b0458,24,,,"[22.1, 20.9]",3893801,0,,,,,-1.6336505,,Right Foot,,,,"[21.2, 6.6]",,Ground Pass,,14.328294,,,,Rafaelle Leone Carvalho Souza,131570.0,,,,,,,1,Regular Play,Lauren Eduarda Leal Costa,182466.0,Right Center Back,4,Brazil Women's,1203,"['289a8990-82ed-4053-8cc3-b881e1bd5a59', '7e7bc912-ae05-4d89-990d-f4b2274ee6e7']",25,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:25.937,Pass,True
,,,,,,,,,,,,,,,,2.202411,,,,,,,,,,,,,949c2170-cecf-4d5f-a956-de8634d1f4c5,27,,,"[21.2, 6.6]",3893801,0,,,,,0.27591112,,Left Foot,,,,"[54.4, 16.0]",,High Pass,,34.505074,,,,Beatriz Zaneratto João,25561.0,,,,,,,1,Regular Play,Rafaelle Leone Carvalho Souza,131570.0,Left Center Back,4,Brazil Women's,1203,['7060127e-5c0a-4892-8778-7b69d1c7add3'],28,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:28.382,Pass,
,,,,,,,,,,,,,,,,2.143185,,,,,,,,,,,,,d026b806-30fc-468b-ad36-05aae5a64e59,29,,,"[54.4, 16.0]",3893801,0,,,,,0.10706565,,Head,,,,"[75.8, 18.3]",,High Pass,,21.523243,,,,Débora Cristiane de Oliveira,5044.0,,,,,,,1,Regular Play,Beatriz Zaneratto João,25561.0,Right Center Forward,4,Brazil Women's,1203,['6c802962-155f-4e9b-b17d-22a240e95efc'],30,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:30.624,Pass,
,,,,,,,,,,,,,,,,0.395482,,,,,,,,,,,,,606e804a-f5db-4d5f-ba13-e0b6f869e053,33,,,"[75.6, 24.5]",3893801,0,,,,,-1.9173352,,Right Foot,,,,"[74.3, 20.9]",,Ground Pass,,3.8275318,,,,Beatriz Zaneratto João,25561.0,,,,,,,1,Regular Play,Débora Cristiane de Oliveira,5044.0,Left Center Forward,4,Brazil Women's,1203,"['01953563-3c51-446c-9ef3-204778f80897', 'fc8e5a9b-c16a-45db-b0f6-3e92a39cb027']",34,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:34.310,Pass,True
,,,,,,,,,,,,,,,,2.125188,,,,,,,,,,,,,1048f9cd-dcd9-467e-9769-85fadff3e19f,37,,,"[85.8, 25.2]",3893801,0,,,,,0.020097796,071c552a-178a-4bec-b7b8-f8f609e80a15,Right Foot,,,,"[105.7, 25.6]",,Ground Pass,,19.90402,,,,Adriana Leal da Silva,389489.0,True,,,Through Ball,True,,1,Regular Play,Beatriz Zaneratto João,25561.0,Right Center Forward,4,Brazil Women's,1203,"['24635d45-d0c6-4f40-a66f-01dd7a129569', 'beacc88f-be6b-47b1-bf90-8106443c2468']",37,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:37.045,Pass,True
,,,,,,,,,,,,,,,,0.693719,,,,,,,,,,,,,ac2d666d-2612-4dea-a226-8328cfd7df37,42,,,"[120.0, 0.1]",3893801,1,,,,,2.8164752,,Right Foot,,,,"[111.1, 3.1]",,Ground Pass,,9.392018,,,,Kerolin Nicoli Israel Ferraz,105708.0,,,,,,Corner,1,From Corner,Ariadina Alves Borges,389488.0,Right Midfield,5,Brazil Women's,1203,['bd8dff02-649c-4a1d-b064-e1fce95a9a02'],11,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:01:11.341,Pass,
,,,,,,,,,,,,,,,,0.570578,,,,,,,,,,,,,1da1b35b-3503-4ddd-b813-8b1c51c41c05,45,,,"[111.1, 3.1]",3893801,1,,,,,-0.11065722,,Right Foot,,,,"[114.7, 2.7]",,Ground Pass,,3.622154,,,,Ariadina Alves Borges,389488.0,,,,,,,1,From Corner,Kerolin Nicoli Israel Ferraz,105708.0,Right Defensive Midfield,5,Brazil Women's,1203,['c64d3ee1-f9df-470b-ba49-723c6529b6ec'],12,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:01:12.075,Pass,
,,,,,,,,,,,,,,,,0.262467,,,,,,,,,,,,,67c6e325-7754-4e1a-970c-c656f21ddb21,49,,,"[114.5, 1.0]",3893801,1,,,,,1.4821404,,Right Foot,,,,"[114.9, 5.5]",,Low Pass,,4.5177426,,Incomplete,,,,,,,,,,1,From Corner,Ariadina Alves Borges,389488.0,Right Midfield,5,Brazil Women's,1203,"['096c6081-dd93-41dd-9707-50246e830e62', 'e185e6aa-5ef8-47f7-8df1-47787ebc421c']",12,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:01:12.670,Pass,True
,,,,,,,,,,,,,,,,2.258693,,,,,,,,,,,,,368c4b76-d6cc-4652-a553-0f45cb6c3447,51,,,"[120.0, 0.1]",3893801,1,,,,,1.7727127,153fb5a0-7d0f-4738-8dfe-8906cabad245,Right Foot,,,,"[111.3, 42.6]",,High Pass,True,43.381332,,,,Beatriz Zaneratto João,25561.0,True,,True,Inswinging,,Corner,1,From Corner,Ariadina Alves Borges,389488.0,Right Midfield,6,Brazil Women's,1203,['e6a5fef3-43c2-4597-9bbe-5ca077ba9383'],29,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:01:29.126,Pass,
,,,,,,,,,,,,,,,,4.151702,,,,,,,,,,,,,89018184-3f20-444d-99d9-e14501f0ea1c,56,,,"[14.2, 42.9]",3893801,1,,,,,-0.6057983,,Drop Kick,,,,"[55.2, 14.5]",,High Pass,,49.875446,,Incomplete,,,,,,,,,,1,From Corner,Yenith Elizabett Bailey de la Cruz,402781.0,Goalkeeper,6,Brazil Women's,1203,['11a8fb1d-df44-4b8a-a208-1673d5ab49f8'],48,,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:01:48.173,Pass,
,,,,,,,,,,,,,,,,1.360087,,,,,,,,,,,,,4052c486-8158-4c5c-a4be-4cfaf19afdc4,58,,,"[55.7, 69.5]",3893801,1,,,,,0.09212975,,Head,,,,"[74.1, 71.2]",,High Pass,,18.478365,,Incomplete,,Ariadina Alves Borges,389488.0,,,,,,Recovery,1,From Corner,Antonia Ronnycleide da Costa Silva,50003.0,Right Back,6,Brazil Women's,1203,"['6357c4b0-65de-4074-8705-ac89c366f070', 'bfafedc0-b176-4596-8ab1-0aa2a9c5ec54']",54,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:01:54.799,Pass,
,,,,,,,,,,,,,,,,1.654975,,,,,,,,,,,,,d9f42958-3a46-44d1-bf1e-43b07edc137a,61,,,"[84.8, 80.0]",3893801,2,,,,,-2.6191893,,,,,,"[61.7, 66.7]",,Low Pass,,26.655207,,,,Lauren Eduarda Leal Costa,182466.0,,,,,,Throw-in,1,From Throw In,Antonia Ronnycleide da Costa Silva,50003.0,Right Back,7,Brazil Women's,1203,['d04ecfde-80da-4276-8083-9bec75e9da54'],7,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:02:07.459,Pass,
,,,,,,,,,,,,,,,,1.625509,,,,,,,,,,,,,1e812d70-9b8a-481f-9653-31d5e0e0c782,64,,,"[56.5, 65.4]",3893801,2,,,,,-1.7001513,,Right Foot,,,,"[53.3, 40.8]",,Ground Pass,,24.807257,,,,Rafaelle Leone Carvalho Souza,131570.0,,,,,,,1,From Throw In,Lauren Eduarda Leal Costa,182466.0,Right Center Back,7,Brazil Women's,1203,['d0afb29b-0507-4db0-8e46-130f309f3edf'],11,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:02:11.061,Pass,
,,,,,,,,,,,,,,,,1.737765,,,,,,,,,,,,,6bcf5e7e-996c-4a07-94f3-dd20e42dbf3a,67,,,"[64.7, 22.4]",3893801,2,,,,,-1.0888581,,Left Foot,,,,"[74.9, 2.9]",,Ground Pass,,22.00659,,,,Tamires Cássia Dias de Britto,25559.0,,,,,,,1,From Throw In,Rafaelle Leone Carvalho Souza,131570.0,Left Center Back,7,Brazil Women's,1203,['267944da-4bcb-43b5-a971-f10525fae486'],16,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:02:16.473,Pass,
,,,,,,,,,,,,,,,,1.078085,,,,,,,,,,,,,1e424fe9-4caf-45b9-b2c1-fb2459413c88,70,,,"[74.9, 2.9]",3893801,2,,,,,0.8588588,,Left Foot,,,,"[85.6, 15.3]",,Ground Pass,,16.37834,,,,Beatriz Zaneratto João,25561.0,,,,,,,1,From Throw In,Tamires Cássia Dias de Britto,25559.0,Left Back,7,Brazil Women's,1203,['77403fce-48a8-45c6-ada2-66de6c3f4ac2'],20,,,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:02:20.516,Pass,
