50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.171789,,,,,,,,,,,,8427f3e6-f83b-4e41-8e83-6d0f10b236b2,18,,,"[54.7, 71.1]",3901832,0,,,,,-2.836686,,Right Foot,,,"[35.0, 64.9]",,Ground Pass,,20.652603,,,,,Allyson Swaby,25545.0,,,,,,,1,From Kick Off,Tiernny Arlene Wiltshire,402176.0,Right Back,2,Jamaica Women's,1212,['4b1eedc2-03bb-40f6-9aba-1e4a2910756e'],12,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:00:12.895,Pass,
,,,,,,,,,,,,,,,,,3.177375,,,,,,,,,,,,25d9c218-d3ce-4d4b-87c0-64ae358c3445,21,,,"[34.7, 58.1]",3901832,0,,,,,-1.7745938,,Right Foot,,,"[28.5, 28.1]",,Ground Pass,,30.633968,,,,,Chantelle Swaby,25558.0,,,,,,,1,From Kick Off,Allyson Swaby,25545.0,Right Center Back,2,Jamaica Women's,1212,['4ba3638d-3b9b-427c-ab3f-1b378008e70a'],16,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:00:16.593,Pass,
,,,,,,,,,,,,,,,,,1.563531,,,,,,,,,,,,2bb9d1e1-e6b2-421a-90bd-d0616b8f2252,24,,,"[28.5, 28.4]",3901832,0,,,,,1.2730411,,Right Foot,,,"[34.3, 47.3]",,Ground Pass,,19.769926,,,,,Allyson Swaby,25545.0,,,,,,,1,From Kick Off,Chantelle Swaby,25558.0,Left Center Back,2,Jamaica Women's,1212,['09b18dcd-cf52-4254-b647-ccf551abc1d3'],20,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:00:20.809,Pass,
,,,,,,,,,,,,,,,,,2.262191,,,,,,,,,,,,abeaf7be-ccde-4888-a633-db4dfa9ed7c3,27,,,"[34.3, 47.3]",3901832,0,,,,,-1.5755357,,Right Foot,,,"[34.2, 26.2]",,Ground Pass,,21.100237,,,,,Chantelle Swaby,25558.0,,,,,,,1,From Kick Off,Allyson Swaby,25545.0,Right Center Back,2,Jamaica Women's,1212,['7674dcee-787f-492b-9fe4-93baf19c577e'],22,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:00:22.553,Pass,
,,,,,,,,,,,,,,,,,1.087439,,,,,,,,,,,,124554b9-de71-43f3-9712-907e4e3ef274,31,,,"[55.1, 17.4]",3901832,0,,,,,0.0,,Right Foot,,,"[79.7, 17.4]",,Ground Pass,,24.6,,,,,Drew Spence,4638.0,,,,,,,1,From Kick Off,Chantelle Swaby,25558.0,Left Center Back,2,Jamaica Women's,1212,"['02b86e32-220c-4ec0-bd49-cc84c26b88d9', 'fa919781-d42c-4413-96b1-6f0abbf625ef']",30,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:00:30.257,Pass,True
,,,,,,,,,,,,,,,,,1.040934,,,,,,,,,,,,5c304329-3ca6-4bba-b285-c83fa23ce62f,35,,,"[79.0, 17.4]",3901832,0,,,,,0.98034275,,Right Foot,,,"[85.3, 26.8]",,Ground Pass,,11.315918,,,,,Jody Brown,25538.0,,,,,,,1,From Kick Off,Drew Spence,4638.0,Right Defensive Midfield,2,Jamaica Women's,1212,['120e8cb4-2b03-4947-8b6c-d1a6086b70eb'],32,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:00:32.423,Pass,
,,,,,,,,,,,,,,,,,1.181711,,,,,,,,,,,,ebaa002c-aefa-486b-bffa-dc6eb9ef7579,39,,,"[86.7, 26.2]",3901832,0,,,,,-0.9050426,,Right Foot,,,"[102.8, 5.7]",,Ground Pass,,26.066454,,,,,Trudi Sudan Carter,25553.0,,,,,,,1,From Kick Off,Jody Brown,25538.0,Center Attacking Midfield,2,Jamaica Women's,1212,['150245b0-6aa2-476e-bbe7-fd569859487d'],34,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:00:34.344,Pass,
,,,,,,,,,,,,,,,,,0.161376,,,,,,,,,,,,f52892e2-30d0-4bea-8f9b-4cae5647cbf2,42,,,"[102.8, 6.4]",3901832,0,,,,,1.3258177,,Left Foot,,,"[103.9, 10.8]",,Ground Pass,,4.535416,,,Incomplete,,Jody Brown,25538.0,,,,,,,1,From Kick Off,Trudi Sudan Carter,25553.0,Left Wing,2,Jamaica Women's,1212,"['1dcc3ac7-d049-4390-8992-16ca8ae8535c', '8cd37910-0e14-49ab-9042-d6e278977889']",37,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:00:37.764,Pass,
,,,,,,,,,,,,,,,,,1.053058,,,,,,,,,,,,6ad161bc-8c67-403e-a6f6-eeeb8ef9559a,47,,,"[17.3, 64.6]",3901832,0,,,,,0.23958303,,Right Foot,,,"[30.4, 67.8]",,Ground Pass,,13.485177,,,,,Leicy Maria Santos Herrera,32215.0,,,,,,,1,Regular Play,Diana Carolina Ospina García Pineda,403280.0,Right Defensive Midfield,3,Colombia Women's,16802,['e5cf513d-6854-4fee-8217-e866ea70515e'],39,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:39.835,Pass,
,,,,,,,,,,,,,,,,,0.78706,,,,,,,,,,,,e6039172-8f1b-4d72-8b52-2917bebd2476,50,,,"[29.5, 67.8]",3901832,0,,,,,1.8717166,,Right Foot,,,"[26.8, 76.5]",,Ground Pass,,9.109336,,,,,Mayra Tatiana Ramírez Ramírez,53188.0,,,,,,,1,Regular Play,Leicy Maria Santos Herrera,32215.0,Center Attacking Midfield,3,Colombia Women's,16802,['ca7d7e47-afaa-4e7f-9ffe-2ca312574708'],41,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:41.080,Pass,
,,,,,,,,,,,,,,,,,1.241107,,,,,,,,,,,,5ea8089f-a285-4831-9586-4420734ad703,53,,,"[26.8, 76.5]",3901832,0,,,,,-2.4897234,,Right Foot,,,"[19.2, 70.7]",,Ground Pass,,9.560335,,,,,Carolina Arias Vidal,403283.0,,,,,,,1,Regular Play,Mayra Tatiana Ramírez Ramírez,53188.0,Right Wing,3,Colombia Women's,16802,['fa776973-82c0-4025-94b9-4f2595baa1a6'],42,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:42.300,Pass,
,,,,,,,,,,,,,,,,,0.512918,,,,,,,,,,,,bdb34c27-22a4-4bea-84c9-29934e5fb639,56,,,"[24.0, 71.8]",3901832,0,,,,,0.0,,Right Foot,,,"[35.7, 71.8]",,Ground Pass,,11.7,,,,,Leicy Maria Santos Herrera,32215.0,,,,,,,1,Regular Play,Carolina Arias Vidal,403283.0,Right Back,3,Colombia Women's,16802,['9c51e6bb-4168-4be4-8be0-180b76af0387'],46,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:46.864,Pass,
,,,,,,,,,,,,,,,,,1.270107,,,,,,,,,,,,b3e467ea-27ed-4fea-b54d-ec80851b7302,60,,,"[35.1, 71.8]",3901832,0,,,,,-2.9200637,,Right Foot,,,"[24.0, 69.3]",,Ground Pass,,11.378049,,,,,Carolina Arias Vidal,403283.0,,,,,,,1,Regular Play,Leicy Maria Santos Herrera,32215.0,Center Attacking Midfield,3,Colombia Women's,16802,"['5469b6bb-e3b4-413c-b984-0d3ced0f05bb', 'df92ea3b-8c0e-4933-91b1-8bf4e8570a03']",47,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:47.448,Pass,True
,,,,,,,,,,,,,,,,,2.154894,,,,,,,,,,,,49b70045-c3db-4c9f-b680-c3853b832de9,63,,,"[24.0, 69.3]",3901832,0,,,,,-2.8543112,,Right Foot,,,"[10.8, 65.4]",,Ground Pass,,13.764084,,,,,Jorelyn Andrea Daniela Carabalí Martínez,388473.0,,,,,,,1,Regular Play,Carolina Arias Vidal,403283.0,Right Back,3,Colombia Women's,16802,['b767e9dc-678b-4705-aac8-623b6adcc742'],50,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:50.435,Pass,
,,,,,,,,,,,,,,,,,2.544999,,,,,,,,,,,,1baaebe9-bfac-4b30-b5d9-928d320107f2,66,,,"[26.1, 61.3]",3901832,0,,,,,-0.5973739,,Right Foot,,,"[67.7, 33.0]",,High Pass,,50.31352,,,,,Linda Lizeth Caicedo Alegría,386339.0,,,,,,,1,Regular Play,Jorelyn Andrea Daniela Carabalí Martínez,388473.0,Right Center Back,3,Colombia Women's,16802,['1ef47b44-e59a-4a1a-98c3-074a6b0cac4b'],55,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:00:55.525,Pass,
,,,,,,,,,,,,,,,,,2.668033,,,,,,,,,,,,dbdae0ff-8d74-435d-8303-cb723096b46d,73,,,"[47.3, 54.4]",3901832,1,,,,,-2.9115605,,Left Foot,,,"[31.5, 50.7]",,Ground Pass,,16.227446,,,,,Allyson Swaby,25545.0,,,,,,Recovery,1,Regular Play,Kalyssa van Zanten,402177.0,Right Wing,4,Jamaica Women's,1212,['05a4ef9f-8596-4244-af90-483b4fa915ed'],0,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:00.690,Pass,
,,,,,,,,,,,,,,,,,3.104378,,,,,,,,,,,,329bc5e9-4325-4739-8cec-0066e3c9353e,75,,,"[31.5, 50.7]",3901832,1,,,,,-2.7738698,,Right Foot,,,"[7.1, 41.3]",,Ground Pass,,26.14804,,,,,Rebecca Leigh Spencer,18158.0,,,,,,,1,Regular Play,Allyson Swaby,25545.0,Right Center Back,4,Jamaica Women's,1212,['a7151cc9-c3da-4fec-bc61-cc25d5cfe841'],3,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:03.358,Pass,
,,,,,,,,,,,,,,,,,2.033398,,,,,,,,,,,,e42de13c-740b-43bc-a353-4500dd78e35b,78,,,"[7.1, 41.3]",3901832,1,,,,,-0.7506631,,Right Foot,,,"[20.5, 28.8]",,Ground Pass,,18.325119,,,,,Chantelle Swaby,25558.0,,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,4,Jamaica Women's,1212,['aedd1f40-343d-44ca-b290-e0d16a0ca46c'],6,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:06.593,Pass,
,,,,,,,,,,,,,,,,,1.86806,,,,,,,,,,,,39ce8bc1-d475-4bf2-8225-da91b1e7942e,81,,,"[20.5, 28.8]",3901832,1,,,,,2.0383966,,Left Foot,,,"[15.4, 38.9]",,Ground Pass,,11.314592,,,,,Rebecca Leigh Spencer,18158.0,,,,,,,1,Regular Play,Chantelle Swaby,25558.0,Left Center Back,4,Jamaica Women's,1212,['598c621c-0d54-4851-8b36-06301b52d057'],9,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:09.502,Pass,
,,,,,,,,,,,,,,,,,2.662293,,,,,,,,,,,,92572262-c7b2-4465-bf8e-27b9dc81a81e,84,,,"[17.8, 39.5]",3901832,1,,,,,-1.2806143,,Right Foot,,,"[22.1, 25.1]",,Ground Pass,,15.028307,,,,,Chantelle Swaby,25558.0,,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,4,Jamaica Women's,1212,['be114429-4937-41c4-bd09-7bbba1db12e7'],13,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:13.289,Pass,
,,,,,,,,,,,,,,,,,1.817558,,,,,,,,,,,,b240d78c-c920-40d0-bb10-47e30a63c85b,86,,,"[23.1, 25.1]",3901832,1,,True,,,-1.066027,,Right Foot,,,"[35.2, 3.2]",,Ground Pass,,25.020391,,,,,Deneisha Selena Blackwood,25557.0,,,,,,,1,Regular Play,Chantelle Swaby,25558.0,Left Center Back,4,Jamaica Women's,1212,['695779ef-1342-4f4f-ad4b-3ac6d3d81e60'],16,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:16.898,Pass,
,,,,,,,,,,,,,,,,,5.328805,,,,,,,,,,,,5857fe4f-4753-45a9-9856-b42e07f7cf5a,88,,,"[40.3, 3.4]",3901832,1,,,,,0.1637741,,Left Foot,,,"[111.1, 15.1]",,High Pass,,71.76022,,,Incomplete,,Khadija Monifa Shaw,25554.0,,,,,,,1,Regular Play,Deneisha Selena Blackwood,25557.0,Left Back,4,Jamaica Women's,1212,"['6c511bd8-d1c1-4e60-be0e-da3ff7f266b1', 'e8506dfe-d11f-4e19-a03a-11dfc9f317de']",19,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:19.363,Pass,
,,,,,,,,,,,,,,,,,2.240125,,,,,,,,,,,,73248ddc-5229-40cc-ab2f-8b3e8690eb7d,93,,,"[0.2, 60.9]",3901832,1,,,,,1.4030747,,Right Foot,,,"[3.4, 79.8]",,Low Pass,,19.168985,,,Out,,,,,,,,,,1,Regular Play,Jorelyn Andrea Daniela Carabalí Martínez,388473.0,Right Center Back,4,Jamaica Women's,1212,,26,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:01:26.703,Pass,
,,,,,,,,,,,,,,,,,2.029302,,,,,,,,,,,,a2642493-1071-45f0-9099-5c6b20434eb1,94,,,"[112.9, 0.1]",3901832,2,,,,,1.5858896,,,,,"[112.5, 26.6]",,High Pass,,26.50302,,,,,Khadija Monifa Shaw,25554.0,,,,,,Throw-in,1,From Throw In,Deneisha Selena Blackwood,25557.0,Left Back,5,Jamaica Women's,1212,['b550f6a0-dc47-4134-81c1-1b9db9302182'],7,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:02:07.546,Pass,
,,,,,,,,,,,,,,,,,1.260784,,,,,,,,,,,,45933baf-d5d5-4385-9905-2b5975576f8b,98,,,"[112.5, 26.6]",3901832,2,,,,,-2.7423718,71804117-d4af-42e5-a51d-db5560e80c26,Right Foot,,,"[106.1, 23.9]",,Low Pass,,6.946222,,,,,Jody Brown,25538.0,True,,,,,,1,From Throw In,Khadija Monifa Shaw,25554.0,Center Forward,5,Jamaica Women's,1212,['edc20bb0-779e-4841-9380-10828f4e74b7'],9,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:02:09.601,Pass,
,,,,,,,,,,,,,,,,,3.145769,,,,,,,,,,,,a294fb11-5586-41f1-ae37-234722781fa6,108,,,"[6.0, 36.0]",3901832,2,,,,,-0.18940182,,Right Foot,,,"[56.6, 26.3]",,High Pass,,51.521355,,,,,Lorena Bedoya Durango,49904.0,,,,,,Goal Kick,1,From Goal Kick,Catalina Pérez Jaramillo,46344.0,Goalkeeper,6,Colombia Women's,16802,['f8d45a22-1912-4cfe-89a5-1ebfa5bd79ee'],38,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:38.940,Pass,
,,,,,,,,,,,,,,,,,2.044956,,,,,,,,,,,,dadcb973-0bcd-45ae-9e55-4ebd32465450,111,,,"[56.6, 26.3]",3901832,2,,,,True,-0.5173593,,,,,"[74.7, 16.0]",,High Pass,,20.825464,,,Incomplete,,María Catalina Usme Pineda,403278.0,,,,,,,1,From Goal Kick,Lorena Bedoya Durango,49904.0,Left Defensive Midfield,6,Colombia Women's,16802,"['5c017c62-804c-4089-9f39-30b84d9e928b', 'af7774e0-0a6c-406d-be9a-230ece9594a3', 'b936db71-1410-4f7f-939b-e640ba7b392e']",42,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:42.143,Pass,True
,,,,,,,,,,,,,,,,,2.337455,,,,,,,,,,,,b936db71-1410-4f7f-939b-e640ba7b392e,113,,,"[45.4, 64.1]",3901832,2,,,,,-0.055016886,,Right Foot,,,"[79.9, 62.2]",,High Pass,,34.55228,,,Incomplete,,Jody Brown,25538.0,,,,,,Recovery,1,From Goal Kick,Tiernny Arlene Wiltshire,402176.0,Right Back,6,Colombia Women's,16802,"['04d440c1-e5fb-49a7-af5d-ddf6f9da55d7', '2a309900-b2a9-42ed-8cae-6ce1a5b2eb56', 'dadcb973-0bcd-45ae-9e55-4ebd32465450']",44,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:02:44.188,Pass,
,,,,,,,,,,,,,,,,,1.548739,,,,,,,,,,,,2a309900-b2a9-42ed-8cae-6ce1a5b2eb56,115,,,"[40.2, 17.9]",3901832,2,,,,,0.34331056,,Head,,,"[62.3, 25.8]",,High Pass,,23.469555,,,,,Leicy Maria Santos Herrera,32215.0,,,,,,Recovery,1,From Goal Kick,Daniela Alexandra Árias Rojas,403277.0,Left Center Back,6,Colombia Women's,16802,"['ad94e96d-f5f9-4ed1-9fe6-c4015d074626', 'b936db71-1410-4f7f-939b-e640ba7b392e']",46,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:46.525,Pass,
,,,,,,,,,,,,,,,,,2.001143,,,,,,,,,,,,ae7d4bba-d366-498a-8721-235a6b2cd18a,117,,,"[62.0, 25.4]",3901832,2,,,,,-1.4313563,,Head,,,"[63.6, 14.0]",,High Pass,,11.511733,,,Incomplete,,Linda Lizeth Caicedo Alegría,386339.0,,,,,,,1,From Goal Kick,Leicy Maria Santos Herrera,32215.0,Center Attacking Midfield,6,Colombia Women's,16802,"['3fed4e54-1e4c-4651-878c-ac827177f8b8', '5254e4bf-eda4-4973-804d-a475983a89d1']",48,,,,,,,,,,,,,,,,,Colombia Women's,16802,00:02:48.132,Pass,
,,,,,,,,,,,,,,,,,0.815831,,,,,,,,,,,,3fed4e54-1e4c-4651-878c-ac827177f8b8,119,,,"[56.5, 66.1]",3901832,2,,,,,-1.0584068,,Right Foot,,,"[57.4, 64.5]",,Ground Pass,,1.835756,,,,,Drew Spence,4638.0,,,,,,Recovery,1,From Goal Kick,Kalyssa van Zanten,402177.0,Right Wing,6,Colombia Women's,16802,"['ae7d4bba-d366-498a-8721-235a6b2cd18a', 'c81fa639-2383-4bc0-8dc8-532d0f94c95c']",50,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:02:50.133,Pass,
