player_id,player_name,team,total_minutes_played,total_passes,total_completed_passes,total_progressive_passes,total_penalty_area_passes,total_long_passes,total_assists,total_key_passes,total_shots,total_shots_on_target,total_goals,total_xg,total_dribbles,total_successful_dribbles,total_duels,total_won_duels,total_tackles,total_successful_tackles,total_interceptions,total_ball_recoveries,total_clearances,total_blocks,total_fouls_committed,total_fouls_won,avg_pass_distance,avg_xg_per_shot,total_games
3053.0,Leroy Sané,Bayern Munich,191,107,81,21,27,18,0,4,3,1,0,0.2078778359999999,10,5,4,1,3,1,0,14,0,1,4,3,17.791765261357533,0.07426160649999995,2
3117.0,Lucas Tousart,Union Berlin,90,22,17,7,1,3,0,0,0,0,0,0.0,3,2,4,1,2,1,4,6,4,7,1,1,17.445498003212712,0.0,1
3230.0,Alassane Pléa,Borussia Mönchengladbach,94,46,32,13,8,5,0,1,1,0,0,0.023374189,2,0,4,0,1,0,0,5,0,0,1,2,16.4837674959036,0.023374189,1
3428.0,Tomáš Koubek,Augsburg,90,34,24,23,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4,0,0,0,0,38.56733406165273,0.0,1
3493.0,Emre Can,Borussia Dortmund,158,72,64,19,0,3,0,2,1,0,0,0.14243458,2,2,3,0,2,0,3,8,4,5,7,1,17.02089681162751,0.07121729,2
3499.0,Jean-Eric Maxim Choupo-Moting,Bayern Munich,22,3,3,1,1,1,0,0,0,0,0,0.0,2,2,2,0,0,0,0,0,0,0,0,1,22.962109234009265,0.0,2
3500.0,Granit Xhaka,Bayer Leverkusen,2895,3299,3045,886,133,391,0,41,44,14,3,1.5709195789999997,19,10,69,7,36,7,18,191,46,65,34,49,17.607629653001442,0.025360538594444437,33
3676.0,Jérôme Roussillon,Union Berlin,75,25,22,8,1,2,0,1,0,0,0,0.0,0,0,3,2,3,2,0,0,1,2,1,1,17.382493047014258,0.0,1
3767.0,Ellyes Joris Skhiri,Eintracht Frankfurt,101,63,58,16,4,9,0,1,0,0,0,0.0,0,0,3,1,3,1,1,4,3,1,1,0,22.698214422003407,0.0,2
3913.0,Edimilson Fernandes,FSV Mainz 05,92,65,56,21,5,13,0,2,1,0,0,0.011072776,1,1,3,0,1,0,3,7,1,2,1,0,23.740305505702196,0.011072776,1
4381.0,Anwar El Ghazi,FSV Mainz 05,22,10,7,0,1,0,0,0,1,0,0,0.041664448,1,1,1,0,0,0,1,1,0,0,0,0,9.608397223529956,0.041664448,1
4440.0,Kevin Trapp,Eintracht Frankfurt,185,77,58,50,0,33,0,1,0,0,0,0.0,0,0,0,0,0,0,0,9,0,0,0,0,31.951125611914577,0.0,2
5209.0,Raphaël Adelino José Guerreiro,Bayern Munich,13,9,9,0,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15.309650909560268,0.0,1
5460.0,Andrej Kramarić,Hoffenheim,68,33,24,8,1,2,0,0,2,1,0,0.17254711,0,0,2,0,2,0,0,4,0,1,0,2,14.71292387386744,0.086273555,2
5536.0,Yussuf Yurary Poulsen,RB Leipzig,55,11,8,2,2,0,0,0,2,2,0,0.314083646,1,1,2,0,1,0,0,1,1,0,0,2,11.946039222234575,0.0785209115,2
5555.0,Julian Brandt,Borussia Dortmund,176,74,63,11,5,7,0,2,2,1,0,0.0647908016,1,1,7,0,1,0,2,8,5,1,0,3,17.273521521539784,0.0161977004,2
5557.0,Timo Werner,RB Leipzig,62,16,8,4,1,3,0,2,1,0,0,0.042124372,2,0,3,0,0,0,0,1,0,0,1,0,17.606566681270962,0.042124372,1
5559.0,Marco Reus,Borussia Dortmund,112,25,16,8,3,1,0,0,0,0,0,0.0,0,0,4,1,3,1,1,3,1,6,3,0,13.747102900593815,0.0,2
5562.0,Thomas Müller,Bayern Munich,92,50,43,13,8,3,0,2,1,1,0,0.101909965,1,1,7,1,5,1,1,1,1,2,1,1,16.82801260463998,0.0509549825,2
5570.0,Manuel Neuer,Bayern Munich,95,36,26,19,1,15,0,0,0,0,0,0.0,0,0,1,0,0,0,0,7,0,0,0,0,29.318394197649557,0.0,1
5572.0,Mats Hummels,Borussia Dortmund,190,104,87,43,3,34,0,0,0,0,0,0.0,0,0,13,1,12,1,5,6,20,6,1,2,24.71108694905805,0.0,2
5579.0,Joshua Kimmich,Bayern Munich,96,111,95,27,13,21,0,2,1,1,0,0.020028673,0,0,5,0,5,0,0,3,0,3,1,0,21.881543059443448,0.0100143365,2
5602.0,Cristian Gamboa Luna,Bochum,91,36,26,10,3,12,0,0,0,0,0,0.0,0,0,4,0,4,0,6,6,1,3,1,0,23.222189021680585,0.0,1
5623.0,Jae-Sung Lee,FSV Mainz 05,164,62,48,14,4,4,0,1,2,0,0,0.425109445,1,1,6,0,2,0,4,11,1,10,2,2,13.940528094328688,0.10627736125,2
5625.0,Emil Peter Forsberg,RB Leipzig,17,7,6,2,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,2,15.334713646655898,0.0,1
5666.0,Dawid Kownacki,Werder Bremen,21,5,2,2,0,2,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,22.632898711417393,0.0,1
6321.0,Milos Veljkovic,Werder Bremen,180,125,110,41,3,24,0,0,0,0,0,0.0,1,0,6,1,3,1,3,2,7,5,0,0,22.17086794243246,0.0,2
6324.0,Leon Goretzka,Bayern Munich,164,110,99,25,4,14,0,0,4,2,1,0.46368738899999995,0,0,1,0,1,0,1,5,0,3,2,1,17.837464576192552,0.11592184724999999,2
6874.0,Ermedin Demirović,Augsburg,170,38,24,10,6,1,0,1,6,0,0,0.38786633299999995,4,2,7,0,0,0,1,12,1,0,2,3,13.860657119396254,0.068699474375,2
6985.0,Robin Gosens,Union Berlin,62,40,28,10,2,3,0,2,1,0,0,0.061352093,0,0,2,1,1,1,0,5,1,3,2,1,16.10213663516282,0.0306760465,2
7044.0,Patrik Schick,Bayer Leverkusen,1079,228,188,17,30,9,0,7,40,13,7,5.447158103,18,7,33,1,6,1,3,20,8,10,11,15,13.13681570749797,0.10387122470350876,19
7083.0,Anthony Jung,Werder Bremen,83,62,58,29,1,11,0,0,0,0,0,0.0,1,1,3,0,1,0,3,3,2,1,1,0,21.514107440434916,0.0,1
7095.0,Marvin Schwäbe,FC Köln,184,79,55,60,0,48,0,0,0,0,0,0.0,0,0,0,0,0,0,0,7,0,0,0,1,40.82549581255833,0.0,2
7173.0,Leonardo Bonucci,Union Berlin,24,9,6,5,1,5,0,0,0,0,0,0.0,0,0,2,0,2,0,0,1,1,0,0,0,30.971165712922584,0.0,1
7198.0,Franck Honorat,Borussia Mönchengladbach,145,71,52,21,15,14,0,6,1,1,0,0.070884824,4,1,1,0,1,0,0,2,4,3,0,0,18.30713380146694,0.035442412,2
7208.0,Ludovic Ajorque,FSV Mainz 05,18,9,8,2,3,2,0,1,0,0,0,0.0,0,0,2,0,1,0,0,1,0,1,0,0,19.868348439307447,0.0,1
7375.0,Theoson Jordan Siebatcheu,Borussia Mönchengladbach,76,13,8,2,0,1,0,1,0,0,0,0.0,0,0,2,0,1,0,0,1,0,2,3,4,13.516888504351735,0.0,1
