50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c5be2b6d-ef17-4383-9af5-6bceef2bfc91,1,,,3879537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Udinese,230,,0,,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 31}, {'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 386654, 'name': 'Maurizio Domizzi'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 11}, {'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 89}, {'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 21}, {'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 53}, {'player': {'id': 6743, 'name': 'Manuel Rolando Iturra Urrutia'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 77}, {'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Udinese,230,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,daf1f8e0-73a4-4609-a978-4f8e063f2a42,2,,,3879537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Udinese,230,,0,,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 6768, 'name': 'Diego López Rodríguez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 7032, 'name': 'Davide Calabria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 96}, {'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 17}, {'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 13}, {'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 20057, 'name': 'Nigel de Jong'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 34}, {'player': {'id': 7026, 'name': 'Giacomo Bonaventura'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 28}, {'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 3371, 'name': 'Mario Barwuah Balotelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 45}, {'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 70}]}",AC Milan,243,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9036e5b6-e5b9-4b5a-8b6d-b1c90531ca7a,3,,,3879537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Udinese,230,['a9493194-0f1b-413d-bbc6-21cdc9683b9b'],0,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a9493194-0f1b-413d-bbc6-21cdc9683b9b,4,,,3879537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Udinese,230,['9036e5b6-e5b9-4b5a-8b6d-b1c90531ca7a'],0,,,,,,,,,,,,,,,,,,Udinese,230,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6b26d850-7761-4b7f-a032-d1b913afe542,1736,,,3879537,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,100,AC Milan,243,['385e3842-9431-4e62-9da7-22972db3d284'],0,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,385e3842-9431-4e62-9da7-22972db3d284,1737,,,3879537,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,100,AC Milan,243,['6b26d850-7761-4b7f-a032-d1b913afe542'],0,,,,,,,,,,,,,,,,,,Udinese,230,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.401459,,,,,,,,,,,,bce0746a-7812-442e-9b79-8fc2dafa582f,5,,"[61.0, 40.1]",3879537,0,,,,,1.7731179,,Right Foot,,,,"[60.2, 44.0]",,Ground Pass,,3.981206,,,,,Cyril Théréau,8272.0,,,,,Kick Off,1,From Kick Off,Antonio Di Natale,19846.0,Left Center Forward,2,Udinese,230,['bb4ce32c-487b-4824-98d0-e5e33c418459'],0,,,,,,,,,,,,,,,,,,Udinese,230,00:00:00.419,Pass,
,,,,,,,,,,,,,,,,,,1.898809,,,,,,,,,,,,9c23c398-74db-4bbb-9e40-fb9cd0ba1de2,7,,"[60.2, 44.0]",3879537,0,,,,,2.951787,,Right Foot,,,,"[39.9, 47.9]",,Ground Pass,,20.671236,,,,,Maurizio Domizzi,386654.0,,,,,,1,From Kick Off,Cyril Théréau,8272.0,Right Center Forward,2,Udinese,230,['016bcac8-806d-4fb9-bd56-397eb04b4156'],0,,,,,,,,,,,,,,,,,,Udinese,230,00:00:00.820,Pass,
,,,,,,,,,,,,,,,,,,3.091929,,,,,,,,,,,,bae45315-39d9-466a-92e1-a25de01c2154,10,,"[40.3, 50.4]",3879537,0,,,,,1.1955255,,Left Foot,,,,"[50.7, 76.8]",,Ground Pass,,28.374636,,,,,Edenílson Andrade dos Santos,25116.0,,,,,,1,From Kick Off,Maurizio Domizzi,386654.0,Center Back,2,Udinese,230,['ae4bd120-b2d2-488a-af09-e7b33d769db6'],3,,,,,,,,,,,,,,,,,,Udinese,230,00:00:03.506,Pass,
,,,,,,,,,,,,,,,,,,1.285927,,,,,,,,,,,,b61a042b-633e-4210-bfdc-2c3cd4558752,14,,"[47.3, 76.2]",3879537,0,,,,,-0.29386935,,Right Foot,,,,"[70.1, 69.3]",,High Pass,,23.821209,,,Incomplete,,Emmanuel Agyemang-Badu,24722.0,,,,,,1,From Kick Off,Edenílson Andrade dos Santos,25116.0,Right Wing Back,2,Udinese,230,"['f4f13ace-7d54-4c2e-9e04-39a27a970ad5', 'fd72ef60-3dc3-4ddb-af21-26adead33457']",7,,,,,,,,,,,,,,,,,,Udinese,230,00:00:07.961,Pass,
