50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.43077,,,,,,,,,,,,,bc93af04-874b-476f-a8ac-0492a5cd9249,17,,,"[69.5, 7.1]",3879572,0,,,,,-0.044491168,,Left Foot,,"[98.7, 5.8]",,Ground Pass,,29.228924,,,,Nikola Kalinić,7033.0,,,,,,,1,From Kick Off,Marcos Alonso Mendoza,3964.0,Left Wing Back,2,Fiorentina,239,['d59c1a63-bcb2-486d-8353-698e426ed33b'],9,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:09.228,Pass,
,,,,,,,,,,,,,,,,,,1.009243,,,,,,,,,,,,,d1fdb48e-db13-4ea7-9ad7-dd6fd914af45,26,,,"[103.0, 6.6]",3879572,0,,,,,1.3062431,,Right Foot,True,"[111.1, 36.5]",,High Pass,,30.977734,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Borja Valero Iglesias,6997.0,Left Attacking Midfield,3,Fiorentina,239,['97321abd-7f4e-4c33-acfe-f25fdfe49d8a'],48,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:48.591,Pass,
,,,,,,,,,,,,,,,,,,0.205102,,,,,,,,,,,,,0c39a323-aa74-4ec5-9b24-c59c6de7b509,29,,,"[105.9, 29.6]",3879572,0,,True,,,-0.9936041,,Left Foot,,"[108.7, 25.3]",,Ground Pass,,5.1312766,,Incomplete,,Federico Bernardeschi,7777.0,,,,,,Recovery,1,From Free Kick,Davide Astori,8275.0,Left Center Back,3,Fiorentina,239,"['093ebe90-b6c0-4d8f-83f6-b13fec848e38', '4fcdb782-7560-4ef1-82f1-efa60dbc19db']",51,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:51.924,Pass,
,,,,,,,,,,,,,,,,,,1.740237,,,,,,,,,,,,,fb2158ea-f986-4f3b-a5d1-b86a4d699028,34,,,"[98.4, 24.1]",3879572,0,,,,,3.0172377,,Left Foot,,"[91.2, 25.0]",,Ground Pass,,7.256032,,,,Milan Badelj,6305.0,,,,,,,1,From Free Kick,Davide Astori,8275.0,Left Center Back,3,Fiorentina,239,['6ac42d6f-4fec-49b5-9b03-b294ab322dbc'],53,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:53.810,Pass,
,,,,,,,,,,,,,,,,,,0.100561,,,,,,,,,,,,,79ed65b9-5c9d-424b-ae03-e3a01b2806b4,36,,,"[91.2, 25.0]",3879572,0,,,,,0.69192135,,Left Foot,,"[94.7, 27.9]",,Low Pass,,4.545327,,Incomplete,,,,,,,,,,1,From Free Kick,Milan Badelj,6305.0,Right Defensive Midfield,3,Fiorentina,239,['9e4affbe-6540-4164-ae77-33256fdab434'],55,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:55.550,Pass,
,,,,,,,,,,,,,,,,,,2.62176,,,,,,,,,,,,,432f4609-f349-4cf8-be95-5b95ab35a88e,38,,,"[26.6, 24.6]",3879572,0,,,,,1.2572647,,Left Foot,,"[44.4, 79.5]",,Ground Pass,,57.713516,,Out,,Gonzalo Gerardo Higuaín,5497.0,,,True,,,Recovery,1,From Free Kick,Faouzi Ghoulam,8876.0,Left Back,3,Fiorentina,239,['14e35541-b5d2-48e7-b161-edaa8210934a'],58,,,,,,,,,,,,,,,,,Napoli,227,00:00:58.121,Pass,
,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,472fbe07-4b65-4048-a9d3-4ddad94d3650,40,,,"[75.7, 0.1]",3879572,1,,,,,2.8268967,,,,"[41.6, 11.2]",,Low Pass,,35.861122,,,,Davide Astori,8275.0,,,,,,Throw-in,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Wing Back,4,Fiorentina,239,['cafb05a2-4f82-4445-80e8-ee568e23028f'],10,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:10.901,Pass,
,,,,,,,,,,,,,,,,,,1.506188,,,,,,,,,,,,,b70a6473-eda9-4917-ae78-7447a96ecf53,43,,,"[41.1, 17.0]",3879572,1,,,,,1.7482212,,Right Foot,,"[35.9, 46.0]",,Ground Pass,,29.462519,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,4,Fiorentina,239,['d813d476-d928-4c2d-8928-4f8808fc64d6'],14,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:14.486,Pass,
,,,,,,,,,,,,,,,,,,1.537429,,,,,,,,,,,,,a3f7e62b-dc2d-4f89-a018-41dd608bc5cf,46,,,"[35.9, 46.0]",3879572,1,,,,,1.4300661,,Right Foot,,"[39.3, 70.0]",,Ground Pass,,24.239637,,,,Nenad Tomović,7056.0,,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Center Back,4,Fiorentina,239,['d405f348-a2ea-489a-9e5b-ec08f7fff1d7'],17,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:17.136,Pass,
,,,,,,,,,,,,,,,,,,1.053886,,,,,,,,,,,,,c72f3908-7861-4ae5-92fd-d47158c1735b,49,,,"[41.3, 70.0]",3879572,1,,,,,0.69473827,,Right Foot,,"[50.3, 77.5]",,Ground Pass,,11.715375,,,,Jakub Błaszczykowski,5663.0,,,,,,,1,From Throw In,Nenad Tomović,7056.0,Right Center Back,4,Fiorentina,239,['7c84f7b3-13d0-495e-a351-bff53b09f86c'],19,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:19.726,Pass,
,,,,,,,,,,,,,,,,,,0.914712,,,,,,,,,,,,,355629a6-9e12-4da4-be66-68490afa9d93,52,,,"[51.5, 77.2]",3879572,1,,,,,-1.3101939,,Right Foot,,"[53.5, 69.7]",,Ground Pass,,7.7620873,,,,Milan Badelj,6305.0,,,,,,,1,From Throw In,Jakub Błaszczykowski,5663.0,Right Wing Back,4,Fiorentina,239,['c15b1f19-9bf3-4261-bb3f-306d2faa6b78'],21,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:21.672,Pass,
,,,,,,,,,,,,,,,,,,1.522468,,,,,,,,,,,,,82b115f0-9c24-46ab-b05b-9c7e889a223e,54,,,"[51.5, 68.5]",3879572,1,,,,,2.819842,,Right Foot,,"[35.9, 73.7]",,Ground Pass,,16.443844,,,,Nenad Tomović,7056.0,,,,,,,1,From Throw In,Milan Badelj,6305.0,Right Defensive Midfield,4,Fiorentina,239,['04a79bce-93d4-4c00-b00a-87b0735cb7ac'],22,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:22.587,Pass,
,,,,,,,,,,,,,,,,,,1.064974,,,,,,,,,,,,,018c4f00-36ed-47a6-bb86-e698267db2fd,57,,,"[49.7, 77.2]",3879572,1,,,,,-1.6013991,,Right Foot,,"[49.4, 67.4]",,Low Pass,,9.804591,,,,Milan Badelj,6305.0,,,,,,,1,From Throw In,Nenad Tomović,7056.0,Right Center Back,4,Fiorentina,239,['e2d6a17c-9e15-45df-8def-3c12d41d5203'],27,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:27.099,Pass,
,,,,,,,,,,,,,,,,,,1.397829,,,,,,,,,,,,,207db939-ed18-4767-b4e4-6ce5307d7ae0,60,,,"[49.4, 67.4]",3879572,1,,,,,-0.2814266,,Right Foot,,"[70.5, 61.3]",,High Pass,,21.964062,,Pass Offside,,Nikola Kalinić,7033.0,,,,,,,1,From Throw In,Milan Badelj,6305.0,Right Defensive Midfield,4,Fiorentina,239,['17c2e7e3-d50e-49f8-9c86-da1256e5366a'],28,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:28.364,Pass,
,,,,,,,,,,,,,,,,,,0.723865,,,,,,,,,,,,,c617085f-5057-45eb-aaca-5ad0d28cc1e6,62,,,"[49.9, 20.2]",3879572,1,,,,,0.7853982,,Right Foot,,"[54.8, 25.1]",,Ground Pass,,6.9296465,,,,Jorge Luiz Frello Filho,7024.0,,,,,,Free Kick,1,From Free Kick,Kalidou Koulibaly,5675.0,Left Center Back,5,Napoli,227,['bd1bbc2c-b1cd-433b-a3fd-09d5cc110953'],40,,,,,,,,,,,,,,,,,Napoli,227,00:01:40.209,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,de3adc5c-3625-4299-a124-a98c242cfb70,65,,,"[54.8, 25.1]",3879572,1,,,,,-2.377025,,Right Foot,,"[49.9, 20.4]",,Ground Pass,,6.789698,,,,Kalidou Koulibaly,5675.0,,,,,,,1,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,5,Napoli,227,['f10d93d2-de97-4b29-b6f8-7ccd7dc07eb9'],42,,,,,,,,,,,,,,,,,Napoli,227,00:01:42.322,Pass,
,,,,,,,,,,,,,,,,,,0.843894,,,,,,,,,,,,,aabad6dc-835b-45ee-8eab-83cf2590d2bd,68,,,"[49.6, 20.2]",3879572,1,,,,,-0.7328151,,Right Foot,,"[56.6, 13.9]",,Ground Pass,,9.417537,,,,Marek Hamšík,7025.0,,,,,,,1,From Free Kick,Kalidou Koulibaly,5675.0,Left Center Back,5,Napoli,227,['a8eed9b7-4172-45a7-877a-f49bce167cba'],43,,,,,,,,,,,,,,,,,Napoli,227,00:01:43.721,Pass,
,,,,,,,,,,,,,,,,,,0.84531,,,,,,,,,,,,,609c0772-067e-430b-a710-edb504db2051,70,,,"[56.6, 13.9]",3879572,1,,,,,2.4719536,,Left Foot,,"[49.4, 19.6]",,Ground Pass,,9.183137,,,,Kalidou Koulibaly,5675.0,,,,,,,1,From Free Kick,Marek Hamšík,7025.0,Left Center Midfield,5,Napoli,227,['59dfa596-95e4-48a4-bcb8-8d6835963d56'],44,,,,,,,,,,,,,,,,,Napoli,227,00:01:44.565,Pass,
,,,,,,,,,,,,,,,,,,1.501776,,,,,,,,,,,,,fc9fb40d-c55f-494a-8ae8-e105edffcf30,75,,,"[55.8, 17.6]",3879572,1,,,,,-2.0022912,,Right Foot,,"[49.4, 3.7]",,Ground Pass,,15.302614,,,,Faouzi Ghoulam,8876.0,,,,,,,1,From Free Kick,Kalidou Koulibaly,5675.0,Left Center Back,5,Napoli,227,"['4365d8d5-2f10-4465-95cc-b1aab826cb9d', '78437359-d5b6-4584-b760-2719c79f1c5f', 'f4674149-d7fc-4e8f-95b3-39b2c342a7cc']",47,,,,,,,,,,,,,,,,,Napoli,227,00:01:47.459,Pass,True
,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,ca2499a6-5652-4d75-87b5-fa3d2b34fe9e,77,,,"[49.4, 3.7]",3879572,1,,,,,2.457949,,Left Foot,,"[15.4, 31.4]",,Ground Pass,,43.85533,,,,José Manuel Reina Páez,7028.0,,,,,,,1,From Free Kick,Faouzi Ghoulam,8876.0,Left Back,5,Napoli,227,['e4ecdb43-6027-49df-a7bb-22ac28501956'],48,,,,,,,,,,,,,,,,,Napoli,227,00:01:48.960,Pass,
,,,,,,,,,,,,,,,,,,3.447814,,,,,,,,,,,,,b27bb2b7-9fad-4c3f-abdb-88d7cf4b9577,81,,,"[11.0, 32.3]",3879572,1,,,,,0.50317127,,Right Foot,,"[69.5, 64.5]",,High Pass,,66.77642,,,,José María Callejón Bueno,7029.0,,,,,,,1,From Free Kick,José Manuel Reina Páez,7028.0,Goalkeeper,5,Napoli,227,"['70045416-9949-49b9-be34-5f56e4cadcf8', 'dbe78766-ded9-4a8c-96a6-1ad7017dbc2e']",53,,,,,,,,,,,,,,,,,Napoli,227,00:01:53.958,Pass,True
,,,,,,,,,,,,,,,,,,4.201859,,,,,,,,,,,,,7e4c38d8-89c5-4b96-896e-c07913bb33a5,84,,,"[69.5, 64.5]",3879572,1,,,,True,0.34351116,,,,"[95.5, 73.8]",,High Pass,,27.613222,,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,,1,From Free Kick,José María Callejón Bueno,7029.0,Right Wing,5,Napoli,227,"['1988d13b-17a8-4001-b270-60678738f1e5', '6455db9b-e93f-4076-8da3-fc4a812e8b94', '6a56b436-5d45-478f-a28d-dcb926fef269']",57,,,,,,,,,,,,,,,,,Napoli,227,00:01:57.406,Pass,True
,,,,,,,,,,,,,,,,,,1.15558,,,,,,,,,,,,,af9aca40-bcbe-44b3-a0bb-ec09869ef761,93,,,"[28.6, 15.8]",3879572,2,,,,,1.111117,,Right Foot,,"[33.6, 25.9]",,Ground Pass,,11.269872,,,,Matías Vecino Falero,5255.0,,,,,,,1,Regular Play,Davide Astori,8275.0,Left Center Back,6,Fiorentina,239,"['9a169ab9-5445-4b4b-8ead-4114f1b18f47', 'd9e0d8cc-585c-477b-8442-1cecfa534474']",3,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:03.627,Pass,True
,,,,,,,,,,,,,,,,,,0.415706,,,,,,,,,,,,,ac51cf9a-0335-42c9-a37b-a4d8c70dab2b,97,,,"[33.6, 25.9]",3879572,2,,,,,-2.4616838,,Right Foot,,"[28.9, 22.1]",,Low Pass,,6.0440054,,,,Davide Astori,8275.0,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,6,Fiorentina,239,"['5dacb651-e893-4797-8c56-a64dd3a740d7', 'ef284c08-fca0-4bf3-86f5-b7b44e79a8a0']",4,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:04.862,Pass,True
,,,,,,,,,,,,,,,,,,2.620053,,,,,,,,,,,,,d6aa1a63-f24a-411d-9ff3-2dc159cc5832,100,,,"[28.9, 22.1]",3879572,2,,,,,2.1179497,,Left Foot,,"[18.3, 39.5]",,Low Pass,,20.374495,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,,1,Regular Play,Davide Astori,8275.0,Left Center Back,6,Fiorentina,239,['3922f3e6-0392-4dad-9269-fb83372ac8fd'],5,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:05.279,Pass,
,,,,,,,,,,,,,,,,,,1.97864,,,,,,,,,,,,,82bc9d0a-93e8-4cf9-9c89-0db8b3d4bc12,103,,,"[19.7, 41.8]",3879572,2,,,,,1.0672637,,Right Foot,,"[38.1, 75.2]",,Ground Pass,,38.132927,,,,Jakub Błaszczykowski,5663.0,,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Center Back,6,Fiorentina,239,['94de7ae5-0024-4a03-830f-6be721d44702'],9,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:09.399,Pass,
,,,,,,,,,,,,,,,,,,1.162149,,,,,,,,,,,,,efeda10e-6e05-4fa4-9156-c65e73b94f42,106,,,"[37.9, 75.7]",3879572,2,,,,,-0.74020284,,Right Foot,,"[48.3, 66.2]",,High Pass,,14.085809,,,,Federico Bernardeschi,7777.0,,,,,,,1,Regular Play,Jakub Błaszczykowski,5663.0,Right Wing Back,6,Fiorentina,239,['77f9e2ed-faf6-469e-ae05-c511a290110a'],11,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:11.417,Pass,
,,,,,,,,,,,,,,,,,,1.301393,,,,,,,,,,,,,23be86c1-76ea-4582-b78e-527db0e0a8fe,110,,,"[48.3, 64.8]",3879572,2,,,,,-2.4460804,,Left Foot,,"[35.6, 54.2]",,High Pass,,16.54237,,,,Matías Vecino Falero,5255.0,,,,,,,1,Regular Play,Federico Bernardeschi,7777.0,Right Attacking Midfield,6,Fiorentina,239,"['33a434d9-f1dd-445c-a851-8ad7a77efaf7', 'fcad9c67-c66f-4299-8d51-b9d73de4f294']",12,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:12.617,Pass,True
,,,,,,,,,,,,,,,,,,1.18596,,,,,,,,,,,,,f030ff1e-928b-4fa2-85e1-f699bff65596,114,,,"[34.8, 56.5]",3879572,2,,,,,1.016679,,Right Foot,,"[46.0, 74.6]",,Low Pass,,21.284971,,,,Jakub Błaszczykowski,5663.0,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,6,Fiorentina,239,"['2b291dea-758b-4bd2-adf2-ac2d4c48eb32', '6936d00e-3b40-4645-a903-633da0c51db2']",15,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:15.371,Pass,True
,,,,,,,,,,,,,,,,,,4.722397,,,,,,,,,,,,,d3004e6a-a63d-4ff1-b55c-a5fadfbd40e4,117,,,"[46.0, 74.6]",3879572,2,,,,,0.026223496,,Right Foot,,"[76.5, 75.4]",,High Pass,,30.51049,,Incomplete,,Nikola Kalinić,7033.0,,,,,,,1,Regular Play,Jakub Błaszczykowski,5663.0,Right Wing Back,6,Fiorentina,239,"['a3838e26-d11a-43e9-81bf-def48d966d8d', 'c2c7846b-7e0d-4b2c-ab6f-0d26b717f6ac']",16,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:16.605,Pass,
,,,,,,,,,,,,,,,,,,1.238272,,,,,,,,,,,,,c2c7846b-7e0d-4b2c-ab6f-0d26b717f6ac,120,,,"[43.6, 4.7]",3879572,2,,,,,-0.27829966,,Left Foot,,"[49.9, 2.9]",,Ground Pass,,6.5520988,,,,Faouzi Ghoulam,8876.0,,,,,,Recovery,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,7,Napoli,227,"['3ccc4716-885d-4acc-acab-11e488a239fa', 'd3004e6a-a63d-4ff1-b55c-a5fadfbd40e4', 'fb1adb86-3f07-4da6-bc91-d86a344eed60']",21,,,,,,,,,,,,,,,,,Napoli,227,00:02:21.327,Pass,True
