50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8d6a136f-5f11-4d95-b774-68b65991bfd2,1,,,,3879732,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Torino,241,,0,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 19}, {'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 25}, {'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 33}, {'player': {'id': 3125, 'name': 'Danilo Fernando Avelar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 26}, {'player': {'id': 40351, 'name': 'Alessandro Gazzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 7470, 'name': 'Joel Chukwuma Obi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 7471, 'name': 'Andrea Belotti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 7788, 'name': 'Ciro Immobile'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Torino,241,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2c0eeee5-bdec-4bf8-a502-b4ccdaf2967e,2,,,,3879732,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Torino,241,,0,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 11426, 'name': 'Andrea Seculin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 90}, {'player': {'id': 23324, 'name': 'Nicolas Sebastian Frey'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 21}, {'player': {'id': 7771, 'name': 'Dario Dainelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 8645, 'name': 'Massimo Gobbi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 386657, 'name': 'Giampiero Pinzi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 7042, 'name': 'Ivan Radovanović'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 7045, 'name': 'Valter Birsa'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 23}, {'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 18946, 'name': ""Paul-José M''Poku Ebunge""}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 40}, {'player': {'id': 7043, 'name': 'Roberto Inglese'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 45}]}",Chievo,231,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d4ce255d-f3b6-4bcb-8cd3-ef63c9df9e61,3,,,,3879732,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Torino,241,['f2cf1ec7-64d8-401f-9e25-a44877d67760'],0,,,,,,,,,,,,,,,Chievo,231,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f2cf1ec7-64d8-401f-9e25-a44877d67760,4,,,,3879732,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Torino,241,['d4ce255d-f3b6-4bcb-8cd3-ef63c9df9e61'],0,,,,,,,,,,,,,,,Torino,241,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f9e2795d-dd74-4463-bf4c-d2f67ddb7039,1742,,,,3879732,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,83,Chievo,231,['ec500dfb-bfc9-4fe2-9c28-9a5b8a14adb0'],0,,,,,,,,,,,,,,,Chievo,231,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ec500dfb-bfc9-4fe2-9c28-9a5b8a14adb0,1743,,,,3879732,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,83,Chievo,231,['f9e2795d-dd74-4463-bf4c-d2f67ddb7039'],0,,,,,,,,,,,,,,,Torino,241,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.57898,,,,,,,,,,,,,,,aeb5faf1-6363-4064-a8a9-9bb20cb86dd7,5,,,"[60.0, 40.0]",3879732,0,,,,,0.83620185,,Right Foot,,,"[62.8, 43.1]",,Ground Pass,,4.1773195,,,,Andrea Belotti,7471.0,,,,,Kick Off,1,From Kick Off,Ciro Immobile,7788.0,Left Center Forward,2,Torino,241,['e4f1b0d9-b8d5-4424-9a73-2eec73a29908'],0,,,,,,,,,,,,,,,Torino,241,00:00:00.371,Pass,
,,,,,,,,,,,,,,,0.851835,,,,,,,,,,,,,,,1442cf0f-f87a-45f1-82b1-1104bede58e7,7,,,"[62.0, 41.7]",3879732,0,,,,,-3.0608437,,Right Foot,,,"[44.7, 40.3]",,Ground Pass,,17.356554,,,,Alessandro Gazzi,40351.0,,,,,,1,From Kick Off,Andrea Belotti,7471.0,Right Center Forward,2,Torino,241,['83768716-3a24-49d0-9728-cee62c92ed96'],0,,,,,,,,,,,,,,,Torino,241,00:00:00.950,Pass,
,,,,,,,,,,,,,,,2.629368,,,,,,,,,,,,,,,7ad1e20e-99aa-45a3-9093-f8ddfe1031f7,10,,,"[41.4, 36.6]",3879732,0,,,,,1.6850506,,Left Foot,,,"[38.6, 61.0]",,Ground Pass,,24.560131,,,,Nikola Maksimović,16202.0,,,,,,1,From Kick Off,Alessandro Gazzi,40351.0,Center Defensive Midfield,2,Torino,241,['bb6309c6-0f51-4f11-b9ce-c02f82f0960b'],2,,,,,,,,,,,,,,,Torino,241,00:00:02.504,Pass,
,,,,,,,,,,,,,,,2.069117,,,,,,,,,,,,,,,940eca53-5055-44ec-8082-0a993fcc7ad3,13,,,"[37.9, 63.1]",3879732,0,,,,,-2.3842995,,Right Foot,,,"[25.1, 51.0]",,Ground Pass,,17.613914,,,,Kamil Glik,3034.0,,,,,,1,From Kick Off,Nikola Maksimović,16202.0,Right Center Back,2,Torino,241,['6158a96b-6a54-47d6-a087-473a0add7715'],6,,,,,,,,,,,,,,,Torino,241,00:00:06.778,Pass,
