50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.238001,,,,,,,,,,,,,,5b661ceb-e3ea-4b4b-9a19-1038eaaa5d2f,21,,,"[73.9, 62.0]",3879574,0,,,,,1.094727,,Right Foot,,,,"[80.5, 74.8]",Ground Pass,,14.401389,,,,Stevan Jovetić,3434.0,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,3,Inter Milan,238,['56beb620-81a5-4736-9dd1-70ba10ee14ca'],7,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:07.675,Pass,
,,,,,,,,,,,,,,1.027794,,,,,,,,,,,,,,5f7b7611-7aba-4bba-a56c-8947900bcad5,25,,,"[83.3, 76.4]",3879574,0,,,,,-1.0098141,,Right Foot,,,,"[90.4, 65.1]",Low Pass,,13.345411,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,Regular Play,Stevan Jovetić,3434.0,Left Center Forward,3,Inter Milan,238,"['a8a1ccde-4e53-40b3-ae33-2db7bd760c56', 'bbd7fca1-5aae-4f92-9a34-1d690f106ac3']",10,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:10.478,Pass,True
,,,,,,,,,,,,,,0.953526,,,,,,,,,,,,,,02ad5e46-a8c7-4c72-8b65-8dc5f9458f35,38,,,"[34.9, 21.0]",3879574,0,,,,,1.0848683,,Right Foot,,,,"[42.4, 35.2]",Ground Pass,,16.058954,,,,Simone Zaza,6584.0,,,,,Recovery,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,4,Juventus,224,"['160ed9ec-a955-489f-a595-41ade9e96fca', 'd61e939b-62c7-42ca-91d3-5f5c501abd5c']",17,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:17.671,Pass,True
,,,,,,,,,,,,,,0.220849,,,,,,,,,,,,,,964de751-fb78-45c5-92f6-561764850e8f,42,,,"[52.0, 40.7]",3879574,0,,,,,1.5707964,,Left Foot,,,,"[52.0, 44.9]",Ground Pass,,4.2,,Incomplete,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,1,Regular Play,Simone Zaza,6584.0,Right Center Forward,4,Juventus,224,"['4d13e922-66f0-4503-ace4-32c5d9ad2357', 'fe5d4b30-2c3e-459a-bea4-0dc3443129c2']",20,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:20.109,Pass,
,,,,,,,,,,,,,,1.753234,,,,,,,,,,,,,,63ed65dc-c978-4b9d-9ed3-36ca93c462af,47,,,"[74.9, 72.7]",3879574,0,,,,,-1.8969522,,Left Foot,,,,"[70.3, 59.1]",Ground Pass,,14.35688,,,,Claudio Marchisio,8294.0,,,,,,1,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Wing Back,4,Juventus,224,['0e6c52aa-5fce-4275-bd59-d3b321d9ddb7'],25,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:25.339,Pass,
,,,,,,,,,,,,,,0.839281,,,,,,,,,,,,,,12ad9a40-f700-40ba-9666-93beb4e18118,50,,,"[71.8, 61.6]",3879574,0,,,,,0.49093613,,Right Foot,,,,"[87.7, 70.1]",Ground Pass,,18.02942,,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,1,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,4,Juventus,224,['81733a98-e1b3-4750-855e-7d897a8f66b1'],28,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:28.029,Pass,
,,,,,,,,,,,,,,2.086727,,,,,,,,,,,,,,455af39b-ddc5-425f-9995-f674ff0e00ce,53,,,"[91.5, 70.4]",3879574,0,,,,,-0.23166226,,Right Foot,,,,"[111.0, 65.8]",Ground Pass,,20.03522,,,,Sami Khedira,5566.0,,,,,,1,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Wing Back,4,Juventus,224,['72be0fae-476c-4907-ae57-589670471c3c'],30,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:30.035,Pass,
,,,,,,,,,,,,,,0.152053,,,,,,,,,,,,,,96973586-17ef-4c7f-87c0-321a0bcd7b93,56,,,"[111.0, 65.8]",3879574,0,,,,,-1.5707964,,Right Foot,,,,"[111.0, 62.4]",Ground Pass,,3.4,,Incomplete,,Simone Zaza,6584.0,,,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,4,Juventus,224,"['96647b94-e5a1-4a42-a295-f730a2d8fc14', 'c4eb62a6-de3e-4917-9cc9-f2c1f6664086']",32,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:32.161,Pass,
,,,,,,,,,,,,,,3.776963,,,,,,,,,,,,,,bd735f56-23d1-4485-b49a-00258e19a672,60,,,"[7.0, 36.1]",3879574,0,,,,,-0.29909518,,Right Foot,,,,"[77.7, 14.3]",High Pass,,73.98466,,,,Ivan Perišić,5474.0,,,,,Goal Kick,1,From Goal Kick,Samir Handanovič,7001.0,Goalkeeper,5,Inter Milan,238,['1fabbe42-eee0-4d4a-b4ad-aef8fd4ac758'],56,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:56.575,Pass,
,,,,,,,,,,,,,,1.010264,,,,,,,,,,,,,,ab1314b5-2b5b-4c71-847e-e303e55d04f1,62,,,"[77.7, 14.3]",3879574,1,,,,,1.539061,,Head,,,,"[77.9, 20.6]",Low Pass,,6.303174,,,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,1,From Goal Kick,Ivan Perišić,5474.0,Left Midfield,5,Inter Milan,238,['0b1cd87a-4786-4007-9031-6718370a6e6c'],0,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:00.352,Pass,
,,,,,,,,,,,,,,1.062975,,,,,,,,,,,,,,d00da725-75f0-4cd0-b8c2-413935b06402,66,,,"[78.6, 19.9]",3879574,1,,,,,-1.0993364,,Left Foot,,,,"[83.8, 9.7]",Low Pass,,11.449018,,,,Ivan Perišić,5474.0,,,,,,1,From Goal Kick,Mauro Emanuel Icardi Rivero,6987.0,Right Center Forward,5,Inter Milan,238,"['eb9835b3-3c07-4bba-b623-41e30db5d8e7', 'ee9c350d-2449-4e8e-b885-9e36b456db51']",1,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:01.983,Pass,True
,,,,,,,,,,,,,,0.764672,,,,,,,,,,,,,,d54e22e2-20a3-4e2e-ae8c-b9e636480c33,70,,,"[83.9, 4.8]",3879574,1,,,,,3.124353,,Right Foot,,,,"[78.1, 4.9]",Ground Pass,,5.800862,,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,1,From Goal Kick,Ivan Perišić,5474.0,Left Midfield,5,Inter Milan,238,['18082bf7-1bd8-4e42-a246-fe333c6545fc'],5,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:05.414,Pass,
,,,,,,,,,,,,,,0.931344,,,,,,,,,,,,,,b4643ccb-7074-4bfc-a159-5ec4538fff8d,73,,,"[76.5, 4.9]",3879574,1,,,,,2.8767753,,Left Foot,,,,"[64.7, 8.1]",Ground Pass,,12.226201,,,,Felipe Melo de Carvalho,25430.0,,,,,,1,From Goal Kick,Juan Guilherme Nunes Jesus,6969.0,Left Back,5,Inter Milan,238,['b7716a78-f200-449c-a480-d73f120343f4'],7,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:07.605,Pass,
,,,,,,,,,,,,,,1.585015,,,,,,,,,,,,,,7cbb2c4d-ef58-4a4a-a65c-eb21c0011cc4,76,,,"[63.7, 12.0]",3879574,1,,,,,2.0166793,,Right Foot,,,,"[48.5, 43.8]",Ground Pass,,35.245995,,,,João Miranda de Souza Filho,5551.0,,,,,,1,From Goal Kick,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,5,Inter Milan,238,['b5e3b72f-da04-431b-bbc9-7f5e52aa6da6'],9,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:09.838,Pass,
,,,,,,,,,,,,,,1.790285,,,,,,,,,,,,,,a5771d4c-a714-4e93-a329-a39af144df4b,78,,,"[48.5, 43.8]",3879574,1,,,,,-2.037639,,Right Foot,,,,"[35.9, 18.8]",High Pass,,27.995714,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,From Goal Kick,João Miranda de Souza Filho,5551.0,Right Center Back,5,Inter Milan,238,['e51623f1-817b-4121-b2d5-4f638a06f779'],11,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:11.423,Pass,
,,,,,,,,,,,,,,1.916535,,,,,,,,,,,,,,9f88f00c-a388-467c-85ce-6f5929de6a52,82,,,"[29.2, 16.8]",3879574,1,,,,,2.4989297,,Right Foot,,,,"[10.1, 31.1]",Low Pass,,23.860008,,,,Samir Handanovič,7001.0,,,,,,1,From Goal Kick,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,5,Inter Milan,238,['67dd2988-e996-4e04-b5c6-47419eadfb23'],15,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:15.124,Pass,
,,,,,,,,,,,,,,1.098242,,,,,,,,,,,,,,0ab130e8-d728-47b9-b17d-489579a73115,85,,,"[9.5, 30.6]",3879574,1,,,,,-1.352478,,Right Foot,,,,"[16.2, 0.4]",Ground Pass,,30.934286,,Out,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,From Goal Kick,Samir Handanovič,7001.0,Goalkeeper,5,Inter Milan,238,['8bf19a67-403b-4764-b657-55a85f401d3a'],17,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:17.041,Pass,
,,,,,,,,,,,,,,2.464413,,,,,,,,,,,,,,efbeeb66-51ea-4b79-b267-c3fa48aec80d,87,,,"[96.1, 80.0]",3879574,1,,,,,-2.780085,,,,,,"[64.1, 67.9]",Low Pass,,34.211254,,,,Leonardo Bonucci,7173.0,,,,,Throw-in,1,From Throw In,Andrea Barzagli,6943.0,Right Center Back,6,Juventus,224,['0c52f190-7fd7-4598-82fd-64756b3f39ce'],35,,,,,,,,,,,,,,,,,,,Juventus,224,00:01:35.780,Pass,
,,,,,,,,,,,,,,1.322387,,,,,,,,,,,,,,70284414-0552-432b-8682-8bc759ae9c2d,90,,,"[51.2, 63.3]",3879574,1,,,,,0.8265734,,Left Foot,,,,"[64.0, 77.2]",Ground Pass,,18.895767,,,,Andrea Barzagli,6943.0,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Center Back,6,Juventus,224,['5b8dd516-7291-4b72-b6a2-d7d4251b5713'],41,,,,,,,,,,,,,,,,,,,Juventus,224,00:01:41.712,Pass,
,,,,,,,,,,,,,,0.845532,,,,,,,,,,,,,,2d4789b0-1474-4110-8731-ce7639f9e841,94,,,"[60.1, 73.7]",3879574,1,,,,,-1.3734008,,Right Foot,,,,"[61.9, 64.7]",Ground Pass,,9.178235,,,,Claudio Marchisio,8294.0,,,,,,1,From Throw In,Andrea Barzagli,6943.0,Right Center Back,6,Juventus,224,"['93bb02f2-2c53-4635-b597-54b432022f10', 'e3327c17-1787-49da-9a73-279c22de3dc3']",44,,,,,,,,,,,,,,,,,,,Juventus,224,00:01:44.215,Pass,True
,,,,,,,,,,,,,,4.805471,,,,,,,,,,,,,,e29298e8-e66a-4035-977b-ee8b3d8e65a8,97,,,"[61.9, 64.7]",3879574,1,,,,,-0.17931578,,Right Foot,,,,"[111.0, 55.8]",Low Pass,,49.9001,,Incomplete,,Simone Zaza,6584.0,,,,,,1,From Throw In,Claudio Marchisio,8294.0,Center Defensive Midfield,6,Juventus,224,"['1c35e699-8701-4f7a-be36-4a9300ad3aa3', '9415a352-cbb2-4bd8-a8ac-03dde2d354b7']",45,,,,,,,,,,,,,,,,,,,Juventus,224,00:01:45.101,Pass,
,,,,,,,,,,,,,,2.534177,,,,,,,,,,,,,,14e61d9f-ed8d-4ed5-a826-db56d2d789df,101,,,"[9.5, 31.7]",3879574,1,,,,,1.2305294,,Keeper Arm,,,,"[20.9, 63.9]",Low Pass,,34.158455,,,,Davide Santon,6999.0,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,7,Inter Milan,238,['efd9bc91-1e94-432c-a927-d33311bd978c'],51,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:51.369,Pass,
,,,,,,,,,,,,,,0.874819,,,,,,,,,,,,,,650cdc6c-70f9-4e93-b7a0-e5d8aff0c79b,104,,,"[37.5, 74.3]",3879574,1,,,,,0.2929124,,Right Foot,,,,"[50.1, 78.1]",Ground Pass,,13.160547,,,,Marcelo Brozović,5469.0,,,,,,1,Regular Play,Davide Santon,6999.0,Right Back,7,Inter Milan,238,['ee638dfc-c643-48e1-92ab-bea9150966a3'],56,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:56.988,Pass,
,,,,,,,,,,,,,,0.863255,,,,,,,,,,,,,,fe3a6537-bdf2-4b0a-9aa3-ab9cc0c325bd,107,,,"[50.1, 78.0]",3879574,1,,,,,-2.0039966,,Right Foot,,,,"[42.7, 62.0]",Ground Pass,,17.628386,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Right Midfield,7,Inter Milan,238,['b8f89352-86fc-4b55-ac25-87fda0aa3b32'],58,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:58.807,Pass,
,,,,,,,,,,,,,,1.045156,,,,,,,,,,,,,,b499fdd8-3800-408b-9116-3c70fafff034,110,,,"[48.1, 60.5]",3879574,2,,,,,-1.5877439,,Right Foot,,,,"[47.6, 31.0]",Ground Pass,,29.504236,,,,Felipe Melo de Carvalho,25430.0,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,7,Inter Milan,238,['e1ece1db-2f36-4aa1-88bf-97f0a0dc471c'],2,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:02.362,Pass,
,,,,,,,,,,,,,,1.414308,,,,,,,,,,,,,,bbeb240e-8e89-465c-a6c3-a4a3d037a743,113,,,"[42.4, 36.3]",3879574,2,,,,,2.010639,,Right Foot,,,,"[35.2, 51.6]",Ground Pass,,16.909464,,,,João Miranda de Souza Filho,5551.0,,,,,,1,Regular Play,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,7,Inter Milan,238,['44c1606a-75c7-40c8-b915-263e423e3e28'],9,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:09.651,Pass,
,,,,,,,,,,,,,,1.541053,,,,,,,,,,,,,,9400bf16-29b3-456d-a2ef-748cc3c0c86f,116,,,"[35.5, 54.4]",3879574,2,,,,,1.003433,,Right Foot,,,,"[48.5, 74.8]",Ground Pass,,24.19008,,,,Davide Santon,6999.0,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,7,Inter Milan,238,['1e7cbbd7-1f4a-4aff-b478-77aba029bc84'],12,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:12.819,Pass,
,,,,,,,,,,,,,,4.337404,,,,,,,,,,,,,,a63bfb52-5c03-4525-a654-570a553ea353,119,,,"[55.2, 77.4]",3879574,2,,,,,-0.12373439,,Right Foot,,,,"[114.7, 70.0]",High Pass,,59.9584,,,,Stevan Jovetić,3434.0,,,,,,1,Regular Play,Davide Santon,6999.0,Right Back,7,Inter Milan,238,['25b37048-fc05-4a1a-a09c-3b49dd9ebd15'],16,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:16.485,Pass,
,,,,,,,,,,,,,,4.682927,,,,,,,,,,,,,,c3fe40a3-8b8e-443f-8a36-823db2a45147,125,,,"[120.0, 80.0]",3879574,2,,,,,-1.9818276,,Right Foot,,,,"[91.8, 15.3]",High Pass,,70.57854,,,True,Stevan Jovetić,3434.0,,True,Outswinging,,Corner,1,From Corner,Marcelo Brozović,5469.0,Right Midfield,8,Inter Milan,238,['8821774b-eec3-4982-8f7e-64cfca5a94a3'],49,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:49.658,Pass,
,,,,,,,,,,,,,,0.707221,,,,,,,,,,,,,,e9285656-28ca-48dd-b5ee-6b71d14c7d93,128,,,"[91.6, 14.3]",3879574,2,,,,,2.9455147,,Right Foot,,,,"[77.0, 17.2]",Low Pass,,14.885227,,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,1,From Corner,Stevan Jovetić,3434.0,Left Center Forward,8,Inter Milan,238,['c49429e6-ba29-464d-b9d5-11423718f71e'],54,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:54.650,Pass,
,,,,,,,,,,,,,,1.241992,,,,,,,,,,,,,,c81b8939-8122-4b09-9071-6b5bca97bc94,131,,,"[56.4, 17.1]",3879574,2,,,,,2.470735,,Left Foot,,,,"[43.8, 27.1]",Ground Pass,,16.08602,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,From Corner,Juan Guilherme Nunes Jesus,6969.0,Left Back,8,Inter Milan,238,['431dc1ed-ec9f-4bf3-8649-d0aabf99311b'],59,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:59.577,Pass,
,,,,,,,,,,,,,,1.214858,,,,,,,,,,,,,,f937bc89-bd73-4aaa-9ea8-f9da17645d82,134,,,"[44.9, 28.5]",3879574,3,,,,,-0.76721835,,Right Foot,,,,"[56.1, 17.7]",Ground Pass,,15.55892,,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,1,From Corner,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,8,Inter Milan,238,['b06e9195-a8a1-4198-9ae0-8e064a9d0892'],1,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:03:01.737,Pass,
