50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.375795,,,,,,,,,,,,,78abb9af-f7f3-4207-b994-dcd6b5ca9f85,18,,"[15.2, 58.4]",3879575,0,,,,,-2.429655,,Right Foot,,,"[2.8, 47.7]",Ground Pass,,16.37834,,,,Orestis Karnezis,3742.0,,,,,,Recovery,1,From Kick Off,Danilo Larangeira,7799.0,Center Back,2,Hellas Verona,226,['518cc499-1467-4bf9-afb6-664780aac9bd'],10,,,,,,,,,,,,,,,,Udinese,230,00:00:10.058,Pass,
,,,,,,,,,,,,,,,,,,3.931083,,,,,,,,,,,,,b0f53abd-e502-4446-b3f2-c83f3455653d,21,,"[3.4, 48.9]",3879575,0,,,,,0.09751581,,Right Foot,,,"[58.6, 54.3]",High Pass,,55.4635,,Incomplete,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,From Kick Off,Orestis Karnezis,3742.0,Goalkeeper,2,Hellas Verona,226,"['8555c158-183d-4432-90c1-3acaab48cc07', '9565b12e-72ae-4881-a924-1a6aeefbe7b1', 'c279b311-60ad-4c3e-bce9-c521655a58e1']",11,,,,,,,,,,,,,,,,Udinese,230,00:00:11.434,Pass,True
,,,,,,,,,,,,,,,,,,0.191216,,,,,,,,,,,,,9565b12e-72ae-4881-a924-1a6aeefbe7b1,24,,"[61.5, 25.8]",3879575,0,,,,True,0.0,,,,,"[63.4, 25.8]",High Pass,,1.9,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Matuzalém Francelino da Silva,26220.0,Center Defensive Midfield,2,Hellas Verona,226,"['7f2fbd5d-e5c7-42fe-aa4d-d898c99fcd97', 'b0f53abd-e502-4446-b3f2-c83f3455653d', 'b7e38e3e-a414-4cb9-821d-26db1a9975d1']",15,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:15.365,Pass,True
,,,,,,,,,,,,,,,,,,1.732439,,,,,,,,,,,,,68b213db-5b2a-44f6-9afb-6ffbb7a79102,30,,"[68.1, 50.0]",3879575,0,,,,,2.1112158,,Right Foot,,,"[56.7, 69.0]",High Pass,,22.157618,,,,Molla Wagué,3577.0,,,,,,Recovery,1,Regular Play,Antonio Di Natale,19846.0,Center Forward,3,Udinese,230,['338803e0-3406-46cb-8496-67e4640e4821'],18,,,,,,,,,,,,,,,,Udinese,230,00:00:18.820,Pass,
,,,,,,,,,,,,,,,,,,0.755502,,,,,,,,,,,,,2c837ebd-9604-4d5a-8290-2aa325362633,33,,"[65.5, 75.2]",3879575,0,,,,,-1.2877005,,Right Foot,,,"[68.7, 64.2]",Ground Pass,,11.456003,,,,Manuel Rolando Iturra Urrutia,6743.0,,,,,,,1,Regular Play,Molla Wagué,3577.0,Right Center Back,3,Udinese,230,['3892be3a-0f6c-4987-bb1a-4d2b6a05c881'],22,,,,,,,,,,,,,,,,Udinese,230,00:00:22.823,Pass,
,,,,,,,,,,,,,,,,,,0.76322,,,,,,,,,,,,,8388cdc3-ce51-4b7c-990f-cb25e09099c8,35,,"[68.7, 64.2]",3879575,0,,,,,1.9981695,,Right Foot,,,"[64.1, 74.3]",Ground Pass,,11.098198,,,,Molla Wagué,3577.0,,,,,,,1,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Right Center Midfield,3,Udinese,230,['b1e26f77-02ab-403f-9d61-581ef8673e7c'],23,,,,,,,,,,,,,,,,Udinese,230,00:00:23.579,Pass,
,,,,,,,,,,,,,,,,,,1.076431,,,,,,,,,,,,,beca488d-a41c-4be1-ac27-65c5e3be9d53,39,,"[64.3, 73.5]",3879575,0,,,,,-1.5707964,,Right Foot,,,"[64.3, 57.0]",Ground Pass,,16.5,,,,Francesco Lodi,40367.0,,,,,,,1,Regular Play,Molla Wagué,3577.0,Right Center Back,3,Udinese,230,"['045049f0-b320-4901-a854-5f8b5580fb60', 'b4e91f94-a48d-4237-a316-d8e391250767']",25,,,,,,,,,,,,,,,,Udinese,230,00:00:25.359,Pass,True
,,,,,,,,,,,,,,,,,,1.523338,,,,,,,,,,,,,88064d49-62f6-46e7-9e0f-847936112d0f,42,,"[65.1, 54.1]",3879575,0,,,,,-0.58590174,,Left Foot,,,"[87.1, 39.5]",Ground Pass,,26.403788,,,,Antonio Di Natale,19846.0,,,,,,,1,Regular Play,Francesco Lodi,40367.0,Center Defensive Midfield,3,Udinese,230,['4b17ad93-64ae-49c9-9aba-99563828ac82'],27,,,,,,,,,,,,,,,,Udinese,230,00:00:27.691,Pass,
,,,,,,,,,,,,,,,,,,2.873586,,,,,,,,,,,,,ce7027b6-66ee-42d0-9729-4800a6fbd53f,45,,"[87.1, 39.5]",3879575,0,,,,,-1.8596948,,Right Foot,,,"[77.5, 7.2]",Ground Pass,,33.696438,,Incomplete,,Marco Antônio De Mattos Filho,27044.0,,,,,,,1,Regular Play,Antonio Di Natale,19846.0,Center Forward,3,Udinese,230,"['462c28a1-434a-46ca-a3ea-66e0e024944a', '513fb811-132a-494c-a3e1-bd081c9f42c8']",29,,,,,,,,,,,,,,,,Udinese,230,00:00:29.317,Pass,
,,,,,,,,,,,,,,,,,,1.411999,,,,,,,,,,,,,a7a0a6eb-e7bf-4009-b26f-dbc7f90587fd,53,,"[70.8, 59.6]",3879575,0,,,,,-1.1969756,,Left Foot,,,"[77.9, 41.5]",Ground Pass,,19.442736,,,,Emil Hallfreðsson,5512.0,,,,,,,1,Regular Play,Luca Siligardi,11494.0,Right Wing,3,Udinese,230,['6d0a7d5d-8aa7-4754-b3d0-e04cebf5d12e'],36,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:36.490,Pass,
,,,,,,,,,,,,,,,,,,1.378482,,,,,,,,,,,,,225512d5-79d6-4eeb-877c-b0b21d8c0c49,56,,"[76.8, 41.3]",3879575,0,,,,,3.0798156,,Left Foot,,,"[67.1, 41.9]",Ground Pass,,9.718539,,Incomplete,,Vangelis Moras,31488.0,,,,,,,1,Regular Play,Emil Hallfreðsson,5512.0,Left Center Midfield,3,Udinese,230,"['12efd33c-adcf-4266-8843-4ac09173f260', '3fe395fe-099f-4241-85d6-5fafb421aacb', 'cb687f13-9716-4bf2-acf8-7fed6af6bcf1']",37,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:37.902,Pass,True
,,,,,,,,,,,,,,,,,,1.120817,,,,,,,,,,,,,e35a2cc7-4da4-4396-9b93-2955d4170dfc,60,,"[52.2, 41.3]",3879575,0,,,,,1.8527356,,Right Foot,,,"[48.0, 55.8]",Ground Pass,,15.096026,,,,Edenílson Andrade dos Santos,25116.0,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,3,Udinese,230,['1da09c9e-d7cb-4b38-aba2-9ea3ff047df6'],40,,,,,,,,,,,,,,,,Udinese,230,00:00:40.267,Pass,
,,,,,,,,,,,,,,,,,,1.250875,,,,,,,,,,,,,7e79d73e-63dc-46d6-9a34-fec73e751071,63,,"[50.3, 50.8]",3879575,0,,,,,-1.1792161,,Right Foot,,,"[56.7, 35.3]",Ground Pass,,16.769318,,,,Marco Antônio De Mattos Filho,27044.0,,,,,,,1,Regular Play,Edenílson Andrade dos Santos,25116.0,Right Wing Back,3,Udinese,230,['7c7deefd-ecb9-4908-adf2-e195ac62698a'],41,,,,,,,,,,,,,,,,Udinese,230,00:00:41.820,Pass,
,,,,,,,,,,,,,,,,,,1.415179,,,,,,,,,,,,,88dd73de-90d7-4dc7-926c-554afc5e7b0a,67,,"[62.7, 33.4]",3879575,0,,,,,-1.2341216,,Left Foot,,,"[70.4, 11.4]",Ground Pass,,23.308582,,,,Antonio Di Natale,19846.0,,,,,,,1,Regular Play,Marco Antônio De Mattos Filho,27044.0,Left Center Midfield,3,Udinese,230,"['57a95e47-7564-4013-a3ab-0fe558883768', 'd92f97d1-ea5c-4ba0-9623-e2b22ddd05a6']",44,,,,,,,,,,,,,,,,Udinese,230,00:00:44.471,Pass,True
,,,,,,,,,,,,,,,,,,2.290699,,,,,,,,,,,,,1d50acbe-3600-4bea-b583-6838c8ac44af,70,,"[63.3, 11.0]",3879575,0,,,,,2.7954566,,Right Foot,,,"[45.0, 17.6]",Ground Pass,,19.45379,,,,Felipe Dias da Silva dal Belo,6938.0,,,,,,,1,Regular Play,Antonio Di Natale,19846.0,Center Forward,3,Udinese,230,['2fc6ba82-8b1e-47e2-988c-fc4532af5e71'],48,,,,,,,,,,,,,,,,Udinese,230,00:00:48.241,Pass,
,,,,,,,,,,,,,,,,,,0.653554,,,,,,,,,,,,,c2f7b931-d993-4fac-9920-18bf1a3ac07f,72,,"[45.8, 17.6]",3879575,0,,,,,0.72989964,,Left Foot,,,"[53.4, 24.4]",Ground Pass,,10.198039,,,,Francesco Lodi,40367.0,,,,,,,1,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,3,Udinese,230,['3117ba22-0de2-4232-9491-44aeed228ebc'],50,,,,,,,,,,,,,,,,Udinese,230,00:00:50.531,Pass,
,,,,,,,,,,,,,,,,,,1.03454,,,,,,,,,,,,,a5f72415-eff1-4df4-bc46-fdd12b4f584a,75,,"[53.4, 24.4]",3879575,0,,,,,-2.0630076,,Right Foot,,,"[49.7, 17.5]",Ground Pass,,7.8294315,,,,Felipe Dias da Silva dal Belo,6938.0,,,,,,,1,Regular Play,Francesco Lodi,40367.0,Center Defensive Midfield,3,Udinese,230,['f34b6ab9-2642-418f-a665-51450a1d0b6e'],51,,,,,,,,,,,,,,,,Udinese,230,00:00:51.404,Pass,
,,,,,,,,,,,,,,,,,,1.009499,,,,,,,,,,,,,6cca0b73-9ee0-472b-a1d8-769dba2f5d47,78,,"[49.7, 17.5]",3879575,0,,,,,0.3378782,,Left Foot,,,"[53.4, 18.8]",Ground Pass,,3.9217343,,,,Francesco Lodi,40367.0,,,,,,,1,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,3,Udinese,230,['7dc44d39-6b65-482c-a9e1-2b26c9b54b66'],52,,,,,,,,,,,,,,,,Udinese,230,00:00:52.537,Pass,
,,,,,,,,,,,,,,,,,,0.467843,,,,,,,,,,,,,1e0d1908-a007-44b8-b659-d2127c724ba0,81,,"[64.1, 23.2]",3879575,0,,,,,0.6564874,,Left Foot,,,"[76.3, 32.6]",Ground Pass,,15.4012985,,Incomplete,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,Regular Play,Francesco Lodi,40367.0,Center Defensive Midfield,3,Udinese,230,"['51a5bdef-4cf7-4ffd-a46d-55e39843a82d', 'feb38b80-ee0d-490a-94fe-095cbfa56825']",56,,,,,,,,,,,,,,,,Udinese,230,00:00:56.443,Pass,
,,,,,,,,,,,,,,,,,,0.693051,,,,,,,,,,,,,f967401e-b8e4-48db-a77a-c92455d54050,85,,"[49.4, 42.7]",3879575,0,,,,,0.0,,Left Foot,,,"[61.1, 42.7]",Low Pass,,11.7,,,,Giampaolo Pazzini,6686.0,,,,,,,1,Regular Play,Matuzalém Francelino da Silva,26220.0,Center Defensive Midfield,4,Hellas Verona,226,['2330e1ab-7c15-41ab-a2b4-824383ab1d26'],57,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:57.958,Pass,
,,,,,,,,,,,,,,,,,,0.712536,,,,,,,,,,,,,f99544ac-dd63-438b-b81d-9ff122961a75,90,,"[67.3, 44.5]",3879575,1,,,,,1.7307094,,Right Foot,,,"[65.3, 56.9]",Ground Pass,,12.560255,,,,Leandro Greco,32119.0,,,,,,,1,Regular Play,Giampaolo Pazzini,6686.0,Center Forward,4,Hellas Verona,226,['d91c6525-2996-4ec2-921a-91f5d0b87880'],2,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:02.351,Pass,
,,,,,,,,,,,,,,,,,,1.150867,,,,,,,,,,,,,ba9fe005-1982-4079-b98d-1d1f05d07063,92,,"[65.3, 56.9]",3879575,1,,,,,-1.7839273,,Left Foot,,,"[62.4, 43.5]",Ground Pass,,13.710216,,,,Matuzalém Francelino da Silva,26220.0,,,,,,,1,Regular Play,Leandro Greco,32119.0,Right Center Midfield,4,Hellas Verona,226,['7c986d86-3867-4276-baea-066dd8bceadd'],3,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:03.064,Pass,
,,,,,,,,,,,,,,,,,,2.363058,,,,,,,,,,,,,68c63e16-e10d-4e7f-896a-1300eca6040f,96,,"[63.0, 42.7]",3879575,1,,,,,-1.5319557,,Left Foot,,,"[64.5, 4.1]",Ground Pass,,38.629135,,,,Samuel Souprayen,7695.0,,,,,,,1,Regular Play,Matuzalém Francelino da Silva,26220.0,Center Defensive Midfield,4,Hellas Verona,226,"['203a7eb0-2b86-40ee-92a1-686479cdf846', '53dc47ae-0138-4188-9294-f0cd333fea10']",5,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:05.287,Pass,True
,,,,,,,,,,,,,,,,,,1.54882,,,,,,,,,,,,,bcfaa173-9c9e-421f-84fb-0eafecfe048a,99,,"[77.5, 5.0]",3879575,1,,,,,2.8670173,,Left Foot,,,"[70.4, 7.0]",Ground Pass,,7.376313,,,,Emil Hallfreðsson,5512.0,,,,,,,1,Regular Play,Samuel Souprayen,7695.0,Left Back,4,Hellas Verona,226,['9d644252-d97f-49dc-aded-fb5d61f6e64c'],10,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:10.890,Pass,
,,,,,,,,,,,,,,,,,,0.84821,,,,,,,,,,,,,45eeb865-b517-4dfe-8257-f483522f0b90,102,,"[70.4, 19.2]",3879575,1,,,,,2.6523097,,Left Foot,,,"[62.7, 23.3]",Ground Pass,,8.723532,,,,Matuzalém Francelino da Silva,26220.0,,,,,,,1,Regular Play,Emil Hallfreðsson,5512.0,Left Center Midfield,4,Hellas Verona,226,['d3852b24-762c-4821-abde-2d067fd07c1d'],15,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:15.941,Pass,
,,,,,,,,,,,,,,,,,,1.429301,,,,,,,,,,,,,07ba1b43-0c2e-4fa5-b3dc-35d5f1497402,105,,"[61.9, 23.3]",3879575,1,,,,,-3.0172377,,Right Foot,,,"[48.3, 21.6]",Ground Pass,,13.705838,,,,Vangelis Moras,31488.0,,,,,,,1,Regular Play,Matuzalém Francelino da Silva,26220.0,Center Defensive Midfield,4,Hellas Verona,226,['89895ff8-ec95-4440-8a2e-f7386ac6b591'],17,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:17.311,Pass,
,,,,,,,,,,,,,,,,,,1.786148,,,,,,,,,,,,,08e38000-c757-44e8-8dff-10513b57db39,108,,"[50.4, 21.2]",3879575,1,,,,,-0.8989146,,Right Foot,,,"[64.0, 4.1]",Ground Pass,,21.848799,,,,Samuel Souprayen,7695.0,,,,,,,1,Regular Play,Vangelis Moras,31488.0,Left Center Back,4,Hellas Verona,226,['889915bd-bb50-4620-89d0-90e9013251d2'],21,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:21.606,Pass,
,,,,,,,,,,,,,,,,,,1.245928,,,,,,,,,,,,,3f5d2647-6b8b-4d21-ac2e-5c713451c1b3,111,,"[66.5, 2.9]",3879575,1,,,,,2.335579,,Left Foot,,,"[57.0, 12.8]",Ground Pass,,13.720787,,,,Matuzalém Francelino da Silva,26220.0,,,,,,,1,Regular Play,Samuel Souprayen,7695.0,Left Back,4,Hellas Verona,226,['d87d3994-9cde-434e-b5e4-958e65d4baee'],25,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:25.817,Pass,
,,,,,,,,,,,,,,,,,,1.007122,,,,,,,,,,,,,9204a979-1ed5-4c60-8554-fa198997ba0d,114,,"[47.1, 20.9]",3879575,1,,,,,2.9541636,,Left Foot,,,"[35.5, 23.1]",Ground Pass,,11.806778,,,,Vangelis Moras,31488.0,,,,,,,1,Regular Play,Matuzalém Francelino da Silva,26220.0,Center Defensive Midfield,4,Hellas Verona,226,['a6bb876f-23f0-4ea8-9779-bbb8c424dee4'],31,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:31.500,Pass,
,,,,,,,,,,,,,,,,,,2.539519,,,,,,,,,,,,,29659b4c-5ac9-44e3-8eeb-fee86cfa59e0,117,,"[35.5, 26.8]",3879575,1,,,,,1.1144813,,Right Foot,,,"[57.0, 70.6]",Low Pass,,48.792316,,,,Jacopo Sala,7020.0,,,True,,,,1,Regular Play,Vangelis Moras,31488.0,Left Center Back,4,Hellas Verona,226,['ac54184c-cd05-4d9a-86f3-eb27bd331875'],34,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:34.639,Pass,
,,,,,,,,,,,,,,,,,,1.075152,,,,,,,,,,,,,33038145-605c-42a1-9562-faffdec04327,120,,"[63.4, 69.2]",3879575,1,,,,,-1.890387,,Right Foot,,,"[58.8, 55.3]",Ground Pass,,14.641379,,,,Leandro Greco,32119.0,,,,,,,1,Regular Play,Jacopo Sala,7020.0,Right Back,4,Hellas Verona,226,['1a37ecc9-d1c4-424f-bea7-f3eb3a69caed'],38,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:38.164,Pass,
,,,,,,,,,,,,,,,,,,1.018359,,,,,,,,,,,,,c2ff70de-7e8d-4adb-95cb-18d1e3092bb0,125,,"[83.0, 66.7]",3879575,1,,,,,1.2615974,,Right Foot,,,"[85.3, 73.9]",Ground Pass,,7.558439,,Incomplete,,Jacopo Sala,7020.0,,,,,,,1,Regular Play,Leandro Greco,32119.0,Right Center Midfield,4,Hellas Verona,226,"['700bcf5f-8204-4c56-b99b-b99066b0e07f', 'e3b66008-e227-4c7d-b1a9-558298f7581c']",44,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:44.309,Pass,
