50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.998939,,,,,,,,,,,,,,,52b50726-634c-4fca-945d-5945d0d6729a,17,,"[35.7, 27.6]",3879859,0,,,,-1.2220253,,Right Foot,,,,"[41.3, 12.2]",,Ground Pass,,16.38658,,,,,Riccardo Gagliolo,11499.0,,,,,,1,From Kick Off,Fabrizio Poli,32525.0,Left Center Back,2,Carpi,1683,['dd1bd79b-dbc2-4c10-9421-f11cd3a79dc3'],9,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:09.015,Pass,
,,,,,,,,,,,,,,,,,,,1.192003,,,,,,,,,,,,,,,fc04aa4e-6b1d-4419-be66-fc5beee3d300,20,,"[41.3, 10.2]",3879859,0,,,,1.7782925,,Left Foot,,,,"[39.7, 17.8]",,Ground Pass,,7.7665954,,,,,Fabrizio Poli,32525.0,,,,,,1,From Kick Off,Riccardo Gagliolo,11499.0,Left Back,2,Carpi,1683,['1842d0fc-9bd5-478f-a127-c13295ef0185'],11,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:11.012,Pass,
,,,,,,,,,,,,,,,,,,,1.17256,,,,,,,,,,,,,,,954fff17-b386-4a50-a020-5608569a99c1,23,,"[38.3, 23.7]",3879859,0,,,,1.7253969,,Right Foot,,,,"[35.9, 39.1]",,Ground Pass,,15.585891,,,,,Simone Romagnoli,7172.0,,,,,,1,From Kick Off,Fabrizio Poli,32525.0,Left Center Back,2,Carpi,1683,['c4cccca3-a3ae-45ef-a6ec-85d85b6f8f5c'],13,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:13.691,Pass,
,,,,,,,,,,,,,,,,,,,1.317167,,,,,,,,,,,,,,,a04f713c-16e6-4c83-9977-92e272eb8f66,26,,"[35.9, 32.7]",3879859,0,,,,-1.0739441,,Right Foot,,,,"[48.1, 10.2]",,Ground Pass,,25.594727,,,,,Riccardo Gagliolo,11499.0,,,,,,1,From Kick Off,Simone Romagnoli,7172.0,Right Center Back,2,Carpi,1683,['025a5aa7-f7e0-4c13-aac0-53f244d31532'],16,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:16.120,Pass,
,,,,,,,,,,,,,,,,,,,2.04218,,,,,,,,,,,,,,,ec37d90e-a0ac-494d-a9b5-3ad9d6667020,29,,"[49.1, 12.5]",3879859,0,,,,-0.1751529,,Left Foot,,,,"[84.7, 6.2]",,High Pass,,36.153145,,,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,,1,From Kick Off,Riccardo Gagliolo,11499.0,Left Back,2,Carpi,1683,"['0acf918f-aa17-4815-b0d4-77efbdc474e5', 'f70230f0-71d4-4779-b9ae-4321b09eb035']",18,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:18.687,Pass,
,,,,,,,,,,,,,,,,,,,0.824563,,,,,,,,,,,,,,,f70230f0-71d4-4779-b9ae-4321b09eb035,31,,"[35.4, 73.9]",3879859,0,,,,-0.55284125,,Head,,,,"[44.8, 68.1]",,Low Pass,,11.045361,,,,,Marco Parolo,8173.0,,,,,Recovery,1,From Kick Off,Dušan Basta,8443.0,Right Back,2,Carpi,1683,"['5b5982b6-765e-4b27-9991-727f00ca790b', 'ec37d90e-a0ac-494d-a9b5-3ad9d6667020']",20,,,,,,,,,,,,,,,,,,Lazio,236,00:00:20.729,Pass,
,,,,,,,,,,,,,,,,,,,1.352272,,,,,,,,,,,,,,,4e02ff96-a92b-41ad-90a1-875a552c73cb,39,,"[63.4, 22.7]",3879859,0,,,,2.0568283,,Left Foot,,,,"[55.0, 38.6]",,Ground Pass,,17.98249,,,,,Simone Romagnoli,7172.0,,,,,,1,From Kick Off,Riccardo Gagliolo,11499.0,Left Back,2,Carpi,1683,['e1da2665-f90b-4df5-95b2-6074059eb9d3'],25,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:25.424,Pass,
,,,,,,,,,,,,,,,,,,,1.590783,,,,,,,,,,,,,,,c754557e-e242-4d92-ab1a-f25dbcbcec10,42,,"[54.2, 40.4]",3879859,0,,,,1.0585976,,Right Foot,,,,"[68.2, 65.3]",,High Pass,,28.56589,,,,,Lorenzo Pasciuti,387472.0,,,,,,1,From Kick Off,Simone Romagnoli,7172.0,Right Center Back,2,Carpi,1683,['c7e1649d-ffdf-419d-9e62-4e49e31de431'],27,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:27.749,Pass,
,,,,,,,,,,,,,,,,,,,1.451839,,,,,,,,,,,,,,,40bc4322-ebc8-4735-9626-5b00bfccbe22,44,,"[68.2, 65.3]",3879859,0,,,,0.47280067,,Head,,,,"[85.6, 74.2]",,High Pass,,19.544052,,,,,Lorenzo Lollo,30829.0,,,,,,1,From Kick Off,Lorenzo Pasciuti,387472.0,Right Midfield,2,Carpi,1683,['c27cbff1-9e4a-4415-9b18-1516920a014a'],29,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:29.530,Pass,
,,,,,,,,,,,,,,,,,,,0.475898,,,,,,,,,,,,,,,345db483-8e8b-451f-83f4-fa0fbffaa70a,50,,"[91.2, 80.0]",3879859,0,True,,,-1.3775848,,,,,,"[93.0, 70.8]",,Low Pass,,9.3744335,,,,,Lorenzo Lollo,30829.0,,,,,Throw-in,1,From Throw In,Lorenzo Pasciuti,387472.0,Right Midfield,3,Carpi,1683,['588a65f6-c0b4-4987-b2df-7eb4e3a43477'],38,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:38.462,Pass,
,,,,,,,,,,,,,,,,,,,0.796211,,,,,,,,,,,,,,,4fde2fce-5453-49c2-9384-db9a051db99c,52,,"[93.0, 70.8]",3879859,0,True,,,1.1859326,,Left Foot,,,,"[96.2, 78.7]",,Low Pass,,8.523497,,,,,Lorenzo Pasciuti,387472.0,,,,,,1,From Throw In,Lorenzo Lollo,30829.0,Center Attacking Midfield,3,Carpi,1683,['62ab06fe-20bc-4d9e-813a-6c5f5f32660f'],39,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:39.148,Pass,
,,,,,,,,,,,,,,,,,,,1.091029,,,,,,,,,,,,,,,0c6f4da7-362e-4160-8241-93f03c088a40,55,,"[97.8, 78.1]",3879859,0,,,,-3.1365166,,Right Foot,,,,"[78.1, 78.0]",,Ground Pass,,19.700254,,,,,Gaetano Letizia,7114.0,,,,,,1,From Throw In,Lorenzo Pasciuti,387472.0,Right Midfield,3,Carpi,1683,"['10ae5089-884b-434c-9856-c4daae08ca9f', '9c8f2447-75d7-449b-a0b5-1b08a1e50d37']",41,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:41.578,Pass,True
,,,,,,,,,,,,,,,,,,,0.972106,,,,,,,,,,,,,,,fc2796a6-075c-4597-be39-72cff9759ec6,59,,"[78.1, 77.8]",3879859,0,,,,-1.4106879,,Left Foot,,,,"[80.7, 61.7]",,Ground Pass,,16.308586,,,,,Raffaele Bianco,352172.0,,,,,,1,From Throw In,Gaetano Letizia,7114.0,Right Back,3,Carpi,1683,['9bff9f98-ada7-4179-bd03-eb76c185b3af'],43,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:43.942,Pass,
,,,,,,,,,,,,,,,,,,,2.711958,,,,,,,,,,,,,,,e37c17d4-c5c0-4bb9-9fa5-2baf77f49b31,62,,"[80.7, 62.0]",3879859,0,,,,0.2107139,,Right Foot,,,,"[116.7, 69.7]",,High Pass,,36.814262,,,,,Lorenzo Pasciuti,387472.0,,,,,,1,From Throw In,Raffaele Bianco,352172.0,Left Defensive Midfield,3,Carpi,1683,['341e91a5-3489-4152-8f73-a135571c29d7'],44,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:44.975,Pass,
,,,,,,,,,,,,,,,,,,,2.183102,,,,,,,,,,,,,,,8d8bcce4-6a0b-46e6-96bd-f7e3cd2feb2e,65,,"[116.7, 69.7]",3879859,0,,,,-1.4177731,,Right Foot,True,,,"[119.8, 49.6]",,High Pass,,20.33765,,,Out,,Antonio Di Gaudio,11502.0,,,,,,1,From Throw In,Lorenzo Pasciuti,387472.0,Right Midfield,3,Carpi,1683,['e927f01d-db92-473d-816f-5dd6bf8b1067'],47,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:47.871,Pass,
,,,,,,,,,,,,,,,,,,,3.534018,,,,,,,,,,,,,,,e21a10d1-c01a-4796-bd12-baeee6593ab4,67,,"[6.0, 44.0]",3879859,1,,,,-0.0309379,,Left Foot,,,,"[57.7, 42.4]",,High Pass,,51.72475,,,Incomplete,,Senad Lulić,7785.0,,,,,Goal Kick,1,From Goal Kick,Federico Marchetti,12491.0,Goalkeeper,4,Lazio,236,"['58652c92-990e-4944-8656-883ec416d672', 'f3b6f414-087f-4faa-b189-4820b28fe79e']",17,,,,,,,,,,,,,,,,,,Lazio,236,00:01:17.085,Pass,
,,,,,,,,,,,,,,,,,,,1.975922,,,,,,,,,,,,,,,f3b6f414-087f-4faa-b189-4820b28fe79e,70,,"[62.4, 37.7]",3879859,1,,,True,0.91728127,,,,,,"[70.9, 48.8]",,High Pass,,13.980701,,,Incomplete,,Lorenzo Lollo,30829.0,,,,,Recovery,1,From Goal Kick,Isaac Cofie,7460.0,Right Defensive Midfield,4,Lazio,236,"['4f972491-c72c-49b2-a400-5753af5e010f', '966775af-d33b-45c8-ac9d-bbde0d857adf', 'ccc9ab79-bd43-42df-ba38-978f211116fd', 'e21a10d1-c01a-4796-bd12-baeee6593ab4']",20,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:20.619,Pass,True
,,,,,,,,,,,,,,,,,,,2.038918,,,,,,,,,,,,,,,4f972491-c72c-49b2-a400-5753af5e010f,72,,"[49.2, 31.3]",3879859,1,,,,1.0001644,,Head,,,,"[63.0, 52.8]",,High Pass,,25.547798,,,,,Marco Parolo,8173.0,,,,,Recovery,1,From Goal Kick,Abdoulay Konko,26683.0,Left Back,4,Lazio,236,"['6783b743-048a-4ab0-9c99-c95999d59269', 'f3b6f414-087f-4faa-b189-4820b28fe79e']",22,,,,,,,,,,,,,,,,,,Lazio,236,00:01:22.595,Pass,
,,,,,,,,,,,,,,,,,,,1.404282,,,,,,,,,,,,,,,82fe6a32-e44c-4cbf-a579-981da6f09036,78,,"[57.7, 52.2]",3879859,1,,,,1.670465,,Left Foot,,,,"[57.1, 58.2]",,Ground Pass,,6.0299253,,,,,Milan Biševac,3103.0,,,,,Free Kick,1,From Free Kick,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,5,Lazio,236,['445d4591-1335-43df-a2b9-66d77782a0ce'],35,,,,,,,,,,,,,,,,,,Lazio,236,00:01:35.462,Pass,
,,,,,,,,,,,,,,,,,,,1.007001,,,,,,,,,,,,,,,d5cb6f9b-50f2-4d65-b806-a7cc29f93085,82,,"[60.5, 58.6]",3879859,1,,,,1.0617255,,Right Foot,,,,"[70.1, 75.8]",,Ground Pass,,19.697716,,,,,Dušan Basta,8443.0,,,,,,1,From Free Kick,Milan Biševac,3103.0,Right Center Back,5,Lazio,236,"['28324508-0d61-4814-a56b-4a1279e28a00', 'e5a68619-f6c5-4a9d-926e-688ff1a41abf']",37,,,,,,,,,,,,,,,,,,Lazio,236,00:01:37.902,Pass,True
,,,,,,,,,,,,,,,,,,,0.768549,,,,,,,,,,,,,,,bc2e1453-10b3-4972-bfc2-897537801f0b,86,,"[71.0, 76.7]",3879859,1,,,,-0.22131445,,Right Foot,,,,"[79.0, 74.9]",,Ground Pass,,8.2,,,Incomplete,,Antonio Candreva,7776.0,,,,,,1,From Free Kick,Dušan Basta,8443.0,Right Back,5,Lazio,236,"['70c328dc-9095-4462-ba52-6680b7a41e6f', '94b72ee4-8e55-4fe2-991f-a31dd9571887']",39,,,,,,,,,,,,,,,,,,Lazio,236,00:01:39.533,Pass,
,,,,,,,,,,,,,,,,,,,0.721925,,,,,,,,,,,,,,,5263efae-fcd3-43e4-9410-d89d0d36f1d6,89,,"[69.7, 80.0]",3879859,1,True,,,-1.465307,,,,,,"[70.6, 71.5]",,Low Pass,,8.547514,,,,,Antonio Candreva,7776.0,,,,,Throw-in,1,From Throw In,Dušan Basta,8443.0,Right Back,6,Lazio,236,['03b3a59c-4672-495e-a02e-4286b9dea645'],48,,,,,,,,,,,,,,,,,,Lazio,236,00:01:48.305,Pass,
,,,,,,,,,,,,,,,,,,,0.945908,,,,,,,,,,,,,,,f998e4b2-fe7d-40b4-9a1b-f24913027afc,92,,"[70.6, 75.0]",3879859,1,,,,0.041213762,,Right Foot,,,,"[80.3, 75.4]",,Ground Pass,,9.708244,,,Incomplete,,Marco Parolo,8173.0,,,,,,1,From Throw In,Antonio Candreva,7776.0,Right Wing,6,Lazio,236,"['0f869aca-0b78-416e-9c33-2b8ffcac8dc0', 'aa2636d7-9875-4cd5-80d8-a1bb65e468b7']",50,,,,,,,,,,,,,,,,,,Lazio,236,00:01:50.247,Pass,
,,,,,,,,,,,,,,,,,,,0.686378,,,,,,,,,,,,,,,c77866dc-7537-4127-822d-dfbce3fdacb6,95,,"[73.0, 80.0]",3879859,2,True,,,-1.8114923,,,,,,"[70.3, 69.0]",,Low Pass,,11.326517,,,,,Lucas Rodrigo Biglia,5510.0,,,,,Throw-in,1,From Throw In,Dušan Basta,8443.0,Right Back,7,Lazio,236,['39a52563-ddfb-43b2-b71d-6c368809a5b1'],2,,,,,,,,,,,,,,,,,,Lazio,236,00:02:02.206,Pass,
,,,,,,,,,,,,,,,,,,,0.804145,,,,,,,,,,,,,,,953d8389-7bae-4835-b5ca-515ed38f3d8b,98,,"[70.6, 68.9]",3879859,2,,,,0.0,,Right Foot,,,,"[79.1, 68.9]",,Low Pass,,8.5,,,Incomplete,,Marco Parolo,8173.0,,,,,,1,From Throw In,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,7,Lazio,236,"['786c7eec-db8a-4d93-9a66-9b218d042c83', 'e7f28824-c054-472a-b679-f9890ae17193', 'ecc9e679-c25b-48cc-ae08-2afb3c6f9911']",2,,,,,,,,,,,,,,,,,,Lazio,236,00:02:02.932,Pass,True
,,,,,,,,,,,,,,,,,,,0.399839,,,,,,,,,,,,,,,e7f28824-c054-472a-b679-f9890ae17193,100,,"[41.0, 11.2]",3879859,2,,,,-1.2288465,,Left Foot,,,,"[43.1, 5.3]",,Low Pass,,6.2625875,,,,,Antonio Di Gaudio,11502.0,,,,,Recovery,1,From Throw In,Raffaele Bianco,352172.0,Left Defensive Midfield,7,Lazio,236,"['4bf83330-e891-4361-a8bd-ab1e0d4de30b', '953d8389-7bae-4835-b5ca-515ed38f3d8b']",3,,,,,,,,,,,,,,,,,,Carpi,1683,00:02:03.737,Pass,
,,,,,,,,,,,,,,,,,,,1.391918,,,,,,,,,,,,,,,d6c07ec6-6421-4e7a-8de3-3d503c26f9d3,103,,"[42.1, 5.3]",3879859,2,,,,0.594911,,Head,,,,"[55.4, 14.3]",,High Pass,,16.058954,,,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,,1,From Throw In,Antonio Di Gaudio,11502.0,Left Midfield,7,Lazio,236,"['44c35459-bfc1-462f-89d6-fef1b7f60c70', 'a54eecdc-df40-4eb6-95bc-e7ec7d39b4c7']",4,,,,,,,,,,,,,,,,,,Carpi,1683,00:02:04.335,Pass,
,,,,,,,,,,,,,,,,,,,1.891532,,,,,,,,,,,,,,,c50a9602-794a-480b-ac87-836aef00f2e8,108,,"[56.1, 52.6]",3879859,2,,,,-1.4082345,,Left Foot,,,,"[63.3, 8.7]",,Ground Pass,,44.486515,,,,,Abdoulay Konko,26683.0,,True,,,,1,From Throw In,Wesley Hoedt,3588.0,Left Center Back,7,Lazio,236,['7c148e61-ff66-49a7-8371-99f5e25d7760'],8,,,,,,,,,,,,,,,,,,Lazio,236,00:02:08.945,Pass,
,,,,,,,,,,,,,,,,,,,0.99725,,,,,,,,,,,,,,,eb7f49c3-dd13-487f-a4ef-c7d1c22f287f,111,,"[70.0, 3.7]",3879859,2,,,,-0.27032533,,Right Foot,,,,"[78.3, 1.4]",,Ground Pass,,8.612782,,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,1,From Throw In,Abdoulay Konko,26683.0,Left Back,7,Lazio,236,['1b27b4cb-e873-4a54-929d-2747b21cffa5'],12,,,,,,,,,,,,,,,,,,Lazio,236,00:02:12.754,Pass,
,,,,,,,,,,,,,,,,,,,0.669002,,,,,,,,,,,,,,,73e9f446-12b2-40a6-ac96-b2e17ecb1d54,115,,"[77.0, 2.0]",3879859,2,,,,2.1053905,,Right Foot,,,,"[72.5, 9.6]",,Ground Pass,,8.832327,,,,,Abdoulay Konko,26683.0,,,,,,1,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Left Wing,7,Lazio,236,"['08a7f5b1-8c2c-4a59-9bee-1377a0fa0037', '46080c31-3871-41f8-9d03-f8572b6f2e4f']",15,,,,,,,,,,,,,,,,,,Lazio,236,00:02:15.083,Pass,True
,,,,,,,,,,,,,,,,,,,0.839471,,,,,,,,,,,,,,,d565b9fa-eabe-404e-b6f3-20629356fb19,118,,"[77.6, 15.3]",3879859,2,,,,1.5707964,,Right Foot,,,,"[77.6, 31.0]",,Ground Pass,,15.7,,,,,Marco Parolo,8173.0,,,,,,1,From Throw In,Abdoulay Konko,26683.0,Left Back,7,Lazio,236,['e2c49bc1-c8b9-4ad5-a0d2-f8eeeb9e175b'],17,,,,,,,,,,,,,,,,,,Lazio,236,00:02:17.986,Pass,
