50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.63912,,,,,,,,,,,,,,257b8f1f-d244-4cf8-b38f-aaf6aa5a7316,17,,"[98.9, 72.2]",3879845,0,,,,,2.0724003,,Right Foot,,,"[97.2, 75.3]",,Ground Pass,,3.535534,,,,,Elseid Hysaj,7031.0,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,3,Napoli,227,['131cd1ed-c10d-45bf-a033-84af22d55ab3'],14,,,,,,,,,,,,,,,,Napoli,227,00:00:14.266,Pass,
,,,,,,,,,,,,,,,,1.67411,,,,,,,,,,,,,,01e5db9f-2592-484b-a45e-96a810e0cba6,21,,"[80.5, 75.3]",3879845,0,,,,,-2.9991674,,Left Foot,,,"[54.0, 71.5]",,Ground Pass,,26.771067,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,3,Napoli,227,"['252d1226-e8d0-4904-bfef-b3c24cd840f5', 'c50b7c41-143b-477f-8db5-ffabf6a98a2f']",19,,,,,,,,,,,,,,,,Napoli,227,00:00:19.302,Pass,True
,,,,,,,,,,,,,,,,1.042694,,,,,,,,,,,,,,1b888bb0-1f33-4438-86e8-cfa7a95ab881,24,,"[54.0, 71.5]",3879845,0,,,,,-2.0187895,,Right Foot,,,"[44.1, 50.9]",,Ground Pass,,22.855415,,,,,Kalidou Koulibaly,5675.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,3,Napoli,227,['5db0a9cc-1abf-4290-9866-fb5d248d8117'],22,,,,,,,,,,,,,,,,Napoli,227,00:00:22.327,Pass,
,,,,,,,,,,,,,,,,1.062473,,,,,,,,,,,,,,81d877e2-2b9e-41e9-a850-e39e70b87f0f,27,,"[50.4, 54.2]",3879845,0,,,,,1.6242213,,Left Foot,,,"[49.4, 72.9]",,Ground Pass,,18.726719,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,3,Napoli,227,['19b3c15d-8d82-4cc7-84c9-b116633809a2'],26,,,,,,,,,,,,,,,,Napoli,227,00:00:26.217,Pass,
,,,,,,,,,,,,,,,,2.031539,,,,,,,,,,,,,,f9d0ea88-0020-427c-b2f9-9de6408941e7,31,,"[53.8, 75.4]",3879845,0,,,,,-0.54435426,,Right Foot,,,"[79.9, 59.6]",,High Pass,,30.509834,,,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,3,Napoli,227,"['2834512d-5145-462b-8fe4-e17a903f8d8d', 'c46a4910-9e29-41f1-b16e-4569205fb3b1']",28,,,,,,,,,,,,,,,,Napoli,227,00:00:28.405,Pass,
,,,,,,,,,,,,,,,,0.822526,,,,,,,,,,,,,,f8ed0ec0-e38b-4dea-bd06-a977c625ef60,35,,"[43.8, 13.7]",3879845,0,,,,,-0.03544614,,Left Foot,,,"[57.9, 13.2]",,Ground Pass,,14.108863,,,,,Diego Perotti,7456.0,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,4,AS Roma,229,['06de9767-27ff-4292-99ef-1e0856c42648'],31,,,,,,,,,,,,,,,,AS Roma,229,00:00:31.743,Pass,
,,,,,,,,,,,,,,,,0.859496,,,,,,,,,,,,,,b1c27ace-d615-4cf1-8a57-fa6f73532055,39,,"[56.4, 15.0]",3879845,0,,,,,0.986051,,Right Foot,,,"[65.8, 29.2]",,Ground Pass,,17.029387,,,,,Radja Nainggolan,6962.0,,,,,,1,Regular Play,Diego Perotti,7456.0,Center Forward,4,AS Roma,229,"['157d80b8-8478-4df9-8b0e-eeb36f8b7b8c', 'b838425a-98ce-4151-916d-7fda636b43da']",33,,,,,,,,,,,,,,,,AS Roma,229,00:00:33.496,Pass,True
,,,,,,,,,,,,,,,,1.437226,,,,,,,,,,,,,,b7c5597c-6fca-425e-9979-01ea0927006f,43,,"[64.2, 33.6]",3879845,0,,,,,0.97528315,,Right Foot,,,"[78.7, 55.0]",,Ground Pass,,25.849758,,,,,Mohamed Salah,3531.0,,,,,,1,Regular Play,Radja Nainggolan,6962.0,Center Attacking Midfield,4,AS Roma,229,['c9f56fa5-1ec9-4eb6-addd-962f8f4301a6'],36,,,,,,,,,,,,,,,,AS Roma,229,00:00:36.010,Pass,
,,,,,,,,,,,,,,,,1.807326,,,,,,,,,,,,,,80195f3f-1fa4-41c2-8130-899e16c033bf,46,,"[92.7, 55.4]",3879845,0,,,,,-2.75571,,Right Foot,,,"[76.7, 48.9]",,Ground Pass,,17.269917,,,,,Miralem Pjanić,6947.0,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Wing,4,AS Roma,229,['69e101d9-81cc-4007-aec4-c981a1307046'],39,,,,,,,,,,,,,,,,AS Roma,229,00:00:39.586,Pass,
,,,,,,,,,,,,,,,,2.3185,,,,,,,,,,,,,,6657483e-7724-434b-b7df-cfe516353683,49,,"[76.0, 48.4]",3879845,0,,,,,-0.61453164,,Left Foot,,,"[105.9, 27.3]",,High Pass,,36.595356,,,Incomplete,,Stephan El Shaarawy,6979.0,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,4,AS Roma,229,"['e866536f-c15e-43bd-a035-b3b586ce1cb1', 'fcdb67de-b7fb-44cd-9afa-c0d6e94380d9']",43,,,,,,,,,,,,,,,,AS Roma,229,00:00:43.267,Pass,
,,,,,,,,,,,,,,,,1.124642,,,,,,,,,,,,,,01c7c055-9eb4-4ad5-8169-7df9ba4f2743,56,,"[7.0, 36.1]",3879845,1,,,,,-1.3734008,,Right Foot,,,"[12.1, 10.6]",,Ground Pass,,26.005,,,,,Kalidou Koulibaly,5675.0,,,,,Goal Kick,1,From Goal Kick,José Manuel Reina Páez,7028.0,Goalkeeper,5,Napoli,227,['71c6748b-f1cc-4d52-a65a-c53a1a29bcea'],8,,,,,,,,,,,,,,,,Napoli,227,00:01:08.259,Pass,
,,,,,,,,,,,,,,,,5.098729,,,,,,,,,,,,,,812b4142-7522-4c8f-87c8-d412bc6df964,60,,"[32.7, 7.2]",3879845,1,,,,,0.0,,Left Foot,,,"[110.7, 7.2]",,High Pass,,78.0,,,,,Faouzi Ghoulam,8876.0,,,,,,1,From Goal Kick,Kalidou Koulibaly,5675.0,Left Center Back,5,Napoli,227,"['135d3d0a-a194-46f7-9bfc-c06dd5b5fdc9', '4707bcfd-8740-4873-8bae-8fbd367762e7']",14,,,,,,,,,,,,,,,,Napoli,227,00:01:14.339,Pass,True
,,,,,,,,,,,,,,,,1.128517,,,,,,,,,,,,,,bcec9691-4ec9-42f3-980b-7240330e0acb,63,,"[112.2, 6.7]",3879845,1,,,,,2.0850616,,Left Foot,,,"[102.2, 24.4]",,Ground Pass,,20.329535,,,,,Dries Mertens,5630.0,,,,,,1,From Goal Kick,Faouzi Ghoulam,8876.0,Left Back,5,Napoli,227,['e96859a4-158d-4bf1-88d7-4b50f4462e61'],21,,,,,,,,,,,,,,,,Napoli,227,00:01:21.196,Pass,
,,,,,,,,,,,,,,,,0.125932,,,,,,,,,,,,,,78c5790f-f6a7-43dc-8e34-e0d056d19a8a,66,,"[115.9, 24.7]",3879845,1,,,,,1.9379702,,Left Foot,,,"[114.9, 27.3]",,Ground Pass,,2.7856777,,,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Goal Kick,Dries Mertens,5630.0,Left Wing,5,Napoli,227,"['09476326-d2d7-4557-97b6-632ddb2f16a3', '437e3e49-5877-4d98-935e-19594e3fe855']",24,,,,,,,,,,,,,,,,Napoli,227,00:01:24.051,Pass,
,,,,,,,,,,,,,,,,1.682588,,,,,,,,,,,,,,8242e768-8c29-4f9f-b21a-4fb20ff3ff6e,69,,"[103.3, 0.1]",3879845,1,,,,,2.7580113,,,,,"[75.3, 11.4]",,Low Pass,,30.194204,,,,,Kalidou Koulibaly,5675.0,,,,,Throw-in,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,6,Napoli,227,['99f69f12-7e6e-4701-b8b1-2aac05de6643'],41,,,,,,,,,,,,,,,,Napoli,227,00:01:41.957,Pass,
,,,,,,,,,,,,,,,,1.574514,,,,,,,,,,,,,,210512b7-b505-4b61-b48a-dff4385dd4c6,72,,"[74.6, 11.6]",3879845,1,,,,,2.0383198,,Right Foot,,,"[64.2, 32.2]",,Ground Pass,,23.076395,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,6,Napoli,227,['4609d944-c649-4e40-8abe-be6703c292e9'],44,,,,,,,,,,,,,,,,Napoli,227,00:01:44.924,Pass,
,,,,,,,,,,,,,,,,1.436924,,,,,,,,,,,,,,9c73928f-a42e-42fe-9ceb-8db32b6aa516,75,,"[64.2, 32.2]",3879845,1,,,,,-1.5707964,,Right Foot,,,"[64.2, 14.3]",,Ground Pass,,17.9,,,,,Kalidou Koulibaly,5675.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,6,Napoli,227,['3caf598e-1d97-4e66-bf28-ee7351f9c6c3'],47,,,,,,,,,,,,,,,,Napoli,227,00:01:47.650,Pass,
,,,,,,,,,,,,,,,,0.579556,,,,,,,,,,,,,,26f49685-04f8-414b-9612-b3dcef44907c,78,,"[64.2, 14.3]",3879845,1,,,,,-0.46845526,,Right Foot,,,"[72.5, 10.1]",,Ground Pass,,9.302151,,,,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,6,Napoli,227,['1189cb47-b22e-42a3-976d-67991443662d'],50,,,,,,,,,,,,,,,,Napoli,227,00:01:50.217,Pass,
,,,,,,,,,,,,,,,,0.683101,,,,,,,,,,,,,,faf4b80b-b899-4e39-8500-5a518aa3a467,81,,"[72.9, 9.7]",3879845,1,,,,,2.6779451,,Right Foot,,,"[66.1, 13.1]",,Ground Pass,,7.602631,,,,,Kalidou Koulibaly,5675.0,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,6,Napoli,227,['897a18f2-db0d-4269-ab3e-745118ac0543'],50,,,,,,,,,,,,,,,,Napoli,227,00:01:50.836,Pass,
,,,,,,,,,,,,,,,,0.699552,,,,,,,,,,,,,,462e25f4-732c-4d69-b339-798a8d3f244a,84,,"[66.1, 13.1]",3879845,1,,,,,0.17021193,,Right Foot,,,"[72.5, 14.2]",,Ground Pass,,6.493843,,,,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,6,Napoli,227,['02731583-79f5-409b-9438-26fcf2888b22'],52,,,,,,,,,,,,,,,,Napoli,227,00:01:52.201,Pass,
,,,,,,,,,,,,,,,,1.104984,,,,,,,,,,,,,,0e363eef-fde2-4a5f-9664-b8f227eea49a,87,,"[72.5, 14.2]",3879845,1,,,,,2.4624214,,Right Foot,,,"[53.3, 29.7]",,Ground Pass,,24.675697,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,6,Napoli,227,['7aded5b3-88fa-4f4d-a8ce-0c070590cc98'],52,,,,,,,,,,,,,,,,Napoli,227,00:01:52.941,Pass,
,,,,,,,,,,,,,,,,1.004738,,,,,,,,,,,,,,37f46a9a-b936-4842-bcce-4e6cba1cc91c,90,,"[59.6, 34.3]",3879845,1,,,,,0.31116092,,Right Foot,,,"[79.5, 40.7]",,Ground Pass,,20.903828,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,6,Napoli,227,['cdacc590-4ba4-4512-8118-76f80cefc28c'],56,,,,,,,,,,,,,,,,Napoli,227,00:01:56.388,Pass,
,,,,,,,,,,,,,,,,1.255962,,,,,,,,,,,,,,85a6845e-3aca-4574-a543-ea2de8733c81,93,,"[73.6, 41.1]",3879845,1,,,,,-2.1727948,,Right Foot,,,"[63.5, 26.4]",,Ground Pass,,17.835358,,,,,Kalidou Koulibaly,5675.0,,,,,,1,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Center Forward,6,Napoli,227,['6157bc08-7b42-49cf-a31d-d6076a5f9ba7'],58,,,,,,,,,,,,,,,,Napoli,227,00:01:58.844,Pass,
,,,,,,,,,,,,,,,,0.817873,,,,,,,,,,,,,,6aff53f9-91be-459d-b3fd-60bffa37e8fc,96,,"[63.5, 26.4]",3879845,2,,,,,0.4148143,,Right Foot,,,"[74.4, 31.2]",,Ground Pass,,11.91008,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,6,Napoli,227,['df272034-ba9b-4af7-b682-0c3c91d261c0'],2,,,,,,,,,,,,,,,,Napoli,227,00:02:02.116,Pass,
,,,,,,,,,,,,,,,,0.640301,,,,,,,,,,,,,,08f0ab6b-dd74-4d8d-bca3-b853841f3811,99,,"[74.4, 31.2]",3879845,2,,,,,0.7568345,,Right Foot,,,"[83.4, 39.7]",,Ground Pass,,12.379418,,,,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,6,Napoli,227,['35823d27-5e66-428b-8c20-395d0432e2ae'],3,,,,,,,,,,,,,,,,Napoli,227,00:02:03.716,Pass,
,,,,,,,,,,,,,,,,0.632544,,,,,,,,,,,,,,ec1778ac-3b6d-4e7a-a56c-6687b9e6f8f5,103,,"[85.3, 40.0]",3879845,2,,,,,-1.152572,,Right Foot,,,"[87.7, 34.6]",,Ground Pass,,5.9093146,,,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,6,Napoli,227,"['86254d1b-8e03-4878-87d6-1f31288eddac', '96c6a756-d931-4d43-8834-6513e4edc1f8', 'cd977c8d-6804-476a-a943-854675a80b26']",4,,,,,,,,,,,,,,,,Napoli,227,00:02:04.368,Pass,True
,,,,,,,,,,,,,,,,0.501536,,,,,,,,,,,,,,96c6a756-d931-4d43-8834-6513e4edc1f8,105,,"[32.4, 45.5]",3879845,2,,,,,-0.27829966,,Right Foot,,,"[37.3, 44.1]",,Ground Pass,,5.096077,,,,,Seydou Kéita,20169.0,,,,,Recovery,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,7,AS Roma,229,"['cb744f3f-b9d5-4cf6-8272-96cff035c3ad', 'ec1778ac-3b6d-4e7a-a56c-6687b9e6f8f5']",5,,,,,,,,,,,,,,,,AS Roma,229,00:02:05.000,Pass,
,,,,,,,,,,,,,,,,2.503975,,,,,,,,,,,,,,20af684c-86cc-4a7b-8bf2-c0fcc8aafbef,116,,"[32.4, 34.1]",3879845,2,,,,,1.0040671,,Right Foot,,,"[52.0, 64.9]",,High Pass,,36.507534,,,,,Mohamed Salah,3531.0,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,7,AS Roma,229,['52dbaa1a-759b-4f78-8e79-bc68cce5f462'],8,,,,,,,,,,,,,,,,AS Roma,229,00:02:08.823,Pass,
,,,,,,,,,,,,,,,,0.696173,,,,,,,,,,,,,,f78dbac3-f49e-4dd7-97a8-2778236a2615,120,,"[41.6, 67.6]",3879845,2,,,,,3.041924,,Left Foot,,,"[32.6, 68.5]",,Ground Pass,,9.0448885,,,,,Alessandro Florenzi,6964.0,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Wing,7,AS Roma,229,['bdf3433c-8a1a-4e25-9f73-853b360b125b'],13,,,,,,,,,,,,,,,,AS Roma,229,00:02:13.579,Pass,
,,,,,,,,,,,,,,,,7.842269,,,,,,,,,,,,,,54583f2b-ab8a-453d-bd0f-c1f27b4a055d,122,,"[32.6, 68.5]",3879845,2,,,,,-0.18213359,,Right Foot,,,"[105.9, 55.0]",,High Pass,,74.532814,,,Incomplete,,,,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Back,7,AS Roma,229,['53c8b899-db51-42a8-8550-33aaa4607a40'],14,,,,,,,,,,,,,,,,AS Roma,229,00:02:14.275,Pass,
,,,,,,,,,,,,,,,,1.189993,,,,,,,,,,,,,,19151fd2-2e5f-42fc-a6bf-81b98d4830b8,125,,"[12.1, 25.9]",3879845,2,,,,,-0.17891717,,Right Foot,,,"[21.5, 24.2]",,Ground Pass,,9.552486,,,,,Kalidou Koulibaly,5675.0,,,,,,1,Regular Play,José Manuel Reina Páez,7028.0,Goalkeeper,8,Napoli,227,['182b5887-96d2-4a4d-8c7a-42fb1c0c8b33'],26,,,,,,,,,,,,,,,,Napoli,227,00:02:26.089,Pass,
,,,,,,,,,,,,,,,,1.373457,,,,,,,,,,,,,,7d94fc37-4a54-496d-b927-cb96fb18ef12,128,,"[34.6, 20.5]",3879845,2,,,,,1.5760182,,Left Foot,,,"[34.4, 58.8]",,Ground Pass,,38.30052,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,8,Napoli,227,['bcb6a57e-2330-45d3-99fb-a4da7ebe2e84'],31,,,,,,,,,,,,,,,,Napoli,227,00:02:31.541,Pass,
,,,,,,,,,,,,,,,,1.049029,,,,,,,,,,,,,,765c6011-b7e4-4efe-a492-3b74684eacf3,131,,"[37.1, 58.8]",3879845,2,,,,,-1.5497468,,Right Foot,,,"[37.7, 30.3]",,Ground Pass,,28.506315,,,,,Kalidou Koulibaly,5675.0,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,8,Napoli,227,['95c838a1-0cdc-4ec2-874a-7b17176dfdb0'],35,,,,,,,,,,,,,,,,Napoli,227,00:02:35.283,Pass,
