50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.11157,,,,,,,,,,,,,,,95ebf147-1a78-4abf-95e3-1893a00e7ef4,27,,"[40.2, 62.8]",3879669,0,,,,0.986051,,Left Foot,,"[49.6, 77.0]",,Ground Pass,,17.029387,,,,Bruno da Silva Peres,6965.0,,,,,,1,From Kick Off,Cesare Bovo,40427.0,Right Center Back,2,Torino,241,['03edb5b2-2364-4a0c-8645-9c3f2b365b48'],16,,,,,,,,,,,,,,,,,,Torino,241,00:00:16.659,Pass,
,,,,,,,,,,,,,,,,2.066069,,,,,,,,,,,,,,,223ba71d-1f67-428e-8309-fc223c0e69ed,30,,"[50.8, 76.8]",3879669,0,,,,-2.8426852,,Right Foot,,"[33.6, 71.5]",,Ground Pass,,17.998055,,,,Cesare Bovo,40427.0,,,,,,1,From Kick Off,Bruno da Silva Peres,6965.0,Right Wing Back,2,Torino,241,['36511c89-66cb-49b3-88f7-25d211bf8d0b'],19,,,,,,,,,,,,,,,,,,Torino,241,00:00:19.103,Pass,
,,,,,,,,,,,,,,,,1.669421,,,,,,,,,,,,,,,1a7215b6-5e73-41ec-96ea-3ac013754fa7,33,,"[34.6, 69.8]",3879669,0,,,,-2.0445738,,Right Foot,,"[20.5, 42.3]",,Ground Pass,,30.904045,,,,Kamil Glik,3034.0,,,,,,1,From Kick Off,Cesare Bovo,40427.0,Right Center Back,2,Torino,241,['b68b2d44-f9c5-4872-b62c-e355a9f0b402'],21,,,,,,,,,,,,,,,,,,Torino,241,00:00:21.343,Pass,
,,,,,,,,,,,,,,,,1.594791,,,,,,,,,,,,,,,935c804e-d149-490e-9afc-2bf322ac82ee,36,,"[19.7, 41.6]",3879669,0,,,,-1.3341113,,Right Foot,,"[24.5, 21.7]",,Ground Pass,,20.47071,,,,Emiliano Moretti,7476.0,,,,,,1,From Kick Off,Kamil Glik,3034.0,Center Back,2,Torino,241,['157e5872-499c-4adc-9aec-d1f3f1960eab'],24,,,,,,,,,,,,,,,,,,Torino,241,00:00:24.042,Pass,
,,,,,,,,,,,,,,,,1.040233,,,,,,,,,,,,,,,af0abc58-be26-4719-ba08-2416a43cd00c,39,,"[24.1, 17.8]",3879669,0,,,,-0.6306813,,Left Foot,,"[43.0, 4.0]",,Low Pass,,23.401922,,,,Cristian Molinaro,7479.0,,,,,,1,From Kick Off,Emiliano Moretti,7476.0,Left Center Back,2,Torino,241,['fe4e14ec-cac0-4e67-b476-85723243780e'],26,,,,,,,,,,,,,,,,,,Torino,241,00:00:26.535,Pass,
,,,,,,,,,,,,,,,,0.347412,,,,,,,,,,,,,,,60e06cd0-dc66-4c1e-bee2-e6d7a601771e,42,,"[43.0, 4.9]",3879669,0,,,,-0.22810262,,Right Foot,,"[48.6, 3.6]",,Low Pass,,5.748913,,Incomplete,,,,,,,,,1,From Kick Off,Cristian Molinaro,7479.0,Left Wing Back,2,Torino,241,['e8ab7d9f-2db2-4bd0-9827-f6611e4e26cd'],27,,,,,,,,,,,,,,,,,,Torino,241,00:00:27.615,Pass,
,,,,,,,,,,,,,,,,2.462488,,,,,,,,,,,,,,,0a306503-2d79-48c3-9d84-5c80e126c809,44,,"[47.6, 0.1]",3879669,0,,,,2.8657868,,,,"[21.1, 7.6]",,Low Pass,,27.540878,,,,Emiliano Moretti,7476.0,,,,,Throw-in,1,From Throw In,Cristian Molinaro,7479.0,Left Wing Back,3,Torino,241,['1d92eaf3-6e0d-484c-a208-d95d4f793b42'],35,,,,,,,,,,,,,,,,,,Torino,241,00:00:35.043,Pass,
,,,,,,,,,,,,,,,,1.586745,,,,,,,,,,,,,,,7a654327-c0a1-475a-9a7f-7dfe309bb3df,48,,"[19.2, 9.1]",3879669,0,,,,2.0408747,,Left Foot,,"[6.6, 33.9]",,Ground Pass,,27.81726,,,,Daniele Padelli,34881.0,,,,,,1,From Throw In,Emiliano Moretti,7476.0,Left Center Back,3,Torino,241,['6dae27fc-c295-4a90-b876-10d08141c3d7'],38,,,,,,,,,,,,,,,,,,Torino,241,00:00:38.667,Pass,
,,,,,,,,,,,,,,,,2.528387,,,,,,,,,,,,,,,ac5ebb87-f2f0-4b41-a0e4-6942998b1b2d,51,,"[6.6, 33.9]",3879669,0,,,,-0.28715372,,Left Foot,,"[55.7, 19.4]",,High Pass,,51.19629,,,,Daniele Baselli,7465.0,,,,,,1,From Throw In,Daniele Padelli,34881.0,Goalkeeper,3,Torino,241,['4fd2e4c9-1697-4e13-b370-e0f3be372fb5'],40,,,,,,,,,,,,,,,,,,Torino,241,00:00:40.293,Pass,
,,,,,,,,,,,,,,,,1.168051,,,,,,,,,,,,,,,ac068371-31dd-4fea-ba7d-cbc44b0cad29,55,,"[54.8, 20.2]",3879669,0,,,,2.5286577,,Right Foot,,"[45.7, 26.6]",,Ground Pass,,11.125196,,,,Giuseppe Vives,40430.0,,,,,,1,From Throw In,Daniele Baselli,7465.0,Left Center Midfield,3,Torino,241,"['3beb1d37-c293-4526-ba8b-98362cdc8363', '81973a6f-e531-4b44-88c6-1d76472d59f2']",44,,,,,,,,,,,,,,,,,,Torino,241,00:00:44.817,Pass,True
,,,,,,,,,,,,,,,,0.973621,,,,,,,,,,,,,,,da22d367-3580-4876-aa7e-2d080bd0f2f4,58,,"[45.7, 26.2]",3879669,0,,,,-2.5885613,,Right Foot,,"[37.6, 21.2]",,Ground Pass,,9.518929,,,,Emiliano Moretti,7476.0,,,,,,1,From Throw In,Giuseppe Vives,40430.0,Center Defensive Midfield,3,Torino,241,['78a87cdb-9d3b-499f-9b29-97fca7bf32da'],46,,,,,,,,,,,,,,,,,,Torino,241,00:00:46.145,Pass,
,,,,,,,,,,,,,,,,0.54878,,,,,,,,,,,,,,,aecec04b-f1cd-41c4-8285-e9f994c725e1,61,,"[37.6, 21.2]",3879669,0,,,,0.8345389,,Left Foot,,"[43.4, 27.6]",,Ground Pass,,8.637129,,,,Giuseppe Vives,40430.0,,,,,,1,From Throw In,Emiliano Moretti,7476.0,Left Center Back,3,Torino,241,['cd38baa4-0028-467e-bda6-8bdea618cced'],47,,,,,,,,,,,,,,,,,,Torino,241,00:00:47.159,Pass,
,,,,,,,,,,,,,,,,1.103573,,,,,,,,,,,,,,,9d59dfb9-b7a5-4caf-ab2c-060539de9bd2,64,,"[43.4, 27.6]",3879669,0,,,,-2.329463,,Right Foot,,"[34.3, 18.0]",,Ground Pass,,13.227623,,,,Emiliano Moretti,7476.0,,,,,,1,From Throw In,Giuseppe Vives,40430.0,Center Defensive Midfield,3,Torino,241,['45aee272-d5c6-47e4-be30-f659e0a20d90'],47,,,,,,,,,,,,,,,,,,Torino,241,00:00:47.827,Pass,
,,,,,,,,,,,,,,,,1.5682,,,,,,,,,,,,,,,c0d60cf7-6f67-41e7-a782-cd68fbcecf89,67,,"[34.6, 23.2]",3879669,0,,,,2.0486996,,Left Foot,,"[24.5, 42.7]",,Ground Pass,,21.960419,,,,Kamil Glik,3034.0,,,,,,1,From Throw In,Emiliano Moretti,7476.0,Left Center Back,3,Torino,241,['083d54d6-2ce1-4763-aaaf-a559240e8a6b'],50,,,,,,,,,,,,,,,,,,Torino,241,00:00:50.556,Pass,
,,,,,,,,,,,,,,,,2.579941,,,,,,,,,,,,,,,1b0a37cc-40a8-4760-b36b-f1d3474d82c7,70,,"[24.5, 42.7]",3879669,0,,,,0.8430565,,Right Foot,,"[54.7, 76.6]",,High Pass,,45.40099,,,,Bruno da Silva Peres,6965.0,,,,,,1,From Throw In,Kamil Glik,3034.0,Center Back,3,Torino,241,['e4a3d2ad-628e-415e-b5ec-d62fb8974b37'],53,,,,,,,,,,,,,,,,,,Torino,241,00:00:53.670,Pass,
,,,,,,,,,,,,,,,,0.80722,,,,,,,,,,,,,,,5f064adf-9d81-4a99-bc7b-75f6f99548dc,72,,"[54.7, 77.2]",3879669,0,,,,-0.3053586,,Head,,"[63.9, 74.3]",,High Pass,,9.646243,,Incomplete,,Afriyie Acquah,7474.0,,,,,,1,From Throw In,Bruno da Silva Peres,6965.0,Right Wing Back,3,Torino,241,"['03fad459-ceac-4150-aa33-0780af959cd9', 'aa4b5246-5f31-4aa6-85f8-228ffdc6a4e1']",56,,,,,,,,,,,,,,,,,,Torino,241,00:00:56.290,Pass,
,,,,,,,,,,True,,,,,,1.474807,,,,,,,,,,,,,,,03fad459-ceac-4150-aa33-0780af959cd9,74,,"[56.2, 5.8]",3879669,0,,,,0.1882215,,Left Foot,,"[73.0, 9.0]",,Ground Pass,,17.102047,,,,Lorenzo Insigne,7037.0,,,,,Interception,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,4,Napoli,227,"['195ebda7-269b-4d06-bdaa-d8ce8136c10a', '5f064adf-9d81-4a99-bc7b-75f6f99548dc']",57,,,,,,,,,,,,,,,,,,Napoli,227,00:00:57.097,Pass,
,,,,,,,,,,,,,,,,1.064346,,,,,,,,,,,,,,,9c8750e2-c700-4cc6-b353-66627d7bc729,76,,"[73.0, 9.2]",3879669,0,,,,2.4049363,,Right Foot,,"[64.4, 17.0]",,Ground Pass,,11.61034,,,,Mirko Valdifiori,8194.0,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,4,Napoli,227,['51be6046-92da-4948-9bca-9218a1c4b04b'],58,,,,,,,,,,,,,,,,,,Napoli,227,00:00:58.572,Pass,
,,,,,,,,,,,,,,,,0.996256,,,,,,,,,,,,,,,ae0c5fda-8b52-469d-bad3-ffdec9bd52f9,79,,"[64.4, 17.0]",3879669,1,,,,0.6841827,,Right Foot,,"[78.5, 28.5]",,Ground Pass,,18.195055,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,Regular Play,Mirko Valdifiori,8194.0,Center Defensive Midfield,4,Napoli,227,['a3fb0107-91e9-4f4f-a27e-1dbef269ea91'],0,,,,,,,,,,,,,,,,,,Napoli,227,00:01:00.317,Pass,
,,,,,,,,,,,,,,,,0.317082,,,,,,,,,,,,,,,b0a2b76a-217f-4beb-87e3-0105b3e8c766,81,,"[79.1, 29.0]",3879669,1,,,,0.10768987,,Right Foot,,"[82.8, 29.4]",,Ground Pass,,3.7215588,,Incomplete,,Lorenzo Insigne,7037.0,,,,,,1,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Center Forward,4,Napoli,227,"['2b56c829-eb02-4e1a-9876-699a1982d801', '4902cce9-2086-4660-b968-75d9832cbc9f']",1,,,,,,,,,,,,,,,,,,Napoli,227,00:01:01.313,Pass,
,,,,,,,,,,,,,,,,1.576236,,,,,,,,,,,,,,,63cbeeb2-8e93-46e7-a1a3-a6986dfb817b,89,,"[6.3, 42.6]",3879669,1,,,,-1.1799365,,Keeper Arm,,"[14.5, 22.7]",,Ground Pass,,21.523243,,,,Emiliano Moretti,7476.0,,,,,,1,From Keeper,Daniele Padelli,34881.0,Goalkeeper,6,Torino,241,['abc3e144-f6d1-4c47-82af-483e8b0d9a86'],8,,,,,,,,,,,,,,,,,,Torino,241,00:01:08.264,Pass,
,,,,,,,,,,,,,,,,0.551387,,,,,,,,,,,,,,,54a54a1f-1219-48d4-9bb6-d653210b5ed6,92,,"[20.1, 20.0]",3879669,1,,,,0.36717382,,Left Foot,,"[26.6, 22.5]",,Ground Pass,,6.9641943,,,,Daniele Baselli,7465.0,,,,,,1,Regular Play,Emiliano Moretti,7476.0,Left Center Back,7,Torino,241,['e14976ad-141d-4a97-8320-fd1056451fd6'],11,,,,,,,,,,,,,,,,,,Torino,241,00:01:11.105,Pass,
,,,,,,,,,,,,,,,,0.840373,,,,,,,,,,,,,,,5033e8ae-4481-4504-a9dc-c072dfbee5d2,95,,"[26.6, 22.5]",3879669,1,,,,-2.7468016,,Right Foot,,"[18.2, 19.0]",,Ground Pass,,9.1,,,,Emiliano Moretti,7476.0,,,,,,1,Regular Play,Daniele Baselli,7465.0,Left Center Midfield,8,Torino,241,['2d3d6cb7-c10f-4bf9-b060-63adac1c6959'],11,,,,,,,,,,,,,,,,,,Torino,241,00:01:11.813,Pass,
,,,,,,,,,,,,,,,,3.227739,,,,,,,,,,,,,,,434e42b1-bd98-41ee-96e3-a947d3fdb844,99,,"[17.9, 16.1]",3879669,1,,,,-0.21123414,,Left Foot,,"[66.4, 5.7]",,High Pass,,49.60252,,Incomplete,,,,,,,,,1,Regular Play,Emiliano Moretti,7476.0,Left Center Back,9,Torino,241,"['0f87c457-bcd0-4de6-a08c-b24b16528290', '130c7789-a660-4c5e-b0ad-a82b1ca67463']",13,,,,,,,,,,,,,,,,,,Torino,241,00:01:13.868,Pass,True
,,,,,,,,,,,,,,,,0.79624,,,,,,,,,,,,,,,130c7789-a660-4c5e-b0ad-a82b1ca67463,100,,"[53.7, 74.4]",3879669,1,,,,0.13176227,,Right Foot,,"[62.0, 75.5]",,Low Pass,,8.372574,,,,Elseid Hysaj,7031.0,,,,,Recovery,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,10,Napoli,227,"['434e42b1-bd98-41ee-96e3-a947d3fdb844', 'df6f4273-88c9-485b-91d7-33f85a600d28']",17,,,,,,,,,,,,,,,,,,Napoli,227,00:01:17.095,Pass,
,,,,,,,,,,,,,,,,2.003686,,,,,,,,,,,,,,,65a185a0-ee9b-42d7-aa15-e6e6490dcf9c,103,,"[62.3, 75.7]",3879669,1,,,,-1.4249467,,Right Foot,,"[64.9, 58.0]",,Ground Pass,,17.889942,,,,Mirko Valdifiori,8194.0,,,,,,1,Regular Play,Elseid Hysaj,7031.0,Right Back,10,Napoli,227,['a76262a3-9f14-4de0-a28a-b50f36e83ed3'],17,,,,,,,,,,,,,,,,,,Napoli,227,00:01:17.932,Pass,
,,,,,,,,,,,,,,,,0.827181,,,,,,,,,,,,,,,6076fae9-a75a-415d-8af9-ff8eb0364797,107,,"[66.0, 57.6]",3879669,1,,,,-0.22423474,,Right Foot,,"[83.1, 53.7]",,Ground Pass,,17.539099,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,Regular Play,Mirko Valdifiori,8194.0,Center Defensive Midfield,10,Napoli,227,"['66fcc36c-9542-4f34-849a-e24821aa4276', '7bcef945-e39d-458f-9919-8fa0ccb77cdb']",19,,,,,,,,,,,,,,,,,,Napoli,227,00:01:19.989,Pass,True
,,,,,,,,,,,,,,,,1.212911,,,,,,,,,,,,,,,d8c83b31-c380-448d-8d6f-d61fb59ee026,109,,"[83.1, 53.9]",3879669,1,,,,-2.338955,,Right Foot,,"[77.4, 48.0]",,Ground Pass,,8.203658,,,,Marek Hamšík,7025.0,,,,,,1,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Center Forward,10,Napoli,227,['ec733e0d-c8f8-4dfa-b5da-41fd62e7ace9'],20,,,,,,,,,,,,,,,,,,Napoli,227,00:01:20.816,Pass,
,,,,,,,,,,,,,,,,1.529556,,,,,,,,,,,,,,,0782634d-ee2d-47c7-b7e4-749310c7b161,115,,"[78.1, 47.2]",3879669,2,,,,-0.44125345,,Right Foot,,"[108.8, 32.7]",,High Pass,,33.952026,,Unknown,,Raúl Albiol i Tortajada,7030.0,,,,,Free Kick,1,From Free Kick,Mirko Valdifiori,8194.0,Center Defensive Midfield,11,Napoli,227,['bfc38a67-e29c-4baa-8787-3cb5f6a1cf6c'],23,,,,,,,,,,,,,,,,,,Napoli,227,00:02:23.160,Pass,
,,,,,,,,,,,,,,,,2.720118,,,,,,,,,,,,,,,cb568396-79fe-40c1-b093-d5ff6328330a,119,,"[11.8, 46.3]",3879669,2,True,,,0.8223045,,Right Foot,,"[43.1, 80.0]",,High Pass,,45.99326,,Out,,Bruno da Silva Peres,6965.0,,,,,Free Kick,1,From Free Kick,Daniele Padelli,34881.0,Goalkeeper,12,Torino,241,['5f4361b3-6523-4fc7-a08a-d7e91b96ea2c'],46,,,,,,,,,,,,,,,,,,Torino,241,00:02:46.614,Pass,
,,,,,,,,,,,,,,,,0.700325,,,,,,,,,,,,,,,201d7a67-8091-4fb2-acff-5911c947853d,121,,"[79.4, 0.1]",3879669,2,,,,2.7380576,,,,"[70.5, 3.9]",,Low Pass,,9.677293,,,,Mirko Valdifiori,8194.0,,,,,Throw-in,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,13,Napoli,227,['c3ef17f2-516b-45b3-ace3-049b680a76ed'],59,,,,,,,,,,,,,,,,,,Napoli,227,00:02:59.156,Pass,
