50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.550628,,,,,,,,,,,,,e194cd67-f17b-4bed-a661-372ed0c6ba51,20,,,"[73.7, 41.8]",3879774,0,,,,,2.0912547,,Left Foot,,,"[69.0, 50.0]",,High Pass,,9.451455,,,,,Gary Alexis Medel Soto,16453.0,,,,,,Recovery,1,From Kick Off,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,2,Inter Milan,238,['04b63528-5676-44f8-9dec-eeecf419575c'],16,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:16.004,Pass,
,,,,,,,,,,,,,,,,,1.719522,,,,,,,,,,,,,0d384660-03f7-4d84-b3f2-094c37fcedf5,22,,,"[69.0, 50.0]",3879774,0,,,,,-2.49407,,Head,,,"[57.1, 41.0]",,High Pass,,14.92012,,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,,1,From Kick Off,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,2,Inter Milan,238,['d02d340f-ffa4-48f6-92cf-aff50044eae9'],17,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:17.555,Pass,
,,,,,,,,,,,,,,,,,3.010923,,,,,,,,,,,,,ba60cac8-2dce-4b36-96d0-e7abf3249b9a,24,,,"[57.1, 41.0]",3879774,0,,,,,-1.2104384,,Right Foot,,,"[64.9, 20.3]",,Ground Pass,,22.120804,,,,,Danilo D''Ambrosio,6984.0,,,,,,,1,From Kick Off,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,2,Inter Milan,238,['ebd2b3c8-8b8c-4457-9f14-500ea6f2ae6a'],19,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:19.274,Pass,
,,,,,,,,,,,,,,,,,1.757775,,,,,,,,,,,,,80c598a6-3509-4fb0-a616-1175961fe508,28,,,"[63.6, 12.5]",3879774,0,,,,,2.831711,,Right Foot,,,"[43.3, 19.0]",,Ground Pass,,21.315252,,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,,1,From Kick Off,Danilo D''Ambrosio,6984.0,Left Back,2,Inter Milan,238,"['3eb4b044-2062-48fd-a516-247e14e33999', '457408fa-18a8-4488-8e6d-2470c49d1abe']",25,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:25.264,Pass,True
,,,,,,,,,,,,,,,,,0.77289,,,,,,,,,,,,,ae444618-f96b-438e-a0ec-8932fe4e8ea2,31,,,"[49.8, 20.3]",3879774,0,,,,,0.115759216,,Right Foot,,,"[62.7, 21.8]",,Ground Pass,,12.986917,,,,,Geoffrey Kondogbia,6589.0,,,,,,,1,From Kick Off,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,2,Inter Milan,238,['d72f7c15-59b8-4ca7-bcfb-25d643c577df'],27,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:27.993,Pass,
,,,,,,,,,,,,,,,,,1.481484,,,,,,,,,,,,,ea680a42-4774-414d-8ecb-68b898804331,35,,,"[62.1, 22.8]",3879774,0,,,,,2.3774679,,Left Foot,,,"[42.9, 41.2]",,Ground Pass,,26.593233,,,,,João Miranda de Souza Filho,5551.0,,,,,,,1,From Kick Off,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,2,Inter Milan,238,['ef611b7c-516b-4132-bb2a-10287484a508'],29,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:29.908,Pass,
,,,,,,,,,,,,,,,,,2.031795,,,,,,,,,,,,,06ee4516-7c5a-4721-9747-2c9d52aeb204,38,,,"[43.7, 49.0]",3879774,0,,,,,1.2755069,,Right Foot,,,"[51.7, 75.3]",,Ground Pass,,27.489817,,,,,Yuto Nagatomo,5690.0,,,,,,,1,From Kick Off,João Miranda de Souza Filho,5551.0,Right Center Back,2,Inter Milan,238,['30b8d400-9bad-4bee-ad70-c80bdb50f3ec'],32,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:32.789,Pass,
,,,,,,,,,,,,,,,,,1.285991,,,,,,,,,,,,,30cacb44-2b9a-4703-b311-d1b276dede0c,42,,,"[49.8, 74.2]",3879774,0,,,,,-2.5924397,,Right Foot,,,"[36.4, 66.0]",,Ground Pass,,15.709869,,,,,João Miranda de Souza Filho,5551.0,,,,,,,1,From Kick Off,Yuto Nagatomo,5690.0,Right Back,2,Inter Milan,238,"['2d0a1839-c7a0-4369-bc88-4f98c35788a4', '90f16e93-5697-47fb-8b4b-de50bcbd4941']",36,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:36.483,Pass,True
,,,,,,,,,,,,,,,,,1.05981,,,,,,,,,,,,,99a36e32-b8f8-41ea-b9ce-ee65b3fd3153,45,,,"[36.6, 66.0]",3879774,0,,,,,-0.90894866,,Right Foot,,,"[50.0, 48.8]",,Ground Pass,,21.803669,,,,,Geoffrey Kondogbia,6589.0,,,,,,,1,From Kick Off,João Miranda de Souza Filho,5551.0,Right Center Back,2,Inter Milan,238,['920d6298-9c03-4b48-ace3-01f15d62ee36'],38,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:38.694,Pass,
,,,,,,,,,,,,,,,,,1.009145,,,,,,,,,,,,,45ae491c-ff8c-4848-a5ec-9bff48db8f8a,49,,,"[57.8, 45.9]",3879774,0,,,,,0.5479543,,Left Foot,,,"[71.4, 54.2]",,Ground Pass,,15.932671,,,,,Rodrigo Sebastián Palacio,7165.0,,,,,,,1,From Kick Off,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,2,Inter Milan,238,['a9c37c86-6201-452b-9159-424c05be74f2'],41,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:41.429,Pass,
,,,,,,,,,,,,,,,,,1.930735,,,,,,,,,,,,,f8f08818-3227-40f3-8113-a4fa2191cfb6,52,,,"[78.1, 58.7]",3879774,0,,,,,0.97433984,,Right Foot,,,"[91.0, 77.7]",,Ground Pass,,22.965408,,,,,Adem Ljajić,5587.0,,,,,,,1,From Kick Off,Rodrigo Sebastián Palacio,7165.0,Center Attacking Midfield,2,Inter Milan,238,['89603fa1-2c44-46a3-96ab-aa6eff041fa8'],44,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:44.618,Pass,
,,,,,,,,,,,,,,,,,2.098556,,,,,,,,,,,,,cfec939c-d26e-430c-853c-93baca0f49e1,55,,,"[95.3, 63.7]",3879774,0,,,,,0.72854894,,Right Foot,,,"[101.8, 69.5]",,Ground Pass,,8.711487,,,Incomplete,,Yuto Nagatomo,5690.0,,,,,,,1,From Kick Off,Adem Ljajić,5587.0,Right Wing,2,Inter Milan,238,"['1f96e3a7-d507-4499-8a91-da0068309bb5', '5eae5b27-36b6-436f-a983-452260a9de8c']",50,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:50.582,Pass,
,,,,,,,,,,,,,,,,,0.23848,,,,,,,,,,,,,b66c1abe-9b48-468f-a8a0-0607377b86a9,60,,,"[17.6, 5.4]",3879774,0,,,,,0.32175055,,Left Foot,,,"[21.5, 6.7]",,Low Pass,,4.110961,,,Incomplete,,Franco Damián Vázquez,6719.0,,,,,,,1,Regular Play,Ivaylo Chochev,40349.0,Left Center Midfield,3,Palermo,2256,"['33ab7314-9fcd-4270-8a5d-adab6a5e43bf', 'bf884820-17a4-4c2e-9ce0-7fbb7fcd5350', 'd8c6abc6-9654-4639-b1d8-4fefebecf55a']",53,,,,,,,,,,,,,,,,,Palermo,2256,00:00:53.855,Pass,True
,,,,,,,,,,,,,,,,,0.857475,,,,,,,,,,,,,16117499-342d-4895-8b21-db11f7dc460a,65,,,"[32.3, 19.7]",3879774,0,,,,,0.39234015,,Right Foot,,,"[46.8, 25.7]",,Low Pass,,15.692355,,,,,Alberto Gilardino,38389.0,,,,,,,1,Regular Play,Siniša Anđelković,40350.0,Left Center Back,3,Palermo,2256,['d80549ce-07d3-4a20-b4f6-3187b854b3b7'],57,,,,,,,,,,,,,,,,,Palermo,2256,00:00:57.673,Pass,
,,,,,,,,,,,,,,,,,0.871648,,,,,,,,,,,,,a962e828-5aa8-4bc8-af37-5be496c20419,69,,,"[44.4, 28.1]",3879774,0,,,,,-1.1760052,,Right Foot,,,"[47.9, 19.7]",,Ground Pass,,9.1,,,,,Franco Damián Vázquez,6719.0,,,,,,,1,Regular Play,Alberto Gilardino,38389.0,Left Center Forward,3,Palermo,2256,['b0a8ce33-be4a-40dd-a1d6-bbf6b77daedc'],59,,,,,,,,,,,,,,,,,Palermo,2256,00:00:59.776,Pass,
,,,,,,,,,,,,,,,,,1.3111,,,,,,,,,,,,,dd46825f-64d9-455d-86cb-71f53eba0c93,73,,,"[49.2, 24.0]",3879774,1,,,,,0.94227535,,Left Foot,,,"[64.9, 45.6]",,Ground Pass,,26.702995,,,Incomplete,,Oscar Hiljemark,5605.0,,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Right Center Forward,3,Palermo,2256,"['0ea6dd7e-d0fe-4581-b99f-141fa233d4e9', '2f780b0b-5742-49d6-82e8-d378dd901030', '306e197f-6af9-486b-b477-b2e2717600c2']",2,,,,,,,,,,,,,,,,,Palermo,2256,00:01:02.008,Pass,True
,,,,,,,,,,,,,,,,,1.468369,,,,,,,,,,,,,cf11afd9-bf31-4c10-a4fd-0e58c2cbfe31,78,,,"[39.4, 43.1]",3879774,1,,,,,1.6015558,,Right Foot,,,"[38.8, 62.6]",,Ground Pass,,19.509228,,,,,Yuto Nagatomo,5690.0,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,4,Inter Milan,238,['bfe4b98e-6186-44be-9772-486f6e271ddb'],6,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:06.399,Pass,
,,,,,,,,,,,,,,,,,0.6813,,,,,,,,,,,,,6934a6e8-883c-4071-a82a-7f4fca533f42,81,,,"[42.2, 63.4]",3879774,1,,,,,-0.8876049,,Right Foot,,,"[45.7, 59.1]",,Ground Pass,,5.5443664,,,,,Gary Alexis Medel Soto,16453.0,,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Right Back,4,Inter Milan,238,['1c08c0e9-2701-48af-a95e-45b3c98553b5'],8,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:08.913,Pass,
,,,,,,,,,,,,,,,,,0.740081,,,,,,,,,,,,,a5686c8d-c58f-429f-86e9-73c51c611031,84,,,"[45.7, 59.1]",3879774,1,,,,,0.12538911,,Right Foot,,,"[57.6, 60.6]",,Ground Pass,,11.994165,,,Incomplete,,Adem Ljajić,5587.0,,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,4,Inter Milan,238,"['1c8847c5-5d2d-45be-a79c-242dd8d4e195', 'b0ba5c5c-fc27-4569-b5f6-8834602d318e']",10,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:10.341,Pass,
,,,,,,,,,,,,,,,,,0.450327,,,,,,,,,,,,,b0ba5c5c-fc27-4569-b5f6-8834602d318e,86,,,"[62.5, 19.5]",3879774,1,,,,,0.57790196,,Left Foot,,,"[67.1, 22.5]",,Ground Pass,,5.491812,,,,,Franco Damián Vázquez,6719.0,,,,,,Interception,1,Regular Play,Ivaylo Chochev,40349.0,Left Center Midfield,4,Inter Milan,238,"['23af4091-9639-47df-be6f-705e44fef61c', 'a5686c8d-c58f-429f-86e9-73c51c611031']",11,,,,,,,,,,,,,,,,,Palermo,2256,00:01:11.081,Pass,
,,,,,,,,,,,,,,,,,1.033963,,,,,,,,,,,,,522c8ab1-a4a9-42fc-82da-f6b8136f3a9c,90,,,"[62.1, 31.3]",3879774,1,,,,,0.24255149,,Left Foot,,,"[71.8, 33.7]",,Ground Pass,,9.992497,,,Incomplete,,Alberto Gilardino,38389.0,,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Right Center Forward,4,Inter Milan,238,"['5abc6641-a8ba-45d5-b9f8-6464f18e58fe', '96a06ead-e97b-43e8-a53e-672fa8ec4d93', 'f76dfabf-1940-4a3d-90e9-bc0ae31ab46f']",13,,,,,,,,,,,,,,,,,Palermo,2256,00:01:13.227,Pass,True
,,,,,,,,,,,,,,,,,2.384703,,,,,,,,,,,,,f942d41c-449a-4d3a-9a6b-44badecd3a02,98,,,"[51.9, 38.4]",3879774,1,,,,,-2.3561945,,Right Foot,,,"[40.7, 27.2]",,Ground Pass,,15.839191,,,,,Danilo D''Ambrosio,6984.0,,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,4,Inter Milan,238,['84beae59-f332-44fa-bec4-5298bf66569f'],15,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:15.256,Pass,
,,,,,,,,,,,,,,,,,1.524682,,,,,,,,,,,,,9ae9d5db-9552-465f-a67c-5b4046dc4671,101,,,"[40.7, 27.8]",3879774,1,,,,,2.4127378,,Left Foot,,,"[35.1, 32.8]",,Ground Pass,,7.50733,,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,,1,Regular Play,Danilo D''Ambrosio,6984.0,Left Back,4,Inter Milan,238,['056a57e2-1a60-4085-81f8-f7ba4eca211c'],19,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:19.938,Pass,
,,,,,,,,,,,,,,,,,1.761349,,,,,,,,,,,,,7707166c-cd9c-4037-9c11-50d33b5dd11f,104,,,"[34.9, 38.2]",3879774,1,,,,,1.5518413,,Right Foot,,,"[35.3, 59.3]",,Ground Pass,,21.10379,,,,,João Miranda de Souza Filho,5551.0,,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,4,Inter Milan,238,['b1f162f3-cf21-4289-88ba-e222420d0421'],22,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:22.729,Pass,
,,,,,,,,,,,,,,,,,1.589949,,,,,,,,,,,,,2ef4ed3c-7d38-4aad-98a2-67f28d657d66,107,,,"[39.4, 59.1]",3879774,1,,,,,0.99047405,,Right Foot,,,"[49.3, 74.2]",,Ground Pass,,18.056025,,,,,Yuto Nagatomo,5690.0,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,4,Inter Milan,238,['6bb32a40-16e2-4251-be91-873255199a12'],25,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:25.594,Pass,
,,,,,,,,,,,,,,,,,1.52941,,,,,,,,,,,,,9341288b-a50f-428b-b520-333437a47b92,110,,,"[49.3, 74.2]",3879774,1,,,,,-2.72245,,Right Foot,,,"[39.2, 69.7]",,Ground Pass,,11.057124,,,,,João Miranda de Souza Filho,5551.0,,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Right Back,4,Inter Milan,238,['f568dd2f-cddd-4fa1-91ca-bef537af7aa8'],29,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:29.111,Pass,
,,,,,,,,,,,,,,,,,1.069111,,,,,,,,,,,,,8f6baecf-9af5-46bc-b8cd-73452db30875,114,,,"[44.0, 72.7]",3879774,1,,,,,-0.109850116,,Right Foot,,,"[71.2, 69.7]",,High Pass,,27.36494,,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,4,Inter Milan,238,"['affbc971-38b6-455a-a209-54bcf24b7fee', 'cea6c8af-639b-4374-8d9a-f72b943f54a6']",32,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:32.449,Pass,
,,,,,,,,,,,,,,,,,1.366058,,,,,,,,,,,,,cea6c8af-639b-4374-8d9a-f72b943f54a6,116,,,"[48.9, 10.4]",3879774,1,,,,,-0.29067248,,Head,,,"[60.6, 6.9]",,Low Pass,,12.212289,,,,,Ivaylo Chochev,40349.0,,,,,,Recovery,1,Regular Play,Giuseppe Pezzella,7792.0,Left Wing Back,5,Palermo,2256,"['38088ecd-c898-4732-baf9-422df94201a5', '8f6baecf-9af5-46bc-b8cd-73452db30875']",33,,,,,,,,,,,,,,,,,Palermo,2256,00:01:33.518,Pass,
,,,,,,,,,,,,,,,,,1.140526,,,,,,,,,,,,,08fc1988-2ccb-48a4-b9da-3006c312fccb,119,,,"[60.6, 6.9]",3879774,1,,,,,-2.905684,,Left Foot,,,"[50.2, 4.4]",,Ground Pass,,10.696261,,,,,Giuseppe Pezzella,7792.0,,,,,,,1,Regular Play,Ivaylo Chochev,40349.0,Left Center Midfield,5,Palermo,2256,['8e54a3ca-a233-4b5c-bd10-a5973d42477a'],35,,,,,,,,,,,,,,,,,Palermo,2256,00:01:35.177,Pass,
,,,,,,,,,,,,,,,,,2.064775,,,,,,,,,,,,,30d3bdf6-2e7e-4d71-8299-4d75f422ba8f,125,,,"[50.6, 75.7]",3879774,1,,,,,-2.8864102,,Left Foot,,,"[36.8, 72.1]",,Ground Pass,,14.261837,,,,,João Miranda de Souza Filho,5551.0,,,,,,Recovery,1,Regular Play,Yuto Nagatomo,5690.0,Right Back,6,Inter Milan,238,['fffdac63-acc6-4623-bb6d-f4f2474cd88f'],39,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:39.073,Pass,
,,,,,,,,,,,,,,,,,2.42479,,,,,,,,,,,,,b1f638c4-a438-4687-bc9c-8ea91b457f8e,127,,,"[36.8, 72.1]",3879774,1,,,,,-2.3996453,,Right Foot,,,"[11.6, 49.0]",,Ground Pass,,34.185524,,,,,Juan Pablo Carrizo,26707.0,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,6,Inter Milan,238,['0c500839-fa64-429f-ae19-c45ff2c19d2a'],41,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:41.138,Pass,
