50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,1.085028,,,,,,,,,,,ae11799c-e33c-4de3-9d3e-a99962260dec,16,,"[47.7, 2.4]",3879746,0,,,,1.8404847,,Left Foot,,,,"[44.3, 14.7]",,Ground Pass,,12.76127,,,Borja Valero Iglesias,6997.0,,,,,,1,From Kick Off,Marcos Alonso Mendoza,3964.0,Left Back,2,Fiorentina,239,['0561c1b1-828c-4392-8414-26f9d2f2f5f0'],9,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:09.257,Pass,
,,,,,,,,,,,,,,,,,,,,1.483763,,,,,,,,,,,a1f40833-42a1-4994-a4ab-026cf5f6aa8b,18,,"[44.3, 14.7]",3879746,0,,,,-3.0882082,,Right Foot,,,,"[31.2, 14.0]",,Ground Pass,,13.118689,,,Davide Astori,8275.0,,,,,,1,From Kick Off,Borja Valero Iglesias,6997.0,Left Defensive Midfield,2,Fiorentina,239,['21216ee7-5efc-4ea3-a01e-617cd668ce5f'],10,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:10.342,Pass,
,,,,,,,,,,,,,,,,,,,,1.80708,,,,,,,,,,,61981ecf-45e6-4303-bd1c-fb32452ad52c,20,,"[31.7, 14.3]",3879746,0,,,,1.7506498,,Left Foot,,,,"[28.3, 33.0]",,Ground Pass,,19.006578,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Kick Off,Davide Astori,8275.0,Left Center Back,2,Fiorentina,239,['81fb494b-87f8-46f3-9b2c-c883775926ec'],11,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:11.826,Pass,
,,,,,,,,,,,,,,,,,,,,3.720432,,,,,,,,,,,49e8e971-1a5e-43fc-a63f-628bac016c82,23,,"[32.8, 38.7]",3879746,0,,,,0.09065989,,Right Foot,,,,"[91.1, 44.0]",,High Pass,,58.540413,Pass Offside,,Nikola Kalinić,7033.0,,,Through Ball,True,,1,From Kick Off,Gonzalo Javier Rodríguez,25931.0,Right Center Back,2,Fiorentina,239,['46ed63bf-f9a3-4cf6-a849-a95f672c1950'],15,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:15.611,Pass,
,,,,,,,,,,,,,,,,,,,,1.3203,,,,,,,,,,,f884332d-ca33-44c0-bf99-663b438bdcb3,25,,"[28.9, 34.9]",3879746,0,True,,,-0.97804093,,Right Foot,,,,"[45.2, 10.7]",,Ground Pass,,29.17756,,,Geoffrey Kondogbia,6589.0,,,,,Free Kick,1,From Free Kick,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,3,Inter Milan,238,['75777970-dcfd-4347-9f70-024e4c018650'],34,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:34.734,Pass,
,,,,,,,,,,,,,,,,,,,,1.7139,,,,,,,,,,,fb2a6c4f-4328-4c72-a9d4-0bacc847471a,27,,"[39.0, 13.2]",3879746,0,,,,1.7872467,,Left Foot,,,,"[30.6, 51.4]",,Ground Pass,,39.11266,,,João Miranda de Souza Filho,5551.0,,,,,,1,From Free Kick,Geoffrey Kondogbia,6589.0,Left Center Midfield,3,Inter Milan,238,['5af48dc4-9e17-40c8-94b6-9a799797a755'],36,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:36.299,Pass,
,,,,,,,,,,,,,,,,,,,,3.271399,,,,,,,,,,,921ebbe2-7508-4c58-a8f1-105cd40df77e,30,,"[30.1, 59.7]",3879746,0,,,,-0.17210838,,Right Foot,,,,"[81.3, 50.8]",,High Pass,,51.967777,Pass Offside,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,1,From Free Kick,João Miranda de Souza Filho,5551.0,Right Center Back,3,Inter Milan,238,['d17cd320-6adf-4485-a91b-b7dd08dcfe15'],39,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:39.976,Pass,
,,,,,,,,,,,,,,,,,,,,1.88213,,,,,,,,,,,c4d0ac8e-635e-4640-9302-8593c6ff887b,32,,"[38.1, 30.0]",3879746,0,True,,,1.5258106,,Right Foot,,,,"[39.5, 61.1]",,Ground Pass,,31.131495,,,Facundo Sebastián Roncaglia,6830.0,,,,,Free Kick,1,From Free Kick,Davide Astori,8275.0,Left Center Back,4,Fiorentina,239,['c5bce9be-a482-4a6b-aec1-1e564e297093'],52,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:52.119,Pass,
,,,,,,,,,,,,,,,,,,,,0.824175,,,,,,,,,,,dd5cf2d1-43cd-4532-a046-5b21e4874d30,34,,"[39.5, 61.1]",3879746,0,True,,,0.57076293,,Right Foot,,,,"[57.1, 72.4]",,Ground Pass,,20.915306,,,Cristian Tello Herrera,6658.0,,,,,,1,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Right Back,4,Fiorentina,239,['77d1a31d-ad49-4f98-bc68-9260bd7f1d63'],54,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:54.022,Pass,
,,,,,,,,,,,,,,,,,,,,1.3337,,,,,,,,,,,e973b680-eb57-4a97-8381-a57efc4f9846,36,,"[61.0, 71.7]",3879746,0,,,,-3.0947518,,Right Foot,,,,"[41.8, 70.8]",,Ground Pass,,19.221083,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,From Free Kick,Cristian Tello Herrera,6658.0,Right Wing,4,Fiorentina,239,['012af80d-7743-499e-ab4b-0e031d6b9ff0'],57,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:57.326,Pass,
,,,,,,,,,,,,,,,,,,,,0.988155,,,,,,,,,,,584a0003-0b69-477f-903c-59306997d4a0,39,,"[41.8, 70.8]",3879746,0,,,,-0.4636476,,Right Foot,,,,"[51.6, 65.9]",,Ground Pass,,10.956733,,,Matías Vecino Falero,5255.0,,,,,,1,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Right Back,4,Fiorentina,239,['34f04d6d-179a-4e35-a994-f786b8dffb98'],59,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:59.978,Pass,
,,,,,,,,,,,,,,,,,,,,0.792129,,,,,,,,,,,67c5ec5c-e5e3-4143-bbbd-173b4dc231bc,42,,"[50.0, 66.4]",3879746,1,,,,0.9135267,,Right Foot,,,,"[57.1, 75.6]",,Ground Pass,,11.621101,Incomplete,,Cristian Tello Herrera,6658.0,,,,,,1,From Free Kick,Matías Vecino Falero,5255.0,Right Defensive Midfield,4,Fiorentina,239,"['5bae6db1-8fc1-464b-b265-87f6f1052acf', 'd6c8afaa-ae5d-4284-8d5c-53e8b4fab0ac', 'fc553733-4711-45a5-8e9b-ed18dd894608']",0,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:00.966,Pass,True
,,,,,,,,,,,,,,,,,,,,0.583884,,,,,,,,,,,3e3d093b-233f-4856-8fb7-09782994d506,45,,"[40.7, 70.1]",3879746,1,,,,0.2327415,,Right Foot,,,,"[54.2, 73.3]",,Low Pass,,13.874077,Incomplete,,Cristian Tello Herrera,6658.0,,,,,Recovery,1,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Right Back,4,Fiorentina,239,"['7a3c033f-c450-400b-8575-70dfb92927da', 'd66cc0b5-73e6-4c6c-9cee-f1f212ecab21']",3,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:03.159,Pass,
,,,,,,,,,,,,,,,,,,,,0.710993,,,,,,,,,,,dfa9ef79-ecee-4c4c-bcef-0c2a93b41e95,48,,"[45.7, 80.0]",3879746,1,True,,,-2.5736735,,,,,,"[29.4, 69.6]",,Low Pass,,19.335201,,,Gonzalo Javier Rodríguez,25931.0,,,,,Throw-in,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Right Back,5,Fiorentina,239,['d2f4483c-7fda-4d22-a960-1459ec755d37'],12,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:12.064,Pass,
,,,,,,,,,,,,,,,,,,,,2.518504,,,,,,,,,,,e17a251b-36a5-4ecc-ac3e-cba6d32db9e5,50,,"[29.0, 70.6]",3879746,1,,,,-2.3614855,,Left Foot,,,,"[10.0, 51.8]",,Ground Pass,,26.72901,,,Anton Ciprian Tătărușanu,3112.0,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Right Center Back,5,Fiorentina,239,['845dc540-8b80-45ff-bffd-3310ab6bc661'],13,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:13.629,Pass,
,,,,,,,,,,,,,,,,,,,,2.608634,,,,,,,,,,,24b2e7af-934b-42c9-b78e-f4d4a60757ec,54,,"[14.6, 41.4]",3879746,1,,,,-1.0138948,,Left Foot,,,,"[37.7, 4.3]",,High Pass,,43.703777,,,Marcos Alonso Mendoza,3964.0,,,,,,1,From Throw In,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,5,Fiorentina,239,"['904b4e03-647e-4189-b8b9-e3af11f6e855', 'e79013b9-31f0-48ba-ab54-8783f2c45ecc']",19,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:19.105,Pass,True
,,,,,,,,,,,,,,,,,,,,1.744441,,,,,,,,,,,14924274-db3b-4039-829a-c5512fda4c89,56,,"[37.7, 4.3]",3879746,1,,,,0.22147202,,Head,,,,"[52.8, 7.7]",,High Pass,,15.478049,,,Federico Bernardeschi,7777.0,,,,,,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Back,5,Fiorentina,239,['f94051b6-720b-4e10-87d3-b75918e771bb'],21,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:21.714,Pass,
,,,,,,,,,,,,,,,,,,,,1.31,,,,,,,,,,,e318cb74-004f-461d-b331-9140f5d1b79e,63,,"[36.0, 78.3]",3879746,1,,,,-1.5625321,,Right Foot,,,,"[36.1, 66.2]",,Ground Pass,,12.100413,,,João Miranda de Souza Filho,5551.0,,,,,,1,Regular Play,Rodrigo Sebastián Palacio,7165.0,Right Wing,6,Inter Milan,238,['35bce951-485e-4fc9-9e09-9bcb901a4e6d'],27,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:27.789,Pass,
,,,,,,,,,,,,,,,,,,,,1.1098,,,,,,,,,,,0e3e8636-1330-4ba9-8597-0140e93dc3dc,66,,"[46.7, 70.8]",3879746,1,,,,-0.35551158,,Right Foot,,,,"[66.9, 63.3]",,Ground Pass,,21.54739,,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,6,Inter Milan,238,['f5945838-c408-4523-a191-5ee4879c2cb0'],31,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:31.282,Pass,
,,,,,,,,,,,,,,,,,,,,1.3178,,,,,,,,,,,f5dcb845-63a6-449c-b27e-d6389b2deb3a,70,,"[69.9, 70.1]",3879746,1,,,,0.7306584,,Right Foot,,,,"[77.6, 77.0]",,Ground Pass,,10.339246,,,Yuto Nagatomo,5690.0,,,,,,1,Regular Play,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,6,Inter Milan,238,"['1483cf9c-4ce9-472f-bcbc-db5e5641518b', '60e2d373-e1b0-4885-b298-9cef8e2dc78b']",33,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:33.455,Pass,True
,,,,,,,,,,,,,,,,,,,,2.2049,,,,,,,,,,,3dfb135a-8a12-4eaa-94dd-f8a384adddb0,74,,"[81.8, 77.0]",3879746,1,,,,-0.56347364,,Right Foot,,,,"[105.7, 61.9]",,Ground Pass,,28.27048,,,Eder Citadin Martins,7000.0,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Right Back,6,Inter Milan,238,"['9edab742-31f3-465e-9ee3-e83ff7b29142', 'd52ed317-3a43-4fa9-8fa9-14cd97b0691b']",35,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:35.807,Pass,True
,,,,,,,,,,,,,,,,,,,,1.4768,,,,,,,,,,,fd24a0d4-30bc-4195-b3e1-7cca480bee72,78,,"[109.9, 79.5]",3879746,1,,,,-0.7328151,,Right Foot,,,,"[119.9, 70.5]",,Low Pass,,13.453624,Out,,,,,,,,,1,Regular Play,Eder Citadin Martins,7000.0,Left Wing,6,Inter Milan,238,,40,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:40.659,Pass,
,,,,,,,,,,,,,,,,,,,,1.250153,,,,,,,,,,,43cbe523-8274-41d5-9a90-c2161c5dc3e2,79,,"[6.0, 36.0]",3879746,2,,,,0.559042,,Left Foot,,,,"[26.3, 48.7]",,Ground Pass,,23.945354,,,Gonzalo Javier Rodríguez,25931.0,,,,,Goal Kick,1,From Goal Kick,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,7,Fiorentina,239,['1abe8181-55c0-44a8-a94a-78243908de4f'],7,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:07.199,Pass,
,,,,,,,,,,,,,,,,,,,,1.307114,,,,,,,,,,,b46cf0cf-2ff6-4109-bbe7-90412318e907,83,,"[28.5, 48.4]",3879746,2,,,,-0.48045275,,Right Foot,,,,"[52.1, 36.1]",,Ground Pass,,26.612967,,,Federico Bernardeschi,7777.0,,,,,,1,From Goal Kick,Gonzalo Javier Rodríguez,25931.0,Right Center Back,7,Fiorentina,239,['32c924b6-c751-4822-a767-ff7d9f046624'],9,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:09.576,Pass,
,,,,,,,,,,,,,,,,,,,,1.350964,,,,,,,,,,,d4679423-e01f-44f1-a481-2f59ed188f58,86,,"[52.8, 36.1]",3879746,2,,,,0.26260906,,Left Foot,,,,"[62.1, 38.6]",,Low Pass,,9.630161,,,Nikola Kalinić,7033.0,,,,,,1,From Goal Kick,Federico Bernardeschi,7777.0,Left Wing,7,Fiorentina,239,"['76c89baa-c0ee-4083-80e2-cb6ba8885814', '819ddd13-46be-4311-9172-098be352ece9']",10,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:10.883,Pass,True
,,,,,,,,,,,,,,,,,,,,3.291899,,,,,,,,,,,c75ab237-bf9e-4e99-8300-b23d34653af0,89,,"[56.7, 43.6]",3879746,2,,,,0.58172417,,Right Foot,,,,"[97.3, 70.3]",,Ground Pass,,48.592693,Incomplete,,Josip Iličić,7139.0,,,,,,1,From Goal Kick,Nikola Kalinić,7033.0,Center Forward,7,Fiorentina,239,"['37c4127a-938b-4ade-a7f6-ddcde40f1f14', 'd06f6cac-bb6a-4383-8e5a-faa7d4400d68']",13,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:13.467,Pass,
,,,,,,,,,,,,,,,,,,,,0.973304,,,,,,,,,,,36b6774f-addb-4486-acfc-9f92c93be8b7,92,,"[101.2, 80.0]",3879746,2,,,,-1.8588518,,,,,,"[98.0, 69.2]",,Low Pass,,11.264102,,,Matías Vecino Falero,5255.0,,,,,Throw-in,1,From Throw In,Josip Iličić,7139.0,Center Attacking Midfield,8,Fiorentina,239,['ca07cab9-ee8a-49b3-aeb4-6e9652cb5f6a'],33,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:33.936,Pass,
,,,,,,,,,,,,,,,,,,,,0.338679,,,,,,,,,,,6414f74a-ab00-444b-a855-8798bb5d399b,96,,"[100.7, 74.0]",3879746,2,,,,1.2560387,,Right Foot,,,,"[102.1, 78.3]",,Ground Pass,,4.5221677,,,Josip Iličić,7139.0,,,,,,1,From Throw In,Matías Vecino Falero,5255.0,Right Defensive Midfield,8,Fiorentina,239,['9aa4a09f-584b-43bf-af55-92175423e3ce'],35,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:35.739,Pass,
,,,,,,,,,,,,,,,,,,,,1.524005,,,,,,,,,,,95ddf234-0ade-41e1-8af1-f60d6f6eb2db,100,,"[14.6, 0.1]",3879746,2,,,,0.1558682,,,,,,"[35.6, 3.4]",,High Pass,,21.257704,Incomplete,,Rodrigo Sebastián Palacio,7165.0,,,,,Throw-in,1,From Throw In,Alex Nicolao Telles,11183.0,Left Back,9,Inter Milan,238,"['63aa9e3f-d146-4c6f-8f98-895b9fb7350c', 'a760e590-8d58-437b-88e2-c5b21364822d']",49,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:49.872,Pass,
,,,,,,,,,,,,,,,,,,,,1.343695,,,,,,,,,,,a760e590-8d58-437b-88e2-c5b21364822d,103,,"[84.5, 76.7]",3879746,2,,,True,-0.9272952,,,,,,"[90.5, 68.7]",,High Pass,,10.0,Incomplete,,Josip Iličić,7139.0,,,,,Recovery,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Right Back,9,Inter Milan,238,"['0140bc9c-0e0b-4a03-b84a-618e04978331', '2629e501-7ead-41f6-b8e3-8463682ac712', '42f1b893-009d-4692-b54d-7a0a5a518d40', '95ddf234-0ade-41e1-8af1-f60d6f6eb2db']",51,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:51.396,Pass,True
,,,,,,,,,,,,,,,,,,,,1.706864,,,,,,,,,,,42f1b893-009d-4692-b54d-7a0a5a518d40,105,,"[29.6, 11.4]",3879746,2,,,,-0.014422077,,Head,,,,"[50.4, 11.1]",,High Pass,,20.802164,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,Recovery,1,From Throw In,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,9,Inter Milan,238,"['a760e590-8d58-437b-88e2-c5b21364822d', 'd6e93e93-d91c-46cd-8f0d-49a7185b7f6f', 'd73b44ed-2a7d-4e93-ac9a-7c30b2ffaa08']",52,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:52.740,Pass,
