50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.960316,,,,,,,,,,,,0c046dc1-339a-4751-ba5e-39e75004f9d9,18,,"[71.0, 80.0]",3878553,0,,,,,-1.2527088,,,,,,"[73.7, 71.8]",,Low Pass,,8.633076,,,,Antonio Candreva,7776.0,,,,,Throw-in,1,From Throw In,Dušan Basta,8443.0,Right Back,3,Lazio,236,['d66089cf-584f-4ef6-9bd5-acd1924f279d'],17,,,,,,,,,,,,,,,,,,,,Lazio,236,00:00:17.623,Pass,
,,,,,,,,,,,,,,,,,1.330689,,,,,,,,,,,,b1e8d4ad-d6c9-4df5-b07e-e59622f8a070,21,,"[74.5, 70.7]",3878553,0,,,,,1.8967663,,Right Foot,,,,"[72.1, 77.8]",,Ground Pass,,7.4946647,,,,Dušan Basta,8443.0,,,,,,1,From Throw In,Antonio Candreva,7776.0,Right Wing,3,Lazio,236,"['866ba36e-a37c-4a96-849c-de0560b4b74b', 'f81c7875-4d6c-4d15-877b-3ec0907373eb']",18,,,,,,,,,,,,,,,,,,,,Lazio,236,00:00:18.583,Pass,True
,,,,,,,,,,,,,,,,,0.280213,,,,,,,,,,,,48256923-cc5b-4cb5-add9-8ad3e6e64f91,23,,"[71.3, 78.3]",3878553,0,,,,,-0.30288488,,Right Foot,,,,"[74.5, 77.3]",,Low Pass,,3.3526108,,Incomplete,,Antonio Candreva,7776.0,,,,,,1,From Throw In,Dušan Basta,8443.0,Right Back,3,Lazio,236,"['0f7137aa-7a84-4ba9-8048-ffa65ae7582b', 'd363e157-43f3-42c6-a314-a0efd16b3333']",19,,,,,,,,,,,,,,,,,,,,Lazio,236,00:00:19.914,Pass,
,,,,,,,,,,,,,,,,,0.518756,,,,,,,,,,,,5399c28f-e4c7-4301-ae48-9f31baa70488,26,,"[73.2, 80.0]",3878553,0,,True,,,-1.3086765,,,,,,"[75.4, 71.8]",,Low Pass,,8.489994,,,,Keita Baldé Diao,3145.0,,,,,Throw-in,1,From Throw In,Dušan Basta,8443.0,Right Back,4,Lazio,236,['c697d2da-8622-4375-8cac-d1c39d65cb5a'],26,,,,,,,,,,,,,,,,,,,,Lazio,236,00:00:26.203,Pass,
,,,,,,,,,,,,,,,,,0.72822,,,,,,,,,,,,621ea147-f09a-467d-b841-3ec305cbfff4,30,,"[75.9, 70.7]",3878553,0,,,,,1.9001225,,Right Foot,,,,"[73.2, 78.6]",,Low Pass,,8.348653,,,,Dušan Basta,8443.0,,,,,,1,From Throw In,Keita Baldé Diao,3145.0,Center Forward,4,Lazio,236,"['879b49e8-8a45-4572-b9c8-a6e3d32dd2a2', '8ceddc81-7dc4-429f-bcd3-3a41923912d1']",26,,,,,,,,,,,,,,,,,,,,Lazio,236,00:00:26.740,Pass,True
,,,,,,,,,,,,,,,,,0.565663,,,,,,,,,,,,36429063-1b58-4725-ad21-af1e048da0e5,32,,"[72.6, 78.6]",3878553,0,,,,,-0.21501487,,Right Foot,,,,"[81.3, 76.7]",,Ground Pass,,8.905055,,,,Antonio Candreva,7776.0,,,,,,1,From Throw In,Dušan Basta,8443.0,Right Back,4,Lazio,236,['58d758f4-928b-4aae-a4f1-f7a2657b7839'],27,,,,,,,,,,,,,,,,,,,,Lazio,236,00:00:27.468,Pass,
,,,,,,,,,,,,,,,,,0.115932,,,,,,,,,,,,2235e36b-0ca3-427b-a40c-ca77636e0844,40,,"[55.6, 3.1]",3878553,0,,,,,0.5224034,,Left Foot,,,,"[58.9, 5.0]",,Ground Pass,,3.8078866,,Incomplete,,Alberto Paloschi,6950.0,,,,,,1,Regular Play,Valter Birsa,7045.0,Center Attacking Midfield,5,Chievo,231,"['3df1948c-b499-4d79-ba07-42c06585e900', '9b0051b5-4c0c-443f-9463-2d51fa23f155']",30,,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:30.989,Pass,
,,,,,,,,,,,,,,,,,0.955916,,,,,,,,,,,,971da7e6-77d0-48fa-bb33-c5444961a542,43,,"[67.0, 0.1]",3878553,0,,,,,2.0744226,,,,,,"[61.6, 9.9]",,Low Pass,,11.1892805,,,,Nicola Rigoni,7041.0,,,,,Throw-in,1,From Throw In,Massimo Gobbi,8645.0,Left Back,6,Chievo,231,['e1e2f288-4cad-47fd-876b-1c56a51af0a5'],39,,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:39.238,Pass,
,,,,,,,,,,,,,,,,,2.193352,,,,,,,,,,,,d046f704-ab31-4de7-94d2-a72924ce8219,46,,"[51.0, 8.3]",3878553,0,,,,,1.965345,,Right Foot,,,,"[38.8, 37.6]",,Ground Pass,,31.738462,,,,Alessandro Gamberini,7052.0,,,,,,1,From Throw In,Nicola Rigoni,7041.0,Center Defensive Midfield,6,Chievo,231,['3564f049-f23d-41cf-a027-9957b4320f42'],42,,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:42.706,Pass,
,,,,,,,,,,,,,,,,,1.671872,,,,,,,,,,,,a0da9deb-b3f7-410a-9bc9-7bea6716bff7,49,,"[38.0, 41.1]",3878553,0,,,,,1.3131173,,Right Foot,,,,"[45.3, 68.8]",,Ground Pass,,28.645767,,,,Nicolas Sebastian Frey,23324.0,,,,,,1,From Throw In,Alessandro Gamberini,7052.0,Right Center Back,6,Chievo,231,['27394f24-6509-4763-a84f-9eb8aa43d487'],46,,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:46.815,Pass,
,,,,,,,,,,,,,,,,,2.956042,,,,,,,,,,,,53755071-99f5-4f28-8e2d-fe2645c05ab3,51,,"[47.5, 69.1]",3878553,0,,,,,-0.7989312,,Right Foot,,,,"[80.3, 35.4]",,High Pass,,47.02691,,Incomplete,,Alberto Paloschi,6950.0,,,,,,1,From Throw In,Nicolas Sebastian Frey,23324.0,Right Back,6,Chievo,231,"['b9e3473b-fbb3-436d-832c-b9d6714ded80', 'fa5eab4c-a2b6-40a7-9112-c4520fc504b2']",48,,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:48.487,Pass,
,,,,,,,,,,,,,,,,,2.593671,,,,,,,,,,,,b9e3473b-fbb3-436d-832c-b9d6714ded80,53,,"[39.8, 44.7]",3878553,0,,,,,0.18241541,,Head,,,,"[50.1, 46.6]",,High Pass,,10.473777,,Incomplete,,Danilo Cataldi,7107.0,,,,,Recovery,1,From Throw In,Stefan de Vrij,7787.0,Right Center Back,6,Chievo,231,"['465ceda9-47d6-48ab-9b61-2572598be47e', '53755071-99f5-4f28-8e2d-fe2645c05ab3', '8f1f6942-9920-42ab-8c2f-6547078d620b']",51,,,,,,,,,,,,,,,,,,,,Lazio,236,00:00:51.443,Pass,
,,,,,,,,,,,,,,,,,0.737916,,,,,,,,,,,,8f1f6942-9920-42ab-8c2f-6547078d620b,56,,"[70.0, 33.5]",3878553,0,,,,True,-0.029991005,,,,,,"[80.0, 33.2]",,High Pass,,10.004499,,,,Alberto Paloschi,6950.0,,,,,Recovery,1,From Throw In,Valter Birsa,7045.0,Center Attacking Midfield,6,Chievo,231,"['36df2a4d-bf5b-46ae-9a2b-118d0f3daa84', '924900c7-e1b1-4cb2-9526-1893f4b7c85d', 'b9e3473b-fbb3-436d-832c-b9d6714ded80']",54,,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:54.037,Pass,True
,,,,,,,,,,,,,,,,,1.701179,,,,,,,,,,,,a5954ed2-4840-4858-bd14-75c19aba2101,60,,"[68.6, 34.1]",3878553,0,,,,,-1.9912016,,Left Foot,,,,"[64.8, 25.6]",,Ground Pass,,9.310746,,Incomplete,,Massimo Gobbi,8645.0,,,,,Recovery,1,From Throw In,Valter Birsa,7045.0,Center Attacking Midfield,6,Chievo,231,"['5b71f815-8a1f-4d43-a6d6-804632f791ba', '810717d5-958e-49b2-b74e-297322320c5c']",57,,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:57.376,Pass,
,,,,,,,,,,,,,,,,,1.113656,,,,,,,,,,,,b081bc8c-b055-4195-b40b-fa0e897bf6c7,65,,"[53.7, 31.9]",3878553,1,,,,,-2.8160968,,Right Foot,,,,"[37.7, 26.5]",,Ground Pass,,16.88668,,,,Boštjan Cesar,8877.0,,,,,Recovery,1,From Throw In,Nicola Rigoni,7041.0,Center Defensive Midfield,6,Chievo,231,"['84951ba5-b9d9-4efe-bc92-a19a88560414', 'd3fb2ec2-0be7-43eb-ac93-50f9b0f66134']",0,,,,,,,,,,,,,,,,,,,,Chievo,231,00:01:00.077,Pass,True
,,,,,,,,,,,,,,,,,1.264837,,,,,,,,,,,,a78d218c-5452-45cf-aeaa-90fc2ce2f49a,68,,"[38.2, 22.9]",3878553,1,,,,,-0.83673644,,Left Foot,,,,"[50.2, 9.6]",,Ground Pass,,17.913403,,,,Massimo Gobbi,8645.0,,,,,,1,From Throw In,Boštjan Cesar,8877.0,Left Center Back,6,Chievo,231,['78dee66b-17cc-4826-95ad-d6f74a818957'],2,,,,,,,,,,,,,,,,,,,,Chievo,231,00:01:02.458,Pass,
,,,,,,,,,,,,,,,,,1.967556,,,,,,,,,,,,4fdbd26a-026f-4adc-8a34-66afefdaab3b,72,,"[51.5, 8.5]",3878553,1,,,,,-0.23361552,,Left Foot,,,,"[86.8, 0.1]",,High Pass,,36.28567,,Out,,Alberto Paloschi,6950.0,,,,,,1,From Throw In,Massimo Gobbi,8645.0,Left Back,6,Chievo,231,"['03c4539a-f246-48fc-923e-b85ddfc92076', 'c2221bdd-f8bb-47af-811b-48f4392a6072']",6,,,,,,,,,,,,,,,,,,,,Chievo,231,00:01:06.137,Pass,True
,,,,,,,,,,,,,,,,,0.78989,,,,,,,,,,,,bbe634b3-5db6-4dc5-b004-ca4960ed2992,74,,"[44.4, 80.0]",3878553,1,,True,,,-0.7048276,,,,,,"[53.1, 72.6]",,Low Pass,,11.421471,,,,Antonio Candreva,7776.0,,,,,Throw-in,1,From Throw In,Dušan Basta,8443.0,Right Back,7,Lazio,236,['7236bc5b-d619-407f-96d4-9d60d1fcf5a1'],11,,,,,,,,,,,,,,,,,,,,Lazio,236,00:01:11.212,Pass,
,,,,,,,,,,,,,,,,,1.049197,,,,,,,,,,,,46a01d6f-bddf-4b8f-bab9-44a181c87f3e,77,,"[52.0, 72.4]",3878553,1,,,,,-0.7993248,b191f327-c602-4e28-94bb-652f362ab05e,Right Foot,,,,"[69.7, 54.2]",,Ground Pass,,25.387596,,,,Keita Baldé Diao,3145.0,True,,,,,1,From Throw In,Antonio Candreva,7776.0,Right Wing,7,Lazio,236,"['8ca3a040-6b4f-45b0-b9ae-9f1a43cd6e19', 'ecaa4120-0c1c-460f-a387-b8afd6907cb8']",13,,,,,,,,,,,,,,,,,,,,Lazio,236,00:01:13.411,Pass,True
,,,,,,,,,,,,,,,,,1.387128,,,,,,,,,,,,2484d324-3d34-483c-b425-b0cb32542bb8,85,,"[104.9, 0.1]",3878553,1,,,,,1.291833,,,,,,"[110.6, 20.0]",,High Pass,,20.700241,,,,Ricardo Kishna,22828.0,,,,,Throw-in,1,From Throw In,Ştefan Daniel Radu,7778.0,Left Back,8,Lazio,236,['69ececa8-6768-4152-9560-4f360962c075'],38,,,,,,,,,,,,,,,,,,,,Lazio,236,00:01:38.256,Pass,
,,,,,,,,,,,,,,,,,3.09645,,,,,,,,,,,,ca4cbcba-581b-428f-9175-b9a35476133a,89,,"[6.0, 44.0]",3878553,2,,,,,0.121709496,,Right Foot,,,,"[66.5, 51.4]",,High Pass,,60.950882,,Incomplete,,Riccardo Meggiorini,11643.0,,,,,Goal Kick,1,From Goal Kick,Albano Benjamín Bizzarri,7803.0,Goalkeeper,9,Chievo,231,"['2ec25bd9-367e-4ac1-9e85-65c14771b937', 'b4874bd9-c411-430a-b638-143142d21e05']",0,,,,,,,,,,,,,,,,,,,,Chievo,231,00:02:00.078,Pass,
,,,,,,,,,,,,,,,,,2.126535,,,,,,,,,,,,2ec25bd9-367e-4ac1-9e85-65c14771b937,91,,"[53.6, 28.7]",3878553,2,,,,True,0.6628625,,,,,,"[65.0, 37.6]",,High Pass,,14.46271,,Incomplete,,Marco Parolo,8173.0,,,,,Recovery,1,From Goal Kick,Senad Lulić,7785.0,Left Center Midfield,9,Chievo,231,"['01c1b2ea-61d5-4544-aafc-02966413a281', 'a31cf020-03d3-48de-bd34-ca343ed21d8b', 'ca4cbcba-581b-428f-9175-b9a35476133a', 'eb5bea75-9623-40cd-af25-7e3858978f25']",3,,,,,,,,,,,,,,,,,,,,Lazio,236,00:02:03.175,Pass,True
,,,,,,,,,,,,,,,,,1.860193,,,,,,,,,,,,01c1b2ea-61d5-4544-aafc-02966413a281,95,,"[55.1, 42.5]",3878553,2,,,,,0.21985167,,Head,,,,"[73.0, 46.5]",,High Pass,,18.341482,,Incomplete,,Alberto Paloschi,6950.0,,,,,Recovery,1,From Goal Kick,Perparim Hetemaj,7046.0,Left Center Midfield,9,Chievo,231,"['2ec25bd9-367e-4ac1-9e85-65c14771b937', '390e0881-88f8-4d74-a921-6a3339c35068', '8254a9e7-fc42-4bb9-aae7-6733f5daa0a6']",5,,,,,,,,,,,,,,,,,,,,Chievo,231,00:02:05.301,Pass,
,,,,,,,,,,,,,,,,,1.009415,,,,,,,,,,,,390e0881-88f8-4d74-a921-6a3339c35068,97,,"[47.1, 33.6]",3878553,2,,,,,-0.0344691,,Head,,,,"[55.8, 33.3]",,Low Pass,,8.705171,,,,Senad Lulić,7785.0,,,,,Recovery,1,Regular Play,Danilo Cataldi,7107.0,Center Defensive Midfield,10,Lazio,236,"['01c1b2ea-61d5-4544-aafc-02966413a281', 'd611c6d1-0335-45ca-a663-ba855f6d8311']",7,,,,,,,,,,,,,,,,,,,,Lazio,236,00:02:07.161,Pass,
,,,,,,,,,,,,,,,,,1.16751,,,,,,,,,,,,3f024b16-cc78-4e35-8ad1-eda20ba4a44f,101,,"[56.6, 32.8]",3878553,2,,,,,1.0698853,,Right Foot,,,,"[66.4, 50.7]",,Low Pass,,20.407106,,,,Antonio Candreva,7776.0,,,,,,1,Regular Play,Senad Lulić,7785.0,Left Center Midfield,10,Lazio,236,"['307decca-45e0-4827-936e-b15425b4c33b', 'bfeb9312-ab59-4673-8898-d7ee700d36be']",8,,,,,,,,,,,,,,,,,,,,Lazio,236,00:02:08.659,Pass,True
,,,,,,,,,,,,,,,,,4.753329,,,,,,,,,,,,cb29cff9-c19e-4f0f-be77-4fa4355c37f4,103,,"[66.4, 50.7]",3878553,2,,,,,2.2348425,,Right Foot,,,,"[52.0, 69.1]",,High Pass,,23.364931,,,,Dušan Basta,8443.0,,,,,,1,Regular Play,Antonio Candreva,7776.0,Right Wing,10,Lazio,236,['0416687f-397b-4778-8f21-ffb09f5f58f8'],9,,,,,,,,,,,,,,,,,,,,Lazio,236,00:02:09.826,Pass,
,,,,,,,,,,,,,,,,,2.129622,,,,,,,,,,,,c6210ce9-cf84-46e9-a107-21efa9e41d6a,106,,"[52.0, 74.5]",3878553,2,,,,,-2.8468626,,Right Foot,,,,"[35.2, 69.4]",,Ground Pass,,17.55705,,,,Stefan de Vrij,7787.0,,,,,,1,Regular Play,Dušan Basta,8443.0,Right Back,10,Lazio,236,['208892b7-b401-4660-a8cb-1ad6d12f64d7'],16,,,,,,,,,,,,,,,,,,,,Lazio,236,00:02:16.046,Pass,
,,,,,,,,,,,,,,,,,1.119526,,,,,,,,,,,,6cdd5330-5cf4-47f8-9f0b-7ac72a2e24c2,109,,"[37.4, 68.8]",3878553,2,,,,,0.37632814,,Right Foot,,,,"[49.8, 73.7]",,Ground Pass,,13.333041,,,,Dušan Basta,8443.0,,,,,,1,Regular Play,Stefan de Vrij,7787.0,Right Center Back,10,Lazio,236,['3789235c-744b-4286-b9f8-f6b8cb0dd307'],22,,,,,,,,,,,,,,,,,,,,Lazio,236,00:02:22.291,Pass,
,,,,,,,,,,,,,,,,,0.979593,,,,,,,,,,,,ac04aa84-8c83-481f-ab88-effae7476d59,112,,"[49.3, 73.5]",3878553,2,,,,,-0.1341586,,Right Foot,,,,"[65.6, 71.3]",,Ground Pass,,16.447796,,,,Antonio Candreva,7776.0,,,,,,1,Regular Play,Dušan Basta,8443.0,Right Back,10,Lazio,236,['600d30fa-a9cf-47b7-9f47-67fdb44ab546'],24,,,,,,,,,,,,,,,,,,,,Lazio,236,00:02:24.302,Pass,
,,,,,,,,,,,,,,,,,0.914782,,,,,,,,,,,,30d4d9d7-63d7-44fc-ba2f-d0a8e34fd07a,116,,"[64.2, 72.4]",3878553,2,,,,,-1.9341894,,Left Foot,,,,"[61.5, 65.3]",,Ground Pass,,7.5960517,,,,Marco Parolo,8173.0,,,,,,1,Regular Play,Antonio Candreva,7776.0,Right Wing,10,Lazio,236,"['1e1c603e-2d7a-4120-a6f9-a6fab8864e34', 'a8475866-d89b-4a95-8d46-648b6a01b2fa']",25,,,,,,,,,,,,,,,,,,,,Lazio,236,00:02:25.322,Pass,True
,,,,,,,,,,,,,,,,,3.278803,,,,,,,,,,,,929f8184-88cc-4159-8908-b4db7fd60727,122,,"[65.3, 59.3]",3878553,2,,True,,,-1.8851941,,Right Foot,,,,"[52.0, 18.4]",,Low Pass,,43.00814,,,,Ştefan Daniel Radu,7778.0,,True,,,Free Kick,1,From Free Kick,Danilo Cataldi,7107.0,Center Defensive Midfield,11,Lazio,236,['ce01b194-2fa9-460b-9d02-f5918ca103db'],37,,,,,,,,,,,,,,,,,,,,Lazio,236,00:02:37.085,Pass,
