ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.591356,,,,,,,,,,,,0b7519a7-90e6-4302-b580-5b9d01dda35d,21,,"[63.9, 59.5]",3879587,0,,,,,-2.1445677,,Right Foot,,,"[43.8, 28.4]",,Ground Pass,,37.029987,,,,Adam Masina,7169.0,,,,,,1,From Kick Off,Saphir Sliti Taïder,8851.0,Right Center Midfield,2,Bologna,240,['dd87e377-22ce-4052-9152-a8837d6e2fc0'],12,,,,,,,,,,,,,,,,Bologna,240,00:00:12.581,Pass,
,,,,,,,,,,,,,,,,,1.527975,,,,,,,,,,,,26fa6152-e638-4b21-a57b-59b724ddd47c,25,,"[42.9, 31.2]",3879587,0,,,,,2.537369,,Left Foot,,,"[23.2, 44.8]",,Ground Pass,,23.938463,,,,Luca Rossettini,7142.0,,,,,,1,From Kick Off,Adam Masina,7169.0,Left Back,2,Bologna,240,['15be68ad-917f-49b6-b41e-3e418b193602'],16,,,,,,,,,,,,,,,,Bologna,240,00:00:16.665,Pass,
,,,,,,,,,,,,,,,,,1.933712,,,,,,,,,,,,906e6613-c06e-4ff8-93c3-35ef5af6abc0,28,,"[23.2, 44.8]",3879587,0,,,,,1.3645514,,Right Foot,,,"[29.1, 73.0]",,Ground Pass,,28.810589,,,,Daniele Gastaldello,30745.0,,,,,,1,From Kick Off,Luca Rossettini,7142.0,Left Center Back,2,Bologna,240,['96337342-d404-4269-b034-6df31c03f410'],18,,,,,,,,,,,,,,,,Bologna,240,00:00:18.738,Pass,
,,,,,,,,,,,,,,,,,1.682368,,,,,,,,,,,,bf1bca89-494f-42c0-9670-e3a3c938e67e,32,,"[29.7, 73.3]",3879587,0,,,,,-0.17539422,,Left Foot,,,"[53.4, 69.1]",,High Pass,,24.069275,,Incomplete,,,,,,,,,1,From Kick Off,Daniele Gastaldello,30745.0,Right Center Back,2,Bologna,240,['d0e548f8-dedf-4be4-8336-2e00958f1452'],22,,,,,,,,,,,,,,,,Bologna,240,00:00:22.933,Pass,
,,,,,,,,,,,,,,,,,0.991204,,,,,,,,,,,,d0e548f8-dedf-4be4-8336-2e00958f1452,33,,"[66.7, 11.0]",3879587,0,,,,,0.35877067,,Left Foot,,,"[81.1, 16.4]",,Ground Pass,,15.379207,,Incomplete,,Marcelo Brozović,5469.0,,,,,Recovery,1,From Kick Off,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,2,Bologna,240,"['1dd0b9ff-5003-4e6a-a54c-3f43b39d6b1a', '736cbb4e-43ff-4c58-857e-7625c7a4b27a', 'bf1bca89-494f-42c0-9670-e3a3c938e67e']",24,,,,,,,,,,,,,,,,Inter Milan,238,00:00:24.615,Pass,
,,,,,,,,,,,,,,,,,3.188488,,,,,,,,,,,,969d2b52-4ded-496e-8454-761fcbf41f67,38,,"[41.0, 61.2]",3879587,0,,,,,0.32855317,,Right Foot,,,"[93.8, 79.2]",,High Pass,,55.783867,,Out,,,,,,,,,1,From Kick Off,Amadou Diawara,8284.0,Center Defensive Midfield,2,Bologna,240,,26,,,,,,,,,,,,,,,,Bologna,240,00:00:26.814,Pass,
,,,,,,,,,,,,,,,,,1.319117,,,,,,,,,,,,1145458b-c7e3-400f-aea3-b0d0708723ad,39,,"[31.2, 0.1]",3879587,0,,,,,0.3005523,,,,,"[48.3, 5.4]",,Low Pass,,17.902514,,,,Mauro Emanuel Icardi Rivero,6987.0,,,,,Throw-in,1,From Throw In,Juan Guilherme Nunes Jesus,6969.0,Left Back,3,Inter Milan,238,['551efe26-25b8-4df7-9abc-b1028a8d177e'],42,,,,,,,,,,,,,,,,Inter Milan,238,00:00:42.708,Pass,
,,,,,,,,,,,,,,,,,0.679676,,,,,,,,,,,,dc9c33d8-c2b1-49f9-94e0-a230bfc5be84,44,,"[73.7, 73.9]",3879587,0,,,,,-0.73927706,,Right Foot,,,"[77.1, 70.8]",,Low Pass,,4.6010866,,Incomplete,,Anthony Mounier,34565.0,,,,,Recovery,1,From Throw In,Saphir Sliti Taïder,8851.0,Right Center Midfield,3,Inter Milan,238,"['16e60e15-82ca-4525-931d-194e73d50948', 'ace2bd89-ea03-4929-a52e-faa955db6f0d']",44,,,,,,,,,,,,,,,,Bologna,240,00:00:44.654,Pass,
,,,,,,,,,,,,,,,,,1.534591,,,,,,,,,,,,16e60e15-82ca-4525-931d-194e73d50948,47,,"[43.0, 9.3]",3879587,0,,,,,0.26448837,,Left Foot,,,"[52.6, 11.9]",,Ground Pass,,9.945853,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,Recovery,1,From Throw In,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,3,Inter Milan,238,"['2bb08e5e-91c5-4985-a288-a1c0403962f6', '8996d08e-17d3-4fb7-9d8b-8ea7e347c742', '8baacf76-9e7d-4a38-aaff-27b7fcd1ea25', 'dc9c33d8-c2b1-49f9-94e0-a230bfc5be84']",45,,,,,,,,,,,,,,,,Inter Milan,238,00:00:45.333,Pass,True
,,,,,,,,,,,,,,,,,2.043582,,,,,,,,,,,,1daf7eb4-7969-468a-870c-3bd0ae14b5db,52,,"[68.9, 62.1]",3879587,0,,,,,-2.6718721,,Right Foot,,,"[49.2, 52.1]",,Ground Pass,,22.092758,,,,Luca Rossettini,7142.0,,,,,,1,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,4,Bologna,240,['5a618922-3d82-44f2-af1d-092506017ca0'],47,,,,,,,,,,,,,,,,Bologna,240,00:00:47.743,Pass,
,,,,,,,,,,,,,,,,,1.416963,,,,,,,,,,,,ce2cf751-9c37-4108-b9bd-467c4cabb878,55,,"[52.3, 51.0]",3879587,0,,,,,1.9445231,,Left Foot,,,"[44.3, 71.4]",,Ground Pass,,21.912554,,,,Daniele Gastaldello,30745.0,,,,,,1,Regular Play,Luca Rossettini,7142.0,Left Center Back,4,Bologna,240,['8dcd9b1c-4827-4f05-93bb-71909b1b7c02'],51,,,,,,,,,,,,,,,,Bologna,240,00:00:51.379,Pass,
,,,,,,,,,,,,,,,,,1.917858,,,,,,,,,,,,3d5ed38a-b33b-4d62-8204-12fb14a38f1b,59,,"[55.4, 65.7]",3879587,0,,,,,-2.7650259,,Right Foot,,,"[29.1, 55.3]",,Ground Pass,,28.28162,,,,Luca Rossettini,7142.0,,,,,,1,Regular Play,Daniele Gastaldello,30745.0,Right Center Back,4,Bologna,240,['9792b282-2c3b-4fdd-b6b3-9811052dcbec'],57,,,,,,,,,,,,,,,,Bologna,240,00:00:57.995,Pass,
,,,,,,,,,,,,,,,,,2.351388,,,,,,,,,,,,db413041-cb49-4049-be3e-e114b08a8a25,62,,"[29.7, 59.2]",3879587,1,,,,,0.29970485,,Right Foot,,,"[76.3, 73.6]",,High Pass,,48.774174,,,,Anthony Mounier,34565.0,,,,,,1,Regular Play,Luca Rossettini,7142.0,Left Center Back,4,Bologna,240,['b2418638-ac95-464a-842d-f1b8f46e6e81'],2,,,,,,,,,,,,,,,,Bologna,240,00:01:02.232,Pass,
,,,,,,,,,,,,,,,,,0.587043,,,,,,,,,,,,152e4bff-fba0-4b0b-be81-bce71cc9f5e1,66,,"[76.3, 73.9]",3879587,1,,,,,-1.5385494,,Left Foot,,,"[76.6, 64.6]",,High Pass,,9.304837,,,,Saphir Sliti Taïder,8851.0,,,,,,1,Regular Play,Anthony Mounier,34565.0,Right Wing,4,Bologna,240,"['9f7c806a-dc76-43b1-9d5b-a8a9e50fdabc', 'c4502e2e-5ca3-4e14-af2f-e351ff385013']",5,,,,,,,,,,,,,,,,Bologna,240,00:01:05.647,Pass,True
,,,,,,,,,,,,,,,,,1.793048,,,,,,,,,,,,cb295e80-d16c-4fcf-a062-05f0d57d78fe,68,,"[76.6, 64.6]",3879587,1,,,,,1.00748,,Head,,,"[86.2, 79.8]",,Low Pass,,17.977764,,Out,,Anthony Mounier,34565.0,,,,,,1,Regular Play,Saphir Sliti Taïder,8851.0,Right Center Midfield,4,Bologna,240,['ebc273ee-9384-4a42-800b-7c9a60b4aac4'],6,,,,,,,,,,,,,,,,Bologna,240,00:01:06.286,Pass,
,,,,,,,,,,,,,,,,,1.218281,,,,,,,,,,,,64aaf34b-d3eb-41f6-8418-57e019fc0e4e,70,,"[38.2, 0.1]",3879587,1,,,,,0.35985526,,,,,"[48.3, 3.9]",,High Pass,,10.7912,,,,Mauro Emanuel Icardi Rivero,6987.0,,,,,Throw-in,1,From Throw In,Juan Guilherme Nunes Jesus,6969.0,Left Back,5,Inter Milan,238,['c0864087-f547-49d5-a480-bbbff7a300f8'],22,,,,,,,,,,,,,,,,Inter Milan,238,00:01:22.788,Pass,
,,,,,,,,,,,,,,,,,1.570282,,,,,,,,,,,,ce9a538c-e452-4b2c-b8b6-c0ebf037d3f3,73,,"[48.6, 3.9]",3879587,1,,,,,1.2835149,,Head,,,"[51.2, 12.7]",,High Pass,,9.176056,,Incomplete,,Geoffrey Kondogbia,6589.0,,,,,,1,From Throw In,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,5,Inter Milan,238,"['2cedf681-fc1e-403e-94e7-36100e186438', '69deabe8-d143-40dd-b570-504d861d333d', 'efaf1049-d785-4247-af25-e59210ba0236']",24,,,,,,,,,,,,,,,,Inter Milan,238,00:01:24.006,Pass,True
,,,,,,,,,,,,,,,,,1.559471,,,,,,,,,,,,efaf1049-d785-4247-af25-e59210ba0236,76,,"[68.9, 67.4]",3879587,1,,,,True,-0.91066474,,,,,"[74.8, 59.8]",,High Pass,,9.62133,,Incomplete,,Anthony Mounier,34565.0,,,,,Recovery,1,From Throw In,Amadou Diawara,8284.0,Center Defensive Midfield,5,Inter Milan,238,"['4b6c2111-8f17-4eb3-adcf-fcf5d3f40448', '6e11a6db-5786-424d-8ebe-006437137b22', 'a9d521bd-ae50-41da-aaa2-08be73e8926e', 'ce9a538c-e452-4b2c-b8b6-c0ebf037d3f3']",25,,,,,,,,,,,,,,,,Bologna,240,00:01:25.576,Pass,True
,,,,,,,,,,,,,,,,,1.081426,,,,,,,,,,,,c715de19-d437-4067-a787-34ba5ec157cb,84,,"[11.9, 31.4]",3879587,1,,True,,,1.2809498,,Keeper Arm,,,"[17.0, 48.5]",,Ground Pass,,17.844326,,,,Andrea Ranocchia,7962.0,,,,,,1,From Keeper,Samir Handanovič,7001.0,Goalkeeper,6,Inter Milan,238,['bd8f451e-b65d-446b-9f67-aa5eda511f85'],37,,,,,,,,,,,,,,,,Inter Milan,238,00:01:37.460,Pass,
,,,,,,,,,,,,,,,,,1.614336,,,,,,,,,,,,680c7a92-0074-4dbb-89d6-fca68548d3af,86,,"[19.6, 52.8]",3879587,1,,,,,0.8284096,,Right Foot,,,"[38.5, 73.4]",,Ground Pass,,27.956573,,,,Davide Santon,6999.0,,,,,,1,From Keeper,Andrea Ranocchia,7962.0,Right Center Back,6,Inter Milan,238,['0f34b7e1-e511-4159-8abb-deebf455d2e6'],39,,,,,,,,,,,,,,,,Inter Milan,238,00:01:39.803,Pass,
,,,,,,,,,,,,,,,,,1.387397,,,,,,,,,,,,40f662cf-4f60-4948-add5-1b1de6ee6600,89,,"[36.2, 76.5]",3879587,1,,,,,-1.4718299,,Right Foot,,,"[37.6, 62.4]",,Ground Pass,,14.169333,,,,Felipe Melo de Carvalho,25430.0,,,,,,1,From Keeper,Davide Santon,6999.0,Right Back,6,Inter Milan,238,['b8a1bc28-475b-4a90-943c-acfa53651f6f'],42,,,,,,,,,,,,,,,,Inter Milan,238,00:01:42.554,Pass,
,,,,,,,,,,,,,,,,,0.543841,,,,,,,,,,,,b65be0bf-a40e-44c4-85a5-9fde099b1064,93,,"[41.0, 66.7]",3879587,1,,,,,0.7501187,,Right Foot,,,"[49.8, 74.9]",,Low Pass,,12.0283,,,,Marcelo Brozović,5469.0,,,,,,1,From Keeper,Felipe Melo de Carvalho,25430.0,Right Defensive Midfield,6,Inter Milan,238,"['d02abde9-47a0-4115-a663-2b688ae96bc0', 'd2b29b60-3e9c-4c69-a5e4-2cab47810fa5']",44,,,,,,,,,,,,,,,,Inter Milan,238,00:01:44.923,Pass,True
,,,,,,,,,,,,,,,,,0.72509,,,,,,,,,,,,219462e8-5e04-4bd1-a6fc-93029228535d,96,,"[52.0, 77.4]",3879587,1,,,,,-3.0281577,,Right Foot,,,"[44.1, 76.5]",,Ground Pass,,7.9511003,,,,Davide Santon,6999.0,,,,,,1,From Keeper,Marcelo Brozović,5469.0,Center Attacking Midfield,6,Inter Milan,238,['06d1ff1e-0bb8-4d7c-bef0-75294d473466'],45,,,,,,,,,,,,,,,,Inter Milan,238,00:01:45.616,Pass,
,,,,,,,,,,,,,,,,,0.933809,,,,,,,,,,,,23bad6a7-057c-49ae-8de4-04bb93098ae6,99,,"[43.3, 78.2]",3879587,1,,,,,-1.9086745,,Right Foot,,,"[40.7, 70.8]",,Ground Pass,,7.8434687,,,,Felipe Melo de Carvalho,25430.0,,,,,,1,From Keeper,Davide Santon,6999.0,Right Back,6,Inter Milan,238,['ad432aac-03c9-489b-946e-43536592b660'],46,,,,,,,,,,,,,,,,Inter Milan,238,00:01:46.684,Pass,
,,,,,,,,,,,,,,,,,1.724033,,,,,,,,,,,,7deafda6-289c-4cf6-9635-958644b15c0f,101,,"[40.7, 70.8]",3879587,1,,,,,0.04070149,,Right Foot,,,"[62.8, 71.7]",,Ground Pass,,22.118319,,Incomplete,,Ivan Perišić,5474.0,,,,,,1,From Keeper,Felipe Melo de Carvalho,25430.0,Right Defensive Midfield,6,Inter Milan,238,"['2aa69e64-78a0-4fbb-966c-0d3f44859b36', '53a71827-3428-499c-9083-e676f74170af']",47,,,,,,,,,,,,,,,,Inter Milan,238,00:01:47.618,Pass,
,,,,,,,,,,,,,,,,,0.734875,,,,,,,,,,,,2aa69e64-78a0-4fbb-966c-0d3f44859b36,104,,"[57.3, 8.4]",3879587,1,,,,,1.1220729,,Left Foot,,,"[59.9, 13.8]",,Ground Pass,,5.9933295,,,,Amadou Diawara,8284.0,,,,,Recovery,1,Regular Play,Adam Masina,7169.0,Left Back,7,Bologna,240,"['06f65f2b-282e-4107-9ad4-c4b9b804cac8', '7deafda6-289c-4cf6-9635-958644b15c0f', 'c4ad918e-1975-46c8-a8c5-71b82a51fce1']",49,,,,,,,,,,,,,,,,Bologna,240,00:01:49.342,Pass,True
,,,,,,,,,,,,,,,,,1.785456,,,,,,,,,,,,5349f2af-533e-4edb-9e31-ee12f3392b20,109,,"[56.8, 12.6]",3879587,1,,,,,3.128493,,Right Foot,,,"[33.9, 12.9]",,Ground Pass,,22.901964,,,,Luca Rossettini,7142.0,,,,,,1,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,7,Bologna,240,['30c0477d-266f-428d-8de1-8a10020202e6'],51,,,,,,,,,,,,,,,,Bologna,240,00:01:51.372,Pass,
,,,,,,,,,,,,,,,,,2.98577,,,,,,,,,,,,c29ebff6-51e9-40fa-8df2-1dcf4d8080fa,112,,"[33.9, 12.9]",3879587,1,,,,,2.7676508,,Right Foot,,,"[2.3, 25.3]",,Ground Pass,,33.94584,,,,Angelo Esmael da Costa Júnior,12475.0,,,,,,1,Regular Play,Luca Rossettini,7142.0,Left Center Back,7,Bologna,240,['e84f37b0-33c4-4d9f-9235-8e122f4c2608'],53,,,,,,,,,,,,,,,,Bologna,240,00:01:53.728,Pass,
,,,,,,,,,,,,,,,,,2.75052,,,,,,,,,,,,d4834d35-9c7c-4b7f-97d1-dedd98438024,116,,"[2.9, 25.9]",3879587,1,,,,,-0.49693865,,Right Foot,,,"[46.6, 2.2]",,High Pass,,49.712975,,,,Adam Masina,7169.0,,,,,,1,Regular Play,Angelo Esmael da Costa Júnior,12475.0,Goalkeeper,7,Bologna,240,['5c496dae-c85e-4626-ad4f-3fb418f88c7b'],58,,,,,,,,,,,,,,,,Bologna,240,00:01:58.382,Pass,
,,,,,,,,,,,,,,,,,0.474768,,,,,,,,,,,,40593283-c3e9-4c51-8903-d9c9e7ed8221,120,,"[62.5, 8.1]",3879587,2,,,,,-0.95054686,,Left Foot,,,"[65.5, 3.9]",,Ground Pass,,5.161395,,,,Emanuele Giaccherini,7775.0,,,,,,1,Regular Play,Adam Masina,7169.0,Left Back,7,Bologna,240,"['130adb81-c72d-4662-a705-a9840e7582fc', 'eafa9c2f-8762-455d-8a8d-10fcd101a1b1']",4,,,,,,,,,,,,,,,,Bologna,240,00:02:04.793,Pass,True
,,,,,,,,,,,,,,,,,0.894571,,,,,,,,,,,,656a2def-9b4b-46ff-a11f-2caa3c603510,124,,"[56.5, 10.7]",3879587,2,,,,,1.6988791,,Right Foot,,,"[54.8, 23.9]",,Ground Pass,,13.309019,,,,Amadou Diawara,8284.0,,,,,,1,Regular Play,Emanuele Giaccherini,7775.0,Left Wing,7,Bologna,240,['6765d96c-4581-4a0c-a1a1-31d545a06b4c'],7,,,,,,,,,,,,,,,,Bologna,240,00:02:07.131,Pass,
,,,,,,,,,,,,,,,,,1.375095,,,,,,,,,,,,fecedacd-6737-456e-acab-20c321db115b,128,,"[55.4, 34.6]",3879587,2,,,,,1.689848,,Right Foot,,,"[52.9, 55.5]",,Ground Pass,,21.04899,,,,Daniele Gastaldello,30745.0,,,,,,1,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,7,Bologna,240,['6604d721-c050-4a01-9ea3-e1de3d282ec2'],9,,,,,,,,,,,,,,,,Bologna,240,00:02:09.917,Pass,
,,,,,,,,,,,,,,,,,0.86505,,,,,,,,,,,,ce8948e7-c43f-40d7-a474-96760ebfea36,131,,"[74.8, 58.9]",3879587,2,,,,,-0.42285392,,Right Foot,,,"[82.8, 55.3]",,Ground Pass,,8.772685,,,,Anthony Mounier,34565.0,,,,,,1,Regular Play,Daniele Gastaldello,30745.0,Right Center Back,7,Bologna,240,['1c8c2a8b-5e5d-4276-9f99-12daae6a756c'],14,,,,,,,,,,,,,,,,Bologna,240,00:02:14.896,Pass,
