50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.810148,,,,,,,,,,,,,860c8667-4e63-421d-aa05-31a4200b2f19,17,,"[23.2, 43.0]",3879570,0,,,,,1.0941436,,Left Foot,,,"[37.4, 70.5]",,Ground Pass,,30.949799,,,,,Federico Mattiello,7769.0,,,,,1,From Kick Off,Albano Benjamín Bizzarri,7803.0,Goalkeeper,2,Chievo,231,['d01c1141-086b-445d-906d-41dc4ec7f85d'],16,,,,,,,,,,,,,,,,,Chievo,231,00:00:16.054,Pass,
,,,,,,,,,,,,,,,,,,1.428633,,,,,,,,,,,,,cb461904-4623-4729-91fd-54917b4c0251,20,,"[37.4, 70.3]",3879570,0,,,,,-0.07366719,,Right Foot,,,"[64.5, 68.3]",,Low Pass,,27.1737,,,,,Riccardo Meggiorini,11643.0,,,,,1,From Kick Off,Federico Mattiello,7769.0,Right Back,2,Chievo,231,['848fe781-aa96-4189-bfba-c8f83624a065'],21,,,,,,,,,,,,,,,,,Chievo,231,00:00:21.464,Pass,
,,,,,,,,,,,,,,,,,,5.002115,,,,,,,,,,,,,afdade08-6d99-4837-b0a6-840b125c8408,22,,"[64.5, 68.3]",3879570,0,,,,,-0.044148,,Right Foot,,,"[114.3, 66.1]",,Low Pass,,49.84857,,,Incomplete,,Alberto Paloschi,6950.0,,,,,1,From Kick Off,Riccardo Meggiorini,11643.0,Right Center Forward,2,Chievo,231,"['416c1b30-a094-4f24-9bbb-c7ea9788729c', 'cca00ae8-6d41-46ff-81bf-054f34b4fc29']",22,,,,,,,,,,,,,,,,,Chievo,231,00:00:22.893,Pass,
,,,,,,,,,,,,,,,,,,1.477315,,,,,,,,,,,,,cca00ae8-6d41-46ff-81bf-054f34b4fc29,24,,"[5.8, 14.0]",3879570,0,,,,,1.6586201,,Right Foot,,,"[4.4, 29.9]",,Ground Pass,,15.961516,,,,,Mattia Perin,7148.0,,,,Recovery,1,Regular Play,Sebastian De Maio,7176.0,Left Center Back,3,Genoa,233,"['afdade08-6d99-4837-b0a6-840b125c8408', 'ba50bef7-38b3-498d-b4d0-b5c8cd5b0cc9']",27,,,,,,,,,,,,,,,,,Genoa,233,00:00:27.895,Pass,
,,,,,,,,,,,,,,,,,,1.483413,,,,,,,,,,,,,d9c06ce4-c5c1-4199-9a3f-b13d766d1325,28,,"[4.4, 48.5]",3879570,0,,,,,1.348406,,Right Foot,,,"[8.9, 68.4]",,Ground Pass,,20.40245,,,,,Armando Izzo,9940.0,,,,,1,Regular Play,Mattia Perin,7148.0,Goalkeeper,3,Genoa,233,['6dd913bc-3cde-4c01-90a7-b5b1c0330e64'],32,,,,,,,,,,,,,,,,,Genoa,233,00:00:32.771,Pass,
,,,,,,,,,,,,,,,,,,2.114504,,,,,,,,,,,,,b308261b-9386-4f0f-99d5-61fc96877c4d,31,,"[8.6, 77.6]",3879570,0,,,,,-0.47001696,,Right Foot,,,"[39.9, 61.7]",,High Pass,,35.10698,,,,,Serge Gakpé,3556.0,,,,,1,Regular Play,Armando Izzo,9940.0,Right Center Back,3,Genoa,233,['a76609b2-c323-4b5c-938f-f75e4f869e94'],35,,,,,,,,,,,,,,,,,Genoa,233,00:00:35.668,Pass,
,,,,,,,,,,,,,,,,,,0.921442,,,,,,,,,,,,,51af248d-b07c-4fc6-90d1-00c423820c2f,34,,"[39.9, 61.7]",3879570,0,,,,,-0.49612716,,Left Foot,,,"[50.8, 55.8]",,Ground Pass,,12.394354,,,Incomplete,,Diego Perotti,7456.0,,,,,1,Regular Play,Serge Gakpé,3556.0,Right Wing,3,Genoa,233,"['7c3bdf9c-b879-4692-ad3d-983b008c1a2f', 'ea7da234-383a-4b81-8cd8-c3143ce968bb']",37,,,,,,,,,,,,,,,,,Genoa,233,00:00:37.783,Pass,
,,,,,,,,,,,,,,,,,,0.599313,,,,,,,,,,,,,a1ac0bf6-5c62-4e1f-ac24-99629c2b1d89,38,,"[71.0, 24.7]",3879570,0,,,,,-0.0391956,,Right Foot,,,"[81.2, 24.3]",,Ground Pass,,10.20784,,,,,Valter Birsa,7045.0,,,,,1,Regular Play,Boštjan Cesar,8877.0,Left Center Back,4,Chievo,231,['24748393-e49a-4bbc-b607-1ece83b1ee2d'],39,,,,,,,,,,,,,,,,,Chievo,231,00:00:39.682,Pass,
,,,,,,,,,,,,,,,,,,1.399052,,,,,,,,,,,,,40e3d174-0366-46e0-9ee1-78ec517f4037,41,,"[81.2, 24.3]",3879570,0,,,,,0.16756803,,No Touch,,,"[101.3, 27.7]",,Ground Pass,,20.385534,,True,,,Alberto Paloschi,6950.0,,,,,1,Regular Play,Valter Birsa,7045.0,Center Attacking Midfield,4,Chievo,231,"['8d364346-bae4-4ef5-b363-954a39d3dbdc', 'ae21dca2-c4fe-46e5-aed3-a29330e7feff']",40,,,,,,,,,,,,,,,,,Chievo,231,00:00:40.281,Pass,True
,,,,,,,,,,,,,,,,,,1.062851,,,,,,,,,,,,,3d866e60-edfb-497a-9897-8d425011c42d,49,,"[115.0, 15.2]",3879570,0,,,,,1.6085143,6c97faae-c53e-4b2f-be66-d87364f4cb46,Left Foot,True,,"[114.2, 36.4]",True,Low Pass,,21.21509,,,,,Alberto Paloschi,6950.0,,,,,1,Regular Play,Riccardo Meggiorini,11643.0,Right Center Forward,4,Chievo,231,['c00454ac-5fe6-42ba-bf21-915900d0cac5'],46,,,,,,,,,,,,,,,,,Chievo,231,00:00:46.908,Pass,
,,,,,,,,,,,,,,,,,,0.620515,,,,,,,,,,,,,cce21dfc-fa82-4d6c-a2d2-50ea42277cae,55,,"[61.0, 40.1]",3879570,1,,True,,,2.8920057,,Right Foot,,,"[50.8, 42.7]",,Ground Pass,,10.526158,,,,,Blerim Džemaili,5554.0,,,,Kick Off,1,From Kick Off,Leonardo Pavoletti,8180.0,Center Forward,5,Genoa,233,['a14a85f2-440b-4dd6-8b08-8862f8708c58'],40,,,,,,,,,,,,,,,,,Genoa,233,00:01:40.561,Pass,
,,,,,,,,,,,,,,,,,,1.2642,,,,,,,,,,,,,04d68e9a-a6cd-4588-b53a-ad0d03c77315,57,,"[51.4, 42.4]",3879570,1,,,,,-1.8699943,,Right Foot,,,"[45.2, 22.3]",,Ground Pass,,21.034496,,,,,Alberto Facundo Costa,26728.0,,,,,1,From Kick Off,Blerim Džemaili,5554.0,Left Defensive Midfield,5,Genoa,233,['8fa72ee1-618a-4088-a62a-f7dc79eb938d'],41,,,,,,,,,,,,,,,,,Genoa,233,00:01:41.792,Pass,
,,,,,,,,,,,,,,,,,,4.288703,,,,,,,,,,,,,d37c0512-80a4-43df-9791-8b10d3e5a5e0,60,,"[45.7, 19.9]",3879570,1,,,,,0.19415233,,Left Foot,,,"[99.1, 30.4]",,High Pass,,54.422512,,,Incomplete,,Serge Gakpé,3556.0,,,,,1,From Kick Off,Alberto Facundo Costa,26728.0,Right Defensive Midfield,5,Genoa,233,"['19acaa86-22a9-4969-bb69-ce88f1c93ee7', '32a99628-6160-4300-956c-f1aa6e705d37']",45,,,,,,,,,,,,,,,,,Genoa,233,00:01:45.033,Pass,
,,,,,,,,,,,,,,,,,,0.990731,,,,,,,,,,,,,19acaa86-22a9-4969-bb69-ce88f1c93ee7,62,,"[21.0, 49.7]",3879570,1,,,,,-2.881963,,Left Foot,,,"[8.2, 46.3]",,Ground Pass,,13.243867,,,,,Albano Benjamín Bizzarri,7803.0,,,,Recovery,1,Regular Play,Boštjan Cesar,8877.0,Left Center Back,6,Chievo,231,"['3538f60a-3768-4a0b-a475-1da75e3baf62', 'd37c0512-80a4-43df-9791-8b10d3e5a5e0']",49,,,,,,,,,,,,,,,,,Chievo,231,00:01:49.322,Pass,
,,,,,,,,,,,,,,,,,,4.063586,,,,,,,,,,,,,ce38027b-9906-436d-a3da-4c8a09912a3d,65,,"[10.1, 46.7]",3879570,1,,,,,0.5286245,,Right Foot,,,"[32.7, 59.9]",,High Pass,,26.172504,,,,,Lucas Nahuel Castro,7049.0,,,,,1,Regular Play,Albano Benjamín Bizzarri,7803.0,Goalkeeper,6,Chievo,231,"['5c5c44b1-32d5-4ac9-bdee-d5dcdce461c1', 'a8346e7b-d2a6-4c1d-9791-14e6ae20a79a']",50,,,,,,,,,,,,,,,,,Chievo,231,00:01:50.312,Pass,True
,,,,,,,,,,,,,,,,,,0.842433,,,,,,,,,,,,,af2b30a9-661b-4139-a59b-5851ab74f65a,69,,"[32.7, 59.9]",3879570,1,,,,,2.6779451,,Right Foot,,,"[26.3, 63.1]",,Low Pass,,7.1554174,,,,,Federico Mattiello,7769.0,,,,,1,Regular Play,Lucas Nahuel Castro,7049.0,Right Center Midfield,6,Chievo,231,['1a756074-c452-40ad-b70f-ecbd2556710a'],55,,,,,,,,,,,,,,,,,Chievo,231,00:01:55.694,Pass,
,,,,,,,,,,,,,,,,,,1.257122,,,,,,,,,,,,,e02ebb58-d654-4902-9c58-e37878267e20,71,,"[26.3, 63.1]",3879570,1,,,,,-0.11796822,,Right Foot,,,"[53.3, 59.9]",,Low Pass,,27.188969,,,,,Alberto Paloschi,6950.0,,,,,1,Regular Play,Federico Mattiello,7769.0,Right Back,6,Chievo,231,['c7d3cab9-f6a5-4bef-b3b5-091b2e9bd715'],56,,,,,,,,,,,,,,,,,Chievo,231,00:01:56.537,Pass,
,,,,,,,,,,,,,,,,,,0.940407,,,,,,,,,,,,,22762e7d-3c6b-4e04-9981-8d8bc2261e6a,75,,"[53.3, 59.9]",3879570,1,,,,,-3.0102773,,Left Foot,,,"[48.0, 59.2]",,Ground Pass,,5.3460264,,,,,Lucas Nahuel Castro,7049.0,,,,,1,Regular Play,Alberto Paloschi,6950.0,Left Center Forward,6,Chievo,231,"['ca420666-6f8e-4e05-8c5e-ede0184edf9c', 'eb5183fe-93ae-4706-b12d-f3e01af9af0e']",58,,,,,,,,,,,,,,,,,Chievo,231,00:01:58.380,Pass,True
,,,,,,,,,,,,,,,,,,3.201323,,,,,,,,,,,,,323a0f04-82df-4930-a694-d95a4a562277,78,,"[48.0, 59.2]",3879570,1,,,,,0.6673061,,Left Foot,,,"[74.4, 80.0]",,Ground Pass,,33.609524,,,Out,,Alberto Paloschi,6950.0,,,,,1,Regular Play,Lucas Nahuel Castro,7049.0,Right Center Midfield,6,Chievo,231,['59a22178-2795-4ca0-8acf-fa28b4c8b12b'],59,,,,,,,,,,,,,,,,,Chievo,231,00:01:59.320,Pass,
,,,,,,,,,,,,,,,,,,1.044037,,,,,,,,,,,,,e4f333be-efce-40ad-98d3-93b8c09bb949,80,,"[47.0, 0.1]",3879570,2,,,,,1.5120405,,,,,"[47.8, 13.7]",,Low Pass,,13.623509,,,,,Alberto Facundo Costa,26728.0,,,,Throw-in,1,From Throw In,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,7,Genoa,233,['ab475f8e-871b-402f-8000-394be338b049'],13,,,,,,,,,,,,,,,,,Genoa,233,00:02:13.246,Pass,
,,,,,,,,,,,,,,,,,,0.723632,,,,,,,,,,,,,584bcff6-e5ea-4a20-a957-9d88d800955c,83,,"[47.8, 13.7]",3879570,2,,,,,-1.5521069,,Left Foot,,,"[48.0, 3.0]",,Low Pass,,10.701869,,,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,1,From Throw In,Alberto Facundo Costa,26728.0,Right Defensive Midfield,7,Genoa,233,"['06beda02-f42c-4e7b-9f01-a118ce533a00', '66a4d936-9d5a-4825-8e79-f6232dbfff59']",14,,,,,,,,,,,,,,,,,Genoa,233,00:02:14.290,Pass,True
,,,,,,,,,,,,,,,,,,0.766346,,,,,,,,,,,,,77192cdb-9fea-42d8-bfa9-24f08c38dae1,89,,"[48.4, 0.1]",3879570,2,,,,,0.84089667,,,,,"[55.2, 7.7]",,Low Pass,,10.198039,,,,,Diego Perotti,7456.0,,,,Throw-in,1,From Throw In,Sebastian De Maio,7176.0,Left Center Back,8,Genoa,233,['8b84a38f-ad97-4862-a064-835587f181c7'],29,,,,,,,,,,,,,,,,,Genoa,233,00:02:29.384,Pass,
,,,,,,,,,,,,,,,,,,0.692611,,,,,,,,,,,,,46a4d865-f539-427f-a6e2-75b59806fe8c,91,,"[55.1, 8.8]",3879570,2,,,,,-2.421522,,Other,,,"[49.4, 3.8]",,Low Pass,,7.5822163,,,,,Sebastian De Maio,7176.0,,,,,1,From Throw In,Diego Perotti,7456.0,Left Wing,8,Genoa,233,['927ca854-4337-4608-a833-d21d3a7d0e9f'],30,,,,,,,,,,,,,,,,,Genoa,233,00:02:30.150,Pass,
,,,,,,,,,,,,,,,,,,3.760176,,,,,,,,,,,,,e4aa7c01-f629-49eb-8338-ba301c5a5f1d,94,,"[49.4, 3.8]",3879570,2,,,,,1.6894317,,Left Foot,,,"[41.7, 68.4]",,High Pass,,65.05728,,,,,Tomás Eduardo Rincón Hernández,7475.0,,True,,,1,From Throw In,Sebastian De Maio,7176.0,Left Center Back,8,Genoa,233,['cb5c5069-4557-4712-9bf0-2dc8928f0c03'],31,,,,,,,,,,,,,,,,,Genoa,233,00:02:31.003,Pass,
,,,,,,,,,,,,,,,,,,0.846416,,,,,,,,,,,,,f6c71335-732d-46c8-8f55-45ef47fa7b5b,97,,"[51.9, 73.2]",3879570,2,,,,,-1.4711276,,Right Foot,,,"[52.2, 70.2]",,Ground Pass,,3.0149627,,,,,Blerim Džemaili,5554.0,,,,,1,From Throw In,Tomás Eduardo Rincón Hernández,7475.0,Right Wing Back,8,Genoa,233,['e2af0db0-c499-4d06-9f99-6838eedbd416'],38,,,,,,,,,,,,,,,,,Genoa,233,00:02:38.599,Pass,
,,,,,,,,,,,,,,,,,,2.122544,,,,,,,,,,,,,bfcc77d8-3b41-48a4-8783-00592cb38927,100,,"[54.7, 46.3]",3879570,2,,,,,-1.6088402,,Right Foot,,,"[53.6, 17.4]",,Ground Pass,,28.920927,,,,,Sebastian De Maio,7176.0,,,,,1,From Throw In,Blerim Džemaili,5554.0,Left Defensive Midfield,8,Genoa,233,['e92b92ab-f4af-4c3c-96ab-2892409e0443'],42,,,,,,,,,,,,,,,,,Genoa,233,00:02:42.921,Pass,
,,,,,,,,,,,,,,,,,,1.55845,,,,,,,,,,,,,c2828dae-efc4-4c2f-963c-3b531637ddb9,103,,"[65.8, 14.4]",3879570,2,,,,,2.4685018,,Right Foot,,,"[51.0, 26.2]",,Ground Pass,,18.928286,,,,,Nicolás Andrés Burdisso,7467.0,,,,,1,From Throw In,Sebastian De Maio,7176.0,Left Center Back,8,Genoa,233,['f4c28c2c-484b-4500-9805-9736a519dd5d'],49,,,,,,,,,,,,,,,,,Genoa,233,00:02:49.703,Pass,
,,,,,,,,,,,,,,,,,,1.347212,,,,,,,,,,,,,dd292c4e-abe4-4452-a0dd-058759be2338,106,,"[56.1, 42.7]",3879570,2,,,,,1.5707964,,Right Foot,,,"[56.1, 67.4]",,Ground Pass,,24.7,,,,,Armando Izzo,9940.0,,,,,1,From Throw In,Nicolás Andrés Burdisso,7467.0,Center Back,8,Genoa,233,['35f4f412-ceec-4f57-92ea-c0871899e3c7'],55,,,,,,,,,,,,,,,,,Genoa,233,00:02:55.983,Pass,
,,,,,,,,,,,,,,,,,,0.97553,,,,,,,,,,,,,44738c98-81d5-4cb4-899f-5e6c74901520,109,,"[54.7, 68.8]",3879570,2,,,,,0.7638961,,Right Foot,,,"[64.2, 77.9]",,Ground Pass,,13.155227,,,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,1,From Throw In,Armando Izzo,9940.0,Right Center Back,8,Genoa,233,['a6149018-1871-4e8e-ba9f-ef83ed2e659a'],58,,,,,,,,,,,,,,,,,Genoa,233,00:02:58.077,Pass,
,,,,,,,,,,,,,,,,,,1.869995,,,,,,,,,,,,,a23c1bd4-78da-4f9a-b2ef-ab81a670ae9e,112,,"[64.2, 77.9]",3879570,3,,,,,-2.658254,,Right Foot,,,"[46.1, 68.4]",,Ground Pass,,20.441624,,,,,Armando Izzo,9940.0,,,,,1,From Throw In,Tomás Eduardo Rincón Hernández,7475.0,Right Wing Back,8,Genoa,233,['46cf21cf-6d63-4cb2-bb8c-e813acadb7ed'],0,,,,,,,,,,,,,,,,,Genoa,233,00:03:00.715,Pass,
,,,,,,,,,,,,,,,,,,1.49648,,,,,,,,,,,,,052340a0-f063-4f4d-b2a0-7db7a671c3d9,114,,"[46.1, 68.4]",3879570,3,,,,,-1.524533,,Right Foot,,,"[47.1, 46.8]",,Ground Pass,,21.623137,,,,,Nicolás Andrés Burdisso,7467.0,,,,,1,From Throw In,Armando Izzo,9940.0,Right Center Back,8,Genoa,233,['5fcd5258-6c46-4b86-959a-318da170e3fc'],2,,,,,,,,,,,,,,,,,Genoa,233,00:03:02.585,Pass,
,,,,,,,,,,,,,,,,,,0.941128,,,,,,,,,,,,,a06a5020-03d0-429c-8018-9eacf1a0e7f2,117,,"[55.8, 44.0]",3879570,3,,,,,-0.6398823,,Right Foot,,,"[69.1, 34.1]",,Ground Pass,,16.580109,,,,,Diego Perotti,7456.0,,,,,1,From Throw In,Nicolás Andrés Burdisso,7467.0,Center Back,8,Genoa,233,['85596402-8907-4ee4-bb67-52f824dec04c'],5,,,,,,,,,,,,,,,,,Genoa,233,00:03:05.863,Pass,
,,,,,,,,,,,,,,,,,,0.963148,,,,,,,,,,,,,12018c87-98bc-4a2c-8a9d-c9c25e766a39,121,,"[66.7, 33.8]",3879570,3,,,,,2.7441745,,Right Foot,,,"[50.5, 40.6]",,Ground Pass,,17.569292,,,,,Nicolás Andrés Burdisso,7467.0,,,,,1,From Throw In,Diego Perotti,7456.0,Left Wing,8,Genoa,233,"['0c85fb68-2d50-4b03-93cc-cfd802fc947f', '2bb6f75c-b690-44b9-a897-6524af9ff9e5']",7,,,,,,,,,,,,,,,,,Genoa,233,00:03:07.370,Pass,True
