50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,32fe7d7d-3dc0-4491-b5c1-3db60367f570,1,,,3879787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AS Roma,229,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 44}, {'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 8}]}",AS Roma,229,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,01e1f7e3-8bf7-473d-b158-2b1ae15a89ec,2,,,3879787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AS Roma,229,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 33}, {'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 25}, {'player': {'id': 6585, 'name': 'Jeison Fabián Murillo Cerón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 55}, {'player': {'id': 16453, 'name': 'Gary Alexis Medel Soto'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 77}, {'player': {'id': 11497, 'name': 'Jonathan Ludovic Biabiany'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 5587, 'name': 'Adem Ljajić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 44}, {'player': {'id': 7000, 'name': 'Eder Citadin Martins'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 23}]}",Inter Milan,238,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,272e43cb-f3cb-48a9-96db-93a2f024a5ec,3,,,3879787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AS Roma,229,['6fcf513f-cf14-4589-90b5-1a3229bb1b41'],0,,,,,,,,,,,,,,,,AS Roma,229,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6fcf513f-cf14-4589-90b5-1a3229bb1b41,4,,,3879787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AS Roma,229,['272e43cb-f3cb-48a9-96db-93a2f024a5ec'],0,,,,,,,,,,,,,,,,Inter Milan,238,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a07ea3a6-9d17-4456-8ee9-fd640244281d,2137,,,3879787,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,95,AS Roma,229,['faf23694-5d4d-41ce-89de-84f319e5d875'],0,,,,,,,,,,,,,,,,Inter Milan,238,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,faf23694-5d4d-41ce-89de-84f319e5d875,2138,,,3879787,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,95,AS Roma,229,['a07ea3a6-9d17-4456-8ee9-fd640244281d'],0,,,,,,,,,,,,,,,,AS Roma,229,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.532958,,,,,,,,,,,,,63c1cb28-7fdd-4bdd-af81-3538d300ebae,5,,"[60.0, 40.0]",3879787,0,,True,,,-0.037020117,,Right Foot,,,,"[62.7, 39.9]",,Ground Pass,,2.7018511,,,,,Adem Ljajić,5587.0,,,,,,Kick Off,1,From Kick Off,Eder Citadin Martins,7000.0,Center Forward,2,Inter Milan,238,['0019e55a-7453-4833-bc95-fc6e681848f5'],0,,,,,,,,,,,,,,,,Inter Milan,238,00:00:00.551,Pass,
,,,,,,,,,,,,,,,,,,1.258647,,,,,,,,,,,,,3a31a47e-30c7-4052-9b6e-9aa464f67da1,7,,"[62.7, 36.9]",3879787,0,,,,,3.1107383,,Right Foot,,,,"[46.5, 37.4]",,Ground Pass,,16.207714,,,,,Gary Alexis Medel Soto,16453.0,,,,,,,1,From Kick Off,Adem Ljajić,5587.0,Center Attacking Midfield,2,Inter Milan,238,['91e3d176-dbf5-4d94-90a7-6d2e6bf9f6c4'],1,,,,,,,,,,,,,,,,Inter Milan,238,00:00:01.739,Pass,
,,,,,,,,,,,,,,,,,,1.38821,,,,,,,,,,,,,080e5ae8-7748-409e-b2bf-081ae21c1492,10,,"[44.8, 38.0]",3879787,0,,,,,2.4605756,,Left Foot,,,,"[33.2, 47.4]",,Ground Pass,,14.930506,,,,,João Miranda de Souza Filho,5551.0,,,,,,,1,From Kick Off,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,2,Inter Milan,238,['fa847bae-2634-43e4-ae04-240142df149b'],4,,,,,,,,,,,,,,,,Inter Milan,238,00:00:04.202,Pass,
,,,,,,,,,,,,,,,,,,3.962165,,,,,,,,,,,,,77a3fa75-2638-4a3d-be7a-05ac04888fc6,14,,"[36.4, 52.8]",3879787,0,,,,,0.48924327,,Right Foot,,,,"[87.3, 79.9]",,High Pass,,57.664722,,,Out,,Eder Citadin Martins,7000.0,,,,,,,1,From Kick Off,João Miranda de Souza Filho,5551.0,Right Center Back,2,Inter Milan,238,"['637b8905-40ef-46d8-9b88-3fbb32c8441a', '80c8d5d2-8cdb-4c56-a3ea-087a2a9a8e38']",7,,,,,,,,,,,,,,,,Inter Milan,238,00:00:07.366,Pass,True
