50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,09529f3b-2c17-4b0b-95a6-d72747d0aa58,1,,,3879857,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Inter Milan,238,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 33}, {'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 25}, {'player': {'id': 6969, 'name': 'Juan Guilherme Nunes Jesus'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 55}, {'player': {'id': 25430, 'name': 'Felipe Melo de Carvalho'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 83}, {'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 77}, {'player': {'id': 3434, 'name': 'Stevan Jovetić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 44}, {'player': {'id': 6987, 'name': 'Mauro Emanuel Icardi Rivero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Inter Milan,238,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,75497838-70bb-4b08-b0ee-56f48de15b83,2,,,3879857,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Inter Milan,238,,0,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 40332, 'name': 'Alberto Pelagotti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 26}, {'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 32}, {'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 77}, {'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 5}, {'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]}",Empoli,290,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e1e385df-a14f-4e05-a7d3-f16d91e8d08a,3,,,3879857,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Inter Milan,238,['fd48fead-4dee-4803-ada2-6cca26851178'],0,,,,,,,,,,,,,,,,Inter Milan,238,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fd48fead-4dee-4803-ada2-6cca26851178,4,,,3879857,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Inter Milan,238,['e1e385df-a14f-4e05-a7d3-f16d91e8d08a'],0,,,,,,,,,,,,,,,,Empoli,290,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,160f0336-c790-4a86-8e32-0a90bd0bdfcf,1923,,,3879857,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,99,Empoli,290,['4d0cdeca-80c3-4479-8ac7-f8b7820a217e'],0,,,,,,,,,,,,,,,,Inter Milan,238,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4d0cdeca-80c3-4479-8ac7-f8b7820a217e,1924,,,3879857,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,99,Empoli,290,['160f0336-c790-4a86-8e32-0a90bd0bdfcf'],0,,,,,,,,,,,,,,,,Empoli,290,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.188517,,,,,,,,,,,,,a79c1a63-9e98-4a2e-84d6-c122e58a7f65,5,,"[60.0, 40.0]",3879857,0,True,,,1.4141945,,Right Foot,,,,"[60.3, 41.9]",,Ground Pass,,1.9235384,,,,,Stevan Jovetić,3434.0,,,,,Kick Off,1,From Kick Off,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,2,Inter Milan,238,['b80fd512-bedc-4d6c-a445-3dea643b18cc'],0,,,,,,,,,,,,,,,,Inter Milan,238,00:00:00.817,Pass,
,,,,,,,,,,,,,,,,,,,0.703043,,,,,,,,,,,,,be3921cc-fc9c-4167-ba77-cbd4a3c7e77e,7,,"[60.5, 41.9]",3879857,0,,,,-2.5053377,,Right Foot,,,,"[49.4, 33.7]",,Ground Pass,,13.800363,,,,,Geoffrey Kondogbia,6589.0,,,,,,1,From Kick Off,Stevan Jovetić,3434.0,Center Attacking Midfield,2,Inter Milan,238,['fb031052-0a6c-4f6c-8064-88f679bf98f4'],1,,,,,,,,,,,,,,,,Inter Milan,238,00:00:01.228,Pass,
,,,,,,,,,,,,,,,,,,,1.689664,,,,,,,,,,,,,57d3ad4f-8dcf-44c2-a721-8c750d30d9ab,10,,"[49.2, 33.7]",3879857,0,,,,-1.7939664,,Left Foot,,,,"[42.8, 5.5]",,Ground Pass,,28.917124,,,,,Yuto Nagatomo,5690.0,,,,,,1,From Kick Off,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,2,Inter Milan,238,['fba17b76-19cf-4097-9626-30c41b01975b'],2,,,,,,,,,,,,,,,,Inter Milan,238,00:00:02.617,Pass,
,,,,,,,,,,,,,,,,,,,0.946402,,,,,,,,,,,,,7ef92bb0-3095-4072-8d3a-a62c3086d2af,13,,"[42.4, 5.5]",3879857,0,,,,-0.15660188,,Left Foot,,,,"[55.7, 3.4]",,Ground Pass,,13.464768,,,,,Ivan Perišić,5474.0,,,,,,1,From Kick Off,Yuto Nagatomo,5690.0,Left Back,2,Inter Milan,238,['287fa906-6f8c-4bbd-a85c-cce5795f5d5c'],5,,,,,,,,,,,,,,,,Inter Milan,238,00:00:05.413,Pass,
,,,,,,,,,,,,,,,,,,,2.161554,,,,,,,,,,,,,cfcfb688-9127-439b-97c5-84b0eeb7a1e9,16,,"[55.8, 3.4]",3879857,0,,,,2.7168424,,Right Foot,,,,"[31.7, 14.3]",,Ground Pass,,26.45033,,,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,1,From Kick Off,Ivan Perišić,5474.0,Left Wing,2,Inter Milan,238,"['13ec0e3e-9c08-4308-aee9-275f0f428c59', '7a8e3703-af5d-4c16-82b3-73d04ca6a5b9']",6,,,,,,,,,,,,,,,,Inter Milan,238,00:00:06.360,Pass,True
,,,,,,,,,,,,,,,,,,,2.93085,,,,,,,,,,,,,dd465d63-22a2-4d16-af11-ddc13f6ac913,19,,"[31.6, 15.3]",3879857,0,,,,2.1995926,,Left Foot,,,,"[11.6, 42.8]",,Ground Pass,,34.003677,,,,,Samir Handanovič,7001.0,,,,,,1,From Kick Off,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,2,Inter Milan,238,['38bc3a40-9008-4c57-b2e7-21e6d78df34b'],9,,,,,,,,,,,,,,,,Inter Milan,238,00:00:09.581,Pass,
,,,,,,,,,,,,,,,,,,,2.822111,,,,,,,,,,,,,661f5635-c303-4308-a469-b557e4eeb2c9,23,,"[12.6, 43.4]",3879857,0,,,,0.6252223,,Right Foot,,,,"[54.3, 73.5]",,High Pass,,51.428593,,,Incomplete,,Marcelo Brozović,5469.0,,,,,,1,From Kick Off,Samir Handanovič,7001.0,Goalkeeper,2,Inter Milan,238,"['62682cb2-adb1-4df9-80e4-709c11daf3aa', 'e8f012bd-bcb6-469f-8036-9f64fa86b9fa']",14,,,,,,,,,,,,,,,,Inter Milan,238,00:00:14.409,Pass,
,,,,,,,,,,,,,,,,,,,1.236116,,,,,,,,,,,,,e8f012bd-bcb6-469f-8036-9f64fa86b9fa,25,,"[65.8, 6.6]",3879857,0,True,,,0.65342635,,Head,,,,"[78.6, 16.4]",,High Pass,,16.120794,,,,,Riccardo Saponara,7150.0,,,,,Recovery,1,Regular Play,Marcel Büchel,8187.0,Left Center Midfield,3,Empoli,290,"['661f5635-c303-4308-a469-b557e4eeb2c9', '8c59d1b7-c720-418f-a24b-096740ee8775']",17,,,,,,,,,,,,,,,,Empoli,290,00:00:17.231,Pass,
,,,,,,,,,,,,,,,,,,,1.119244,,,,,,,,,,,,,a56d1400-25c8-46d5-9c5a-d6bc5f6678f9,28,,"[54.3, 80.0]",3879857,0,,,,-0.7651989,,,,,,"[64.4, 70.3]",,Low Pass,,14.003571,,,,,Stevan Jovetić,3434.0,,,,,Throw-in,1,From Throw In,Danilo D''Ambrosio,6984.0,Right Back,4,Inter Milan,238,['94596cd0-f693-43d0-8b8c-854da052893f'],25,,,,,,,,,,,,,,,,Inter Milan,238,00:00:25.607,Pass,
,,,,,,,,,,,,,,,,,,,1.928972,,,,,,,,,,,,,186dd777-7b48-40c3-9964-3ccf35c44cd1,33,,"[57.7, 71.3]",3879857,0,,,,-3.0720532,,Right Foot,,,,"[37.6, 69.9]",,Low Pass,,20.148697,,,,,João Miranda de Souza Filho,5551.0,,,,,,1,From Throw In,Stevan Jovetić,3434.0,Center Attacking Midfield,4,Inter Milan,238,"['bcb07bd7-188c-4784-8fa2-34c5e2369d20', 'd7d95cf2-a191-44d7-a7c1-90ab0f56f8e8']",28,,,,,,,,,,,,,,,,Inter Milan,238,00:00:28.199,Pass,True
,,,,,,,,,,,,,,,,,,,2.739846,,,,,,,,,,,,,ef2bb5df-5b2c-42eb-87ed-cbd059125756,36,,"[34.5, 68.6]",3879857,0,,,,-2.5125988,,Right Foot,,,,"[4.4, 46.7]",,Ground Pass,,37.22392,,,,,Samir Handanovič,7001.0,,,,,,1,From Throw In,João Miranda de Souza Filho,5551.0,Right Center Back,4,Inter Milan,238,['a8c7982e-a037-4547-a7a0-25d17fad504f'],31,,,,,,,,,,,,,,,,Inter Milan,238,00:00:31.264,Pass,
,,,,,,,,,,,,,,,,,,,1.920208,,,,,,,,,,,,,f1c62251-6360-4b7d-9c59-703103b9765e,38,,"[4.4, 46.7]",3879857,0,True,,,-0.6455758,,Right Foot,,,,"[19.8, 35.1]",,Ground Pass,,19.28004,,,,,Geoffrey Kondogbia,6589.0,,,,,,1,From Throw In,Samir Handanovič,7001.0,Goalkeeper,4,Inter Milan,238,['2726c01d-baea-411c-8b4f-26eb7ab30ed3'],43,,,,,,,,,,,,,,,,Inter Milan,238,00:00:43.577,Pass,
,,,,,,,,,,,,,,,,,,,2.098304,,,,,,,,,,,,,6efcf3aa-3b50-4db5-b78a-15436f92ab4e,40,,"[36.9, 45.9]",3879857,0,,,,-1.760374,,Left Foot,,,,"[31.7, 18.8]",,Ground Pass,,27.594383,,,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,1,From Throw In,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,4,Inter Milan,238,['52469586-6b14-4360-898a-5bb04e8cd886'],51,,,,,,,,,,,,,,,,Inter Milan,238,00:00:51.964,Pass,
,,,,,,,,,,,,,,,,,,,1.362323,,,,,,,,,,,,,98e476ab-b468-4789-823c-a6bc06de8d17,43,,"[31.7, 18.8]",3879857,0,,,,-1.0537643,,Left Foot,,,,"[40.4, 3.5]",,Ground Pass,,17.600569,,,,,Yuto Nagatomo,5690.0,,,,,,1,From Throw In,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,4,Inter Milan,238,['a33a6aca-5cfd-44b7-974d-7917a86fdeb3'],54,,,,,,,,,,,,,,,,Inter Milan,238,00:00:54.820,Pass,
,,,,,,,,,,,,,,,,,,,1.883978,,,,,,,,,,,,,126fe989-3a1e-41a9-9082-862a4d19d34e,46,,"[40.4, 3.5]",3879857,0,,,,2.5323167,,Right Foot,,,,"[26.5, 13.2]",,Ground Pass,,16.949926,,,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,1,From Throw In,Yuto Nagatomo,5690.0,Left Back,4,Inter Milan,238,['9f7b215e-38e5-4d12-a6d8-a1defde0790e'],58,,,,,,,,,,,,,,,,Inter Milan,238,00:00:58.161,Pass,
,,,,,,,,,,,,,,,,,,,1.773318,,,,,,,,,,,,,f6fae96a-a722-43f6-8cd6-0b2c9473e16a,50,,"[25.3, 13.9]",3879857,1,,,,1.7873466,,Left Foot,,,,"[19.8, 38.9]",,Ground Pass,,25.59785,,,,,João Miranda de Souza Filho,5551.0,,,,,,1,From Throw In,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,4,Inter Milan,238,"['87070998-49fe-4a68-af90-a5e5995f8853', 'b711c0b7-8d42-4578-a4cf-5a5a92466bf9']",0,,,,,,,,,,,,,,,,Inter Milan,238,00:01:00.673,Pass,True
,,,,,,,,,,,,,,,,,,,1.613327,,,,,,,,,,,,,66818e50-2943-4080-a2c3-3cd729a59ec2,54,,"[23.3, 29.1]",3879857,1,,,,-0.95449936,,Right Foot,,,,"[42.0, 2.7]",,Ground Pass,,32.35197,,,,,Yuto Nagatomo,5690.0,,,,,,1,From Throw In,João Miranda de Souza Filho,5551.0,Right Center Back,4,Inter Milan,238,"['02e47e6b-f6f5-46e9-9d0f-8b206b4cbf76', 'a7e0aefe-a614-49fa-bc7d-f3646ddb8d66']",4,,,,,,,,,,,,,,,,Inter Milan,238,00:01:04.193,Pass,True
,,,,,,,,,,,,,,,,,,,0.998295,,,,,,,,,,,,,80b02b65-af8b-4674-85bc-75049eba30d6,57,,"[42.2, 4.5]",3879857,1,,,,0.6012343,,Right Foot,,,,"[54.3, 12.8]",,Ground Pass,,14.673104,,,,,Stevan Jovetić,3434.0,,,,,,1,From Throw In,Yuto Nagatomo,5690.0,Left Back,4,Inter Milan,238,['b802ea62-ed8a-49d3-a571-5759dd75d58a'],7,,,,,,,,,,,,,,,,Inter Milan,238,00:01:07.798,Pass,
,,,,,,,,,,,,,,,,,,,1.104518,,,,,,,,,,,,,a9161b0f-73b6-47d1-b43f-8bd1e8c95074,61,,"[64.0, 13.2]",3879857,1,,,,-1.059739,,Right Foot,,,,"[70.0, 2.5]",,Ground Pass,,12.267437,,,,,Ivan Perišić,5474.0,,,,,,1,From Throw In,Stevan Jovetić,3434.0,Center Attacking Midfield,4,Inter Milan,238,['a2d00556-9b99-4b83-9b17-05cbb286128e'],10,,,,,,,,,,,,,,,,Inter Milan,238,00:01:10.968,Pass,
,,,,,,,,,,,,,,,,,,,1.219203,,,,,,,,,,,,,f7761104-f377-4f5f-a49d-d80c571dc409,68,,"[97.5, 23.0]",3879857,1,,,,1.2654042,,Right Foot,,,,"[106.8, 52.5]",,Ground Pass,,30.931213,,,,,Danilo D''Ambrosio,6984.0,,,,,,1,From Throw In,Ivan Perišić,5474.0,Left Wing,4,Inter Milan,238,['5a0346df-1698-40b2-ad3b-7bd0c341bb86'],18,,,,,,,,,,,,,,,,Inter Milan,238,00:01:18.740,Pass,
,,,,,,,,,,,,,,,,,,,0.402869,,,,,,,,,,,,,ff5b18a5-a604-4353-8b80-180fe15b8270,71,,"[109.8, 52.8]",3879857,1,,,,-1.2249218,,Right Foot,,,,"[113.8, 41.7]",,Ground Pass,,11.798729,,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,1,From Throw In,Danilo D''Ambrosio,6984.0,Right Back,4,Inter Milan,238,"['8648414a-4f7e-41c1-8e69-d430c234e6df', 'eb5a08c8-20f4-4f24-afdb-97c5b936a78f']",20,,,,,,,,,,,,,,,,Inter Milan,238,00:01:20.958,Pass,
,,,,,,,,,,,,,,,,,,,1.803387,,,,,,,,,,,,,e6ee5efe-ef2e-4134-bbdd-632ea6a489d0,77,,"[10.3, 64.8]",3879857,1,,,,0.29096612,,Right Foot,,,,"[47.7, 76.0]",,Low Pass,,39.041004,,,,,Manuel Pucciarelli,7054.0,,,,,,1,From Throw In,Marco Zambelli,40250.0,Right Back,4,Inter Milan,238,['cd760ae7-49aa-451d-b370-687f5fa62239'],26,,,,,,,,,,,,,,,,Empoli,290,00:01:26.936,Pass,
,,,,,,,,,,,,,,,,,,,0.286612,,,,,,,,,,,,,6a24a7cf-ee75-4ac4-8614-379862be68d9,82,,"[51.4, 63.9]",3879857,1,,,,-1.2252407,,Right Foot,,,,"[52.3, 61.4]",,Ground Pass,,2.657066,,,Incomplete,,Leandro Daniel Paredes,16308.0,,,,,,1,From Throw In,Manuel Pucciarelli,7054.0,Left Center Forward,4,Inter Milan,238,"['b4085e2c-fd60-483c-965a-f8a13084b2a1', 'c2b49192-fbea-46e8-9e5e-7f185fd0516c']",32,,,,,,,,,,,,,,,,Empoli,290,00:01:32.591,Pass,
,,,,,,,,,,,,,,,,,,,2.62559,,,,,,,,,,,,,ab7ed9ef-799c-46c4-a1c2-7b8d14e51980,88,,"[64.9, 13.6]",3879857,1,True,,,1.1990393,,Left Foot,,,,"[88.8, 74.9]",,High Pass,,65.79438,,,,,Danilo D''Ambrosio,6984.0,,True,,,Free Kick,1,From Free Kick,Ivan Perišić,5474.0,Left Wing,5,Inter Milan,238,['f3362a05-2f1d-4765-b2a9-b3185ae02be9'],57,,,,,,,,,,,,,,,,Inter Milan,238,00:01:57.936,Pass,
,,,,,,,,,,,,,,,,,,,0.578427,,,,,,,,,,,,,2f6306bf-b8d8-4373-9cd4-10e5007be167,96,,"[22.6, 22.0]",3879857,2,,,,0.10673567,,Right Foot,,,,"[31.0, 22.9]",,Ground Pass,,8.448076,,,,,Riccardo Saponara,7150.0,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,6,Empoli,290,"['0440bc9e-415b-433c-b3a4-4905da202f33', '23aa4121-526f-4cec-a2d2-c15da6c046ad']",4,,,,,,,,,,,,,,,,Empoli,290,00:02:04.360,Pass,True
,,,,,,,,,,,,,,,,,,,2.249216,,,,,,,,,,,,,759f148d-1e55-49ef-9cb4-95de63d83998,100,,"[30.6, 24.1]",3879857,2,,,,-1.6046816,,Left Foot,,,,"[30.0, 6.4]",,Ground Pass,,17.710167,,,,,Mário Rui Silva Duarte,7151.0,,,,,,1,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,6,Empoli,290,"['435613de-6d0f-4ad2-9083-7dfb0562c9ee', 'b6fcee84-5858-4c51-be6f-61f87f624f02']",5,,,,,,,,,,,,,,,,Empoli,290,00:02:05.065,Pass,True
,,,,,,,,,,,,,,,,,,,1.174554,,,,,,,,,,,,,d09af1a7-dd70-43b6-93e9-7c963fbe48c7,104,,"[36.2, 12.5]",3879857,2,,,,2.619353,,Left Foot,,,,"[22.3, 20.5]",,Ground Pass,,16.037767,,,,,Andrea Costa,8664.0,,,,,,1,Regular Play,Mário Rui Silva Duarte,7151.0,Left Back,6,Empoli,290,['133dfe34-f999-46e3-8ff5-380750ff361e'],8,,,,,,,,,,,,,,,,Empoli,290,00:02:08.884,Pass,
