50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.864772,,,,,,,,,,,,,,,39bb57ed-6ba2-4c20-86c3-417ac81e4c0d,15,,,"[85.3, 80.0]",3879656,0,,,,,-2.7201734,,,,"[76.6, 76.1]",,High Pass,,9.534149,,,Leandro Daniel Paredes,16308.0,,,,,,Throw-in,1,From Throw In,Vincent Laurini,7155.0,Right Back,3,Empoli,290,['8a3f126c-66d7-4c8b-bc4e-c08bdbe13322'],15,,,,,,,,,,,,,,,,,,,Empoli,290,00:00:15.161,Pass,
,,,,,,,,,,,,,,,,,,,1.226871,,,,,,,,,,,,,,,e9e3563c-3e82-4fe7-96d5-51aab907ca7d,18,,,"[79.0, 76.5]",3879656,0,,,,,-0.53660756,,Right Foot,,"[90.6, 69.6]",,High Pass,,13.497037,Incomplete,,Massimo Maccarone,40252.0,,,,,,,1,From Throw In,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,3,Empoli,290,"['22d84dba-f6f7-4c48-b8da-ef08c9796aea', '5f1a4ade-8ec7-4e83-9bdc-11084e3eaafb']",16,,,,,,,,,,,,,,,,,,,Empoli,290,00:00:16.106,Pass,
,,,,,,,,,,,,,,,,,,,0.561977,,,,,,,,,,,,,,,2ff48299-0892-46f0-b375-a9e5fb42b0a4,27,,,"[94.5, 52.6]",3879656,0,,,,,-0.7492693,25f25de2-de5f-4914-9065-70ec41ee6c6a,Left Foot,,"[98.8, 48.6]",,Ground Pass,,5.872819,,,Riccardo Saponara,7150.0,True,,,,,,1,From Throw In,Manuel Pucciarelli,7054.0,Right Center Forward,3,Empoli,290,"['5adc85c2-1371-448f-a5d7-b488e9894169', 'fe99d97c-4f29-4182-b099-4109502d8d24']",21,,,,,,,,,,,,,,,,,,,Empoli,290,00:00:21.222,Pass,True
,,,,,,,,,,,,,,,,,,,4.141027,,,,,,,,,,,,,,,96efb884-6cb3-4a26-a7f3-4b150f03754e,38,,,"[43.0, 59.0]",3879656,0,,,,,0.29749656,,Right Foot,,"[99.1, 76.2]",,High Pass,,58.67751,,,Anthony Mounier,34565.0,,,,,,,1,Regular Play,Mattia Destro,8103.0,Center Forward,4,Bologna,240,['0d475b91-dfa4-4582-9dea-81b1e8779364'],29,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:29.111,Pass,
,,,,,,,,,,,,,,,,,,,0.982632,,,,,,,,,,,,,,,df96acb7-32e3-4edd-ab35-293af9404d80,41,,,"[99.1, 73.4]",3879656,0,,,,,-1.4561185,,Left Foot,,"[101.3, 54.3]",,Ground Pass,,19.226284,,,Saphir Sliti Taïder,8851.0,,,,,,,1,Regular Play,Anthony Mounier,34565.0,Right Wing,4,Bologna,240,['68419c9b-5bc2-47db-a952-dae2808e21f5'],35,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:35.512,Pass,
,,,,,,,,,,,,,,,,,,,1.233777,,,,,,,,,,,,,,,38b8765c-e97a-434e-8e89-2ee4d50d7b1b,48,,,"[120.0, 80.0]",3879656,1,,,,,-1.7037287,,Left Foot,,"[115.4, 45.6]",,High Pass,True,34.706196,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Saphir Sliti Taïder,8851.0,Right Center Midfield,5,Bologna,240,['ae291aa1-b017-4cd9-ba22-c4d4c66afdb4'],4,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:04.103,Pass,
,,,,,,,,,,,,,,,,,,,1.079999,,,,,,,,,,,,,,,b269edb3-4f3d-4261-b9fd-198571cf220b,50,,,"[93.3, 80.0]",3879656,1,,,,,-0.7676486,,,,"[101.9, 71.7]",,Low Pass,,11.951987,,,Anthony Mounier,34565.0,,,,,,Throw-in,1,From Throw In,Luca Rossettini,7142.0,Right Back,6,Bologna,240,['fd03ffb3-121c-4e71-8a0d-ac4a8ccf300a'],24,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:24.023,Pass,
,,,,,,,,,,,,,,,,,,,1.152048,,,,,,,,,,,,,,,dcf2b7d2-fc0a-42d4-86ac-8a5590fa1f29,53,,,"[100.1, 72.0]",3879656,1,,,,,2.9841757,,Left Foot,,"[93.8, 73.0]",,Low Pass,,6.3788714,,,Luca Rossettini,7142.0,,,,,,,1,From Throw In,Anthony Mounier,34565.0,Right Wing,6,Bologna,240,['1a99e63c-3442-44b7-a4fa-9dcf0ab941b0'],25,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:25.233,Pass,
,,,,,,,,,,,,,,,,,,,2.720807,,,,,,,,,,,,,,,da306b37-9c36-4993-9b7b-b41e1389b718,56,,,"[92.3, 73.0]",3879656,1,,,,,-1.3501726,,Right Foot,,"[100.8, 35.1]",,High Pass,,38.841473,Incomplete,,,,,,,,,,1,From Throw In,Luca Rossettini,7142.0,Right Back,6,Bologna,240,['3218ffdf-c3cb-4d5a-8889-5895389369d4'],26,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:26.425,Pass,
,,,,,,,,,,,,,,,,,,,1.733131,,,,,,,,,,,,,,,3218ffdf-c3cb-4d5a-8889-5895389369d4,57,,,"[19.3, 45.0]",3879656,1,,,,,0.4969686,,Head,,"[42.9, 57.8]",,High Pass,,26.84772,,,Manuel Pucciarelli,7054.0,,,,,,Recovery,1,Regular Play,Vincent Laurini,7155.0,Right Back,7,Empoli,290,"['a4c3f405-6f88-4304-853f-f8e202fa7660', 'da306b37-9c36-4993-9b7b-b41e1389b718']",29,,,,,,,,,,,,,,,,,,,Empoli,290,00:01:29.146,Pass,
,,,,,,,,,,,,,,,,,,,1.775024,,,,,,,,,,,,,,,982613bb-09b0-4fc5-8852-695842d31630,59,,,"[43.2, 59.9]",3879656,1,,,,,2.0802634,,Head,,"[33.2, 77.8]",,High Pass,,20.503902,,,Vincent Laurini,7155.0,,,,,,,1,Regular Play,Manuel Pucciarelli,7054.0,Right Center Forward,7,Empoli,290,['9b8d5a32-e001-4455-ac9a-a6934d780964'],32,,,,,,,,,,,,,,,,,,,Empoli,290,00:01:32.211,Pass,
,,,,,,,,,,,,,,,,,,,1.621804,,,,,,,,,,,,,,,3bf2eb9f-ec24-4d05-953a-d9e227a3b8d2,62,,,"[37.6, 76.8]",3879656,1,,,,,-0.15902318,,Right Foot,,"[48.2, 75.1]",,High Pass,,10.7354555,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,,1,Regular Play,Vincent Laurini,7155.0,Right Back,7,Empoli,290,"['08496b38-509a-4adb-86d2-b3353c322526', '96970d22-3c9f-404a-a3fb-6d743940d87e']",35,,,,,,,,,,,,,,,,,,,Empoli,290,00:01:35.715,Pass,
,,,,,,,,,,,,,,,,,,,1.641523,,,,,,,,,,,,,,,3bcda389-1741-46af-bee6-9d8478de09d6,67,,,"[72.4, 2.6]",3879656,1,,,,,3.078042,,Right Foot,,"[50.4, 4.0]",,Ground Pass,,22.0445,,,Daniele Gastaldello,30745.0,,,,,,,1,Regular Play,Adam Masina,7169.0,Left Back,8,Bologna,240,['8aad8af2-a6bf-48d9-8675-b17018ed1815'],39,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:39.857,Pass,
,,,,,,,,,,,,,,,,,,,2.272827,,,,,,,,,,,,,,,c2428cfc-1db8-428e-8d7b-1a93b806002e,70,,,"[45.4, 5.3]",3879656,1,,,,,1.9135847,,Left Foot,,"[35.8, 32.2]",,Ground Pass,,28.561687,,,Marios Oikonomou,8873.0,,,,,,,1,Regular Play,Daniele Gastaldello,30745.0,Left Center Back,8,Bologna,240,['05a0b349-1c13-4345-a406-d23d8061be11'],42,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:42.938,Pass,
,,,,,,,,,,,,,,,,,,,2.78115,,,,,,,,,,,,,,,3bde7e41-05b6-4c50-b5ea-80998402da95,74,,,"[30.7, 35.1]",3879656,1,,,,,2.9540977,,Right Foot,,"[5.4, 39.9]",,Ground Pass,,25.75131,,,Antonio Mirante,7174.0,,,,,,,1,Regular Play,Marios Oikonomou,8873.0,Right Center Back,8,Bologna,240,"['10a5d001-17fe-4c40-bf53-698f98f5ea7f', '721be160-180a-4420-be64-d2002a3fd0ec']",46,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:46.691,Pass,True
,,,,,,,,,,,,,,,,,,,1.913843,,,,,,,,,,,,,,,bd4adf38-cdb6-43cc-b40c-3fd3c727cfea,77,,,"[3.7, 40.9]",3879656,1,,,,,1.1429849,,Right Foot,,"[18.2, 72.7]",,Ground Pass,,34.94982,,,Luca Rossettini,7142.0,,,,,,,1,Regular Play,Antonio Mirante,7174.0,Goalkeeper,8,Bologna,240,['9d9457e9-06ca-4aec-92e1-3dcaf2a47304'],50,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:50.960,Pass,
,,,,,,,,,,,,,,,,,,,4.297503,,,,,,,,,,,,,,,df789edb-d909-4013-b1e7-92dbdb7eb3bf,81,,,"[18.0, 68.8]",3879656,1,,,,,-0.5691273,,Left Foot,,"[63.8, 39.5]",,High Pass,,54.370304,Incomplete,,Mattia Destro,8103.0,,,,,,,1,Regular Play,Luca Rossettini,7142.0,Right Back,8,Bologna,240,"['64698742-0a68-47fd-a059-9edddfba2eb9', '842b5411-1af0-417a-895f-d6ecef24ec6f']",53,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:53.074,Pass,
,,,,,,,,,,,,,,,,,,,1.209916,,,,,,,,,,,,,,,64698742-0a68-47fd-a059-9edddfba2eb9,83,,,"[56.3, 40.6]",3879656,1,,,,,-0.8850668,,Head,,"[59.0, 37.3]",,High Pass,,4.263801,,,Leandro Daniel Paredes,16308.0,,,,,,Recovery,1,Regular Play,Lorenzo Tonelli,7160.0,Right Center Back,9,Empoli,290,"['4fe51459-f896-491c-abdf-194d0ac809f9', 'df789edb-d909-4013-b1e7-92dbdb7eb3bf']",57,,,,,,,,,,,,,,,,,,,Empoli,290,00:01:57.372,Pass,
,,,,,,,,,,,,,,,,,,,1.088326,,,,,,,,,,,,,,,7f54c5ec-e88c-4833-8eee-dd2e382127cd,87,,,"[56.9, 40.9]",3879656,1,,,,,2.951979,,Right Foot,,"[47.0, 42.8]",,Ground Pass,,10.080674,,,Lorenzo Tonelli,7160.0,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,9,Empoli,290,"['170b1cc4-3349-450a-9d7f-e6fe1c973e1e', '9ebae2a3-b2a3-4868-a80f-63eb081d9a9d']",59,,,,,,,,,,,,,,,,,,,Empoli,290,00:01:59.524,Pass,True
,,,,,,,,,,,,,,,,,,,1.829053,,,,,,,,,,,,,,,18351359-25ca-4bde-b651-835caf11b3bd,90,,,"[43.6, 42.1]",3879656,2,,,,,-1.1873956,,Left Foot,,"[53.2, 18.3]",,Ground Pass,,25.663202,,,Mário Rui Silva Duarte,7151.0,,,,,,,1,Regular Play,Lorenzo Tonelli,7160.0,Right Center Back,9,Empoli,290,['a30e6c29-c4cb-43f5-aa2d-7bff4e1441f9'],1,,,,,,,,,,,,,,,,,,,Empoli,290,00:02:01.642,Pass,
,,,,,,,,,,,,,,,,,,,0.8517,,,,,,,,,,,,,,,107939b2-99da-4441-9dec-8e405bbacf9e,93,,,"[63.6, 13.2]",3879656,2,,,,,-0.31808758,,Left Foot,,"[71.8, 10.5]",,Ground Pass,,8.633076,,,Marcel Büchel,8187.0,,,,,,,1,Regular Play,Mário Rui Silva Duarte,7151.0,Left Back,9,Empoli,290,['4cc21a05-e7d6-4a0f-8244-5a6f6c7b0ff6'],5,,,,,,,,,,,,,,,,,,,Empoli,290,00:02:05.055,Pass,
,,,,,,,,,,,,,,,,,,,2.525656,,,,,,,,,,,,,,,a411348a-caff-40f9-8e76-ea15beb9c6f7,97,,,"[42.1, 80.0]",3879656,2,,,,,-2.3477914,,,,"[18.5, 56.0]",,Low Pass,,33.65947,,,Marios Oikonomou,8873.0,,,,,,Throw-in,1,From Throw In,Luca Rossettini,7142.0,Right Back,10,Bologna,240,['fc8aa670-cef0-40d7-9c2b-b62a50ffecd7'],12,,,,,,,,,,,,,,,,,,,Bologna,240,00:02:12.722,Pass,
,,,,,,,,,,,,,,,,,,,2.429891,,,,,,,,,,,,,,,169dd7fd-6a71-4805-9eca-bea570d87edd,100,,,"[19.2, 53.7]",3879656,2,,,,,-2.318238,,Right Foot,,"[4.0, 37.3]",,Ground Pass,,22.36068,,,Antonio Mirante,7174.0,,,,,,,1,From Throw In,Marios Oikonomou,8873.0,Right Center Back,10,Bologna,240,['2180c11e-6f03-48a3-9a43-22e4c5da62c6'],15,,,,,,,,,,,,,,,,,,,Bologna,240,00:02:15.981,Pass,
,,,,,,,,,,,,,,,,,,,2.9884,,,,,,,,,,,,,,,13951141-ae4d-4626-936c-50500b92bf19,103,,,"[10.0, 44.0]",3879656,2,,,,,-0.058095902,,Right Foot,,"[63.3, 40.9]",,High Pass,,53.390076,Incomplete,,Mattia Destro,8103.0,,,,,,,1,From Throw In,Antonio Mirante,7174.0,Goalkeeper,10,Bologna,240,"['331e5593-5b9b-454e-82bf-7d33460784c9', '9c2f74c9-dabc-408e-8386-2c35218e99c8']",26,,,,,,,,,,,,,,,,,,,Bologna,240,00:02:26.383,Pass,
,,,,,,,,,,,,,,,,,,,1.572802,,,,,,,,,,,,,,,50c257af-0344-4475-995d-4cf802b6552f,107,,,"[57.6, 43.6]",3879656,2,,,,,-2.9516044,,Head,,"[44.6, 41.1]",,High Pass,,13.238202,,,Lorenzo Tonelli,7160.0,,,,,,Recovery,1,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,11,Empoli,290,['61e3991d-bc85-4078-a85a-04a4f229d7f1'],30,,,,,,,,,,,,,,,,,,,Empoli,290,00:02:30.584,Pass,
,,,,,,,,,,,,,,,,,,,1.85827,,,,,,,,,,,,,,,da319302-f036-4b78-98f4-4878a1fbf0af,110,,,"[44.5, 40.1]",3879656,2,,,,,0.38223797,,Right Foot,,"[64.4, 48.1]",,High Pass,,21.447844,,,Manuel Pucciarelli,7054.0,,,,,,,1,Regular Play,Lorenzo Tonelli,7160.0,Right Center Back,11,Empoli,290,['dac3ef6b-ebd0-41a3-ad94-698e0e07be7e'],33,,,,,,,,,,,,,,,,,,,Empoli,290,00:02:33.024,Pass,
,,,,,,,,,,,,,,,,,,,1.071751,,,,,,,,,,,,,,,bf85bb0f-b681-437b-b371-6ab835ad47ad,114,,,"[64.1, 47.9]",3879656,2,,,,,-2.3561945,,Right Foot,,"[60.0, 43.8]",,High Pass,,5.7982755,,,Leandro Daniel Paredes,16308.0,,,,,,,1,Regular Play,Manuel Pucciarelli,7054.0,Right Center Forward,11,Empoli,290,['52b68bae-42b0-4600-97e9-1764c92e0281'],34,,,,,,,,,,,,,,,,,,,Empoli,290,00:02:34.996,Pass,
,,,,,,,,,,,,,,,,,,,2.674457,,,,,,,,,,,,,,,2d0e8446-1657-471e-83ef-bd38895e411e,117,,,"[60.3, 43.6]",3879656,2,,,,,0.22702083,,Right Foot,,"[93.2, 51.2]",,High Pass,,33.766403,,,Riccardo Saponara,7150.0,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,11,Empoli,290,['3ce54ea0-4625-4094-ad82-87c95d2f1de3'],36,,,,,,,,,,,,,,,,,,,Empoli,290,00:02:36.108,Pass,
,,,,,,,,,,,,,,,,,,,5.231027,,,,,,,,,,,,,,,5dd783b4-43d4-4014-bc9e-ae87c231fabc,127,,,"[6.0, 44.0]",3879656,3,,True,,,-0.8119406,,Right Foot,,"[44.5, 3.4]",,High Pass,,55.951855,,,Adam Masina,7169.0,,,True,,,Goal Kick,1,From Goal Kick,Antonio Mirante,7174.0,Goalkeeper,12,Bologna,240,['5df05de8-1e7d-4d2a-8359-0eed73269905'],4,,,,,,,,,,,,,,,,,,,Bologna,240,00:03:04.937,Pass,
,,,,,,,,,,,,,,,,,,,0.525875,,,,,,,,,,,,,,,d00fe0f6-a633-4cc7-8e69-c74d77ca2faf,129,,,"[44.4, 3.8]",3879656,3,,,,,2.2621334,,Other,,"[39.6, 9.6]",,Low Pass,,7.528612,,,Franco Brienza,45591.0,,,,,,,1,From Goal Kick,Adam Masina,7169.0,Left Back,12,Bologna,240,['60760886-bd48-4c5a-b11e-b26a17ebf251'],10,,,,,,,,,,,,,,,,,,,Bologna,240,00:03:10.230,Pass,
,,,,,,,,,,,,,,,,,,,0.765049,,,,,,,,,,,,,,,666c583a-d3a8-42c1-9cdb-6dc1a5032803,132,,,"[40.6, 9.4]",3879656,3,,,,,-0.1665834,,Left Foot,,"[51.9, 7.5]",,Ground Pass,,11.458621,,,Godfred Donsah,8280.0,,,,,,,1,From Goal Kick,Franco Brienza,45591.0,Left Wing,12,Bologna,240,['24dfa846-c6af-445d-b984-3aa108d095bb'],11,,,,,,,,,,,,,,,,,,,Bologna,240,00:03:11.033,Pass,
,,,,,,,,,,,,,,,,,,,0.935214,,,,,,,,,,,,,,,f4d4ea81-3ec1-49cd-8fb7-9fd30c0d4a55,137,,,"[62.9, 80.0]",3879656,3,,,,,-1.9800422,,,,"[59.3, 71.7]",,Low Pass,,9.047099,,,Leandro Daniel Paredes,16308.0,,,,,,Throw-in,1,From Throw In,Vincent Laurini,7155.0,Right Back,13,Empoli,290,['a91b9bb7-da6d-4bc2-85f8-7a2ead8ba42d'],24,,,,,,,,,,,,,,,,,,,Empoli,290,00:03:24.362,Pass,
