bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.981442,,,,,,,,,,,2b99066b-cbc2-4f49-a370-775d7010b4b1,16,,,"[101.5, 67.1]",3879720,0,,,,-1.3904567,,Head,True,,"[104.8, 49.0]",,High Pass,,18.398369,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Kick Off,José María Callejón Bueno,7029.0,Right Wing,2,Napoli,227,['bd788317-a49d-4481-8e0c-28642731d9c3'],7,,,,,,,,,,,,,,,,,Napoli,227,00:00:07.910,Pass,
,,,,,,,,,,,,,,,,,0.760556,,,,,,,,,,,22f43c56-7544-4a28-aff9-a645bb63ad37,22,,,"[120.0, 80.0]",3879720,0,,,,-1.776479,,Right Foot,,,"[117.1, 66.1]",,Ground Pass,,14.199296,,,,,Lorenzo Insigne,7037.0,,,,,Corner,1,From Corner,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,3,Napoli,227,['46cdabbb-a9c6-4773-8d0c-81a3c4c6d0e2'],35,,,,,,,,,,,,,,,,,Napoli,227,00:00:35.471,Pass,
,,,,,,,,,,,,,,,,,1.424848,,,,,,,,,,,d26c5004-bd84-4328-a14b-9d14a3cd5668,26,,,"[117.8, 71.0]",3879720,0,,,,1.6207547,,Right Foot,,,"[117.5, 77.0]",,Ground Pass,,6.0074954,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Corner,Lorenzo Insigne,7037.0,Left Wing,3,Napoli,227,"['08fbb77a-d28e-4e60-80cb-249e0745f318', '68eab8fe-1504-400e-a76d-1d3fc36371d6']",36,,,,,,,,,,,,,,,,,Napoli,227,00:00:36.427,Pass,True
,,,,,,,,,,,,,,,,,1.130366,,,,,,,,,,,cd0a8f51-5dca-471d-918f-3a7ae9ffe601,30,,,"[117.8, 77.3]",3879720,0,,,,-3.0609598,,Left Foot,,,"[107.9, 76.5]",,Ground Pass,,9.932271,,,,,Lorenzo Insigne,7037.0,,,,,,1,From Corner,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,3,Napoli,227,"['107e90e6-903d-4a61-b51f-be49a5fc9510', '9cbda314-2e2c-40f5-9eb0-2da4c599fd74']",38,,,,,,,,,,,,,,,,,Napoli,227,00:00:38.871,Pass,True
,,,,,,,,,,,,,,,,,0.987597,,,,,,,,,,,a9fe68e4-57d5-4586-8c86-2ebd772038f5,32,,,"[106.9, 77.9]",3879720,0,,,,-1.2077848,,Right Foot,,,"[116.7, 52.1]",,High Pass,,27.59855,,,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Corner,Lorenzo Insigne,7037.0,Left Wing,3,Napoli,227,"['444a579f-613d-4024-8fb6-d7b6bf0424af', '55c54357-8891-47fd-b14d-658b05d786e6']",40,,,,,,,,,,,,,,,,,Napoli,227,00:00:40.002,Pass,
,,,,,,,,,,,,,,,,,0.715437,,,,,,,,,,,e9f9b254-94af-455b-8f45-c3ec0a33f2f5,35,,,"[101.7, 80.0]",3879720,1,,,,-1.6438369,,,,,"[101.1, 71.8]",,Low Pass,,8.221922,,,,,José María Callejón Bueno,7029.0,,,,,Throw-in,1,From Throw In,Christian Maggio,7027.0,Right Back,4,Napoli,227,['4fc67bd6-b064-4a96-8eeb-32346ffd3793'],6,,,,,,,,,,,,,,,,,Napoli,227,00:01:06.828,Pass,
,,,,,,,,,,,,,,,,,1.939957,,,,,,,,,,,35f155fe-cf74-4283-8ab3-01d6495130c0,38,,,"[101.1, 71.8]",3879720,1,,,,0.17219082,,Right Foot,,,"[117.2, 74.6]",,Low Pass,,16.341665,,,,,Christian Maggio,7027.0,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,4,Napoli,227,['2087f659-e116-4903-9aef-e40d479ee267'],7,,,,,,,,,,,,,,,,,Napoli,227,00:01:07.584,Pass,
,,,,,,,,,,,,,,,,,0.808143,,,,,,,,,,,a4ee2552-7355-4f33-9ae7-8f09ff99da0d,41,,,"[117.2, 74.0]",3879720,1,,,,-1.7403245,,Right Foot,,True,"[113.4, 51.8]",,Low Pass,,22.522877,,,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Throw In,Christian Maggio,7027.0,Right Back,4,Napoli,227,"['2152449b-2f0b-4ada-82f9-99f5a1f22ae8', 'a1133b09-a2f1-4cf9-b9a0-c90b7192c039']",9,,,,,,,,,,,,,,,,,Napoli,227,00:01:09.524,Pass,
,,,,,,,,,,,,,,,,,3.322213,,,,,,,,,,,19b34a13-f077-4eb3-a6ca-a43e3c573737,44,,,"[120.0, 80.0]",3879720,1,,,,-1.9897857,,Right Foot,,,"[98.4, 31.5]",,High Pass,,53.09247,,,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,5,Napoli,227,['6a72a106-5f08-490a-b0a9-95c07582bd96'],35,,,,,,,,,,,,,,,,,Napoli,227,00:01:35.828,Pass,
,,,,,,,,,,,,,,,,,3.244519,,,,,,,,,,,6a72a106-5f08-490a-b0a9-95c07582bd96,45,,,"[21.7, 48.6]",3879720,1,,,,1.2636315,,Head,,,"[27.6, 67.2]",,High Pass,,19.513329,,,,,Abdoulay Konko,26683.0,,,,,Recovery,1,From Corner,Antonio Candreva,7776.0,Right Wing,5,Napoli,227,"['19b34a13-f077-4eb3-a6ca-a43e3c573737', 'f5ca0281-87dc-4fb0-aa24-187fa3d6065e']",39,,,,,,,,,,,,,,,,,Lazio,236,00:01:39.150,Pass,
,,,,,,,,,,,,,,,,,2.284451,,,,,,,,,,,d10e296e-56ed-4a71-89bb-1097cc842c85,48,,,"[43.7, 75.3]",3879720,1,,,,-0.5742066,,Right Foot,,,"[85.9, 48.0]",,High Pass,,50.26062,,,Incomplete,,Senad Lulić,7785.0,,,,,,1,From Corner,Abdoulay Konko,26683.0,Left Back,5,Napoli,227,"['8855a192-23d3-4fa8-a9ea-9d387c588346', 'daf9a365-e83c-4f97-b999-7d6b2e99d276']",45,,,,,,,,,,,,,,,,,Lazio,236,00:01:45.648,Pass,
,,,,,,,,,,,,,,,,,1.613256,,,,,,,,,,,daf9a365-e83c-4f97-b999-7d6b2e99d276,50,,,"[34.2, 32.1]",3879720,1,,,,0.48312566,,Head,,,"[46.4, 38.5]",,Low Pass,,13.776793,,,Incomplete,,David López Silva,6754.0,,,,,Recovery,1,From Corner,Christian Maggio,7027.0,Right Back,5,Napoli,227,"['31d2e763-9271-457c-b112-e9e8ff632569', '36ae8574-fb3d-4e01-a445-74a583e764d8', 'd10e296e-56ed-4a71-89bb-1097cc842c85']",47,,,,,,,,,,,,,,,,,Napoli,227,00:01:47.932,Pass,
,,,,,,,,,,,,,,,,,1.692465,,,,,,,,,,,d2979062-761b-4aab-a81c-c9f60508301a,53,,,"[22.0, 28.7]",3879720,1,,,,2.5733058,,Left Foot,,,"[5.4, 39.3]",,Ground Pass,,19.695684,,,,,José Manuel Reina Páez,7028.0,,,,,Recovery,1,From Corner,Ivan Strinić,5457.0,Left Back,5,Napoli,227,['f066f7a0-66e1-4d13-bdcc-a664efc912da'],51,,,,,,,,,,,,,,,,,Napoli,227,00:01:51.903,Pass,
,,,,,,,,,,,,,,,,,2.171491,,,,,,,,,,,a01409b3-568d-4733-803e-2fdfc6e93087,57,,,"[7.8, 38.5]",3879720,1,,,,-0.4332964,,Right Foot,,,"[50.6, 18.7]",,High Pass,,47.15803,,,Incomplete,,Lorenzo Insigne,7037.0,,,,,,1,From Corner,José Manuel Reina Páez,7028.0,Goalkeeper,5,Napoli,227,"['2da4ca62-48bd-4129-bda3-6f6433b34113', '5933f47f-5496-4094-96fc-b65e2075c45b', 'e7bea280-c668-40a8-bfd4-89dbc14ac939']",53,,,,,,,,,,,,,,,,,Napoli,227,00:01:53.676,Pass,True
,,,,,,,,,,,,,,,,,1.357906,,,,,,,,,,,e7bea280-c668-40a8-bfd4-89dbc14ac939,59,,,"[69.5, 61.4]",3879720,1,,,,-0.57004046,,Other,,,"[77.3, 56.4]",,Low Pass,,9.264988,,,,,Marco Parolo,8173.0,,,,,Recovery,1,Regular Play,Dušan Basta,8443.0,Right Back,6,Lazio,236,"['a01409b3-568d-4733-803e-2fdfc6e93087', 'adbca124-bb24-43a0-9c96-d7160ed48fbb']",55,,,,,,,,,,,,,,,,,Lazio,236,00:01:55.847,Pass,
,,,,,,,,,,,,,,,,,1.87098,,,,,,,,,,,a11cc6ba-2ed5-4107-b22f-bae11cb4fcf5,61,,,"[77.3, 56.4]",3879720,1,,,,1.1924336,,Right Foot,,,"[83.7, 72.5]",,High Pass,,17.325415,,,,,Antonio Candreva,7776.0,,,,,,1,Regular Play,Marco Parolo,8173.0,Right Center Midfield,6,Lazio,236,['8a4ba33e-fec9-45be-b28e-18719c8bac16'],57,,,,,,,,,,,,,,,,,Lazio,236,00:01:57.205,Pass,
,,,,,,,,,,,,,,,,,2.070112,,,,,,,,,,,2733d0d0-1696-4d12-8bf1-f2c1fcfbfc61,63,,,"[83.7, 72.8]",3879720,1,,,,-0.81783515,,Right Foot,,,"[100.1, 55.3]",,High Pass,,23.983536,,,Incomplete,,Dušan Basta,8443.0,,,,,,1,Regular Play,Antonio Candreva,7776.0,Right Wing,6,Lazio,236,"['53e9af37-a760-4497-be37-507ddd6b26b8', '814c5a76-c281-4ebe-9fd4-bbad9c845b5f']",59,,,,,,,,,,,,,,,,,Lazio,236,00:01:59.076,Pass,
,,,,,,,,,,,,,,,,,1.738408,,,,,,,,,,,814c5a76-c281-4ebe-9fd4-bbad9c845b5f,66,,,"[20.0, 24.8]",3879720,2,,,,-1.300283,,Head,,,"[23.3, 12.9]",,High Pass,,12.349089,,,,,Ivan Strinić,5457.0,,,,,Recovery,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,6,Lazio,236,"['09276b47-78b6-4bda-b788-e082b91c9b50', '2733d0d0-1696-4d12-8bf1-f2c1fcfbfc61', '8b6cd567-8d0f-451e-8b8e-e44f009c74c7']",1,,,,,,,,,,,,,,,,,Napoli,227,00:02:01.146,Pass,True
,,,,,,,,,,,,,,,,,2.006056,,,,,,,,,,,1c8682f9-e3b5-4d7d-9eff-e164e5b085bc,70,,,"[19.4, 8.4]",3879720,2,,,,0.32322764,,Left Foot,,,"[39.7, 15.2]",,High Pass,,21.408644,,,Incomplete,,Lorenzo Insigne,7037.0,,,,,,1,Regular Play,Ivan Strinić,5457.0,Left Back,6,Lazio,236,"['4b94454a-bfae-4f1e-a057-78b1b54b5462', '76706c21-529d-42ba-8ab1-9b32d073a307', 'e42b8994-3445-4a18-9708-1ecb33c81ffa']",3,,,,,,,,,,,,,,,,,Napoli,227,00:02:03.608,Pass,True
,,,,,,,,,,,,,,,,,0.72223,,,,,,,,,,,4b94454a-bfae-4f1e-a057-78b1b54b5462,72,,,"[80.4, 64.9]",3879720,2,,,,0.7568345,,Head,,,"[87.6, 71.7]",,Low Pass,,9.903535,,,,,Antonio Candreva,7776.0,,,,,Recovery,1,Regular Play,Ogenyi Eddy Onazi,33311.0,Center Defensive Midfield,6,Lazio,236,"['1c8682f9-e3b5-4d7d-9eff-e164e5b085bc', 'b44d5de4-ab47-4791-bbfb-f6e7881fb1b1']",5,,,,,,,,,,,,,,,,,Lazio,236,00:02:05.614,Pass,
,,,,,,,,,,,,,,,,,2.332123,,,,,,,,,,,bab21d97-ca94-4810-80a4-d48b0c386d75,74,,,"[87.6, 71.7]",3879720,2,,,,0.1116033,,Right Foot,,,"[99.2, 73.0]",,High Pass,,11.672618,,,Incomplete,,Marco Parolo,8173.0,,,,,,1,Regular Play,Antonio Candreva,7776.0,Right Wing,6,Lazio,236,"['1c20b3f3-a5a0-41aa-aa88-f9499c785db5', 'f0e50e23-5c49-43c6-9b6f-cac00abfaf28']",6,,,,,,,,,,,,,,,,,Lazio,236,00:02:06.336,Pass,
,,,,,,,,,,,,,,,,,7.119195,,,,,,,,,,,f0e50e23-5c49-43c6-9b6f-cac00abfaf28,77,,,"[20.9, 7.1]",3879720,2,,,,-0.028125573,,Left Foot,,,"[60.0, 6.0]",,High Pass,,39.11547,,,Incomplete,,Lorenzo Insigne,7037.0,,,,,Recovery,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,6,Lazio,236,"['2b854305-1291-463d-884d-f8723d8852c1', 'afb1a9d4-c54d-4652-a6c0-7415a72aa35b', 'bab21d97-ca94-4810-80a4-d48b0c386d75', 'f4050585-76e6-4660-b637-7e66b5e0ebdd']",8,,,,,,,,,,,,,,,,,Napoli,227,00:02:08.668,Pass,True
,,,,,,,,,,,,,,,,,1.954846,,,,,,,,,,,2b854305-1291-463d-884d-f8723d8852c1,80,,,"[60.1, 74.1]",3879720,2,,,True,-1.1505996,,,,,"[66.4, 60.0]",,High Pass,,15.443445,,,,,Senad Lulić,7785.0,,,,,Recovery,1,Regular Play,Ogenyi Eddy Onazi,33311.0,Center Defensive Midfield,6,Lazio,236,"['b7c0774d-266a-4693-98cb-8df68226d91c', 'e1302773-1657-437a-92de-52118ae301f1', 'f0e50e23-5c49-43c6-9b6f-cac00abfaf28']",15,,,,,,,,,,,,,,,,,Lazio,236,00:02:15.787,Pass,True
,,,,,,,,,,,,,,,,,2.555196,,,,,,,,,,,31c296f9-56a9-4c56-8af9-5a0522b10bfc,83,,,"[66.4, 59.9]",3879720,2,,,True,1.3187003,,,,,"[71.5, 79.7]",,High Pass,,20.446272,,,Out,,Antonio Candreva,7776.0,,,,,,1,Regular Play,Senad Lulić,7785.0,Left Center Midfield,6,Lazio,236,"['1084acca-f5af-4b77-91e1-97706856b675', 'c09dc14c-47e0-4274-bf26-a92bd39a2a7c']",17,,,,,,,,,,,,,,,,,Lazio,236,00:02:17.742,Pass,True
,,,,,,,,,,,,,,,,,1.023911,,,,,,,,,,,fb9c708b-2c34-447e-93f2-7cb3d85011c3,85,,,"[60.3, 0.1]",3879720,2,,,,1.0952445,,,,,"[68.9, 16.8]",,Low Pass,,18.784302,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,Throw-in,1,From Throw In,Ivan Strinić,5457.0,Left Back,7,Napoli,227,['c63058bc-131b-4f25-8c84-3fd406bdb122'],29,,,,,,,,,,,,,,,,,Napoli,227,00:02:29.284,Pass,
,,,,,,,,,,,,,,,,,1.424316,,,,,,,,,,,9f451bb6-de60-455f-be0a-4d1a10fbf73a,87,,,"[68.9, 15.6]",3879720,2,,,,2.2688596,,Right Foot,,,"[59.0, 27.4]",,Ground Pass,,15.402922,,,Incomplete,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Center Forward,7,Napoli,227,"['3de38a29-7335-42ef-b440-2ab36182120c', 'd0e07606-00d8-4f48-b1d7-02342443a773']",30,,,,,,,,,,,,,,,,,Napoli,227,00:02:30.307,Pass,
,,,,,,,,,,,,,,,,,1.547073,,,,,,,,,,,d0e07606-00d8-4f48-b1d7-02342443a773,90,,,"[61.1, 52.7]",3879720,2,,,,1.152572,,Left Foot,,,"[66.7, 65.3]",,Ground Pass,,13.788401,,,,,Antonio Candreva,7776.0,,,,,Recovery,1,From Throw In,Senad Lulić,7785.0,Left Center Midfield,7,Napoli,227,"['164a297d-6f7b-4ebd-8104-12151fa9187e', '9f451bb6-de60-455f-be0a-4d1a10fbf73a', 'beaff816-d56f-41ec-b059-c4258abd301b']",31,,,,,,,,,,,,,,,,,Lazio,236,00:02:31.732,Pass,True
,,,,,,,,,,,,,,,,,0.789305,,,,,,,,,,,26a8d02c-c5e5-4d4e-94bc-877982019bbd,99,,,"[45.9, 20.2]",3879720,2,,,,2.7142193,,Right Foot,,,"[35.8, 24.8]",,Ground Pass,,11.098198,,,,,Kalidou Koulibaly,5675.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,7,Napoli,227,"['24705353-9bf0-4816-b005-60d82b07a2e9', 'a657712e-370c-4693-9a1f-71c33437c1ee']",36,,,,,,,,,,,,,,,,,Napoli,227,00:02:36.322,Pass,True
,,,,,,,,,,,,,,,,,0.974623,,,,,,,,,,,30b40582-7378-4251-ba3b-889764f0facf,102,,,"[35.8, 24.8]",3879720,2,,,,-1.2639067,,Right Foot,,,"[40.3, 10.6]",,Ground Pass,,14.895972,,,,,Ivan Strinić,5457.0,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,7,Napoli,227,['2a9089b3-05f6-4728-8203-632e651eb747'],37,,,,,,,,,,,,,,,,,Napoli,227,00:02:37.151,Pass,
,,,,,,,,,,,,,,,,,1.065579,,,,,,,,,,,3b62db7c-731b-4e4b-b3b3-c083803ccc94,105,,,"[40.3, 10.6]",3879720,2,,,,2.1112158,,Left Foot,,,"[33.1, 22.6]",,Ground Pass,,13.994285,,,,,Kalidou Koulibaly,5675.0,,,,,,1,From Throw In,Ivan Strinić,5457.0,Left Back,7,Napoli,227,['19275e9e-618e-4396-b65d-2191d4b32e34'],38,,,,,,,,,,,,,,,,,Napoli,227,00:02:38.166,Pass,
,,,,,,,,,,,,,,,,,0.811058,,,,,,,,,,,a2c4d299-c25e-4f78-a650-76c153e0fb56,107,,,"[32.9, 20.1]",3879720,2,,,,0.62117624,,Left Foot,,,"[43.1, 27.4]",,Ground Pass,,12.543125,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,7,Napoli,227,['3c15b145-c62d-4438-b08f-116be65edc21'],39,,,,,,,,,,,,,,,,,Napoli,227,00:02:39.231,Pass,
