50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.307671,,,,,,,,,,,,,7a38f8fa-f7d1-4710-aedd-44a42c35f06a,17,,"[55.4, 1.3]",3879621,0,,,,,2.9899871,,Left Foot,,,"[33.8, 4.6]",,Ground Pass,,21.85063,,,,,Emiliano Moretti,7476.0,,,,,,1,From Kick Off,Cristian Molinaro,7479.0,Left Wing Back,2,Torino,241,"['570a5eb2-83d5-4a19-9a03-eadd5dbdea44', 'a662c3ca-85f1-4f49-94cd-74d7c4d8784f']",8,,,,,,,,,,,,,,,,,Torino,241,00:00:08.848,Pass,True
,,,,,,,,,,,,,,,,,,1.658628,,,,,,,,,,,,,9ba64328-94a4-412b-83a9-6b769fca6f3e,24,,"[35.1, 18.7]",3879621,0,,,,,2.1693742,,Left Foot,,,"[21.8, 38.2]",,Ground Pass,,23.603813,,,,,Kamil Glik,3034.0,,,,,,1,From Kick Off,Emiliano Moretti,7476.0,Left Center Back,2,Torino,241,['6a2ac7b3-466d-4b3f-8b22-58d1e6afb64b'],13,,,,,,,,,,,,,,,,,Torino,241,00:00:13.462,Pass,
,,,,,,,,,,,,,,,,,,1.765952,,,,,,,,,,,,,d085be24-bdb4-46f3-813c-ebbda11c4a3a,26,,"[21.6, 39.8]",3879621,0,,True,,,1.8521471,,Right Foot,,,"[16.6, 57.1]",,Ground Pass,,18.008053,,,,,Cesare Bovo,40427.0,,,,,,1,From Kick Off,Kamil Glik,3034.0,Center Back,2,Torino,241,['d4bdadf6-61c7-4f62-81a2-52ab6dd6c043'],15,,,,,,,,,,,,,,,,,Torino,241,00:00:15.969,Pass,
,,,,,,,,,,,,,,,,,,1.517397,,,,,,,,,,,,,f4789c32-8d2d-42a7-a58e-1c0619d199bb,28,,"[19.8, 53.4]",3879621,0,,True,,,1.0673027,,Right Foot,,,"[32.8, 77.0]",,Ground Pass,,26.943645,,,,,Bruno da Silva Peres,6965.0,,,,,,1,From Kick Off,Cesare Bovo,40427.0,Right Center Back,2,Torino,241,['623c2534-5222-4488-8926-248e00ee5e51'],17,,,,,,,,,,,,,,,,,Torino,241,00:00:17.978,Pass,
,,,,,,,,,,,,,,,,,,1.639161,,,,,,,,,,,,,b7f51af4-5da0-434e-9300-9a9e4956ec2d,30,,"[33.4, 58.3]",3879621,0,,,,,-2.4719536,,Right Foot,,,"[21.4, 48.8]",,Ground Pass,,15.305228,,,,,Kamil Glik,3034.0,,,,,,1,From Kick Off,Bruno da Silva Peres,6965.0,Right Wing Back,2,Torino,241,['3a1ff89e-d41a-43c9-a3f8-47152e8ecb10'],20,,,,,,,,,,,,,,,,,Torino,241,00:00:20.998,Pass,
,,,,,,,,,,,,,,,,,,1.624548,,,,,,,,,,,,,22dbd098-85b6-4929-8186-d5639761c556,33,,"[20.6, 47.8]",3879621,0,,,,,-0.31597027,,Right Foot,,,"[51.8, 37.6]",,Ground Pass,,32.82499,,,Incomplete,,Daniele Baselli,7465.0,,,,,,1,From Kick Off,Kamil Glik,3034.0,Center Back,2,Torino,241,"['9577c51b-ec14-43b3-96f6-4b46f8fd1641', 'd4ade599-1b4e-4d79-bd95-96d690907356']",22,,,,,,,,,,,,,,,,,Torino,241,00:00:22.638,Pass,
,,,,,,,,,,,,,,,,,,1.547191,,,,,,,,,,,,,b387a618-7067-474d-9763-23d785bd271b,37,,"[64.3, 39.0]",3879621,0,,,,,2.55359,,Right Foot,,,"[55.0, 45.2]",,Ground Pass,,11.177209,,,,,Guglielmo Stendardo,40426.0,,,,,,1,Regular Play,Carlos Emilio Carmona Tello,35923.0,Right Center Midfield,3,Atalanta,228,['22b4f171-bb0c-48b4-8af2-bd8ac4d9db06'],25,,,,,,,,,,,,,,,,,Atalanta,228,00:00:25.029,Pass,
,,,,,,,,,,,,,,,,,,3.044619,,,,,,,,,,,,,76bc3ddd-643e-4016-aa53-464bd9db0ead,39,,"[55.0, 45.4]",3879621,0,,,,,1.5916266,,Left Foot,,,"[54.4, 74.2]",,Ground Pass,,28.80625,,,,,Andrea Masiello,6992.0,,,,,,1,Regular Play,Guglielmo Stendardo,40426.0,Right Center Back,3,Atalanta,228,['f6cf2dce-c08c-488f-a136-d1bc805d0041'],26,,,,,,,,,,,,,,,,,Atalanta,228,00:00:26.576,Pass,
,,,,,,,,,,,,,,,,,,1.814933,,,,,,,,,,,,,c048b786-6b17-47c3-b1c8-59f5ec5cbe27,42,,"[55.8, 76.1]",3879621,0,,,,,-2.2952943,,Right Foot,,,"[40.4, 58.7]",,Ground Pass,,23.23618,,,,,Guglielmo Stendardo,40426.0,,,,,,1,Regular Play,Andrea Masiello,6992.0,Right Back,3,Atalanta,228,['ce193ec2-9095-4904-8c72-f2eae6d161fa'],30,,,,,,,,,,,,,,,,,Atalanta,228,00:00:30.744,Pass,
,,,,,,,,,,,,,,,,,,1.26204,,,,,,,,,,,,,f283d72c-8f3c-46b9-a401-f673da1a1003,45,,"[44.0, 56.9]",3879621,0,,,,,1.3888681,,Right Foot,,,"[47.9, 78.1]",,Ground Pass,,21.555742,,,,,Andrea Masiello,6992.0,,,,,,1,Regular Play,Guglielmo Stendardo,40426.0,Right Center Back,3,Atalanta,228,['6a01d044-a071-439b-9833-94e6fbaf2b1e'],37,,,,,,,,,,,,,,,,,Atalanta,228,00:00:37.907,Pass,
,,,,,,,,,,,,,,,,,,3.984571,,,,,,,,,,,,,ff166ff6-b823-435c-8616-dd281cc1752a,49,,"[43.1, 73.2]",3879621,0,,,,,-1.6838032,,Left Foot,,,"[37.8, 26.5]",,High Pass,,46.999786,,,,,Gabriel Alejandro Paletta,38237.0,,True,,,,1,Regular Play,Andrea Masiello,6992.0,Right Back,3,Atalanta,228,['193b793f-aa14-40af-8b5c-2e692e8c8d3d'],43,,,,,,,,,,,,,,,,,Atalanta,228,00:00:43.069,Pass,
,,,,,,,,,,,,,,,,,,1.603509,,,,,,,,,,,,,5cb3c1fe-f908-4eef-aa4e-b4aff532ba82,51,,"[37.8, 26.4]",3879621,0,,,,,-1.2063887,,Right Foot,,,"[45.2, 7.0]",,Ground Pass,,20.76343,,,,,Gianpaolo Bellini,386607.0,,,,,,1,Regular Play,Gabriel Alejandro Paletta,38237.0,Left Center Back,3,Atalanta,228,['b0e4a7ac-11bf-4dc2-8e2d-2dc1b21c5e3b'],47,,,,,,,,,,,,,,,,,Atalanta,228,00:00:47.053,Pass,
,,,,,,,,,,,,,,,,,,1.328622,,,,,,,,,,,,,b9d09687-bf4e-4209-b13b-3d5a4d4bc2b1,54,,"[46.2, 6.7]",3879621,0,,,,,0.3148778,,Left Foot,,,"[63.7, 12.4]",,Ground Pass,,18.40489,,,,,Alejandro Darío Gómez,7006.0,,,,,,1,Regular Play,Gianpaolo Bellini,386607.0,Left Back,3,Atalanta,228,['4a6d34be-4fa4-4f74-96e0-a92e8375853e'],49,,,,,,,,,,,,,,,,,Atalanta,228,00:00:49.782,Pass,
,,,,,,,,,,,,,,,,,,1.568388,,,,,,,,,,,,,49947339-be1e-44ec-ad59-5ccd9e7c3eff,56,,"[63.5, 12.5]",3879621,0,,,,,1.6929129,,Right Foot,,,"[60.8, 34.5]",,Ground Pass,,22.165062,,,Incomplete,,Maximiliano Nicol Moralez,12759.0,,,,,,1,Regular Play,Alejandro Darío Gómez,7006.0,Left Wing,3,Atalanta,228,"['bbfa62d9-12b3-4931-933a-a462a48b8fd2', 'e4f7bf43-3f55-482a-bedd-dd8a073ec5cc']",51,,,,,,,,,,,,,,,,,Atalanta,228,00:00:51.111,Pass,
,,,,,,,,,,,,,,,,,,2.530802,,,,,,,,,,,,,a547d76f-6ad3-4925-b382-04d7980a58c6,60,,"[56.9, 35.0]",3879621,0,,,,,1.742035,,Right Foot,,,"[54.6, 48.3]",,Ground Pass,,13.497407,,,,,Carlos Emilio Carmona Tello,35923.0,,,,,Recovery,1,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,3,Atalanta,228,['224a0d74-bd6d-4f5a-902f-678d6d6f6909'],53,,,,,,,,,,,,,,,,,Atalanta,228,00:00:53.751,Pass,
,,,,,,,,,,,,,,,,,,1.47221,,,,,,,,,,,,,2555dd73-9ec6-4668-b623-39faaf19aae4,62,,"[54.2, 48.1]",3879621,0,,,,,2.7155986,,Right Foot,,,"[42.3, 53.5]",,Ground Pass,,13.0679,,,,,Guglielmo Stendardo,40426.0,,,,,,1,Regular Play,Carlos Emilio Carmona Tello,35923.0,Right Center Midfield,3,Atalanta,228,['100cedbf-2954-4e39-8b99-1f06d4b80520'],56,,,,,,,,,,,,,,,,,Atalanta,228,00:00:56.282,Pass,
,,,,,,,,,,,,,,,,,,1.678908,,,,,,,,,,,,,4f5fcb2a-8962-4b12-9f7f-f5f6431faef6,65,,"[44.4, 57.0]",3879621,0,,,,,1.1683829,,Left Foot,,,"[52.7, 76.5]",,Ground Pass,,21.192923,,,,,Andrea Masiello,6992.0,,,,,,1,Regular Play,Guglielmo Stendardo,40426.0,Right Center Back,3,Atalanta,228,['f51ebdae-6645-44a6-a367-c0b98653cf20'],59,,,,,,,,,,,,,,,,,Atalanta,228,00:00:59.096,Pass,
,,,,,,,,,,,,,,,,,,1.064211,,,,,,,,,,,,,fbd5c4b5-9bb5-4b54-9fac-89d2a41af8a4,68,,"[55.1, 75.7]",3879621,1,,,,,-0.9884434,,Right Foot,,,"[65.9, 59.3]",,Ground Pass,,19.6367,,,,,Maximiliano Nicol Moralez,12759.0,,,,,,1,Regular Play,Andrea Masiello,6992.0,Right Back,3,Atalanta,228,['d4c304a2-c947-4d8c-ab9e-d8c5f294837f'],2,,,,,,,,,,,,,,,,,Atalanta,228,00:01:02.053,Pass,
,,,,,,,,,,,,,,,,,,3.12338,,,,,,,,,,,,,2f1be062-dcea-47ad-a9ea-a7bcddc69614,71,,"[65.9, 53.9]",3879621,1,,,,,-1.5892274,,Right Foot,,,"[65.1, 10.5]",,Ground Pass,,43.40737,,,,,Gianpaolo Bellini,386607.0,,True,,,,1,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,3,Atalanta,228,['6df289ef-2ae8-4c8b-bf29-cd52251081e2'],4,,,,,,,,,,,,,,,,,Atalanta,228,00:01:04.792,Pass,
,,,,,,,,,,,,,,,,,,1.701803,,,,,,,,,,,,,d07643b0-8400-4005-97a9-20b32f454667,74,,"[64.8, 11.8]",3879621,1,,,,,2.3592157,,Left Foot,,,"[48.2, 28.3]",,Ground Pass,,23.405342,,,,,Gabriel Alejandro Paletta,38237.0,,,,,,1,Regular Play,Gianpaolo Bellini,386607.0,Left Back,3,Atalanta,228,['864bf772-85c6-47aa-ab41-54aecd3e2baa'],9,,,,,,,,,,,,,,,,,Atalanta,228,00:01:09.467,Pass,
,,,,,,,,,,,,,,,,,,2.123225,,,,,,,,,,,,,ba31109e-a6b6-4fe0-b65e-885e3e6257fe,78,,"[48.9, 30.2]",3879621,1,,,,,1.2827408,,Right Foot,,,"[62.5, 76.1]",,High Pass,,47.872437,,,,,Andrea Masiello,6992.0,,True,,,,1,Regular Play,Gabriel Alejandro Paletta,38237.0,Left Center Back,3,Atalanta,228,['f7ece5e7-cd06-480e-8bc9-c56e07085d3e'],12,,,,,,,,,,,,,,,,,Atalanta,228,00:01:12.346,Pass,
,,,,,,,,,,,,,,,,,,1.025531,,,,,,,,,,,,,2c028c85-fc60-4402-a960-556c5fcd0ffc,81,,"[62.5, 74.7]",3879621,1,,,,,-0.9810606,,Left Foot,,,"[71.4, 61.4]",,Ground Pass,,16.003124,,,,,Maximiliano Nicol Moralez,12759.0,,,,,,1,Regular Play,Andrea Masiello,6992.0,Right Back,3,Atalanta,228,['a9e83cb3-646d-4436-86f2-21092c1078bf'],15,,,,,,,,,,,,,,,,,Atalanta,228,00:01:15.687,Pass,
,,,,,,,,,,,,,,,,,,0.870827,,,,,,,,,,,,,7d1339a4-cff4-44c5-8d67-520d12f1115b,84,,"[70.3, 67.7]",3879621,1,,,,,2.1715102,,Right Foot,,,"[62.9, 78.5]",,Ground Pass,,13.091982,,,,,Carlos Emilio Carmona Tello,35923.0,,,,,,1,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,3,Atalanta,228,['fadca36e-a47e-4c5a-b0c9-e1c5ba52f69a'],18,,,,,,,,,,,,,,,,,Atalanta,228,00:01:18.703,Pass,
,,,,,,,,,,,,,,,,,,1.239529,,,,,,,,,,,,,85bc3ceb-0b65-4cca-8100-0ef24e079ddf,86,,"[62.5, 78.8]",3879621,1,,,,,-2.941072,,Right Foot,,,"[50.2, 76.3]",,Ground Pass,,12.551494,,,,,Andrea Masiello,6992.0,,,,,,1,Regular Play,Carlos Emilio Carmona Tello,35923.0,Right Center Midfield,3,Atalanta,228,['32d4b842-7d87-4e58-9f34-fac5794bd038'],19,,,,,,,,,,,,,,,,,Atalanta,228,00:01:19.574,Pass,
,,,,,,,,,,,,,,,,,,1.776916,,,,,,,,,,,,,7a9b0b0d-4ec5-403d-b91a-834ff3794181,88,,"[50.1, 76.3]",3879621,1,,,,,-2.1511946,,Right Foot,,,"[38.1, 58.0]",,Ground Pass,,21.883556,,,,,Guglielmo Stendardo,40426.0,,,,,,1,Regular Play,Andrea Masiello,6992.0,Right Back,3,Atalanta,228,['f997c946-c306-4c5c-89dd-5890dc2cbba8'],20,,,,,,,,,,,,,,,,,Atalanta,228,00:01:20.814,Pass,
,,,,,,,,,,,,,,,,,,2.133447,,,,,,,,,,,,,689a8efa-8fab-47d1-9e54-037dcfa32556,91,,"[42.0, 55.6]",3879621,1,,,,,-1.5455309,,Right Foot,,,"[42.7, 27.9]",,Ground Pass,,27.708843,,,,,Gabriel Alejandro Paletta,38237.0,,,,,,1,Regular Play,Guglielmo Stendardo,40426.0,Right Center Back,3,Atalanta,228,['a543824b-dce8-4b99-be89-538377ffe91e'],24,,,,,,,,,,,,,,,,,Atalanta,228,00:01:24.512,Pass,
,,,,,,,,,,,,,,,,,,1.372319,,,,,,,,,,,,,ef6e6d34-f15d-4a95-bd7e-f88405e5f857,94,,"[46.6, 21.8]",3879621,1,,,,,-1.1163863,,Right Foot,,,"[55.1, 4.4]",,Ground Pass,,19.365175,,,,,Gianpaolo Bellini,386607.0,,,,,,1,Regular Play,Gabriel Alejandro Paletta,38237.0,Left Center Back,3,Atalanta,228,['f4c7ce53-704d-44f2-bcb9-dc830590b24a'],28,,,,,,,,,,,,,,,,,Atalanta,228,00:01:28.517,Pass,
,,,,,,,,,,,,,,,,,,0.751088,,,,,,,,,,,,,f85b6fe3-e1af-4651-98c2-49b315218893,97,,"[60.0, 4.0]",3879621,1,,,,,-0.14888994,,Left Foot,,,"[74.0, 1.9]",,Ground Pass,,14.156624,,,,,Alejandro Darío Gómez,7006.0,,,,,,1,Regular Play,Gianpaolo Bellini,386607.0,Left Back,3,Atalanta,228,['79eb527d-f3be-4fc7-9e79-2f6cd43be1ad'],31,,,,,,,,,,,,,,,,,Atalanta,228,00:01:31.171,Pass,
,,,,,,,,,,,,,,,,,,2.117503,,,,,,,,,,,,,2aadd49f-2c89-4337-b4bc-a53a81c5eb1f,99,,"[74.0, 2.3]",3879621,1,,,,,0.095751494,,Right Foot,,,"[91.7, 4.0]",,Ground Pass,,17.78145,,,Incomplete,,Germán Gustavo Denis,49439.0,,,,,,1,Regular Play,Alejandro Darío Gómez,7006.0,Left Wing,3,Atalanta,228,"['2aa338dc-e9d7-4d96-af7b-0fbf112badbb', '5b914177-4106-4ba4-857a-d6e5063a2799']",31,,,,,,,,,,,,,,,,,Atalanta,228,00:01:31.922,Pass,
,,,,,,,,,,,,,,,,,,1.932742,,,,,,,,,,,,,59bd8d25-e7a4-4c24-ab47-96129173255c,102,,"[90.8, 0.1]",3879621,1,,,,,0.23075487,,,,,"[107.4, 4.0]",,Low Pass,,17.05198,,,,,Luca Cigarini,8420.0,,,,,Throw-in,1,From Throw In,Gianpaolo Bellini,386607.0,Left Back,4,Atalanta,228,['5a49a7a2-202f-4d01-82b4-746fe0525bdd'],48,,,,,,,,,,,,,,,,,Atalanta,228,00:01:48.490,Pass,
,,,,,,,,,,,,,,,,,,0.05175,,,,,,,,,,,,,9b9bf6ed-8d5b-40d2-820b-2ac1471c60e2,106,,"[112.7, 3.9]",3879621,1,,,,,1.5707964,,Left Foot,,,"[112.7, 7.5]",,Low Pass,,3.6,,,Incomplete,,,,,,,,,1,From Throw In,Luca Cigarini,8420.0,Left Center Midfield,4,Atalanta,228,['29f5d80e-7141-443b-bcfa-b0c7db6758d3'],52,,,,,,,,,,,,,,,,,Atalanta,228,00:01:52.009,Pass,
,,,,,,,,,,,,,,,,,,1.326051,,,,,,,,,,,,,8b93f375-fab2-40cf-a663-0d220222d1ea,108,,"[120.0, 0.1]",3879621,2,,,,,1.6258371,,Right Foot,,,"[118.0, 36.4]",,High Pass,True,36.355053,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Alejandro Darío Gómez,7006.0,Left Wing,5,Atalanta,228,['b27051c9-b0af-4b19-9834-217a1e97437d'],21,,,,,,,,,,,,,,,,,Atalanta,228,00:02:21.514,Pass,
,,,,,,,,,,,,,,,,,,0.731129,,,,,,,,,,,,,99c292b2-509e-4287-a06f-758ddcb21fb0,113,,"[21.4, 55.3]",3879621,2,,,,,-1.8207749,,Right Foot,,,"[20.2, 50.6]",,Ground Pass,,4.8507733,,,,,Fabio Quagliarella,7011.0,,,,,,1,From Corner,Andrea Belotti,7471.0,Left Center Forward,5,Atalanta,228,"['b70196c1-801f-4c27-bb37-518469e25616', 'd6d4a82f-9373-41ad-b937-d1d902e89223']",25,,,,,,,,,,,,,,,,,Torino,241,00:02:25.444,Pass,True
