50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.268526,,,,,,,,,,,,,86026a30-2476-44bc-85ea-3aac422a8dce,21,,"[12.1, 37.8]",3879757,0,,,,-1.7225615,,Right Foot,,,"[9.5, 20.8]",,Ground Pass,,17.197674,,,Ervin Zukanović,7137.0,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,4,AS Roma,229,['b2e84a7e-ff29-4f21-89d8-28b61d85e081'],38,,,,,,,,,,,,,,,,AS Roma,229,00:00:38.976,Pass,
,,,,,,,,,,,,,,,1.775173,,,,,,,,,,,,,a9c65102-52a9-4a9f-9e05-2819e36dfafd,24,,"[8.6, 25.7]",3879757,0,,,,1.7809789,,Left Foot,,,"[5.4, 40.7]",,Ground Pass,,15.337536,,,Wojciech Szczęsny,5669.0,,,,,,1,Regular Play,Ervin Zukanović,7137.0,Left Center Back,4,AS Roma,229,['5242cfae-d0ba-47b6-8699-1a6efd1bfd83'],41,,,,,,,,,,,,,,,,AS Roma,229,00:00:41.658,Pass,
,,,,,,,,,,,,,,,2.881448,,,,,,,,,,,,,6edfcd65-b58b-4e5a-b618-5418391193d3,28,,"[4.9, 46.6]",3879757,0,,,,0.7779689,,Right Foot,,,"[38.8, 80.0]",,High Pass,,47.5896,Out,,Maicon Douglas Sisenando,19299.0,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,4,AS Roma,229,"['1f1e5e1e-681b-4e5e-96c9-d689a0307927', 'bfec0f55-ffed-4874-84c6-d804e634f146']",45,,,,,,,,,,,,,,,,AS Roma,229,00:00:45.129,Pass,True
,,,,,,,,,,,,,,,2.274111,,,,,,,,,,,,,9ed03df0-9a0c-4422-9ab9-42f0ffbe7fac,30,,"[79.7, 0.1]",3879757,0,True,,,2.8093362,,,,,"[48.4, 10.9]",,Low Pass,,33.110874,,,Lorenzo Ariaudo,13612.0,,,,,Throw-in,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,5,Empoli,290,['811116ff-9f4f-4370-b836-20477a47a926'],53,,,,,,,,,,,,,,,,Empoli,290,00:00:53.905,Pass,
,,,,,,,,,,,,,,,1.540193,,,,,,,,,,,,,40243f5b-51d3-48c0-ae2c-0f29d68db3a9,32,,"[48.4, 10.9]",3879757,0,,,,1.8095968,,Left Foot,,,"[41.9, 37.6]",,Ground Pass,,27.47981,,,Uroš Ćosić,16061.0,,,,,,1,From Throw In,Lorenzo Ariaudo,13612.0,Left Center Back,5,Empoli,290,['f67eb65b-44a9-45fe-9a5a-d2a91db9f6d8'],57,,,,,,,,,,,,,,,,Empoli,290,00:00:57.691,Pass,
,,,,,,,,,,,,,,,1.147476,,,,,,,,,,,,,0a351582-5cdc-4a47-9fe4-9b29ea3b09f1,35,,"[54.3, 60.9]",3879757,1,,,,-0.35839403,,Right Foot,,,"[83.4, 50.0]",,Ground Pass,,31.074427,Incomplete,,Massimo Maccarone,40252.0,,,,,,1,From Throw In,Uroš Ćosić,16061.0,Right Center Back,5,Empoli,290,"['02943e4e-f673-4b89-afcf-98bb5585386a', '5f2488be-04a7-429e-914c-19572f1fcb70']",2,,,,,,,,,,,,,,,,Empoli,290,00:01:02.316,Pass,
,,,,,,,,,,,,,,,1.067396,,,,,,,,,,,,,5f2488be-04a7-429e-914c-19572f1fcb70,37,,"[36.7, 30.1]",3879757,1,,,,0.31503925,,Left Foot,,,"[59.1, 37.4]",,Ground Pass,,23.5595,Incomplete,,Mohamed Salah,3531.0,,,,,Interception,1,From Throw In,Ervin Zukanović,7137.0,Left Center Back,5,Empoli,290,"['0a351582-5cdc-4a47-9fe4-9b29ea3b09f1', '8321c346-9ce7-4d7a-81ed-f625c03558b6', 'a0979994-ceba-4ebf-b9e7-76089ced6cd8']",3,,,,,,,,,,,,,,,,AS Roma,229,00:01:03.464,Pass,
,,,,,,,,,,,,,,,5.497956,,,,,,,,,,,,,a0979994-ceba-4ebf-b9e7-76089ced6cd8,39,,"[61.0, 42.7]",3879757,1,,,,0.40866378,,Right Foot,,,"[118.5, 67.6]",,High Pass,,62.659874,Incomplete,,Manuel Pucciarelli,7054.0,,,,,Recovery,1,From Throw In,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,5,Empoli,290,"['5c3b4b0f-f0f4-464f-b5e9-97520da1b740', '5f2488be-04a7-429e-914c-19572f1fcb70', 'a54d29da-0c84-496b-9156-cf3092210248']",4,,,,,,,,,,,,,,,,Empoli,290,00:01:04.531,Pass,
,,,,,,,,,,,,,,,2.963419,,,,,,,,,,,,,ab08e788-17e5-4da7-9cbd-7cd06cfdf3bd,43,,"[17.1, 45.9]",3879757,1,,,,-0.835081,,Right Foot,,,"[51.5, 7.9]",,High Pass,,51.25778,,,Lucas Digne,6849.0,,,,,,1,From Throw In,Wojciech Szczęsny,5669.0,Goalkeeper,5,Empoli,290,['c9847336-69e5-4c8a-b49f-545fca90a112'],20,,,,,,,,,,,,,,,,AS Roma,229,00:01:20.029,Pass,
,,,,,,,,,,,,,,,1.61399,,,,,,,,,,,,,4bd691b3-794c-4253-99de-585a653d57b0,45,,"[53.8, 6.1]",3879757,1,,,,0.2144717,,Head,,,"[74.0, 10.5]",,High Pass,,20.673655,Incomplete,,Stephan El Shaarawy,6979.0,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,5,Empoli,290,"['227ac400-f24e-4163-9a94-911932d3bb7d', 'ddc3743b-87f0-4a52-b03f-97dcb59895e4']",23,,,,,,,,,,,,,,,,AS Roma,229,00:01:23.038,Pass,
,,,,,,,,,,,,,,,0.731688,,,,,,,,,,,,,227ac400-f24e-4163-9a94-911932d3bb7d,47,,"[46.1, 69.6]",3879757,1,,,,0.14531001,,Head,,,"[54.3, 70.8]",,High Pass,,8.28734,,,Piotr Zieliński,5660.0,,,,,Recovery,1,From Throw In,Vincent Laurini,7155.0,Right Back,5,Empoli,290,"['32ef5d6d-2e5e-4dcf-bb78-4be05bb3c482', '4bd691b3-794c-4253-99de-585a653d57b0']",24,,,,,,,,,,,,,,,,Empoli,290,00:01:24.652,Pass,
,,,,,,,,,,,,,,,1.85349,,,,,,,,,,,,,6226b1fd-a51e-4ea6-a213-ed843e93e00a,49,,"[54.8, 67.8]",3879757,1,,,,-3.0158231,,Head,,,"[46.1, 66.7]",,High Pass,,8.769264,,,Uroš Ćosić,16061.0,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,5,Empoli,290,['87abde36-147a-457a-bd70-4a320adb9bbe'],25,,,,,,,,,,,,,,,,Empoli,290,00:01:25.424,Pass,
,,,,,,,,,,,,,,,3.540791,,,,,,,,,,,,,4a18db33-1110-468b-b1f9-24aa86d98472,52,,"[46.1, 66.7]",3879757,1,,,,-0.46840948,,Right Foot,,,"[88.0, 45.5]",,High Pass,,46.95796,Incomplete,,Rade Krunić,11512.0,,,,,,1,From Throw In,Uroš Ćosić,16061.0,Right Center Back,5,Empoli,290,"['4fa9bc99-b695-4f44-82d5-33bad34f8456', 'e2b49777-f34a-4d21-b668-404f88e8e617']",27,,,,,,,,,,,,,,,,Empoli,290,00:01:27.318,Pass,
,,,,,,,,,,,,,,,1.611784,,,,,,,,,,,,,e2b49777-f34a-4d21-b668-404f88e8e617,55,,"[32.1, 34.6]",3879757,1,,,,0.43984258,,Right Foot,,,"[57.6, 46.6]",,High Pass,,28.182442,Incomplete,,Mohamed Salah,3531.0,,,,,Recovery,1,From Throw In,Ervin Zukanović,7137.0,Left Center Back,5,Empoli,290,"['2f07c059-edf5-43f3-aa91-79e9151c836f', '4a18db33-1110-468b-b1f9-24aa86d98472', 'bc793340-b0a4-4be2-b027-2cc4d8136f19', 'd7bdbce3-5fd0-4162-9bfe-a75c0026f984']",30,,,,,,,,,,,,,,,,AS Roma,229,00:01:30.858,Pass,True
,,,,,,,,,,,,,,,1.330071,,,,,,,,,,,,,2f07c059-edf5-43f3-aa91-79e9151c836f,57,,"[62.5, 33.5]",3879757,1,,,,0.30970293,,Head,,,"[72.5, 36.7]",,High Pass,,10.499524,,,Manuel Pucciarelli,7054.0,,,,,Recovery,1,From Throw In,Daniele Croce,40251.0,Left Center Midfield,5,Empoli,290,"['a4c63c6b-3263-45c3-951b-649834275531', 'e2b49777-f34a-4d21-b668-404f88e8e617']",32,,,,,,,,,,,,,,,,Empoli,290,00:01:32.470,Pass,
,,,,,,,,,,,,,,,0.959791,,,,,,,,,,,,,8cbcbbbf-34d1-4a1d-a072-60323b07e22d,60,,"[76.5, 26.5]",3879757,1,,,,-0.94989026,,Right Foot,,,"[86.8, 12.1]",,Ground Pass,,17.70452,,,Mário Rui Silva Duarte,7151.0,,,,,,1,From Throw In,Manuel Pucciarelli,7054.0,Right Center Forward,5,Empoli,290,['63b82439-b6c9-4807-878a-c400c9fe20de'],35,,,,,,,,,,,,,,,,Empoli,290,00:01:35.498,Pass,
,,,,,,,,,,,,,,,1.117716,,,,,,,,,,,,,7bb69cd6-9cfe-4847-9ac1-b85cb32c3b95,63,,"[91.5, 9.8]",3879757,1,,,,0.19860475,,Right Foot,,,"[107.4, 13.0]",,Ground Pass,,16.218817,,,Daniele Croce,40251.0,,,,,,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,5,Empoli,290,['350011ea-c4e2-49c9-8877-4378bd9b3b4e'],38,,,,,,,,,,,,,,,,Empoli,290,00:01:38.757,Pass,
,,,,,,,,,,,,,,,0.99604,,,,,,,,,,,,,6f5cf89a-10d5-4ccf-8884-9b5a8a34ca36,69,,"[7.5, 58.3]",3879757,1,,,,0.92006207,,Right Foot,,,"[14.2, 67.1]",,Ground Pass,,11.060289,,,Miralem Pjanić,6947.0,,,,,,1,Regular Play,Maicon Douglas Sisenando,19299.0,Right Back,6,AS Roma,229,['919f6ee8-1320-4dab-8b5a-c13319bc5ca7'],42,,,,,,,,,,,,,,,,AS Roma,229,00:01:42.149,Pass,
,,,,,,,,,,,,,,,1.129986,,,,,,,,,,,,,59cb7c28-ef24-4a61-ac7f-712e76aedecc,73,,"[11.3, 67.4]",3879757,1,,,,-0.6174059,,Right Foot,,,"[21.3, 60.3]",,Ground Pass,,12.264175,,,Diego Perotti,7456.0,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Right Center Midfield,6,AS Roma,229,"['8908e04f-98e6-4543-89bb-e864489a90a4', '925b25fd-c24f-4df1-bea9-a55f8094f362']",43,,,,,,,,,,,,,,,,AS Roma,229,00:01:43.632,Pass,True
,,,,,,,,,,,,,,,1.146703,,,,,,,,,,,,,33e18a6d-a3e9-4ed5-9948-cd392120f816,77,,"[28.2, 62.1]",3879757,1,,,,0.7853982,,Right Foot,,,"[37.6, 71.5]",,Ground Pass,,13.293608,,,Miralem Pjanić,6947.0,,,,,,1,Regular Play,Diego Perotti,7456.0,Center Forward,6,AS Roma,229,['2d568075-e158-4d6a-8af4-e306f07065b2'],47,,,,,,,,,,,,,,,,AS Roma,229,00:01:47.045,Pass,
,,,,,,,,,,,,,,,1.380823,,,,,,,,,,,,,66487acb-e869-4c00-9b6c-80dcfe454c99,80,,"[93.7, 62.7]",3879757,1,,,,-1.2418774,,Right Foot,True,,"[105.1, 29.3]",,Ground Pass,,35.291924,,,Stephan El Shaarawy,6979.0,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Right Center Midfield,6,AS Roma,229,['fde24881-1af6-4eef-9b0d-6b6a459b31a0'],54,,,,,,,,,,,,,,,,AS Roma,229,00:01:54.912,Pass,
,,,,,,,,,,,,,,,1.55846,,,,,,,,,,,,,6f821ef2-ac02-4ba5-917f-052277d7b687,87,,"[105.4, 25.4]",3879757,1,,,,-2.9522226,,Right Foot,,,"[93.4, 23.1]",,Ground Pass,,12.218429,,,Lucas Digne,6849.0,,,,,,1,Regular Play,Stephan El Shaarawy,6979.0,Left Wing,6,AS Roma,229,"['0869e6e6-0d09-4f12-b89e-6335bb2a73e9', '8b2ce856-0a9b-4500-b826-9fd761b9441c']",59,,,,,,,,,,,,,,,,AS Roma,229,00:01:59.789,Pass,True
,,,,,,,,,,,,,,,0.296534,,,,,,,,,,,,,15f33db7-f3ee-4c34-87d1-08f6661abbdb,90,,"[92.7, 23.1]",3879757,2,,,,0.7235303,,Left Foot,,,"[98.7, 28.4]",,Low Pass,,8.005623,Incomplete,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,6,AS Roma,229,['a15a6e21-2dce-4529-a60c-dbb42561b525'],1,,,,,,,,,,,,,,,,AS Roma,229,00:02:01.515,Pass,
,,,,,,,,,,,,,,,1.575795,,,,,,,,,,,,,10cf53a3-e202-4ad3-8949-4811cf5f5d7e,94,,"[77.3, 27.8]",3879757,2,,,,-0.9453113,,Left Foot,,,"[87.7, 13.4]",,Ground Pass,,17.762882,,,Lucas Digne,6849.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,6,AS Roma,229,['2c77a0b6-4892-4900-b787-7124ab869b12'],6,,,,,,,,,,,,,,,,AS Roma,229,00:02:06.696,Pass,
,,,,,,,,,,,,,,,0.885408,,,,,,,,,,,,,16e4be53-9b55-4a60-a9a8-31b05e49b143,97,,"[87.7, 13.4]",3879757,2,,,,-2.9317644,,Left Foot,,,"[76.9, 11.1]",,Ground Pass,,11.0421915,,,Diego Perotti,7456.0,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,6,AS Roma,229,['157c36a0-5153-4866-9071-ecbe9e1224fd'],9,,,,,,,,,,,,,,,,AS Roma,229,00:02:09.818,Pass,
,,,,,,,,,,,,,,,0.737145,,,,,,,,,,,,,bc796846-680f-43a8-bd55-8f192e31250b,100,,"[78.2, 12.3]",3879757,2,,,,1.2490457,,Right Foot,,,"[81.4, 21.9]",,Ground Pass,,10.119288,,,Miralem Pjanić,6947.0,,,,,,1,Regular Play,Diego Perotti,7456.0,Center Forward,6,AS Roma,229,['ca52c97c-5cd9-4c36-ad46-f6afb8d63153'],11,,,,,,,,,,,,,,,,AS Roma,229,00:02:11.503,Pass,
,,,,,,,,,,,,,,,0.495549,,,,,,,,,,,,,add570cd-2073-4bfb-a246-424d3c2da8f8,104,,"[81.7, 21.0]",3879757,2,,,,2.5935688,,Right Foot,,,"[74.0, 25.7]",,Ground Pass,,9.021087,,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Right Center Midfield,6,AS Roma,229,"['6c05c3a1-999b-4c96-a7c3-12eedf1ff6f7', 'fabb37b2-ff23-42ad-9cc7-941bbe34d3c5']",12,,,,,,,,,,,,,,,,AS Roma,229,00:02:12.727,Pass,True
,,,,,,,,,,,,,,,1.126282,,,,,,,,,,,,,d21dabc5-4770-4f0f-a22e-d054abbcf6e1,107,,"[75.5, 25.7]",3879757,2,,,,-1.2651734,,Left Foot,,,"[81.4, 7.0]",,Ground Pass,,19.608671,,,Diego Perotti,7456.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,6,AS Roma,229,['7bd45f6c-65d1-4e45-9349-67d577e5c402'],15,,,,,,,,,,,,,,,,AS Roma,229,00:02:15.914,Pass,
,,,,,,,,,,,,,,,0.741397,,,,,,,,,,,,,2c626161-a1ce-41e0-855c-900a04485006,110,,"[82.6, 15.8]",3879757,2,,,,1.7641542,,Right Foot,,,"[79.8, 30.1]",,Ground Pass,,14.5715475,,,Radja Nainggolan,6962.0,,,,,,1,Regular Play,Diego Perotti,7456.0,Center Forward,6,AS Roma,229,['95e02cb3-ebf8-4d6d-98dd-0423b6315417'],19,,,,,,,,,,,,,,,,AS Roma,229,00:02:19.365,Pass,
,,,,,,,,,,,,,,,0.91617,,,,,,,,,,,,,40ef9cde-6746-43b3-a845-654d74c6f0ec,114,,"[80.7, 32.1]",3879757,2,,,,-0.49394137,,Right Foot,,,"[89.8, 27.2]",,Ground Pass,,10.335376,Incomplete,,Stephan El Shaarawy,6979.0,,,,,,1,Regular Play,Radja Nainggolan,6962.0,Left Center Midfield,6,AS Roma,229,"['9b5bd786-07cd-4b9c-84b2-1cb0dd244127', 'c3b25c93-443b-4fd0-b4c5-89476c6e02d1', 'f16f420c-4d89-427e-a729-415508349bb0']",20,,,,,,,,,,,,,,,,AS Roma,229,00:02:20.214,Pass,True
,,,,,,,,,,,,,,,3.997672,,,,,,,,,,,,,f16f420c-4d89-427e-a729-415508349bb0,116,,"[30.3, 52.9]",3879757,2,,,,-0.6083022,,Right Foot,,,"[83.0, 16.2]",,High Pass,,64.21978,Incomplete,,Rade Krunić,11512.0,,,,,Recovery,1,Regular Play,Uroš Ćosić,16061.0,Right Center Back,6,AS Roma,229,"['27abf5fd-f4a9-45a6-b522-a17ea46ae690', '40ef9cde-6746-43b3-a845-654d74c6f0ec', '9cda50bb-813c-485e-a6b6-f0faa8b47371']",21,,,,,,,,,,,,,,,,Empoli,290,00:02:21.130,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,3bb3f183-8d00-433b-9820-1837db385f4c,120,,"[29.4, 65.3]",3879757,2,,,,-0.37206775,,Right Foot,,,"[37.6, 62.1]",,Ground Pass,,8.802273,,,Antonio Rüdiger,3167.0,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,6,AS Roma,229,['da81170c-5c95-42bd-8504-a0d5fa891be6'],26,,,,,,,,,,,,,,,,AS Roma,229,00:02:26.399,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,3afe22a7-dc94-4754-988a-06ea36c1f25a,123,,"[37.4, 64.8]",3879757,2,,,,0.37683263,,Right Foot,,,"[60.9, 74.1]",,Ground Pass,,25.273306,,,Maicon Douglas Sisenando,19299.0,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,6,AS Roma,229,['2cff29c4-840e-4449-89a6-920c12621109'],28,,,,,,,,,,,,,,,,AS Roma,229,00:02:28.567,Pass,
