50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.862572,,,,,,,,,,,,,,94bf8ede-673d-4860-801b-f6e5d46daef9,18,,"[49.4, 8.7]",3879864,0,,,,,2.2403364,,Right Foot,,,"[28.9, 34.6]",,Ground Pass,,33.031197,,,,,Leonardo Bonucci,7173.0,,,,,,1,From Kick Off,Daniele Rugani,6953.0,Left Center Back,2,Juventus,224,['0df16585-42bf-4fff-8d12-e5a2ac5e06da'],11,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:11.127,Pass,
,,,,,,,,,,,,,,,,,2.254589,,,,,,,,,,,,,,d0fb03a3-4e9d-4ba8-a7ac-97aac8e351cd,21,,"[41.8, 39.7]",3879864,0,,,,,-1.338317,,Right Foot,,,"[49.4, 7.6]",,Ground Pass,,32.987423,,,,,Kwadwo Asamoah,6940.0,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Center Back,2,Juventus,224,['0bee5443-2494-4aff-9a55-6ceba33eb2b2'],17,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:17.100,Pass,
,,,,,,,,,,,,,,,,,0.858113,,,,,,,,,,,,,,44ba8ff3-6219-4893-b6c7-6545bd640b10,24,,"[49.9, 7.4]",3879864,0,,,,,0.18255985,,Left Foot,,,"[62.9, 9.8]",,Ground Pass,,13.219683,,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,1,From Kick Off,Kwadwo Asamoah,6940.0,Left Center Midfield,2,Juventus,224,['d483a966-ced9-418d-86f7-cfd0c0aa99ec'],20,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:20.554,Pass,
,,,,,,,,,,,,,,,,,2.558951,,,,,,,,,,,,,,98ab9bb4-fc0e-4b1f-bebd-4cb8e68499de,26,,"[62.9, 9.8]",3879864,0,,,,,-3.0513039,,Right Foot,,,"[38.6, 7.6]",,Ground Pass,,24.399385,,,,,Daniele Rugani,6953.0,,,,,,1,From Kick Off,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,2,Juventus,224,['f18d1de8-bf2f-4b2b-a592-1f011cf1b246'],21,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:21.412,Pass,
,,,,,,,,,,,,,,,,,1.026863,,,,,,,,,,,,,,03d9c3a7-040a-4fcb-bcc2-1fccbfdb3b35,29,,"[39.1, 18.9]",3879864,0,,,,,1.7154481,,Right Foot,,,"[35.4, 44.3]",,Ground Pass,,25.668074,,,,,Leonardo Bonucci,7173.0,,,,,,1,From Kick Off,Daniele Rugani,6953.0,Left Center Back,2,Juventus,224,['75385b1c-4053-46c1-99c7-d6b5d9f38841'],26,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:26.040,Pass,
,,,,,,,,,,,,,,,,,2.883431,,,,,,,,,,,,,,add174b3-54db-4862-abe2-d032c61994e6,32,,"[35.4, 44.3]",3879864,0,,,,,0.20011541,,Right Foot,,,"[99.0, 57.2]",,High Pass,,64.89507,,,,,Stefano Sturaro,7013.0,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Center Back,2,Juventus,224,['8bd61823-b2d4-4473-85c3-08e55bb9923c'],29,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:29.004,Pass,
,,,,,,,,,,,,,,,,,3.827334,,,,,,,,,,,,,,b4abc78f-1e30-401f-a22e-ebddeb09a68b,39,,"[13.6, 32.0]",3879864,0,,True,,,-0.19400957,,Drop Kick,,,"[81.8, 18.6]",,High Pass,,69.50396,,,,,Luca Toni,20252.0,,,,,,1,From Kick Off,Pierluigi Gollini,8274.0,Goalkeeper,2,Juventus,224,['8d5645b4-72f8-486f-a64f-2426d2fb887c'],46,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:46.490,Pass,
,,,,,,,,,,,,,,,,,1.747861,,,,,,,,,,,,,,5e56460d-c50e-4ba9-9721-197db0c29569,41,,"[82.0, 17.8]",3879864,0,,True,,,-1.7294515,,Head,,,"[80.4, 7.8]",,High Pass,,10.127192,,,Incomplete,,Luca Siligardi,11494.0,,,,,,1,From Kick Off,Luca Toni,20252.0,Center Forward,2,Juventus,224,"['93dcee9d-a6dd-4a39-9082-ca050910213b', 'af6a1bf6-83ef-436a-864c-55e75354e33c']",50,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:50.318,Pass,
,,,,,,,,,,,,,,,,,2.472872,,,,,,,,,,,,,,af6a1bf6-83ef-436a-864c-55e75354e33c,43,,"[39.7, 72.3]",3879864,0,,,,,2.5571487,,Right Foot,,,"[33.2, 76.6]",,Low Pass,,7.793587,,,,,Andrea Barzagli,6943.0,,,,,Recovery,1,From Kick Off,Juan Guillermo Cuadrado Bello,5689.0,Right Wing Back,2,Juventus,224,"['1793d357-c980-4714-b267-bbf7020288d3', '5e56460d-c50e-4ba9-9721-197db0c29569']",52,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:52.066,Pass,
,,,,,,,,,,,,,,,,,2.705195,,,,,,,,,,,,,,6bebe659-0636-4c5d-a650-6bf038d7d447,46,,"[34.0, 78.5]",3879864,0,,,,,-0.73103005,,Right Foot,,,"[65.0, 50.7]",,High Pass,,41.639404,,,Incomplete,,Simone Zaza,6584.0,,,,,,1,From Kick Off,Andrea Barzagli,6943.0,Right Center Back,2,Juventus,224,"['4181e80b-953b-49c5-86fc-744f6d1f318d', 'a0a20bc7-3d31-46bd-8778-f5760b70735c']",54,,,,,,,,,,,,,,,,,,,Juventus,224,00:00:54.538,Pass,
,,,,,,,,,,,,,,,,,2.300531,,,,,,,,,,,,,,a0a20bc7-3d31-46bd-8778-f5760b70735c,49,,"[55.1, 29.4]",3879864,0,,,,True,1.7245039,,,,,"[52.9, 43.6]",,Low Pass,,14.369412,,,,,Eros Pisano,11342.0,,,,,Recovery,1,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,3,Hellas Verona,226,"['6bebe659-0636-4c5d-a650-6bf038d7d447', 'd31260c4-18b1-41d3-ad94-97bfb3664ca1', 'eed566dc-f038-4c45-8f53-b3b6e1786b80']",57,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:57.244,Pass,True
,,,,,,,,,,,,,,,,,1.351081,,,,,,,,,,,,,,6b311332-359f-4a35-abe4-ef49f7a93dbb,52,,"[53.5, 45.0]",3879864,1,,,,,1.218684,,Right Foot,,,"[63.2, 71.4]",,Ground Pass,,28.12561,,,,,Paweł Wszołek,11339.0,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,3,Hellas Verona,226,['98a1359e-a264-4613-9244-f942a8353678'],0,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:00.180,Pass,
,,,,,,,,,,,,,,,,,1.496249,,,,,,,,,,,,,,325a5a81-35d4-445a-94ea-26a67dd37e51,56,,"[62.1, 71.4]",3879864,1,,,,,3.1415927,,Left Foot,,,"[49.2, 71.4]",,Ground Pass,,12.9,,,,,Eros Pisano,11342.0,,,,,,1,Regular Play,Paweł Wszołek,11339.0,Right Wing,3,Hellas Verona,226,"['76d6591d-32a9-46ce-b6b4-425bf4a8164e', 'c8e83a48-8fe4-446d-abd3-e76dfa8d656e']",2,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:02.208,Pass,True
,,,,,,,,,,,,,,,,,0.971937,,,,,,,,,,,,,,99796640-4127-4943-88bc-76a22e923be6,59,,"[48.4, 70.3]",3879864,1,,,,,-1.1102543,,Right Foot,,,"[54.8, 57.4]",,Ground Pass,,14.400347,,,,,Federico Viviani,7770.0,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,3,Hellas Verona,226,['4de93240-1ef9-4829-b681-7467d208507f'],3,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:03.943,Pass,
,,,,,,,,,,,,,,,,,1.353293,,,,,,,,,,,,,,918e39c3-84c3-4a65-a7dd-5c66db30ad66,62,,"[54.8, 57.4]",3879864,1,,,,,0.0,,Right Foot,,,"[78.5, 57.4]",,High Pass,,23.7,,,,,Artur Ioniţă,7949.0,,,,,,1,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,3,Hellas Verona,226,['0350300d-d724-40ab-9bd0-43796a3c23c0'],5,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:05.069,Pass,
,,,,,,,,,,,,,,,,,2.227828,,,,,,,,,,,,,,7adb6f6a-7d5c-4db6-a3ef-9649cb205331,65,,"[78.5, 57.4]",3879864,1,,,,,1.7056865,,Right Foot,,,"[76.6, 71.4]",,High Pass,,14.128341,,,,,Eros Pisano,11342.0,,,,,,1,Regular Play,Artur Ioniţă,7949.0,Center Attacking Midfield,3,Hellas Verona,226,['d5538797-00a8-41c1-87a1-757a9fd076d6'],6,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:06.430,Pass,
,,,,,,,,,,,,,,,,,1.030056,,,,,,,,,,,,,,869a34d9-afcb-439e-a829-96a6221cf476,68,,"[77.2, 73.6]",3879864,1,,,,,-1.5707964,,Right Foot,,,"[77.2, 67.4]",,High Pass,,6.2,,,,,Artur Ioniţă,7949.0,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,3,Hellas Verona,226,['ed7bea62-1e69-4c6f-a4eb-7b70c110adb0'],8,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:08.901,Pass,
,,,,,,,,,,,,,,,,,0.338461,,,,,,,,,,,,,,b09fa917-ce80-4d89-919b-72e98e308440,72,,"[78.8, 71.4]",3879864,1,,,,,2.0831857,,Left Foot,,,"[76.1, 76.2]",,Ground Pass,,5.507268,,,,,Eros Pisano,11342.0,,,,,,1,Regular Play,Artur Ioniţă,7949.0,Center Attacking Midfield,3,Hellas Verona,226,['25adbc25-7bc6-4a34-b54f-c9ebd15ef31a'],11,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:11.536,Pass,
,,,,,,,,,,,,,,,,,0.597251,,,,,,,,,,,,,,a3d39413-0e1f-4867-a150-b2a56d076cc1,75,,"[73.4, 76.8]",3879864,1,,,,,-2.463222,,Right Foot,,,"[66.7, 71.4]",,Ground Pass,,8.605231,,,,,Federico Viviani,7770.0,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,3,Hellas Verona,226,['b4473817-a9f8-4efb-9f4b-856155f99090'],12,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:12.853,Pass,
,,,,,,,,,,,,,,,,,0.739627,,,,,,,,,,,,,,87bfa980-6f22-4c5b-bf2d-b53b1c8621a7,78,,"[66.7, 71.4]",3879864,1,,,,,-0.28275597,,Right Foot,,,"[81.5, 67.1]",,Ground Pass,,15.412008,,,,,Artur Ioniţă,7949.0,,,,,,1,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,3,Hellas Verona,226,['33ba92bc-8add-4959-8f19-2ce142b6bd83'],14,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:14.521,Pass,
,,,,,,,,,,,,,,,,,3.273412,,,,,,,,,,,,,,e59293ac-0061-4430-a8bf-ccf41fa6e618,81,,"[79.6, 58.5]",3879864,1,,,,,-1.6744955,,Left Foot,,,"[75.0, 14.3]",,Ground Pass,,44.43872,,,,,Urby Emanuelson,8463.0,,True,,,,1,Regular Play,Artur Ioniţă,7949.0,Center Attacking Midfield,3,Hellas Verona,226,['e75cf0c9-10a0-4c6c-a748-2a62663c7d30'],17,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:17.146,Pass,
,,,,,,,,,,,,,,,,,0.862831,,,,,,,,,,,,,,e76f8840-d6c8-4bdd-a547-6183e53d9c3b,84,,"[80.4, 16.4]",3879864,1,,,,,1.4056476,,Left Foot,,,"[82.6, 29.6]",,Ground Pass,,13.382077,,,,,Luca Marrone,31572.0,,,,,,1,Regular Play,Urby Emanuelson,8463.0,Left Back,3,Hellas Verona,226,['705d2e53-de7b-4766-889c-cadf731bab4d'],22,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:22.716,Pass,
,,,,,,,,,,,,,,,,,0.730134,,,,,,,,,,,,,,39fb5398-5460-45a9-9a05-d805c230c95c,87,,"[82.6, 29.6]",3879864,1,,,,,-2.016902,,Right Foot,,,"[80.4, 25.0]",,Ground Pass,,5.0990195,,,,,Federico Viviani,7770.0,,,,,,1,Regular Play,Luca Marrone,31572.0,Left Defensive Midfield,3,Hellas Verona,226,['dfecdfe1-0eb4-4913-ad5b-ec576755ec84'],23,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:23.995,Pass,
,,,,,,,,,,,,,,,,,0.777359,,,,,,,,,,,,,,5b2c5da7-c91f-425f-bece-9ba6599d0132,90,,"[80.4, 25.0]",3879864,1,,,,,0.39369822,,Right Foot,,,"[93.4, 30.4]",,Ground Pass,,14.076932,,,,,Artur Ioniţă,7949.0,,,,,,1,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,3,Hellas Verona,226,['b9a5e475-9e57-4579-9e03-5b345035dcec'],24,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:24.751,Pass,
,,,,,,,,,,,,,,,,,0.181598,,,,,,,,,,,,,,b8940ef2-93aa-43f1-8e50-50a27b758938,99,,"[30.8, 43.2]",3879864,1,,,,,3.0438657,,Right Foot,,,"[25.7, 43.7]",,Ground Pass,,5.124451,,,,,Leonardo Bonucci,7173.0,,,,,,1,Regular Play,Mario Lemina,3951.0,Center Defensive Midfield,4,Juventus,224,['7092b714-a938-4fab-aa50-6cc5d54f4da0'],27,,,,,,,,,,,,,,,,,,,Juventus,224,00:01:27.602,Pass,
,,,,,,,,,,,,,,,,,0.819471,,,,,,,,,,,,,,f974de85-63b6-4c4f-8a65-f94db5c31ffa,102,,"[25.7, 43.7]",3879864,1,,,,,-1.3644724,,Right Foot,,,"[28.4, 30.8]",,Low Pass,,13.179529,,,,,Kwadwo Asamoah,6940.0,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Center Back,4,Juventus,224,['eb79136f-3df8-4fb1-8453-3c46d4d20ca4'],27,,,,,,,,,,,,,,,,,,,Juventus,224,00:01:27.918,Pass,
,,,,,,,,,,,,,,,,,0.779775,,,,,,,,,,,,,,465d7c75-ee31-4ac8-b853-21cdc8806929,106,,"[28.9, 28.1]",3879864,1,,,,,-2.5899377,,Left Foot,,,"[21.1, 23.3]",,Ground Pass,,9.158603,,,,,Alex Sandro Lobo Silva,6945.0,,,,,,1,Regular Play,Kwadwo Asamoah,6940.0,Left Center Midfield,4,Juventus,224,['fdbfe70e-0326-4255-af19-eca4b0a71bfc'],30,,,,,,,,,,,,,,,,,,,Juventus,224,00:01:30.664,Pass,
,,,,,,,,,,,,,,,,,1.293418,,,,,,,,,,,,,,200ab978-a368-4d26-9ca4-029dc6126016,108,,"[21.1, 23.3]",3879864,1,,,,,1.9472866,,Left Foot,,,"[16.0, 36.2]",,Ground Pass,,13.871553,,,,,Daniele Rugani,6953.0,,,,,,1,Regular Play,Alex Sandro Lobo Silva,6945.0,Left Wing Back,4,Juventus,224,['2b2f5b4a-33cd-439b-8873-3267b4e5311b'],31,,,,,,,,,,,,,,,,,,,Juventus,224,00:01:31.444,Pass,
,,,,,,,,,,,,,,,,,1.079508,,,,,,,,,,,,,,9d3bb88c-4c1a-44ca-af6a-56cb50940f78,111,,"[19.2, 35.1]",3879864,1,,,,,1.6722982,,Right Foot,,,"[18.1, 45.9]",,Ground Pass,,10.855874,,,,,Leonardo Bonucci,7173.0,,,,,,1,Regular Play,Daniele Rugani,6953.0,Left Center Back,4,Juventus,224,['daa6b4d2-700b-487b-bf9c-0548a45d3096'],34,,,,,,,,,,,,,,,,,,,Juventus,224,00:01:34.355,Pass,
,,,,,,,,,,,,,,,,,1.81566,,,,,,,,,,,,,,5ab566b2-964e-40a1-9ffc-458c45670e51,114,,"[21.1, 52.9]",3879864,1,,,,,1.178638,,Right Foot,,,"[27.8, 69.1]",,Ground Pass,,17.53083,,,,,Andrea Barzagli,6943.0,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Center Back,4,Juventus,224,['8f0d38c7-d6d7-49c4-8ecc-97d001ff7bdf'],37,,,,,,,,,,,,,,,,,,,Juventus,224,00:01:37.271,Pass,
,,,,,,,,,,,,,,,,,1.815282,,,,,,,,,,,,,,790c9f09-8881-4e81-b513-02e2e48d06f7,117,,"[29.7, 75.3]",3879864,1,,,,,-1.9005789,,Right Foot,,,"[24.6, 60.4]",,Ground Pass,,15.748651,,,,,Leonardo Bonucci,7173.0,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Center Back,4,Juventus,224,['3e22d3d8-04b9-4f8a-8f4e-fc96fbc07cce'],41,,,,,,,,,,,,,,,,,,,Juventus,224,00:01:41.354,Pass,
,,,,,,,,,,,,,,,,,2.29292,,,,,,,,,,,,,,a88b5ce4-db33-44c4-bdb2-0702effc459b,120,,"[26.5, 58.3]",3879864,1,,,,,-1.2089461,,Right Foot,,,"[41.3, 19.2]",,Ground Pass,,41.807297,,,,,Daniele Rugani,6953.0,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Center Back,4,Juventus,224,['4ddff4d7-2d45-494b-b292-b7007abe8f02'],43,,,,,,,,,,,,,,,,,,,Juventus,224,00:01:43.871,Pass,
,,,,,,,,,,,,,,,,,2.933231,,,,,,,,,,,,,,fbd0e580-cf93-4ff8-90ea-b18393cd8b04,123,,"[56.9, 26.0]",3879864,1,,,,,-0.17859906,,Right Foot,,,"[99.0, 18.4]",,Low Pass,,42.780487,,,Unknown,,Simone Zaza,6584.0,,,,,,1,Regular Play,Daniele Rugani,6953.0,Left Center Back,4,Juventus,224,['f6216bde-214a-4516-ae38-412b58b20efc'],49,,,,,,,,,,,,,,,,,,,Juventus,224,00:01:49.744,Pass,
