50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.264647,,,,,,,,,,,,,,47d67e46-2868-42d3-a30f-9c0b50e019f4,14,,"[21.3, 0.1]",3879825,0,,,,,2.980354,,,,,,"[4.7, 2.8]",,Low Pass,,16.818146,,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,Throw-in,1,From Throw In,Senad Lulić,7785.0,Left Back,3,Lazio,236,['b8989a4d-c716-430a-a2f2-12f660cf6207'],16,,,,,,,,,,,,,,,,Lazio,236,00:00:16.270,Pass,
,,,,,,,,,,,,,,,,,,1.895502,,,,,,,,,,,,,,ef273aab-ba00-405a-9e74-a34b66253e8c,18,,"[9.4, 2.4]",3879825,0,,,,,0.5086622,,Left Foot,,,,"[52.8, 26.6]",,High Pass,,49.691044,,,,,Miroslav Klose,19286.0,,,,,,,1,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,3,Lazio,236,"['4cff6d5c-f501-4c31-a54d-2629918d0179', '780ee1e5-4490-48fa-9422-4cfad74c5977']",18,,,,,,,,,,,,,,,,Lazio,236,00:00:18.814,Pass,True
,,,,,,,,,,,,,,,,,,1.185873,,,,,,,,,,,,,,796002eb-3382-4526-b6c6-7c1b1bf18361,25,,"[55.9, 36.5]",3879825,0,,,,,0.6874467,,Right Foot,,,,"[74.9, 52.1]",,Ground Pass,,24.583735,,,Incomplete,,Antonio Candreva,7776.0,,,,,,,1,From Throw In,Miroslav Klose,19286.0,Center Forward,3,Lazio,236,"['5d4932c0-d9ef-451b-91e5-2af126431868', 'ecd08f34-e5a0-45c0-8065-a5a9877c6901']",23,,,,,,,,,,,,,,,,Lazio,236,00:00:23.121,Pass,
,,,,,,,,,,,,,,,,,,1.795518,,,,,,,,,,,,,,1160a426-58ff-41ee-a801-15f2311f543d,29,,"[47.0, 25.9]",3879825,0,,,,,0.009500902,,Left Foot,,,,"[89.1, 26.3]",,High Pass,,42.101902,,,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,3,Lazio,236,"['35e2f539-dac6-4d5f-9c3c-ec318253fbaa', 'd9c4fa4f-5c00-4254-81ec-2d998314baa7']",26,,,,,,,,,,,,,,,,Empoli,290,00:00:26.351,Pass,
,,,,,,,,,,,,,,,,,,1.578323,,,,,,,,,,,,,,35e2f539-dac6-4d5f-9c3c-ec318253fbaa,31,,"[31.0, 53.8]",3879825,0,,,,,-0.4523699,,Head,,,,"[52.4, 43.4]",,High Pass,,23.793276,,,,,Lucas Rodrigo Biglia,5510.0,,,,,,Recovery,1,From Throw In,Wesley Hoedt,3588.0,Right Center Back,3,Lazio,236,"['1160a426-58ff-41ee-a801-15f2311f543d', 'c11938cb-1e28-4bd4-8d00-a0d9e1dbbe42']",28,,,,,,,,,,,,,,,,Lazio,236,00:00:28.146,Pass,
,,,,,,,,,,,,,,,,,,6.011094,,,,,,,,,,,,,,97cc3809-c225-4ddc-8bfc-7d5a07a8d77b,34,,"[46.1, 56.2]",3879825,0,,,,,0.29798743,,Right Foot,,,,"[114.8, 77.3]",,High Pass,,71.86724,,,,,Antonio Candreva,7776.0,,,,,,,1,From Throw In,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,3,Lazio,236,['643f1a9b-a621-47e9-a57f-85a1cdcab4f5'],33,,,,,,,,,,,,,,,,Lazio,236,00:00:33.896,Pass,
,,,,,,,,,,,,,,,,,,0.773687,,,,,,,,,,,,,,8a80146f-8f5a-48a0-bf5d-0a59d5fe6f23,36,,"[115.9, 77.1]",3879825,0,,,,,-1.6640502,,Right Foot,True,True,,"[113.3, 49.3]",,Low Pass,,27.921318,,,Incomplete,,Miroslav Klose,19286.0,,,,,,,1,From Throw In,Antonio Candreva,7776.0,Right Wing,3,Lazio,236,"['8cecbde9-79b1-4456-afaf-8941e086bc73', 'cf62116c-8e4d-4fbe-b070-567e70e2c098']",39,,,,,,,,,,,,,,,,Lazio,236,00:00:39.907,Pass,
,,,,,,,,,,,,,,,,,,1.856139,,,,,,,,,,,,,,8cecbde9-79b1-4456-afaf-8941e086bc73,38,,"[6.8, 30.8]",3879825,0,,,,,-1.0860038,,Left Foot,,,,"[13.7, 17.7]",,Ground Pass,,14.80608,,,,,Marcel Büchel,8187.0,,,,,,Recovery,1,From Throw In,Andrea Costa,8664.0,Left Center Back,3,Lazio,236,"['1fbf0c1e-5d75-44f7-b946-b3cd989970b5', '8a80146f-8f5a-48a0-bf5d-0a59d5fe6f23']",40,,,,,,,,,,,,,,,,Empoli,290,00:00:40.680,Pass,
,,,,,,,,,,,,,,,,,,1.754888,,,,,,,,,,,,,,ddd45a14-8902-4e2c-a144-9e92815006fa,41,,"[19.6, 16.4]",3879825,0,,,,,-0.32175055,,Left Foot,,,,"[50.2, 6.2]",,Ground Pass,,32.255234,,,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,,1,From Throw In,Marcel Büchel,8187.0,Left Center Midfield,3,Lazio,236,"['789a1036-2def-4233-90e0-67ad5ded2594', 'b3261bf5-bda3-445e-aa25-ed131b4eb9d2']",44,,,,,,,,,,,,,,,,Empoli,290,00:00:44.956,Pass,
,,,,,,,,,,,,,,,,,,2.274468,,,,,,,,,,,,,,691ea83b-a9a5-46f2-8dc4-2cd064d8d8aa,46,,"[74.9, 73.2]",3879825,0,,,,,-2.819842,,Right Foot,,,,"[52.4, 65.7]",,Ground Pass,,23.717083,,,,,Wesley Hoedt,3588.0,,,,,,,1,From Throw In,Patricio Gabarrón Gil,8190.0,Right Back,3,Lazio,236,['02e396fb-0ac2-4a7e-b8bd-3f553860e878'],49,,,,,,,,,,,,,,,,Lazio,236,00:00:49.520,Pass,
,,,,,,,,,,,,,,,,,,2.206331,,,,,,,,,,,,,,80469544-b960-4764-8ac5-4664b62fffc2,50,,"[50.5, 63.7]",3879825,0,,,,,-1.4529517,,Left Foot,,,,"[56.1, 16.4]",,High Pass,,47.63035,,,,,Senad Lulić,7785.0,,,True,,,,1,From Throw In,Wesley Hoedt,3588.0,Right Center Back,3,Lazio,236,"['1d6e697e-f55b-4424-9b84-e3d76323bd51', '7766bf82-2f2b-499c-8870-7c72ffd5557c']",52,,,,,,,,,,,,,,,,Lazio,236,00:00:52.322,Pass,True
,,,,,,,,,,,,,,,,,,2.746555,,,,,,,,,,,,,,6e296c57-9a25-4d2e-97c3-c128e6a1aca4,53,,"[54.1, 16.4]",3879825,1,,,,,1.2594862,,Right Foot,,,,"[70.8, 68.3]",,High Pass,,54.520638,,,,,Patricio Gabarrón Gil,8190.0,,,True,,,,1,From Throw In,Senad Lulić,7785.0,Left Back,3,Lazio,236,['2a90c1c3-f2ce-4e09-aa8a-dc41cd86d36f'],1,,,,,,,,,,,,,,,,Lazio,236,00:01:01.223,Pass,
,,,,,,,,,,,,,,,,,,1.4308,,,,,,,,,,,,,,dbbdb57e-5749-4acf-9713-6363fe4a8d7d,57,,"[66.0, 68.5]",3879825,1,,,,,1.2286404,,Right Foot,,,,"[68.6, 75.8]",,Ground Pass,,7.7491937,,,,,Antonio Candreva,7776.0,,,,,,,1,From Throw In,Patricio Gabarrón Gil,8190.0,Right Back,3,Lazio,236,['406c96a6-508b-4d7c-8034-2d86ac912a49'],7,,,,,,,,,,,,,,,,Lazio,236,00:01:07.607,Pass,
,,,,,,,,,,,,,,,,,,1.578331,,,,,,,,,,,,,,aabf29f5-2346-4329-9c02-cfe5484bfa3a,60,,"[69.5, 75.8]",3879825,1,,,,,-2.7985687,,Right Foot,,,,"[48.5, 68.3]",,High Pass,,22.299103,,,,,Wesley Hoedt,3588.0,,,,,,,1,From Throw In,Antonio Candreva,7776.0,Right Wing,3,Lazio,236,['2eaa003f-584a-42dc-998d-e6638015c353'],10,,,,,,,,,,,,,,,,Lazio,236,00:01:10.176,Pass,
,,,,,,,,,,,,,,,,,,2.107302,,,,,,,,,,,,,,56ac06b0-ed57-446a-a1b6-6a10a266aab0,63,,"[26.3, 68.3]",3879825,1,,,,,-2.158799,,Left Foot,,,,"[10.3, 44.3]",,Ground Pass,,28.84441,,,,,Federico Marchetti,12491.0,,,,,,,1,From Throw In,Wesley Hoedt,3588.0,Right Center Back,3,Lazio,236,['171ca30a-cda6-4d03-b9dd-3b031c7dc7e9'],15,,,,,,,,,,,,,,,,Lazio,236,00:01:15.203,Pass,
,,,,,,,,,,,,,,,,,,1.299456,,,,,,,,,,,,,,202ac68a-5b48-49fa-b6f4-55a59a952e32,66,,"[10.3, 44.3]",3879825,1,,,,,-1.3751603,,Right Foot,,,,"[16.8, 11.5]",,Ground Pass,,33.43785,,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,,1,From Throw In,Federico Marchetti,12491.0,Goalkeeper,3,Lazio,236,['d238b8c8-d08e-4f52-b735-23012a748aa0'],20,,,,,,,,,,,,,,,,Lazio,236,00:01:20.489,Pass,
,,,,,,,,,,,,,,,,,,1.169034,,,,,,,,,,,,,,acc28244-085c-4f6b-adc2-b0fd537341b4,70,,"[19.8, 9.1]",3879825,1,,,,,-0.46869808,,Right Foot,,,,"[35.6, 1.1]",,Ground Pass,,17.709885,,,,,Senad Lulić,7785.0,,,,,,,1,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,3,Lazio,236,"['092554fd-f1b7-49e9-8b02-533f30c9bc55', '5dd474e4-cbd1-4e83-930c-4deff26f2f11']",23,,,,,,,,,,,,,,,,Lazio,236,00:01:23.291,Pass,True
,,,,,,,,,,,,,,,,,,0.183814,,,,,,,,,,,,,,9897816e-5c5c-40ef-bf06-624c6afe29d4,73,,"[35.8, 1.1]",3879825,1,,,,,0.0,,Left Foot,,,,"[39.7, 1.1]",,Low Pass,,3.9,,,Incomplete,,Keita Baldé Diao,3145.0,,,,,,,1,From Throw In,Senad Lulić,7785.0,Left Back,3,Lazio,236,"['86d59e38-09d8-4a1f-b8e5-500a6b171c39', 'a9659a32-7149-4bc7-8c89-800710a4a79e']",26,,,,,,,,,,,,,,,,Lazio,236,00:01:26.655,Pass,
,,,,,,,,,,,,,,,,,,1.445316,,,,,,,,,,,,,,93890f57-f758-41fc-8957-6a24801d9a85,76,,"[27.3, 3.3]",3879825,1,,,,,0.22024873,,Left Foot,,,,"[47.4, 7.8]",,High Pass,,20.597572,,,,,Marco Parolo,8173.0,,,,,,Recovery,1,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,3,Lazio,236,['6c838c30-98fe-4485-802b-cbbe0a5bcacb'],29,,,,,,,,,,,,,,,,Lazio,236,00:01:29.148,Pass,
,,,,,,,,,,,,,,,,,,1.554935,,,,,,,,,,,,,,1237d1e0-fc72-4f82-b635-05f18c932cd5,78,,"[47.4, 7.8]",3879825,1,,,,,0.23624526,,Head,,,,"[63.6, 11.7]",,Low Pass,,16.662832,,,Incomplete,,Keita Baldé Diao,3145.0,,,,,,,1,From Throw In,Marco Parolo,8173.0,Left Center Midfield,3,Lazio,236,"['473863a2-f3d8-4e94-9e18-20169e2823f5', 'e69882fd-c6b4-430c-a742-382c27787c4c']",30,,,,,,,,,,,,,,,,Lazio,236,00:01:30.593,Pass,
,,,,,,,,,,,,,,,,,,0.697652,,,,,,,,,,,,,,473863a2-f3d8-4e94-9e18-20169e2823f5,80,,"[56.5, 68.4]",3879825,1,,,,,-0.108483315,,Right Foot,,,,"[66.6, 67.3]",,Ground Pass,,10.159724,,,,,Leandro Daniel Paredes,16308.0,,,,,,Recovery,1,Regular Play,Uroš Ćosić,16061.0,Right Center Back,4,Empoli,290,"['1237d1e0-fc72-4f82-b635-05f18c932cd5', 'e58e4ca5-f734-492a-b00e-34dfca66a0d0']",32,,,,,,,,,,,,,,,,Empoli,290,00:01:32.148,Pass,
,,,,,,,,,,,,,,,,,,0.458107,,,,,,,,,,,,,,312c534c-7e04-446a-99dc-65d382af8d1d,84,,"[66.4, 64.5]",3879825,1,,,,,3.0212972,,Right Foot,,,,"[57.3, 65.6]",,Ground Pass,,9.166243,,,,,Uroš Ćosić,16061.0,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,4,Empoli,290,"['1fd78857-801b-42f7-9bb0-923da2d99951', 'afda305d-26a4-4716-a276-75d2af53ebcb']",32,,,,,,,,,,,,,,,,Empoli,290,00:01:32.912,Pass,True
,,,,,,,,,,,,,,,,,,0.86845,,,,,,,,,,,,,,3d1e4037-c35f-4dd2-953f-092f0093db32,87,,"[57.3, 65.6]",3879825,1,,,,,1.1545908,,Right Foot,,,,"[63.4, 79.4]",,Ground Pass,,15.088075,,,,,Vincent Laurini,7155.0,,,,,,,1,Regular Play,Uroš Ćosić,16061.0,Right Center Back,4,Empoli,290,['52634fb6-b378-4a77-b410-f6fce88a81ee'],33,,,,,,,,,,,,,,,,Empoli,290,00:01:33.458,Pass,
,,,,,,,,,,,,,,,,,,0.783939,,,,,,,,,,,,,,9e762478-c6eb-414b-a286-6f77230591a7,90,,"[63.4, 79.4]",3879825,1,,,,,-2.33422,,Right Foot,,,,"[54.5, 70.1]",,Ground Pass,,12.872451,,,,,Uroš Ćosić,16061.0,,,,,,,1,Regular Play,Vincent Laurini,7155.0,Right Back,4,Empoli,290,['16bfee4a-3032-4a40-bec7-95377b105383'],34,,,,,,,,,,,,,,,,Empoli,290,00:01:34.387,Pass,
,,,,,,,,,,,,,,,,,,0.630833,,,,,,,,,,,,,,716ef8c0-321d-4d02-b61f-d6f5beb4f04f,93,,"[56.0, 70.6]",3879825,1,,,,,-1.4677147,,Right Foot,,,,"[56.9, 61.9]",,Ground Pass,,8.746428,,,,,Leandro Daniel Paredes,16308.0,,,,,,,1,Regular Play,Uroš Ćosić,16061.0,Right Center Back,4,Empoli,290,['ce47d919-6ebb-4b4c-81d2-783c647bfec6'],36,,,,,,,,,,,,,,,,Empoli,290,00:01:36.229,Pass,
,,,,,,,,,,,,,,,,,,1.552602,,,,,,,,,,,,,,94173f68-2257-4aa4-ad48-c22dff2c5c74,97,,"[56.0, 60.0]",3879825,1,,,,,-2.6575396,,Right Foot,,,,"[36.6, 49.8]",,Ground Pass,,21.91803,,,,,Andrea Costa,8664.0,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,4,Empoli,290,['f5498638-b711-4dbc-a70b-6e24b7c45b2f'],37,,,,,,,,,,,,,,,,Empoli,290,00:01:37.704,Pass,
,,,,,,,,,,,,,,,,,,0.805972,,,,,,,,,,,,,,f8ee6f40-7cb7-4881-80e7-973f050662aa,101,,"[34.4, 52.6]",3879825,1,,,,,-0.12619154,,Right Foot,,,,"[47.8, 50.9]",,Ground Pass,,13.507405,,,,,Leandro Daniel Paredes,16308.0,,,,,,,1,Regular Play,Andrea Costa,8664.0,Left Center Back,4,Empoli,290,['7e5d8a89-1249-43a3-9744-42ed72e46903'],43,,,,,,,,,,,,,,,,Empoli,290,00:01:43.632,Pass,
,,,,,,,,,,,,,,,,,,1.534866,,,,,,,,,,,,,,fafbcbd9-1b1b-4def-8607-b61f3022363e,105,,"[52.4, 50.9]",3879825,1,,,,,1.4372094,,Right Foot,,,,"[55.8, 76.2]",,Ground Pass,,25.527435,,,,,Vincent Laurini,7155.0,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,4,Empoli,290,"['30755148-9214-416d-b05c-928e25a8f507', '5dce9b85-c6f0-4bfc-af42-46add8d4e81f']",47,,,,,,,,,,,,,,,,Empoli,290,00:01:47.105,Pass,True
,,,,,,,,,,,,,,,,,,2.07625,,,,,,,,,,,,,,fb491a02-aca0-4405-adfb-c26f0307d18f,108,,"[55.8, 76.2]",3879825,1,,,,,-0.43140072,,Right Foot,,,,"[99.9, 55.9]",,High Pass,,48.547913,,,Incomplete,,Alessandro Piu,386516.0,,,,,,,1,Regular Play,Vincent Laurini,7155.0,Right Back,4,Empoli,290,"['47d1490f-ac72-4e96-acd2-88ba3f0958c3', '9e3fd3ac-1669-4f62-8762-7cdf2070b586']",50,,,,,,,,,,,,,,,,Empoli,290,00:01:50.254,Pass,
,,,,,,,,,,,,,,,,,,1.493691,,,,,,,,,,,,,,9e3fd3ac-1669-4f62-8762-7cdf2070b586,110,,"[20.2, 24.2]",3879825,1,,,,,2.3188674,,Head,,,,"[8.6, 36.7]",,Low Pass,,17.053152,,,,,Federico Marchetti,12491.0,,,,,,Recovery,1,Regular Play,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,5,Lazio,236,"['64a997e1-b9ad-43fa-9e00-b47dc18f99d7', 'fb491a02-aca0-4405-adfb-c26f0307d18f']",52,,,,,,,,,,,,,,,,Lazio,236,00:01:52.330,Pass,
,,,,,,,,,,,,,,,,,,1.642193,,,,,,,,,,,,,,aec61443-b651-45f5-b06d-cb0230dd6b18,113,,"[8.3, 36.7]",3879825,1,,,,,0.9034902,,Keeper Arm,,,,"[21.3, 53.2]",,Low Pass,,21.00595,,,,,Patricio Gabarrón Gil,8190.0,,,,,,,1,Regular Play,Federico Marchetti,12491.0,Goalkeeper,5,Lazio,236,['3d48e9c6-0e18-4f48-8292-b014db16d560'],55,,,,,,,,,,,,,,,,Lazio,236,00:01:55.468,Pass,
,,,,,,,,,,,,,,,,,,0.98892,,,,,,,,,,,,,,2dbd9041-7a8e-4f51-b797-a8845c6e5eba,116,,"[21.3, 53.6]",3879825,1,,,,,-1.9832067,,Right Foot,,,,"[17.8, 45.6]",,Ground Pass,,8.732124,,,,,Wesley Hoedt,3588.0,,,,,,,1,Regular Play,Patricio Gabarrón Gil,8190.0,Right Back,5,Lazio,236,['ab9a8274-c0a8-4bc8-bd64-11e97d17d23e'],59,,,,,,,,,,,,,,,,Lazio,236,00:01:59.473,Pass,
