50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.58884,,,,,,,,,,,,,,b48898e3-d4cc-4f20-96f4-9ca2ba6cc022,31,,"[65.1, 7.1]",3879767,0,,,,,-2.454775,,Right Foot,,,,"[60.1, 3.0]",,Ground Pass,,6.4660654,,,,Marcos Alonso Mendoza,3964.0,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Wing,4,Fiorentina,239,['c03e8f82-12b6-4d77-a485-382ec924f60b'],33,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:33.096,Pass,
,,,,,,,,,,,,,,,,,,,1.581716,,,,,,,,,,,,,,3e951c6c-8a48-47c1-9b1a-91e47f9ef2d8,35,,"[63.3, 3.0]",3879767,0,,,,,0.83020246,,Left Foot,,,,"[87.8, 29.8]",,High Pass,,36.311016,,Incomplete,,Josip Iličić,7139.0,,,,,,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Back,4,Fiorentina,239,"['224a644c-717a-4085-b720-59b1e8106ee4', '6a26508e-d2ea-43da-97e4-0a3dd65b4a9c', 'bfc4f621-17c6-4751-b9f9-21be1d81078e']",34,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:34.738,Pass,True
,,,,,,,,,,,,,,,,,,,2.318413,,,,,,,,,,,,,,917f7458-388a-41e6-ab8c-67a82e7a730f,40,,"[28.6, 53.1]",3879767,0,,,,,0.97596204,,Right Foot,,,,"[46.8, 80.0]",,High Pass,,32.478455,,Out,,Alessandro Florenzi,6964.0,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,4,Fiorentina,239,['e8e88ba0-e105-492c-8719-423e31cc3258'],37,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:37.501,Pass,
,,,,,,,,,,,,,,,,,,,1.976518,,,,,,,,,,,,,,b4211477-fec7-4c41-a4b1-dc813253ca8c,42,,"[69.0, 0.1]",3879767,0,,True,,,2.905289,,,,,,"[39.1, 7.3]",,Low Pass,,30.754675,,,,Davide Astori,8275.0,,,,,Throw-in,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Back,5,Fiorentina,239,['e8d210d7-d55e-4bcd-99d6-e466851b568f'],45,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:45.559,Pass,
,,,,,,,,,,,,,,,,,,,1.399036,,,,,,,,,,,,,,69b3cfb5-c2a0-4bd6-a00b-dd60c4c040d6,44,,"[38.4, 8.1]",3879767,0,,,,,1.8104203,,Right Foot,,,,"[34.1, 25.7]",,Ground Pass,,18.11767,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,5,Fiorentina,239,['fe8ec86b-3118-44c2-92b5-b31a29c4d5e2'],48,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:48.465,Pass,
,,,,,,,,,,,,,,,,,,,1.405748,,,,,,,,,,,,,,7ce52a74-8f54-4c5c-b808-87f3d3ae99d8,47,,"[33.9, 32.0]",3879767,0,,,,,1.3274637,,Right Foot,,,,"[41.0, 60.6]",,Ground Pass,,29.468119,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Right Center Back,5,Fiorentina,239,['aad6d07b-f48f-49f1-8a6c-4a0bb637ffcb'],52,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:52.381,Pass,
,,,,,,,,,,,,,,,,,,,1.292682,,,,,,,,,,,,,,ca107bd5-a374-421f-a438-22f0df344eb2,50,,"[41.0, 60.6]",3879767,0,,,,,-1.7574856,,Right Foot,,,,"[37.6, 42.6]",,Ground Pass,,18.318296,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Right Back,5,Fiorentina,239,['42e5abab-6662-427f-bd96-8eb268fdec12'],54,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:54.121,Pass,
,,,,,,,,,,,,,,,,,,,1.49206,,,,,,,,,,,,,,51e2bdad-eed8-4857-931f-d0a99e504add,54,,"[37.6, 37.8]",3879767,0,,,,,-0.08413824,,Right Foot,,,,"[62.5, 35.7]",,Ground Pass,,24.988398,,,,Borja Valero Iglesias,6997.0,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Right Center Back,5,Fiorentina,239,['d4b8ac5c-44fd-42c8-83f8-59196ce4e123'],58,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:58.117,Pass,
,,,,,,,,,,,,,,,,,,,0.630328,,,,,,,,,,,,,,537827b6-5b61-49e3-91a3-298e2343d88d,58,,"[66.6, 37.2]",3879767,1,,,,,0.23441568,,Right Foot,,,,"[80.0, 40.4]",,Ground Pass,,13.776793,,Incomplete,,Josip Iličić,7139.0,,,Through Ball,True,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Wing,5,Fiorentina,239,"['170d6ca6-0e60-416e-99e4-44db1eb58531', '4536a1d0-f556-4109-86fb-5dfffac893cf', '80b8c8db-b493-4f0b-9bd4-5411157b0d77']",0,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:00.668,Pass,True
,,,,,,,,,,,,,,,,,,,1.654854,,,,,,,,,,,,,,4536a1d0-f556-4109-86fb-5dfffac893cf,60,,"[40.1, 39.7]",3879767,1,,,,,1.7506498,,Left Foot,,,,"[37.7, 52.9]",,High Pass,,13.416408,,,,Radja Nainggolan,6962.0,,,,,Recovery,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,6,AS Roma,229,"['537827b6-5b61-49e3-91a3-298e2343d88d', 'b8fb214b-f8b5-4dc9-96b5-1b37e0013d75']",1,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:01.298,Pass,
,,,,,,,,,,,,,,,,,,,1.286316,,,,,,,,,,,,,,14fe8b81-4d02-42b4-a59c-52842eea5f72,64,,"[37.3, 57.0]",3879767,1,,,,,0.52285177,,Right Foot,,,,"[57.6, 68.7]",,Low Pass,,23.430323,,,,Mohamed Salah,3531.0,,,,,,1,Regular Play,Radja Nainggolan,6962.0,Right Center Midfield,6,AS Roma,229,['fb1f77a5-b34f-4f21-a5d4-83577c767676'],4,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:04.317,Pass,
,,,,,,,,,,,,,,,,,,,2.668404,,,,,,,,,,,,,,cc0996aa-68e9-4fae-b099-406e276c5620,73,,"[55.5, 74.8]",3879767,1,,,,,-1.4834126,,Right Foot,,,,"[59.6, 28.0]",,High Pass,,46.97925,,Incomplete,,Lucas Digne,6849.0,,True,,,Free Kick,1,From Free Kick,Alessandro Florenzi,6964.0,Right Back,7,AS Roma,229,"['8aa0d8b7-4e27-490a-8aaa-6c306df43e2e', '8cd79cec-f9b0-4561-a9bb-7e509dc9227d']",19,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:19.985,Pass,
,,,,,,,,,,,,,,,,,,,0.906524,,,,,,,,,,,,,,5e8f7507-7f5f-42c1-a795-9bfa5d2f6d7f,77,,"[64.6, 51.3]",3879767,1,,,,,-1.8266048,,Left Foot,,,,"[61.2, 38.3]",,Ground Pass,,13.437262,,,,Josip Iličić,7139.0,,,,,,1,Regular Play,Federico Bernardeschi,7777.0,Right Wing,8,Fiorentina,239,['8c1c43ed-ea5a-44c2-8ea7-605487b713dd'],23,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:23.918,Pass,
,,,,,,,,,,,,,,,,,,,2.305176,,,,,,,,,,,,,,b798a1da-7e41-4fb0-87f7-99605b868063,83,,"[54.9, 37.2]",3879767,1,,True,,,2.7798634,,Left Foot,,,,"[47.5, 40.0]",,Ground Pass,,7.9120164,,,,Gonzalo Javier Rodríguez,25931.0,,,,,Free Kick,1,From Free Kick,Alberto Facundo Costa,26728.0,Left Defensive Midfield,9,Fiorentina,239,['0cda8ff4-5f5e-4c40-b83d-7db6b934f076'],40,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:40.517,Pass,
,,,,,,,,,,,,,,,,,,,1.466762,,,,,,,,,,,,,,824ae41b-42e3-4d53-a11a-0fcc7ca31481,85,,"[48.2, 40.4]",3879767,1,,,,,-0.11419633,,Right Foot,,,,"[76.1, 37.2]",,Ground Pass,,28.082912,,,,Borja Valero Iglesias,6997.0,,,,,,1,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Right Center Back,9,Fiorentina,239,['bedee3e8-6114-465c-906b-f12442b1134a'],44,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:44.561,Pass,
,,,,,,,,,,,,,,,,,,,1.187728,,,,,,,,,,,,,,8ffc25ab-a24c-4ee1-98ae-0907e7e87011,89,,"[77.4, 40.6]",3879767,1,,,,,1.2478924,,Right Foot,,,,"[86.1, 66.6]",,Low Pass,,27.416965,,,,Federico Bernardeschi,7777.0,,,,,,1,From Free Kick,Borja Valero Iglesias,6997.0,Left Wing,9,Fiorentina,239,['35496923-4632-473b-bc39-a85670201c98'],47,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:47.867,Pass,
,,,,,,,,,,,,,,,,,,,0.801033,,,,,,,,,,,,,,c1b157b8-9542-46a1-9b91-91505065a87c,92,,"[93.0, 62.7]",3879767,1,,,,,-0.7940186,,Left Foot,,,,"[104.5, 51.0]",,Low Pass,,16.405487,,Incomplete,,Nikola Kalinić,7033.0,,,,,,1,From Free Kick,Federico Bernardeschi,7777.0,Right Wing,9,Fiorentina,239,"['a7d50494-73ba-4dab-be20-fd208b78af75', 'fffbb023-ce82-4947-b73e-2a8377d32fd8']",52,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:52.341,Pass,
,,,,,,,,,,,,,,,,,,,1.170392,,,,,,,,,,,,,,5df3b336-69e1-452a-b153-8e383484fee4,95,,"[120.0, 80.0]",3879767,2,,,,,-1.6910006,,Left Foot,,,,"[115.7, 44.4]",,High Pass,True,35.85875,,Incomplete,,Gonzalo Javier Rodríguez,25931.0,,,Inswinging,,Corner,1,From Corner,Josip Iličić,7139.0,Center Attacking Midfield,10,Fiorentina,239,"['2ab05490-f0a4-4e4d-a524-7785055bc03b', '40ea7d73-506a-47f1-9b4a-0d351bdd17cb']",20,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:20.687,Pass,
,,,,,,,,,,,,,,,,,,,1.774854,,,,,,,,,,,,,,b71fa77a-3cce-455c-9970-ba424f4165f5,99,,"[107.7, 27.6]",3879767,2,,,,,1.2356237,,Head,,,,"[110.8, 36.5]",,High Pass,,9.424437,,Incomplete,,Marcos Alonso Mendoza,3964.0,,,,,Recovery,1,From Corner,Federico Bernardeschi,7777.0,Right Wing,10,Fiorentina,239,"['2e5c5fda-c04f-42b7-a10f-7ed8e1bdf33d', 'c48d9b9b-486a-41b6-8e12-9c147b41f45c']",23,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:23.338,Pass,
,,,,,,,,,,,,,,,,,,,1.524264,,,,,,,,,,,,,,1bbf180a-f051-40ec-a888-e6ff304500af,105,,"[15.6, 56.6]",3879767,2,,,,True,0.0,,,,,,"[36.6, 56.6]",,Low Pass,,21.0,,Incomplete,,Radja Nainggolan,6962.0,,,,,Recovery,1,From Corner,Diego Perotti,7456.0,Center Attacking Midfield,10,Fiorentina,239,"['18722119-ea7c-4b73-ae29-2a1e6da64a85', '7da334b9-6cfb-4150-a8ef-3dd8ff8016fb', 'a50ac2b7-e2ab-452a-903a-1992898fbed8']",29,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:29.776,Pass,True
,,,,,,,,,,,,,,,,,,,1.000567,,,,,,,,,,,,,,176dbc01-2e28-441c-8a1f-4a3c6fdb1fc2,109,,"[88.5, 22.7]",3879767,2,,,,,-0.7433178,,Left Foot,,,,"[98.4, 13.6]",,Ground Pass,,13.446933,,,,Federico Bernardeschi,7777.0,,,,,,1,From Corner,Alberto Facundo Costa,26728.0,Left Defensive Midfield,10,Fiorentina,239,['9f078dd1-b008-459d-9015-2e8cbe15018a'],32,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:32.341,Pass,
,,,,,,,,,,,,,,,,,,,0.663009,,,,,,,,,,,,,,afd1c800-a1c7-462f-858d-5b4fb7201701,112,,"[102.3, 13.1]",3879767,2,,,,,1.242394,,Left Foot,,,,"[106.9, 26.6]",,Ground Pass,,14.262188,,Incomplete,,Davide Astori,8275.0,,,,,,1,From Corner,Federico Bernardeschi,7777.0,Right Wing,10,Fiorentina,239,"['247463a7-7bf0-4c3e-928f-9ae013ac04c8', 'eea052bd-7874-4e07-87f0-86beb2b6898e']",34,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:34.722,Pass,
,,,,,,,,,,,,,,,,,,,0.97169,,,,,,,,,,,,,,db05fe6f-c07d-47d3-b33f-b622a6ab0dfb,123,,"[28.8, 67.2]",3879767,2,,,,,0.83939964,,Right Foot,,,,"[35.8, 75.0]",,Ground Pass,,10.480458,,,,Diego Perotti,7456.0,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Left Center Midfield,11,AS Roma,229,"['84b62129-b705-44bb-96bd-c2b94bc0555d', '9f8aaa2d-d2b2-486c-9b8c-bba72a8db313']",41,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:41.536,Pass,True
,,,,,,,,,,,,,,,,,,,0.998929,,,,,,,,,,,,,,972746d2-ec33-4aa3-ba4f-321b3ef90a3f,127,,"[35.8, 75.0]",3879767,2,,,,,-2.89059,,Right Foot,,,,"[28.0, 73.0]",,Ground Pass,,8.052329,,,,Miralem Pjanić,6947.0,,,,,,1,Regular Play,Diego Perotti,7456.0,Center Attacking Midfield,11,AS Roma,229,"['7d8c17cb-80b3-46f2-978f-f4469902a09d', 'e5128b09-1194-4cad-90e4-33a6c34b700c']",43,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:43.275,Pass,True
,,,,,,,,,,,,,,,,,,,1.236062,,,,,,,,,,,,,,87556fc7-0a9c-4fb9-b62a-0e71871134ba,134,,"[93.7, 7.9]",3879767,3,,,,,1.1047707,,Left Foot,True,,,"[110.6, 41.5]",,High Pass,,37.61077,,Pass Offside,,Nikola Kalinić,7033.0,,,,,Free Kick,1,From Free Kick,Josip Iličić,7139.0,Center Attacking Midfield,12,Fiorentina,239,['0a3b91d9-8811-4036-95ee-adc44f6cf87a'],27,,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:27.597,Pass,
,,,,,,,,,,,,,,,,,,,2.186706,,,,,,,,,,,,,,20da66a5-5b29-4db9-95a2-8f1f64ea2a78,136,,"[11.1, 43.6]",3879767,3,,,,,-1.4643302,,Right Foot,,,,"[13.9, 17.4]",,Ground Pass,,26.349194,,,,Antonio Rüdiger,3167.0,,,,,Free Kick,1,From Free Kick,Wojciech Szczęsny,5669.0,Goalkeeper,13,AS Roma,229,['d837cf3c-69a6-440b-beba-cafb9c2d3f5a'],51,,,,,,,,,,,,,,,,,,AS Roma,229,00:03:51.012,Pass,
,,,,,,,,,,,,,,,,,,,1.266378,,,,,,,,,,,,,,edefd415-5836-4ab8-bf64-ad8919fe3e50,139,,"[19.5, 16.7]",3879767,3,,,,,0.23287638,,Right Foot,,,,"[35.1, 20.4]",,Ground Pass,,16.03278,,,,Miralem Pjanić,6947.0,,,,,,1,From Free Kick,Antonio Rüdiger,3167.0,Left Center Back,13,AS Roma,229,['845a3911-19f3-40f1-a200-7356a14c213f'],55,,,,,,,,,,,,,,,,,,AS Roma,229,00:03:55.159,Pass,
,,,,,,,,,,,,,,,,,,,1.387397,,,,,,,,,,,,,,d24b28ad-fb87-4553-8270-c82fa95a7590,142,,"[35.1, 20.4]",3879767,3,,,,,1.9597102,,Right Foot,,,,"[21.7, 53.1]",,High Pass,,35.339073,,,,Konstantinos Manolas,7048.0,,,,,,1,From Free Kick,Miralem Pjanić,6947.0,Left Center Midfield,13,AS Roma,229,['c9387320-c77f-4c97-b543-32f761f01b71'],56,,,,,,,,,,,,,,,,,,AS Roma,229,00:03:56.465,Pass,
