50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.949919,,,,,,,,,,,,ba18bd5e-a16d-45d4-bdf7-c64f4d37c550,14,,"[56.9, 8.3]",3878549,0,,,,,0.5784791,,Right Foot,,,"[88.6, 29.0]",,High Pass,,37.860004,,Incomplete,,Alberto Paloschi,6950.0,,,,,Recovery,1,From Throw In,Lucas Nahuel Castro,7049.0,Left Midfield,3,Chievo,231,"['a1a2ff78-38c5-47de-82dc-16d7309ef5fc', 'ff789c98-330c-4089-850a-2f0fbaf5bcca']",18,,,,,,,,,,,,,,,,,Chievo,231,00:00:18.664,Pass,
,,,,,,,,,,,,,,,1.633878,,,,,,,,,,,,a1a2ff78-38c5-47de-82dc-16d7309ef5fc,17,,"[31.5, 51.1]",3878549,0,,,,,-2.2518134,,Left Foot,,,"[26.8, 45.3]",,Ground Pass,,7.465253,,Incomplete,,Mário Rui Silva Duarte,7151.0,,,,,Recovery,1,From Throw In,Federico Barba,17520.0,Left Center Back,3,Chievo,231,"['63b6f78c-2ee2-4662-86f0-abd76e5b4058', '7b010a44-3ba3-4887-b8a2-2fafb5ea36c6', 'ba18bd5e-a16d-45d4-bdf7-c64f4d37c550', 'd1956c15-24ec-4bd0-9abc-3d690eb1c4b3']",21,,,,,,,,,,,,,,,,,Empoli,290,00:00:21.614,Pass,True
,,,,,,,,,,,,,,,5.666616,,,,,,,,,,,,ddfa2831-69e2-40e0-b7a6-423bed821fa6,24,,"[6.0, 44.0]",3878549,0,,True,,,0.19428031,,Right Foot,,,"[86.3, 59.8]",,High Pass,,81.83966,,Incomplete,,Riccardo Saponara,7150.0,,,,,Goal Kick,1,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,4,Empoli,290,"['228e8e34-e322-428c-a465-7d1ad16d850d', '404fc03c-7d60-486c-8a4c-e0cba40cd2b8']",49,,,,,,,,,,,,,,,,,Empoli,290,00:00:49.186,Pass,
,,,,,,,,,,,,,,,1.146522,,,,,,,,,,,,96929266-d42f-4d43-8103-899adb7ac1ad,28,,"[120.0, 80.0]",3878549,1,,,,,-1.670757,,Right Foot,,,"[116.6, 46.1]",,High Pass,,34.070076,,Incomplete,True,Riccardo Saponara,7150.0,,,Outswinging,,Corner,1,From Corner,Piotr Zieliński,5660.0,Right Center Midfield,5,Empoli,290,"['a4851c43-5e1a-49d4-a39d-03c44f82209c', 'a9babd4d-640c-4942-9f7d-3b6cb8669e46']",24,,,,,,,,,,,,,,,,,Empoli,290,00:01:24.955,Pass,
,,,,,,,,,,,,,,,1.285064,,,,,,,,,,,,6d0b1e68-d35e-422e-8aff-80c50169a248,38,,"[83.5, 56.0]",3878549,1,,,,,1.5534068,,Right Foot,,,"[83.7, 67.5]",,Ground Pass,,11.501739,,,,Piotr Zieliński,5660.0,,,,,,1,From Corner,Daniele Croce,40251.0,Left Center Midfield,5,Empoli,290,['217f3e66-abb0-4bba-b40a-4277c643199e'],34,,,,,,,,,,,,,,,,,Empoli,290,00:01:34.604,Pass,
,,,,,,,,,,,,,,,1.030693,,,,,,,,,,,,fe025391-f36b-4b33-b60e-0740d5c3c027,40,,"[83.7, 67.5]",3878549,1,,,,,-3.053327,,Right Foot,,,"[72.4, 66.5]",,Ground Pass,,11.344161,,,,Marco Zambelli,40250.0,,,,,,1,From Corner,Piotr Zieliński,5660.0,Right Center Midfield,5,Empoli,290,['d3cefff6-2a83-4e0e-affc-156c3b9e47c4'],35,,,,,,,,,,,,,,,,,Empoli,290,00:01:35.889,Pass,
,,,,,,,,,,,,,,,0.980382,,,,,,,,,,,,4bc68e3f-e0a1-426a-93c3-67310bc10ef7,43,,"[58.5, 62.8]",3878549,1,,,,,-2.156639,,Right Foot,,,"[51.4, 52.1]",,Ground Pass,,12.841339,,,,Luca Martinelli,386514.0,,,,,,1,From Corner,Marco Zambelli,40250.0,Right Back,5,Empoli,290,['ef15ca1f-4aad-4fa3-a7bd-4bbc606c8a40'],38,,,,,,,,,,,,,,,,,Empoli,290,00:01:38.949,Pass,
,,,,,,,,,,,,,,,2.340723,,,,,,,,,,,,a26e77a9-1415-4f6c-a9be-ca3786c7365d,46,,"[51.4, 52.1]",3878549,1,,,,,-1.3516033,,Right Foot,,,"[60.4, 11.7]",,Ground Pass,,41.39034,,,,Mário Rui Silva Duarte,7151.0,,True,,,,1,From Corner,Luca Martinelli,386514.0,Right Center Back,5,Empoli,290,['34fdc2ff-659b-40ce-98b0-4ec7ce8a4afc'],41,,,,,,,,,,,,,,,,,Empoli,290,00:01:41.014,Pass,
,,,,,,,,,,,,,,,1.794087,,,,,,,,,,,,d581c322-b517-4e96-b2c3-747f0186d484,50,,"[65.9, 8.5]",3878549,1,,,,,2.4761827,,Left Foot,,,"[50.1, 20.9]",,Ground Pass,,20.08482,,,,Federico Barba,17520.0,,,,,,1,From Corner,Mário Rui Silva Duarte,7151.0,Left Back,5,Empoli,290,"['1b1123ff-31e2-46e1-8529-827b06e03412', '94608cd9-d07c-43f3-87fa-6942a51c01a0']",46,,,,,,,,,,,,,,,,,Empoli,290,00:01:46.181,Pass,True
,,,,,,,,,,,,,,,1.542335,,,,,,,,,,,,d4c7930a-7c03-442f-b82e-463324cd7a10,53,,"[52.3, 24.1]",3878549,1,,,,,1.5976099,,Left Foot,,,"[51.6, 50.2]",,Ground Pass,,26.109385,,,,Luca Martinelli,386514.0,,,,,,1,From Corner,Federico Barba,17520.0,Left Center Back,5,Empoli,290,['769e980f-dfd8-45f8-84ef-92a89a807417'],50,,,,,,,,,,,,,,,,,Empoli,290,00:01:50.939,Pass,
,,,,,,,,,,,,,,,1.024041,,,,,,,,,,,,e5661e78-65e2-40de-8b83-6e9ffae0ce15,56,,"[52.3, 52.8]",3878549,1,,,,,0.4187605,,Right Foot,,,"[69.6, 60.5]",,Ground Pass,,18.936209,,,,Piotr Zieliński,5660.0,,,,,,1,From Corner,Luca Martinelli,386514.0,Right Center Back,5,Empoli,290,['37619a4c-f821-4c66-845d-bf880991ac3b'],53,,,,,,,,,,,,,,,,,Empoli,290,00:01:53.302,Pass,
,,,,,,,,,,,,,,,0.771304,,,,,,,,,,,,17d06ae5-784c-44ca-a8ad-07ea38be65de,65,,"[48.2, 16.4]",3878549,1,,,,,-2.9020934,,Right Foot,,,"[39.6, 14.3]",,Ground Pass,,8.852683,,,,Massimo Gobbi,8645.0,,,,,,1,From Corner,Lucas Nahuel Castro,7049.0,Left Midfield,5,Empoli,290,['2f600f0b-f48e-45da-a899-302e45df350b'],58,,,,,,,,,,,,,,,,,Chievo,231,00:01:58.334,Pass,
,,,,,,,,,,,,,,,0.300028,,,,,,,,,,,,f2a178af-2cad-4987-ba48-44f235392743,68,,"[40.5, 9.2]",3878549,2,,,,,0.24997862,,Left Foot,,,"[45.2, 10.4]",,Low Pass,,4.8507733,,Incomplete,,Paul-José M''Poku Ebunge,18946.0,,,,,,1,From Corner,Massimo Gobbi,8645.0,Left Back,5,Empoli,290,"['3c1afeb3-6ed3-4c5c-8098-82ebc0563098', '7b812adc-e1fe-40e4-a607-836b49afdf39']",0,,,,,,,,,,,,,,,,,Chievo,231,00:02:00.007,Pass,
,,,,,,,,,,,,,,,2.656668,,,,,,,,,,,,e745cc48-19b4-415f-a8f3-25ab57ee029a,71,,"[30.0, 66.0]",3878549,2,,,,,-2.55359,,Left Foot,,,"[6.3, 50.2]",,Ground Pass,,28.483854,,,,Łukasz Skorupski,11508.0,,,,,Recovery,1,From Corner,Luca Martinelli,386514.0,Right Center Back,5,Empoli,290,['759510c8-ef56-47c3-8391-c505efc57ec2'],4,,,,,,,,,,,,,,,,,Empoli,290,00:02:04.631,Pass,
,,,,,,,,,,,,,,,1.922929,,,,,,,,,,,,5b05f692-5264-4a64-ba1b-3c0bcd43475e,74,,"[9.5, 43.6]",3878549,2,,,,,1.3258177,,Left Foot,,,"[14.4, 63.2]",,Ground Pass,,20.203218,,,,Luca Martinelli,386514.0,,,,,,1,From Corner,Łukasz Skorupski,11508.0,Goalkeeper,5,Empoli,290,['a9e48e63-453a-4c22-9607-0f54dbf958f5'],10,,,,,,,,,,,,,,,,,Empoli,290,00:02:10.836,Pass,
,,,,,,,,,,,,,,,4.397763,,,,,,,,,,,,69bc270a-2785-40a6-bc25-86376e9d46bc,77,,"[20.8, 62.0]",3878549,2,,,,,-0.6894139,,Right Foot,,,"[70.9, 20.7]",,High Pass,,64.92842,,Incomplete,,Massimo Maccarone,40252.0,,True,,,,1,From Corner,Luca Martinelli,386514.0,Right Center Back,5,Empoli,290,"['06f27a53-31f9-4291-8be8-891624d0239b', '5b6b717a-795e-4264-8805-100a96d2c8e5']",15,,,,,,,,,,,,,,,,,Empoli,290,00:02:15.918,Pass,
,,,,,,,,,,,,,,,1.347681,,,,,,,,,,,,5b6b717a-795e-4264-8805-100a96d2c8e5,79,,"[49.2, 59.4]",3878549,2,,,,,-0.18580188,,Head,,,"[62.5, 56.9]",,High Pass,,13.532923,,Incomplete,,Valter Birsa,7045.0,,,,,Recovery,1,From Corner,Nicolas Sebastian Frey,23324.0,Right Back,5,Empoli,290,"['17ec1afe-81af-486a-9fa8-eb75b93c4e21', '69bc270a-2785-40a6-bc25-86376e9d46bc', 'ab2a34ad-8844-4c08-b000-92546d162f7a']",20,,,,,,,,,,,,,,,,,Chievo,231,00:02:20.315,Pass,
,,,,,,,,,,,,,,,1.483503,,,,,,,,,,,,53e693fc-07c2-4fbe-b7b4-9a0013c4ab45,84,,"[63.4, 28.4]",3878549,2,,,,,-0.93804747,,Right Foot,,,"[68.9, 20.9]",,Ground Pass,,9.300538,,,,Riccardo Saponara,7150.0,,,,,,1,From Corner,Daniele Croce,40251.0,Left Center Midfield,5,Empoli,290,"['8b0d5a40-25e1-4a2e-a733-f8cd25022fd6', 'a2031816-20a2-4983-9f3d-1a2d8d45e1ef']",24,,,,,,,,,,,,,,,,,Empoli,290,00:02:24.052,Pass,True
,,,,,,,,,,,,,,,1.979425,,,,,,,,,,,,2d7f5e46-dce5-41fc-86cb-64e7c03f815f,88,,"[86.7, 13.6]",3878549,2,,,,,-0.28357467,0481ea03-ca5c-4fcb-a709-54723d4b35ca,Left Foot,,,"[104.2, 8.5]",,Ground Pass,,18.228,,,,Massimo Maccarone,40252.0,True,,,,,1,From Corner,Riccardo Saponara,7150.0,Center Attacking Midfield,5,Empoli,290,"['2ace19f2-63d8-422b-abc0-247560cf06fc', '755ca19a-bd58-4707-bd51-fb33683b6715']",27,,,,,,,,,,,,,,,,,Empoli,290,00:02:27.875,Pass,True
,,,,,,,,,,,,,,,1.588879,,,,,,,,,,,,2832a0b4-b680-4b42-a338-bf70af89dea3,97,,"[4.3, 68.0]",3878549,2,,,,,0.33929262,,Right Foot,,,"[38.3, 80.0]",,High Pass,,36.05551,,Out,,,,,,,,,1,From Corner,Valter Birsa,7045.0,Right Midfield,5,Empoli,290,['d902b159-34c4-48f5-8b5c-b4fa68db0f9d'],35,,,,,,,,,,,,,,,,,Chievo,231,00:02:35.454,Pass,True
,,,,,,,,,,,,,,,1.575937,,,,,,,,,,,,5a39b195-638c-4cc8-93e7-dbaa19251774,98,,"[85.4, 0.1]",3878549,2,,True,,,0.71819186,,,,,"[96.5, 9.8]",,Low Pass,,14.741099,,,,Daniele Croce,40251.0,,,,,Throw-in,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,6,Empoli,290,['d90e0b6e-7704-43b1-832c-fa08f78737c8'],43,,,,,,,,,,,,,,,,,Empoli,290,00:02:43.579,Pass,
,,,,,,,,,,,,,,,1.213222,,,,,,,,,,,,1ed0b8b9-23c4-4688-963e-4f5fa7fe076e,101,,"[97.8, 9.3]",3878549,2,,,,,-2.0884454,,Right Foot,,,"[93.7, 2.1]",,Ground Pass,,8.285529,,,,Mário Rui Silva Duarte,7151.0,,,,,,1,From Throw In,Daniele Croce,40251.0,Left Center Midfield,6,Empoli,290,['e3764500-2073-43a9-9195-3b84dd41b5c5'],45,,,,,,,,,,,,,,,,,Empoli,290,00:02:45.626,Pass,
,,,,,,,,,,,,,,,1.398845,,,,,,,,,,,,a7f2dee7-ef40-47e3-a4bf-f65e2cdf33ef,104,,"[93.7, 2.1]",3878549,2,,,,,1.9655875,,Left Foot,,,"[89.7, 11.7]",,Ground Pass,,10.4,,,,Riccardo Saponara,7150.0,,,,,,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,6,Empoli,290,['d4a0d865-0fb4-4cfd-9649-296db448d579'],47,,,,,,,,,,,,,,,,,Empoli,290,00:02:47.491,Pass,
,,,,,,,,,,,,,,,1.793032,,,,,,,,,,,,14e768dd-d3ae-4585-95ad-dba759a10c9b,108,,"[87.5, 10.6]",3878549,2,,,,,-3.0472786,,Right Foot,,,"[65.3, 8.5]",,Ground Pass,,22.299103,,,,Federico Barba,17520.0,,,,,,1,From Throw In,Riccardo Saponara,7150.0,Center Attacking Midfield,6,Empoli,290,"['3650b620-7cc7-40f6-98d7-7e284f62919f', 'ee74e71a-c5c8-4e5e-81f3-10fddaf1e5d1']",50,,,,,,,,,,,,,,,,,Empoli,290,00:02:50.487,Pass,True
,,,,,,,,,,,,,,,1.786666,,,,,,,,,,,,13bedf0c-f005-4f37-b142-60bab7d74590,111,,"[65.3, 8.5]",3878549,2,,,,,1.775613,,Left Foot,,,"[61.0, 29.2]",,Ground Pass,,21.141901,,,,Luca Martinelli,386514.0,,,,,,1,From Throw In,Federico Barba,17520.0,Left Center Back,6,Empoli,290,['6c123494-e990-4bbc-8de8-320f468bd1e5'],52,,,,,,,,,,,,,,,,,Empoli,290,00:02:52.601,Pass,
,,,,,,,,,,,,,,,2.045264,,,,,,,,,,,,783dea1c-5293-44b8-babd-d491ffb18c63,114,,"[61.2, 29.2]",3878549,2,,,,,-1.0714496,,Right Foot,,,"[73.2, 7.2]",,Ground Pass,,25.059929,,,,Mário Rui Silva Duarte,7151.0,,,,,,1,From Throw In,Luca Martinelli,386514.0,Right Center Back,6,Empoli,290,['6df7f33c-fffd-4332-a572-535652714c94'],55,,,,,,,,,,,,,,,,,Empoli,290,00:02:55.369,Pass,
,,,,,,,,,,,,,,,0.939233,,,,,,,,,,,,b839bca0-5234-4b62-8408-12769de59ee3,117,,"[75.1, 4.2]",3878549,2,,,,,0.7537345,,Left Foot,,,"[86.5, 14.9]",,Ground Pass,,15.634897,,Incomplete,,Riccardo Saponara,7150.0,,,,,,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,6,Empoli,290,"['8afad9d9-3b06-494f-9aea-56957e3dec3a', '96e413bc-065e-4b48-ae0f-140d3674d65c']",58,,,,,,,,,,,,,,,,,Empoli,290,00:02:58.696,Pass,
,,,,,,,,,,,,,,,0.907786,,,,,,,,,,,,e915aed1-d580-4a03-861d-0a61f4d42522,122,,"[40.0, 67.8]",3878549,3,,,,,0.75092906,,Right Foot,,,"[50.5, 77.6]",,Ground Pass,,14.3628,,,,Valter Birsa,7045.0,,,,,,1,Regular Play,Ivan Radovanović,7042.0,Right Defensive Midfield,7,Chievo,231,['38c25529-3139-4f96-96ae-6b8c45d74f05'],2,,,,,,,,,,,,,,,,,Chievo,231,00:03:02.677,Pass,
,,,,,,,,,,,,,,,1.221293,,,,,,,,,,,,f5bbaa8d-39f9-4220-b16f-63abbad8d6e9,126,,"[48.4, 77.6]",3878549,3,,,,,-3.128935,,Left Foot,,,"[32.6, 77.4]",,Ground Pass,,15.801266,,,,Nicolas Sebastian Frey,23324.0,,,,,,1,Regular Play,Valter Birsa,7045.0,Right Midfield,7,Chievo,231,"['05d4e18d-04dd-4471-971f-a450e8c9f668', '4c2109f7-ffa7-4b20-825c-c7f7765cf757']",4,,,,,,,,,,,,,,,,,Chievo,231,00:03:04.144,Pass,True
,,,,,,,,,,,,,,,0.960208,,,,,,,,,,,,e8d1e27e-a807-427b-b9dc-144ab6a770d2,129,,"[32.3, 77.2]",3878549,3,,,,,-1.086847,,Right Foot,,,"[40.5, 61.6]",,Ground Pass,,17.623848,,,,Perparim Hetemaj,7046.0,,,,,,1,Regular Play,Nicolas Sebastian Frey,23324.0,Right Back,7,Chievo,231,['01f04f67-0933-4f4b-932d-83f332ac1235'],6,,,,,,,,,,,,,,,,,Chievo,231,00:03:06.232,Pass,
,,,,,,,,,,,,,,,3.278517,,,,,,,,,,,,98dcb287-a944-4d2d-b209-5d683ed6e86f,132,,"[62.1, 61.8]",3878549,3,,,,,-0.8903367,,Right Foot,,,"[99.9, 15.1]",,High Pass,,60.081028,,,,Lucas Nahuel Castro,7049.0,,True,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Defensive Midfield,7,Chievo,231,['a2760d94-c355-4985-a3f7-bb434a48ca1d'],11,,,,,,,,,,,,,,,,,Chievo,231,00:03:11.686,Pass,
,,,,,,,,,,,,,,,1.244084,,,,,,,,,,,,6e01058c-3836-439f-a0dd-d8b23337cd17,135,,"[104.0, 15.1]",3878549,3,,,,,2.1002514,,Right Foot,,,"[96.1, 28.6]",,Ground Pass,,15.641611,,,,Paul-José M''Poku Ebunge,18946.0,,,,,,1,Regular Play,Lucas Nahuel Castro,7049.0,Left Midfield,7,Chievo,231,['91c56a9c-cc2c-40bd-9979-5e689fbe389c'],17,,,,,,,,,,,,,,,,,Chievo,231,00:03:17.130,Pass,
,,,,,,,,,,,,,,,0.709314,,,,,,,,,,,,86fb294f-abc3-4ecf-94c7-ade2e81b94de,139,,"[97.4, 30.5]",3878549,3,,,,,0.7464568,,Right Foot,,,"[101.4, 34.2]",,Ground Pass,,5.448853,,,,Alberto Paloschi,6950.0,,,,,,1,Regular Play,Paul-José M''Poku Ebunge,18946.0,Left Center Forward,7,Chievo,231,"['4cded595-b071-4868-bfac-21776e9b2ec5', '569dee20-db1b-4eaf-ad7b-5e9548a84efc']",19,,,,,,,,,,,,,,,,,Chievo,231,00:03:19.306,Pass,True
