50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.425355,,,,,,,,,,,,a5dd1be8-21e3-4c20-a482-3b301869755d,896,,,"[42.9, 35.6]",3878603,24,,,,,-1.5983756,,Head,,,"[42.5, 21.1]",,Low Pass,,14.505516,,,Mário Rui Silva Duarte,7151.0,,,,,,Recovery,1,Regular Play,Federico Barba,17520.0,Left Center Back,57,Empoli,290,"['29254756-e805-4f88-a02b-5c3f5cbdfa81', '839cd561-e26d-4a72-95f1-52a8f1ba8212']",9,,,,,,,,,,,,,,,,,Empoli,290,00:24:09.558,Pass,
,,,,,,,,,,,,,,,,1.415649,,,,,,,,,,,,aa34383d-c541-42b5-8ca9-193f645528b9,898,,,"[43.4, 21.1]",3878603,24,,,,,0.36254424,,Right Foot,,,"[52.1, 24.4]",,Ground Pass,,9.304837,,,Assane Dioussé El Hadji,3412.0,,,,,,,1,Regular Play,Mário Rui Silva Duarte,7151.0,Left Back,57,Empoli,290,['11f9d29d-1f51-4f29-848e-e89e000c6e39'],10,,,,,,,,,,,,,,,,,Empoli,290,00:24:10.983,Pass,
,,,,,,,,,,,,,,,,1.646245,,,,,,,,,,,,0d9a727d-554c-4c9d-b570-9bc6ec380592,901,,,"[58.0, 19.3]",3878603,24,,,,,-0.67783374,,Left Foot,,,"[69.8, 9.8]",,Ground Pass,,15.148928,,,Daniele Croce,40251.0,,,,,,,1,Regular Play,Assane Dioussé El Hadji,3412.0,Center Defensive Midfield,57,Empoli,290,['476f47be-327e-4fb3-b4f7-c44b5f7aa763'],14,,,,,,,,,,,,,,,,,Empoli,290,00:24:14.212,Pass,
,,,,,,,,,,,,,,,,1.538018,,,,,,,,,,,,4fe04a00-6810-44e2-88c1-c8044d805737,904,,,"[92.3, 18.9]",3878603,24,,,,,-0.76060987,,Right Foot,,,"[104.7, 7.1]",,Ground Pass,,17.117243,,,Manuel Pucciarelli,7054.0,,,,,,,1,Regular Play,Daniele Croce,40251.0,Left Center Midfield,57,Empoli,290,['d0dd4632-3c30-4707-884b-7abed09b2e63'],18,,,,,,,,,,,,,,,,,Empoli,290,00:24:18.397,Pass,
,,,,,,,,,,,,,,,,0.730588,,,,,,,,,,,,acaa03c5-74d9-4c84-ae8c-664e20cf7e60,914,,,"[104.7, 21.0]",3878603,24,,,,,2.5842972,,Right Foot,,,"[97.8, 25.3]",,Ground Pass,,8.130191,,,Daniele Croce,40251.0,,,,,,,1,Regular Play,Manuel Pucciarelli,7054.0,Right Center Forward,57,Empoli,290,['ad2936ab-71fd-4182-8dff-3813bd8a4518'],27,,,,,,,,,,,,,,,,,Empoli,290,00:24:27.207,Pass,
,,,,,,,,,,,,,,,,0.765162,,,,,,,,,,,,faabd200-12c3-4b5a-ace5-34e518bce805,917,,,"[97.8, 22.4]",3878603,24,,,,,1.226149,,Left Foot,,,"[99.2, 26.3]",,Ground Pass,,4.14367,,,Riccardo Saponara,7150.0,,,,,,,1,Regular Play,Daniele Croce,40251.0,Left Center Midfield,57,Empoli,290,['bc4fbd7f-0cf3-4c54-a942-2969a12ccc82'],28,,,,,,,,,,,,,,,,,Empoli,290,00:24:28.527,Pass,
,,,,,,,,,,,,,,,,0.214975,,,,,,,,,,,,f07bfcb7-85f1-420b-8dd7-fed6e72c8a27,920,,,"[98.6, 25.7]",3878603,24,,,,,0.9272952,,Right Foot,,,"[100.1, 27.7]",,Ground Pass,,2.5,Incomplete,,Massimo Maccarone,40252.0,,,,,,,1,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,57,Empoli,290,"['4b3403af-797d-4e1b-aaaf-83e24e727ba3', 'dcf19c02-8d8b-486b-aff8-c274428752b6']",30,,,,,,,,,,,,,,,,,Empoli,290,00:24:30.582,Pass,
,,,,,,,,,,,,,,,,2.185883,,,,,,,,,,,,22b8b6f3-58a7-4aa6-b894-c2eec8fbe8d1,924,,,"[21.5, 51.6]",3878603,24,,,,,-0.9794324,,Left Foot,,,"[39.9, 24.2]",,High Pass,,33.00485,,,Antonio Di Natale,19846.0,,,,,,,1,Regular Play,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,58,Udinese,230,['8dec3235-c9db-418a-bd36-5df5b73b6d60'],31,,,,,,,,,,,,,,,,,Udinese,230,00:24:31.795,Pass,
,,,,,,,,,,,,,,,,1.443816,,,,,,,,,,,,b8e86ecf-ab94-49dd-baa3-c8def135c123,928,,,"[33.5, 20.2]",3878603,24,,,,,2.9498045,,Right Foot,,,"[23.2, 22.2]",,Ground Pass,,10.492378,,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,,,1,Regular Play,Antonio Di Natale,19846.0,Right Center Forward,58,Udinese,230,"['0c024433-82be-43a3-9a26-cbdd45426f42', 'b2342d56-e22b-403a-b491-aa3843af6e6b']",34,,,,,,,,,,,,,,,,,Udinese,230,00:24:34.886,Pass,True
,,,,,,,,,,,,,,,,0.558739,,,,,,,,,,,,66e232b7-dfc1-4f11-aa70-7fe868b81db3,931,,,"[23.6, 22.2]",3878603,24,,,,,0.055220187,,Left Foot,,,"[43.5, 23.3]",,Ground Pass,,19.930378,Incomplete,,Panagiotis Giorgios Kone,33529.0,,,,,,,1,Regular Play,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,58,Udinese,230,"['6b83f2a3-cde4-4b04-af36-ce27b98cb69b', 'f260e16c-af44-4e88-811d-fa3d6f729b2d']",36,,,,,,,,,,,,,,,,,Udinese,230,00:24:36.430,Pass,
,,,,,,,,,,,,,,,,2.821619,,,,,,,,,,,,a2c72ab0-9271-4061-9b43-d717d30700c6,935,,,"[68.1, 60.7]",3878603,24,,,,,2.6577613,,Right Foot,,,"[42.6, 74.1]",,High Pass,,28.806423,,,Lorenzo Tonelli,7160.0,,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,59,Empoli,290,['1b850bd2-6a68-44c9-a9b6-103e96bd3068'],38,,,,,,,,,,,,,,,,,Empoli,290,00:24:38.753,Pass,
,,,,,,,,,,,,,,,,1.188428,,,,,,,,,,,,a57e08ed-f35d-4632-a295-75a5c73ad1a0,938,,,"[33.9, 75.2]",3878603,24,,,,,-0.019105956,,Right Foot,,,"[49.6, 74.9]",,Ground Pass,,15.702866,,,Vincent Laurini,7155.0,,,,,,,1,Regular Play,Lorenzo Tonelli,7160.0,Right Center Back,59,Empoli,290,['2c473d43-9cc0-41e0-95db-7af60a4b9724'],43,,,,,,,,,,,,,,,,,Empoli,290,00:24:43.763,Pass,
,,,,,,,,,,,,,,,,2.333561,,,,,,,,,,,,942423a7-8249-4a24-8ba8-cdfdfb3e5ba1,941,,,"[65.8, 0.1]",3878603,25,,,,,2.7601125,,,,,"[48.1, 7.2]",,Low Pass,,19.07092,,,Iván Rodrigo Piris Leguizamón,46670.0,,,,,,Throw-in,1,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,60,Udinese,230,['60d74010-c415-4651-8c6c-ddabeeddb774'],5,,,,,,,,,,,,,,,,,Udinese,230,00:25:05.146,Pass,
,,,,,,,,,,,,,,,,1.438907,,,,,,,,,,,,8e133660-f3cc-4ed0-a881-e08a39929552,944,,,"[38.6, 11.5]",3878603,25,,,,,2.3561945,,Right Foot,,,"[26.6, 23.5]",,Ground Pass,,16.970562,,,Danilo Larangeira,7799.0,,,,,,,1,From Throw In,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,60,Udinese,230,['c2494ce7-508c-4c1a-88eb-8a78e15a3d81'],9,,,,,,,,,,,,,,,,,Udinese,230,00:25:09.088,Pass,
,,,,,,,,,,,,,,,,2.76802,,,,,,,,,,,,8794a259-d96d-44e1-a661-71779aeb3a45,947,,,"[34.8, 23.1]",3878603,25,,,,,-0.39479113,,Right Foot,,,"[80.4, 4.1]",,High Pass,,49.4,,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,,,1,From Throw In,Danilo Larangeira,7799.0,Center Back,60,Udinese,230,['78234a8a-ad17-4329-a54e-b475a47f624f'],15,,,,,,,,,,,,,,,,,Udinese,230,00:25:15.195,Pass,
,,,,,,,,,,,,,,,,2.000337,,,,,,,,,,,,e4fff0c5-334b-435d-a070-ca2b60423ffd,950,,,"[80.4, 4.1]",3878603,25,,,,True,0.9455274,,,,,"[92.6, 21.0]",,Low Pass,,20.843464,Incomplete,,Antonio Di Natale,19846.0,,,,,,,1,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,60,Udinese,230,"['059047c5-ae52-471f-b312-144902fbb27e', '3d909225-f85b-4f38-834a-30ee59031c7c', 'ae1040ab-8953-482d-bda0-71649d61e686']",18,,,,,,,,,,,,,,,,,Udinese,230,00:25:18.004,Pass,True
,,,,,,,,,,,,,,,,1.479361,,,,,,,,,,,,7d97b038-f579-44f8-b0a6-a404bf577368,954,,,"[27.1, 61.7]",3878603,25,,,,,0.37724906,,Right Foot,,,"[43.0, 68.0]",,High Pass,,17.10263,Incomplete,,,,,,,,,,1,From Throw In,Lorenzo Tonelli,7160.0,Right Center Back,60,Udinese,230,['46bface9-8129-4981-9229-624c17cc489e'],20,,,,,,,,,,,,,,,,,Empoli,290,00:25:20.755,Pass,
,,,,,,,,,,,,,,,,2.448877,,,,,,,,,,,,77c2930b-e36e-4a3e-8bb3-e093e9300fe6,957,,,"[73.3, 22.5]",3878603,25,,,,,1.4551417,,Right Foot,,,"[78.4, 66.4]",,Ground Pass,,44.195248,,,Edenílson Andrade dos Santos,25116.0,,,True,,,,1,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,60,Udinese,230,['835d3a70-a162-4975-a42c-cdcca06b23f8'],24,,,,,,,,,,,,,,,,,Udinese,230,00:25:24.272,Pass,
,,,,,,,,,,,,,,,,2.047197,,,,,,,,,,,,d3275743-15a2-4e0d-b09b-8730e8584159,960,,,"[78.0, 60.3]",3878603,25,,,,,-1.5984136,,Right Foot,,,"[77.0, 24.1]",,Ground Pass,,36.21381,,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,,,1,From Throw In,Edenílson Andrade dos Santos,25116.0,Right Wing Back,60,Udinese,230,['036b988d-92a3-4968-bad0-f9aca88d8434'],29,,,,,,,,,,,,,,,,,Udinese,230,00:25:29.535,Pass,
,,,,,,,,,,,,,,,,1.277324,,,,,,,,,,,,5f1ded59-9346-43af-8ca2-d5a55c991488,963,,,"[77.1, 17.5]",3878603,25,,,,,-0.8668502,,Left Foot,,,"[86.1, 6.9]",,Ground Pass,,13.905395,,,Antonio Di Natale,19846.0,,,,,,,1,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,60,Udinese,230,['db86b047-5454-4807-91a2-f0a5b75c211f'],32,,,,,,,,,,,,,,,,,Udinese,230,00:25:32.491,Pass,
,,,,,,,,,,,,,,,,1.875685,,,,,,,,,,,,356867c1-0f33-40c2-82ec-78f37e7f66c3,966,,,"[86.1, 6.9]",3878603,25,,,,,0.37185606,,Right Foot,,,"[106.1, 14.7]",,Ground Pass,,21.467184,,,Panagiotis Giorgios Kone,33529.0,,,,,,,1,From Throw In,Antonio Di Natale,19846.0,Right Center Forward,60,Udinese,230,['bd5e222f-1610-4591-afc0-dc4f38d8421b'],33,,,,,,,,,,,,,,,,,Udinese,230,00:25:33.808,Pass,
,,,,,,,,,,,,,,,,0.968203,,,,,,,,,,,,bd9be79c-78c2-432e-9d13-91d560492d8c,969,,,"[112.0, 9.4]",3878603,25,,,,,2.5105133,,Right Foot,,,"[106.8, 13.2]",,Ground Pass,,6.440497,Incomplete,,Antonio Di Natale,19846.0,,,,,,,1,From Throw In,Panagiotis Giorgios Kone,33529.0,Left Center Midfield,60,Udinese,230,"['9498aef1-31dc-4fd7-9b22-4fefbbdb869c', 'fccfa3a3-721b-4688-9099-697f386fc6fd']",38,,,,,,,,,,,,,,,,,Udinese,230,00:25:38.587,Pass,
,,,,,,,,,,,,,,,,1.329365,,,,,,,,,,,,2b0db250-2a45-4a26-b23a-6dad018bbc0c,984,,,"[49.1, 80.0]",3878603,26,,,,,-0.8088053,,,,,"[63.7, 64.7]",,Low Pass,,21.148287,,,Riccardo Saponara,7150.0,,,,,,Throw-in,1,From Throw In,Vincent Laurini,7155.0,Right Back,62,Empoli,290,['76f5ef0d-c63d-44d2-b823-0a182d7012b1'],7,,,,,,,,,,,,,,,,,Empoli,290,00:26:07.350,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,a69ae225-1ebb-46f7-a41a-690fcbf33f14,990,,,"[64.9, 65.4]",3878603,26,,True,,,-1.6798509,,Right Foot,,,"[63.4, 51.7]",,Ground Pass,,13.781872,,,Lorenzo Tonelli,7160.0,,,,,,Free Kick,1,From Free Kick,Vincent Laurini,7155.0,Right Back,63,Empoli,290,['42ff6e7e-45e5-4308-b63b-48f411fb4c72'],36,,,,,,,,,,,,,,,,,Empoli,290,00:26:36.291,Pass,
,,,,,,,,,,,,,,,,3.510548,,,,,,,,,,,,1bf4dc30-a54a-402e-a2bf-e0f547093285,992,,,"[63.4, 51.7]",3878603,26,,,,,0.7026606,,Right Foot,,,"[96.7, 79.9]",,High Pass,,43.636337,Out,,Massimo Maccarone,40252.0,,,,,,,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,63,Empoli,290,['9d83ce47-41be-4a7a-840c-7e5fc1fbcc40'],37,,,,,,,,,,,,,,,,,Empoli,290,00:26:37.638,Pass,
,,,,,,,,,,,,,,,,1.871934,,,,,,,,,,,,3510ab9a-3ae3-4afb-b08b-91ef102b139a,994,,,"[33.2, 0.1]",3878603,27,,,,,0.17487377,,,,,"[61.5, 5.1]",,High Pass,,28.738302,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,,Throw-in,1,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,64,Udinese,230,"['0223f040-5a44-4113-bbaa-038f80a2a437', '323918aa-e8f9-4eb4-9c85-f0b2e42e0273']",3,,,,,,,,,,,,,,,,,Udinese,230,00:27:03.761,Pass,
,,,,,,,,,,,,,,,,1.70634,,,,,,,,,,,,323918aa-e8f9-4eb4-9c85-f0b2e42e0273,996,,,"[58.6, 75.0]",3878603,27,,,,,-0.70361376,,Head,,,"[65.2, 69.4]",,Low Pass,,8.655634,,,Assane Dioussé El Hadji,3412.0,,,,,,Recovery,1,Regular Play,Vincent Laurini,7155.0,Right Back,65,Empoli,290,"['3510ab9a-3ae3-4afb-b08b-91ef102b139a', '6a773dba-947c-424a-9d2a-b4c5f2a62f92']",5,,,,,,,,,,,,,,,,,Empoli,290,00:27:05.633,Pass,
,,,,,,,,,,,,,,,,0.615438,,,,,,,,,,,,6eebabb1-e395-449f-8848-e629eaaed85c,999,,,"[66.9, 69.4]",3878603,27,,,,,0.084901795,,Left Foot,,,"[71.6, 69.8]",,Low Pass,,4.7169905,,,Riccardo Saponara,7150.0,,,,,,,1,Regular Play,Assane Dioussé El Hadji,3412.0,Center Defensive Midfield,65,Empoli,290,"['265e56be-147a-4148-9f4c-9ab972d54146', '39fc9458-6a2f-49ff-9565-e757b619af71']",7,,,,,,,,,,,,,,,,,Empoli,290,00:27:07.340,Pass,True
,,,,,,,,,,,,,,,,2.228784,,,,,,,,,,,,afe86e32-45d5-4e98-b8b3-c909018d1fab,1004,,,"[70.7, 72.1]",3878603,27,,,,,-1.8541043,,Right Foot,,,"[68.4, 64.2]",,Low Pass,,8.228001,,,Assane Dioussé El Hadji,3412.0,,,,,,,1,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,65,Empoli,290,"['33bb8fc7-cedb-4f26-8cac-92661d8c6bae', 'c74b81d2-5faf-4005-b226-b0266c7a7813']",9,,,,,,,,,,,,,,,,,Empoli,290,00:27:09.082,Pass,True
,,,,,,,,,,,,,,,,2.740033,,,,,,,,,,,,1c2a8e56-52d3-49ee-ac51-a4849d2d8af0,1007,,,"[69.0, 51.7]",3878603,27,,,,,-0.3525101,,Left Foot,,,"[107.6, 37.5]",,High Pass,,41.129066,Incomplete,,Manuel Pucciarelli,7054.0,,,,Through Ball,True,,1,Regular Play,Assane Dioussé El Hadji,3412.0,Center Defensive Midfield,65,Empoli,290,"['1847d5de-1a45-4bd5-8492-93c511b1bd5f', '5e1af0dd-0045-4f32-99b1-200b7a9f59c1']",13,,,,,,,,,,,,,,,,,Empoli,290,00:27:13.019,Pass,
,,,,,,,,,,,,,,,,2.100818,,,,,,,,,,,,39e91275-6a21-4ce4-82af-54002c30c752,1011,,,"[15.9, 45.3]",3878603,27,,,,,0.638914,,Left Foot,,,"[40.4, 63.5]",,Ground Pass,,30.52032,,,Edenílson Andrade dos Santos,25116.0,,,,,,,1,From Keeper,Orestis Karnezis,3742.0,Goalkeeper,66,Udinese,230,['0ac4a5b3-5efc-401b-9e56-106f0344c05f'],17,,,,,,,,,,,,,,,,,Udinese,230,00:27:17.660,Pass,
,,,,,,,,,,,,,,,,3.692097,,,,,,,,,,,,a784e8a5-eacd-48d2-bda4-a759141ae861,1014,,,"[58.5, 67.9]",3878603,27,,,,,0.16553567,,Right Foot,,,"[100.4, 74.9]",,Ground Pass,,42.4807,Incomplete,,Emmanuel Agyemang-Badu,24722.0,,,,,,,1,From Keeper,Edenílson Andrade dos Santos,25116.0,Right Wing Back,66,Udinese,230,"['9127cc89-263d-407b-b6f1-4469bc2e73fd', 'd6f71115-7b2a-41d7-93b6-15ea9ea5f1ad']",22,,,,,,,,,,,,,,,,,Udinese,230,00:27:22.605,Pass,
,,,,,,,,,,,,,,,,1.431287,,,,,,,,,,,,9127cc89-263d-407b-b6f1-4469bc2e73fd,1017,,,"[19.7, 5.2]",3878603,27,,,,,1.8389071,,Right Foot,,,"[14.7, 23.4]",,Ground Pass,,18.874321,,,Mário Rui Silva Duarte,7151.0,,,,,,Recovery,1,Regular Play,Federico Barba,17520.0,Left Center Back,67,Empoli,290,"['68bb2a32-fcc4-4a7d-a3d9-1964e0744cc0', 'a784e8a5-eacd-48d2-bda4-a759141ae861']",26,,,,,,,,,,,,,,,,,Empoli,290,00:27:26.298,Pass,
,,,,,,,,,,,,,,,,1.078333,,,,,,,,,,,,52e17e14-0f2e-4ca4-8f00-bce9754365d4,1020,,,"[10.7, 23.8]",3878603,27,,,,,0.042527534,,Left Foot,,,"[24.8, 24.4]",,Ground Pass,,14.112761,,,Assane Dioussé El Hadji,3412.0,,,,,,,1,Regular Play,Mário Rui Silva Duarte,7151.0,Left Back,67,Empoli,290,['c6b6ac22-5654-42aa-926f-7b7705ea963c'],28,,,,,,,,,,,,,,,,,Empoli,290,00:27:28.752,Pass,
,,,,,,,,,,,,,,,,2.348045,,,,,,,,,,,,ab5e0006-de58-4c14-b050-338a512ff054,1022,,,"[27.6, 24.9]",3878603,27,,,,,-1.7924459,,Left Foot,,,"[24.4, 10.7]",,Ground Pass,,14.556098,,,Federico Barba,17520.0,,,,,,,1,Regular Play,Assane Dioussé El Hadji,3412.0,Center Defensive Midfield,67,Empoli,290,['b7e0797d-5b15-49a2-9cd5-52b70e3e1c45'],29,,,,,,,,,,,,,,,,,Empoli,290,00:27:29.830,Pass,
,,,,,,,,,,,,,,,,2.063701,,,,,,,,,,,,545359fc-db81-409b-8d2f-3ca5818d7dd6,1024,,,"[30.1, 11.5]",3878603,27,,,,,-0.05783018,,Left Foot,,,"[49.1, 10.4]",,Ground Pass,,19.031815,,,Daniele Croce,40251.0,,,,,,,1,Regular Play,Federico Barba,17520.0,Left Center Back,67,Empoli,290,['726580df-8f8f-4731-8e25-6a6b76b79c8e'],32,,,,,,,,,,,,,,,,,Empoli,290,00:27:32.178,Pass,
,,,,,,,,,,,,,,,,1.239327,,,,,,,,,,,,f66d4385-567d-4b62-a113-dc7173a582ec,1028,,,"[70.0, 11.4]",3878603,27,,,True,,-1.4825307,,Left Foot,,,"[71.0, 0.1]",,Ground Pass,,11.344161,Injury Clearance,,,,,,,,,,1,Regular Play,Daniele Croce,40251.0,Left Center Midfield,67,Empoli,290,,39,,,,,,,,,,,,,,,,,Empoli,290,00:27:39.723,Pass,
,,,,,,,,,,,,,,,,0.988551,,,,,,,,,,,,f64b08c6-e4cf-406c-b5a9-ac5ee45f477a,1032,,,"[55.5, 80.0]",3878603,28,,,,,-1.8825138,,,,,"[52.6, 71.0]",,High Pass,,9.455687,,,Emmanuel Agyemang-Badu,24722.0,,,,,,Throw-in,1,From Throw In,Edenílson Andrade dos Santos,25116.0,Right Wing Back,68,Udinese,230,['bbc75b55-b305-4720-b03e-07d3ac61e002'],44,,,,,,,,,,,,,,,,,Udinese,230,00:28:44.573,Pass,
,,,,,,,,,,,,,,,,4.396596,,,,,,,,,,,,90c5d8d1-f02e-4727-b856-09a77e16b3c6,1035,,,"[57.6, 73.6]",3878603,28,,,,,-0.6390168,,Right Foot,,,"[93.4, 47.0]",,High Pass,,44.60045,Injury Clearance,,,,,,,,,,1,From Throw In,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,68,Udinese,230,,47,,,,,,,,,,,,,,,,,Udinese,230,00:28:47.211,Pass,
,,,,,,,,,,,,,,,,1.241438,,,,,,,,,,,,05161f76-2346-421d-b4df-fc9ca3ad6406,1037,,,"[31.8, 31.8]",3878603,28,,True,,,0.15660188,,Right Foot,,,"[45.1, 33.9]",,Ground Pass,,13.464768,,,Assane Dioussé El Hadji,3412.0,,,,,,,1,Regular Play,Lorenzo Tonelli,7160.0,Right Center Back,69,Empoli,290,['ceba2c5e-b0b1-4649-8524-fbad63272781'],53,,,,,,,,,,,,,,,,,Empoli,290,00:28:53.494,Pass,
,,,,,,,,,,,,,,,,4.89621,,,,,,,,,,,,e2643802-6c79-4f5b-bdc1-d0bc00f11b96,1039,,,"[45.6, 31.8]",3878603,28,,True,,,-3.0894012,,Left Foot,,,"[32.2, 31.1]",,Ground Pass,,13.418271,,,Łukasz Skorupski,11508.0,,,,,,,1,Regular Play,Assane Dioussé El Hadji,3412.0,Center Defensive Midfield,69,Empoli,290,['28586dd1-5fe0-418e-bb65-ab5695cb3930'],54,,,,,,,,,,,,,,,,,Empoli,290,00:28:54.736,Pass,
,,,,,,,,,,,,,,,,3.581079,,,,,,,,,,,,1cc749f1-41eb-4f02-b01f-28fa5e8bff2e,1041,,,"[30.0, 31.0]",3878603,28,,True,,,0.20607214,,Right Foot,,,"[65.4, 38.4]",,High Pass,,36.165176,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,,1,Regular Play,Łukasz Skorupski,11508.0,Goalkeeper,69,Empoli,290,"['67c66bce-bf0b-48da-93d8-09befeb5c772', 'c198bfa3-b243-4994-895f-134269ddd38d']",59,,,,,,,,,,,,,,,,,Empoli,290,00:28:59.764,Pass,
,,,,,,,,,,,,,,,,2.045537,,,,,,,,,,,,67c66bce-bf0b-48da-93d8-09befeb5c772,1043,,,"[54.7, 41.7]",3878603,29,,,,,-0.83860236,,Head,,,"[78.7, 15.0]",,High Pass,,35.901115,Unknown,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,,Recovery,1,Regular Play,Danilo Larangeira,7799.0,Center Back,69,Empoli,290,"['1cc749f1-41eb-4f02-b01f-28fa5e8bff2e', '57ab940a-50a7-4eca-95ac-05fb5c5177fa']",3,,,,,,,,,,,,,,,,,Udinese,230,00:29:03.345,Pass,
,,,,,,,,,,,,,,,,1.499201,,,,,,,,,,,,245fe932-55f6-4a3f-ab4f-5e336cd59470,1047,,,"[37.7, 59.1]",3878603,29,,,,,-1.5345086,,Right Foot,,,"[38.8, 28.8]",,Ground Pass,,30.31996,,,Federico Barba,17520.0,,,,,,Free Kick,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,70,Empoli,290,['103da0c7-8f02-4ec4-bb3f-f82484b7c635'],31,,,,,,,,,,,,,,,,,Empoli,290,00:29:31.638,Pass,
,,,,,,,,,,,,,,,,1.125034,,,,,,,,,,,,eb307559-6fa8-41a6-8162-d563f55598dc,1050,,,"[44.2, 30.9]",3878603,29,,,,,1.5016758,,Left Foot,,,"[45.1, 43.9]",,Ground Pass,,13.0311165,,,Lorenzo Tonelli,7160.0,,,,,,,1,From Free Kick,Federico Barba,17520.0,Left Center Back,70,Empoli,290,['86ec05ee-78fd-4b27-8773-c78e3d7f61ce'],35,,,,,,,,,,,,,,,,,Empoli,290,00:29:35.551,Pass,
,,,,,,,,,,,,,,,,1.71289,,,,,,,,,,,,d91b3d85-daf0-4112-8a37-1d4e93ebbb96,1053,,,"[50.4, 49.2]",3878603,29,,,,,0.10362746,,Right Foot,,,"[75.4, 51.8]",,Ground Pass,,25.134836,,,Massimo Maccarone,40252.0,,,,,,,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,70,Empoli,290,['27bc1be3-a434-4e94-b3b1-dc4a4dae359b'],38,,,,,,,,,,,,,,,,,Empoli,290,00:29:38.179,Pass,
,,,,,,,,,,,,,,,,1.225676,,,,,,,,,,,,c702f2ce-508b-4dbd-8622-f1ad73b71f0e,1055,,,"[76.1, 51.8]",3878603,29,,,,,-2.5364814,,Right Foot,,,"[64.1, 43.5]",,Ground Pass,,14.590751,,,Assane Dioussé El Hadji,3412.0,,,,,,,1,From Free Kick,Massimo Maccarone,40252.0,Left Center Forward,70,Empoli,290,['f46ed78a-a124-4956-838a-69953e4f3d8b'],39,,,,,,,,,,,,,,,,,Empoli,290,00:29:39.892,Pass,
,,,,,,,,,,,,,,,,1.140147,,,,,,,,,,,,9a6b5724-3118-433e-bb33-fd86b1f2e557,1059,,,"[58.4, 56.6]",3878603,29,,,,,1.5529411,,Right Foot,,,"[58.6, 67.8]",,Ground Pass,,11.201786,,,Vincent Laurini,7155.0,,,,,,,1,From Free Kick,Assane Dioussé El Hadji,3412.0,Center Defensive Midfield,70,Empoli,290,['5f2a158f-fb56-42c5-b397-ceb28c9aabfc'],43,,,,,,,,,,,,,,,,,Empoli,290,00:29:43.071,Pass,
,,,,,,,,,,,,,,,,0.93205,,,,,,,,,,,,052cbf94-0677-4720-be95-83429b2b24ee,1062,,,"[58.6, 67.8]",3878603,29,,,,,-0.69165665,,Right Foot,,,"[65.0, 62.5]",,Ground Pass,,8.309633,,,Piotr Zieliński,5660.0,,,,,,,1,From Free Kick,Vincent Laurini,7155.0,Right Back,70,Empoli,290,['556c9b26-3d04-42d6-b2e7-2b3ef31b85c8'],44,,,,,,,,,,,,,,,,,Empoli,290,00:29:44.534,Pass,
