50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.871293,,,,,,,,,,,,,447e6c21-5567-46c1-b845-33f8a105ad42,18,,"[36.7, 72.7]",3879538,0,,,,,0.27438197,,Head,,,"[50.2, 76.5]",,High Pass,,14.024621,,,Issa Cissokho,4369.0,,,,,Recovery,1,From Kick Off,Sebastian De Maio,7176.0,Right Center Back,2,Lazio,236,"['32d56b98-f39a-49f5-9aab-560c90d2ac99', '9634c3bc-9209-4667-9fef-4793cbbd51a6']",13,,,,,,,,,,,,,,,,,Genoa,233,00:00:13.437,Pass,
,,,,,,,,,,,,,,,,,0.541344,,,,,,,,,,,,,5c5a1982-b65f-42db-b089-25a7ec2cd8b1,22,,"[71.4, 0.1]",3879538,0,,True,,,0.24320875,,,,,"[84.7, 3.4]",,Low Pass,,13.703284,,,Ricardo Kishna,22828.0,,,,,Throw-in,1,From Throw In,Senad Lulić,7785.0,Left Back,3,Lazio,236,['84c80cd5-0870-4fd8-b53a-b8b0260c5519'],22,,,,,,,,,,,,,,,,,Lazio,236,00:00:22.069,Pass,
,,,,,,,,,,,,,,,,,1.520238,,,,,,,,,,,,,06126df9-a976-480a-a541-53be11fdeb90,24,,"[84.9, 3.6]",3879538,0,,,,,0.69662684,,Left Foot,,,"[95.3, 12.3]",,Low Pass,,13.55913,Incomplete,,Sergej Milinković-Savić,5589.0,,,,,,1,From Throw In,Ricardo Kishna,22828.0,Left Wing,3,Lazio,236,"['77e253a9-3ec1-4817-ad94-d8a5e6e5dc90', 'ad51f9d2-c2a0-4da7-b050-44124e47094c']",22,,,,,,,,,,,,,,,,,Lazio,236,00:00:22.620,Pass,
,,,,,,,,,,,,,,,,,3.257256,,,,,,,,,,,,,52295e25-cde8-416f-b40b-df8475b0f6ed,30,,"[84.5, 19.3]",3879538,0,,,,,0.024091724,,Left Foot,,,"[117.7, 20.1]",,Ground Pass,,33.209637,Incomplete,,Ricardo Kishna,22828.0,,,,,,1,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Right Wing,3,Lazio,236,"['8bdac64f-bd9a-4429-be8c-81a80fa82f73', 'c33db874-1211-423a-be61-d19e700a45d1']",26,,,,,,,,,,,,,,,,,Lazio,236,00:00:26.510,Pass,
,,,,,,,,,,,,,,,,,1.096367,,,,,,,,,,,,,ac11c05c-750a-46e1-a154-f36b4d4474dc,34,,"[112.4, 0.1]",3879538,0,,,,,2.896614,,,,,"[102.4, 2.6]",,Low Pass,,10.307764,,,Senad Lulić,7785.0,,,,,Throw-in,1,From Throw In,Ricardo Kishna,22828.0,Left Wing,4,Lazio,236,['02028e1e-de83-496b-8dc7-cc95ef06a1dd'],37,,,,,,,,,,,,,,,,,Lazio,236,00:00:37.081,Pass,
,,,,,,,,,,,,,,,,,0.756918,,,,,,,,,,,,,8630340d-30e5-44a7-84b7-6e1af9a7248d,37,,"[100.1, 5.7]",3879538,0,,,,,-0.30134523,,Right Foot,,,"[107.5, 3.4]",,Ground Pass,,7.7491937,,,Ricardo Kishna,22828.0,,,,,,1,From Throw In,Senad Lulić,7785.0,Left Back,4,Lazio,236,['5f25a418-2ba4-4a22-a2be-3c6fbc2392f5'],42,,,,,,,,,,,,,,,,,Lazio,236,00:00:42.406,Pass,
,,,,,,,,,,,,,,,,,2.214795,,,,,,,,,,,,,46f82dcd-58e5-4b7b-be7d-b19a3f4772f0,41,,"[115.8, 5.5]",3879538,0,,,,,1.7639042,,Left Foot,True,,"[107.9, 45.9]",,High Pass,,41.165154,,,Filip Đorđević,11427.0,,True,,,,1,From Throw In,Ricardo Kishna,22828.0,Left Wing,4,Lazio,236,['3ac55308-ea3c-4aa2-9407-c28be159e519'],47,,,,,,,,,,,,,,,,,Lazio,236,00:00:47.918,Pass,
,,,,,,,,,,,,,,,,,1.614037,,,,,,,,,,,,,89dcf530-ba95-45ee-af77-c976e55276dd,48,,"[62.1, 37.2]",3879538,0,,,,,-1.6383625,,Right Foot,,,"[61.2, 23.9]",,Ground Pass,,13.330417,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,1,From Throw In,Maurício dos Santos Nascimento,9939.0,Right Center Back,4,Lazio,236,['3b1c7ded-7fb0-497b-991c-1ea73f1999b2'],55,,,,,,,,,,,,,,,,,Lazio,236,00:00:55.017,Pass,
,,,,,,,,,,,,,,,,,2.279707,,,,,,,,,,,,,8ea25d38-c932-4a79-9d90-8f317fddc04c,51,,"[61.4, 23.1]",3879538,0,,,,,3.0761592,,Left Foot,,,"[26.3, 25.4]",,Ground Pass,,35.175274,,,Federico Marchetti,12491.0,,,,,,1,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,4,Lazio,236,['9590e581-e67d-4787-a976-72cce16bfa7b'],56,,,,,,,,,,,,,,,,,Lazio,236,00:00:56.791,Pass,
,,,,,,,,,,,,,,,,,1.575392,,,,,,,,,,,,,555b78ce-83e6-4470-ba21-cd9636c999dc,54,,"[28.7, 27.9]",3879538,1,,,,,-1.4731696,,Right Foot,,,"[30.6, 8.5]",,Ground Pass,,19.492819,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,1,From Throw In,Federico Marchetti,12491.0,Goalkeeper,4,Lazio,236,['2c19e72b-1cb8-4aa2-9157-b9fa536a76e0'],2,,,,,,,,,,,,,,,,,Lazio,236,00:01:02.211,Pass,
,,,,,,,,,,,,,,,,,1.959334,,,,,,,,,,,,,8e8ee12c-806b-4176-a5e4-8c1adde8e67c,57,,"[31.2, 3.2]",3879538,1,,,,,-0.04196009,,Left Foot,,,"[57.4, 2.1]",,Ground Pass,,26.223082,,,Senad Lulić,7785.0,,,,,,1,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,4,Lazio,236,['ee685cd8-fb10-4942-9f1c-5c554e3282a7'],5,,,,,,,,,,,,,,,,,Lazio,236,00:01:05.145,Pass,
,,,,,,,,,,,,,,,,,2.204127,,,,,,,,,,,,,2921a798-68bf-4251-b538-a0bc549fd39f,60,,"[60.4, 4.2]",3879538,1,,,,,0.39316392,,Right Foot,,,"[99.7, 20.5]",,High Pass,,42.54621,Incomplete,,Filip Đorđević,11427.0,,,Through Ball,True,,1,From Throw In,Senad Lulić,7785.0,Left Back,4,Lazio,236,"['cae839ff-54f0-41c5-86e4-7fdb3ee59750', 'd95a1917-d7b7-439a-ab06-81c6dec6c83d']",8,,,,,,,,,,,,,,,,,Lazio,236,00:01:08.252,Pass,
,,,,,,,,,,,,,,,,,0.157763,,,,,,,,,,,,,0c8d4147-bd9c-4c17-b3e8-1ff4fda14725,63,,"[114.7, 19.3]",3879538,1,,,,,1.4601392,,Left Foot,,,"[115.1, 22.9]",,Low Pass,,3.622154,Incomplete,,,,,,,,Recovery,1,From Throw In,Filip Đorđević,11427.0,Center Forward,4,Lazio,236,['33f67a88-8792-49ea-bf71-dc30bbc32363'],12,,,,,,,,,,,,,,,,,Lazio,236,00:01:12.517,Pass,
,,,,,,,,,,,,,,,,,1.038629,,,,,,,,,,,,,917a9e39-ece8-4414-8b6d-6c2c9fab248e,65,,"[120.0, 0.1]",3879538,1,,,,,1.8068612,,Left Foot,,,"[113.0, 29.2]",,High Pass,,29.930086,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Ricardo Kishna,22828.0,Left Wing,5,Lazio,236,['59dc1ae0-b906-4812-b39b-5611a3635544'],39,,,,,,,,,,,,,,,,,Lazio,236,00:01:39.993,Pass,
,,,,,,,,,,,,,,,,,1.684609,,,,,,,,,,,,,e75d9470-dc23-4c34-add7-e8f127e8dc4f,67,,"[90.6, 11.4]",3879538,1,,,,,-0.4278323,,Head,,,"[103.1, 5.7]",,Low Pass,,13.738268,,,Ricardo Kishna,22828.0,,,,,Recovery,1,From Corner,Senad Lulić,7785.0,Left Back,5,Lazio,236,['b2abc265-11f5-4634-a910-df36c4c3d4d9'],42,,,,,,,,,,,,,,,,,Lazio,236,00:01:42.794,Pass,
,,,,,,,,,,,,,,,,,1.062992,,,,,,,,,,,,,81f352ca-03cb-489f-bf3b-fdc40baa6ac8,72,,"[105.8, 0.1]",3879538,1,,True,,,2.8758414,,,,,"[88.9, 4.7]",,Low Pass,,17.51485,,,Senad Lulić,7785.0,,,,,Throw-in,1,From Throw In,Ricardo Kishna,22828.0,Left Wing,6,Lazio,236,['a0ac6e16-1ce3-4500-a9e8-326ba42c295d'],53,,,,,,,,,,,,,,,,,Lazio,236,00:01:53.126,Pass,
,,,,,,,,,,,,,,,,,1.309424,,,,,,,,,,,,,3382bccc-0cf7-41a7-a0dc-019db2424d62,74,,"[78.3, 17.6]",3879538,1,,,,,2.3629057,,Right Foot,,,"[63.3, 32.4]",,Ground Pass,,21.072256,,,Dušan Basta,8443.0,,,,,,1,From Throw In,Senad Lulić,7785.0,Left Back,6,Lazio,236,['32eec393-1a02-4e92-8165-5ec3248d9de2'],59,,,,,,,,,,,,,,,,,Lazio,236,00:01:59.008,Pass,
,,,,,,,,,,,,,,,,,1.66171,,,,,,,,,,,,,8a0c38b2-e540-44e2-8abd-adc6b40de4fc,77,,"[64.6, 37.4]",3879538,2,,,,,1.4830592,,Right Foot,,,"[66.5, 59.0]",,Ground Pass,,21.683403,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,1,From Throw In,Dušan Basta,8443.0,Right Back,6,Lazio,236,['e1bf0a45-4b8c-45fd-a80d-7a1100e76afe'],1,,,,,,,,,,,,,,,,,Lazio,236,00:02:01.567,Pass,
,,,,,,,,,,,,,,,,,1.785009,,,,,,,,,,,,,e781ef95-2c7a-4020-ab66-6cefd94ee6b5,80,,"[66.3, 66.6]",3879538,2,,,,,-0.1952814,,Right Foot,,,"[102.7, 59.4]",,Ground Pass,,37.105255,,,Sergej Milinković-Savić,5589.0,,,,,,1,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Right Wing,6,Lazio,236,['732e4fb6-d6b0-43d3-a590-72c6cc8e5eb9'],5,,,,,,,,,,,,,,,,,Lazio,236,00:02:05.100,Pass,
,,,,,,,,,,,,,,,,,1.98231,,,,,,,,,,,,,ac10bce6-d9a6-4c1d-a4c9-88d1efbdda31,83,,"[110.3, 64.5]",3879538,2,,,,,-1.9071089,,Right Foot,,,"[106.0, 52.2]",,Ground Pass,,13.029965,Incomplete,,Dušan Basta,8443.0,,,,,,1,From Throw In,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,6,Lazio,236,"['0cf598b5-4a6b-4288-a840-02858180b32b', '404f1997-6df5-4421-b4f4-d261fa6b0fa9']",7,,,,,,,,,,,,,,,,,Lazio,236,00:02:07.684,Pass,
,,,,,,,,,,,,,,,,,1.322885,,,,,,,,,,,,,0cf598b5-4a6b-4288-a840-02858180b32b,87,,"[14.1, 27.9]",3879538,2,,,,,-1.0516502,,Right Foot,,,"[26.1, 6.9]",,High Pass,,24.186773,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,Recovery,1,Regular Play,Giovanni Marchese,40457.0,Left Center Back,7,Genoa,233,"['7915c054-80cf-4961-a11b-f07a6ae0f4d4', '7f971137-1969-456c-b6f3-0425a22bfcbb', 'ac10bce6-d9a6-4c1d-a4c9-88d1efbdda31']",9,,,,,,,,,,,,,,,,,Genoa,233,00:02:09.666,Pass,True
,,,,,,,,,,,,,,,,,1.699811,,,,,,,,,,,,,91d4f874-4a00-44c2-86cb-874a9c8da73d,90,,"[34.8, 8.6]",3879538,2,,,,,-0.07716606,,Left Foot,,,"[54.2, 7.1]",,Ground Pass,,19.457903,Incomplete,,Goran Pandev,7146.0,,,,,,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,7,Genoa,233,"['4413b764-d251-43ce-8ee2-32c516132426', 'e4b4070c-faef-45cd-a223-dd762ae98a3f']",13,,,,,,,,,,,,,,,,,Genoa,233,00:02:13.121,Pass,
,,,,,,,,,,,,,,,,,1.55549,,,,,,,,,,,,,b1902a52-131f-4f05-89ab-ef32945285aa,93,,"[40.7, 0.1]",3879538,2,,,,,0.3322765,,,,,"[54.9, 5.0]",,High Pass,,15.021651,,,Jules Olivier Ntcham,10530.0,,,,,Throw-in,1,From Throw In,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,8,Genoa,233,['8a0e6b39-ed59-4f52-bf04-a834f8f98bad'],34,,,,,,,,,,,,,,,,,Genoa,233,00:02:34.058,Pass,
,,,,,,,,,,,,,,,,,0.42381,,,,,,,,,,,,,e67c4e38-2bd1-4609-85b1-9b131703a8d4,100,,"[65.5, 73.8]",3879538,2,,,,,-2.2513175,,Right Foot,,,"[62.1, 69.6]",,Ground Pass,,5.4037023,,,Danilo Cataldi,7107.0,,,,,Recovery,1,Regular Play,Dušan Basta,8443.0,Right Back,9,Lazio,236,['1bfc7037-015a-4eb8-b7bd-acbffedfd570'],36,,,,,,,,,,,,,,,,,Lazio,236,00:02:36.893,Pass,
,,,,,,,,,,,,,,,,,0.749478,,,,,,,,,,,,,be513724-9032-4305-a407-ccdc514a1d01,103,,"[62.1, 67.2]",3879538,2,,,,,-0.641883,,Left Foot,,,"[72.0, 59.8]",,Ground Pass,,12.360016,,,Sergej Milinković-Savić,5589.0,,,,,,1,Regular Play,Danilo Cataldi,7107.0,Right Defensive Midfield,9,Lazio,236,['429cd15e-562f-464e-8682-38ae99251672'],37,,,,,,,,,,,,,,,,,Lazio,236,00:02:37.842,Pass,
,,,,,,,,,,,,,,,,,1.646049,,,,,,,,,,,,,7a26eaf9-bd79-4f44-9b6d-d9a65b39c125,111,,"[16.0, 56.3]",3879538,2,,,,,-1.4234015,,Left Foot,,,"[19.4, 33.4]",,Ground Pass,,23.151026,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,1,Regular Play,Federico Marchetti,12491.0,Goalkeeper,9,Lazio,236,['eab4665f-9d23-4751-8f03-ec0d51ee8f3a'],47,,,,,,,,,,,,,,,,,Lazio,236,00:02:47.202,Pass,
,,,,,,,,,,,,,,,,,2.385197,,,,,,,,,,,,,113ebfc8-de22-4307-b876-078799e1141b,114,,"[20.6, 24.1]",3879538,2,,,,,-0.5996843,,Left Foot,,,"[50.0, 4.0]",,Ground Pass,,35.61418,,,Senad Lulić,7785.0,,,,,,1,Regular Play,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,9,Lazio,236,['22bca670-f9cd-45eb-ac4f-103edf00328c'],50,,,,,,,,,,,,,,,,,Lazio,236,00:02:50.175,Pass,
,,,,,,,,,,,,,,,,,1.643946,,,,,,,,,,,,,90c1b576-d00d-4e6e-afe0-15e870625e09,118,,"[71.6, 16.3]",3879538,2,,,,,2.0449147,,Right Foot,,,"[63.8, 31.5]",,Ground Pass,,17.084496,,,Danilo Cataldi,7107.0,,,,,,1,Regular Play,Senad Lulić,7785.0,Left Back,9,Lazio,236,['ed593200-898a-4692-be50-bee9dedcfc97'],56,,,,,,,,,,,,,,,,,Lazio,236,00:02:56.114,Pass,
,,,,,,,,,,,,,,,,,0.331312,,,,,,,,,,,,,fbeca0c1-2ad5-4c7f-ae0f-3614cd8657f5,121,,"[63.8, 31.5]",3879538,2,,,,,-0.06548002,,Right Foot,,,"[69.9, 31.1]",,Ground Pass,,6.1131005,,,Senad Lulić,7785.0,,,,,,1,Regular Play,Danilo Cataldi,7107.0,Right Defensive Midfield,9,Lazio,236,['f41e712a-a128-47f0-a304-5bc818ea31be'],57,,,,,,,,,,,,,,,,,Lazio,236,00:02:57.838,Pass,
,,,,,,,,,,,,,,,,,1.599448,,,,,,,,,,,,,1994858e-fc84-4b7f-808b-1b32a928d336,124,,"[70.1, 31.5]",3879538,2,,,,,-0.8655183,,Right Foot,,,"[76.4, 24.1]",,Low Pass,,9.718539,,,Sergej Milinković-Savić,5589.0,,,,,,1,Regular Play,Senad Lulić,7785.0,Left Back,9,Lazio,236,['4c2948c8-4855-446d-aa1d-a71150629b9a'],58,,,,,,,,,,,,,,,,,Lazio,236,00:02:58.275,Pass,
,,,,,,,,,,,,,,,,,0.744059,,,,,,,,,,,,,bf895a18-af73-45fc-977a-c437351a7676,127,,"[77.9, 23.9]",3879538,2,,,,,-1.9487647,,Right Foot,,,"[75.2, 17.1]",,Ground Pass,,7.31642,,,Danilo Cataldi,7107.0,,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,9,Lazio,236,['6a440673-111f-4c79-8774-8d5754ce6340'],59,,,,,,,,,,,,,,,,,Lazio,236,00:02:59.954,Pass,
,,,,,,,,,,,,,,,,,1.019891,,,,,,,,,,,,,3cf0688f-64cf-4392-96b7-18c1496b7be7,130,,"[77.7, 13.1]",3879538,3,,,,,-1.0480072,,Right Foot,,,"[84.5, 1.3]",,Ground Pass,,13.619104,,,Ricardo Kishna,22828.0,,,,,,1,Regular Play,Danilo Cataldi,7107.0,Right Defensive Midfield,9,Lazio,236,['836a2142-b904-4257-b393-1aef819873ce'],1,,,,,,,,,,,,,,,,,Lazio,236,00:03:01.438,Pass,
,,,,,,,,,,,,,,,,,3.112597,,,,,,,,,,,,,1fdfd045-35ad-4d85-a38a-3293d08ae221,133,,"[88.5, 9.7]",3879538,3,,,,,0.4874825,,Left Foot,,,"[120.0, 26.4]",,Ground Pass,,35.65305,Out,,Sergej Milinković-Savić,5589.0,,,,,,1,Regular Play,Ricardo Kishna,22828.0,Left Wing,9,Lazio,236,['8db3a91c-cb12-4d0a-9753-2dba7fd10ee4'],5,,,,,,,,,,,,,,,,,Lazio,236,00:03:05.212,Pass,
