50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.608858,,,,,,,,,,,,,4156a69c-d2cc-41bb-8c83-15c9d5ff3a4c,16,,"[22.5, 54.7]",3879564,0,,,,,-1.6198137,,Right Foot,,"[21.2, 28.2]",,Ground Pass,,26.531868,,,Daniele De Rossi,7051.0,,,,,,,1,From Kick Off,Konstantinos Manolas,7048.0,Right Center Back,2,AS Roma,229,['ed710e9c-62d8-486c-938d-943b7ac8d9c8'],9,,,,,,,,,,,,,,,,AS Roma,229,00:00:09.989,Pass,
,,,,,,,,,,,,,,,,2.327353,,,,,,,,,,,,,3140b560-b06d-474b-9ad0-8116ed438f0d,19,,"[22.9, 34.0]",3879564,0,,,,,1.2421494,,Right Foot,,"[37.7, 77.4]",,Low Pass,,45.85412,,,Vassilis Torosidis,8104.0,,,True,,,,1,From Kick Off,Daniele De Rossi,7051.0,Left Center Back,2,AS Roma,229,['4fd0391c-4e97-48d2-ac47-32b906937189'],14,,,,,,,,,,,,,,,,AS Roma,229,00:00:14.921,Pass,
,,,,,,,,,,,,,,,,1.137835,,,,,,,,,,,,,fbbb153d-3d40-4aa1-9e4b-5241d8de9926,22,,"[42.8, 77.8]",3879564,0,,,,,0.12944956,,Right Foot,,"[59.7, 80.0]",,Ground Pass,,17.042593,Out,,Alessandro Florenzi,6964.0,,,,,,,1,From Kick Off,Vassilis Torosidis,8104.0,Right Back,2,AS Roma,229,['f2199a20-95df-4dfd-a1ca-f72b9a7e8d36'],19,,,,,,,,,,,,,,,,AS Roma,229,00:00:19.552,Pass,
,,,,,,,,,,,,,,,,1.34684,,,,,,,,,,,,,bf1366ae-ea3d-4148-9e81-e8beb9d3831f,24,,"[60.6, 0.1]",3879564,0,,,,,0.43140072,,,,"[73.2, 5.9]",,High Pass,,13.870832,,,Franco Damián Vázquez,6719.0,,,,,,Throw-in,1,From Throw In,Achraf Lazaar,10032.0,Left Back,3,Palermo,2256,['bd7df0b1-c8b0-4971-a6bd-3947bd2e43a3'],29,,,,,,,,,,,,,,,,Palermo,2256,00:00:29.548,Pass,
,,,,,,,,,,,,,,,,1.364643,,,,,,,,,,,,,934ef74e-c297-41c1-8498-b8af65425b5a,27,,"[73.4, 7.2]",3879564,0,,,,True,-2.7596135,,,,"[61.7, 2.5]",,Low Pass,,12.608727,,,Achraf Lazaar,10032.0,,,,,,,1,From Throw In,Franco Damián Vázquez,6719.0,Left Center Forward,3,Palermo,2256,"['3fcaaea2-33c3-4c25-8ad5-a8602372673f', '5481e015-84ac-40c3-b9d3-e38ae000ce69']",30,,,,,,,,,,,,,,,,Palermo,2256,00:00:30.894,Pass,True
,,,,,,,,,,,,,,,,1.040201,,,,,,,,,,,,,ccea70ab-9d03-4abc-a4a9-fe2052948de4,30,,"[62.7, 3.6]",3879564,0,,,,,0.118932895,,Left Foot,,"[78.6, 5.5]",,Ground Pass,,16.013119,,,Franco Damián Vázquez,6719.0,,,,,,,1,From Throw In,Achraf Lazaar,10032.0,Left Back,3,Palermo,2256,['fab7bb58-d84e-4a85-bbae-a90ed71fb138'],33,,,,,,,,,,,,,,,,Palermo,2256,00:00:33.554,Pass,
,,,,,,,,,,,,,,,,0.943029,,,,,,,,,,,,,c6d6a31d-592c-4824-ade7-944caea36c9a,38,,"[43.5, 75.5]",3879564,0,,,,,-0.5880026,,Right Foot,,"[52.2, 69.7]",,Ground Pass,,10.456099,Incomplete,,Mohamed Salah,3531.0,,,,,,Recovery,1,From Throw In,Alessandro Florenzi,6964.0,Right Midfield,3,Palermo,2256,"['6869e07f-dea2-445e-890c-21cf738038e7', 'a7e61dee-6f05-4f94-a307-eb1c37c06892']",39,,,,,,,,,,,,,,,,AS Roma,229,00:00:39.070,Pass,
,,,,,,,,,,,,,,,,1.023346,,,,,,,,,,,,,6869e07f-dea2-445e-890c-21cf738038e7,40,,"[67.9, 10.4]",3879564,0,,,,,-1.6464095,,Left Foot,,"[67.4, 3.8]",,Ground Pass,,6.618912,,,Achraf Lazaar,10032.0,,,,,,Interception,1,From Throw In,Ivaylo Chochev,40349.0,Left Center Midfield,3,Palermo,2256,"['12358e32-dea2-42ec-a99d-2bba095351b6', 'c6d6a31d-592c-4824-ade7-944caea36c9a']",40,,,,,,,,,,,,,,,,Palermo,2256,00:00:40.013,Pass,
,,,,,,,,,,,,,,,,1.204578,,,,,,,,,,,,,b56b2318-1d48-43b2-84b6-a787e7f152bf,43,,"[67.4, 3.8]",3879564,0,,,,,0.30499235,,Left Foot,,"[72.8, 5.5]",,Ground Pass,,5.661272,,,Franco Damián Vázquez,6719.0,,,,,,,1,From Throw In,Achraf Lazaar,10032.0,Left Back,3,Palermo,2256,['344ba8db-5d37-4c05-a372-eeb9e8799ce2'],41,,,,,,,,,,,,,,,,Palermo,2256,00:00:41.425,Pass,
,,,,,,,,,,,,,,,,1.055977,,,,,,,,,,,,,b3b2d578-47dd-462c-b655-02f18b575226,51,,"[47.3, 76.1]",3879564,0,,,,,-2.968347,,Right Foot,,"[35.3, 74.0]",,Ground Pass,,12.182364,,,Vassilis Torosidis,8104.0,,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Midfield,4,AS Roma,229,['ddb90f95-7ed1-44b5-a3c2-22474a3f5a69'],43,,,,,,,,,,,,,,,,AS Roma,229,00:00:43.935,Pass,
,,,,,,,,,,,,,,,,1.52663,,,,,,,,,,,,,70d8ad13-d223-40d4-a3ed-8e917298fbe1,54,,"[35.3, 74.0]",3879564,0,,,,,-2.3511183,,Right Foot,,"[25.5, 64.1]",,Ground Pass,,13.930183,,,Konstantinos Manolas,7048.0,,,,,,,1,Regular Play,Vassilis Torosidis,8104.0,Right Back,4,AS Roma,229,['1d7b63ac-c0d9-4f8f-948f-7b1a3582e4ca'],45,,,,,,,,,,,,,,,,AS Roma,229,00:00:45.364,Pass,
,,,,,,,,,,,,,,,,1.064576,,,,,,,,,,,,,a73314ca-5b3b-47de-a1a7-9116af34a4d9,57,,"[25.1, 61.8]",3879564,0,,,,,-0.9641912,,Right Foot,,"[28.5, 56.9]",,Ground Pass,,5.964059,,,Miralem Pjanić,6947.0,,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,4,AS Roma,229,['0b5d94f3-829c-435e-a6b6-dca52aac71c4'],48,,,,,,,,,,,,,,,,AS Roma,229,00:00:48.021,Pass,
,,,,,,,,,,,,,,,,1.467799,,,,,,,,,,,,,b30a1635-ab12-49e8-8865-f0171161b595,61,,"[26.8, 57.3]",3879564,0,,,,,2.2419403,,Right Foot,,"[21.4, 64.1]",,Ground Pass,,8.683317,,,Konstantinos Manolas,7048.0,,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Left Defensive Midfield,4,AS Roma,229,"['265b2a0d-0b2c-43d8-afd9-e5ff832fc6bd', 'c3ab5ec5-34d9-435c-a976-f693da920eca']",50,,,,,,,,,,,,,,,,AS Roma,229,00:00:50.437,Pass,True
,,,,,,,,,,,,,,,,1.342731,,,,,,,,,,,,,05c3a024-ba55-46e6-bbb2-ebd3698cb5ea,64,,"[21.0, 64.8]",3879564,0,,,,,0.91736996,,Right Foot,,"[30.8, 77.6]",,Ground Pass,,16.120794,,,Vassilis Torosidis,8104.0,,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,4,AS Roma,229,['7d6131ce-6624-4d54-8a7f-5309b2278370'],52,,,,,,,,,,,,,,,,AS Roma,229,00:00:52.510,Pass,
,,,,,,,,,,,,,,,,1.714697,,,,,,,,,,,,,2b3f1827-17f3-468c-9a72-91e882354c85,67,,"[36.4, 76.3]",3879564,0,,,,,-2.7270858,,Right Foot,,"[21.4, 69.7]",,Ground Pass,,16.3878,,,Konstantinos Manolas,7048.0,,,,,,,1,Regular Play,Vassilis Torosidis,8104.0,Right Back,4,AS Roma,229,['9b3f11ee-c728-4c93-84e2-19de825c7e6a'],57,,,,,,,,,,,,,,,,AS Roma,229,00:00:57.181,Pass,
,,,,,,,,,,,,,,,,1.369521,,,,,,,,,,,,,06825bf6-14d5-4b2f-8944-03d373fbb9a9,70,,"[20.8, 58.1]",3879564,1,,,,,-0.5070985,,Right Foot,,"[28.9, 53.6]",,Ground Pass,,9.2660675,,,Miralem Pjanić,6947.0,,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,4,AS Roma,229,['ba0f83fe-e21b-4c5e-877c-b0da4fddf39d'],3,,,,,,,,,,,,,,,,AS Roma,229,00:01:03.460,Pass,
,,,,,,,,,,,,,,,,2.321864,,,,,,,,,,,,,a911ba28-7d27-4acd-9821-7a5991f0faf6,73,,"[26.8, 53.4]",3879564,1,,,,,-1.3862259,,Right Foot,,"[35.5, 6.8]",,Low Pass,,47.405167,,,Lucas Digne,6849.0,,,True,,,,1,Regular Play,Miralem Pjanić,6947.0,Left Defensive Midfield,4,AS Roma,229,['7ee03b17-a09e-44a8-893e-6366bdaed859'],8,,,,,,,,,,,,,,,,AS Roma,229,00:01:08.208,Pass,
,,,,,,,,,,,,,,,,1.321046,,,,,,,,,,,,,2bca37e6-8522-4179-bfba-9d659b493ac6,77,,"[45.4, 5.3]",3879564,1,,,,,2.4336648,,Left Foot,,"[33.6, 15.4]",,Ground Pass,,15.532225,,,Daniele De Rossi,7051.0,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,4,AS Roma,229,"['9ed765e5-c186-4071-9106-8b8c6e469833', 'e4ab649a-31d3-4ca3-a123-b69a7ce892e0']",13,,,,,,,,,,,,,,,,AS Roma,229,00:01:13.359,Pass,True
,,,,,,,,,,,,,,,,0.794022,,,,,,,,,,,,,9ecc5c32-2e2d-4748-a0d9-811832ca9b28,80,,"[32.6, 16.9]",3879564,1,,,,,1.3167886,,Right Foot,,"[35.3, 27.3]",,Ground Pass,,10.744766,,,Miralem Pjanić,6947.0,,,,,,,1,Regular Play,Daniele De Rossi,7051.0,Left Center Back,4,AS Roma,229,['1f76a2e1-14d8-4b3f-b393-0cfd8548456a'],15,,,,,,,,,,,,,,,,AS Roma,229,00:01:15.269,Pass,
,,,,,,,,,,,,,,,,1.962596,,,,,,,,,,,,,97ee01af-31c3-48d7-8601-2ce99fc9a869,83,,"[39.8, 36.3]",3879564,1,,,,,1.8202947,,Right Foot,,"[34.5, 57.1]",,Ground Pass,,21.464622,,,Konstantinos Manolas,7048.0,,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Left Defensive Midfield,4,AS Roma,229,['ebe1a562-f8d8-4fb2-8708-b3b25a5c1ee5'],19,,,,,,,,,,,,,,,,AS Roma,229,00:01:19.882,Pass,
,,,,,,,,,,,,,,,,1.85356,,,,,,,,,,,,,4371289e-23f4-413a-84d2-1149ab8afecb,86,,"[37.7, 64.6]",3879564,1,,,,,0.81125444,,Right Foot,,"[49.0, 76.5]",,Ground Pass,,16.410362,,,Vassilis Torosidis,8104.0,,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,4,AS Roma,229,['88971c5a-6754-4671-aa40-ff05bd6d6379'],22,,,,,,,,,,,,,,,,AS Roma,229,00:01:22.956,Pass,
,,,,,,,,,,,,,,,,1.004136,,,,,,,,,,,,,e15a2aa9-6242-4c22-8038-297a2696e9e1,89,,"[52.2, 76.7]",3879564,1,,,,,0.10244385,,Right Foot,,"[62.9, 77.8]",,Ground Pass,,10.756393,,,Gervais Lombe Yao Kouassi,15818.0,,,,,,,1,Regular Play,Vassilis Torosidis,8104.0,Right Back,4,AS Roma,229,['60260d56-cd5f-47c5-931c-6a13acf4219d'],25,,,,,,,,,,,,,,,,AS Roma,229,00:01:25.816,Pass,
,,,,,,,,,,,,,,,,1.116826,,,,,,,,,,,,,530ee04f-8270-4118-93c6-a00396318eda,92,,"[62.9, 77.8]",3879564,1,,,,,-3.027052,,Right Foot,,"[51.6, 76.5]",,Ground Pass,,11.374533,,,Vassilis Torosidis,8104.0,,,,,,,1,Regular Play,Gervais Lombe Yao Kouassi,15818.0,Center Forward,4,AS Roma,229,['151750ae-7d19-4866-9930-6086abd87b58'],27,,,,,,,,,,,,,,,,AS Roma,229,00:01:27.293,Pass,
,,,,,,,,,,,,,,,,1.335446,,,,,,,,,,,,,ccdc8f4c-2b1f-4f71-b5eb-65aa4eda0929,95,,"[49.9, 76.3]",3879564,1,,,,,-2.586414,,Right Foot,,"[34.1, 66.5]",,Ground Pass,,18.592472,,,Konstantinos Manolas,7048.0,,,,,,,1,Regular Play,Vassilis Torosidis,8104.0,Right Back,4,AS Roma,229,['e17a6c83-56f7-43e8-8915-2e3a9486ee35'],29,,,,,,,,,,,,,,,,AS Roma,229,00:01:29.206,Pass,
,,,,,,,,,,,,,,,,1.491437,,,,,,,,,,,,,f85b8b61-2010-4c01-b808-81ee266128cb,98,,"[33.2, 63.5]",3879564,1,,,,,-1.7268212,,Right Foot,,"[30.4, 45.7]",,Ground Pass,,18.018879,,,Daniele De Rossi,7051.0,,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,4,AS Roma,229,['d2d48f4b-05b4-4d51-a841-d20ae987a808'],31,,,,,,,,,,,,,,,,AS Roma,229,00:01:31.846,Pass,
,,,,,,,,,,,,,,,,2.571955,,,,,,,,,,,,,262adfcf-3dc4-4aff-be46-c9c05084b797,101,,"[32.1, 40.8]",3879564,1,,,,,-1.0863184,,Right Foot,,"[50.1, 6.6]",,Ground Pass,,38.64764,,,Lucas Digne,6849.0,,,,,,,1,Regular Play,Daniele De Rossi,7051.0,Left Center Back,4,AS Roma,229,['3f81353f-d771-4d41-8b9c-20bc98f0b0c4'],34,,,,,,,,,,,,,,,,AS Roma,229,00:01:34.528,Pass,
,,,,,,,,,,,,,,,,1.929425,,,,,,,,,,,,,c0f36944-2677-41d4-b505-023d50f2046e,104,,"[56.9, 6.4]",3879564,1,,,,,0.48285294,,Left Foot,,"[89.9, 23.7]",,High Pass,,37.259766,,,Iago Falqué Silva,7468.0,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,4,AS Roma,229,['8c71a4d9-e869-4551-9203-298703114db9'],38,,,,,,,,,,,,,,,,AS Roma,229,00:01:38.294,Pass,
,,,,,,,,,,,,,,,,1.65488,,,,,,,,,,,,,ddbb301b-e2bc-4ff0-a9c6-3762b6ad8dc5,106,,"[89.5, 23.7]",3879564,1,,,,,-2.9283254,,Head,,"[73.8, 20.3]",,Low Pass,,16.063934,,,Miralem Pjanić,6947.0,,,,,,,1,Regular Play,Iago Falqué Silva,7468.0,Left Midfield,4,AS Roma,229,['593b4093-d42a-4d9d-b323-e4da775de887'],40,,,,,,,,,,,,,,,,AS Roma,229,00:01:40.223,Pass,
,,,,,,,,,,,,,,,,0.954517,,,,,,,,,,,,,49b06744-8528-49dc-8fe1-e9fb8c051ced,109,,"[73.8, 21.8]",3879564,1,,,,,0.82207894,,Right Foot,,"[84.3, 33.1]",,Low Pass,,15.425303,,,Alessandro Florenzi,6964.0,,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Left Defensive Midfield,4,AS Roma,229,['279495b9-21a8-4b11-8db3-71d505b0274b'],41,,,,,,,,,,,,,,,,AS Roma,229,00:01:41.878,Pass,
,,,,,,,,,,,,,,,,0.821649,,,,,,,,,,,,,82db15e2-351f-4d6b-8cf2-2ef8f5e86876,112,,"[83.9, 33.1]",3879564,1,,,,,-0.69702137,,Right Foot,,"[88.2, 29.5]",,Ground Pass,,5.60803,,,Miralem Pjanić,6947.0,,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Midfield,4,AS Roma,229,['4c1ae084-8640-43ca-9c4c-650152722baf'],42,,,,,,,,,,,,,,,,AS Roma,229,00:01:42.952,Pass,
,,,,,,,,,,,,,,,,1.157768,,,,,,,,,,,,,199594e9-478b-4467-9ad9-5031b38b2b17,116,,"[96.3, 29.0]",3879564,1,,,,,1.4341532,,Right Foot,,"[97.4, 37.0]",,Ground Pass,,8.075271,,,Alessandro Florenzi,6964.0,,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Left Defensive Midfield,4,AS Roma,229,['0a727a39-de92-4dd1-8746-96b6bffde6bc'],44,,,,,,,,,,,,,,,,AS Roma,229,00:01:44.849,Pass,
,,,,,,,,,,,,,,,,1.382087,,,,,,,,,,,,,be16d936-e9b1-4410-b320-390d5aae2433,119,,"[97.6, 37.4]",3879564,1,,,,,-0.1269728,38765e75-0bd9-4bbd-b82b-84e583c2e780,Right Foot,,"[111.7, 35.6]",True,Ground Pass,,14.214429,,,Miralem Pjanić,6947.0,,,,Through Ball,True,,1,Regular Play,Alessandro Florenzi,6964.0,Right Midfield,4,AS Roma,229,"['458225fb-dfda-4f2d-b5e9-cbd2e9dfc312', '811f01b7-0c36-4612-bccb-25f1cb4ef787']",46,,,,,,,,,,,,,,,,AS Roma,229,00:01:46.007,Pass,True
,,,,,,,,,,,,,,,,0.186181,,,,,,,,,,,,,2964585a-c2f7-40cd-8f18-9b0156c93689,124,,"[60.0, 40.0]",3879564,2,,True,,,-2.1879878,,Right Foot,,"[57.8, 36.9]",,Ground Pass,,3.8013155,,,Mato Jajalo,30735.0,,,,,,Kick Off,1,From Kick Off,Oscar Hiljemark,5605.0,Center Attacking Midfield,5,Palermo,2256,['6401aed4-dfe3-465c-a51a-5ddf1bb6f9c8'],42,,,,,,,,,,,,,,,,Palermo,2256,00:02:42.821,Pass,
,,,,,,,,,,,,,,,,1.532471,,,,,,,,,,,,,3d835479-e190-4dd0-a983-07e5c4823ea7,126,,"[57.6, 36.7]",3879564,2,,True,,,-2.6138735,,Right Foot,,"[40.1, 26.5]",,Ground Pass,,20.255617,,,Abdelhamid El Kaoutari,23329.0,,,,,,,1,From Kick Off,Mato Jajalo,30735.0,Center Defensive Midfield,5,Palermo,2256,['b1250302-8f5b-4c96-a58b-9327bcc3eefb'],43,,,,,,,,,,,,,,,,Palermo,2256,00:02:43.007,Pass,
