50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.795383,,,,,,,,,,,,,,,adf9e102-9481-46bf-9a4c-b0ee601f068f,3146,,,"[6.0, 44.0]",3879784,84,,True,,,-0.1964465,,Left Foot,,,,"[66.8, 31.9]",,High Pass,,61.99234,,,,,Panagiotis Tachtsidis,30772.0,,,,,,Goal Kick,2,From Goal Kick,Mattia Perin,7148.0,Goalkeeper,179,Genoa,233,['eef04ab4-ba1f-4e8a-857e-826a9bd70a66'],46,,,,,,,,,,,,,,,Genoa,233,00:39:46.522,Pass,
,,,,,,,,,,,,,,,,,,1.296646,,,,,,,,,,,,,,,429141a6-2899-4c08-950d-7d0b5253e059,3149,,,"[66.8, 31.9]",3879784,84,,,,True,-1.5707964,,,,,,"[66.8, 26.5]",,High Pass,,5.4,,,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,,2,From Goal Kick,Panagiotis Tachtsidis,30772.0,Center Attacking Midfield,179,Genoa,233,"['2b854e77-f658-4dce-89f6-085ea662df9d', 'e3f890dc-7e13-4c5a-acf7-6e7d74d8c3f6']",48,,,,,,,,,,,,,,,Genoa,233,00:39:48.317,Pass,True
,,,,,,,,,,,,,,,,,,0.954009,,,,,,,,,,,,,,,14bf4210-e67d-4707-8f7e-55882d98376e,3155,,,"[71.5, 12.4]",3879784,85,,,,,1.9406242,,Right Foot,,,,"[62.7, 35.1]",,Ground Pass,,24.346046,,,,,Panagiotis Tachtsidis,30772.0,,,,,,Free Kick,2,From Free Kick,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,180,Genoa,233,['e79993a6-eeab-4418-868e-9b8c9fb3a8b4'],32,,,,,,,,,,,,,,,Genoa,233,00:40:32.915,Pass,
,,,,,,,,,,,,,,,,,,2.430444,,,,,,,,,,,,,,,202fcd98-81c7-4713-9fba-90fd76947875,3158,,,"[63.3, 36.5]",3879784,85,,,,,1.5794417,,Left Foot,,,,"[63.0, 71.2]",,High Pass,,34.701298,,,,,Cristian Daniel Ansaldi,7464.0,,,,,,,2,From Free Kick,Panagiotis Tachtsidis,30772.0,Center Attacking Midfield,180,Genoa,233,['b7c89788-3e75-4757-97ed-10471aa2ef09'],35,,,,,,,,,,,,,,,Genoa,233,00:40:35.116,Pass,
,,,,,,,,,,,,,,,,,,1.613984,,,,,,,,,,,,,,,d6bd495a-b0f2-4c82-8644-749e7127209e,3161,,,"[62.7, 73.4]",3879784,85,,,,,0.15264933,,Right Foot,,,,"[84.8, 76.8]",,Ground Pass,,22.360008,,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,,2,From Free Kick,Cristian Daniel Ansaldi,7464.0,Right Wing Back,180,Genoa,233,['7c4cf168-8d72-4cb4-a1e1-a83e63a7915d'],38,,,,,,,,,,,,,,,Genoa,233,00:40:38.592,Pass,
,,,,,,,,,,,,,,,,,,0.413398,,,,,,,,,,,,,,,68641a6d-bc15-4b9e-aac6-950e0152d891,3170,,,"[40.9, 4.5]",3879784,85,,,,,0.7853982,,Right Foot,,,,"[42.4, 6.0]",,Ground Pass,,2.1213202,,,,,Giuseppe Vives,40430.0,,,,,,Recovery,2,Regular Play,Bruno da Silva Peres,6965.0,Left Wing Back,181,Torino,241,['0482888c-e910-4221-a2e3-8ce73855e450'],43,,,,,,,,,,,,,,,Torino,241,00:40:43.171,Pass,
,,,,,,,,,,,,,,,,,,1.165859,,,,,,,,,,,,,,,1debb3a3-e166-419f-927e-348bb61ff31b,3174,,,"[32.7, 11.0]",3879784,85,,,,,1.4698745,,Right Foot,,,,"[33.5, 18.9]",,Ground Pass,,7.940403,,,,,Kamil Glik,3034.0,,,,,,,2,Regular Play,Giuseppe Vives,40430.0,Left Defensive Midfield,181,Torino,241,['1b06d24a-9c7b-421e-ae93-72ab8292b941'],45,,,,,,,,,,,,,,,Torino,241,00:40:45.848,Pass,
,,,,,,,,,,,,,,,,,,2.789245,,,,,,,,,,,,,,,03900833-66a7-4519-96e6-af98f328a845,3177,,,"[33.1, 25.8]",3879784,85,,,,,0.29939008,,Right Foot,,,,"[80.4, 40.4]",,High Pass,,49.50202,,,Incomplete,,Maximiliano Gastón López,8193.0,,,,,,,2,Regular Play,Kamil Glik,3034.0,Center Back,181,Torino,241,"['0febbe38-6841-4f71-a1f9-15b07384de1e', '5033753d-c505-4766-a8de-19151e1e8e11']",48,,,,,,,,,,,,,,,Torino,241,00:40:48.778,Pass,
,,,,,,,,,,,,,,,,,,0.090471,,,,,,,,,,,,,,,0febbe38-6841-4f71-a1f9-15b07384de1e,3180,,,"[39.7, 39.7]",3879784,85,,,,True,0.0,,,,,,"[39.7, 39.7]",,Low Pass,,0.0,,,Incomplete,,Panagiotis Tachtsidis,30772.0,,,,,,Recovery,2,Regular Play,Nicolás Andrés Burdisso,7467.0,Center Back,181,Torino,241,"['03900833-66a7-4519-96e6-af98f328a845', '75d92685-b8e0-4dc3-ac75-e122aa7554bc', 'bae5c1d7-1abf-4e86-87d1-3b6957f79007', 'e963528e-21f4-432f-a41c-d3d1a9cbde80']",51,,,,,,,,,,,,,,,Genoa,233,00:40:51.567,Pass,True
,,,,,,,,,,,,,,,,,,0.692312,,,,,,,,,,,,,,,2b11d7bf-af41-481b-8b3f-b5741fb5735c,3184,,,"[34.8, 38.2]",3879784,85,,,,,-2.6923325,,Left Foot,,,,"[29.2, 35.5]",,Ground Pass,,6.2169123,,,,,Armando Izzo,9940.0,,,,,,Recovery,2,Regular Play,Nicolás Andrés Burdisso,7467.0,Center Back,181,Torino,241,"['3821aa56-e6f2-4149-b2c3-11827b2e6756', 'e2bd9255-c425-4944-8f05-916888a1b740']",53,,,,,,,,,,,,,,,Genoa,233,00:40:53.210,Pass,True
,,,,,,,,,,,,,,,,,,2.22693,,,,,,,,,,,,,,,7a2c5b55-faba-48ab-9ade-3ca371192747,3188,,,"[28.8, 32.7]",3879784,85,,,,,-0.595957,,Left Foot,,,,"[49.0, 19.0]",,High Pass,,24.407581,,,Incomplete,,Goran Pandev,7146.0,,,,,,,2,Regular Play,Armando Izzo,9940.0,Left Center Back,181,Torino,241,"['10b39984-35c4-48be-80dd-8c5f999b2572', '3141e83c-bd13-483d-b0eb-8a75972be0fc']",54,,,,,,,,,,,,,,,Genoa,233,00:40:54.730,Pass,
,,,,,,,,,,,,,,,,,,0.036623,,,,,,,,,,,,,,,dd2a1ec6-f00b-4de9-b3bf-42f059ebe2bd,3196,,,"[38.9, 1.5]",3879784,86,,,,,0.22679885,,Left Foot,,,,"[40.2, 1.8]",,Low Pass,,1.3341664,,,Incomplete,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,,2,Regular Play,Goran Pandev,7146.0,Left Center Forward,182,Genoa,233,"['1f141f5a-963d-4374-bcfd-8ecdb0be7f9a', '93638346-0297-4170-8342-763c42e90ebc']",0,,,,,,,,,,,,,,,Genoa,233,00:41:00.886,Pass,
,,,,,,,,,,,,,,,,,,0.346428,,,,,,,,,,,,,,,2f57a1c2-435c-436d-9ab5-167073d54b5c,3199,,,"[32.0, 0.1]",3879784,86,,True,,,0.73605555,,,,,,"[40.5, 7.8]",,Low Pass,,11.469089,,,,,Panagiotis Tachtsidis,30772.0,,,,,,Throw-in,2,From Throw In,Armando Izzo,9940.0,Left Center Back,183,Genoa,233,['ed2e2303-c4c4-432b-9d36-b0b4a4b3d599'],17,,,,,,,,,,,,,,,Genoa,233,00:41:17.575,Pass,
,,,,,,,,,,,,,,,,,,1.549106,,,,,,,,,,,,,,,8dd5b617-96b0-4239-8dbc-96b7d00aad1d,3201,,,"[34.4, 1.8]",3879784,86,,True,,,0.20401798,,Right Foot,,,,"[40.2, 3.0]",,Ground Pass,,5.9228373,,,,,Armando Izzo,9940.0,,,,,,,2,From Throw In,Panagiotis Tachtsidis,30772.0,Center Attacking Midfield,183,Genoa,233,['cb9357e9-0207-476a-9fc7-053f6b346135'],17,,,,,,,,,,,,,,,Genoa,233,00:41:17.984,Pass,
,,,,,,,,,,,,,,,,,,3.469069,,,,,,,,,,,,,,,ed63935f-ca58-4b77-ac2b-9fdac68fb811,3206,,,"[37.5, 1.2]",3879784,86,,,,,0.26570696,,Right Foot,,,,"[99.6, 18.1]",,High Pass,,64.35853,,,Incomplete,,Goran Pandev,7146.0,,,,,,Free Kick,2,From Free Kick,Mattia Perin,7148.0,Goalkeeper,184,Genoa,233,"['a8c771b2-8664-438b-b71a-021ca1ee8c5a', 'bea390df-186c-4851-8af1-bd03c4049dff']",50,,,,,,,,,,,,,,,Genoa,233,00:41:50.353,Pass,
,,,,,,,,,,,,,,,,,,2.172053,,,,,,,,,,,,,,,bea390df-186c-4851-8af1-bd03c4049dff,3208,,,"[20.5, 62.0]",3879784,86,,,,,0.11001906,,Head,,,,"[37.7, 63.9]",,High Pass,,17.304625,,,Incomplete,,Afriyie Acquah,7474.0,,,,,,Recovery,2,From Free Kick,Nikola Maksimović,16202.0,Right Center Back,184,Genoa,233,"['65a59a8c-2ec0-46f9-b0c0-687ffb5b0054', 'be29ca0f-3b30-4325-bbe8-8f454d1efa25', 'ed63935f-ca58-4b77-ac2b-9fdac68fb811']",53,,,,,,,,,,,,,,,Torino,241,00:41:53.822,Pass,
,,,,,,,,,,,,,,,,,,2.03871,,,,,,,,,,,,,,,be29ca0f-3b30-4325-bbe8-8f454d1efa25,3210,,,"[82.4, 16.2]",3879784,86,,,,,-1.0953382,,Head,,,,"[87.6, 6.1]",,High Pass,,11.360018,,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,Recovery,2,From Free Kick,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,184,Genoa,233,"['b8ca4556-c6c2-48c0-bbae-23e986d26ce6', 'bea390df-186c-4851-8af1-bd03c4049dff']",55,,,,,,,,,,,,,,,Genoa,233,00:41:55.994,Pass,
,,,,,,,,,,,,,,,,,,2.183521,,,,,,,,,,,,,,,322ddea7-5c60-4d2c-a953-ff351c8ec452,3217,,,"[7.0, 44.1]",3879784,87,,,,,-1.3427515,,Left Foot,,,,"[13.8, 14.8]",,Ground Pass,,30.07873,,,,,Emiliano Moretti,7476.0,,,,,,Goal Kick,2,From Goal Kick,Daniele Padelli,34881.0,Goalkeeper,185,Torino,241,['cdb2e8a1-e64f-4e50-a92b-7784adea4213'],9,,,,,,,,,,,,,,,Torino,241,00:42:09.227,Pass,
,,,,,,,,,,,,,,,,,,2.822978,,,,,,,,,,,,,,,3b6959f8-e0f5-4e62-a269-8da5eb332fe3,3220,,,"[18.3, 14.8]",3879784,87,,,,,1.1232764,,Left Foot,,,,"[27.9, 34.8]",,Ground Pass,,22.184679,,,,,Kamil Glik,3034.0,,,,,,,2,From Goal Kick,Emiliano Moretti,7476.0,Left Center Back,185,Torino,241,['fc79b79b-b9f9-4cec-8505-f5a73264925a'],12,,,,,,,,,,,,,,,Torino,241,00:42:12.616,Pass,
,,,,,,,,,,,,,,,,,,4.992813,,,,,,,,,,,,,,,cd8ce82f-5990-41dd-ade7-c89d5793c49a,3223,,,"[49.2, 44.2]",3879784,87,,,,,-0.24763559,,Right Foot,,,,"[120.0, 26.3]",,High Pass,,73.02773,,,Out,,Ciro Immobile,7788.0,,,,,,,2,From Goal Kick,Kamil Glik,3034.0,Center Back,185,Torino,241,['1b3306d8-25bb-4f41-b61a-832c4ef67831'],19,,,,,,,,,,,,,,,Torino,241,00:42:19.153,Pass,
,,,,,,,,,,,,,,,,,,3.649697,,,,,,,,,,,,,,,eb8f7d71-d90d-4e47-aaec-d8105f1e0c04,3227,,,"[6.0, 44.0]",3879784,87,,,,,-0.2624378,,Right Foot,,,,"[70.4, 26.7]",,High Pass,,66.683205,,,Incomplete,,Goran Pandev,7146.0,,,,,,Goal Kick,2,From Goal Kick,Mattia Perin,7148.0,Goalkeeper,186,Genoa,233,"['40ec710b-7224-4f08-9c2d-ee42e14fb37d', '5cad0710-a297-4692-83fe-a277e6113e34']",51,,,,,,,,,,,,,,,Genoa,233,00:42:51.893,Pass,
,,,,,,,,,,,,,,,,,,1.003786,,,,,,,,,,,,,,,5cad0710-a297-4692-83fe-a277e6113e34,3230,,,"[49.7, 53.4]",3879784,87,,,,True,0.041355718,,,,,,"[64.2, 54.0]",,High Pass,,14.512408,,,,,Josef Alexander Martínez Mencia,12619.0,,,,,,Recovery,2,From Counter,Afriyie Acquah,7474.0,Right Defensive Midfield,187,Torino,241,"['04f2b764-c7f7-4628-b147-969ec66b1e3c', '305284a5-5c73-4035-9195-4534a659969c', 'eb8f7d71-d90d-4e47-aaec-d8105f1e0c04']",55,,,,,,,,,,,,,,,Torino,241,00:42:55.543,Pass,True
,,,,,,,,,,,,,,,,,,1.085851,,,,,,,,,,,,,,,73d99539-a5fb-43e2-95b6-e62272c7e2f2,3232,,,"[64.2, 54.0]",3879784,87,,,,,-0.4514531,,Right Foot,,,,"[70.8, 50.8]",,High Pass,,7.3348484,,,,,Maximiliano Gastón López,8193.0,,,,,,,2,From Counter,Josef Alexander Martínez Mencia,12619.0,Right Wing,187,Torino,241,['1e6a947d-cdee-4e24-bd76-e46c94e24d75'],56,,,,,,,,,,,,,,,Torino,241,00:42:56.546,Pass,
,,,,,,,,,,,,,,,,,,2.357851,,,,,,,,,,,,,,,ffd78715-7a79-4a9e-9777-895fe9928282,3236,,,"[71.1, 50.8]",3879784,87,,,,,0.55616623,,Right Foot,,,,"[85.9, 60.0]",,Low Pass,,17.426416,,,Incomplete,,Josef Alexander Martínez Mencia,12619.0,,,,,,,2,From Counter,Maximiliano Gastón López,8193.0,Center Forward,187,Torino,241,"['724625dd-5214-4d70-9241-69f9d3979e26', '8a3669fe-276e-4091-ab46-8e004c92b3c3', 'f085404a-60d7-48c5-9be3-d53c0e99c990']",57,,,,,,,,,,,,,,,Torino,241,00:42:57.925,Pass,True
,,,,,,,,,,,,,,,,,,2.372537,,,,,,,,,,,,,,,900326c8-a9da-4ea9-96e0-abda5b0abf92,3241,,,"[26.0, 17.6]",3879784,88,,,,,2.540138,,Right Foot,,,,"[10.7, 28.1]",,Ground Pass,,18.5564,,,,,Mattia Perin,7148.0,,,,,,,2,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,188,Genoa,233,['1bd2342b-6a03-4627-b5c4-48bb3d975c8a'],1,,,,,,,,,,,,,,,Genoa,233,00:43:01.159,Pass,
,,,,,,,,,,,,,,,,,,3.48899,,,,,,,,,,,,,,,440dc81c-c76c-419e-8757-cdd1e4a2ce4a,3244,,,"[10.7, 28.1]",3879784,88,,,,,0.009999666,,Right Foot,,,,"[60.7, 28.6]",,High Pass,,50.0025,,,Incomplete,,Goran Pandev,7146.0,,,,,,,2,Regular Play,Mattia Perin,7148.0,Goalkeeper,188,Genoa,233,"['044d549c-b707-4bec-96a7-78d1eefc801f', 'f2b4a253-879f-48e7-b79b-eb3afb2a0a14']",3,,,,,,,,,,,,,,,Genoa,233,00:43:03.640,Pass,
,,,,,,,,,,,,,,,,,,1.49053,,,,,,,,,,,,,,,f2b4a253-879f-48e7-b79b-eb3afb2a0a14,3246,,,"[59.4, 51.5]",3879784,88,,,,,-0.18897471,,Head,,,,"[77.7, 48.0]",,High Pass,,18.631693,,,Incomplete,,Maximiliano Gastón López,8193.0,,,,,,Recovery,2,Regular Play,Kamil Glik,3034.0,Center Back,188,Genoa,233,"['440dc81c-c76c-419e-8757-cdd1e4a2ce4a', '6ead949b-d83b-44df-9cc8-168e0e7f678b', '9e766ae7-0baa-4983-aadc-6c1504930db1']",7,,,,,,,,,,,,,,,Torino,241,00:43:07.129,Pass,
,,,,,,,,,,,,,,,,,,1.540685,,,,,,,,,,,,,,,9e766ae7-0baa-4983-aadc-6c1504930db1,3248,,,"[42.4, 32.1]",3879784,88,,,,,0.86931276,,Right Foot,,,,"[47.3, 37.9]",,High Pass,,7.5927596,,,Incomplete,,Luca Rigoni,7461.0,,,,,,Recovery,2,Regular Play,Panagiotis Tachtsidis,30772.0,Center Attacking Midfield,188,Genoa,233,"['38601a22-3c96-4041-b298-b2e91ce08efa', 'f2b4a253-879f-48e7-b79b-eb3afb2a0a14', 'fc50fde6-50fc-48bf-85cf-277ca7fa0f56']",8,,,,,,,,,,,,,,,Genoa,233,00:43:08.620,Pass,
,,,,,,,,,,,,,,,,,,2.448086,,,,,,,,,,,,,,,fc50fde6-50fc-48bf-85cf-277ca7fa0f56,3251,,,"[72.8, 42.2]",3879784,88,,,,,0.6012615,,Right Foot,,,,"[93.5, 56.4]",,High Pass,,25.10239,,,Incomplete,,Josef Alexander Martínez Mencia,12619.0,,,,,,Recovery,2,Regular Play,Giuseppe Vives,40430.0,Left Defensive Midfield,188,Genoa,233,"['26e58548-4e1d-4d2c-8c6e-c0910d5e0407', '4bbe3b5b-28f5-4ef4-8012-df2e2a1e8994', '9e766ae7-0baa-4983-aadc-6c1504930db1']",10,,,,,,,,,,,,,,,Torino,241,00:43:10.160,Pass,
,,,,,,,,,,,,,,,,,,1.280804,,,,,,,,,,,,,,,4bbe3b5b-28f5-4ef4-8012-df2e2a1e8994,3253,,,"[26.6, 23.7]",3879784,88,,,,,0.0,,Head,,,,"[46.0, 23.7]",,High Pass,,19.4,,,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,Recovery,2,Regular Play,Armando Izzo,9940.0,Left Center Back,188,Genoa,233,"['7ca47614-e584-42fc-ae10-6b57bcbc1b4c', 'fc50fde6-50fc-48bf-85cf-277ca7fa0f56']",12,,,,,,,,,,,,,,,Genoa,233,00:43:12.608,Pass,
,,,,,,,,,,,,,,,,,,0.890777,,,,,,,,,,,,,,,efcdf9a7-b5ce-4ba5-9ff6-15e3aff9e750,3256,,,"[46.0, 23.7]",3879784,88,,,,True,-0.38050637,,,,,,"[55.5, 19.9]",,High Pass,,10.231813,,,,,Goran Pandev,7146.0,,,,,,,2,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,188,Genoa,233,"['2e9eab4b-fa69-417c-9d05-43b0dc0aa497', '659d5422-4786-4743-9ffa-c5fe0c26985a']",13,,,,,,,,,,,,,,,Genoa,233,00:43:13.969,Pass,True
,,,,,,,,,,,,,,,,,,1.521151,,,,,,,,,,,,,,,10ec3541-bd88-4524-83bd-4f4189ec27bb,3259,,,"[55.5, 22.9]",3879784,88,,,,,0.7625014,,Right Foot,,,,"[68.9, 35.7]",,Ground Pass,,18.531055,,,,,Luca Rigoni,7461.0,,,,,,,2,Regular Play,Goran Pandev,7146.0,Left Center Forward,188,Genoa,233,['d5c2c663-a7c9-4678-8970-db00b1759355'],16,,,,,,,,,,,,,,,Genoa,233,00:43:16.347,Pass,
,,,,,,,,,,,,,,,,,,2.491279,,,,,,,,,,,,,,,f2334d21-53e5-4483-8c00-c4a4bf61c150,3262,,,"[68.9, 35.7]",3879784,88,,,,,0.6484168,cc474db7-7fa1-4d66-875c-115db70c201f,Right Foot,,,,"[91.6, 52.9]",,Ground Pass,,28.480345,,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,True,,,,,,2,Regular Play,Luca Rigoni,7461.0,Left Defensive Midfield,188,Genoa,233,['ca61dcf5-7cbd-46ad-ba1c-696f74de0113'],18,,,,,,,,,,,,,,,Genoa,233,00:43:18.001,Pass,
,,,,,,,,,,,,,,,,,,1.620195,,,,,,,,,,,,,,,d50056ec-cf6c-4695-b278-37e7e701febd,3272,,,"[11.1, 60.0]",3879784,88,,,,,-2.1885521,,Right Foot,,,,"[3.0, 48.6]",,Ground Pass,,13.984634,,,,,Daniele Padelli,34881.0,,,,,,,2,Regular Play,Afriyie Acquah,7474.0,Right Defensive Midfield,189,Torino,241,['e54f1a85-d35d-4f4e-955e-d5b737d0adb4'],30,,,,,,,,,,,,,,,Torino,241,00:43:30.510,Pass,
,,,,,,,,,,,,,,,,,,2.754107,,,,,,,,,,,,,,,621a93f4-b32f-4e92-ba81-46188225c2a2,3276,,,"[3.4, 48.5]",3879784,88,,,,,0.5760128,,Left Foot,,,,"[51.9, 80.0]",,High Pass,,57.831654,,,Out,,Josef Alexander Martínez Mencia,12619.0,,,,,,,2,Regular Play,Daniele Padelli,34881.0,Goalkeeper,189,Torino,241,"['b5f47cae-d368-4a2b-a2c4-7691e88a78e6', 'dd1bf643-d7f5-4c92-9ee3-264590a1e524']",32,,,,,,,,,,,,,,,Torino,241,00:43:32.171,Pass,True
,,,,,,,,,,,,,,,,,,5.185283,,,,,,,,,,,,,,,c43c27d3-9ec1-4e42-9b76-b3820e01e6c1,3278,,,"[63.0, 0.1]",3879784,88,,True,,,0.12910248,,,,,,"[120.0, 7.5]",,High Pass,,57.478344,,,Out,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,Throw-in,2,From Throw In,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,190,Genoa,233,['fddde99e-013c-4a7e-a573-66e1053d4498'],45,,,,,,,,,,,,,,,Genoa,233,00:43:45.685,Pass,
,,,,,,,,,,,,,,,,,,2.52267,,,,,,,,,,,,,,,017632b1-bbeb-44cf-b3af-a82698fe1846,3282,,,"[7.0, 44.1]",3879784,88,,,,,-1.3193992,,Left Foot,,,,"[11.7, 25.8]",,Ground Pass,,18.893915,,,,,Emiliano Moretti,7476.0,,,,,,Goal Kick,2,From Goal Kick,Daniele Padelli,34881.0,Goalkeeper,191,Torino,241,['b5d80c06-89ae-41c3-9306-ad8c5059e512'],57,,,,,,,,,,,,,,,Torino,241,00:43:57.489,Pass,
,,,,,,,,,,,,,,,,,,1.605684,,,,,,,,,,,,,,,092756a9-9b4f-4b16-9cd4-7d7c8443e369,3285,,,"[44.0, 17.3]",3879784,89,,,,,0.14959857,,Left Foot,,,,"[78.5, 22.5]",,Low Pass,,34.889683,,,,,Maximiliano Gastón López,8193.0,,,,,,,2,From Goal Kick,Emiliano Moretti,7476.0,Left Center Back,191,Torino,241,['7576313b-0363-4143-ad92-b2b0162c5ca4'],4,,,,,,,,,,,,,,,Torino,241,00:44:04.473,Pass,
,,,,,,,,,,,,,,,,,,0.912471,,,,,,,,,,,,,,,a53552a2-4a93-46e0-9772-85c6b5eb8abf,3289,,,"[77.7, 22.5]",3879784,89,,,,,1.0415496,,Right Foot,,,,"[83.9, 33.1]",,Ground Pass,,12.280066,,,,,Josef Alexander Martínez Mencia,12619.0,,,,,,,2,From Goal Kick,Maximiliano Gastón López,8193.0,Center Forward,191,Torino,241,"['9b1a84ce-1031-43f0-89b1-dd5b45a80348', 'c3fe2b5f-6629-41a2-a404-8ab3f5856185']",7,,,,,,,,,,,,,,,Torino,241,00:44:07.699,Pass,True
,,,,,,,,,,,,,,,,,,1.703228,,,,,,,,,,,,,,,f39fcf9a-d508-4f76-8c92-da2e4876e648,3297,,,"[40.3, 21.4]",3879784,89,,,,,0.42826414,,Left Foot,,,,"[63.3, 31.9]",,Ground Pass,,25.283394,,,,,Goran Pandev,7146.0,,,,,,,2,Regular Play,Panagiotis Tachtsidis,30772.0,Center Attacking Midfield,192,Genoa,233,['35f4cfaa-8962-425d-8f75-1237f04e1635'],12,,,,,,,,,,,,,,,Genoa,233,00:44:12.511,Pass,
,,,,,,,,,,,,,,,,,,1.357254,,,,,,,,,,,,,,,7477cf22-f26b-450d-a07f-895ee5e43fd5,3302,,,"[69.3, 38.2]",3879784,89,,,,,1.1944681,53a132c1-89e8-476b-be1f-c19b896f9257,Left Foot,,,,"[79.1, 63.0]",,Ground Pass,,26.666082,,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,True,,,,,,2,Regular Play,Goran Pandev,7146.0,Left Center Forward,192,Genoa,233,['2247648b-b2a4-4e36-943b-62f189e2bea2'],17,,,,,,,,,,,,,,,Genoa,233,00:44:17.226,Pass,
,,,,,,,,,,,,,,,,,,1.016775,,,,,,,,,,,,,,,202348a4-1c0e-4b0d-91a8-2bde209df82b,3308,,,"[12.3, 33.7]",3879784,89,,,,,2.235761,,Left Foot,,,,"[5.4, 42.5]",,Low Pass,,11.182576,,,,,Daniele Padelli,34881.0,,,,,,Recovery,2,Regular Play,Emiliano Moretti,7476.0,Left Center Back,193,Torino,241,['a8168057-a4bf-4035-861e-1259c6e18619'],25,,,,,,,,,,,,,,,Torino,241,00:44:25.806,Pass,
,,,,,,,,,,,,,,,,,,1.402101,,,,,,,,,,,,,,,32f53323-2bc1-4124-a76e-f07910bf3b48,3311,,,"[6.4, 44.2]",3879784,89,,,,,0.638914,,Left Foot,,,,"[16.9, 52.0]",,Ground Pass,,13.080137,,,,,Nikola Maksimović,16202.0,,,,,,,2,Regular Play,Daniele Padelli,34881.0,Goalkeeper,193,Torino,241,['e20f8cd8-1ed4-41c5-902e-da13dbccb2f8'],28,,,,,,,,,,,,,,,Torino,241,00:44:28.474,Pass,
,,,,,,,,,,,,,,,,,,1.550928,,,,,,,,,,,,,,,f9c34438-231f-4b40-8d13-2005ec80a4f5,3318,,,"[79.0, 31.6]",3879784,90,,,,,0.34926653,,Right Foot,,,,"[111.4, 43.4]",,High Pass,,34.48188,,,Incomplete,,Kamil Glik,3034.0,,,,,,Free Kick,2,From Free Kick,Bruno da Silva Peres,6965.0,Left Wing Back,194,Torino,241,"['5f48e643-83bf-41cd-8635-d05d69f0f216', '61eacf00-8e89-4839-af8e-542e95a26af2']",15,,,,,,,,,,,,,,,Torino,241,00:45:15.505,Pass,
,,,,,,,,,,,,,,,,,,0.97872,,,,,,,,,,,,,,,b2fdb145-45d5-417b-a35e-7de02904f081,3322,,,"[68.4, 80.0]",3879784,90,,,,,-1.8747972,,,,,,"[66.8, 74.9]",,Low Pass,,5.3450913,,,,,Afriyie Acquah,7474.0,,,,,,Throw-in,2,From Throw In,Davide Zappacosta,3660.0,Right Wing Back,195,Torino,241,['a316c647-91b5-42e8-a6ef-aeb1e28deac0'],25,,,,,,,,,,,,,,,Torino,241,00:45:25.749,Pass,
,,,,,,,,,,,,,,,,,,3.173928,,,,,,,,,,,,,,,f8b6be81-8bd9-430f-bfd0-39b16c0aebbb,3325,,,"[94.4, 75.7]",3879784,90,,,,,-1.214798,,Right Foot,True,,,"[115.0, 20.3]",,High Pass,,59.106007,,,,,Ciro Immobile,7788.0,,,True,,,,2,From Throw In,Afriyie Acquah,7474.0,Right Defensive Midfield,195,Torino,241,['8860bfb6-a911-4ef6-98b0-6d7ac4ea5480'],33,,,,,,,,,,,,,,,Torino,241,00:45:33.336,Pass,
