50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.791895,,,,,,,,,,ab9875d1-0575-4a93-965b-6bb128ddbe7a,18,,,"[27.0, 60.8]",3879760,0,,,True,0.112028964,,,,,"[35.0, 61.7]",Low Pass,,8.050466,,,,Franco Damián Vázquez,6719.0,,,,,Recovery,1,Regular Play,Oscar Hiljemark,5605.0,Right Center Midfield,3,Palermo,2256,"['2aa58a9e-2363-4f82-abca-015d55a0efbb', '6848b0c7-b899-417e-93cb-61a8977a036a']",11,,,,,,,,,,,,,,,,Palermo,2256,00:00:11.875,Pass,True
,,,,,,,,,,,,,,,,,0.905462,,,,,,,,,,bfbf20b4-9809-4ca5-ac3c-c8d9dd3d2ffe,25,,,"[34.3, 77.9]",3879760,0,,,,3.1186082,,Left Foot,,,"[25.6, 78.1]",Ground Pass,,8.702298,,,,Michel Morganella,31268.0,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Right Center Forward,3,Palermo,2256,['8bb457af-cdc6-43ab-b897-c107eb925b44'],16,,,,,,,,,,,,,,,,Palermo,2256,00:00:16.581,Pass,
,,,,,,,,,,,,,,,,,2.433137,,,,,,,,,,e7ddb6da-8123-4457-9381-5eefdf08eafb,29,,,"[26.2, 77.9]",3879760,0,,,,-0.1277914,,Right Foot,,,"[62.0, 73.3]",High Pass,,36.094322,,Incomplete,,Oscar Hiljemark,5605.0,,,,,,1,Regular Play,Michel Morganella,31268.0,Right Wing Back,3,Palermo,2256,"['026e9b18-16cc-4f57-9a9c-b32152158609', '1ce09269-3da6-4bc0-bbb6-3f8637a12857', 'd015aac8-4e11-4148-b6fe-8970de0eea8e']",17,,,,,,,,,,,,,,,,Palermo,2256,00:00:17.572,Pass,True
,,,,,,,,,,,,,,,,,0.74814,,,,,,,,,,e0c2039c-d278-4fe6-898a-8d5e8464ba22,34,,,"[57.2, 6.8]",3879760,0,,,True,0.7200707,,,,,"[62.9, 11.8]",Low Pass,,7.5822163,,,,Amadou Diawara,8284.0,,,,,,1,Regular Play,Domenico Maietta,8849.0,Left Center Back,4,Bologna,240,"['45b96ce2-5637-4eb9-82b8-749dbf19744e', '555f52fc-89ec-450e-ad59-1182c80a9079', '89fca8b6-6dfc-44a8-8d99-72d25dcad2ab']",20,,,,,,,,,,,,,,,,Bologna,240,00:00:20.583,Pass,True
,,,,,,,,,,,,,,,,,1.489567,,,,,,,,,,97e24ee8-e158-4cff-ad17-51e4077c0c31,36,,,"[62.9, 11.8]",3879760,0,,,,2.7320683,,Head,,,"[44.7, 19.7]",High Pass,,19.840614,,,,Daniele Gastaldello,30745.0,,,,,,1,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,4,Bologna,240,['c101881c-05b3-4fb3-83de-1a39761b901f'],21,,,,,,,,,,,,,,,,Bologna,240,00:00:21.332,Pass,
,,,,,,,,,,,,,,,,,1.583195,,,,,,,,,,2dee4103-21b9-473f-ae6b-cbeb5517426f,39,,,"[43.7, 32.6]",3879760,0,,,,1.7673216,,Right Foot,,,"[39.3, 54.7]",Ground Pass,,22.533752,,,,Ibrahima Mbaye,7164.0,,,,,,1,Regular Play,Daniele Gastaldello,30745.0,Right Center Back,4,Bologna,240,['9862d94b-4c4f-433b-ac7d-0f2172412e68'],25,,,,,,,,,,,,,,,,Bologna,240,00:00:25.736,Pass,
,,,,,,,,,,,,,,,,,1.739194,,,,,,,,,,0dc49d0c-63b4-4aa7-abd8-425f1faccf7f,43,,,"[39.7, 56.1]",3879760,0,,,,0.46587974,,Right Foot,,,"[57.6, 65.1]",Low Pass,,20.03522,,,,Godfred Donsah,8280.0,,,,,,1,Regular Play,Ibrahima Mbaye,7164.0,Right Back,4,Bologna,240,"['df9d1a4f-7e6f-4b5a-9c10-324592f134ae', 'e208868b-b577-424e-8e13-a6562fa9ea4b']",28,,,,,,,,,,,,,,,,Bologna,240,00:00:28.281,Pass,True
,,,,,,,,,,,,,,,,,2.367416,,,,,,,,,,8e4f16b8-20ca-4002-a01a-081223a6e6f5,55,,,"[36.8, 20.8]",3879760,0,,,,1.2340147,,Right Foot,,,"[51.4, 62.5]",High Pass,,44.18201,,,,Michel Morganella,31268.0,,True,,,,1,Regular Play,Enzo Maresca,25954.0,Center Defensive Midfield,4,Bologna,240,['2d1fe231-e051-428a-873b-9ce42a1ad9e2'],38,,,,,,,,,,,,,,,,Palermo,2256,00:00:38.204,Pass,
,,,,,,,,,,,,,,,,,0.214076,,,,,,,,,,7e635550-d229-4ca6-a4b6-e0aeb91fb99f,59,,,"[62.4, 18.4]",3879760,0,,,,0.1746722,,Left Foot,,,"[64.1, 18.7]",Ground Pass,,1.7262677,,Incomplete,,Sergio Floccari,6948.0,,,,,Recovery,1,Regular Play,Adam Masina,7169.0,Left Back,4,Bologna,240,"['15b09273-5522-4654-bb7f-bfe1cf427299', '2a918b33-652a-4a86-9ace-1de6239d2b20']",41,,,,,,,,,,,,,,,,Bologna,240,00:00:41.234,Pass,
,,,,,,,,,,,,,,,,,1.544772,,,,,,,,,,b6ea1dfa-0825-4191-8f8b-c6a4282999f5,64,,,"[44.5, 32.8]",3879760,0,,,,-1.2173104,,Right Foot,,,"[51.4, 14.1]",High Pass,,19.932386,,,,Adam Masina,7169.0,,,,,,1,Regular Play,Daniele Gastaldello,30745.0,Right Center Back,4,Bologna,240,['c2a6cf3d-ad28-412d-a6c0-832eacacf2a8'],45,,,,,,,,,,,,,,,,Bologna,240,00:00:45.105,Pass,
,,,,,,,,,,,,,,,,,1.895626,,,,,,,,,,de51107e-ed64-4cae-9e1b-66b1cc5bb290,67,,,"[51.4, 13.9]",3879760,0,,,,0.9489248,,Left Foot,,,"[68.1, 37.2]",High Pass,,28.666706,,Incomplete,,Mattia Destro,8103.0,,,,,,1,Regular Play,Adam Masina,7169.0,Left Back,4,Bologna,240,"['747dac80-4f7d-4f59-9b75-6ba2e3a55341', 'd9225c4b-c150-4f1f-8381-5e74b122f4f5']",46,,,,,,,,,,,,,,,,Bologna,240,00:00:46.750,Pass,
,,,,,,,,,,,,,,,,,2.471566,,,,,,,,,,747dac80-4f7d-4f59-9b75-6ba2e3a55341,70,,,"[52.0, 42.9]",3879760,0,,,,0.4969686,,Head,,,"[69.7, 52.5]",High Pass,,20.13579,,Incomplete,,Franco Damián Vázquez,6719.0,,,,,Recovery,1,Regular Play,Enzo Maresca,25954.0,Center Defensive Midfield,4,Bologna,240,"['921775b6-9709-4bb5-82e6-9dcb1a4b26b9', 'd0899dab-66fb-465b-9bdc-8d549382cfde', 'de51107e-ed64-4cae-9e1b-66b1cc5bb290']",48,,,,,,,,,,,,,,,,Palermo,2256,00:00:48.646,Pass,
,,,,,,,,,,,,,,,,,1.449951,,,,,,,,,,f0375664-7ebd-4df7-ac40-b5fe67004a04,74,,,"[49.7, 25.3]",3879760,0,,,,-1.8302457,,Right Foot,,,"[45.4, 9.1]",Ground Pass,,16.760967,,,,Adam Masina,7169.0,,,,,,1,Regular Play,Saphir Sliti Taïder,8851.0,Left Center Midfield,4,Bologna,240,['52efef3e-6b6c-4d7f-84a4-deda04b48a8b'],51,,,,,,,,,,,,,,,,Bologna,240,00:00:51.970,Pass,
,,,,,,,,,,,,,,,,,2.685115,,,,,,,,,,5be02abb-ad6a-4711-936c-05b600c96fa2,78,,,"[45.2, 9.1]",3879760,0,,,,0.09778836,,Left Foot,,,"[76.8, 12.2]",High Pass,,31.751694,,Incomplete,,Sergio Floccari,6948.0,,,,,,1,Regular Play,Adam Masina,7169.0,Left Back,4,Bologna,240,"['6fe17c70-9b0b-4416-ae88-998bf40c498a', '7e538011-a06f-4e1b-9013-154a5d616967', 'c47bc2b4-0006-4edd-bcd5-805db15019c5']",54,,,,,,,,,,,,,,,,Bologna,240,00:00:54.123,Pass,True
,,,,,,,,,,,,,,,,,0.73696,,,,,,,,,,82eae637-748b-491e-8ee1-701793f0a9e7,82,,,"[44.5, 65.6]",3879760,0,,,,1.1313654,,Left Foot,,,"[50.0, 77.3]",Ground Pass,,12.928264,,,,Michel Morganella,31268.0,,,,,,1,Regular Play,Roberto Vitiello,30928.0,Right Center Back,5,Palermo,2256,['bff6c01d-8fb5-426e-93b0-eb38564bda8f'],57,,,,,,,,,,,,,,,,Palermo,2256,00:00:57.449,Pass,
,,,,,,,,,,,,,,,,,0.644073,,,,,,,,,,ad5d34d4-766a-4770-8564-d18445d56067,86,,,"[49.7, 78.1]",3879760,0,,,,-0.49394137,,Right Foot,,,"[61.4, 71.8]",Ground Pass,,13.288341,,,,Oscar Hiljemark,5605.0,,,,,,1,Regular Play,Michel Morganella,31268.0,Right Wing Back,5,Palermo,2256,"['32002728-a172-495b-b01d-f627e463aa6c', '6a923361-84ed-4d61-aa0b-bf174676ffd0']",59,,,,,,,,,,,,,,,,Palermo,2256,00:00:59.332,Pass,True
,,,,,,,,,,,,,,,,,0.508449,,,,,,,,,,8ce52502-9262-4de5-83aa-42ac3db3d893,91,,,"[57.7, 71.2]",3879760,1,,,,-2.2298,,Right Foot,,,"[49.8, 61.0]",Ground Pass,,12.90155,,,,Enzo Maresca,25954.0,,,,,,1,Regular Play,Oscar Hiljemark,5605.0,Right Center Midfield,5,Palermo,2256,"['4b3fd112-faf2-4ae9-9229-daa2fb41c24c', '6b3828d3-1590-4343-be96-e98edb27ab4e', 'a0cc2945-7a32-432b-ad81-7ddc488215e5']",0,,,,,,,,,,,,,,,,Palermo,2256,00:01:00.873,Pass,True
,,,,,,,,,,,,,,,,,0.759752,,,,,,,,,,7e8b0fbd-66ba-46b8-93b4-1ca252ab5b4f,94,,,"[49.8, 61.0]",3879760,1,,,,-0.30001485,,Right Foot,,,"[63.7, 56.7]",Ground Pass,,14.549914,,,,Franco Damián Vázquez,6719.0,,,,,,1,Regular Play,Enzo Maresca,25954.0,Center Defensive Midfield,5,Palermo,2256,['f716bae5-f172-4b60-92ea-9eddf0e9e789'],1,,,,,,,,,,,,,,,,Palermo,2256,00:01:01.590,Pass,
,,,,,,,,,,,,,,,,,0.162898,,,,,,,,,,fc89483e-a497-442a-994b-265e02f5d858,98,,,"[72.5, 61.6]",3879760,1,,,,0.82537687,,Left Foot,,,"[73.7, 62.9]",Ground Pass,,1.7691807,,Incomplete,,Michel Morganella,31268.0,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Right Center Forward,5,Palermo,2256,"['1e8ddac7-879a-489b-a37c-5eaadf3d5d83', '88960dac-844a-480c-a5e1-a00a1988329f', 'cebfaaee-4aa2-40fc-a7cd-381798497a1c']",4,,,,,,,,,,,,,,,,Palermo,2256,00:01:04.941,Pass,True
,,,,,,,,,,,,,,,,,0.735984,,,,,,,,,,fad4dbc6-5feb-4634-85cf-504f54e80e67,101,,,"[83.1, 80.0]",3879760,1,,,,-1.7776703,,,,,"[81.4, 71.9]",Low Pass,,8.276473,,,,Franco Damián Vázquez,6719.0,,,,,Throw-in,1,From Throw In,Michel Morganella,31268.0,Right Wing Back,6,Palermo,2256,['93ce7133-5090-4318-a8b3-d51adc658bda'],11,,,,,,,,,,,,,,,,Palermo,2256,00:01:11.780,Pass,
,,,,,,,,,,,,,,,,,0.617304,,,,,,,,,,08ad286f-8236-4870-bcaf-57c5448c43c1,105,,,"[86.2, 77.1]",3879760,1,,,,0.2624594,,Left Foot,,,"[92.9, 78.9]",Ground Pass,,6.9375787,,,,Michel Morganella,31268.0,,,,,,1,From Throw In,Franco Damián Vázquez,6719.0,Right Center Forward,6,Palermo,2256,['d218b7f5-ac7a-4752-b79d-5bcff37fd504'],14,,,,,,,,,,,,,,,,Palermo,2256,00:01:14.824,Pass,
,,,,,,,,,,,,,,,,,1.463937,,,,,,,,,,08467ac4-3b5b-4e3e-a039-38ac5968e891,108,,,"[92.9, 78.9]",3879760,1,,,,-0.24677399,,Right Foot,,,"[106.0, 75.6]",Ground Pass,,13.509256,,,,Oscar Hiljemark,5605.0,,,,,,1,From Throw In,Michel Morganella,31268.0,Right Wing Back,6,Palermo,2256,['01ee9a44-9167-4887-8ffd-40c463c15959'],15,,,,,,,,,,,,,,,,Palermo,2256,00:01:15.501,Pass,
,,,,,,,,,,,,,,,,,0.730444,,,,,,,,,,dd06ab7f-33aa-49eb-87d2-8a64cd9e57dd,112,,,"[106.6, 77.7]",3879760,1,,,,-3.09225,,Right Foot,,,"[98.5, 77.3]",Ground Pass,,8.109871,,,,Michel Morganella,31268.0,,,,,,1,From Throw In,Oscar Hiljemark,5605.0,Right Center Midfield,6,Palermo,2256,"['bac08166-a70d-42e6-be58-6d8b581b4620', 'eee91dd8-c5c1-4231-8acd-2220ff2316d8']",18,,,,,,,,,,,,,,,,Palermo,2256,00:01:18.546,Pass,True
,,,,,,,,,,,,,,,,,0.340036,,,,,,,,,,44830cca-d9b5-4bcf-bc6c-6f7686fc9817,116,,,"[102.6, 76.6]",3879760,1,,,,1.4410938,,Right Foot,,,"[102.9, 78.9]",Ground Pass,,2.3194828,,,,Oscar Hiljemark,5605.0,,,,,,1,From Throw In,Michel Morganella,31268.0,Right Wing Back,6,Palermo,2256,['f37133d0-d344-4133-b25f-21d2da417b27'],22,,,,,,,,,,,,,,,,Palermo,2256,00:01:22.990,Pass,
,,,,,,,,,,,,,,,,,1.791037,,,,,,,,,,4cbb1fb4-b659-4ee0-b231-187920703bd5,119,,,"[102.9, 78.9]",3879760,1,,,,-3.0143223,,Right Foot,,,"[81.8, 76.2]",Ground Pass,,21.272047,,,,Roberto Vitiello,30928.0,,,,,,1,From Throw In,Oscar Hiljemark,5605.0,Right Center Midfield,6,Palermo,2256,['207a268e-acb7-4a14-968e-cb4adb31a7db'],23,,,,,,,,,,,,,,,,Palermo,2256,00:01:23.388,Pass,
,,,,,,,,,,,,,,,,,1.577393,,,,,,,,,,5d563057-3730-4388-8d31-bf93832af007,122,,,"[80.6, 75.8]",3879760,1,,,,-1.9930168,,Right Foot,,,"[62.9, 36.4]",High Pass,,43.193172,,,,Siniša Anđelković,40350.0,,,,,,1,From Throw In,Roberto Vitiello,30928.0,Right Center Back,6,Palermo,2256,['1a102b63-a048-4e07-9285-1f6484582e36'],26,,,,,,,,,,,,,,,,Palermo,2256,00:01:26.421,Pass,
,,,,,,,,,,,,,,,,,1.183222,,,,,,,,,,d7a4303b-11d6-4c81-80b8-09593d5ef155,125,,,"[56.4, 30.2]",3879760,1,,,,2.3229742,,Right Foot,,,"[40.4, 47.3]",Ground Pass,,23.418156,,,,Giancarlo González Castro,5584.0,,,,,,1,From Throw In,Siniša Anđelković,40350.0,Left Center Back,6,Palermo,2256,['3f3fb249-5a43-482c-84c1-3d9ddaf2ea34'],32,,,,,,,,,,,,,,,,Palermo,2256,00:01:32.913,Pass,
,,,,,,,,,,,,,,,,,1.177581,,,,,,,,,,8e88ae8a-e2e3-4ca1-ba95-fe90f5333ddc,128,,,"[51.2, 51.7]",3879760,1,,,,1.8728225,,Left Foot,,,"[45.0, 71.6]",Ground Pass,,20.843464,,,,Roberto Vitiello,30928.0,,,,,,1,From Throw In,Giancarlo González Castro,5584.0,Center Back,6,Palermo,2256,['97914d4c-5d08-44a5-a35a-6fa1c3c901c9'],38,,,,,,,,,,,,,,,,Palermo,2256,00:01:38.051,Pass,
,,,,,,,,,,,,,,,,,0.958465,,,,,,,,,,fac2a749-1cfc-49d9-8fd2-468ef2d9400d,131,,,"[45.0, 71.6]",3879760,1,,,,0.4911636,,Right Foot,,,"[57.9, 78.5]",Ground Pass,,14.629422,,,,Michel Morganella,31268.0,,,,,,1,From Throw In,Roberto Vitiello,30928.0,Right Center Back,6,Palermo,2256,['11b0c00b-c82c-48f6-bc11-8c501149d5a0'],39,,,,,,,,,,,,,,,,Palermo,2256,00:01:39.945,Pass,
,,,,,,,,,,,,,,,,,0.569897,,,,,,,,,,f13512a9-f51b-4b33-b0ff-a6aab5eedd13,134,,,"[56.0, 76.9]",3879760,1,,,,-1.8998461,,Right Foot,,,"[51.8, 64.6]",Ground Pass,,12.997308,,,,Enzo Maresca,25954.0,,,,,,1,From Throw In,Michel Morganella,31268.0,Right Wing Back,6,Palermo,2256,['91b6808e-b16d-486c-980d-5aa2b53d6f63'],42,,,,,,,,,,,,,,,,Palermo,2256,00:01:42.288,Pass,
,,,,,,,,,,,,,,,,,5.721556,,,,,,,,,,bbccba69-bb88-44e6-a47d-0a4824c20599,138,,,"[52.5, 64.6]",3879760,1,,,,0.2762923,,Right Foot,,,"[92.0, 75.8]",High Pass,,41.057156,,Incomplete,,Alberto Gilardino,38389.0,,,,,,1,From Throw In,Enzo Maresca,25954.0,Center Defensive Midfield,6,Palermo,2256,"['4dadd6fc-23bb-4078-9e4f-c60e938720dd', '653c3891-22b5-4f62-841d-ef9d686b6a40', 'ad8551f7-9f72-46bc-bae1-6af037dc3ac5']",43,,,,,,,,,,,,,,,,Palermo,2256,00:01:43.041,Pass,True
,,,,,,,,,,,,,,,,,4.444139,,,,,,,,,,5661f26a-a98d-4da1-abe0-cb7beb61b83b,146,,,"[116.2, 74.1]",3879760,3,,,,-1.749523,,Right Foot,True,,"[103.5, 3.8]",High Pass,,71.43794,,,,Ivaylo Chochev,40349.0,,True,,,Free Kick,1,From Free Kick,Oscar Hiljemark,5605.0,Right Center Midfield,7,Palermo,2256,['18762af0-ae58-4686-95c0-c933ba44c30d'],3,,,,,,,,,,,,,,,,Palermo,2256,00:03:03.759,Pass,
,,,,,,,,,,,,,,,,,2.692324,,,,,,,,,,93e0bd1b-48bc-45a9-90a8-ba8236ab2ee7,149,,,"[103.5, 3.8]",3879760,3,,,,-3.0610654,,Right Foot,,,"[75.0, 1.5]",High Pass,,28.592657,,Out,,Siniša Anđelković,40350.0,,,,,,1,From Free Kick,Ivaylo Chochev,40349.0,Left Center Midfield,7,Palermo,2256,['e865e577-37b7-4835-bb7d-ebba7f62e5e2'],8,,,,,,,,,,,,,,,,Palermo,2256,00:03:08.486,Pass,
