50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.469928,,,,,,,,,,,,,5813db0d-07c4-4d26-b319-74f618801fc6,16,,,"[63.8, 0.1]",3879819,0,,True,,,0.31956714,,,,,"[91.3, 9.2]",,High Pass,,28.966532,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,Throw-in,1,From Throw In,Riccardo Gagliolo,11499.0,Left Back,3,Carpi,1683,"['595391c1-a2bb-4ee8-ac4f-869d3693c0a1', 'e9e16edb-b81c-4bf8-9452-c14afbdb02b4']",13,,,,,,,,,,,,,,,,,Carpi,1683,00:00:13.821,Pass,
,,,,,,,,,,,,,,,,,0.910882,,,,,,,,,,,,,e9e16edb-b81c-4bf8-9452-c14afbdb02b4,18,,,"[28.8, 70.9]",3879819,0,,,,,-0.8003224,,Head,,,"[35.4, 64.1]",,High Pass,,9.476286,,,Panagiotis Tachtsidis,30772.0,,,,,Interception,1,Regular Play,Armando Izzo,9940.0,Right Center Back,4,Genoa,233,"['5813db0d-07c4-4d26-b319-74f618801fc6', 'e8e17d4a-0638-4521-bbc5-277f5d6dde46']",15,,,,,,,,,,,,,,,,,Genoa,233,00:00:15.291,Pass,
,,,,,,,,,,,,,,,,,0.787496,,,,,,,,,,,,,e834b6ee-0a14-4050-92f9-96b0ebfc2c0b,20,,,"[35.4, 64.1]",3879819,0,,,,,1.0886323,,Head,,,"[41.0, 74.8]",,High Pass,,12.076838,,,Luca Rigoni,7461.0,,,,,,1,Regular Play,Panagiotis Tachtsidis,30772.0,Center Defensive Midfield,4,Genoa,233,['0c6c4771-70d3-4b56-947c-607318835263'],16,,,,,,,,,,,,,,,,,Genoa,233,00:00:16.319,Pass,
,,,,,,,,,,,,,,,,,1.204552,,,,,,,,,,,,,6d273947-5f97-4dcc-b17f-9a8831aa7c35,23,,,"[43.8, 74.1]",3879819,0,,,,,-0.19270076,,Right Foot,,,"[56.1, 71.7]",,High Pass,,12.53196,Incomplete,,Alessio Cerci,7702.0,,,,,,1,Regular Play,Luca Rigoni,7461.0,Right Center Midfield,4,Genoa,233,"['ca5fe235-5bbd-4857-8ac1-fb5a3b9664e9', 'fdeb799a-7799-47c7-aa10-f04b5874ec23']",17,,,,,,,,,,,,,,,,,Genoa,233,00:00:17.591,Pass,
,,,,,,,,,,,True,,,,,,0.723074,,,,,,,,,,,,,fdeb799a-7799-47c7-aa10-f04b5874ec23,25,,,"[64.0, 8.4]",3879819,0,,,,,0.49934673,,Left Foot,,,"[71.7, 12.6]",,Low Pass,,8.770975,,,Raffaele Bianco,352172.0,,,,,Interception,1,Regular Play,Fabrizio Poli,32525.0,Left Center Back,5,Carpi,1683,"['6d273947-5f97-4dcc-b17f-9a8831aa7c35', '9042de76-054a-4be7-9988-8fb6a03e64cd']",18,,,,,,,,,,,,,,,,,Carpi,1683,00:00:18.796,Pass,
,,,,,,,,,,,,,,,,,0.953447,,,,,,,,,,,,,765b8691-d102-4b28-8ea4-729079ef4c18,28,,,"[71.4, 11.6]",3879819,0,,,,,2.4576414,,Right Foot,,,"[62.2, 19.1]",,Ground Pass,,11.869709,,,Isaac Cofie,7460.0,,,,,,1,Regular Play,Raffaele Bianco,352172.0,Left Defensive Midfield,5,Carpi,1683,['5d5c1c9a-d63b-43ed-9bb3-b9f87d2d7883'],19,,,,,,,,,,,,,,,,,Carpi,1683,00:00:19.779,Pass,
,,,,,,,,,,,,,,,,,1.867924,,,,,,,,,,,,,e2c31d95-6b61-4262-9a83-e59d53f56de9,31,,,"[62.6, 19.1]",3879819,0,,,,,2.9365926,,Right Foot,,,"[42.4, 23.3]",,Ground Pass,,20.632013,,,Simone Romagnoli,7172.0,,,,,,1,Regular Play,Isaac Cofie,7460.0,Right Defensive Midfield,5,Carpi,1683,['6b55fbbe-36d3-48aa-884c-420c37c98e55'],20,,,,,,,,,,,,,,,,,Carpi,1683,00:00:20.998,Pass,
,,,,,,,,,,,,,,,,,1.896827,,,,,,,,,,,,,582cbd74-16e4-4e56-992e-dc592da0353f,34,,,"[37.5, 27.3]",3879819,0,,,,,1.5293835,,Right Foot,,,"[39.0, 63.5]",,Ground Pass,,36.231064,,,Gaetano Letizia,7114.0,,,,,,1,Regular Play,Simone Romagnoli,7172.0,Right Center Back,5,Carpi,1683,['37976ccd-30bd-4082-8c22-90e85edc2b32'],24,,,,,,,,,,,,,,,,,Carpi,1683,00:00:24.811,Pass,
,,,,,,,,,,,,,,,,,1.331849,,,,,,,,,,,,,2b369951-4409-44be-bf94-2950021c0549,37,,,"[54.6, 77.3]",3879819,0,,,,,0.020131508,,Right Foot,,,"[69.5, 77.6]",,Ground Pass,,14.90302,,,Lorenzo Pasciuti,387472.0,,,,,,1,Regular Play,Gaetano Letizia,7114.0,Right Back,5,Carpi,1683,['1a046c9d-8edf-48a4-af24-d1f99251ae22'],29,,,,,,,,,,,,,,,,,Carpi,1683,00:00:29.877,Pass,
,,,,,,,,,,,,,,,,,1.477395,,,,,,,,,,,,,3ca07b1b-08cd-4dc8-942f-0dd5fbc14839,40,,,"[70.0, 77.3]",3879819,0,,,,,-2.955255,,Right Foot,,,"[57.8, 75.0]",,Low Pass,,12.41491,,,Gaetano Letizia,7114.0,,,,,,1,Regular Play,Lorenzo Pasciuti,387472.0,Right Midfield,5,Carpi,1683,['caa09fa6-43c9-4ef3-80be-b2ff4ebd4a4b'],31,,,,,,,,,,,,,,,,,Carpi,1683,00:00:31.340,Pass,
,,,,,,,,,,,,,,,,,0.682758,,,,,,,,,,,,,05486a88-ac0c-4180-8acd-91303fda7d58,43,,,"[61.6, 73.2]",3879819,0,,,,,0.38687572,,Left Foot,,,"[64.3, 74.3]",,Low Pass,,2.9154758,,,Lorenzo Pasciuti,387472.0,,,,,,1,Regular Play,Gaetano Letizia,7114.0,Right Back,5,Carpi,1683,['40d2348d-e937-4aa0-9c8e-8f614ec129dc'],32,,,,,,,,,,,,,,,,,Carpi,1683,00:00:32.861,Pass,
,,,,,,,,,,,,,,,,,2.040622,,,,,,,,,,,,,aa0879b6-f059-421b-9641-c47a255157f8,47,,,"[62.2, 74.8]",3879819,0,,,,,-2.5587358,,Right Foot,,,"[48.7, 65.9]",,Ground Pass,,16.169725,,,Simone Romagnoli,7172.0,,,,,,1,Regular Play,Lorenzo Pasciuti,387472.0,Right Midfield,5,Carpi,1683,"['53bf5ce5-cdad-48f0-b161-b7cf5a93fd1d', 'bdc2001f-eecf-48bd-8fd8-eca31b9cd07f']",34,,,,,,,,,,,,,,,,,Carpi,1683,00:00:34.146,Pass,True
,,,,,,,,,,,,,,,,,2.059461,,,,,,,,,,,,,faed3cc9-b153-47c1-91e9-2ca500b18116,50,,,"[50.8, 67.3]",3879819,0,,,,,0.04026259,,Right Foot,,,"[93.0, 69.0]",,High Pass,,42.234226,Incomplete,,Lorenzo Lollo,30829.0,,,,,,1,Regular Play,Simone Romagnoli,7172.0,Right Center Back,5,Carpi,1683,"['63c2eb86-26ba-4325-8621-f2b076c49aa6', 'bb9c835a-edd2-4b03-a993-95771129575a']",37,,,,,,,,,,,,,,,,,Carpi,1683,00:00:37.673,Pass,
,,,,,,,,,,,,,,,,,2.672014,,,,,,,,,,,,,fc7ec0ec-ba61-4fce-842b-d6ed59575096,54,,,"[49.7, 10.0]",3879819,0,,,,True,-2.7568882,,,,,"[29.2, 1.7]",,Low Pass,,22.11651,,,Giovanni Marchese,40457.0,,,,,Recovery,1,Regular Play,Leonardo Pavoletti,8180.0,Left Center Forward,6,Genoa,233,"['c4d599d3-4cdd-4133-80ba-678249291e37', 'f5b79086-6891-4a28-9596-3852b06fa09f']",43,,,,,,,,,,,,,,,,,Genoa,233,00:00:43.574,Pass,True
,,,,,,,,,,,,,,,,,1.805724,,,,,,,,,,,,,40607b30-4e69-413f-9608-fb551d2aaab9,58,,,"[31.3, 2.0]",3879819,0,,,,,0.18296984,,Left Foot,,,"[56.7, 6.7]",,High Pass,,25.831182,Incomplete,,Leonardo Pavoletti,8180.0,,,,,,1,Regular Play,Giovanni Marchese,40457.0,Left Center Back,6,Genoa,233,"['7d3b4a38-238a-4921-bbfc-ac78c4fb7c3e', 'bce5b144-3a6c-462a-b097-59efb79c8ab0']",48,,,,,,,,,,,,,,,,,Genoa,233,00:00:48.063,Pass,
,,,,,,,,,,,,,,,,,1.674978,,,,,,,,,,,,,bce5b144-3a6c-462a-b097-59efb79c8ab0,60,,,"[63.4, 73.4]",3879819,0,,,,,-0.4789136,,Head,,,"[79.0, 65.3]",,High Pass,,17.577543,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,Recovery,1,Regular Play,Gaetano Letizia,7114.0,Right Back,6,Genoa,233,"['40607b30-4e69-413f-9608-fb551d2aaab9', '7d1095cf-7ecb-4c5d-a355-c3cd2ef235cf', 'c91d0eaf-c51c-432f-8b0d-787dace135c1']",49,,,,,,,,,,,,,,,,,Carpi,1683,00:00:49.869,Pass,
,,,,,,,,,,,,,,,,,1.856591,,,,,,,,,,,,,7d1095cf-7ecb-4c5d-a355-c3cd2ef235cf,62,,,"[41.1, 14.8]",3879819,0,,,,,2.1038303,,Head,,,"[35.2, 24.8]",,Low Pass,,11.610771,,,Armando Izzo,9940.0,,,,,Recovery,1,Regular Play,Panagiotis Tachtsidis,30772.0,Center Defensive Midfield,6,Genoa,233,"['468054e0-99f1-430c-839d-7b24192ba6d7', 'bce5b144-3a6c-462a-b097-59efb79c8ab0']",51,,,,,,,,,,,,,,,,,Genoa,233,00:00:51.544,Pass,
,,,,,,,,,,,,,,,,,3.045206,,,,,,,,,,,,,38b01de8-3bba-482d-b6a2-411f51ab05ce,66,,,"[36.8, 26.2]",3879819,0,,,,,0.21791251,,Right Foot,,,"[78.8, 35.5]",,High Pass,,43.017323,Incomplete,,Alessio Cerci,7702.0,,,,,,1,Regular Play,Armando Izzo,9940.0,Right Center Back,6,Genoa,233,"['34231b48-5b88-46a2-8bdc-7380bb59e296', '52ed5df2-1839-47ee-8238-c72fd77f1903']",53,,,,,,,,,,,,,,,,,Genoa,233,00:00:53.481,Pass,
,,,,,,,,,,,,,,,,,0.93732,,,,,,,,,,,,,52ed5df2-1839-47ee-8238-c72fd77f1903,69,,,"[41.3, 44.6]",3879819,0,,,,True,-0.20749623,,,,,"[50.8, 42.6]",,Low Pass,,9.708244,,,Isaac Cofie,7460.0,,,,,Recovery,1,Regular Play,Fabrizio Poli,32525.0,Left Center Back,7,Carpi,1683,"['38b01de8-3bba-482d-b6a2-411f51ab05ce', '806358a7-7574-4d84-ae47-bc46c682366e', '9cecc97c-3889-468f-9854-5dfeb444a404']",56,,,,,,,,,,,,,,,,,Carpi,1683,00:00:56.526,Pass,True
,,,,,,,,,,,,,,,,,1.596097,,,,,,,,,,,,,e88b70ad-ebdc-4f97-8c74-40581057fb3b,73,,,"[50.9, 43.6]",3879819,0,,,,,1.4511179,,Right Foot,,,"[54.7, 75.2]",,Ground Pass,,31.827662,,,Lorenzo Pasciuti,387472.0,,,,,,1,Regular Play,Isaac Cofie,7460.0,Right Defensive Midfield,7,Carpi,1683,['c92d6f0c-3604-487f-8120-681b6b8348ff'],59,,,,,,,,,,,,,,,,,Carpi,1683,00:00:59.838,Pass,
,,,,,,,,,,,,,,,,,2.073349,,,,,,,,,,,,,7d82a9fc-2e49-40a3-bb24-bafadf2da0f5,76,,,"[56.6, 73.9]",3879819,1,,,,,-0.26356387,,Right Foot,,,"[94.4, 63.7]",,High Pass,,39.15201,Unknown,,Jerry Uche Mbakogu,32608.0,,,,,,1,Regular Play,Lorenzo Pasciuti,387472.0,Right Midfield,7,Carpi,1683,['ac05510c-0bf2-4c99-ad3d-8ba4302730bc'],3,,,,,,,,,,,,,,,,,Carpi,1683,00:01:03.027,Pass,
,,,,,,,,,,,,,,,,,1.842125,,,,,,,,,,,,,92f992aa-d2ca-42a2-a7b9-7303f10a969d,82,,,"[10.2, 35.5]",3879819,2,,,,,-1.3448371,,Keeper Arm,,,"[14.2, 18.1]",,Ground Pass,,17.853851,,,Giovanni Marchese,40457.0,,,,,,1,From Keeper,Eugenio Lamanna,38312.0,Goalkeeper,10,Genoa,233,['25f339d7-8f84-4c69-97f1-575177ccf5d9'],16,,,,,,,,,,,,,,,,,Genoa,233,00:02:16.713,Pass,
,,,,,,,,,,,,,,,,,2.228671,,,,,,,,,,,,,9ee3b59e-971f-4a99-93e0-f2685056b14a,85,,,"[37.3, 6.2]",3879819,2,,,,,2.3109992,,Left Foot,,,"[27.8, 16.6]",,Ground Pass,,14.085809,,,Sebastian De Maio,7176.0,,,,,,1,From Keeper,Giovanni Marchese,40457.0,Left Center Back,10,Genoa,233,['7cf19cfe-43b8-4ee2-9df3-034c02d98e31'],25,,,,,,,,,,,,,,,,,Genoa,233,00:02:25.264,Pass,
,,,,,,,,,,,,,,,,,1.863901,,,,,,,,,,,,,d6d7f6a5-0442-4912-9c67-b750dc9b44eb,88,,,"[35.9, 26.1]",3879819,2,,,,,1.4177011,,Left Foot,,,"[41.1, 59.8]",,Ground Pass,,34.098827,,,Armando Izzo,9940.0,,,,,,1,From Keeper,Sebastian De Maio,7176.0,Center Back,10,Genoa,233,['7d9152cc-d42b-459d-98c0-127a1444cb92'],29,,,,,,,,,,,,,,,,,Genoa,233,00:02:29.972,Pass,
,,,,,,,,,,,,,,,,,1.135065,,,,,,,,,,,,,c02ffd0f-ae5b-4d97-8c8c-7044080c0113,91,,,"[43.6, 60.2]",3879819,2,,,,,0.9652517,,Left Foot,,,"[57.1, 79.7]",,Low Pass,,23.717083,Out,,Cristian Daniel Ansaldi,7464.0,,,,,,1,From Keeper,Armando Izzo,9940.0,Right Center Back,10,Genoa,233,['01c962b4-9e95-4303-8b8e-5b3ad57197c2'],32,,,,,,,,,,,,,,,,,Genoa,233,00:02:32.612,Pass,
,,,,,,,,,,,,,,,,,0.867159,,,,,,,,,,,,,13abe22b-70c4-4b61-9987-3011cfb16c9d,93,,,"[65.1, 0.1]",3879819,2,,,,,0.24497867,,,,,"[78.3, 3.4]",,Low Pass,,13.606249,,,Antonio Di Gaudio,11502.0,,,,,Throw-in,1,From Throw In,Riccardo Gagliolo,11499.0,Left Back,11,Carpi,1683,['73bdf960-0412-4e9b-aeb4-bf4e514927fa'],44,,,,,,,,,,,,,,,,,Carpi,1683,00:02:44.835,Pass,
,,,,,,,,,,,,,,,,,1.373535,,,,,,,,,,,,,1fe886f9-bc3b-40ac-a390-926eaceada46,96,,,"[78.3, 3.4]",3879819,2,,,,,0.8721365,,Right Foot,,,"[86.7, 13.4]",,Low Pass,,13.059862,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,,1,From Throw In,Antonio Di Gaudio,11502.0,Left Midfield,11,Carpi,1683,"['1626a0c6-b0e6-4da6-8f5e-56decb2150a8', '44cf7720-d03b-4d7d-9a37-01281960fa74']",45,,,,,,,,,,,,,,,,,Carpi,1683,00:02:45.843,Pass,
,,,,,,,,,,,,,,,,,0.281314,,,,,,,,,,,,,44cf7720-d03b-4d7d-9a37-01281960fa74,98,,,"[33.4, 66.7]",3879819,2,,,,,0.15935165,,Left Foot,,,"[39.0, 67.6]",,Ground Pass,,5.67186,Incomplete,,Luca Rigoni,7461.0,,,,,Recovery,1,From Throw In,Armando Izzo,9940.0,Right Center Back,11,Carpi,1683,"['013a2cfb-737d-47e9-9ac7-1d6cab2ba73a', '1fe886f9-bc3b-40ac-a390-926eaceada46', '2cc86370-3e64-46ab-809e-32b15fd5df48']",47,,,,,,,,,,,,,,,,,Genoa,233,00:02:47.217,Pass,
,,,,,,,,,,,,,,,,,0.472522,,,,,,,,,,,,,36b9f480-f479-470a-b63d-de574ff3cca5,101,,,"[90.8, 19.6]",3879819,2,,,,,-1.2670618,,Right Foot,,,"[92.9, 12.9]",,Ground Pass,,7.0213957,,,Lorenzo Lollo,30829.0,,,,,Recovery,1,From Throw In,Jerry Uche Mbakogu,32608.0,Center Forward,11,Carpi,1683,['9ee2946d-ee3c-4de1-a39f-8af416634a5f'],48,,,,,,,,,,,,,,,,,Carpi,1683,00:02:48.412,Pass,
,,,,,,,,,,,,,,,,,2.691913,,,,,,,,,,,,,ebf90362-95af-4614-8d1f-87d9b766bb48,104,,,"[103.8, 21.9]",3879819,2,,,,,0.3328202,,Right Foot,,,"[120.0, 27.5]",,Ground Pass,,17.140594,Out,,Antonio Di Gaudio,11502.0,,,,,,1,From Throw In,Lorenzo Lollo,30829.0,Center Attacking Midfield,11,Carpi,1683,['72af757a-21bc-4ce2-92b0-c25cc8fc15db'],51,,,,,,,,,,,,,,,,,Carpi,1683,00:02:51.774,Pass,
,,,,,,,,,,,,,,,,,2.123457,,,,,,,,,,,,,fecdb459-c5cf-4ede-8022-ad3135e82ad8,106,,,"[6.0, 44.0]",3879819,3,,,,,-1.523401,,Right Foot,,,"[7.2, 18.7]",,Ground Pass,,25.328442,,,Giovanni Marchese,40457.0,,,,,Goal Kick,1,From Goal Kick,Eugenio Lamanna,38312.0,Goalkeeper,12,Genoa,233,['8db0de24-f4f5-4bdd-a53d-2cd3217923de'],7,,,,,,,,,,,,,,,,,Genoa,233,00:03:07.535,Pass,
,,,,,,,,,,,,,,,,,1.385272,,,,,,,,,,,,,53854510-82c1-4f23-951e-ccf78a057848,109,,,"[5.8, 18.1]",3879819,3,,,,,-0.06320683,,Left Foot,,,"[21.6, 17.1]",,Ground Pass,,15.831614,,,Blerim Džemaili,5554.0,,,,,,1,From Goal Kick,Giovanni Marchese,40457.0,Left Center Back,12,Genoa,233,['5665eca4-7800-4b92-9320-05bc325e6d31'],10,,,,,,,,,,,,,,,,,Genoa,233,00:03:10.515,Pass,
