50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,672a44e6-de30-45ce-891c-e1533e952d7c,1,,,3879869,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AC Milan,243,,0,,,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 99}, {'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 40945, 'name': 'Alex Rodrigo Dias da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 33}, {'player': {'id': 20289, 'name': 'Philippe Mexès'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 13}, {'player': {'id': 7038, 'name': 'Manuel Locatelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 73}, {'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 27}, {'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 91}, {'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 3371, 'name': 'Mario Barwuah Balotelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 45}, {'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 70}]}",AC Milan,243,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,71ea1d06-0ceb-4a66-a7fb-67fa0a7d6e0d,2,,,3879869,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AC Milan,243,,0,,,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 6964, 'name': 'Alessandro Florenzi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 44}, {'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 6980, 'name': 'Kevin Strootman'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 4}, {'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 11}, {'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 22}]}",AS Roma,229,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9b24eb25-a811-49c2-9252-e2c770566b44,3,,,3879869,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AC Milan,243,['0053bc68-4b87-45ab-b2b4-fd586a730cc4'],0,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0053bc68-4b87-45ab-b2b4-fd586a730cc4,4,,,3879869,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AC Milan,243,['9b24eb25-a811-49c2-9252-e2c770566b44'],0,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b84b1d59-188b-4ece-8df8-f932ce288cad,1913,,,3879869,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,81,AS Roma,229,['d7eda03d-1789-4dd2-bf7f-5858761db5a6'],0,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d7eda03d-1789-4dd2-bf7f-5858761db5a6,1914,,,3879869,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,81,AS Roma,229,['b84b1d59-188b-4ece-8df8-f932ce288cad'],0,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.853194,,,,,,,,,,,,,818f4d5a-6f86-4e39-999a-d27f48aea9a4,5,,"[61.0, 40.1]",3879869,0,,,,1.1441689,,Right Foot,,,"[64.0, 46.7]",,Ground Pass,,7.2498274,,,,Miralem Pjanić,6947.0,,,,,,Kick Off,1,From Kick Off,Radja Nainggolan,6962.0,Center Attacking Midfield,2,AS Roma,229,['1c262e90-a8e9-48d8-b875-7d47d5f249f6'],1,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:01.354,Pass,
,,,,,,,,,,,,,,,,,1.054536,,,,,,,,,,,,,884e92b1-a3be-4061-89b2-d9c751b7c4cc,8,,"[64.8, 49.8]",3879869,0,,,,1.4900475,,Right Foot,,,"[66.2, 67.1]",,Ground Pass,,17.356554,,,,Mohamed Salah,3531.0,,,,,,,1,From Kick Off,Miralem Pjanić,6947.0,Right Center Midfield,2,AS Roma,229,['8f2e8ae6-ec5d-46bf-8758-0a98a0b57fb0'],3,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:03.079,Pass,
,,,,,,,,,,,,,,,,,1.474761,,,,,,,,,,,,,c4fc4966-5826-44e8-b420-f665a25570e2,11,,"[70.9, 70.7]",3879869,0,,,,0.9987668,,Right Foot,,,"[75.6, 78.0]",,Ground Pass,,8.682166,,,,Alessandro Florenzi,6964.0,,,,,,,1,From Kick Off,Mohamed Salah,3531.0,Right Center Forward,2,AS Roma,229,['00566280-0532-4c00-9979-68a709526acc'],4,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:04.151,Pass,
,,,,,,,,,,,,,,,,,0.966735,,,,,,,,,,,,,68037f0b-8a6a-4f27-9c78-bf4e145797a7,14,,"[80.6, 76.8]",3879869,0,,,,-1.9205116,,Right Foot,,,"[77.5, 68.3]",,Ground Pass,,9.047651,,,,Miralem Pjanić,6947.0,,,,,,,1,From Kick Off,Alessandro Florenzi,6964.0,Right Back,2,AS Roma,229,['cbb7bbb8-f690-49f7-99ae-f0485a1353c2'],6,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:06.753,Pass,
