50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.031888,,,,,,,,,,,,,75eddd59-00c3-42a7-a62d-ccd4a000cfe1,19,,"[44.6, 0.1]",3879562,0,,,,0.3657473,,,,,,"[68.1, 9.1]",,High Pass,,25.16446,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,Throw-in,1,From Throw In,Luca Antonelli,8874.0,Left Back,3,AC Milan,243,['56512795-b48e-4c44-aa4d-a475c6fe322e'],16,,,,,,,,,,,,,,,,,AC Milan,243,00:00:16.483,Pass,
,,,,,,,,,,,,,,,1.643727,,,,,,,,,,,,,b4e56cbd-b332-4194-8ea3-e386765cde57,22,,"[65.9, 11.6]",3879562,0,,,True,-0.91762704,,,,,,"[74.7, 0.1]",,High Pass,,14.480677,,,Out,,Andrea Bertolacci,7147.0,,,,,,1,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,3,AC Milan,243,"['acef170f-ccca-45c7-910d-d609cc6ef2cc', 'bbaef752-c963-49b1-af27-ee3d304f8b2a']",18,,,,,,,,,,,,,,,,,AC Milan,243,00:00:18.514,Pass,True
,,,,,,,,,,,,,,,1.137673,,,,,,,,,,,,,db5cb86c-66ab-451d-84ea-0d75007f23c6,24,,"[44.5, 80.0]",3879562,0,,,,-0.12114301,,,,,,"[56.0, 78.6]",,High Pass,,11.584904,,,,,José María Callejón Bueno,7029.0,,,,,Throw-in,1,From Throw In,Elseid Hysaj,7031.0,Right Back,4,Napoli,227,['fe2fcf41-dbc8-4a77-b7c0-6700b991d36d'],25,,,,,,,,,,,,,,,,,Napoli,227,00:00:25.622,Pass,
,,,,,,,,,,,,,,,1.980952,,,,,,,,,,,,,0b68896c-2638-461f-b06f-967fd973cb6d,28,,"[56.0, 78.6]",3879562,0,,,,-0.12683228,,Right Foot,,,,"[70.9, 76.7]",,High Pass,,15.020653,,,,,Allan Marques Loureiro,7035.0,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,4,Napoli,227,"['48d1e51f-52ec-4cd8-baa6-aa8ce8632e72', 'f9bb61d0-901f-4c02-97a1-7ae988e66ca5']",26,,,,,,,,,,,,,,,,,Napoli,227,00:00:26.800,Pass,True
,,,,,,,,,,,,,,,0.741227,,,,,,,,,,,,,6570cd29-31ef-4d70-9566-64f7f7210974,36,,"[39.7, 8.3]",3879562,0,,,,2.3487873,,Right Foot,,,,"[33.0, 15.1]",,Ground Pass,,9.546204,,,,,Cristian Eduardo Zapata Valencia,6360.0,,,,,,1,From Throw In,Riccardo Montolivo,7166.0,Center Defensive Midfield,4,Napoli,227,['49ee96d5-f6e3-47bd-8377-358d09f3901b'],31,,,,,,,,,,,,,,,,,AC Milan,243,00:00:31.689,Pass,
,,,,,,,,,,,,,,,2.835876,,,,,,,,,,,,,6cce7eff-0f51-4a64-8db9-e18e260102ee,39,,"[34.2, 15.1]",3879562,0,,,,0.06085666,,Left Foot,,,,"[62.1, 16.8]",,High Pass,,27.951744,,,Incomplete,,Luiz Adriano de Souza da Silva,21272.0,,,,,,1,From Throw In,Cristian Eduardo Zapata Valencia,6360.0,Right Center Back,4,Napoli,227,"['0539d69c-bcdf-407a-8b53-90349b271bd8', '169bbe84-724a-45d1-aa66-1206a4c46b51', '8ca568b0-5234-4dff-9c73-713498d2a04f']",32,,,,,,,,,,,,,,,,,AC Milan,243,00:00:32.431,Pass,True
,,,,,,,,,,,,,,,2.116704,,,,,,,,,,,,,169bbe84-724a-45d1-aa66-1206a4c46b51,41,,"[58.0, 63.3]",3879562,0,,,,0.16449209,,Head,,,,"[82.7, 67.4]",,High Pass,,25.037971,,,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,Recovery,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,4,Napoli,227,"['6a709fef-baa6-4758-b644-5c335475d232', '6cce7eff-0f51-4a64-8db9-e18e260102ee', 'eefd17e4-114d-4e34-bccc-766ef515d16b']",35,,,,,,,,,,,,,,,,,Napoli,227,00:00:35.267,Pass,
,,,,,,,,,,,,,,,1.600888,,,,,,,,,,,,,eefd17e4-114d-4e34-bccc-766ef515d16b,43,,"[37.4, 12.7]",3879562,0,,,,0.31506914,,Head,,,,"[50.9, 17.1]",,High Pass,,14.198944,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Rodrigo Ely,6636.0,Left Center Back,4,Napoli,227,"['169bbe84-724a-45d1-aa66-1206a4c46b51', '7dc32db4-e345-4af6-adad-bafe47be5817']",37,,,,,,,,,,,,,,,,,AC Milan,243,00:00:37.383,Pass,
,,,,,,,,,,,,,,,1.091904,,,,,,,,,,,,,7dc32db4-e345-4af6-adad-bafe47be5817,44,,"[69.2, 63.0]",3879562,0,,,,-0.3335843,,Head,,,,"[79.3, 59.5]",,Low Pass,,10.689247,,,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,Recovery,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,4,Napoli,227,"['dd030efd-4f27-4714-ab38-31a02360f628', 'eefd17e4-114d-4e34-bccc-766ef515d16b', 'ef00649b-dce7-46af-a55f-668b6f8adc52']",38,,,,,,,,,,,,,,,,,Napoli,227,00:00:38.984,Pass,
,,,,,,,,,,,,,,,2.683969,,,,,,,,,,,,,ef00649b-dce7-46af-a55f-668b6f8adc52,46,,"[40.8, 20.6]",3879562,0,,,,-0.38191882,,Right Foot,,,,"[65.2, 10.8]",,High Pass,,26.294487,,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,Recovery,1,From Throw In,Cristian Eduardo Zapata Valencia,6360.0,Right Center Back,4,Napoli,227,"['23e66384-7b02-4a1f-970f-2d66748587ee', '7dc32db4-e345-4af6-adad-bafe47be5817', '9308bc5b-de2d-420c-a95c-04289f49812e']",40,,,,,,,,,,,,,,,,,AC Milan,243,00:00:40.076,Pass,
,,,,,,,,,,,,,,,2.313344,,,,,,,,,,,,,c3efb1c7-e786-4636-9e2c-7523a5a2f45a,50,,"[41.0, 7.8]",3879562,0,,,,0.32463238,,Head,,,,"[51.4, 11.3]",,High Pass,,10.973149,,,Incomplete,,Riccardo Montolivo,7166.0,,,,,Recovery,1,From Throw In,Luca Antonelli,8874.0,Left Back,4,Napoli,227,"['c0f43403-8ff9-4aaa-8c5c-424510158d77', 'd84888e4-3ba2-47d5-b9d1-03a15873757b']",45,,,,,,,,,,,,,,,,,AC Milan,243,00:00:45.054,Pass,
,,,,,,,,,,,,,,,0.874975,,,,,,,,,,,,,d84888e4-3ba2-47d5-b9d1-03a15873757b,52,,"[68.7, 68.8]",3879562,0,,,,0.6004398,,Other,,,,"[77.9, 75.1]",,Low Pass,,11.150336,,,,,José María Callejón Bueno,7029.0,,,,,Recovery,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,4,Napoli,227,"['4baee915-f8d0-4d18-a372-d9f404f22f15', 'c3efb1c7-e786-4636-9e2c-7523a5a2f45a']",47,,,,,,,,,,,,,,,,,Napoli,227,00:00:47.368,Pass,
,,,,,,,,,,,,,,,0.725861,,,,,,,,,,,,,f8d08980-4500-4ece-af87-ca5e70c4f66d,55,,"[78.2, 74.0]",3879562,0,,,,-1.297137,,Right Foot,,,,"[79.8, 68.3]",,Ground Pass,,5.920304,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,4,Napoli,227,['c4664843-b414-4e6a-a053-c7e6d011d474'],48,,,,,,,,,,,,,,,,,Napoli,227,00:00:48.283,Pass,
,,,,,,,,,,,,,,,1.235644,,,,,,,,,,,,,61410d02-f6af-4751-8474-aa046b8d18ac,58,,"[78.2, 68.3]",3879562,0,,,,-2.7403638,,Right Foot,,,,"[71.6, 65.5]",,Ground Pass,,7.169379,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Center Forward,4,Napoli,227,['a55d5f44-698c-4c80-bbfc-0b53ea915fa9'],49,,,,,,,,,,,,,,,,,Napoli,227,00:00:49.123,Pass,
,,,,,,,,,,,,,,,3.475355,,,,,,,,,,,,,ee0ee0c8-4042-434e-bb97-394257d245e7,60,,"[71.6, 65.5]",3879562,0,,,,-0.48747626,,Right Foot,,,,"[111.4, 44.4]",,High Pass,,45.0472,,,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,4,Napoli,227,"['5d8fe1cc-5b32-4539-906a-2fe0161d1e9f', '8fb0bf3b-86d9-47df-aaf9-5761136c4caa']",50,,,,,,,,,,,,,,,,,Napoli,227,00:00:50.359,Pass,
,,,,,,,,,,,,,,,1.928193,,,,,,,,,,,,,e0568130-84e4-40d5-8248-056d5449d830,64,,"[8.2, 44.4]",3879562,1,,,,0.6332974,,Right Foot,,,,"[24.0, 56.0]",,Ground Pass,,19.60102,,,,,Cristian Eduardo Zapata Valencia,6360.0,,,,,,1,From Throw In,Diego López Rodríguez,6768.0,Goalkeeper,4,Napoli,227,['a78d5860-54a7-4778-893b-9d52f294c6c5'],1,,,,,,,,,,,,,,,,,AC Milan,243,00:01:01.549,Pass,
,,,,,,,,,,,,,,,3.128901,,,,,,,,,,,,,0dbeb4bd-b350-4e2c-8f9c-2dd295c6fb06,67,,"[29.3, 60.3]",3879562,1,,,,0.37138063,,Right Foot,,,,"[78.6, 79.5]",,High Pass,,52.906803,,,Out,,Giacomo Bonaventura,7026.0,,,,,,1,From Throw In,Cristian Eduardo Zapata Valencia,6360.0,Right Center Back,4,Napoli,227,['f097490f-aa54-4e8c-bd25-44fa65a88413'],4,,,,,,,,,,,,,,,,,AC Milan,243,00:01:04.790,Pass,
,,,,,,,,,,,,,,,2.650644,,,,,,,,,,,,,39b26fa2-5f02-450f-adce-4197b8fcb628,69,,"[68.6, 0.1]",3879562,1,,,,0.28693876,,,,,,"[111.3, 12.7]",,High Pass,,44.52022,,,,,Lorenzo Insigne,7037.0,,,,,Throw-in,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,5,Napoli,227,['2d8f03dc-7789-4f28-b9d0-69b10385d28d'],20,,,,,,,,,,,,,,,,,Napoli,227,00:01:20.751,Pass,
,,,,,,,,,,,,,,,2.388077,,,,,,,,,,,,,57c7ec21-48fb-4990-af04-fe60c8adc931,76,,"[31.4, 71.2]",3879562,1,,,,-0.51330554,,Right Foot,,,,"[57.3, 56.6]",,High Pass,,29.731632,,,Incomplete,,Luiz Adriano de Souza da Silva,21272.0,,,,,,1,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,6,AC Milan,243,"['933f1a7c-051d-463e-8b56-7c872bf0f586', 'c8275e52-eeeb-4148-b271-0b9705c867c0']",30,,,,,,,,,,,,,,,,,AC Milan,243,00:01:30.857,Pass,
,,,,,,,,,,,,,,,2.245352,,,,,,,,,,,,,933f1a7c-051d-463e-8b56-7c872bf0f586,78,,"[62.8, 23.5]",3879562,1,,,True,1.0338856,,,,,,"[72.8, 40.3]",,Low Pass,,19.550959,,,Incomplete,,Allan Marques Loureiro,7035.0,,,,,Recovery,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,6,AC Milan,243,"['08f1caa4-499b-4fad-9ed4-d0efedf3932c', '57c7ec21-48fb-4990-af04-fe60c8adc931', '7b4b9ad1-5c0a-4228-924a-fe15df28a7d4', 'f3c4c11e-b66c-4667-a08f-b6e0b8e0cb44']",33,,,,,,,,,,,,,,,,,Napoli,227,00:01:33.245,Pass,True
,,,,,,,,,,,,,,,2.275841,,,,,,,,,,,,,08f1caa4-499b-4fad-9ed4-d0efedf3932c,81,,"[47.3, 39.8]",3879562,1,,,,-1.5116936,,Right Foot,,,,"[49.3, 6.0]",,Ground Pass,,33.85912,,,,,Luca Antonelli,8874.0,,,,,Recovery,1,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,6,AC Milan,243,"['1796633c-ea12-4344-a4cd-44cff87536c9', '933f1a7c-051d-463e-8b56-7c872bf0f586']",35,,,,,,,,,,,,,,,,,AC Milan,243,00:01:35.490,Pass,
,,,,,,,,,,,,,,,1.4693,,,,,,,,,,,,,32b0c07b-a62b-404b-8eed-4b50885737e5,84,,"[50.6, 6.6]",3879562,1,,,,0.0,,Right Foot,,,,"[57.3, 6.6]",,Ground Pass,,6.7,,,,,Andrea Bertolacci,7147.0,,,,,,1,Regular Play,Luca Antonelli,8874.0,Left Back,6,AC Milan,243,['76b86785-4ec0-42f8-b8e4-080a111acdfb'],41,,,,,,,,,,,,,,,,,AC Milan,243,00:01:41.009,Pass,
,,,,,,,,,,,,,,,0.403876,,,,,,,,,,,,,b71789d6-4f17-476f-8b8e-c5acf5549259,87,,"[56.7, 6.6]",3879562,1,,,,-0.8589495,,Left Foot,,,,"[61.1, 1.5]",,Ground Pass,,6.735726,,,,,Luca Antonelli,8874.0,,,,,,1,Regular Play,Andrea Bertolacci,7147.0,Left Center Midfield,6,AC Milan,243,['baf5be23-32cc-47f2-a39b-098b8d1f1078'],43,,,,,,,,,,,,,,,,,AC Milan,243,00:01:43.109,Pass,
,,,,,,,,,,,,,,,0.610745,,,,,,,,,,,,,bf06c0cb-0538-4769-8e12-7dee8a3ab271,92,,"[50.3, 77.3]",3879562,1,,,,0.08768666,,Left Foot,,,,"[59.4, 78.1]",,Ground Pass,,9.1350975,,,,,José María Callejón Bueno,7029.0,,,,,Recovery,1,Regular Play,Elseid Hysaj,7031.0,Right Back,6,AC Milan,243,"['30ca1292-3247-42ae-8a7f-e7a0ea90e08a', '522a4bdb-8a7a-49e7-b8c0-93e4cb965a7b']",44,,,,,,,,,,,,,,,,,Napoli,227,00:01:44.410,Pass,True
,,,,,,,,,,,,,,,2.238003,,,,,,,,,,,,,07d7c3f6-42ab-4db6-a127-b4be81bfd002,95,,"[59.4, 78.1]",3879562,1,,,,-2.4514933,,Left Foot,,,,"[44.5, 65.8]",,Ground Pass,,19.320972,,,Incomplete,,Jorge Luiz Frello Filho,7024.0,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,6,AC Milan,243,"['83136da7-87de-4768-9361-c428d8ab4006', '956517b3-9373-4857-bffa-34fe38fa8093']",45,,,,,,,,,,,,,,,,,Napoli,227,00:01:45.908,Pass,
,,,,,,,,,,,,,,,1.080977,,,,,,,,,,,,,956517b3-9373-4857-bffa-34fe38fa8093,98,,"[75.6, 14.3]",3879562,1,,,,1.608162,,Right Foot,,,,"[74.8, 35.7]",,Ground Pass,,21.414948,,,,,Giacomo Bonaventura,7026.0,,,,,Recovery,1,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,6,AC Milan,243,"['07d7c3f6-42ab-4db6-a127-b4be81bfd002', '16ade95a-6c1d-4964-8ad8-1beccfc30b27', 'cdcc2a43-82a2-4da8-ada4-4a2eac70d5f5']",48,,,,,,,,,,,,,,,,,AC Milan,243,00:01:48.146,Pass,True
,,,,,,,,,,,,,,,0.933692,,,,,,,,,,,,,b4c7e03f-5c67-4563-9b4b-d631be7728e8,102,,"[76.1, 35.7]",3879562,1,,,,-1.6869379,,Right Foot,,,,"[74.7, 23.7]",,Ground Pass,,12.08139,,,,,Riccardo Montolivo,7166.0,,,,,,1,Regular Play,Giacomo Bonaventura,7026.0,Center Attacking Midfield,6,AC Milan,243,['eed23f6d-a750-45d6-922e-80914a9e2b4c'],52,,,,,,,,,,,,,,,,,AC Milan,243,00:01:52.892,Pass,
,,,,,,,,,,,,,,,1.559905,,,,,,,,,,,,,e2da600a-1f57-415c-836c-6af13c194066,105,,"[76.6, 23.1]",3879562,1,,,,-1.2120256,,Right Foot,,,,"[80.2, 13.5]",,Ground Pass,,10.252805,,,,,Andrea Bertolacci,7147.0,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,6,AC Milan,243,['f7b5e202-4133-40d2-8824-1d736ac885c0'],57,,,,,,,,,,,,,,,,,AC Milan,243,00:01:57.116,Pass,
,,,,,,,,,,,,,,,0.844561,,,,,,,,,,,,,8413d094-34d5-4f4e-b30c-9ae0739e6617,108,,"[82.1, 14.0]",3879562,1,,,,0.30144876,,Left Foot,,,,"[94.0, 17.7]",,Ground Pass,,12.461942,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,Regular Play,Andrea Bertolacci,7147.0,Left Center Midfield,6,AC Milan,243,['59679dd0-aec3-4e49-a4a7-717a4ff651b8'],59,,,,,,,,,,,,,,,,,AC Milan,243,00:01:59.298,Pass,
,,,,,,,,,,,,,,,1.089209,,,,,,,,,,,,,359808c0-c146-4652-8ce4-a8125870f4cb,110,,"[94.0, 17.7]",3879562,2,,,,1.5535567,,Right Foot,,,,"[94.2, 29.3]",,Ground Pass,,11.601724,,,,,Giacomo Bonaventura,7026.0,,,,,,1,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,6,AC Milan,243,['a471572d-ce45-4530-99cb-6a021bd8015f'],0,,,,,,,,,,,,,,,,,AC Milan,243,00:02:00.142,Pass,
,,,,,,,,,,,,,,,1.645061,,,,,,,,,,,,,02cbb146-875d-4195-b158-40c6f3e4d614,114,,"[96.4, 21.1]",3879562,2,,,,-2.1133757,,Right Foot,,,,"[88.2, 7.5]",,Ground Pass,,15.880806,,,,,Luca Antonelli,8874.0,,,,,,1,Regular Play,Giacomo Bonaventura,7026.0,Center Attacking Midfield,6,AC Milan,243,['f4bc35ea-260b-446a-af9a-3e1361e42265'],4,,,,,,,,,,,,,,,,,AC Milan,243,00:02:04.758,Pass,
