50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.02006,,,,,,,,,,,,,,c803d44c-9021-4516-8ef0-7c62fe6a0244,19,,"[87.1, 0.1]",3879672,0,,,,,2.6779451,,,,,,"[78.3, 4.5]",,Low Pass,,9.838699,,,Ivan Radovanović,7042.0,,,,,Throw-in,1,From Throw In,Nicolas Sebastian Frey,23324.0,Left Back,3,Chievo,231,['bf0d4e32-6b16-4d22-bdb4-54ad5d6d1bf8'],13,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:13.455,Pass,
,,,,,,,,,,,,,,,,,3.544471,,,,,,,,,,,,,,ee422b0e-3b19-4b75-bb41-75aca15d0940,23,,"[77.9, 5.3]",3879672,0,,,,,1.6072234,,Right Foot,,,,"[75.4, 73.9]",,High Pass,,68.64554,,,Fabrizio Cacciatore,7050.0,,True,,,,1,From Throw In,Ivan Radovanović,7042.0,Center Defensive Midfield,3,Chievo,231,"['56b25f74-df6a-4fa6-8c9e-96e44ecd9491', '75815824-fbe7-4f36-ae3b-b7c0cde2d336']",17,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:17.097,Pass,True
,,,,,,,,,,,,,,,,,1.304928,,,,,,,,,,,,,,f0f9a7cf-1913-4b9d-b444-76ee1154d076,25,,"[75.6, 74.7]",3879672,0,,,,,-0.25962964,,Head,,,,"[88.4, 71.3]",,High Pass,,13.243867,,,Lucas Nahuel Castro,7049.0,,,,,,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,3,Chievo,231,['85cbc012-95f0-4e91-9671-ccd107075565'],20,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:20.663,Pass,
,,,,,,,,,,,,,,,,,1.025319,,,,,,,,,,,,,,a148df61-f6a6-4941-a245-d3a2a77e9730,29,,"[86.3, 77.6]",3879672,0,,,,,-2.4668517,,Left Foot,,,,"[75.8, 69.2]",,Ground Pass,,13.446561,,,Ivan Radovanović,7042.0,,,,,,1,From Throw In,Lucas Nahuel Castro,7049.0,Right Center Midfield,3,Chievo,231,"['1fcd3c27-3c21-4ddf-b1e1-2f53d876ce69', '697c8a0c-5127-4c83-9f5b-8a32ee593190']",25,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:25.220,Pass,True
,,,,,,,,,,,,,,,,,0.603688,,,,,,,,,,,,,,da70878f-fe86-42b7-ba23-29a3e305f463,32,,"[76.2, 68.8]",3879672,0,,,,,-1.5707964,,Right Foot,,,,"[76.2, 52.2]",,Ground Pass,,16.6,,,Perparim Hetemaj,7046.0,,,,,,1,From Throw In,Ivan Radovanović,7042.0,Center Defensive Midfield,3,Chievo,231,['4e2cde97-0193-4f98-82af-d44adc56f64c'],27,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:27.125,Pass,
,,,,,,,,,,,,,,,,,1.307511,,,,,,,,,,,,,,8d9ce4e9-0c71-464f-9d0c-918d27af6974,35,,"[72.9, 44.8]",3879672,0,,,,,-2.2367656,,Right Foot,,,,"[61.9, 30.8]",,Ground Pass,,17.804493,,,Boštjan Cesar,8877.0,,,,,,1,From Throw In,Perparim Hetemaj,7046.0,Left Center Midfield,3,Chievo,231,['86013664-d153-4d80-a787-7f2fb331c148'],29,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:29.491,Pass,
,,,,,,,,,,,,,,,,,0.679564,,,,,,,,,,,,,,72083674-7708-476d-a121-7135c5082720,38,,"[68.4, 29.5]",3879672,0,,,,,1.7402093,,Left Foot,,,,"[67.1, 37.1]",,Ground Pass,,7.7103825,,,Ivan Radovanović,7042.0,,,,,,1,From Throw In,Boštjan Cesar,8877.0,Left Center Back,3,Chievo,231,['031120d5-7ad4-48b7-bb3b-86f712613ec2'],32,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:32.305,Pass,
,,,,,,,,,,,,,,,,,1.411086,,,,,,,,,,,,,,cabc3f30-a37a-44ec-a290-39448462e2db,41,,"[63.0, 45.8]",3879672,0,,,,,0.85352784,,Right Foot,,,,"[82.8, 68.5]",,Ground Pass,,30.12192,,,Lucas Nahuel Castro,7049.0,,,,,,1,From Throw In,Ivan Radovanović,7042.0,Center Defensive Midfield,3,Chievo,231,['d723255b-51c0-4759-8788-576ce4a3c013'],36,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:36.341,Pass,
,,,,,,,,,,,,,,,,,2.025894,,,,,,,,,,,,,,18cb1909-388d-4ef7-89bd-91d6c1d137f8,45,,"[82.4, 70.0]",3879672,0,,,,,2.5988421,,Right Foot,,,,"[69.8, 77.6]",,High Pass,,14.714619,,,Fabrizio Cacciatore,7050.0,,,,,,1,From Throw In,Lucas Nahuel Castro,7049.0,Right Center Midfield,3,Chievo,231,['e1c5a8e4-b378-426e-a7f1-e51148a2080b'],37,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:37.754,Pass,
,,,,,,,,,,,,,,,,,0.651407,,,,,,,,,,,,,,91ea1b8e-6914-4824-9e72-36e31be145d1,48,,"[70.8, 78.0]",3879672,0,,,,,-0.09966865,,Right Foot,,,,"[82.8, 76.8]",,Ground Pass,,12.059851,,,Valter Birsa,7045.0,,,,,,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,3,Chievo,231,['08e4aaea-bef9-4faf-b321-b002a344c906'],39,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:39.921,Pass,
,,,,,,,,,,,,,,,,,0.189675,,,,,,,,,,,,,,cafe4724-6676-4fa3-a09a-1d715ff1a509,52,,"[78.6, 77.0]",3879672,0,,,,,0.23109066,,Right Foot,,,,"[80.3, 77.4]",,Ground Pass,,1.7464249,Incomplete,,Lucas Nahuel Castro,7049.0,,,,,,1,From Throw In,Valter Birsa,7045.0,Center Attacking Midfield,3,Chievo,231,"['577e8cc6-0fc1-42eb-a1b8-767e5dfcbce6', '7a2f2d00-912d-4b96-bfc3-55022e1eac09', '9339b792-da16-486a-8c46-363347dfa028']",41,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:41.973,Pass,True
,,,,,,,,,,,,,,,,,1.602434,,,,,,,,,,,,,,d50720c7-a145-478f-9dd4-91085ada030c,58,,"[37.1, 3.9]",3879672,0,,,,,2.477764,,Left Foot,,,,"[24.7, 13.6]",,Ground Pass,,15.743253,,,Antonio Rüdiger,3167.0,,,,,Free Kick,1,From Free Kick,Lucas Digne,6849.0,Left Back,4,AS Roma,229,['6d26ad7c-fd71-44e9-8935-ee74245e52a8'],49,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:49.150,Pass,
,,,,,,,,,,,,,,,,,1.531644,,,,,,,,,,,,,,1368ab7c-82f9-472d-bcf3-54401555b28c,61,,"[23.9, 20.0]",3879672,0,,,,,0.9758333,,Right Foot,,,,"[30.6, 29.9]",,Ground Pass,,11.954079,,,William Vainqueur,23241.0,,,,,,1,From Free Kick,Antonio Rüdiger,3167.0,Left Center Back,4,AS Roma,229,['fcde24cc-6471-4870-8204-95e59d245b82'],52,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:52.186,Pass,
,,,,,,,,,,,,,,,,,2.588937,,,,,,,,,,,,,,c45cea16-9b2b-48ed-8485-80d797464d02,64,,"[36.2, 41.3]",3879672,0,,,,,1.2667004,,Right Foot,,,,"[48.0, 78.9]",,Ground Pass,,39.40812,,,Maicon Douglas Sisenando,19299.0,,,,,,1,From Free Kick,William Vainqueur,23241.0,Center Defensive Midfield,4,AS Roma,229,['0582131b-e1df-4b69-934a-99e2c53fc009'],56,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:56.087,Pass,
,,,,,,,,,,,,,,,,,2.852446,,,,,,,,,,,,,,08cc2658-20f9-46e0-be7b-f5de4d6c3ed8,67,,"[47.8, 77.3]",3879672,0,,,,,-2.401848,,Right Foot,,,,"[27.2, 58.5]",,Ground Pass,,27.889067,,,Konstantinos Manolas,7048.0,,,,,,1,From Free Kick,Maicon Douglas Sisenando,19299.0,Right Back,4,AS Roma,229,['731b95ca-d8cf-4afd-ab97-cc660f4a4ae4'],59,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:59.911,Pass,
,,,,,,,,,,,,,,,,,1.883419,,,,,,,,,,,,,,278bd72b-f885-46a5-822e-86ee686d519f,70,,"[37.5, 57.2]",3879672,1,,,,,-1.9573376,,Right Foot,,,,"[25.9, 28.7]",,Ground Pass,,30.770277,,,Antonio Rüdiger,3167.0,,,,,,1,From Free Kick,Konstantinos Manolas,7048.0,Right Center Back,4,AS Roma,229,['0e0c9a47-8f33-4ea7-8757-f2bef647c0f6'],9,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:09.532,Pass,
,,,,,,,,,,,,,,,,,1.556446,,,,,,,,,,,,,,01195af4-432e-442c-9c89-597d3b0ca487,73,,"[29.4, 25.4]",3879672,1,,,,,-1.0948901,,Right Foot,,,,"[41.1, 2.7]",,Ground Pass,,25.537815,,,Lucas Digne,6849.0,,,,,,1,From Free Kick,Antonio Rüdiger,3167.0,Left Center Back,4,AS Roma,229,['bc9a55a1-600b-4a4d-8b64-dee2e77a252a'],12,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:12.351,Pass,
,,,,,,,,,,,,,,,,,1.4637,,,,,,,,,,,,,,91348c48-c07e-4c4c-88fa-91544dd3a100,76,,"[44.1, 3.3]",3879672,1,,,,,2.3608027,,Left Foot,,,,"[33.2, 14.1]",,Ground Pass,,15.34438,,,Antonio Rüdiger,3167.0,,,,,,1,From Free Kick,Lucas Digne,6849.0,Left Back,4,AS Roma,229,['88dc8341-63d5-4059-9c22-ae513b681ab2'],17,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:17.905,Pass,
,,,,,,,,,,,,,,,,,2.482993,,,,,,,,,,,,,,02560ea0-8c0f-4f46-a36a-c26865766db6,79,,"[34.0, 19.6]",3879672,1,,,,,1.963343,,Right Foot,,,,"[22.2, 48.1]",,Ground Pass,,30.846231,,,Wojciech Szczęsny,5669.0,,,,,,1,From Free Kick,Antonio Rüdiger,3167.0,Left Center Back,4,AS Roma,229,['c16edb70-fc6b-4ae0-a07c-ce8ade091e45'],21,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:21.952,Pass,
,,,,,,,,,,,,,,,,,1.615812,,,,,,,,,,,,,,2b0f3251-69ad-4954-a866-20ad7c1d580c,82,,"[22.2, 48.3]",3879672,1,,,,,1.1872689,,Left Foot,,,,"[26.8, 59.7]",,Ground Pass,,12.293088,,,Konstantinos Manolas,7048.0,,,,,,1,From Free Kick,Wojciech Szczęsny,5669.0,Goalkeeper,4,AS Roma,229,['1783a1df-9132-499f-900a-4f0eb5e82659'],24,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:24.555,Pass,
,,,,,,,,,,,,,,,,,1.524185,,,,,,,,,,,,,,ca1ce1a2-376b-4d0e-8176-0fc9d85986ea,85,,"[28.0, 58.8]",3879672,1,,,,,-0.9719582,,Right Foot,,,,"[38.1, 44.0]",,Ground Pass,,17.917868,,,William Vainqueur,23241.0,,,,,,1,From Free Kick,Konstantinos Manolas,7048.0,Right Center Back,4,AS Roma,229,['e3de29b0-2df5-43b6-b918-5947442c8149'],27,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:27.346,Pass,
,,,,,,,,,,,,,,,,,2.195696,,,,,,,,,,,,,,9e1d8418-068e-4ced-b260-f40db9751c9a,88,,"[37.9, 44.0]",3879672,1,,,,,-2.738477,,Right Foot,,,,"[17.5, 35.3]",,Ground Pass,,22.177692,,,Wojciech Szczęsny,5669.0,,,,,,1,From Free Kick,William Vainqueur,23241.0,Center Defensive Midfield,4,AS Roma,229,['d217de11-43e5-40c9-8d66-10feef07d9ee'],28,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:28.909,Pass,
,,,,,,,,,,,,,,,,,1.000548,,,,,,,,,,,,,,9a0d9b13-d186-4208-9f27-77c5d51fb380,91,,"[17.5, 35.5]",3879672,1,,,,,-0.3659695,,Right Foot,,,,"[34.2, 29.1]",,Ground Pass,,17.88435,,,Iago Falqué Silva,7468.0,,,,,,1,From Free Kick,Wojciech Szczęsny,5669.0,Goalkeeper,4,AS Roma,229,['8b4e094b-fae2-4920-837e-a87b313fa17d'],32,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:32.245,Pass,
,,,,,,,,,,,,,,,,,1.631593,,,,,,,,,,,,,,4d5e4a8f-8679-454e-9ab6-cd64c725d18f,95,,"[33.0, 30.8]",3879672,1,,,,,-1.8045396,,Left Foot,,,,"[29.5, 16.1]",,Ground Pass,,15.110923,,,Antonio Rüdiger,3167.0,,,,,,1,From Free Kick,Iago Falqué Silva,7468.0,Left Center Midfield,4,AS Roma,229,"['69206980-7777-455f-8949-69adabc4165e', '6e17cd04-1f17-403f-a966-62f0397ddd81']",33,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:33.877,Pass,True
,,,,,,,,,,,,,,,,,3.962184,,,,,,,,,,,,,,d5c67f23-6437-45f8-af3f-8695081ed583,98,,"[40.1, 12.6]",3879672,1,,,,,-0.17826746,,Right Foot,,,,"[106.7, 0.6]",,High Pass,,67.67245,Out,,Lucas Digne,6849.0,,,,,,1,From Free Kick,Antonio Rüdiger,3167.0,Left Center Back,4,AS Roma,229,['150c773b-9ea8-4638-b193-7a59545ffb4b'],37,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:37.865,Pass,
,,,,,,,,,,,,,,,,,1.07263,,,,,,,,,,,,,,ffbb5226-bf2d-4464-aa3e-35093df59deb,100,,"[19.0, 80.0]",3879672,1,,,,,-0.7180843,,,,,,"[28.5, 71.7]",,Low Pass,,12.61507,,,Ivan Radovanović,7042.0,,,,,Throw-in,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,5,Chievo,231,['0ae4c11b-ab2a-4fe0-87fc-850c678f5fda'],49,,,,,,,,,,,,,,,,,,,Chievo,231,00:01:49.063,Pass,
,,,,,,,,,,,,,,,,,0.994718,,,,,,,,,,,,,,695b2af5-c74d-4520-9e33-f675652bb0e5,102,,"[28.2, 71.6]",3879672,1,,,,,2.6071973,,Right Foot,,,,"[18.4, 77.4]",,Ground Pass,,11.3877125,,,Fabrizio Cacciatore,7050.0,,,,,,1,From Throw In,Ivan Radovanović,7042.0,Center Defensive Midfield,5,Chievo,231,['abcd3ba5-af4a-4d7e-84e0-bcb85ecc02f0'],50,,,,,,,,,,,,,,,,,,,Chievo,231,00:01:50.136,Pass,
,,,,,,,,,,,,,,,,,2.0792,,,,,,,,,,,,,,c58201ee-04ef-408f-96de-fa73aeccc7c2,106,,"[19.0, 77.0]",3879672,1,,,,,-0.25186455,,Left Foot,,,,"[49.7, 69.1]",,High Pass,,31.700157,Incomplete,,Alberto Paloschi,6950.0,,,,,,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,5,Chievo,231,"['80543bc0-6837-4a68-91f0-4459303bec8a', 'b11e7984-1efb-44a4-8f46-f024559eb7c8']",51,,,,,,,,,,,,,,,,,,,Chievo,231,00:01:51.134,Pass,
,,,,,,,,,,,,,,,,,1.846191,,,,,,,,,,,,,,b11e7984-1efb-44a4-8f46-f024559eb7c8,109,,"[70.4, 11.0]",3879672,1,,,,True,-0.5649044,,,,,,"[84.6, 2.0]",,Low Pass,,16.811901,,,Iago Falqué Silva,7468.0,,,,,Recovery,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,6,AS Roma,229,"['b37ce4dd-964c-4669-9889-2d7d3c24e179', 'bad3aabe-ce54-4e56-98fe-f4d571d926cc', 'c58201ee-04ef-408f-96de-fa73aeccc7c2']",53,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:53.213,Pass,True
,,,,,,,,,,,,,,,,,1.366255,,,,,,,,,,,,,,27524f97-4685-493b-a578-3f4c5da53a5b,112,,"[85.0, 2.1]",3879672,1,,,,,1.9550656,,Right Foot,,,,"[77.6, 20.4]",,High Pass,,19.739553,,,Alessandro Florenzi,6964.0,,,,,,1,Regular Play,Iago Falqué Silva,7468.0,Left Center Midfield,6,AS Roma,229,['6e47b60c-68c5-4b0c-b047-83b8ad46871f'],55,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:55.139,Pass,
,,,,,,,,,,,,,,,,,0.929474,,,,,,,,,,,,,,887bbbb5-43bc-4ffc-a4f3-ee52061e12bb,115,,"[78.0, 20.4]",3879672,1,,,,,0.0,,Right Foot,,,,"[91.8, 20.4]",,Ground Pass,,13.8,,,Umar Sadiq Mesbah,11128.0,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Center Midfield,6,AS Roma,229,['b34ae7a6-0059-4f19-b29d-30c8b680c7cf'],56,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:56.586,Pass,
,,,,,,,,,,,,,,,,,0.790867,,,,,,,,,,,,,,74a27941-1efb-4850-ba68-33bc6a8d5d72,118,,"[91.0, 20.5]",3879672,1,,,,,2.2932148,,Right Foot,,,,"[85.8, 26.4]",,Ground Pass,,7.864477,,,Gervais Lombe Yao Kouassi,15818.0,,,,,,1,Regular Play,Umar Sadiq Mesbah,11128.0,Center Forward,6,AS Roma,229,['d6aac496-ba11-407f-93c7-ae0df3f0a426'],57,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:57.595,Pass,
