50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.17728,,,,,,,,,,,,,,86de0597-087c-48ef-966a-5fbf300112e7,3597,,"[76.5, 65.6]",3878557,93,,,,True,-0.545432,,,,,,"[88.2, 58.5]",,Low Pass,,13.685759,Incomplete,,Antonio Di Natale,19846.0,,,,,,2,From Throw In,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,207,Udinese,230,"['2e12c880-c7b0-4d5d-8f0a-e485555f03bf', '524362ee-5e69-4543-af96-e996d8c1f02e', 'd5e5b454-044c-47f7-a43b-9b853c0ef855']",25,,,,,,,,,,,,,,,,,Udinese,230,00:48:25.972,Pass,True
,,,,,,,,,,,,,,,,,,,2.883297,,,,,,,,,,,,,,691db15e-4e6d-454f-b303-57edf3ddcf74,3604,,"[38.0, 28.5]",3878557,93,,,,,0.1951142,,Right Foot,,,,"[63.3, 33.5]",,High Pass,,25.78934,Incomplete,,Aleksandar Trajkovski,30512.0,,,,,,2,From Throw In,Giancarlo González Castro,5584.0,Center Back,207,Udinese,230,"['4d4f3f07-041f-431c-863c-4acfae1fe36c', 'ad029466-f5cf-4cd8-a056-0a5c61ec8c93']",29,,,,,,,,,,,,,,,,,Palermo,2256,00:48:29.270,Pass,
,,,,,,,,,,,,,,,,,,,1.56937,,,,,,,,,,,,,,4d4f3f07-041f-431c-863c-4acfae1fe36c,3606,,"[56.8, 46.6]",3878557,93,,,,,-1.6575347,,Right Foot,,,,"[56.2, 39.7]",,Ground Pass,,6.926038,,,Iván Rodrigo Piris Leguizamón,46670.0,,,,,Recovery,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Center Defensive Midfield,207,Udinese,230,"['691db15e-4e6d-454f-b303-57edf3ddcf74', 'f4cbae51-17fb-479d-9878-17b80c8010bc']",32,,,,,,,,,,,,,,,,,Udinese,230,00:48:32.153,Pass,
,,,,,,,,,,,,,,,,,,,1.0573,,,,,,,,,,,,,,10649c43-097f-4c2f-b72e-1fdee2d322cd,3609,,"[66.2, 36.6]",3878557,93,,,,,-0.6079999,,Left Foot,,,,"[81.0, 26.3]",,Ground Pass,,18.03136,,,Cyril Théréau,8272.0,,,,,,2,From Throw In,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,207,Udinese,230,['b5e84475-930a-495f-93b4-3cb2d8f8bb51'],35,,,,,,,,,,,,,,,,,Udinese,230,00:48:35.437,Pass,
,,,,,,,,,,,,,,,,,,,1.293818,,,,,,,,,,,,,,b5ede7af-c439-48e6-81ba-4f3c01cd0740,3612,,"[94.0, 25.5]",3878557,93,,,,,-0.8406923,,Right Foot,,,,"[106.8, 11.2]",,Ground Pass,,19.191925,,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,,2,From Throw In,Cyril Théréau,8272.0,Center Attacking Midfield,207,Udinese,230,['6f8b463a-0db3-4fb2-8374-4d9cd179758e'],38,,,,,,,,,,,,,,,,,Udinese,230,00:48:38.778,Pass,
,,,,,,,,,,,,,,,,,,,0.136387,,,,,,,,,,,,,,50725684-c305-4aea-8671-34f78ec33638,3616,,"[115.8, 13.9]",3878557,93,,,,,1.0460006,,Left Foot,,,,"[116.9, 15.8]",,Low Pass,,2.1954498,Incomplete,,,,,,,,,2,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,Left Back,207,Udinese,230,"['666f83bd-0014-4eae-b57b-8cf675f9adee', 'd10a195e-2e62-4d47-830f-e2d54b223137']",42,,,,,,,,,,,,,,,,,Udinese,230,00:48:42.575,Pass,True
,,,,,,,,,,,,,,,,,,,2.199758,,,,,,,,,,,,,,12acfc65-bac7-41d7-8a31-41d00c9a7e9e,3618,,"[120.0, 0.1]",3878557,94,,,,,1.8750048,05ba4fae-1505-4dd1-9607-5cba918c4495,Left Foot,,,,"[106.5, 43.1]",,High Pass,,45.06939,,True,Danilo Larangeira,7799.0,True,True,Outswinging,,Corner,2,From Corner,Marco Antônio De Mattos Filho,27044.0,Left Center Midfield,208,Udinese,230,['c51d8477-0fc1-4083-a6f6-46c141421050'],0,,,,,,,,,,,,,,,,,Udinese,230,00:49:00.256,Pass,
,,,,,,,,,,,,,,,,,,,2.78504,,,,,,,,,,,,,,95b06e3c-afa3-4917-840a-fe21b2254a72,3623,,"[7.0, 36.1]",3878557,94,,True,,,0.3785892,,Right Foot,,,,"[52.0, 54.0]",,High Pass,,48.429432,Unknown,,,,,,,,Goal Kick,2,From Goal Kick,Stefano Sorrentino,7055.0,Goalkeeper,209,Palermo,2256,,22,,,,,,,,,,,,,,,,,Palermo,2256,00:49:22.907,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b23a9cf3-f3c9-4da1-ae58-99656e2a96d9,6,,"[36.3, 40.1]",3878557,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Giancarlo González Castro,5584.0,Center Back,2,Palermo,2256,['e3709750-8c10-4d02-9793-96302000abbc'],2,,,,,,,,,,,,,,,,,Palermo,2256,00:00:02.257,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26646322-0f9c-4919-bd80-9936a7483548,9,,"[87.4, 68.0]",3878557,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luca Rigoni,7461.0,Right Center Midfield,2,Palermo,2256,['a65f40aa-8337-481c-ab1f-fa0a0b75b5d2'],6,,,,,,,,,,,,,,,,,Palermo,2256,00:00:06.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46e464f4-14d3-4e65-8616-de532a316fdb,13,,"[103.1, 68.5]",3878557,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Trajkovski,30512.0,Center Forward,3,Palermo,2256,['2f115555-ee10-4b9a-89ce-958eecd53f10'],14,,,,,,,,,,,,,,,,,Palermo,2256,00:00:14.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd961a42-cf3c-4469-bf3a-332756e39762,19,,"[91.8, 73.6]",3878557,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Franco Damián Vázquez,6719.0,Center Attacking Midfield,3,Palermo,2256,['91cfbc14-5654-4035-8187-3b5ed2531963'],18,,,,,,,,,,,,,,,,,Palermo,2256,00:00:18.078,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31a0d3da-ec0a-4ce0-8ce7-72d3e2de979c,33,,"[52.8, 9.3]",3878557,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,3,Palermo,2256,['971efdb9-8b8b-4ae0-a94a-54323cbcace0'],26,,,,,,,,,,,,,,,,,Udinese,230,00:00:26.308,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bd1d0cc-10e1-4e4f-9c24-b0022a363a8a,38,,"[79.8, 71.4]",3878557,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Rispoli,30769.0,Right Wing Back,3,Palermo,2256,['4f37387b-bf8f-43a6-b8c7-eed80ca46cfc'],28,,,,,,,,,,,,,,,,,Palermo,2256,00:00:28.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acfc85bd-058b-4bb6-aa65-6a0415f43efb,44,,"[88.2, 7.0]",3878557,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,4,Udinese,230,['08d2c778-cc9b-4ba2-ac19-8af77ac78305'],34,,,,,,,,,,,,,,,,,Udinese,230,00:00:34.608,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18ebe7aa-114d-4ffb-8044-b891e9e5d079,61,,"[104.4, 33.9]",3878557,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,5,Udinese,230,['98eea677-68f6-4e45-ba0c-00504878b3e8'],2,,,,,,,,,,,,,,,,,Udinese,230,00:01:02.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed6724e0-036a-4ee5-872d-9f7a781b1000,66,,"[75.3, 4.6]",3878557,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,5,Udinese,230,['cf4edc36-8cd2-44fe-95b5-998fae84ad9b'],10,,,,,,,,,,,,,,,,,Udinese,230,00:01:10.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77cd9307-02ee-4ad5-8799-8ed944d88407,70,,"[88.5, 5.3]",3878557,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,5,Udinese,230,"['8bfe05a8-d0c2-4014-9eaa-19e01d8a2f02', '8d77fcfb-ace4-407f-a296-445d8dbf6eda']",12,,,,,,,,,,,,,,,,,Udinese,230,00:01:12.420,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1bbc508-a150-4940-8b44-8d8666f580e4,74,,"[74.7, 73.3]",3878557,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Trajkovski,30512.0,Center Forward,6,Palermo,2256,['da055673-94d8-4a32-a186-3b907883596f'],30,,,,,,,,,,,,,,,,,Palermo,2256,00:01:30.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651a21d8-667f-483f-b0ae-145f56247fbb,77,,"[57.5, 9.3]",3878557,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,6,Palermo,2256,['04df854a-d221-45cf-8cee-6a4810c4428b'],32,,,,,,,,,,,,,,,,,Udinese,230,00:01:32.648,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86251fc7-5cf1-41d3-aa85-253958f570ff,80,,"[64.9, 14.2]",3878557,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cyril Théréau,8272.0,Left Center Forward,6,Palermo,2256,['1180dec6-c7b2-426a-9ce0-0783fc6b2c38'],34,,,,,,,,,,,,,,,,,Udinese,230,00:01:34.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd8772bf-fb13-4599-abbc-252ba91d9e52,82,,"[37.6, 40.5]",3878557,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdelhamid El Kaoutari,23329.0,Left Center Back,6,Palermo,2256,['25506c9a-02f5-4229-a6b6-dcd3a23a64e8'],36,,,,,,,,,,,,,,,,,Palermo,2256,00:01:36.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08870562-0ccb-4965-af7a-29007cd33688,85,,"[34.0, 7.2]",3878557,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Lazaar,10032.0,Left Wing Back,6,Palermo,2256,['4cae9309-3632-4da2-8426-dc8c49e7b45e'],40,,,,,,,,,,,,,,,,,Palermo,2256,00:01:40.526,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908558f3-2659-4f6a-8603-16548143b639,88,,"[79.5, 9.3]",3878557,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robin Quaison,8552.0,Left Center Midfield,6,Palermo,2256,['ebf5ff54-9cb5-4326-9b01-5ba806d113ab'],45,,,,,,,,,,,,,,,,,Palermo,2256,00:01:45.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f27888e5-f4fa-4a7c-b84c-d89a56206c6a,94,,"[94.4, 1.5]",3878557,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robin Quaison,8552.0,Left Center Midfield,7,Palermo,2256,['a9e1d9a8-0950-40e8-bf29-eeda88596ed7'],2,,,,,,,,,,,,,,,,,Palermo,2256,00:02:02.096,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecb1b193-3c22-4034-8450-96663886db71,102,,"[71.9, 27.5]",3878557,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cyril Théréau,8272.0,Left Center Forward,7,Palermo,2256,['c6281035-c075-4b3b-a3be-cbf8d555ce48'],15,,,,,,,,,,,,,,,,,Udinese,230,00:02:15.072,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a55ca290-e150-4345-9162-52f246ee890d,106,,"[19.4, 50.5]",3878557,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giancarlo González Castro,5584.0,Center Back,7,Palermo,2256,['a45f0d32-29e3-4a2f-a16c-acecb0274936'],19,,,,,,,,,,,,,,,,,Palermo,2256,00:02:19.037,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c889efa7-13ef-4432-a28d-c5cc0f858dcf,109,,"[43.5, 7.2]",3878557,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Lazaar,10032.0,Left Wing Back,7,Palermo,2256,['1ef9471d-e1d6-4007-a08f-6855e8eb05a3'],22,,,,,,,,,,,,,,,,,Palermo,2256,00:02:22.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9304457e-2d45-4e40-8c02-02813500412c,115,,"[42.0, 7.2]",3878557,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdelhamid El Kaoutari,23329.0,Left Center Back,8,Palermo,2256,['d331b130-a98f-4879-b18d-7c11dc4008e5'],33,,,,,,,,,,,,,,,,,Palermo,2256,00:02:33.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc171bdc-738b-43ac-a1e1-2f4d14cba684,118,,"[39.3, 25.5]",3878557,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giancarlo González Castro,5584.0,Center Back,8,Palermo,2256,['67346a22-52a2-4bb7-8afd-968d33dd00c3'],36,,,,,,,,,,,,,,,,,Palermo,2256,00:02:36.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437d127f-0096-479e-9c2d-37260f0a301c,121,,"[67.2, 74.8]",3878557,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Rispoli,30769.0,Right Wing Back,8,Palermo,2256,['50056ea0-6714-4334-939a-e1fc232dada1'],41,,,,,,,,,,,,,,,,,Palermo,2256,00:02:41.978,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145d6199-ebb4-4f3f-bed9-4c9bd8ce2eac,124,,"[100.5, 75.9]",3878557,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Franco Damián Vázquez,6719.0,Center Attacking Midfield,8,Palermo,2256,['0adb1ce7-638a-42c3-bdf7-db0c6a60f032'],47,,,,,,,,,,,,,,,,,Palermo,2256,00:02:47.596,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae37652a-260a-4a8d-82ce-83ac89f214ef,126,,"[75.5, 58.3]",3878557,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,9,Udinese,230,['12c52ed7-3de2-4203-811e-0745a7d94ac0'],14,,,,,,,,,,,,,,,,,Udinese,230,00:03:14.014,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ea5ea92-d890-41de-b846-54f18fdb0222,129,,"[73.2, 48.5]",3878557,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Rolando Iturra Urrutia,6743.0,Center Defensive Midfield,9,Udinese,230,['dbb677fb-21cc-4121-b410-886e96db28a4'],16,,,,,,,,,,,,,,,,,Udinese,230,00:03:16.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4230d454-dd28-434c-9921-1e8365aa7bb0,132,,"[32.1, 38.6]",3878557,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aljaž Struna,24061.0,Right Center Back,10,Palermo,2256,['8a5b4571-0cc8-4c8d-af67-ac16d2bdd9f9'],18,,,,,,,,,,,,,,,,,Palermo,2256,00:03:18.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7d53901-85b9-419a-b22b-cd0769b36b96,135,,"[51.1, 74.8]",3878557,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Rispoli,30769.0,Right Wing Back,10,Palermo,2256,['482b56c5-2f68-4bfa-b2ac-afd45eabd46b'],22,,,,,,,,,,,,,,,,,Palermo,2256,00:03:22.956,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89821f47-038c-4880-894e-f840acec6954,139,,"[85.3, 63.4]",3878557,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,10,Palermo,2256,['7bd4f33b-aa01-4935-a4ca-2935eb4442c1'],24,,,,,,,,,,,,,,,,,Palermo,2256,00:03:24.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fadfe850-7db2-4568-a193-09245b986e95,142,,"[99.2, 73.5]",3878557,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Trajkovski,30512.0,Center Forward,11,Palermo,2256,['4c49799d-6f9e-42bd-8e30-964b753ab85c'],32,,,,,,,,,,,,,,,,,Palermo,2256,00:03:32.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dc91979-0f24-4e2c-9bdd-0306fb4612e4,144,,"[92.0, 77.1]",3878557,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Rispoli,30769.0,Right Wing Back,11,Palermo,2256,['ef592489-2cdb-4ce7-aeda-4b20af7e3d6b'],37,,,,,,,,,,,,,,,,,Palermo,2256,00:03:37.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03bdee0d-4e1d-429b-82d1-8546d3403250,147,,"[85.5, 70.8]",3878557,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Franco Damián Vázquez,6719.0,Center Attacking Midfield,11,Palermo,2256,['3edc3b17-b82b-4172-9c64-c680b5cbce26'],38,,,,,,,,,,,,,,,,,Palermo,2256,00:03:38.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025c80f8-ccc5-4a2a-9893-e88dd9a6ec05,151,,"[81.9, 50.0]",3878557,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mato Jajalo,30735.0,Center Defensive Midfield,11,Palermo,2256,['1186ee7d-be84-457f-be15-9b85a9cb5c25'],43,,,,,,,,,,,,,,,,,Palermo,2256,00:03:43.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06b6769c-6ec9-48e0-8613-aa370019b250,153,,"[88.4, 16.3]",3878557,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Lazaar,10032.0,Left Wing Back,11,Palermo,2256,['a1b8f0f2-7c2b-433d-bcee-19a1ddca66d4'],44,,,,,,,,,,,,,,,,,Palermo,2256,00:03:44.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69bebf54-e358-4147-b931-aea329d5d05e,155,,"[100.3, 29.9]",3878557,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robin Quaison,8552.0,Left Center Midfield,11,Palermo,2256,['7e00e760-4784-48b2-a1b2-f8c48b268772'],45,,,,,,,,,,,,,,,,,Palermo,2256,00:03:45.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a0c2fb8-75c3-46c4-a68d-8a5212c170bd,160,,"[88.5, 32.9]",3878557,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mato Jajalo,30735.0,Center Defensive Midfield,11,Palermo,2256,['81e99ec2-416a-4c8b-bea0-3530ce0b02d9'],47,,,,,,,,,,,,,,,,,Palermo,2256,00:03:47.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518ce72d-6a10-4d5b-822b-7d0eded77834,163,,"[92.3, 41.8]",3878557,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Franco Damián Vázquez,6719.0,Center Attacking Midfield,11,Palermo,2256,"['67bfcddb-273e-4c6a-8a59-fd68deb0c1ad', '7e678106-681a-4447-b8cd-3485e7233da7']",48,,,,,,,,,,,,,,,,,Palermo,2256,00:03:48.661,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642e2209-88da-4056-93e1-b34a2863a317,171,,"[62.6, 16.5]",3878557,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,11,Palermo,2256,['59ecb439-b4c9-4055-b8b9-d5c9eec3f3e1'],56,,,,,,,,,,,,,,,,,Udinese,230,00:03:56.729,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6893f6b4-0e9b-40d6-88dd-b78283ff20ed,174,,"[65.1, 17.1]",3878557,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cyril Théréau,8272.0,Left Center Forward,11,Palermo,2256,['bddf03db-97ae-4157-8a8e-67086a9a3abf'],0,,,,,,,,,,,,,,,,,Udinese,230,00:04:00.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d67e71d-4556-4ec6-a957-f067ba505231,177,,"[72.6, 55.5]",3878557,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Trajkovski,30512.0,Center Forward,11,Palermo,2256,['f87f0f56-9dce-49a7-9028-cf29c5dc72b5'],4,,,,,,,,,,,,,,,,,Palermo,2256,00:04:04.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a49dc630-8b76-48ae-84b6-4e62d8724559,182,,"[62.2, 39.2]",3878557,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mato Jajalo,30735.0,Center Defensive Midfield,11,Palermo,2256,['15b050ce-cef2-4c00-b0e9-97afe18fed96'],6,,,,,,,,,,,,,,,,,Palermo,2256,00:04:06.399,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56c83557-e62c-4456-b667-5647977ee86f,184,,"[83.1, 45.6]",3878557,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luca Rigoni,7461.0,Right Center Midfield,11,Palermo,2256,['99eba478-dedd-4127-b7f4-bc46b3e89f9e'],6,,,,,,,,,,,,,,,,,Palermo,2256,00:04:06.746,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91a7acf4-145f-4b32-b5ae-128f4b2af0d6,194,,"[100.5, 63.8]",3878557,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aleksandar Trajkovski,30512.0,Center Forward,12,Palermo,2256,['3534b7a2-6233-498a-afa8-84d8af5bac8a'],16,,,,,,,,,,,,,,,,,Palermo,2256,00:04:16.364,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38d5b088-983c-473e-90cc-2bf6ef6b6615,196,,"[91.6, 68.9]",3878557,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Rigoni,7461.0,Right Center Midfield,12,Palermo,2256,['0473b9d4-c812-4e9f-8223-08962840d0b6'],18,,,,,,,,,,,,,,,,,Palermo,2256,00:04:18.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4178c9e-87a6-47a2-8119-c95e3355853c,199,,"[99.0, 72.9]",3878557,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aleksandar Trajkovski,30512.0,Center Forward,12,Palermo,2256,['bab587e5-07bb-42ce-b139-58fba30f8a27'],20,,,,,,,,,,,,,,,,,Palermo,2256,00:04:20.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd22a30f-ef07-4ade-bd17-8e2261bdd022,202,,"[111.6, 67.2]",3878557,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Rigoni,7461.0,Right Center Midfield,12,Palermo,2256,['7edafd43-e101-4412-9c85-aa498e70cfd8'],23,,,,,,,,,,,,,,,,,Palermo,2256,00:04:23.394,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eae812db-7266-4a9d-b5c2-c06a45300feb,205,,"[116.2, 75.5]",3878557,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrea Rispoli,30769.0,Right Wing Back,12,Palermo,2256,['29612bbb-ae3e-4aa8-a564-e7935ed84c57'],25,,,,,,,,,,,,,,,,,Palermo,2256,00:04:25.297,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889d788e-29dd-40dd-baf2-e09e194b191d,208,,"[104.5, 72.9]",3878557,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Franco Damián Vázquez,6719.0,Center Attacking Midfield,13,Palermo,2256,['75876ac5-d60d-4f6d-8795-b7ba1f27db61'],32,,,,,,,,,,,,,,,,,Palermo,2256,00:04:32.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afaa45db-6d0b-4029-82c1-633fe6b29325,218,,"[6.2, 35.4]",3878557,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Orestis Karnezis,3742.0,Goalkeeper,15,Udinese,230,['3fe09bb4-1df7-4b8e-933a-9f222623567c'],0,,,,,,,,,,,,,,,,,Udinese,230,00:05:00.295,Ball Receipt*,
