50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,c07cea49-9f7c-462d-a915-7f47b0a9b84c,1,,,,3879782,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Carpi,1683,,0,,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 27}, {'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 21}, {'player': {'id': 11499, 'name': 'Riccardo Gagliolo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 7460, 'name': 'Isaac Cofie'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 19}, {'player': {'id': 11502, 'name': 'Antonio Di Gaudio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 30829, 'name': 'Lorenzo Lollo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 20}, {'player': {'id': 15415, 'name': 'Matteo Mancosu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 25}]}",Carpi,1683,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,ffc38949-c725-48f4-b7a3-110804e6b5fe,2,,,,3879782,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Carpi,1683,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 33}, {'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 28}, {'player': {'id': 8291, 'name': 'Arlind Afrim Ajeti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 93}, {'player': {'id': 398941, 'name': 'Vasyl Pryyma'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 44}, {'player': {'id': 8661, 'name': 'Daniel Pavlovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 20}, {'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Frosinone,291,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,a8c75dd2-898d-4729-bad6-f32657054cd0,3,,,,3879782,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Carpi,1683,['35671916-3484-4023-9664-a395e6f5be98'],0,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,35671916-3484-4023-9664-a395e6f5be98,4,,,,3879782,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Carpi,1683,['a8c75dd2-898d-4729-bad6-f32657054cd0'],0,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,bbfe1d98-1160-4601-ad86-7870137f1ea9,1643,,,,3879782,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,110,Carpi,1683,['0391b137-40ed-4c9c-92a9-81aaf6457e48'],0,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0391b137-40ed-4c9c-92a9-81aaf6457e48,1644,,,,3879782,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,110,Carpi,1683,['bbfe1d98-1160-4601-ad86-7870137f1ea9'],0,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.455522,,,,,,,,,,,,,,,,,1c7a5179-a432-4cf4-ab34-567217695651,5,,,"[60.0, 40.0]",3879782,0,,,,,1.7126933,,Right Foot,,,"[59.7, 42.1]",,Ground Pass,,2.1213202,,,,Isaac Cofie,7460.0,,,,,Kick Off,1,From Kick Off,Lorenzo Lollo,30829.0,Center Attacking Midfield,2,Carpi,1683,['5c00e4c2-8f51-4762-aa71-9c55c792b7d9'],0,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:00.424,Pass,
,,,,,,,,,,,,,,,,,,0.98757,,,,,,,,,,,,,,,,,1dbc6ef5-3b51-4901-b6f0-2a21c0bcd952,7,,,"[60.0, 42.1]",3879782,0,,,,,-3.0653517,,Right Foot,,,"[45.6, 41.0]",,Ground Pass,,14.441953,,,,Raffaele Bianco,352172.0,,,,,,1,From Kick Off,Isaac Cofie,7460.0,Right Defensive Midfield,2,Carpi,1683,['200033db-2abe-4315-906a-02210c543edc'],0,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:00.880,Pass,
,,,,,,,,,,,,,,,,,,2.713002,,,,,,,,,,,,,,,,,e828f7f1-569e-4a39-a1e5-18017c7a5445,10,,,"[48.2, 41.6]",3879782,0,,,,,-0.47932288,,Right Foot,,,"[96.3, 16.6]",,High Pass,,54.208946,,Incomplete,,Matteo Mancosu,15415.0,,,,,,1,From Kick Off,Raffaele Bianco,352172.0,Left Defensive Midfield,2,Carpi,1683,"['a422dfd7-eba0-4313-973c-08f7968c89ae', 'a55d1bf0-3277-405f-bc1d-6f4cf6e87125']",3,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:03.429,Pass,
,,,,,,,,,,,,,,,,,,0.200075,,,,,,,,,,,,,,,,,d3c87ec8-a921-4fa2-905d-14ab14ffcfb0,15,,,"[65.1, 5.3]",3879782,0,,,,,1.5707964,,Right Foot,,,"[65.1, 9.3]",,Low Pass,,4.0,,Incomplete,,Raffaele Bianco,352172.0,,,,,Recovery,1,From Kick Off,Gaetano Letizia,7114.0,Left Back,2,Carpi,1683,"['48d371f2-4f4a-480e-81d6-12ae55c5cfc9', 'c08106e1-7dbd-4177-ba3b-8099440726e1']",11,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:11.245,Pass,
,,,,,,,,,,,,,,,,,,0.947456,,,,,,,,,,,,,,,,,9bf08b07-8ff2-4c15-8899-c0d0876b8560,21,,,"[55.2, 4.2]",3879782,0,,,,,-0.031989083,,Right Foot,,,"[67.7, 3.8]",,Ground Pass,,12.506398,,,,Antonio Di Gaudio,11502.0,,,,,,1,From Kick Off,Raffaele Bianco,352172.0,Left Defensive Midfield,2,Carpi,1683,['e18de5b7-244f-434d-a7d7-224bfe31fc9e'],13,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:13.900,Pass,
,,,,,,,,,,,,,,,,,,1.585196,,,,,,,,,,,,,,,,,07c9aabc-2939-42aa-afae-415895cfb6a0,28,,,"[77.7, 0.1]",3879782,0,,True,,,0.17033334,,,,,"[102.7, 4.4]",,Low Pass,,25.367105,,,,Antonio Di Gaudio,11502.0,,,,,Throw-in,1,From Throw In,Gaetano Letizia,7114.0,Left Back,3,Carpi,1683,['aed65c95-bf5f-47db-a507-536197fe8f64'],20,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:20.790,Pass,
,,,,,,,,,,,,,,,,,,2.632611,,,,,,,,,,,,,,,,,bf277b6a-9245-4099-a497-bbdbc886e9c2,42,,,"[25.1, 54.9]",3879782,1,,,,,-0.0062596994,,Right Foot,,,"[89.0, 54.5]",,High Pass,,63.901253,,Incomplete,,Daniel Ciofani,13613.0,,,,,Free Kick,1,From Free Kick,Nicola Leali,32037.0,Goalkeeper,4,Frosinone,291,"['4a471e79-680f-42f8-96fb-fe1bc0a884fe', 'aacde9c7-bd2f-4941-ab74-1e1073d5e677']",18,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:18.755,Pass,
,,,,,,,,,,,,,,,,,,2.985266,,,,,,,,,,,,,,,,,4a471e79-680f-42f8-96fb-fe1bc0a884fe,45,,,"[31.1, 25.6]",3879782,1,,,,True,-1.4382448,,,,,"[33.9, 4.6]",,High Pass,,21.185844,,Incomplete,,Antonio Di Gaudio,11502.0,,,,,Recovery,1,From Free Kick,Simone Romagnoli,7172.0,Right Center Back,4,Frosinone,291,"['687564b5-4acf-4b02-88b1-fed12ccf2800', 'bf277b6a-9245-4099-a497-bbdbc886e9c2', 'e6732e0a-7dcb-43d4-8c14-0287e887295f', 'fbc91ab6-8c20-4101-a492-b55f1a20f293']",21,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:21.387,Pass,True
,,,,,,,,,,,,,,,,,,0.734851,,,,,,,,,,,,,,,,,e9426725-d3fe-4879-b9bc-8c4d6f3a1124,49,,,"[81.5, 75.0]",3879782,1,,,,,0.28872952,,Right Foot,,,"[91.6, 78.0]",,Ground Pass,,10.536128,,,,Aleandro Rosi,7462.0,,,,,,1,From Free Kick,Paolo Sammarco,23349.0,Right Center Midfield,4,Frosinone,291,['143e4764-14a9-46df-b553-60e67ee14ef5'],25,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:25.358,Pass,
,,,,,,,,,,,,,,,,,,0.797536,,,,,,,,,,,,,,,,,42a74c14-1bf6-400e-bd1b-93aded9f57fb,53,,,"[104.4, 76.7]",3879782,1,,,,,-1.443411,,Right Foot,,,"[107.0, 56.4]",,Ground Pass,,20.465826,,Incomplete,,,,,,,,,1,From Free Kick,Aleandro Rosi,7462.0,Right Back,4,Frosinone,291,"['158ac8d1-faa7-4aab-8beb-3afb66409f96', '2d44a068-3219-44db-93a2-d7090122060a']",28,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:28.367,Pass,True
,,,,,,,,,,,,,,,,,,0.759073,,,,,,,,,,,,,,,,,8bc36279-b871-40ad-b1e8-1f7a91db0014,56,,,"[9.3, 21.8]",3879782,1,,,,,-1.0045295,,Left Foot,,,"[18.2, 7.8]",,Ground Pass,,16.589455,,,,Isaac Cofie,7460.0,,,,,,1,From Free Kick,Riccardo Gagliolo,11499.0,Left Center Back,4,Frosinone,291,['1ae3c0fe-1e29-43f8-9072-47ad7b5d3f50'],30,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:30.267,Pass,
,,,,,,,,,,,,,,,,,,4.001532,,,,,,,,,,,,,,,,,08a5dbd5-e890-407e-94e1-3af90e223768,60,,,"[22.7, 5.1]",3879782,1,,,,,-0.019025188,,Left Foot,,,"[70.0, 4.2]",,Low Pass,,47.308563,,Incomplete,,Antonio Di Gaudio,11502.0,,,,,,1,From Free Kick,Isaac Cofie,7460.0,Right Defensive Midfield,4,Frosinone,291,"['08a33d59-bd83-4080-beaa-f97d3a6bbf88', '3bb34903-cee4-4bba-b352-11f3fc88a89b', 'a7fefd8d-ca34-4985-a62e-fb06c7a6fb6e']",32,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:32.194,Pass,True
,,,,,,,,,,,,,,,,,,4.00318,,,,,,,,,,,,,,,,,08a33d59-bd83-4080-beaa-f97d3a6bbf88,63,,,"[50.1, 75.9]",3879782,1,,,,,-2.59573,,Left Foot,,,"[12.4, 53.0]",,Ground Pass,,44.11009,,,,Nicola Leali,32037.0,,,,,Recovery,1,From Free Kick,Arlind Afrim Ajeti,8291.0,Right Center Back,4,Frosinone,291,"['08a5dbd5-e890-407e-94e1-3af90e223768', '41710609-5469-4021-8108-eef212069546', '7feb9099-2712-4eb4-a7c7-9da4aed7159d']",36,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:36.196,Pass,True
,,,,,,,,,,,,,,,,,,1.815339,,,,,,,,,,,,,,,,,a73b9a00-7579-42a3-93fc-7a0a7b99a569,65,,,"[12.2, 50.4]",3879782,1,,True,,,0.03384124,,Right Foot,,,"[89.0, 53.0]",,High Pass,,76.843994,,,,Daniel Ciofani,13613.0,,,,,,1,From Free Kick,Nicola Leali,32037.0,Goalkeeper,4,Frosinone,291,['1af6ca4c-c4e4-466f-aac3-834e47a9c183'],56,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:56.007,Pass,
,,,,,,,,,,,,,,,,,,1.486501,,,,,,,,,,,,,,,,,ea4008b7-a2c9-44bd-a81e-da367f919f65,67,,,"[89.0, 53.0]",3879782,1,,,,,1.694423,,Head,,,"[86.9, 69.9]",,High Pass,,17.029974,,,,Paolo Sammarco,23349.0,,,,,,1,From Free Kick,Daniel Ciofani,13613.0,Center Forward,4,Frosinone,291,['b922ca19-3d57-4a01-b388-2d62be5f9de4'],57,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:57.822,Pass,
,,,,,,,,,,,,,,,,,,0.654353,,,,,,,,,,,,,,,,,bb991a61-5f20-4d1d-8691-65ba701892e1,70,,,"[94.6, 76.5]",3879782,2,,,,,0.07339732,,Right Foot,,,"[101.4, 77.0]",,Ground Pass,,6.8183575,,,,Aleandro Rosi,7462.0,,,,,,1,From Free Kick,Paolo Sammarco,23349.0,Right Center Midfield,4,Frosinone,291,['8cdfb08b-2a41-4d67-b45e-da2bde513d22'],6,,,,,,,,,,,,,,,,,,Frosinone,291,00:02:06.603,Pass,
,,,,,,,,,,,,,,,,,,2.13322,,,,,,,,,,,,,,,,,5238e666-6d43-413e-9284-2c9aec811be4,81,,,"[24.0, 4.4]",3879782,2,,,,,-0.053932223,,Right Foot,,,"[62.9, 2.3]",,High Pass,,38.956642,,,,Antonio Di Gaudio,11502.0,,,,,Free Kick,1,From Free Kick,Gaetano Letizia,7114.0,Left Back,5,Carpi,1683,['64a95894-045f-4f93-99c9-a0473fd6ce3d'],16,,,,,,,,,,,,,,,,,,Carpi,1683,00:02:16.005,Pass,
,,,,,,,,,,,,,,,,,,2.775564,,,,,,,,,,,,,,,,,b8932da7-34e5-4459-a93d-1d8cf0cccda2,86,,,"[33.6, 69.0]",3879782,2,,,,,-0.1845131,,Right Foot,,,"[77.0, 60.9]",,High Pass,,44.149406,,Pass Offside,,Daniel Ciofani,13613.0,,,,,Recovery,1,From Free Kick,Arlind Afrim Ajeti,8291.0,Right Center Back,5,Carpi,1683,['a8f7e2b8-2942-4525-afa6-8836f0a7cc09'],21,,,,,,,,,,,,,,,,,,Frosinone,291,00:02:21.922,Pass,
,,,,,,,,,,,,,,,,,,4.745658,,,,,,,,,,,,,,,,,cd4ff322-e58b-4c4d-ac98-e9dd824d26ae,88,,,"[43.1, 19.2]",3879782,2,,True,,,0.010539794,,Right Foot,,,"[119.0, 20.0]",,High Pass,,75.90421,,Out,,Antonio Di Gaudio,11502.0,,,,,Free Kick,1,From Free Kick,Isaac Cofie,7460.0,Right Defensive Midfield,6,Carpi,1683,['d3ae7b20-a121-452d-a3f7-dc18033de435'],53,,,,,,,,,,,,,,,,,,Carpi,1683,00:02:53.248,Pass,
,,,,,,,,,,,,,,,,,,2.073002,,,,,,,,,,,,,,,,,c8851728-c547-44c4-91fc-83424097e59c,92,,,"[7.0, 44.1]",3879782,3,,True,,,0.149106,,Right Foot,,,"[74.9, 54.3]",,High Pass,,68.66185,,,,Daniel Ciofani,13613.0,,,,,Goal Kick,1,From Goal Kick,Nicola Leali,32037.0,Goalkeeper,7,Frosinone,291,['486924b6-735c-441a-9f23-183cd254f7a6'],26,,,,,,,,,,,,,,,,,,Frosinone,291,00:03:26.663,Pass,
,,,,,,,,,,,,,,,,,,1.064238,,,,,,,,,,,,,,,,,964a23f8-fd7f-4239-9b5d-6fe4762a271f,94,,,"[74.9, 54.3]",3879782,3,,,,,0.032775145,,Head,,,"[87.1, 54.7]",,Low Pass,,12.206555,,,,Paolo Sammarco,23349.0,,,,,,1,From Goal Kick,Daniel Ciofani,13613.0,Center Forward,7,Frosinone,291,['a7e01971-fa1d-452e-88df-cb53f9276b4c'],28,,,,,,,,,,,,,,,,,,Frosinone,291,00:03:28.736,Pass,
,,,,,,,,,,,,,,,,,,1.690868,,,,,,,,,,,,,,,,,a28724eb-8fab-4805-b228-82ddb77901b6,99,,,"[78.8, 63.3]",3879782,3,,,,,1.6092389,,Right Foot,,,"[78.3, 76.3]",,Ground Pass,,13.009612,,,,Aleandro Rosi,7462.0,,,,,,1,From Goal Kick,Paolo Sammarco,23349.0,Right Center Midfield,7,Frosinone,291,"['6cc733ec-eee6-48af-ad85-841ab1dc3602', '9248143a-afa9-45d9-a4ed-83bfa35195c8']",32,,,,,,,,,,,,,,,,,,Frosinone,291,00:03:32.271,Pass,True
,,,,,,,,,,,,,,,,,,0.717229,,,,,,,,,,,,,,,,,49eb2ef8-b582-4807-8202-17f41ed5d21c,102,,,"[78.3, 76.3]",3879782,3,,,,,-2.9626756,,Right Foot,,,"[68.9, 74.6]",,Ground Pass,,9.552486,,,,Paolo Sammarco,23349.0,,,,,,1,From Goal Kick,Aleandro Rosi,7462.0,Right Back,7,Frosinone,291,['8ed25698-81ab-4468-82e5-5a1755fb065d'],35,,,,,,,,,,,,,,,,,,Frosinone,291,00:03:35.051,Pass,
,,,,,,,,,,,,,,,,,,1.332779,,,,,,,,,,,,,,,,,d6ad6750-e564-4c24-adce-5c487a93a68c,106,,,"[68.7, 77.4]",3879782,3,,,,,-0.51267374,,Right Foot,,,"[85.4, 68.0]",,High Pass,,19.163769,,,,Oliver Kragl,8793.0,,,,,,1,From Goal Kick,Paolo Sammarco,23349.0,Right Center Midfield,7,Frosinone,291,"['82dab485-ccff-4bd0-a3b5-ac5cffa2b1d5', 'fa38ca98-c2d8-4c7e-8d3d-92c253f29032']",36,,,,,,,,,,,,,,,,,,Frosinone,291,00:03:36.936,Pass,True
,,,,,,,,,,,,,,,,,,0.872618,,,,,,,,,,,,,,,,,e95d79a6-4117-4929-bf9f-10a7bb5a2b48,114,,,"[43.9, 22.4]",3879782,3,,,,,2.0094492,,Right Foot,,,"[40.1, 30.5]",,Ground Pass,,8.947066,,,,Raffaele Bianco,352172.0,,,,,,1,Regular Play,Lorenzo Lollo,30829.0,Center Attacking Midfield,8,Carpi,1683,"['325e9164-cbd7-450d-9c02-c75e299a1c4e', '668a1fc8-4d3e-4119-9c49-b7c5ce164290']",42,,,,,,,,,,,,,,,,,,Carpi,1683,00:03:42.393,Pass,True
,,,,,,,,,,,,,,,,,,1.05765,,,,,,,,,,,,,,,,,b01c4e7d-ef68-4274-89f5-6eb55af66b3a,117,,,"[40.9, 30.7]",3879782,3,,,,,0.96441346,,Right Foot,,,"[49.5, 43.1]",,Ground Pass,,15.090394,,,,Lorenzo Pasciuti,387472.0,,,,,,1,Regular Play,Raffaele Bianco,352172.0,Left Defensive Midfield,8,Carpi,1683,['5021c7c4-7c29-4ede-809a-989b410610d1'],44,,,,,,,,,,,,,,,,,,Carpi,1683,00:03:44.136,Pass,
,,,,,,,,,,,,,,,,,,0.913307,,,,,,,,,,,,,,,,,c9f8d9cc-cff2-427b-8d6a-74187a5e155d,120,,,"[52.0, 42.3]",3879782,3,,,,,-2.756729,,Right Foot,,,"[44.1, 39.1]",,Ground Pass,,8.523497,,,,Raffaele Bianco,352172.0,,,,,,1,Regular Play,Lorenzo Pasciuti,387472.0,Right Midfield,8,Carpi,1683,"['4a072239-1de3-428a-9212-a486e4a4cc9a', 'd91774ed-b2f5-4bb3-93ef-431fd7d7e919']",45,,,,,,,,,,,,,,,,,,Carpi,1683,00:03:45.194,Pass,True
,,,,,,,,,,,,,,,,,,1.37317,,,,,,,,,,,,,,,,,6bcf8de0-4078-4b82-9542-33d4aee0bd96,123,,,"[44.1, 39.1]",3879782,3,,,,,0.36671,,Right Foot,,,"[73.0, 50.2]",,Ground Pass,,30.958359,,Incomplete,,Matteo Mancosu,15415.0,,,,,,1,Regular Play,Raffaele Bianco,352172.0,Left Defensive Midfield,8,Carpi,1683,"['069d50d0-4d62-4b97-8300-d081f049fefb', 'e889fdf7-2f0c-4673-a1d8-7ff65a47de8a']",46,,,,,,,,,,,,,,,,,,Carpi,1683,00:03:46.205,Pass,
,,,,,,,,,,,,,,,,,,0.146058,,,,,,,,,,,,,,,,,e889fdf7-2f0c-4673-a1d8-7ff65a47de8a,125,,,"[47.1, 29.9]",3879782,3,,,,,0.36520144,,Left Foot,,,"[50.5, 31.2]",,Ground Pass,,3.640055,,Incomplete,,,,,,,,Recovery,1,Regular Play,Vasyl Pryyma,398941.0,Left Center Back,8,Carpi,1683,"['6bcf8de0-4078-4b82-9542-33d4aee0bd96', '6c5a5976-f8df-4a8b-9274-8ed1da5463b1']",47,,,,,,,,,,,,,,,,,,Frosinone,291,00:03:47.578,Pass,
,,,,,,,,,,,,,,,,,,4.030466,,,,,,,,,,,,,,,,,5cce9ed2-6cb4-4abf-a3f5-9d94f6146cf7,127,,,"[51.4, 30.1]",3879782,3,,,,,-0.6488617,,Left Foot,,,"[84.1, 5.3]",,High Pass,,41.04059,,,,Federico Dionisi,24235.0,,,,,Recovery,1,Regular Play,Mirko Gori,20636.0,Center Defensive Midfield,8,Carpi,1683,['9f9f6c39-87af-48d4-a5fb-a722eaf4182b'],49,,,,,,,,,,,,,,,,,,Frosinone,291,00:03:49.126,Pass,
,,,,,,,,,,,,,,,,,,0.349851,,,,,,,,,,,,,,,,,a7438812-1486-48a3-948c-1051c242157b,130,,,"[82.6, 3.2]",3879782,3,,,,,0.5947593,,Right Foot,,,"[86.0, 5.5]",,Ground Pass,,4.104875,,Incomplete,,Alessandro Frara,386512.0,,,,,,1,Regular Play,Federico Dionisi,24235.0,Left Wing,8,Carpi,1683,"['432be72c-c375-41e4-a1ef-5aee0a1b0c4a', '4d143313-ccec-4f90-ae73-761c352d825d', '57e52c33-d574-4c6f-81ab-e729b0ade50a']",53,,,,,,,,,,,,,,,,,,Frosinone,291,00:03:53.157,Pass,True
,,,,,,,,,,,,,,,,,,2.111039,,,,,,,,,,,,,,,,,32912016-18b7-4e0f-9864-bae4de31eeeb,133,,,"[91.6, 0.1]",3879782,4,,,,,0.93684906,,,,,"[110.2, 25.4]",,High Pass,,31.401434,,Incomplete,,Federico Dionisi,24235.0,,,,,Throw-in,1,From Throw In,Daniel Pavlovic,8661.0,Left Back,9,Frosinone,291,"['bb198ace-75fa-421b-a6ef-e2acd72d0c4f', 'bdc5c4e4-3943-437a-a18f-5105a1f44084']",9,,,,,,,,,,,,,,,,,,Frosinone,291,00:04:09.121,Pass,
,,,,,,,,,,,,,,,,,,1.208816,,,,,,,,,,,,,,,,,bb198ace-75fa-421b-a6ef-e2acd72d0c4f,135,,,"[9.9, 54.7]",3879782,4,,,,,1.3937231,,Head,,,"[13.3, 73.7]",,Low Pass,,19.301813,,,,Lorenzo Pasciuti,387472.0,,,,,Recovery,1,Regular Play,Simone Romagnoli,7172.0,Right Center Back,10,Carpi,1683,"['32912016-18b7-4e0f-9864-bae4de31eeeb', 'ed650079-a9b3-4b10-878c-260ed0919912']",11,,,,,,,,,,,,,,,,,,Carpi,1683,00:04:11.232,Pass,
,,,,,,,,,,,,,,,,,,1.338679,,,,,,,,,,,,,,,,,1d8e7f97-885b-4c1b-ab77-a8efc163f583,139,,,"[11.6, 74.4]",3879782,4,,,,,-2.5002284,,Right Foot,,,"[4.1, 68.8]",,Ground Pass,,9.360022,,,,Cristian Zaccardo,387300.0,,,,,,1,Regular Play,Lorenzo Pasciuti,387472.0,Right Midfield,10,Carpi,1683,['7e3a2a7d-e2a1-489d-aa3a-4b3a11d1040b'],13,,,,,,,,,,,,,,,,,,Carpi,1683,00:04:13.481,Pass,
,,,,,,,,,,,,,,,,,,2.548442,,,,,,,,,,,,,,,,,0f8e3795-34ce-4437-86e0-5a2adb5fb21a,141,,,"[4.1, 68.8]",3879782,4,,,,,-0.06484403,,Right Foot,,,"[50.3, 65.8]",,High Pass,,46.2973,,Incomplete,,Lorenzo Lollo,30829.0,,,,,,1,Regular Play,Cristian Zaccardo,387300.0,Right Back,10,Carpi,1683,"['a3e6abfc-920f-4fc2-92fa-ec4b3210f355', 'b61a1d43-e697-4f60-aaa6-63f0bbd193ac']",14,,,,,,,,,,,,,,,,,,Carpi,1683,00:04:14.820,Pass,
,,,,,,,,,,,,,,,,,,2.878144,,,,,,,,,,,,,,,,,9e3dfa6f-d7e7-4ffa-a265-93ab0105793a,145,,,"[65.5, 15.1]",3879782,4,,,,,2.174616,,Right Foot,,,"[42.6, 48.3]",,Ground Pass,,40.33175,,,,Arlind Afrim Ajeti,8291.0,,,,,,1,Regular Play,Vasyl Pryyma,398941.0,Left Center Back,11,Frosinone,291,['933e074e-1bba-4d85-bf22-3c242c5a7b93'],18,,,,,,,,,,,,,,,,,,Frosinone,291,00:04:18.237,Pass,
,,,,,,,,,,,,,,,,,,3.013854,,,,,,,,,,,,,,,,,01351c21-eff9-4c4f-b9e3-2e15ffcee064,148,,,"[35.5, 55.8]",3879782,4,,,,,-2.3608456,,Right Foot,,,"[13.9, 34.4]",,Ground Pass,,30.40592,,,,Nicola Leali,32037.0,,,,,,1,Regular Play,Arlind Afrim Ajeti,8291.0,Right Center Back,11,Frosinone,291,['3ee7fe60-7d2d-484d-a46a-e1ea8dbd3a0a'],24,,,,,,,,,,,,,,,,,,Frosinone,291,00:04:24.034,Pass,
