50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.353361,,,,,,,,,,,,,9a85f447-797e-4e0c-9d1e-c489c7ae9c06,16,,"[66.1, 54.0]",3879697,0,,,,,0.41507474,,Other,,,,"[72.0, 56.6]",Low Pass,,6.44748,,,,Yussif Raman Chibsah,9903.0,,,,,,Recovery,1,From Kick Off,Mirko Gori,20636.0,Center Defensive Midfield,2,Frosinone,291,['907073db-312f-486d-b4ad-a5dc2d031e55'],12,,,,,,,,,,,,,,,,Frosinone,291,00:00:12.134,Pass,
,,,,,,,,,,,,,,,,0.479405,,,,,,,,,,,,,59cded01-58d7-4d58-9538-c10e637b987b,20,,"[72.2, 56.6]",3879697,0,,,,,2.1845665,,Right Foot,,,,"[69.1, 61.0]",Ground Pass,,5.3823786,,,,Mirko Gori,20636.0,,,,,,,1,From Kick Off,Yussif Raman Chibsah,9903.0,Right Center Midfield,2,Frosinone,291,"['9f8a270e-7b62-477c-abd9-8a882d9f73ee', 'd3b7446c-b3ee-413c-827e-95311299e9d0']",13,,,,,,,,,,,,,,,,Frosinone,291,00:00:13.583,Pass,True
,,,,,,,,,,,,,,,,0.810767,,,,,,,,,,,,,1dac2b6d-2d75-43ec-94ad-651c5dafb78a,23,,"[81.0, 76.7]",3879697,0,,,,,-1.1164943,,Right Foot,,,,"[89.4, 59.5]",Ground Pass,,19.141579,,Incomplete,,Daniel Ciofani,13613.0,,,,,,,1,From Kick Off,Mirko Gori,20636.0,Center Defensive Midfield,2,Frosinone,291,"['29943154-88dc-45a6-b27e-a29748f19bbe', '35bbe784-6e51-44c3-a5e8-1f75b97c773e']",16,,,,,,,,,,,,,,,,Frosinone,291,00:00:16.485,Pass,
,,,,,,,,,,,,,,,,0.885035,,,,,,,,,,,,,835232bf-f571-48c1-bd66-7569e6500cca,27,,"[34.8, 19.4]",3879697,0,,,,,0.49748886,,Left Foot,,,,"[49.9, 27.6]",Ground Pass,,17.18284,,,,Gaetano Monachello,31725.0,,,,,,,1,From Kick Off,Nicolò Cherubin,45590.0,Left Center Back,2,Frosinone,291,['340c83d8-4255-4036-80d7-49c5added16c'],18,,,,,,,,,,,,,,,,Atalanta,228,00:00:18.620,Pass,
,,,,,,,,,,,,,,,,1.571246,,,,,,,,,,,,,0dc28294-f875-4848-96de-0d00e6b74679,32,,"[50.4, 30.2]",3879697,0,,,True,,-1.5707964,,Left Foot,,,,"[50.4, 0.1]",Ground Pass,,30.1,,Injury Clearance,,,,,,,,,,1,From Kick Off,Gaetano Monachello,31725.0,Center Forward,2,Frosinone,291,['85a7471c-0f26-4eb7-bf4b-e1dd5c84829e'],26,,,,,,,,,,,,,,,,Atalanta,228,00:00:26.968,Pass,True
,,,,,,,,,,,,,,,,1.243235,,,,,,,,,,,,,a5f1b33f-5ec5-4407-8387-ac75358fc035,35,,"[65.3, 80.0]",3879697,1,,,,,-1.8703283,,,,,,"[63.2, 73.2]",Low Pass,,7.1168814,,,,Yussif Raman Chibsah,9903.0,,,,,,Throw-in,1,From Throw In,Matteo Ciofani,31721.0,Right Back,3,Frosinone,291,['ec23cf54-dbf0-40be-bf1c-f4aeec36f28c'],4,,,,,,,,,,,,,,,,Frosinone,291,00:01:04.790,Pass,
,,,,,,,,,,,,,,,,4.315738,,,,,,,,,,,,,dc55344b-eeab-46c3-aac1-d98e11db254a,38,,"[63.8, 74.9]",3879697,1,,,,,-0.4853628,,Right Foot,,,,"[105.7, 52.8]",Ground Pass,,47.37109,,Injury Clearance,,,,,,,,,,1,From Throw In,Yussif Raman Chibsah,9903.0,Right Center Midfield,3,Frosinone,291,,7,,,,,,,,,,,,,,,,Frosinone,291,00:01:07.415,Pass,
,,,,,,,,,,,,,,,,3.516395,,,,,,,,,,,,,ce6e5e7f-8b03-4dfa-8528-d1020d69fcac,41,,"[16.1, 48.2]",3879697,1,,,,,-0.42703393,,Drop Kick,,,,"[71.7, 22.9]",High Pass,,61.085594,,,,Jasmin Kurtič,6941.0,,,,,,,1,From Throw In,Marco Sportiello,7157.0,Goalkeeper,3,Frosinone,291,['741a6390-7218-4340-863c-d1004a594c78'],25,,,,,,,,,,,,,,,,Atalanta,228,00:01:25.662,Pass,
,,,,,,,,,,,,,,,,2.736593,,,,,,,,,,,,,39158e5d-8d90-442a-a04b-620078c2f99b,47,,"[58.1, 57.7]",3879697,1,,,,,0.14108537,,Right Foot,,,,"[92.6, 62.6]",Low Pass,,34.846233,,,,Daniel Ciofani,13613.0,,,,,,Recovery,1,From Throw In,Yussif Raman Chibsah,9903.0,Right Center Midfield,3,Frosinone,291,['f125ef6c-012d-4707-b8cc-bf0ccaf0158c'],32,,,,,,,,,,,,,,,,Frosinone,291,00:01:32.555,Pass,
,,,,,,,,,,,,,,,,0.39391,,,,,,,,,,,,,20a10406-ea9e-4488-a3ed-1054ecefdbdb,50,,"[93.5, 63.8]",3879697,1,,,,,-0.22923194,,Right Foot,,,,"[99.5, 62.4]",Ground Pass,,6.1611686,,Incomplete,,Luca Paganini,23470.0,,,,,,,1,From Throw In,Daniel Ciofani,13613.0,Center Forward,3,Frosinone,291,"['2959ceb4-c6bc-478a-9c7c-3e635c70689d', '9afc797a-3b3e-4c51-9bc0-95e9c59246f8']",37,,,,,,,,,,,,,,,,Frosinone,291,00:01:37.548,Pass,
,,,,,,,,,,,,,,,,2.260143,,,,,,,,,,,,,93a94c98-aee6-437b-ad21-9aaf48a6b381,54,,"[20.0, 10.4]",3879697,1,,,,,0.15374775,,Left Foot,,,,"[54.2, 15.7]",Low Pass,,34.608234,,Incomplete,,Alejandro Darío Gómez,7006.0,,,,,,,1,From Throw In,Andrea Masiello,6992.0,Center Back,3,Frosinone,291,"['0955e9c2-64ff-4ad9-958b-6dd5a77ecc9d', '6866c81b-40f1-4587-afed-ca6ba04dd489']",39,,,,,,,,,,,,,,,,Atalanta,228,00:01:39.381,Pass,
,,,,,,,,,,,,,,,,0.686361,,,,,,,,,,,,,b9fb5989-68d2-4d41-beae-1c3c6abbdcfd,58,,"[65.0, 79.6]",3879697,1,,,,,-0.071307465,,Right Foot,,,,"[73.4, 79.0]",Low Pass,,8.421401,,,,Matteo Ciofani,31721.0,,,,,,,1,From Throw In,Mirko Gori,20636.0,Center Defensive Midfield,3,Frosinone,291,['ae953d6f-5a71-401d-8cd8-b9fd4bf5caf6'],43,,,,,,,,,,,,,,,,Frosinone,291,00:01:43.569,Pass,
,,,,,,,,,,,,,,,,1.11764,,,,,,,,,,,,,38b752ed-7d79-4d2a-86fc-29c4b6b69174,70,,"[30.7, 3.2]",3879697,1,,,,,0.7383126,,Right Foot,,,,"[50.7, 21.4]",Ground Pass,,27.04145,,,,Gaetano Monachello,31725.0,,,,,,,1,From Throw In,Marten de Roon,6994.0,Center Defensive Midfield,3,Frosinone,291,['85a14096-fbd7-40f3-ba65-9193760a5ab3'],53,,,,,,,,,,,,,,,,Atalanta,228,00:01:53.365,Pass,
,,,,,,,,,,,,,,,,1.282228,,,,,,,,,,,,,d9c8d9c7-d18c-4f7f-b5fe-bb7e1ed63672,77,,"[76.1, 46.8]",3879697,1,,,,,-1.9350351,,Right Foot,,,,"[70.0, 30.8]",Ground Pass,,17.123375,,,,Paolo Sammarco,23349.0,,,,,,,1,From Throw In,Mirko Gori,20636.0,Center Defensive Midfield,3,Frosinone,291,['0ae4fd5e-f84b-4141-8072-0975c2f0e96c'],58,,,,,,,,,,,,,,,,Frosinone,291,00:01:58.727,Pass,
,,,,,,,,,,,,,,,,0.82409,,,,,,,,,,,,,4a6727b4-1ce8-4909-a3ba-60c3037e6601,80,,"[71.2, 33.3]",3879697,2,,,,,1.2933328,,Right Foot,,,,"[75.7, 49.1]",Ground Pass,,16.42833,,,,Yussif Raman Chibsah,9903.0,,,,,,,1,From Throw In,Paolo Sammarco,23349.0,Left Center Midfield,3,Frosinone,291,['2862a485-8ad6-432c-bb25-02548c88e3ee'],1,,,,,,,,,,,,,,,,Frosinone,291,00:02:01.268,Pass,
,,,,,,,,,,,,,,,,1.364296,,,,,,,,,,,,,abd8ff08-5c3e-4c17-8044-afda87ce040e,84,,"[76.1, 48.2]",3879697,2,,,,,-2.1861358,,Right Foot,,,,"[67.9, 36.6]",Ground Pass,,14.205632,,,,Daniel Pavlovic,8661.0,,,,,,,1,From Throw In,Yussif Raman Chibsah,9903.0,Right Center Midfield,3,Frosinone,291,"['71f0408d-e4a1-4bb3-abc3-7b9c89b60f86', 'cff28400-f843-4e77-9134-ad194190a37a']",2,,,,,,,,,,,,,,,,Frosinone,291,00:02:02.537,Pass,True
,,,,,,,,,,,,,,,,1.797157,,,,,,,,,,,,,bd33f8da-b19a-44f5-8878-3489977d15d8,86,,"[67.9, 36.6]",3879697,2,,,,,1.4965528,,Left Foot,,,,"[70.6, 72.9]",Ground Pass,,36.400276,,,,Matteo Ciofani,31721.0,,,,,,,1,From Throw In,Daniel Pavlovic,8661.0,Left Back,3,Frosinone,291,['a786f1bc-9a79-4799-922a-c4a98699a7f3'],3,,,,,,,,,,,,,,,,Frosinone,291,00:02:03.901,Pass,
,,,,,,,,,,,,,,,,0.866498,,,,,,,,,,,,,e13c22ff-bd28-4592-aed6-d1a9de8a49c4,89,,"[64.2, 74.1]",3879697,2,,,,,-1.5707964,,Left Foot,,,,"[64.2, 56.3]",Ground Pass,,17.8,,,,Yussif Raman Chibsah,9903.0,,,,,,,1,From Throw In,Matteo Ciofani,31721.0,Right Back,3,Frosinone,291,['6075accb-46f2-4007-b95b-3b5fbb0b2832'],7,,,,,,,,,,,,,,,,Frosinone,291,00:02:07.059,Pass,
,,,,,,,,,,,,,,,,1.532213,,,,,,,,,,,,,8ae6e650-47b8-4837-ab1a-bc7f85df276b,91,,"[64.2, 56.3]",3879697,2,,,,,0.69425356,,Right Foot,,,,"[84.5, 73.2]",Ground Pass,,26.414011,,Incomplete,,Luca Paganini,23470.0,,,,,,,1,From Throw In,Yussif Raman Chibsah,9903.0,Right Center Midfield,3,Frosinone,291,"['02d8f456-a920-49a5-bc8d-db231ce55865', 'd3e6e770-cd34-4413-9ece-10826ff238ae']",7,,,,,,,,,,,,,,,,Frosinone,291,00:02:07.926,Pass,
,,,,,,,,,,,,,,,,1.287377,,,,,,,,,,,,,d3e6e770-cd34-4413-9ece-10826ff238ae,93,,"[35.6, 6.9]",3879697,2,,,,,0.57157475,,Left Foot,,,,"[56.9, 20.6]",Ground Pass,,25.325481,,,,Alejandro Darío Gómez,7006.0,,,,,,Interception,1,From Throw In,Boukary Dramé,11722.0,Left Wing Back,3,Frosinone,291,"['746b30a9-5cbe-4c12-8f16-db7a66ff493e', '8ae6e650-47b8-4837-ab1a-bc7f85df276b']",9,,,,,,,,,,,,,,,,Atalanta,228,00:02:09.458,Pass,
,,,,,,,,,,,,,,,,1.010976,,,,,,,,,,,,,38f733dc-4d5c-4a30-99d3-29166faa61f4,101,,"[101.6, 80.0]",3879697,2,,,,,-0.7305083,,,,,,"[111.2, 71.4]",Low Pass,,12.888755,,,,Luca Paganini,23470.0,,,,,,Throw-in,1,From Throw In,Matteo Ciofani,31721.0,Right Back,4,Frosinone,291,['7f705d81-7da0-4170-a7b7-dfaa1ebb65b9'],32,,,,,,,,,,,,,,,,Frosinone,291,00:02:32.786,Pass,
,,,,,,,,,,,,,,,,0.953896,,,,,,,,,,,,,fa347fd1-5b5d-4cb3-a535-33b9b9282fa7,103,,"[110.6, 72.3]",3879697,2,,,,,2.2318394,,Other,,,,"[105.7, 78.6]",Low Pass,,7.981228,,,,Matteo Ciofani,31721.0,,,,,,,1,From Throw In,Luca Paganini,23470.0,Right Wing,4,Frosinone,291,['79730d0c-c963-474a-ab6f-d1845b8b79a6'],33,,,,,,,,,,,,,,,,Frosinone,291,00:02:33.797,Pass,
,,,,,,,,,,,,,,,,1.477335,,,,,,,,,,,,,98c7af8a-f7c1-4e9e-8c8a-20266b73bdf2,105,,"[105.7, 78.6]",3879697,2,,,,,-1.5304724,,Right Foot,True,,,"[107.1, 43.9]",High Pass,,34.72823,,Incomplete,,,,,,,,,,1,From Throw In,Matteo Ciofani,31721.0,Right Back,4,Frosinone,291,['c7bee043-3852-4d49-aef4-98c1c16b846c'],34,,,,,,,,,,,,,,,,Frosinone,291,00:02:34.751,Pass,
,,,,,,,,,,,,,,,,3.346991,,,,,,,,,,,,,2070d564-da01-406b-bee2-d22584e762e0,114,,"[15.5, 49.3]",3879697,2,,,,,0.22223717,,Right Foot,,,,"[74.8, 62.7]",High Pass,,60.795147,,Incomplete,,Giulio Migliaccio,40455.0,,,,,,,1,From Throw In,Marco Sportiello,7157.0,Goalkeeper,4,Frosinone,291,"['80f08143-8961-413f-8ac9-f8c2da2afb90', 'cf9761e7-2d55-43b8-a756-3abb15cea6a4']",51,,,,,,,,,,,,,,,,Atalanta,228,00:02:51.170,Pass,
,,,,,,,,,,,,,,,,1.749466,,,,,,,,,,,,,80f08143-8961-413f-8ac9-f8c2da2afb90,117,,"[45.3, 17.4]",3879697,2,,,,True,0.14888994,,,,,,"[51.3, 18.3]",High Pass,,6.0671244,,,,Paolo Sammarco,23349.0,,,,,,Recovery,1,From Throw In,Leonardo Blanchard,387847.0,Left Center Back,4,Frosinone,291,"['2070d564-da01-406b-bee2-d22584e762e0', '7bea9891-ccd2-414c-87e9-a792150abf53', 'bc2bf270-6493-4699-ad3d-f718e47f591e']",54,,,,,,,,,,,,,,,,Frosinone,291,00:02:54.517,Pass,True
,,,,,,,,,,,,,,,,2.969624,,,,,,,,,,,,,eeebe860-4a00-4c6c-b40d-0ba2cd03154b,123,,"[51.9, 19.5]",3879697,3,,,,,0.44183898,,Left Foot,,,,"[100.1, 42.3]",High Pass,,53.32054,,Incomplete,,Daniel Ciofani,13613.0,,,,,,Free Kick,1,From Free Kick,Leonardo Blanchard,387847.0,Left Center Back,5,Frosinone,291,"['ba060f7d-4d18-4813-a450-379b24477b80', 'ed11092f-0611-46f1-9151-e7cf842e51f3']",14,,,,,,,,,,,,,,,,Frosinone,291,00:03:14.756,Pass,
,,,,,,,,,,,,,,,,1.491768,,,,,,,,,,,,,ba060f7d-4d18-4813-a450-379b24477b80,125,,"[20.0, 37.8]",3879697,3,,,,,0.8323435,,Head,,,,"[34.2, 53.4]",High Pass,,21.095022,,,,Giulio Migliaccio,40455.0,,,,,,Recovery,1,From Free Kick,Nicolò Cherubin,45590.0,Left Center Back,5,Frosinone,291,"['2e46e44c-743b-434d-8ac4-43b6aa60d196', 'eeebe860-4a00-4c6c-b40d-0ba2cd03154b']",17,,,,,,,,,,,,,,,,Atalanta,228,00:03:17.725,Pass,
,,,,,,,,,,,,,,,,2.03596,,,,,,,,,,,,,4680a279-cfdc-4040-a0ea-46940d9950fb,127,,"[34.8, 53.4]",3879697,3,,,,,-0.7428706,,Head,,,,"[44.6, 44.4]",High Pass,,13.305638,,Incomplete,,,,,,,,,,1,From Free Kick,Giulio Migliaccio,40455.0,Right Center Midfield,5,Frosinone,291,['cb2f7cd5-5916-4661-919c-e4c92fc8d5f9'],19,,,,,,,,,,,,,,,,Atalanta,228,00:03:19.257,Pass,
,,,,,,,,,,,,,,,,2.790646,,,,,,,,,,,,,9ea0f8f7-fd00-4ea0-862f-fca98e03ca31,133,,"[77.2, 40.0]",3879697,3,,True,,,-1.320289,,Right Foot,,,,"[85.9, 6.0]",Ground Pass,,35.09544,,,,Daniel Pavlovic,8661.0,,,,,,Free Kick,1,From Free Kick,Yussif Raman Chibsah,9903.0,Right Center Midfield,6,Frosinone,291,['e9d561bc-def3-499b-af67-4d76d1133f82'],53,,,,,,,,,,,,,,,,Frosinone,291,00:03:53.638,Pass,
,,,,,,,,,,,,,,,,1.255081,,,,,,,,,,,,,54ab3542-7051-4747-838a-545f5ba3b86f,135,,"[90.0, 4.3]",3879697,3,,,,,1.0052152,f547aa21-cff9-4892-ab64-a3abfaa53fc9,Left Foot,True,,,"[107.9, 32.5]",Low Pass,,33.40135,,,,Leonardo Blanchard,387847.0,True,,,,,,1,From Free Kick,Daniel Pavlovic,8661.0,Left Back,6,Frosinone,291,['1c5b2a7b-0d5b-4723-8372-314bb346c62b'],58,,,,,,,,,,,,,,,,Frosinone,291,00:03:58.005,Pass,
,,,,,,,,,,,,,,,,3.35684,,,,,,,,,,,,,abaf383f-6bac-4c0e-bb34-f534027b399a,140,,"[6.0, 36.0]",3879697,4,,,,,0.35276687,,Right Foot,,,,"[68.2, 58.9]",High Pass,,66.28159,,,,Giulio Migliaccio,40455.0,,,,,,Goal Kick,1,From Goal Kick,Marco Sportiello,7157.0,Goalkeeper,7,Atalanta,228,['ef497cb7-9a5a-4a9c-8526-bace498a4ac8'],19,,,,,,,,,,,,,,,,Atalanta,228,00:04:19.799,Pass,
,,,,,,,,,,,,,,,,1.369922,,,,,,,,,,,,,ed2e0a50-b8e2-465e-bb50-6f4484d5b87c,142,,"[68.2, 58.9]",3879697,4,,,,True,0.72297937,,,,,,"[80.1, 69.4]",High Pass,,15.870098,,Incomplete,,Gaetano Monachello,31725.0,,,,,,,1,From Goal Kick,Giulio Migliaccio,40455.0,Right Center Midfield,7,Atalanta,228,"['407ba40c-d073-42d3-900d-cb445235c109', '78152084-168e-4872-8797-9c55a6a52614', 'c0b39555-f15d-438a-8c03-bc31b1424ae6']",23,,,,,,,,,,,,,,,,Atalanta,228,00:04:23.196,Pass,True
,,,,,,,,,,,,,,,,1.437443,,,,,,,,,,,,,63388206-5661-4b40-84fc-6723006ba71b,147,,"[83.0, 80.0]",3879697,4,,,,,-0.715402,,,,,,"[97.5, 67.4]",High Pass,,19.209633,,,,Gaetano Monachello,31725.0,,,,,,Throw-in,1,From Throw In,Cristian Raimondi,40333.0,Right Wing Back,8,Atalanta,228,['44d870f7-25a6-4cfb-bdd2-9bc0a3a95723'],41,,,,,,,,,,,,,,,,Atalanta,228,00:04:41.750,Pass,
