50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.972597,,,,,,,,,,,6d3263b4-695e-403f-ab47-fbfa7cbba1d9,17,,"[75.7, 18.3]",3879798,0,,,,-2.4053352,,Right Foot,,"[69.3, 12.5]",,Ground Pass,,8.637129,,,Claudio Marchisio,8294.0,,,,,,Recovery,1,From Kick Off,Roberto Maximiliano Pereyra,3579.0,Right Center Midfield,2,Juventus,224,"['85eb627b-d41a-454f-b6d6-d108eaeabd91', 'e5a443f3-dae6-40c4-a2a9-e696e7b89b47']",9,,,,,,,,,,,,,,,,,Juventus,224,00:00:09.177,Pass,True
,,,,,,,,,,,,,,,,0.579888,,,,,,,,,,,3ce645bc-be65-4de9-92a0-6e1afa738330,20,,"[69.3, 12.5]",3879798,0,,,,-0.60228735,,Right Foot,,"[75.7, 8.1]",,Low Pass,,7.7665954,,,Paul Pogba,20004.0,,,,,,,1,From Kick Off,Claudio Marchisio,8294.0,Center Defensive Midfield,2,Juventus,224,['669b78af-f679-4713-8fbf-6665004f4678'],10,,,,,,,,,,,,,,,,,Juventus,224,00:00:10.190,Pass,
,,,,,,,,,,,,,,,,1.521602,,,,,,,,,,,2c13a8c0-efc3-425e-ab59-f9a508e2dd53,22,,"[76.3, 7.4]",3879798,0,,,,-3.0074818,,Right Foot,,"[51.1, 4.0]",,High Pass,,25.428331,,,Giorgio Chiellini,6954.0,,,,,,,1,From Kick Off,Paul Pogba,20004.0,Left Center Midfield,2,Juventus,224,['b735a678-25b6-49ef-9371-7cb8dd4d8d07'],10,,,,,,,,,,,,,,,,,Juventus,224,00:00:10.769,Pass,
,,,,,,,,,,,,,,,,1.816091,,,,,,,,,,,99cacd1c-8244-4e81-8646-b4e2c6258eb3,24,,"[51.1, 4.2]",3879798,0,,,,0.389827,,Head,,"[64.0, 9.5]",,High Pass,,13.946325,Incomplete,,,,,,,,,,1,From Kick Off,Giorgio Chiellini,6954.0,Left Center Back,2,Juventus,224,['c9a1b481-6c37-4eaf-a67e-e33a7cdbd0d2'],12,,,,,,,,,,,,,,,,,Juventus,224,00:00:12.305,Pass,
,,,,,,,,,,,,,,,,0.985261,,,,,,,,,,,c9a1b481-6c37-4eaf-a67e-e33a7cdbd0d2,25,,"[56.1, 70.6]",3879798,0,,,,-3.0118902,,Other,,"[53.8, 70.3]",,Low Pass,,2.3194828,,,Riccardo Saponara,7150.0,,,,,,Recovery,1,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,3,Empoli,290,"['70bbe67f-106a-4098-aeb5-07d35e51869c', '99cacd1c-8244-4e81-8646-b4e2c6258eb3']",14,,,,,,,,,,,,,,,,,Empoli,290,00:00:14.121,Pass,
,,,,,,,,,,,,,,,,1.1589,,,,,,,,,,,fb3a3705-4d23-47af-84f2-dab2dad1b8e2,31,,"[64.9, 80.0]",3879798,0,,,,-1.6239377,,,,"[64.4, 70.6]",,Low Pass,,9.413288,,,Leandro Daniel Paredes,16308.0,,,,,,Throw-in,1,From Throw In,Luca Bittante,31172.0,Right Back,4,Empoli,290,['ee19a8eb-acaf-40ed-99c0-7d0bda598b95'],22,,,,,,,,,,,,,,,,,Empoli,290,00:00:22.519,Pass,
,,,,,,,,,,,,,,,,2.277842,,,,,,,,,,,82dc7738-22e2-409a-8a07-226e4ce77e5f,33,,"[64.4, 70.6]",3879798,0,,,,-0.4164386,,Right Foot,,"[90.4, 59.1]",,High Pass,,28.429737,Incomplete,,,,,,,,,,1,From Throw In,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,4,Empoli,290,['67f613e2-94c8-4b0d-b6d4-9e8946bf6e92'],23,,,,,,,,,,,,,,,,,Empoli,290,00:00:23.678,Pass,
,,,,,,,,,,,,,,,,2.010011,,,,,,,,,,,67f613e2-94c8-4b0d-b6d4-9e8946bf6e92,34,,"[29.7, 21.0]",3879798,0,,,,-0.84089667,,Head,,"[48.4, 0.1]",,High Pass,,28.044607,Out,,Paul Pogba,20004.0,,,,,,Recovery,1,From Throw In,Andrea Barzagli,6943.0,Center Back,4,Empoli,290,"['62bbb37b-3c3a-4319-8644-808f1288b3e8', '82dc7738-22e2-409a-8a07-226e4ce77e5f']",25,,,,,,,,,,,,,,,,,Juventus,224,00:00:25.956,Pass,
,,,,,,,,,,,,,,,,1.52968,,,,,,,,,,,24ac1076-fe61-49b4-9ccb-353ffbdd75ad,36,,"[71.3, 80.0]",3879798,0,,,,-2.645375,,,,"[55.6, 71.5]",,Low Pass,,17.85329,,,Lorenzo Tonelli,7160.0,,,,,,Throw-in,1,From Throw In,Luca Bittante,31172.0,Right Back,5,Empoli,290,['d0bb7da4-da4a-457c-87b9-83f3a319b402'],31,,,,,,,,,,,,,,,,,Empoli,290,00:00:31.396,Pass,
,,,,,,,,,,,,,,,,2.12843,,,,,,,,,,,01118bc9-cd9b-4822-a3f6-527d4d9adf44,42,,"[55.8, 74.1]",3879798,0,True,,,3.0453992,,Right Foot,,"[44.4, 75.2]",,Ground Pass,,11.452948,,,Lorenzo Tonelli,7160.0,,,,,,Free Kick,1,From Free Kick,Luca Bittante,31172.0,Right Back,6,Empoli,290,['c13f34de-016f-4ee3-8aba-a8f750d6c88e'],42,,,,,,,,,,,,,,,,,Empoli,290,00:00:42.653,Pass,
,,,,,,,,,,,,,,,,1.466659,,,,,,,,,,,c2aec2a0-2318-4ce9-8f34-282d27f7c94a,44,,"[44.7, 65.6]",3879798,0,,,,-2.0837865,,Right Foot,,"[35.8, 49.8]",,Ground Pass,,18.134222,,,Andrea Costa,8664.0,,,,,,,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,6,Empoli,290,['5d664ec6-bfba-4bf6-8ad4-396963e09320'],51,,,,,,,,,,,,,,,,,Empoli,290,00:00:51.856,Pass,
,,,,,,,,,,,,,,,,0.940008,,,,,,,,,,,cc268971-0a82-4dea-9114-90ac13ff261a,46,,"[35.8, 49.8]",3879798,0,,,,1.5265214,,Left Foot,,"[36.5, 65.6]",,Ground Pass,,15.815498,,,Lorenzo Tonelli,7160.0,,,,,,,1,From Free Kick,Andrea Costa,8664.0,Left Center Back,6,Empoli,290,['47ccc406-bb22-41d7-a767-dd826b4db539'],53,,,,,,,,,,,,,,,,,Empoli,290,00:00:53.323,Pass,
,,,,,,,,,,,,,,,,0.820276,,,,,,,,,,,120f05a9-de2a-43c0-8a94-387dcd152fc1,50,,"[36.7, 66.2]",3879798,0,,,,1.4348872,,Left Foot,,"[38.3, 77.9]",,Ground Pass,,11.808895,,,Luca Bittante,31172.0,,,,,,,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,6,Empoli,290,"['6d317559-5d38-4662-b029-fca867be51ba', '6eed2ce7-c0df-4abf-a908-6e9ed15028af']",55,,,,,,,,,,,,,,,,,Empoli,290,00:00:55.038,Pass,True
,,,,,,,,,,,,,,,,4.576227,,,,,,,,,,,a0af6444-7d42-425c-9db9-ca65244233e7,54,,"[47.3, 77.3]",3879798,0,,,,-0.34050453,,Right Foot,,"[107.7, 55.9]",,High Pass,,64.07901,Incomplete,,,,,,,,,,1,From Free Kick,Luca Bittante,31172.0,Right Back,6,Empoli,290,"['2b377dc2-681d-44fd-8bc1-794094f9da66', 'f8a9fc25-8418-4611-99d9-566256121a56']",58,,,,,,,,,,,,,,,,,Empoli,290,00:00:58.543,Pass,True
,,,,,,,,,,,,,,,,1.246245,,,,,,,,,,,573cf047-6cf4-4c66-85a8-f1fb09e95643,57,,"[12.1, 25.0]",3879798,1,,,,0.5345943,,Right Foot,,"[19.7, 29.5]",,Ground Pass,,8.832327,,,Andrea Barzagli,6943.0,,,,,,,1,Regular Play,Gianluigi Buffon,6949.0,Goalkeeper,7,Juventus,224,['cb0d1364-2c68-4efc-b892-db15d041cbec'],5,,,,,,,,,,,,,,,,,Juventus,224,00:01:05.575,Pass,
,,,,,,,,,,,,,,,,1.891372,,,,,,,,,,,0ed286f1-146a-420b-9dfd-69723c6e334b,60,,"[27.4, 32.3]",3879798,1,,,,-1.0278451,,Right Foot,,"[44.9, 3.3]",,High Pass,,33.87108,,,Patrice Evra,20008.0,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Center Back,7,Juventus,224,['d22e08d5-d468-449d-b1bd-b14f49d515eb'],9,,,,,,,,,,,,,,,,,Juventus,224,00:01:09.613,Pass,
,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,6edbd481-e240-401a-9d32-d8581c90372f,63,,"[41.4, 4.2]",3879798,1,,,,2.8412814,,Left Foot,,"[25.9, 9.0]",,Ground Pass,,16.226213,,,Giorgio Chiellini,6954.0,,,,,,,1,Regular Play,Patrice Evra,20008.0,Left Wing Back,7,Juventus,224,['c71bf283-7de2-42b2-83d0-416483468e63'],13,,,,,,,,,,,,,,,,,Juventus,224,00:01:13.915,Pass,
,,,,,,,,,,,,,,,,1.596821,,,,,,,,,,,55da30ed-e1b6-4a24-8916-209910634bd7,66,,"[24.4, 9.0]",3879798,1,,,,2.3584723,,Left Foot,,"[2.4, 30.9]",,Ground Pass,,31.042068,,,Gianluigi Buffon,6949.0,,,,,,,1,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,7,Juventus,224,['f18399b6-b369-45b0-a571-447e9a5e4654'],15,,,,,,,,,,,,,,,,,Juventus,224,00:01:15.972,Pass,
,,,,,,,,,,,,,,,,1.104118,,,,,,,,,,,5637a064-9a8c-47dc-9e0d-0cd26bda63fe,69,,"[3.0, 25.9]",3879798,1,,,,-0.14428939,,Right Foot,,"[14.7, 24.2]",,Ground Pass,,11.822859,,,Claudio Marchisio,8294.0,,,,,,,1,Regular Play,Gianluigi Buffon,6949.0,Goalkeeper,7,Juventus,224,['ab029cdd-6c18-4d6b-98bc-a6a0fc78352d'],19,,,,,,,,,,,,,,,,,Juventus,224,00:01:19.548,Pass,
,,,,,,,,,,,,,,,,4.210209,,,,,,,,,,,e4edfabb-ce85-40fa-b671-11a4b2cb4623,71,,"[14.7, 24.2]",3879798,1,,,,1.0801858,,Right Foot,,"[44.4, 79.8]",,High Pass,,63.03531,Out,,Stephan Lichtsteiner,5541.0,,,True,,,,1,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,7,Juventus,224,['d8fafddb-0c68-4add-b832-9715759bab84'],20,,,,,,,,,,,,,,,,,Juventus,224,00:01:20.652,Pass,
,,,,,,,,,,,,,,,,1.672252,,,,,,,,,,,25be4dc1-8611-450d-9b0e-34fa35d06401,73,,"[75.5, 0.1]",3879798,1,,,,1.1689256,,,,"[78.9, 8.1]",,Low Pass,,8.692526,,,Piotr Zieliński,5660.0,,,,,,Throw-in,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,8,Empoli,290,['38fba8b6-34d7-486b-b023-cdf69d9146b6'],37,,,,,,,,,,,,,,,,,Empoli,290,00:01:37.622,Pass,
,,,,,,,,,,,,,,,,0.526636,,,,,,,,,,,b4bf9cd8-5cf6-4d39-b23b-00e1c4287175,77,,"[80.5, 8.1]",3879798,1,,,,0.6223029,,Right Foot,,"[85.1, 11.4]",,Ground Pass,,5.661272,,,Marcel Büchel,8187.0,,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,8,Empoli,290,"['466df8ba-7169-4b53-9b14-f67d2163b789', '743d6ed6-d1c0-45f3-a7a5-d4768cf84885']",40,,,,,,,,,,,,,,,,,Empoli,290,00:01:40.275,Pass,True
,,,,,,,,,,,,,,,,0.423893,,,,,,,,,,,092e02df-f32a-444f-bb50-b4f8e7a48c45,84,,"[35.9, 69.9]",3879798,1,,,,0.06885649,,Right Foot,,"[44.6, 70.5]",,Ground Pass,,8.720665,,,Álvaro Borja Morata Martín,3477.0,,,,,,,1,From Throw In,Daniele Rugani,6953.0,Right Center Back,8,Empoli,290,['d33145b5-5fa2-4fb3-af72-f8603cc24d06'],43,,,,,,,,,,,,,,,,,Juventus,224,00:01:43.942,Pass,
,,,,,,,,,,,,,,,,1.388909,,,,,,,,,,,29b7fd89-cbaa-45b5-b218-d207b0bec122,86,,"[44.6, 70.5]",3879798,1,,,,2.0038857,,Right Foot,,"[40.3, 79.8]",,Low Pass,,10.245975,Out,,Roberto Maximiliano Pereyra,3579.0,,,,,,,1,From Throw In,Álvaro Borja Morata Martín,3477.0,Right Center Forward,8,Empoli,290,['1f3e69b0-9b57-4b92-9324-953717a8c212'],44,,,,,,,,,,,,,,,,,Juventus,224,00:01:44.366,Pass,
,,,,,,,,,,,,,,,,1.354964,,,,,,,,,,,52e4c56b-fb18-4904-8d55-471ecdaf370a,88,,"[79.6, 0.1]",3879798,1,,,,1.6393908,,,,"[78.7, 13.2]",,High Pass,,13.130879,,,Piotr Zieliński,5660.0,,,,,,Throw-in,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,9,Empoli,290,['8f6eac09-b10d-4382-b13e-19861fa4be39'],52,,,,,,,,,,,,,,,,,Empoli,290,00:01:52.809,Pass,
,,,,,,,,,,,,,,,,1.061544,,,,,,,,,,,fc7f2d71-d88b-4ac6-8d97-6799095b884f,91,,"[78.4, 14.1]",3879798,1,,,,-1.2953702,,Right Foot,,"[81.0, 4.9]",,High Pass,,9.560335,,,Mário Rui Silva Duarte,7151.0,,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,9,Empoli,290,['08c7fa5b-c0da-48a0-9091-647eec00b213'],54,,,,,,,,,,,,,,,,,Empoli,290,00:01:54.205,Pass,
,,,,,,,,,,,,,,,,1.597697,,,,,,,,,,,864094f5-ae64-4946-bee8-8303ddc91e5c,94,,"[81.0, 4.9]",3879798,1,,,,3.0102773,,Left Foot,,"[70.4, 6.3]",,Ground Pass,,10.692053,,,Leandro Daniel Paredes,16308.0,,,,,,,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,9,Empoli,290,['2e8e08f7-32ca-43e2-9fcd-987fbdf17602'],55,,,,,,,,,,,,,,,,,Empoli,290,00:01:55.345,Pass,
,,,,,,,,,,,,,,,,1.33571,,,,,,,,,,,a2819567-c797-40a6-aa2e-dd2418f1654a,96,,"[69.0, 5.2]",3879798,1,,,,2.8419516,,Right Foot,,"[56.7, 9.0]",,Ground Pass,,12.873616,,,Andrea Costa,8664.0,,,,,,,1,From Throw In,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,9,Empoli,290,['fe4dcaeb-12c7-4f71-b7dc-9705fadc7c34'],56,,,,,,,,,,,,,,,,,Empoli,290,00:01:56.943,Pass,
,,,,,,,,,,,,,,,,0.933418,,,,,,,,,,,b4357a2b-202b-45c5-b4e3-5ec2cbfcc6c4,100,,"[62.3, 11.1]",3879798,2,,,,1.5358455,,Left Foot,,"[62.8, 25.4]",,Ground Pass,,14.308739,,,Piotr Zieliński,5660.0,,,,,,,1,From Throw In,Andrea Costa,8664.0,Left Center Back,9,Empoli,290,['6dae7eb5-b8e6-4134-adb5-80003c2d8e2d'],1,,,,,,,,,,,,,,,,,Empoli,290,00:02:01.004,Pass,
,,,,,,,,,,,,,,,,0.581567,,,,,,,,,,,3e0b85e1-bc7f-4d1b-a9e7-1d746ea765f1,104,,"[64.6, 26.1]",3879798,2,,,,-1.7542763,,Right Foot,,"[62.8, 16.4]",,Ground Pass,,9.865597,,,Andrea Costa,8664.0,,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,9,Empoli,290,['fb026fc5-7a46-4371-bbe5-41fad8f4fc57'],2,,,,,,,,,,,,,,,,,Empoli,290,00:02:02.819,Pass,
,,,,,,,,,,,,,,,,0.614573,,,,,,,,,,,7bdc56b8-6dca-4616-a4e3-b6a5d9e47015,107,,"[62.0, 18.7]",3879798,2,,,,0.7756897,,Left Foot,,"[67.2, 23.8]",,Ground Pass,,7.283543,,,Piotr Zieliński,5660.0,,,,,,,1,From Throw In,Andrea Costa,8664.0,Left Center Back,9,Empoli,290,['e1c77272-46af-4bea-8d1c-068bd5c15e10'],4,,,,,,,,,,,,,,,,,Empoli,290,00:02:04.781,Pass,
,,,,,,,,,,,,,,,,1.11953,,,,,,,,,,,897fd8c0-ac6f-41a0-ac53-131cd34b9825,110,,"[70.2, 24.0]",3879798,2,,,,-1.7298195,,Right Foot,,"[68.5, 13.4]",,Ground Pass,,10.7354555,,,Leandro Daniel Paredes,16308.0,,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,9,Empoli,290,['44818804-f921-410a-901f-9659f92770d6'],6,,,,,,,,,,,,,,,,,Empoli,290,00:02:06.389,Pass,
,,,,,,,,,,,,,,,,0.655973,,,,,,,,,,,68f3d502-2929-4803-83a6-9e85af876d65,113,,"[68.5, 13.2]",3879798,2,,,,-1.1071488,,Right Foot,,"[73.1, 4.0]",,Ground Pass,,10.2859125,,,Mário Rui Silva Duarte,7151.0,,,,,,,1,From Throw In,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,9,Empoli,290,['b069b851-135b-421a-8cca-e7d0c8cf8d36'],7,,,,,,,,,,,,,,,,,Empoli,290,00:02:07.960,Pass,
,,,,,,,,,,,,,,,,1.35915,,,,,,,,,,,a9ed0788-442b-4ea3-b6bc-d0fd35de82c0,124,,"[62.5, 74.3]",3879798,2,True,,,-2.8839743,,Right Foot,,"[45.8, 69.9]",,Ground Pass,,17.269917,,,Daniele Rugani,6953.0,,,,,,Free Kick,1,From Free Kick,Stephan Lichtsteiner,5541.0,Right Wing Back,11,Juventus,224,['19c1ee43-2327-4f38-8d1a-bc2aab600c76'],26,,,,,,,,,,,,,,,,,Juventus,224,00:02:26.433,Pass,
,,,,,,,,,,,,,,,,1.846714,,,,,,,,,,,5e910952-1a3c-44c5-b7df-62ffec1cd96f,126,,"[45.5, 69.9]",3879798,2,,,,-2.591985,,Right Foot,,"[26.4, 58.2]",,Ground Pass,,22.39866,,,Andrea Barzagli,6943.0,,,,,,,1,From Free Kick,Daniele Rugani,6953.0,Right Center Back,11,Juventus,224,['656be13c-907e-41da-bf21-fa477e4748ae'],28,,,,,,,,,,,,,,,,,Juventus,224,00:02:28.623,Pass,
