50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.288613,,,,,,,,,,,,,bc1d0f9b-9110-445e-b28e-396852da0d45,16,,"[27.8, 55.9]",3879777,0,,,,,-1.5830908,,Right Foot,,,,"[27.5, 31.5]",,Ground Pass,,24.401844,,,,,Francesco Acerbi,7119.0,,,,,,,1,From Kick Off,Luca Antei,10033.0,Right Center Back,2,Sassuolo,232,['ff0ff90d-2e75-4689-aa52-d252fdb52542'],7,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:07.980,Pass,
,,,,,,,,,,,,,,,,1.01905,,,,,,,,,,,,,e8d706f3-3f02-459d-9e74-203d7ac67f69,19,,"[27.1, 25.4]",3879777,0,,,,,-1.0086659,,Left Foot,,,,"[35.1, 12.7]",,Ground Pass,,15.009664,,,,,Federico Peluso,7118.0,,,,,,,1,From Kick Off,Francesco Acerbi,7119.0,Left Center Back,2,Sassuolo,232,['c28ecf95-cf57-41f4-ac97-448d4a5b2b96'],10,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:10.962,Pass,
,,,,,,,,,,,,,,,,1.480516,,,,,,,,,,,,,f94be488-fc87-4ee1-9ebd-abb9f465524f,22,,"[37.3, 11.4]",3879777,0,,,,,-0.07827114,,Left Foot,,,,"[67.9, 9.0]",,High Pass,,30.693974,,,Incomplete,,Diego Falcinelli,8093.0,,,,,,,1,From Kick Off,Federico Peluso,7118.0,Left Back,2,Sassuolo,232,"['4e6fa186-f9bb-4fea-b2a9-8e6fb11dca0c', '9329c34f-ff53-4d8d-af91-0c96258863d7']",13,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:13.406,Pass,
,,,,,,,,,,,,,,,,0.677914,,,,,,,,,,,,,fdd5c7d9-3b0a-4e49-9d9b-85aec9c9fe30,26,,"[50.5, 70.9]",3879777,0,,,,,-0.50544834,,Right Foot,,,,"[60.8, 65.2]",,Ground Pass,,11.772,,,,,Sami Khedira,5566.0,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Center Back,3,Juventus,224,['0e8b7f37-ec26-4bf1-a778-0711ad81d282'],16,,,,,,,,,,,,,,,,,Juventus,224,00:00:16.376,Pass,
,,,,,,,,,,,,,,,,0.552473,,,,,,,,,,,,,cf0a54eb-bfcc-42cc-8fe9-ae85d95a04a6,30,,"[63.2, 66.8]",3879777,0,,,,,0.04647813,,Right Foot,,,,"[71.8, 67.2]",,Ground Pass,,8.609298,,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,3,Juventus,224,['d3b1854a-a9b8-445d-ada0-a733d61f6c2d'],17,,,,,,,,,,,,,,,,,Juventus,224,00:00:17.959,Pass,
,,,,,,,,,,,,,,,,0.933724,,,,,,,,,,,,,c1f2d02c-d15c-47c9-854b-b9c02c1ac00e,33,,"[71.8, 67.2]",3879777,0,,,,,0.6000502,,Left Foot,,,,"[79.4, 72.4]",,Ground Pass,,9.208692,,,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,3,Juventus,224,['356968ed-bf37-4da2-8daa-ef8583444ca4'],18,,,,,,,,,,,,,,,,,Juventus,224,00:00:18.551,Pass,
,,,,,,,,,,,,,,,,1.032203,,,,,,,,,,,,,b424dd2c-cf14-4baf-8b99-d121fd8c7033,37,,"[89.5, 66.5]",3879777,0,,,,,-1.4288993,,Right Foot,,,,"[92.8, 43.4]",,Ground Pass,,23.334524,,,,,Mario Mandžukić,5472.0,,,,,,,1,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Wing Back,3,Juventus,224,['917354ec-e420-46dd-abfa-e244df90e210'],21,,,,,,,,,,,,,,,,,Juventus,224,00:00:21.413,Pass,
,,,,,,,,,,,,,,,,1.060452,,,,,,,,,,,,,544c79c0-6535-4ca8-8e06-dfd136969d51,40,,"[92.3, 43.2]",3879777,0,,,,,1.6466001,c42e6650-2921-4f6d-b3cd-63335ff4e57e,Right Foot,,,,"[91.7, 51.1]",,High Pass,,7.922752,,,,,Paulo Bruno Exequiel Dybala,5743.0,True,,,,,,1,Regular Play,Mario Mandžukić,5472.0,Left Center Forward,3,Juventus,224,['e5d6e3ff-1033-4fea-8d7d-5effc2f30674'],22,,,,,,,,,,,,,,,,,Juventus,224,00:00:22.457,Pass,
,,,,,,,,,,,,,,,,3.700778,,,,,,,,,,,,,455ef0f1-9e62-484a-b2ff-755e1795edfa,44,,"[120.0, 0.1]",3879777,0,,,,,1.6438369,,Left Foot,,,,"[117.6, 32.9]",,High Pass,,32.887688,,,Incomplete,,,,,True,,Straight,,Corner,1,From Corner,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,4,Juventus,224,['4f611e27-a401-4b52-b347-50733b0cde42'],56,,,,,,,,,,,,,,,,,Juventus,224,00:00:56.082,Pass,
,,,,,,,,,,,,,,,,1.804296,,,,,,,,,,,,,d32579fd-22f6-42b7-9e13-f639b2bd95fb,47,,"[5.1, 43.8]",3879777,1,,,,,-1.4821404,,Right Foot,,,,"[7.5, 16.8]",,Ground Pass,,27.106457,,,,,Francesco Acerbi,7119.0,,,,,,,1,From Keeper,Andrea Consigli,7132.0,Goalkeeper,5,Sassuolo,232,['b5338b8f-b608-4684-8109-0ae06770b661'],10,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:10.183,Pass,
,,,,,,,,,,,,,,,,1.394292,,,,,,,,,,,,,f282fab2-7c16-4ee6-9881-1b5ba68a3d8c,50,,"[7.5, 16.8]",3879777,1,,,,,1.7900702,,Left Foot,,,,"[3.6, 34.3]",,Ground Pass,,17.929306,,,,,Andrea Consigli,7132.0,,,,,,,1,From Keeper,Francesco Acerbi,7119.0,Left Center Back,5,Sassuolo,232,['d778fad1-94c2-4642-b279-dd660044bf35'],12,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:12.249,Pass,
,,,,,,,,,,,,,,,,2.208747,,,,,,,,,,,,,ab22096c-56f0-4f0c-b1de-216f47623a3c,54,,"[5.3, 36.4]",3879777,1,,,,,-0.37814233,,Right Foot,,,,"[49.1, 19.0]",,High Pass,,47.12961,,,Incomplete,,Nicola Sansone,6859.0,,,,,,,1,From Keeper,Andrea Consigli,7132.0,Goalkeeper,5,Sassuolo,232,"['37c22c4e-76e8-44c0-a592-c84c5bbbf890', '70783fda-0294-4ed8-b6b6-1860f14ab114']",15,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:15.050,Pass,
,,,,,,,,,,,,,,,,1.207434,,,,,,,,,,,,,3cc2233f-465d-4fe8-a5c3-eacd10025e6e,59,,"[74.4, 58.3]",3879777,1,,,,,-1.0614952,,Right Foot,,,,"[78.7, 50.6]",,Ground Pass,,8.819297,,,,,Claudio Marchisio,8294.0,,,,,,,1,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Wing Back,6,Juventus,224,['40ce490f-5219-4cec-866e-e49bf31ec4c4'],18,,,,,,,,,,,,,,,,,Juventus,224,00:01:18.801,Pass,
,,,,,,,,,,,,,,,,2.48859,,,,,,,,,,,,,c66c616d-8a93-4b64-a523-b7c7808ee8cb,64,,"[75.3, 53.8]",3879777,1,,,,,2.0579998,,Right Foot,,,,"[67.3, 68.9]",,Ground Pass,,17.0883,,,,,Andrea Barzagli,6943.0,,,,,,,1,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,6,Juventus,224,['9c93530d-b15c-4385-9121-40e5178cb321'],21,,,,,,,,,,,,,,,,,Juventus,224,00:01:21.120,Pass,
,,,,,,,,,,,,,,,,3.19584,,,,,,,,,,,,,a1c42d4d-67bd-4311-a29e-cc297c144110,67,,"[67.1, 68.7]",3879777,1,,,,,-2.13252,,Right Foot,,,,"[41.8, 28.5]",,High Pass,,47.498737,,,,,Daniele Rugani,6953.0,,,True,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Center Back,6,Juventus,224,['dffe6bf8-9850-4ab8-879b-a397f4e6ac01'],23,,,,,,,,,,,,,,,,,Juventus,224,00:01:23.768,Pass,
,,,,,,,,,,,,,,,,0.904782,,,,,,,,,,,,,562e9c50-1ddd-4cbc-a6f6-484ca034cc73,70,,"[41.4, 29.8]",3879777,1,,,,,0.30704573,,Right Foot,,,,"[53.7, 33.7]",,Ground Pass,,12.903488,,,,,Sami Khedira,5566.0,,,,,,,1,Regular Play,Daniele Rugani,6953.0,Left Center Back,6,Juventus,224,['43e34c6d-108b-4567-8167-fca000ddad36'],28,,,,,,,,,,,,,,,,,Juventus,224,00:01:28.010,Pass,
,,,,,,,,,,,,,,,,1.507364,,,,,,,,,,,,,8ecac2a9-5826-4846-8e49-085bedbeaab8,73,,"[50.0, 26.8]",3879777,1,,,,,-1.5333139,,Left Foot,,,,"[50.9, 2.8]",,Ground Pass,,24.016869,,,,,Alex Sandro Lobo Silva,6945.0,,,,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,6,Juventus,224,['91a2d787-1ff5-4272-919d-e11ae1ee16af'],30,,,,,,,,,,,,,,,,,Juventus,224,00:01:30.462,Pass,
,,,,,,,,,,,,,,,,1.982447,,,,,,,,,,,,,19ff1034-a9d6-4a4b-becb-735b7d0d0616,76,,"[49.2, 4.1]",3879777,1,,,,,2.5720754,,Left Foot,,,,"[35.3, 13.0]",,Ground Pass,,16.50515,,,,,Daniele Rugani,6953.0,,,,,,,1,Regular Play,Alex Sandro Lobo Silva,6945.0,Left Wing Back,6,Juventus,224,['80054304-15b0-4f29-8225-64a9113e7859'],32,,,,,,,,,,,,,,,,,Juventus,224,00:01:32.010,Pass,
,,,,,,,,,,,,,,,,1.733462,,,,,,,,,,,,,8e2882f7-9544-4f0e-9f95-2264abe85941,79,,"[34.9, 17.5]",3879777,1,,,,,1.8283601,,Right Foot,,,,"[29.5, 38.0]",,Ground Pass,,21.199293,,,,,Leonardo Bonucci,7173.0,,,,,,,1,Regular Play,Daniele Rugani,6953.0,Left Center Back,6,Juventus,224,['5bb75c96-1211-439c-a23b-a3f4fdf43705'],35,,,,,,,,,,,,,,,,,Juventus,224,00:01:35.358,Pass,
,,,,,,,,,,,,,,,,4.6314,,,,,,,,,,,,,49b39a9b-72dd-4e66-b172-94ae08d271e5,82,,"[36.2, 41.7]",3879777,1,,,,,-0.4452361,,Right Foot,,,,"[93.2, 14.5]",,High Pass,,63.157265,,,Incomplete,,Mario Mandžukić,5472.0,,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Center Back,6,Juventus,224,"['d04e47b0-a58f-48b3-bcc4-6a086ab640aa', 'fa2b7faa-d9e0-4c1b-b2ca-00752fc3ed9f']",38,,,,,,,,,,,,,,,,,Juventus,224,00:01:38.676,Pass,
,,,,,,,,,,,,,,,,1.398835,,,,,,,,,,,,,7a06476b-f11d-46b6-a78a-ea4e17df226d,88,,"[92.3, 0.1]",3879777,1,,,,,2.9333868,,,,,,"[78.1, 3.1]",,Low Pass,,14.513442,,,,,Daniele Rugani,6953.0,,,,,,Throw-in,1,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Wing Back,7,Juventus,224,['13c3471b-9e04-4c29-95f8-505f81ee0a3d'],49,,,,,,,,,,,,,,,,,Juventus,224,00:01:49.204,Pass,
,,,,,,,,,,,,,,,,1.885625,,,,,,,,,,,,,ef7cf5dd-415a-4965-a80c-aeb1fc77c3ca,91,,"[77.2, 6.5]",3879777,1,,,,,2.351244,,Right Foot,,,,"[57.1, 26.8]",,Ground Pass,,28.567465,,,,,Leonardo Bonucci,7173.0,,,,,,,1,From Throw In,Daniele Rugani,6953.0,Left Center Back,7,Juventus,224,['dac08d2e-4eff-446b-a261-70825f91d003'],52,,,,,,,,,,,,,,,,,Juventus,224,00:01:52.606,Pass,
,,,,,,,,,,,,,,,,2.031373,,,,,,,,,,,,,0996f54b-a56c-4d50-afe1-7d4c700edbf3,94,,"[58.4, 31.8]",3879777,1,,,,,0.69903344,,Right Foot,,,,"[83.5, 52.9]",,High Pass,,32.790546,,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Center Back,7,Juventus,224,['ca41ff4c-e414-44ff-a113-7696ad87955f'],55,,,,,,,,,,,,,,,,,Juventus,224,00:01:55.865,Pass,
,,,,,,,,,,,,,,,,0.478912,,,,,,,,,,,,,af8983c5-1052-4fe7-9976-e5a5ba122c0c,103,,"[83.5, 46.0]",3879777,2,,,,,0.2504431,fca583ff-81bd-4150-abea-1b80eb18f819,Left Foot,,,,"[87.8, 47.1]",,Ground Pass,,4.438468,,,,,Mario Mandžukić,5472.0,True,,,,,,1,From Throw In,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,7,Juventus,224,['e2a43f02-2f48-4830-9636-4e0cf1b0d43b'],0,,,,,,,,,,,,,,,,,Juventus,224,00:02:00.688,Pass,
,,,,,,,,,,,,,,,,2.567028,,,,,,,,,,,,,180428d9-14a2-417f-81d1-23c1591d79b1,108,,"[7.0, 44.1]",3879777,2,,True,,,-0.8337698,,Right Foot,,,,"[41.4, 6.2]",,High Pass,,51.18369,,,,,Federico Peluso,7118.0,,,,,,Goal Kick,1,From Goal Kick,Andrea Consigli,7132.0,Goalkeeper,8,Sassuolo,232,['53354880-20df-4714-b9ea-6fc931bb1c78'],26,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:26.337,Pass,
,,,,,,,,,,,,,,,,0.463141,,,,,,,,,,,,,ee1ba86e-4e92-40b0-be6a-274dad504269,111,,"[83.3, 80.0]",3879777,2,,True,,,-1.2390794,,,,,,"[89.5, 62.0]",,Low Pass,,19.037857,,,,,Mario Mandžukić,5472.0,,,,,,Throw-in,1,From Throw In,Juan Guillermo Cuadrado Bello,5689.0,Right Wing Back,9,Juventus,224,['caefc56a-b303-46e1-bed4-b178b1234009'],32,,,,,,,,,,,,,,,,,Juventus,224,00:02:32.747,Pass,
,,,,,,,,,,,,,,,,0.524642,,,,,,,,,,,,,ca66c62c-bea8-44f7-bd59-4c5ecc48be32,113,,"[89.5, 62.0]",3879777,2,,True,,,1.8323786,,Right Foot,,,,"[86.1, 74.7]",,Ground Pass,,13.1472435,,,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,,1,From Throw In,Mario Mandžukić,5472.0,Left Center Forward,9,Juventus,224,['401ba1d9-0dde-488d-ad59-31f0cd5142e6'],33,,,,,,,,,,,,,,,,,Juventus,224,00:02:33.931,Pass,
,,,,,,,,,,,,,,,,1.733658,,,,,,,,,,,,,b07d6117-71db-475c-b185-253694352e49,116,,"[84.8, 74.5]",3879777,2,,,,,-2.9736967,,Right Foot,,,,"[67.1, 71.5]",,Ground Pass,,17.952436,,,,,Andrea Barzagli,6943.0,,,,,,,1,From Throw In,Juan Guillermo Cuadrado Bello,5689.0,Right Wing Back,9,Juventus,224,['4a5b4509-f68d-4941-a14e-acad29de2598'],37,,,,,,,,,,,,,,,,,Juventus,224,00:02:37.922,Pass,
,,,,,,,,,,,,,,,,2.272167,,,,,,,,,,,,,87e3a707-2932-4b7b-b82b-58126bf5435d,118,,"[65.4, 70.4]",3879777,2,,,,,-2.4660704,,Right Foot,,,,"[49.8, 57.9]",,Ground Pass,,19.990248,,,,,Leonardo Bonucci,7173.0,,,,,,,1,From Throw In,Andrea Barzagli,6943.0,Right Center Back,9,Juventus,224,['1cecdd84-aef7-4ea0-9bd4-a653b7d88a9d'],39,,,,,,,,,,,,,,,,,Juventus,224,00:02:39.656,Pass,
,,,,,,,,,,,,,,,,2.690876,,,,,,,,,,,,,1274f7ed-ddf1-4881-aa02-cc047217c14e,122,,"[41.0, 49.5]",3879777,2,,,,,-1.0877255,,Left Foot,,,,"[65.6, 2.6]",,High Pass,,52.96008,,,,,Alex Sandro Lobo Silva,6945.0,,,True,,,,1,From Throw In,Leonardo Bonucci,7173.0,Center Back,9,Juventus,224,['a611adc5-dc54-4eb8-94a3-d2cd7bcdfb82'],43,,,,,,,,,,,,,,,,,Juventus,224,00:02:43.531,Pass,
,,,,,,,,,,,,,,,,1.500472,,,,,,,,,,,,,2e74e8cb-d480-4cc9-8f98-1390a3685858,133,,"[18.7, 80.0]",3879777,3,,True,,,-0.23109066,,,,,,"[47.6, 73.2]",,High Pass,,29.689224,,,Incomplete,,Diego Falcinelli,8093.0,,,,,,Throw-in,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,10,Sassuolo,232,"['5b192bde-ed2e-4d84-82ff-e61f052e8857', 'c7213a7e-1724-468c-a6a4-ec20ed12329b']",4,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:04.592,Pass,
,,,,,,,,,,,,,,,,1.097569,,,,,,,,,,,,,8e7d915d-7f6b-4fa0-9fcc-af51393ec4c8,136,,"[18.3, 64.5]",3879777,3,,,,,0.20675859,,Head,,,,"[38.8, 68.8]",,High Pass,,20.946121,,,,,Davide Biondini,10030.0,,,,,,Recovery,1,From Throw In,Luca Antei,10033.0,Right Center Back,10,Sassuolo,232,['d8818f76-0225-44c5-9b5d-20121b4ce19e'],9,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:09.423,Pass,
,,,,,,,,,,,,,,,,1.549097,,,,,,,,,,,,,d9de0043-523c-4db5-8099-161c2efdadf0,138,,"[38.8, 68.8]",3879777,3,,,,,-1.3345511,,Head,,,,"[42.7, 52.6]",,High Pass,,16.662832,,,,,Joseph Alfred Duncan,7698.0,,,,,,,1,From Throw In,Davide Biondini,10030.0,Right Center Midfield,10,Sassuolo,232,['c620bb3b-df25-438d-9af7-1391c8eea5d0'],10,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:10.641,Pass,
