50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.465113,,,,,,,,,,,,,60729452-1f92-4d42-adce-b6768b2fd3ee,510,,,"[48.4, 29.9]",3879863,11,,,,-1.1866269,,Right Foot,,,"[56.0, 11.1]",,Ground Pass,20.278067,,,,,Davide Brivio,31231.0,,,,,1,From Free Kick,Berat Djimsiti,7108.0,Left Center Back,22,Atalanta,228,['5a28e13b-902b-4003-8092-d35d48521323'],46,,,,,,,,,,,,,,,,Atalanta,228,00:11:46.395,Pass,
,,,,,,,,,,,,,,,1.4088,,,,,,,,,,,,,c2948861-e14e-4746-8f9c-dbeb82c2d892,513,,,"[56.3, 10.1]",3879863,11,,,,2.0136616,,Left Foot,,,"[48.0, 27.6]",,Ground Pass,19.36853,,,,,Berat Djimsiti,7108.0,,,,,1,From Free Kick,Davide Brivio,31231.0,Left Back,22,Atalanta,228,['c837a544-3008-42c5-8e0a-27f062fe5d34'],49,,,,,,,,,,,,,,,,Atalanta,228,00:11:49.483,Pass,
,,,,,,,,,,,,,,,1.668189,,,,,,,,,,,,,286f3252-3e01-46a8-a645-4409bc982dc3,516,,,"[48.0, 27.6]",3879863,11,,,,1.5101846,,Right Foot,,,"[50.3, 65.5]",,Ground Pass,37.969727,,,,,Luca Cigarini,8420.0,,,,,1,From Free Kick,Berat Djimsiti,7108.0,Left Center Back,22,Atalanta,228,['2631cb4d-57f4-4020-9f57-cb9ff54843b1'],52,,,,,,,,,,,,,,,,Atalanta,228,00:11:52.851,Pass,
,,,,,,,,,,,,,,,0.736243,,,,,,,,,,,,,d0a0be9c-5919-4692-a52c-6fd729be0b30,519,,,"[65.0, 70.2]",3879863,11,,,,0.92320526,,Right Foot,,,"[70.9, 78.0]",,Ground Pass,9.780082,,,,,Marco D''Alessandro,8184.0,,,,,1,From Free Kick,Luca Cigarini,8420.0,Right Defensive Midfield,22,Atalanta,228,['f4327bcb-cd4a-43ed-b0f7-48c41c1dd5fc'],59,,,,,,,,,,,,,,,,Atalanta,228,00:11:59.476,Pass,
,,,,,,,,,,,,,,,1.897921,,,,,,,,,,,,,aa507b3b-f436-4d81-b2e7-16753938c07d,523,,,"[69.5, 74.6]",3879863,12,,,,-2.6078844,,Right Foot,,,"[47.5, 61.6]",,Ground Pass,25.553865,,,,,Andrea Masiello,6992.0,,,,,1,From Free Kick,Marco D''Alessandro,8184.0,Right Wing,22,Atalanta,228,"['98322e04-6c10-49ba-ac34-9982da6494d8', 'c8bc44f0-5456-4476-91ae-9a1f7d4a7b3b']",2,,,,,,,,,,,,,,,,Atalanta,228,00:12:02.067,Pass,True
,,,,,,,,,,,,,,,2.536229,,,,,,,,,,,,,aa72c9b8-91ba-4566-b0df-7725011a648d,526,,,"[49.2, 59.0]",3879863,12,,,,-1.5933006,,Right Foot,,,"[48.5, 27.9]",,Ground Pass,31.107878,,,,,Berat Djimsiti,7108.0,,,,,1,From Free Kick,Andrea Masiello,6992.0,Right Center Back,22,Atalanta,228,['50382d45-4250-4d6f-a74d-3f174546447c'],4,,,,,,,,,,,,,,,,Atalanta,228,00:12:04.005,Pass,
,,,,,,,,,,,,,,,2.151115,,,,,,,,,,,,,50c02c35-4d8a-47ac-88d4-fc2fad418edb,529,,,"[48.5, 27.9]",3879863,12,,,,-0.74413717,,Right Foot,,,"[71.2, 7.0]",,Ground Pass,30.856117,,,,,Davide Brivio,31231.0,,,,,1,From Free Kick,Berat Djimsiti,7108.0,Left Center Back,22,Atalanta,228,['65aea137-6998-46fc-9166-df92cef26423'],6,,,,,,,,,,,,,,,,Atalanta,228,00:12:06.581,Pass,
,,,,,,,,,,,,,,,1.18736,,,,,,,,,,,,,2c40ee2a-16b6-4897-849f-fd2a67521ece,532,,,"[88.6, 5.4]",3879863,12,,,,0.10697264,,Left Foot,,,"[103.5, 7.0]",,Ground Pass,14.98566,,,,,Jasmin Kurtič,6941.0,,,,,1,From Free Kick,Davide Brivio,31231.0,Left Back,22,Atalanta,228,['4daff03e-f414-439f-b9d6-c5603219d67b'],12,,,,,,,,,,,,,,,,Atalanta,228,00:12:12.430,Pass,
,,,,,,,,,,,,,,,0.598779,,,,,,,,,,,,,2e9c96b7-fbc9-430e-ac91-b69dd5f68833,536,,,"[105.9, 7.3]",3879863,12,,,,-2.987274,,Right Foot,,,"[92.4, 5.2]",,Ground Pass,13.662357,,,,,Davide Brivio,31231.0,,,,,1,From Free Kick,Jasmin Kurtič,6941.0,Left Wing,22,Atalanta,228,"['0474ae9d-9222-43d8-9d47-492f211da04c', 'f050e6ba-fdf1-4171-9875-8b74526d760b']",14,,,,,,,,,,,,,,,,Atalanta,228,00:12:14.644,Pass,True
,,,,,,,,,,,,,,,1.704653,,,,,,,,,,,,,6a09760f-051f-4a3f-9319-a78dfbfd703c,538,,,"[91.7, 5.2]",3879863,12,,,,1.2378383,,Left Foot,,,"[100.0, 29.2]",,High Pass,25.394684,,,,,Marco Borriello,8871.0,,,,,1,From Free Kick,Davide Brivio,31231.0,Left Back,22,Atalanta,228,['0f1a3636-d9c8-4f69-ad8d-1f977832137b'],15,,,,,,,,,,,,,,,,Atalanta,228,00:12:15.243,Pass,
,,,,,,,,,,,,,,,1.311103,,,,,,,,,,,,,f3820bc6-65d6-4691-a26b-6d51496f64f7,543,,,"[28.9, 40.7]",3879863,12,,,,0.49394137,,Left Foot,,,"[41.9, 47.7]",,High Pass,14.764823,,,Incomplete,,Cyril Théréau,8272.0,,,,Recovery,1,From Free Kick,Emil Hallfreðsson,5512.0,Left Center Midfield,22,Atalanta,228,"['4b19b20d-2578-4fa4-a65f-20e5f880cc9b', '5637fb8a-4ee9-40c3-8e8a-7901c117b3b6']",20,,,,,,,,,,,,,,,,Udinese,230,00:12:20.946,Pass,
,,,,,,,,,,,,,,,1.491293,,,,,,,,,,,,,d438b7d3-6f1b-4b81-a577-94387b09f25b,548,,,"[72.6, 32.3]",3879863,12,,,,1.9287038,,Right Foot,,,"[63.1, 57.7]",,Low Pass,27.118444,,,,,Gianpaolo Bellini,386607.0,,,,,1,From Free Kick,Marten de Roon,6994.0,Left Defensive Midfield,22,Atalanta,228,['0d33ddf2-db75-4a06-a200-d55966591a9e'],23,,,,,,,,,,,,,,,,Atalanta,228,00:12:23.625,Pass,
,,,,,,,,,,,,,,,1.395147,,,,,,,,,,,,,bdb2fcee-4eb5-49a3-9c27-492300a69f19,551,,,"[69.3, 65.0]",3879863,12,,,,0.6605752,,Right Foot,,,"[84.1, 76.5]",,Ground Pass,18.742731,,,,,Marco D''Alessandro,8184.0,,,,,1,From Free Kick,Gianpaolo Bellini,386607.0,Right Back,22,Atalanta,228,['c3e535d9-1c6d-4f42-bc7d-d383f27b4e9d'],27,,,,,,,,,,,,,,,,Atalanta,228,00:12:27.666,Pass,
,,,,,,,,,,,,,,,2.680855,,,,,,,,,,,,,a6dd2ac9-0c7b-446d-9055-427def19ace4,556,,,"[27.4, 0.1]",3879863,12,True,,,0.39960703,,,,,"[48.0, 8.8]",,High Pass,22.361797,,,,,Zdravko Kuzmanović,6577.0,,,,Throw-in,1,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,23,Udinese,230,['52a75963-a7cb-44eb-93b4-51f6349c73d3'],40,,,,,,,,,,,,,,,,Udinese,230,00:12:40.826,Pass,
,,,,,,,,,,,,,,,1.18496,,,,,,,,,,,,,992e9f21-bb55-476e-9aba-382c011c3d96,560,,,"[64.3, 61.9]",3879863,12,,,,-2.300696,,Left Foot,,,"[57.5, 54.3]",,Ground Pass,10.198039,,,,,Marten de Roon,6994.0,,,,,1,Regular Play,Alessandro Diamanti,19847.0,Center Attacking Midfield,24,Atalanta,228,['7c90857b-17d6-4c31-a25d-e32a46746d69'],54,,,,,,,,,,,,,,,,Atalanta,228,00:12:54.282,Pass,
,,,,,,,,,,,,,,,1.463868,,,,,,,,,,,,,c2a729ed-2174-4063-bece-6a477dcc1dae,563,,,"[57.5, 53.2]",3879863,12,,,,-1.8259788,,Right Foot,,,"[51.5, 30.2]",,Ground Pass,23.769728,,,,,Davide Brivio,31231.0,,,,,1,Regular Play,Marten de Roon,6994.0,Left Defensive Midfield,24,Atalanta,228,['e23accdf-f2cb-4149-82b8-2eb72b421df0'],56,,,,,,,,,,,,,,,,Atalanta,228,00:12:56.092,Pass,
,,,,,,,,,,,,,,,1.335925,,,,,,,,,,,,,94ab4606-0c42-4646-9625-2be352b885dc,566,,,"[50.4, 29.9]",3879863,12,,,,0.89213383,,Left Foot,,,"[57.9, 39.2]",,Ground Pass,11.947385,,,,,Marten de Roon,6994.0,,,,,1,Regular Play,Davide Brivio,31231.0,Left Back,24,Atalanta,228,['0a4d09e7-4097-4da9-ac26-e9ae3de9ced8'],58,,,,,,,,,,,,,,,,Atalanta,228,00:12:58.771,Pass,
,,,,,,,,,,,,,,,1.167759,,,,,,,,,,,,,0d240774-a07b-4035-98e1-fd200beedae1,570,,,"[62.7, 40.2]",3879863,13,,,,1.9771501,,Left Foot,,,"[55.6, 56.7]",,Ground Pass,17.96274,,,,,Andrea Masiello,6992.0,,,,,1,Regular Play,Marten de Roon,6994.0,Left Defensive Midfield,24,Atalanta,228,['69c21d74-017b-417d-a998-013d2bb37a2e'],2,,,,,,,,,,,,,,,,Atalanta,228,00:13:02.345,Pass,
,,,,,,,,,,,,,,,0.703326,,,,,,,,,,,,,a631ec01-5dac-4bc0-bd56-7a65d8897576,573,,,"[56.7, 60.3]",3879863,13,,,,-0.10308161,,Right Foot,,,"[71.2, 58.8]",,Ground Pass,14.57738,,,Incomplete,,Marco D''Alessandro,8184.0,,,,,1,Regular Play,Andrea Masiello,6992.0,Right Center Back,24,Atalanta,228,"['be378dfa-95b7-42ad-9cf5-40574a681f2e', 'fd52c0e8-e504-4f9e-8130-0ad02bbd662f']",5,,,,,,,,,,,,,,,,Atalanta,228,00:13:05.343,Pass,
,,,,,,,,,,,,,,,0.76092,,,,,,,,,,,,,3997259a-ba2a-4faf-9d2e-a2113255bbf5,578,,,"[56.3, 4.2]",3879863,13,,,,2.252402,,Right Foot,,,"[52.0, 9.5]",,Ground Pass,6.824954,,,,,Cyril Théréau,8272.0,,,,,1,Regular Play,Danilo Larangeira,7799.0,Center Back,24,Atalanta,228,['a4c49e5f-eed6-4a2c-88a8-b6e60453cdd5'],11,,,,,,,,,,,,,,,,Udinese,230,00:13:11.368,Pass,
,,,,,,,,,,,,,,,0.745452,,,,,,,,,,,,,2c32c806-b5bb-4bf6-ae79-bd0dca31dae4,590,,,"[85.1, 75.9]",3879863,13,,,,-0.6739485,,Right Foot,,,"[100.5, 63.6]",,Ground Pass,19.709135,,,,,Marco Borriello,8871.0,,,,,1,Regular Play,Marco D''Alessandro,8184.0,Right Wing,24,Atalanta,228,['85fe14dc-f7a4-4516-9208-ef35047876d6'],18,,,,,,,,,,,,,,,,Atalanta,228,00:13:18.665,Pass,
,,,,,,,,,,,,,,,1.28559,,,,,,,,,,,,,f4ed7c08-3172-4030-9bbc-a75842ed1093,593,,,"[108.8, 69.4]",3879863,13,,,,-2.2425313,,Left Foot,,,"[99.1, 57.2]",,Ground Pass,15.586212,,,Incomplete,,Alessandro Diamanti,19847.0,,,,,1,Regular Play,Marco Borriello,8871.0,Center Forward,24,Atalanta,228,"['6d07150b-bfcf-4099-8618-ea7d05d9d432', 'a366f653-0082-470c-bee7-9e0eb531cb07']",24,,,,,,,,,,,,,,,,Atalanta,228,00:13:24.866,Pass,
,,,,,,,,,,,,,,,0.157429,,,,,,,,,,,,,b6c7938d-1e02-49be-8a8e-a719800ce851,609,,,"[97.2, 30.7]",3879863,13,,,,0.39852244,,Left Foot,,,"[101.0, 32.3]",,Ground Pass,4.1231055,,,Incomplete,,Marco Borriello,8871.0,,,,,1,Regular Play,Luca Cigarini,8420.0,Right Defensive Midfield,24,Atalanta,228,"['511634c1-9d41-4f12-948f-2f6b1e0b6b8f', '8da05d47-e462-4e04-8aee-8f8f1eafe56b']",35,,,,,,,,,,,,,,,,Atalanta,228,00:13:35.735,Pass,
,,,,,,,,,,,,,,,1.375189,,,,,,,,,,,,,b3da489e-70a7-4fbd-9b53-60ef51fd3781,621,,,"[98.1, 29.2]",3879863,13,,,,-1.9379702,,Left Foot,,,"[95.1, 21.4]",,Ground Pass,8.357033,,,,,Davide Brivio,31231.0,,,,Recovery,1,Regular Play,Marten de Roon,6994.0,Left Defensive Midfield,24,Atalanta,228,['ddc0e39c-13e7-4c7f-a9f3-29bc8a9dc3ff'],41,,,,,,,,,,,,,,,,Atalanta,228,00:13:41.145,Pass,
,,,,,,,,,,,,,,,1.181738,,,,,,,,,,,,,4e6035fe-3dd8-41bf-a322-b2e90662d7fd,624,,,"[94.1, 21.0]",3879863,13,,,,-1.427713,,Left Foot,,,"[95.8, 9.2]",,Ground Pass,11.921828,,,,,Jasmin Kurtič,6941.0,,,,,1,Regular Play,Davide Brivio,31231.0,Left Back,24,Atalanta,228,['81ab10cf-26d7-4c70-8f9f-506b0aad8ea6'],42,,,,,,,,,,,,,,,,Atalanta,228,00:13:42.523,Pass,
,,,,,,,,,,,,,,,0.730783,,,,,,,,,,,,,6c3d0112-8d31-4945-8a5e-a163c58c9947,627,,,"[93.9, 14.8]",3879863,13,,,,1.2467574,,Right Foot,,,"[98.3, 27.9]",,Ground Pass,13.81919,,,,,Marco D''Alessandro,8184.0,,,,,1,Regular Play,Jasmin Kurtič,6941.0,Left Wing,24,Atalanta,228,['e6a5216f-dd84-4b4e-9667-4b25e3f1ab26'],46,,,,,,,,,,,,,,,,Atalanta,228,00:13:46.573,Pass,
,,,,,,,,,,,,,,,0.254593,,,,,,,,,,,,,fb11fa6c-b713-41c4-9639-f6f9cc2cb589,630,,,"[99.3, 28.3]",3879863,13,,,,0.95864385,,Right Foot,,,"[102.6, 33.0]",,Ground Pass,5.7428217,,,Incomplete,,,,,,,,1,Regular Play,Marco D''Alessandro,8184.0,Right Wing,24,Atalanta,228,['49ae7668-f284-47f5-bb44-cb9d72b0462c'],47,,,,,,,,,,,,,,,,Atalanta,228,00:13:47.343,Pass,
,,,,,,,,,,,,,,,2.166413,,,,,,,,,,,,,78329542-9662-4b49-aecc-3b95ed20d93c,633,,,"[12.5, 43.7]",3879863,14,True,,,0.37523443,,Drop Kick,,,"[84.6, 72.1]",,High Pass,77.491745,,,,,Silvan Widmer,7796.0,,,,,1,Regular Play,Orestis Karnezis,3742.0,Goalkeeper,24,Atalanta,228,['e4814540-31a1-462d-bdd6-9e0f2862b308'],11,,,,,,,,,,,,,,,,Udinese,230,00:14:11.541,Pass,
,,,,,,,,,,,,,,,1.382178,,,,,,,,,,,,,4113057b-bea0-4d84-bb70-274aa4e57cae,635,,,"[84.9, 73.3]",3879863,14,,,,0.3644596,,Head,,,"[102.2, 79.9]",,Low Pass,18.516209,,,Out,,Duván Esteban Zapata Banguera,7017.0,,,,,1,Regular Play,Silvan Widmer,7796.0,Right Wing Back,24,Atalanta,228,['100ca3e2-940c-4e21-8398-95167bdd23bd'],13,,,,,,,,,,,,,,,,Udinese,230,00:14:13.707,Pass,
,,,,,,,,,,,,,,,1.243488,,,,,,,,,,,,,9d5a7cf8-ceeb-4cfc-88a4-d681cde7e7ca,637,,,"[26.5, 0.1]",3879863,14,,,,0.49663058,,,,,"[42.0, 8.5]",,Low Pass,17.629805,,,,,Alessandro Diamanti,19847.0,,,,Throw-in,1,From Throw In,Davide Brivio,31231.0,Left Back,25,Atalanta,228,['2dd8c3f6-92e4-4510-ac6d-1f0ceb738fdb'],26,,,,,,,,,,,,,,,,Atalanta,228,00:14:26.191,Pass,
,,,,,,,,,,,,,,,1.253782,,,,,,,,,,,,,fa466a75-dd57-4db9-b19f-a96722a27157,643,,,"[41.3, 23.1]",3879863,14,True,,,-1.0482109,,Right Foot,,,"[48.5, 10.6]",,Ground Pass,14.425325,,,,,Davide Brivio,31231.0,,,,Free Kick,1,From Free Kick,Berat Djimsiti,7108.0,Left Center Back,26,Atalanta,228,['d322794f-1994-478f-bbf2-129d5a8a9a66'],47,,,,,,,,,,,,,,,,Atalanta,228,00:14:47.877,Pass,
,,,,,,,,,,,,,,,1.02719,,,,,,,,,,,,,c567bd56-959e-419d-9b44-82e5929d8a04,645,,,"[50.6, 9.4]",3879863,14,,,,-0.28495735,,Left Foot,,,"[60.5, 6.5]",,Ground Pass,10.316007,,,,,Alessandro Diamanti,19847.0,,,,,1,From Free Kick,Davide Brivio,31231.0,Left Back,26,Atalanta,228,['442d5bd9-9839-4a33-9185-c99b11b3f224'],50,,,,,,,,,,,,,,,,Atalanta,228,00:14:50.182,Pass,
,,,,,,,,,,,,,,,0.98147,,,,,,,,,,,,,54d181a0-f89f-49db-9795-eb65607db770,648,,,"[58.4, 7.3]",3879863,14,,,,2.1966782,,Left Foot,,,"[45.1, 25.7]",,Ground Pass,22.703524,,,,,Marten de Roon,6994.0,,,,,1,From Free Kick,Alessandro Diamanti,19847.0,Center Attacking Midfield,26,Atalanta,228,['2e4e7c0c-1156-46e7-842e-f15423f8e982'],51,,,,,,,,,,,,,,,,Atalanta,228,00:14:51.809,Pass,
,,,,,,,,,,,,,,,2.606332,,,,,,,,,,,,,8a481775-ff8d-45ed-b6fe-3c42f8dcae63,651,,,"[48.2, 25.0]",3879863,14,,,,1.3931522,,Right Foot,,,"[57.5, 76.8]",,Low Pass,52.628223,,,,,Gianpaolo Bellini,386607.0,,True,,,1,From Free Kick,Marten de Roon,6994.0,Left Defensive Midfield,26,Atalanta,228,['ecf52e39-50b9-4a14-97d6-86bacc160519'],56,,,,,,,,,,,,,,,,Atalanta,228,00:14:56.146,Pass,
,,,,,,,,,,,,,,,1.135132,,,,,,,,,,,,,c30fab7a-5b28-4ddf-8bcc-a4879469703b,654,,,"[56.5, 76.1]",3879863,14,,,,0.071307465,,Left Foot,,,"[76.1, 77.5]",,Ground Pass,19.649937,,,,,Marco D''Alessandro,8184.0,,,,,1,From Free Kick,Gianpaolo Bellini,386607.0,Right Back,26,Atalanta,228,['238a4c29-ab9a-4516-aacb-7ff001fe5eec'],59,,,,,,,,,,,,,,,,Atalanta,228,00:14:59.738,Pass,
,,,,,,,,,,,,,,,1.007508,,,,,,,,,,,,,483670e2-8d87-4b9b-a0b0-0e5c90ec1b26,657,,,"[75.0, 77.8]",3879863,15,,,,-1.2329181,,Right Foot,,,"[77.6, 70.4]",,Ground Pass,7.8434687,,,,,Luca Cigarini,8420.0,,,,,1,From Free Kick,Marco D''Alessandro,8184.0,Right Wing,26,Atalanta,228,['ded1cf53-1aff-451e-b459-ff467110bdbb'],1,,,,,,,,,,,,,,,,Atalanta,228,00:15:01.079,Pass,
,,,,,,,,,,,,,,,2.790882,,,,,,,,,,,,,d43ef0b2-2b00-471a-8662-ee207ef9925d,660,,,"[77.8, 72.6]",3879863,15,,,,0.10827059,,Right Foot,,,"[105.4, 75.6]",,Ground Pass,27.762566,,,,,Marco D''Alessandro,8184.0,,,,,1,From Free Kick,Luca Cigarini,8420.0,Right Defensive Midfield,26,Atalanta,228,"['bfae1b16-3fb4-4f12-a1cd-9779b562278b', 'c66f080c-c781-429f-893e-06b8ea91fd72']",2,,,,,,,,,,,,,,,,Atalanta,228,00:15:02.086,Pass,True
,,,,,,,,,,,,,,,2.506249,,,,,,,,,,,,,0129565a-680f-47bb-b5cd-8a3a3303fb53,664,,,"[115.9, 69.5]",3879863,15,,,,-2.0625374,,Right Foot,True,,"[94.1, 28.8]",,High Pass,46.170662,,,,,Alessandro Diamanti,19847.0,,True,,,1,From Free Kick,Marco D''Alessandro,8184.0,Right Wing,26,Atalanta,228,"['8e1bd55a-3c6d-437a-858f-ff32d1ca5968', 'afd473eb-e519-486e-9c01-985e7d7c4e94']",6,,,,,,,,,,,,,,,,Atalanta,228,00:15:06.172,Pass,True
,,,,,,,,,,,,,,,1.493245,,,,,,,,,,,,,11885c7c-29ee-4503-bcff-c5ffa53f12f0,667,,,"[95.0, 28.3]",3879863,15,,,,-0.8455664,,Left Foot,,,"[106.7, 15.1]",,Ground Pass,17.638878,,,,,Davide Brivio,31231.0,,,,,1,From Free Kick,Alessandro Diamanti,19847.0,Center Attacking Midfield,26,Atalanta,228,['7cbb3d0f-022f-4d6e-b85d-34c401e0565d'],11,,,,,,,,,,,,,,,,Atalanta,228,00:15:11.522,Pass,
,,,,,,,,,,,,,,,1.262114,,,,,,,,,,,,,8e880a7b-bc54-48f4-a6d7-2b99c2667feb,670,,,"[106.7, 15.1]",3879863,15,,,,1.4337301,aa19ffa3-92de-46b7-b278-ea9d3279f2da,Left Foot,True,,"[110.3, 41.2]",,High Pass,26.347107,,,,,Marco Borriello,8871.0,True,,,,1,From Free Kick,Davide Brivio,31231.0,Left Back,26,Atalanta,228,['e58281ab-bde4-4ba9-8384-cf5db1ffb1c3'],13,,,,,,,,,,,,,,,,Atalanta,228,00:15:13.255,Pass,
,,,,,,,,,,,,,,,2.184041,,,,,,,,,,,,,fea01216-338e-4c3d-83e9-52a70de86821,675,,,"[10.2, 40.5]",3879863,15,True,,,0.9255393,,Keeper Arm,,,"[23.9, 58.7]",,Ground Pass,22.780035,,,,,Molla Wagué,3577.0,,,,,1,From Keeper,Orestis Karnezis,3742.0,Goalkeeper,27,Udinese,230,['d353a74c-5442-48ff-8c33-d7466ee450a6'],24,,,,,,,,,,,,,,,,Udinese,230,00:15:24.294,Pass,
,,,,,,,,,,,,,,,3.099102,,,,,,,,,,,,,9c69257f-d5bd-4486-b696-7e114225f134,677,,,"[41.6, 62.6]",3879863,15,,,,-0.13502249,,Right Foot,,,"[94.6, 55.4]",,High Pass,53.48682,,,Incomplete,,Cyril Théréau,8272.0,,,,,1,From Keeper,Molla Wagué,3577.0,Right Center Back,27,Udinese,230,"['76ad2be1-ee53-411e-b14c-10c79873a0ff', 'd64ecfef-b454-4b15-8c4f-70b3addc0300']",31,,,,,,,,,,,,,,,,Udinese,230,00:15:31.648,Pass,
,,,,,,,,,,,,,,,2.090692,,,,,,,,,,,,,d64ecfef-b454-4b15-8c4f-70b3addc0300,679,,,"[25.5, 24.7]",3879863,15,,,,-1.7200059,,Head,,,"[23.2, 9.4]",,High Pass,15.47191,,,,,Davide Brivio,31231.0,,,,Recovery,1,Regular Play,Berat Djimsiti,7108.0,Left Center Back,28,Atalanta,228,"['9c69257f-d5bd-4486-b696-7e114225f134', 'c9b565db-b632-40ea-9120-f8355495321b']",34,,,,,,,,,,,,,,,,Atalanta,228,00:15:34.747,Pass,
,,,,,,,,,,,,,,,1.784507,,,,,,,,,,,,,f4afcf0f-fd3e-4ffd-9fd0-115f78032256,682,,,"[21.3, 9.1]",3879863,15,,,,0.029511724,,Left Foot,,,"[48.4, 9.9]",,High Pass,27.111805,,,,,Jasmin Kurtič,6941.0,,,,,1,Regular Play,Davide Brivio,31231.0,Left Back,28,Atalanta,228,['eb52fc0c-ddcd-453a-9ce8-f6e8edae1c93'],38,,,,,,,,,,,,,,,,Atalanta,228,00:15:38.076,Pass,
,,,,,,,,,,,,,,,0.55045,,,,,,,,,,,,,2a3aa73e-9000-42ce-ac0a-5ba7b5af77e9,687,,,"[48.7, 6.3]",3879863,15,,,,1.1719546,,Right Foot,,,"[54.6, 20.3]",,Ground Pass,15.192432,,,,,Alessandro Diamanti,19847.0,,,,,1,Regular Play,Jasmin Kurtič,6941.0,Left Wing,28,Atalanta,228,['1955c09e-30e7-44ad-b51a-750996946b2a'],43,,,,,,,,,,,,,,,,Atalanta,228,00:15:43.297,Pass,
,,,,,,,,,,,,,,,0.179874,,,,,,,,,,,,,fbf7633d-8d1b-4d38-adf0-1c0041b1e1a2,689,,,"[55.3, 20.5]",3879863,15,,,,-1.0516502,,Left Foot,,,"[56.9, 17.7]",,Ground Pass,3.224903,,,Incomplete,,,,,,,,1,Regular Play,Alessandro Diamanti,19847.0,Center Attacking Midfield,28,Atalanta,228,['6e125d2e-1f6a-4b07-b197-bc51d56d5ffd'],43,,,,,,,,,,,,,,,,Atalanta,228,00:15:43.847,Pass,
,,,,,,,,,,,,,,,2.283818,,,,,,,,,,,,,864b2681-13c2-4b75-8825-0fdb07cdf71a,692,,,"[48.2, 0.1]",3879863,17,True,,,1.8715483,,,,,"[36.6, 37.5]",,Low Pass,39.15763,,,,,Andrea Masiello,6992.0,,,,Throw-in,1,From Throw In,Davide Brivio,31231.0,Left Back,29,Atalanta,228,['d4a61ef8-e2c5-4c39-b05f-b6912df0550c'],2,,,,,,,,,,,,,,,,Atalanta,228,00:17:02.937,Pass,
,,,,,,,,,,,,,,,1.641492,,,,,,,,,,,,,0189dc3b-2d28-40ff-b2da-763eae0c621e,695,,,"[39.4, 41.3]",3879863,17,True,,,1.1845133,,Right Foot,,,"[50.3, 68.1]",,Ground Pass,28.931816,,,,,Gianpaolo Bellini,386607.0,,,,,1,From Throw In,Andrea Masiello,6992.0,Right Center Back,29,Atalanta,228,['a6ace428-3f04-471a-8156-fa6eeb038d13'],7,,,,,,,,,,,,,,,,Atalanta,228,00:17:07.333,Pass,
,,,,,,,,,,,,,,,1.236753,,,,,,,,,,,,,247dfbea-b7f8-4320-acf6-46bdb4bc0597,697,,,"[51.7, 65.7]",3879863,17,,,,-1.6092389,,Right Foot,,,"[51.5, 60.5]",,Ground Pass,5.2038445,,,,,Luca Cigarini,8420.0,,,,,1,From Throw In,Gianpaolo Bellini,386607.0,Right Back,29,Atalanta,228,['5e129133-f7ea-430a-8dfd-3b58ed48223f'],9,,,,,,,,,,,,,,,,Atalanta,228,00:17:09.416,Pass,
,,,,,,,,,,,,,,,1.47361,,,,,,,,,,,,,e8993d05-f42b-4492-aa7f-d8650ec61263,701,,,"[65.0, 67.8]",3879863,17,,,,0.7309067,,Right Foot,,,"[76.6, 78.2]",,Ground Pass,15.5794735,,,,,Gianpaolo Bellini,386607.0,,,,,1,From Throw In,Luca Cigarini,8420.0,Right Defensive Midfield,29,Atalanta,228,"['f409706a-9601-4b32-a48f-90719478cf42', 'f669a37e-dbf9-4733-be8a-953586064e6a']",15,,,,,,,,,,,,,,,,Atalanta,228,00:17:15.450,Pass,True
,,,,,,,,,,,,,,,0.623857,,,,,,,,,,,,,d88b94d3-6571-4733-833a-35d6645e262b,704,,,"[76.6, 77.8]",3879863,17,,,,0.0,,Right Foot,,,"[84.4, 77.8]",,Ground Pass,7.8,,,,,Marco D''Alessandro,8184.0,,,,,1,From Throw In,Gianpaolo Bellini,386607.0,Right Back,29,Atalanta,228,['2f19d73f-5c38-4343-a1ad-1a920e22cb8e'],17,,,,,,,,,,,,,,,,Atalanta,228,00:17:17.649,Pass,
