bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,549c2cd8-ac6d-48ea-b157-8e804d3bc7e4,1,,,3879728,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bologna,240,,0,,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 12475, 'name': 'Angelo Esmael da Costa Júnior'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 30745, 'name': 'Daniele Gastaldello'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 28}, {'player': {'id': 8849, 'name': 'Domenico Maietta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 25}, {'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 8280, 'name': 'Godfred Donsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 30}, {'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 26}, {'player': {'id': 7775, 'name': 'Emanuele Giaccherini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 8103, 'name': 'Mattia Destro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Bologna,240,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,64271e27-f5d9-4b8b-b568-05acd7ffb02c,2,,,3879728,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bologna,240,,0,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3112, 'name': 'Anton Ciprian Tătărușanu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 12}, {'player': {'id': 6830, 'name': 'Facundo Sebastián Roncaglia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 32}, {'player': {'id': 25931, 'name': 'Gonzalo Javier Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 8275, 'name': 'Davide Astori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 13}, {'player': {'id': 11516, 'name': 'Manuel Pasqual'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 5255, 'name': 'Matías Vecino Falero'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 26192, 'name': 'Matías Ariel Fernández Fernández'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 6658, 'name': 'Cristian Tello Herrera'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 27}, {'player': {'id': 7125, 'name': 'Khouma El Hadji Babacar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 30}]}",Fiorentina,239,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,63b27e30-1e04-4700-b8d3-84b81e03a890,3,,,3879728,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bologna,240,['08ef13bb-a33f-40d1-8f24-41e26a7667d6'],0,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,08ef13bb-a33f-40d1-8f24-41e26a7667d6,4,,,3879728,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bologna,240,['63b27e30-1e04-4700-b8d3-84b81e03a890'],0,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0bb56183-21a4-4d19-9ae2-7737cd195c1b,2039,,,3879728,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,90,Bologna,240,['776a3b49-bbd1-4f04-85dd-5e4fd2339ff0'],0,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,776a3b49-bbd1-4f04-85dd-5e4fd2339ff0,2040,,,3879728,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,90,Bologna,240,['0bb56183-21a4-4d19-9ae2-7737cd195c1b'],0,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.544956,,,,,,,,,,,,93c7c91f-3efb-41ab-8b1e-91ecfdc221e3,5,,"[61.0, 40.1]",3879728,0,,,,,-1.1659045,,Left Foot,,,,"[61.6, 38.7]",,Ground Pass,,1.5231546,,,Saphir Sliti Taïder,8851.0,,,,,Kick Off,1,From Kick Off,Emanuele Giaccherini,7775.0,Left Wing,2,Bologna,240,['8ea98563-3ba8-4da0-9928-fba675d75d14'],0,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:00.217,Pass,
,,,,,,,,,,,,,,,,,,1.498547,,,,,,,,,,,,181b3faa-8d1d-4fea-9726-c1a779f3aaba,8,,"[61.9, 39.3]",3879728,0,,,,,-3.1180675,,Right Foot,,,,"[36.4, 38.7]",,Ground Pass,,25.507057,,,Domenico Maietta,8849.0,,,,,,1,From Kick Off,Saphir Sliti Taïder,8851.0,Left Center Midfield,2,Bologna,240,['8a0b3eba-49ff-4c04-a85a-617859b24de7'],0,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:00.771,Pass,
,,,,,,,,,,,,,,,,,,1.144568,,,,,,,,,,,,b3dcbe79-6fb7-4c46-b5cc-ef2511ff8b0d,10,,"[37.9, 38.5]",3879728,0,,,,,2.1692152,,Right Foot,,,,"[34.9, 42.9]",,Ground Pass,,5.325411,,,Daniele Gastaldello,30745.0,,,,,,1,From Kick Off,Domenico Maietta,8849.0,Left Center Back,2,Bologna,240,['2afc16c4-15f9-4e95-968c-d439be3c5773'],2,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:02.270,Pass,
,,,,,,,,,,,,,,,,,,2.253643,,,,,,,,,,,,5645a3a5-cafc-477a-adcd-0f5b6743c9dd,12,,"[34.9, 42.9]",3879728,0,,,,,-0.77830607,,Right Foot,,,,"[70.4, 7.9]",,High Pass,,49.852283,Incomplete,,Adam Masina,7169.0,,,,,,1,From Kick Off,Daniele Gastaldello,30745.0,Right Center Back,2,Bologna,240,"['d108f481-9493-4170-9e79-232ad5c39355', 'f7e3e23d-1ee5-443c-bcb6-dddf2f6d80f7']",3,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:03.414,Pass,
