50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.876133,,,,,,,,,,,,,c11a71af-8bd4-44f4-b08d-3b4651b302d9,16,,"[16.4, 39.5]",3879590,0,,,,,-1.4190311,,Right Foot,,"[20.3, 14.0]",,Ground Pass,,25.79651,,,,Emiliano Moretti,7476.0,,,,,,1,From Kick Off,Kamil Glik,3034.0,Center Back,2,Torino,241,['aea39510-dbba-4247-9f7d-de7210e10d50'],7,,,,,,,,,,,,,,,,,Torino,241,00:00:07.591,Pass,
,,,,,,,,,,,,,,,,,1.344324,,,,,,,,,,,,,d5eda7f1-fc76-4c50-b1f2-99068566261c,19,,"[20.3, 14.0]",3879590,0,,,,,-0.94147867,,Left Foot,,"[28.6, 2.6]",,Ground Pass,,14.1014185,,,,Cristian Molinaro,7479.0,,,,,,1,From Kick Off,Emiliano Moretti,7476.0,Left Center Back,2,Torino,241,['1cbd6706-4266-425f-90e8-d94b6615692d'],9,,,,,,,,,,,,,,,,,Torino,241,00:00:09.620,Pass,
,,,,,,,,,,,,,,,,,2.596282,,,,,,,,,,,,,95622f0f-500d-4b88-8b72-f86716576a3a,23,,"[24.3, 18.7]",3879590,0,,,,,2.2281854,,Left Foot,,"[6.7, 41.5]",,Ground Pass,,28.802778,,,,Daniele Padelli,34881.0,,,,,,1,From Kick Off,Cristian Molinaro,7479.0,Left Wing Back,2,Torino,241,['aa4fc971-a5cd-42ca-9719-6cc618335d77'],15,,,,,,,,,,,,,,,,,Torino,241,00:00:15.597,Pass,
,,,,,,,,,,,,,,,,,1.643906,,,,,,,,,,,,,957b8da3-b19d-48b7-8b9a-ce36b9e4f411,25,,"[6.7, 41.5]",3879590,0,,,,,1.3584503,,Left Foot,,"[11.4, 63.3]",,Ground Pass,,22.300898,,,,Cesare Bovo,40427.0,,,,,,1,From Kick Off,Daniele Padelli,34881.0,Goalkeeper,2,Torino,241,['d437b7d0-1bad-4bb5-be5a-a02f921bc6c5'],18,,,,,,,,,,,,,,,,,Torino,241,00:00:18.194,Pass,
,,,,,,,,,,,,,,,,,1.220785,,,,,,,,,,,,,4079f27b-1111-4107-874c-69ac5590f48b,28,,"[11.4, 63.3]",3879590,0,,,,,0.7495829,,Left Foot,,"[27.3, 78.1]",,Low Pass,,21.722109,,,,Davide Zappacosta,3660.0,,,,,,1,From Kick Off,Cesare Bovo,40427.0,Right Center Back,2,Torino,241,['d279b599-f6ec-4e13-aadf-5ce88f78dfed'],19,,,,,,,,,,,,,,,,,Torino,241,00:00:19.917,Pass,
,,,,,,,,,,,,,,,,,1.780727,,,,,,,,,,,,,a0fc46ed-6de6-4410-95af-456036dad86a,37,,"[40.0, 77.4]",3879590,0,,,,,0.16623682,,Right Foot,,"[54.9, 79.9]",,High Pass,,15.108275,,Out,,Davide Zappacosta,3660.0,,,,,,1,From Kick Off,Afriyie Acquah,7474.0,Right Center Midfield,2,Torino,241,['92e7d125-2762-45af-bf1f-8b370205902b'],24,,,,,,,,,,,,,,,,,Torino,241,00:00:24.933,Pass,
,,,,,,,,,,,,,,,,,1.292589,,,,,,,,,,,,,4f39db82-2f4f-4002-b5ad-ebb64f92a942,39,,"[62.8, 0.1]",3879590,0,,,,,2.7494738,,,,"[49.5, 5.6]",,High Pass,,14.392359,,,,Cristian Daniel Ansaldi,7464.0,,,,,Throw-in,1,From Throw In,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,3,Genoa,233,['233b6d61-993a-47b3-8024-e4913a24f9df'],32,,,,,,,,,,,,,,,,,Genoa,233,00:00:32.366,Pass,
,,,,,,,,,,,,,,,,,2.074582,,,,,,,,,,,,,721d379d-a6da-40e3-81bb-f5d19c9c2ed7,42,,"[44.8, 7.9]",3879590,0,,,,,2.1626194,,Right Foot,,"[28.6, 32.0]",,Ground Pass,,29.038767,,,,Ezequiel Muñoz,6894.0,,,,,,1,From Throw In,Cristian Daniel Ansaldi,7464.0,Left Center Back,3,Genoa,233,['d4ce07ee-aa18-47f8-8f46-5925b3238070'],35,,,,,,,,,,,,,,,,,Genoa,233,00:00:35.809,Pass,
,,,,,,,,,,,,,,,,,1.747996,,,,,,,,,,,,,8cc58605-9b48-4264-a22c-83d68af5433e,45,,"[32.7, 34.3]",3879590,0,,,,,1.4640607,,Left Foot,,"[35.4, 59.5]",,Ground Pass,,25.34423,,,,Armando Izzo,9940.0,,,,,,1,From Throw In,Ezequiel Muñoz,6894.0,Center Back,3,Genoa,233,['c670858d-a0db-4afe-85d5-aab7ac510673'],39,,,,,,,,,,,,,,,,,Genoa,233,00:00:39.198,Pass,
,,,,,,,,,,,,,,,,,1.085488,,,,,,,,,,,,,657ed473-3303-44be-a476-15cfc314318c,48,,"[46.4, 62.5]",3879590,0,,,,,-1.8409495,,Right Foot,,"[42.8, 49.5]",,Ground Pass,,13.489255,,,,Ezequiel Muñoz,6894.0,,,,,,1,From Throw In,Armando Izzo,9940.0,Right Center Back,3,Genoa,233,['51e06c97-cef2-41ac-a9e2-577aa2c394aa'],44,,,,,,,,,,,,,,,,,Genoa,233,00:00:44.454,Pass,
,,,,,,,,,,,,,,,,,1.679241,,,,,,,,,,,,,10e1e995-f69e-49cd-8713-0bb178708b9b,51,,"[51.6, 40.6]",3879590,0,,,,,-1.5448762,,Right Foot,,"[52.3, 13.6]",,Ground Pass,,27.009073,,,,Cristian Daniel Ansaldi,7464.0,,,,,,1,From Throw In,Ezequiel Muñoz,6894.0,Center Back,3,Genoa,233,['2d81b567-770d-4e2a-a19b-468035ac2ba0'],47,,,,,,,,,,,,,,,,,Genoa,233,00:00:47.991,Pass,
,,,,,,,,,,,,,,,,,0.985949,,,,,,,,,,,,,534a2733-a476-4e96-984a-d4864211c829,54,,"[54.1, 12.2]",3879590,0,,,,,-0.90218276,,Right Foot,,"[62.0, 2.2]",,Ground Pass,,12.744019,,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,1,From Throw In,Cristian Daniel Ansaldi,7464.0,Left Center Back,3,Genoa,233,['0d74e000-0280-4542-beeb-680855137d41'],50,,,,,,,,,,,,,,,,,Genoa,233,00:00:50.471,Pass,
,,,,,,,,,,,,,,,,,1.953368,,,,,,,,,,,,,07dbc0c8-d289-48fd-ae68-d76928d4b118,57,,"[60.7, 3.3]",3879590,0,,,,,2.287074,,Left Foot,,"[48.6, 17.2]",,Ground Pass,,18.428782,,,,Cristian Daniel Ansaldi,7464.0,,,,,,1,From Throw In,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,3,Genoa,233,['ebcafe09-1e62-4efc-9406-a55d2fb17498'],52,,,,,,,,,,,,,,,,,Genoa,233,00:00:52.067,Pass,
,,,,,,,,,,,,,,,,,2.298054,,,,,,,,,,,,,eda59a7b-dacd-4e92-8011-3efa14e9102c,60,,"[48.6, 17.2]",3879590,0,,,,,0.1116033,,Right Foot,,"[83.4, 21.1]",,High Pass,,35.017853,,Incomplete,,Leonardo Pavoletti,8180.0,,,,,,1,From Throw In,Cristian Daniel Ansaldi,7464.0,Left Center Back,3,Genoa,233,"['041b280b-e136-4336-8806-4ba8f485ec63', 'c13e4b29-4f91-4ac4-b492-b545ddcff496']",54,,,,,,,,,,,,,,,,,Genoa,233,00:00:54.137,Pass,
,,,,,,,,,,,,,,,,,1.74397,,,,,,,,,,,,,041b280b-e136-4336-8806-4ba8f485ec63,62,,"[36.7, 59.0]",3879590,0,,,,,0.19650508,,Head,,"[58.3, 63.3]",,High Pass,,22.023851,,Incomplete,,Afriyie Acquah,7474.0,,,,,Recovery,1,From Throw In,Giuseppe Vives,40430.0,Center Defensive Midfield,3,Genoa,233,"['87468b80-1272-4982-8b11-417a5b696120', 'be4b5bf4-d2eb-4aff-be25-9ef9e2d03f3f', 'eda59a7b-dacd-4e92-8011-3efa14e9102c']",56,,,,,,,,,,,,,,,,,Torino,241,00:00:56.435,Pass,
,,,,,,,,,,,,,,,,,1.418579,,,,,,,,,,,,,33436732-8812-45fa-9c6f-3b29fdb67470,66,,"[48.4, 21.6]",3879590,1,,,,,2.6644778,,Left Foot,,"[36.6, 27.7]",,Ground Pass,,13.283448,,,,Ezequiel Muñoz,6894.0,,,,,,1,From Throw In,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,3,Genoa,233,['24bc7570-4876-4e6e-9bb4-f31fac144b88'],1,,,,,,,,,,,,,,,,,Genoa,233,00:01:01.265,Pass,
,,,,,,,,,,,,,,,,,1.298496,,,,,,,,,,,,,29cca677-a0c2-43b2-a2b1-d18df57b02b0,69,,"[38.0, 30.5]",3879590,1,,,,,1.4586409,,Right Foot,,"[41.3, 59.8]",,Ground Pass,,29.48525,,,,Armando Izzo,9940.0,,,,,,1,From Throw In,Ezequiel Muñoz,6894.0,Center Back,3,Genoa,233,['3678f95b-c59a-4e98-b552-bd66d1f94c6f'],4,,,,,,,,,,,,,,,,,Genoa,233,00:01:04.009,Pass,
,,,,,,,,,,,,,,,,,1.039126,,,,,,,,,,,,,44b19c66-a515-4faf-9f01-ab29eaf26259,72,,"[44.4, 60.3]",3879590,1,,,,,-0.32314524,,Right Foot,,"[65.9, 53.1]",,Ground Pass,,22.673553,,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,1,From Throw In,Armando Izzo,9940.0,Right Center Back,3,Genoa,233,['a04ecc63-85de-4314-a259-4a024b28fb57'],6,,,,,,,,,,,,,,,,,Genoa,233,00:01:06.608,Pass,
,,,,,,,,,,,,,,,,,1.196782,,,,,,,,,,,,,85993151-4ae7-425c-bed5-d21636056c1d,80,,"[80.8, 24.8]",3879590,1,,,,,1.4870234,,Right Foot,,"[81.9, 37.9]",,Ground Pass,,13.146102,,,,Maximiliano Gastón López,8193.0,,,,,,1,From Throw In,Marco Benassi,7149.0,Left Center Midfield,3,Genoa,233,['a6196c0c-eb6a-4e08-8bc3-d6466419171a'],15,,,,,,,,,,,,,,,,,Torino,241,00:01:15.870,Pass,
,,,,,,,,,,,,,,,,,1.840012,,,,,,,,,,,,,8c5f81c8-90ef-4b9e-bf66-218ae51b5cf4,83,,"[82.6, 35.6]",3879590,1,,,,,-1.1146113,,Left Foot,,"[95.8, 8.7]",,Ground Pass,,29.964146,,Incomplete,,Cristian Molinaro,7479.0,,,,,,1,From Throw In,Maximiliano Gastón López,8193.0,Right Center Forward,3,Genoa,233,"['1ac84e8b-97c7-4e6b-b390-48d0462cdeca', '4bf4bc81-607b-4810-9d9a-b06da65f09e6']",17,,,,,,,,,,,,,,,,,Torino,241,00:01:17.866,Pass,
,,,,,,,,,,,,,,,,,2.419944,,,,,,,,,,,,,1ac84e8b-97c7-4e6b-b390-48d0462cdeca,85,,"[24.3, 71.4]",3879590,1,,,,,0.12970254,,Right Foot,,"[45.0, 74.1]",,Ground Pass,,20.875345,,,,Jules Olivier Ntcham,10530.0,,,,,Recovery,1,From Throw In,Diogo José Rosário Gomes Figueiras,10881.0,Right Wing Back,3,Genoa,233,"['8c5f81c8-90ef-4b9e-bf66-218ae51b5cf4', 'ab4a6640-0736-4636-9076-d6f8e64f515f']",19,,,,,,,,,,,,,,,,,Genoa,233,00:01:19.706,Pass,
,,,,,,,,,,,,,,,,,1.855465,,,,,,,,,,,,,0cb4b11d-c098-42a7-8e5d-d720d33e3834,88,,"[75.2, 71.2]",3879590,1,,,,,-1.1760052,,Right Foot,,"[88.2, 40.0]",,Ground Pass,,33.8,,Incomplete,,Leonardo Pavoletti,8180.0,,,,,,1,From Throw In,Jules Olivier Ntcham,10530.0,Right Wing,3,Genoa,233,"['09afe648-afce-4a81-82a3-b683753d34c5', '1e63e09a-07e4-4247-b537-c68ca4176b94']",26,,,,,,,,,,,,,,,,,Genoa,233,00:01:26.362,Pass,
,,,,,,,,,,,,,,,,,5.373488,,,,,,,,,,,,,ddb57f4a-c27e-45b1-aa33-f1e657cfb1f8,93,,"[37.8, 42.8]",3879590,1,,,,,0.24397431,,Right Foot,,"[108.1, 60.3]",,High Pass,,72.44543,,,,Andrea Belotti,7471.0,,,,,,1,From Throw In,Cesare Bovo,40427.0,Right Center Back,3,Genoa,233,"['1f649479-48ae-4b87-b103-0bf1f17642c9', 'cb51461b-e00e-4e96-b269-582ac5726a1a']",29,,,,,,,,,,,,,,,,,Torino,241,00:01:29.983,Pass,True
,,,,,,,,,,,,,,,,,2.650325,,,,,,,,,,,,,8edc214d-977d-4bc2-ac04-95db7c1e6068,96,,"[108.1, 60.3]",3879590,1,,,,,-1.7528248,,Right Foot,True,"[101.4, 23.9]",,Low Pass,,37.011486,,Incomplete,,Maximiliano Gastón López,8193.0,,,,,,1,From Throw In,Andrea Belotti,7471.0,Left Center Forward,3,Genoa,233,"['044ca470-dd5d-4754-9011-c5128121ddff', '4c8897a9-34ae-43bb-ac9c-02576745186c']",35,,,,,,,,,,,,,,,,,Torino,241,00:01:35.476,Pass,
,,,,,,,,,,,,,,,,,0.940728,,,,,,,,,,,,,ff087a5a-1a17-48ac-9af5-c10414a20816,100,,"[28.2, 62.0]",3879590,1,,,,,-1.3574277,,Right Foot,,"[29.5, 56.0]",,Ground Pass,,6.1392183,,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,1,From Throw In,Diogo José Rosário Gomes Figueiras,10881.0,Right Wing Back,3,Genoa,233,['686aac7b-8611-4de1-966a-fe5d549f00d2'],40,,,,,,,,,,,,,,,,,Genoa,233,00:01:40.675,Pass,
,,,,,,,,,,,,,,,,,1.204561,,,,,,,,,,,,,4f2122d6-b682-4a23-bf25-e1671820400b,103,,"[37.0, 56.4]",3879590,1,,,,,-1.2515903,,Left Foot,,"[40.9, 44.6]",,Ground Pass,,12.427792,,,,Alberto Facundo Costa,26728.0,,,,,,1,From Throw In,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,3,Genoa,233,['1f461a4a-c9a7-4bbb-8e33-4dfa7f135eaa'],43,,,,,,,,,,,,,,,,,Genoa,233,00:01:43.491,Pass,
,,,,,,,,,,,,,,,,,2.054132,,,,,,,,,,,,,30d593a2-dd7f-4a95-a5a0-4e26364fb989,106,,"[62.7, 44.3]",3879590,1,,,,,1.4284433,,Left Foot,,"[67.1, 75.0]",,Ground Pass,,31.013706,,,,Diogo José Rosário Gomes Figueiras,10881.0,,,,,,1,From Throw In,Alberto Facundo Costa,26728.0,Left Defensive Midfield,3,Genoa,233,['6eee4f6d-86bb-4b52-975f-df52ca2ae198'],51,,,,,,,,,,,,,,,,,Genoa,233,00:01:51.392,Pass,
,,,,,,,,,,,,,,,,,0.969043,,,,,,,,,,,,,64a4636a-c0bc-4c6a-b167-73a811ce13dc,109,,"[67.1, 75.0]",3879590,1,,,,,-2.2281854,,Right Foot,,"[62.7, 69.3]",,Ground Pass,,7.2006946,,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,1,From Throw In,Diogo José Rosário Gomes Figueiras,10881.0,Right Wing Back,3,Genoa,233,['ce4c2486-baf7-40e8-b10d-9d34daff49ae'],55,,,,,,,,,,,,,,,,,Genoa,233,00:01:55.391,Pass,
,,,,,,,,,,,,,,,,,0.764901,,,,,,,,,,,,,d4958ecb-19f2-42d6-b661-9ec6b0b4a927,112,,"[62.7, 69.3]",3879590,1,,,,,1.5707964,,Right Foot,,"[62.7, 74.8]",,Ground Pass,,5.5,,,,Diogo José Rosário Gomes Figueiras,10881.0,,,,,,1,From Throw In,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,3,Genoa,233,['b0410482-00db-463d-b07b-f7bd19fa5d0b'],56,,,,,,,,,,,,,,,,,Genoa,233,00:01:56.480,Pass,
,,,,,,,,,,,,,,,,,1.60133,,,,,,,,,,,,,1bcabd37-b536-4b9c-8ab0-01d6fdf992e6,115,,"[62.7, 74.8]",3879590,1,,,,,-2.689729,,Right Foot,,"[38.8, 63.2]",,Ground Pass,,26.566332,,,,Armando Izzo,9940.0,,,,,,1,From Throw In,Diogo José Rosário Gomes Figueiras,10881.0,Right Wing Back,3,Genoa,233,['84a72cd6-0891-4757-b8d9-f38cd907f044'],57,,,,,,,,,,,,,,,,,Genoa,233,00:01:57.285,Pass,
,,,,,,,,,,,,,,,,,1.335505,,,,,,,,,,,,,718b177b-8089-4a19-b715-092a447cfab3,118,,"[42.0, 61.4]",3879590,2,,,,,-1.6006383,,Right Foot,,"[41.4, 41.3]",,Ground Pass,,20.108953,,,,Ezequiel Muñoz,6894.0,,,,,,1,From Throw In,Armando Izzo,9940.0,Right Center Back,3,Genoa,233,['d1342478-1fda-42e5-8efc-cd78dc11ef5a'],0,,,,,,,,,,,,,,,,,Genoa,233,00:02:00.759,Pass,
,,,,,,,,,,,,,,,,,1.986553,,,,,,,,,,,,,6cbebba8-9177-4285-b66c-b49b14208633,121,,"[55.0, 34.1]",3879590,2,,,,,-1.3898196,,Right Foot,,"[59.3, 10.6]",,Ground Pass,,23.890165,,,,Cristian Daniel Ansaldi,7464.0,,,,,,1,From Throw In,Ezequiel Muñoz,6894.0,Center Back,3,Genoa,233,['7b73c5a3-8efe-4f65-9803-a02c76952015'],5,,,,,,,,,,,,,,,,,Genoa,233,00:02:05.177,Pass,
,,,,,,,,,,,,,,,,,0.195934,,,,,,,,,,,,,bf8d4ec9-bcd6-4992-acde-cd61c676e5b6,124,,"[59.4, 7.2]",3879590,2,,,,,0.24497867,,Left Foot,,"[63.0, 8.1]",,Ground Pass,,3.7107952,,Incomplete,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,1,From Throw In,Cristian Daniel Ansaldi,7464.0,Left Center Back,3,Genoa,233,"['0162c6fe-a74a-44cc-9e4f-019ebe9fc920', 'f5350231-490c-4c53-bca9-e18b99da9e7e']",7,,,,,,,,,,,,,,,,,Genoa,233,00:02:07.858,Pass,
