50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.383066,,,,,,,,,,,,,,,1ab9dc74-97f2-4da1-8d82-a1ea1bdf6e61,31,,"[25.1, 61.3]",3879639,0,,,,,-1.6970252,,Right Foot,,,"[22.6, 41.6]",Ground Pass,,19.857996,,,,,Kamil Glik,3034.0,,,,,,1,From Kick Off,Cesare Bovo,40427.0,Right Center Back,2,Torino,241,['cc4b79b6-85d5-40de-be80-925cb980e7e6'],26,,,,,,,,,,,,,,,,Torino,241,00:00:26.341,Pass,
,,,,,,,,,,,,,,,,,1.780274,,,,,,,,,,,,,,,a17a93f2-86c1-4309-901c-0ea45cfd5f93,35,,"[20.0, 48.5]",3879639,0,,,,,0.96314305,,Right Foot,,,"[33.7, 68.2]",High Pass,,23.995417,,,Incomplete,,Bruno da Silva Peres,6965.0,,,,,,1,From Kick Off,Kamil Glik,3034.0,Center Back,2,Torino,241,"['0a5cbd04-8888-42d7-a1bc-97e17ba3676c', '348d15b0-c6df-4a67-8b2a-386263ca561f', 'a3df67a5-6733-429b-8436-10641cfd67bb']",29,,,,,,,,,,,,,,,,Torino,241,00:00:29.105,Pass,True
,,,,,,,,,,,,,,,,,1.752765,,,,,,,,,,,,,,,348d15b0-c6df-4a67-8b2a-386263ca561f,37,,"[86.4, 11.9]",3879639,0,,,,,1.1216404,,Left Foot,,,"[93.1, 25.8]",Low Pass,,15.43049,,,Incomplete,,Edin Džeko,6973.0,,,,,Interception,1,From Kick Off,Radja Nainggolan,6962.0,Left Center Midfield,2,Torino,241,"['a17a93f2-86c1-4309-901c-0ea45cfd5f93', 'ab7ce5a0-9a42-4199-b45e-7e8c60d09644', 'c52f59ed-fb9b-40cc-8c1c-47d6cbb98906']",30,,,,,,,,,,,,,,,,AS Roma,229,00:00:30.885,Pass,
,,,,,,,,,,,,,,,,,1.70056,,,,,,,,,,,,,,,62d3bd20-aca4-419a-8660-d68c48b38c87,43,,"[24.6, 57.6]",3879639,0,,,,,-1.6578771,,Right Foot,,,"[23.5, 45.0]",Ground Pass,,12.647924,,,,,Kamil Glik,3034.0,,,,,,1,From Kick Off,Giuseppe Vives,40430.0,Center Defensive Midfield,2,Torino,241,"['9fa335a8-ec91-40a7-913c-2f90035171b4', 'aa1dff7c-6753-4f6b-a7f7-495b4d12eb3b']",36,,,,,,,,,,,,,,,,Torino,241,00:00:36.483,Pass,True
,,,,,,,,,,,,,,,,,2.173947,,,,,,,,,,,,,,,6166cd82-abeb-48b5-9214-5b0a72e3bbc7,46,,"[27.0, 44.4]",3879639,0,,,,,-1.3270372,,Right Foot,,,"[36.6, 5.8]",Low Pass,,39.77587,,,,,Cristian Molinaro,7479.0,,,,,,1,From Kick Off,Kamil Glik,3034.0,Center Back,2,Torino,241,['2458f2aa-95d6-4dcd-bf26-ff21fc12b3ad'],39,,,,,,,,,,,,,,,,Torino,241,00:00:39.318,Pass,
,,,,,,,,,,,,,,,,,1.964507,,,,,,,,,,,,,,,c4d592be-e324-49da-9a31-a01e6fcbdb87,48,,"[38.6, 6.1]",3879639,0,,,,,-0.33383977,,Left Foot,,,"[55.9, 0.1]",High Pass,,18.310926,,,Out,,Daniele Baselli,7465.0,,,,,,1,From Kick Off,Cristian Molinaro,7479.0,Left Wing Back,2,Torino,241,['5a56114c-4c62-4852-97e7-2e3714aacbb4'],41,,,,,,,,,,,,,,,,Torino,241,00:00:41.492,Pass,
,,,,,,,,,,,,,,,,,1.123765,,,,,,,,,,,,,,,11bcaff0-4cea-4cd7-b66c-94be486c0346,50,,"[61.8, 80.0]",3879639,1,,,,,-1.2831439,,,,,"[66.8, 63.1]",Low Pass,,17.62413,,,,,Radja Nainggolan,6962.0,,,,,Throw-in,1,From Throw In,Alessandro Florenzi,6964.0,Right Back,3,AS Roma,229,['be0205a1-6a6b-44f7-917a-31c87b77a127'],1,,,,,,,,,,,,,,,,AS Roma,229,00:01:01.608,Pass,
,,,,,,,,,,,,,,,,,1.582494,,,,,,,,,,,,,,,7da10fcc-c48c-446b-b242-b0d69814df1d,54,,"[62.1, 66.6]",3879639,1,,,,,2.7838864,,Right Foot,,,"[41.5, 74.3]",Ground Pass,,21.992044,,,,,Konstantinos Manolas,7048.0,,,,,,1,From Throw In,Radja Nainggolan,6962.0,Left Center Midfield,3,AS Roma,229,"['8da3a8d0-91d4-44c9-8120-a3b109343f1a', 'b7a92af5-24e2-4f5c-888b-1d48245cbe7f']",4,,,,,,,,,,,,,,,,AS Roma,229,00:01:04.190,Pass,True
,,,,,,,,,,,,,,,,,1.686515,,,,,,,,,,,,,,,ec5f43c4-9684-4621-9a69-718951f325e5,57,,"[31.9, 67.1]",3879639,1,,,,,-1.2571757,,Right Foot,,,"[41.5, 37.5]",Ground Pass,,31.11784,,,,,Daniele De Rossi,7051.0,,,,,,1,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,3,AS Roma,229,['80598467-9016-406d-9436-c279c138312c'],8,,,,,,,,,,,,,,,,AS Roma,229,00:01:08.507,Pass,
,,,,,,,,,,,,,,,,,0.750426,,,,,,,,,,,,,,,ae2389c1-2a99-40a3-a752-8f86362ce2d7,61,,"[54.4, 47.4]",3879639,1,,,,,1.5137155,,Right Foot,,,"[55.2, 61.4]",Ground Pass,,14.022839,,,,,Miralem Pjanić,6947.0,,,,,,1,From Throw In,Daniele De Rossi,7051.0,Center Defensive Midfield,3,AS Roma,229,"['5704971e-bf21-4dad-b14d-200aea26d9fc', 'f5a7c8fd-c8eb-4757-ada8-ca15880c28c1']",16,,,,,,,,,,,,,,,,AS Roma,229,00:01:16.994,Pass,True
,,,,,,,,,,,,,,,,,2.460854,,,,,,,,,,,,,,,7f187077-3322-4478-97a3-bcfae09208c0,66,,"[56.3, 75.1]",3879639,1,,,,,-2.3588612,,Right Foot,,,"[37.5, 56.4]",Ground Pass,,26.516598,,,,,Konstantinos Manolas,7048.0,,,,,Recovery,1,From Throw In,Alessandro Florenzi,6964.0,Right Back,3,AS Roma,229,"['4612dfdb-38b3-46fa-ad2f-4099f2ebf999', 'f5016bc6-d031-464c-8ea6-0a8c96eecfdc']",19,,,,,,,,,,,,,,,,AS Roma,229,00:01:19.354,Pass,True
,,,,,,,,,,,,,,,,,1.616412,,,,,,,,,,,,,,,783fb32e-b413-47e2-9167-bd322d593eb4,69,,"[39.4, 50.4]",3879639,1,,,,,-1.4061974,,Right Foot,,,"[44.3, 20.9]",Ground Pass,,29.90418,,,,,Antonio Rüdiger,3167.0,,,,,,1,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,3,AS Roma,229,['44cf9df3-3d82-4f08-97fc-d1a6e02ac1f3'],22,,,,,,,,,,,,,,,,AS Roma,229,00:01:22.958,Pass,
,,,,,,,,,,,,,,,,,1.184424,,,,,,,,,,,,,,,62d41345-d705-422c-ab68-dccbdb05ba50,72,,"[46.4, 11.8]",3879639,1,,,,,-1.1784562,,Left Foot,,,"[50.0, 3.1]",Ground Pass,,9.415413,,,,,Lucas Digne,6849.0,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,3,AS Roma,229,['7d152608-8fd1-4b4f-a795-ae0fae7b1f3a'],26,,,,,,,,,,,,,,,,AS Roma,229,00:01:26.901,Pass,
,,,,,,,,,,,,,,,,,1.421059,,,,,,,,,,,,,,,8ddb276b-fd49-43ca-97ba-fe1bf35f84e6,75,,"[50.0, 3.3]",3879639,1,,,,,2.5778441,,Left Foot,,,"[41.3, 8.8]",Ground Pass,,10.292716,,,,,Antonio Rüdiger,3167.0,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,3,AS Roma,229,['b5b04f75-f5a3-4821-bacc-a9ecf5ec42b2'],28,,,,,,,,,,,,,,,,AS Roma,229,00:01:28.177,Pass,
,,,,,,,,,,,,,,,,,0.993144,,,,,,,,,,,,,,,d37b2361-3cff-4ba9-9ddc-3897515e4951,78,,"[41.6, 9.9]",3879639,1,,,,,1.5955846,,Right Foot,,,"[41.3, 22.0]",Ground Pass,,12.103719,,,,,Daniele De Rossi,7051.0,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,3,AS Roma,229,['1625101f-06e2-4d1b-a7ae-f34d4335378e'],30,,,,,,,,,,,,,,,,AS Roma,229,00:01:30.400,Pass,
,,,,,,,,,,,,,,,,,2.412393,,,,,,,,,,,,,,,006a4024-79e3-4427-ab71-71d076db554c,81,,"[45.9, 29.9]",3879639,1,,,,,1.2685611,,Left Foot,,,"[54.1, 56.2]",Ground Pass,,27.548685,,,,,Konstantinos Manolas,7048.0,,,,,,1,From Throw In,Daniele De Rossi,7051.0,Center Defensive Midfield,3,AS Roma,229,['6451b988-a82b-40fc-8605-113027eb414d'],33,,,,,,,,,,,,,,,,AS Roma,229,00:01:33.445,Pass,
,,,,,,,,,,,,,,,,,1.095139,,,,,,,,,,,,,,,2f6c315a-86e9-48a0-aa08-7342f2d462df,85,,"[63.4, 64.7]",3879639,1,,,,,-0.26318052,,Right Foot,,,"[82.7, 59.5]",Ground Pass,,19.988247,,,,,Miralem Pjanić,6947.0,,,,,,1,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,3,AS Roma,229,"['914013f8-fdfa-4778-9c40-d632b4fd84e0', 'ee95d0ba-1694-4539-93b8-9b2a4febc320']",37,,,,,,,,,,,,,,,,AS Roma,229,00:01:37.513,Pass,True
,,,,,,,,,,,,,,,,,1.072662,,,,,,,,,,,,,,,ee15a095-927a-4047-9f19-432dd053f5cf,88,,"[82.7, 59.5]",3879639,1,,,,,1.2459877,,Right Foot,,,"[89.3, 79.1]",Low Pass,,20.681393,,,,,Gervais Lombe Yao Kouassi,15818.0,,,,,,1,From Throw In,Miralem Pjanić,6947.0,Right Center Midfield,3,AS Roma,229,['177ac44b-4c18-4a7c-9913-1d97d6b10fdd'],38,,,,,,,,,,,,,,,,AS Roma,229,00:01:38.683,Pass,
,,,,,,,,,,,,,,,,,0.97269,,,,,,,,,,,,,,,f254bc95-4087-4bcf-963e-48b52e7aff02,96,,"[87.5, 69.7]",3879639,1,,,,,-1.546008,,Right Foot,,,"[87.8, 57.6]",Ground Pass,,12.103719,,,,,Radja Nainggolan,6962.0,,,,,,1,From Throw In,Gervais Lombe Yao Kouassi,15818.0,Right Wing,3,AS Roma,229,"['08ddcd66-efc6-445e-9634-1e8a48497064', 'bb09aa0c-bdff-4744-bfa4-812169b43bb8']",45,,,,,,,,,,,,,,,,AS Roma,229,00:01:45.614,Pass,True
,,,,,,,,,,,,,,,,,3.302193,,,,,,,,,,,,,,,10b8a9ab-d7a8-4762-8cb2-81cb5ce88f71,99,,"[87.8, 57.6]",3879639,1,,,,,0.8345389,,Left Foot,,,"[108.1, 80.0]",High Pass,,30.229952,,,Out,,Miralem Pjanić,6947.0,,,,,,1,From Throw In,Radja Nainggolan,6962.0,Left Center Midfield,3,AS Roma,229,['9299425e-2a40-4743-8546-c25242c33ec0'],46,,,,,,,,,,,,,,,,AS Roma,229,00:01:46.879,Pass,
,,,,,,,,,,,,,,,,,1.085792,,,,,,,,,,,,,,,7d4753fa-335d-4587-8312-ef892df7c548,101,,"[22.2, 0.1]",3879639,2,,,,,0.9197196,,,,,"[27.0, 6.4]",Low Pass,,7.920227,,,,,Giuseppe Vives,40430.0,,,,,Throw-in,1,From Throw In,Cristian Molinaro,7479.0,Left Wing Back,4,Torino,241,['ef536e04-7db8-4a99-8e0b-13e7c7032b5c'],9,,,,,,,,,,,,,,,,Torino,241,00:02:09.809,Pass,
,,,,,,,,,,,,,,,,,0.752055,,,,,,,,,,,,,,,28ad0583-53f6-4472-82d7-c65f3d6053da,103,,"[27.0, 6.6]",3879639,2,,,,,-2.5777233,,Right Foot,,,"[20.2, 2.3]",Low Pass,,8.045496,,,,,Cristian Molinaro,7479.0,,,,,,1,From Throw In,Giuseppe Vives,40430.0,Center Defensive Midfield,4,Torino,241,['bc44019a-6bea-44f4-9794-74bffbba4453'],10,,,,,,,,,,,,,,,,Torino,241,00:02:10.895,Pass,
,,,,,,,,,,,,,,,,,0.955131,,,,,,,,,,,,,,,d205f367-e7dc-477d-bd96-63a69d23d2ee,105,,"[20.0, 3.7]",3879639,2,,,,,0.622032,,Right Foot,,,"[35.9, 15.1]",High Pass,,19.564508,,,,,Fabio Quagliarella,7011.0,,,,,,1,From Throw In,Cristian Molinaro,7479.0,Left Wing Back,4,Torino,241,['0aadf0c8-53fe-4ae5-862e-6defaa742fdb'],11,,,,,,,,,,,,,,,,Torino,241,00:02:11.647,Pass,
,,,,,,,,,,,,,,,,,2.085899,,,,,,,,,,,,,,,66e702e1-2ed2-41d9-a014-786f5f423d89,111,,"[35.8, 20.7]",3879639,2,,,,,1.6932573,,Right Foot,,,"[31.8, 53.2]",Ground Pass,,32.745228,,,,,Cesare Bovo,40427.0,,,,,Free Kick,1,From Free Kick,Giuseppe Vives,40430.0,Center Defensive Midfield,5,Torino,241,['573c7730-b8c0-4609-94c0-404918ebba51'],26,,,,,,,,,,,,,,,,Torino,241,00:02:26.860,Pass,
,,,,,,,,,,,,,,,,,1.709075,,,,,,,,,,,,,,,95c11f6a-999e-4f0c-946f-c8802bc00566,114,,"[34.0, 57.4]",3879639,2,,,,,1.1516538,,Right Foot,,,"[43.0, 77.6]",Ground Pass,,22.114248,,,,,Bruno da Silva Peres,6965.0,,,,,,1,From Free Kick,Cesare Bovo,40427.0,Right Center Back,5,Torino,241,['aad4a59e-4dfd-4818-8994-a127bfdec055'],30,,,,,,,,,,,,,,,,Torino,241,00:02:30.488,Pass,
,,,,,,,,,,,,,,,,,0.94173,,,,,,,,,,,,,,,00f02678-79c2-4776-9364-e2e3343b9335,117,,"[47.1, 75.1]",3879639,2,,,,,-2.4942005,,Right Foot,,,"[34.8, 65.8]",Ground Pass,,15.420116,,,,,Cesare Bovo,40427.0,,,,,,1,From Free Kick,Bruno da Silva Peres,6965.0,Right Wing Back,5,Torino,241,['c6fd76ed-1e4b-4aac-bf7a-32b7ac2ef9b1'],34,,,,,,,,,,,,,,,,Torino,241,00:02:34.638,Pass,
,,,,,,,,,,,,,,,,,1.033737,,,,,,,,,,,,,,,e6314cd7-fbc1-4f43-aa74-7560a4d5d8a4,120,,"[37.0, 67.5]",3879639,2,,,,,0.7952018,,Right Foot,,,"[47.1, 77.8]",Ground Pass,,14.425672,,,,,Bruno da Silva Peres,6965.0,,,,,,1,From Free Kick,Cesare Bovo,40427.0,Right Center Back,5,Torino,241,['9f759ea5-dc8d-45fb-992a-5438d28164e5'],36,,,,,,,,,,,,,,,,Torino,241,00:02:36.849,Pass,
,,,,,,,,,,,,,,,,,2.279027,,,,,,,,,,,,,,,a1797aa5-2f50-4ced-9534-22297726913a,126,,"[61.9, 80.0]",3879639,2,,,,,-2.743454,,,,,"[38.6, 70.2]",Low Pass,,25.277065,,,,,Cesare Bovo,40427.0,,,,,Throw-in,1,From Throw In,Bruno da Silva Peres,6965.0,Right Wing Back,6,Torino,241,['b164eb21-2abc-4c1e-88f8-8c00a96ada19'],44,,,,,,,,,,,,,,,,Torino,241,00:02:44.366,Pass,
